RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"13:15:00"	"2020-11-21"	"Haydock"	"Good Boy Bobby (IRE)"	"2.25"	"3.4"	"Chase"	"2"	"6"	"Jacob, Daryl"	"Twiston-Davies, N A"	"2m5.5f "	"7"	"25"
"13:15:00"	"2020-11-21"	"Haydock"	"Commanche Red (IRE)"	"6.50"	"7.6"	"Chase"	"4"	"6"	"Brennan, P J"	"Gordon, C"	"2m5.5f "	"7"	"21"
"15:45:00"	"2020-01-18"	"Haydock"	"Clan Legend"	"14.00"	"17.67"	"Handicap Chase"	"3"	"10"	"Alexander, Lucy"	"Alexander, N W"	"2m "	"10"	"20"
"15:45:00"	"2020-01-18"	"Haydock"	"Fiddlers Bow (IRE)"	"33.00"	"50"	"Handicap Chase"	"6"	"10"	"Brooke, Henry"	"Brooke, Julia"	"2m "	"11"	"36"
"13:15:00"	"2019-11-23"	"Haydock"	"The Hollow Ginge (IRE)"	"3.50"	"5.53"	"Chase"	"3"	"5"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"2m5.5f "	"6"	"27"
"16:20:00"	"2019-04-20"	"Haydock"	"Princeton Royale (IRE)"	"5.00"	"6.2"	"Handicap Chase"	"2"	"8"	"ONeill, Jonjo (Jr)"	"King, N B"	"2m4f "	"10"	"20"
"16:20:00"	"2019-04-20"	"Haydock"	"Jarlath"	"14.00"	"25"	"Handicap Chase"	"3"	"8"	"Jones, Kevin"	"Mullins, J W"	"2m4f "	"8"	"21"
"16:45:00"	"2019-02-16"	"Haydock"	"Dineur (FR)"	"20.00"	"57.78"	"Hunters Chase"	"7"	"8"	"King, Mr James"	"Bowen, Mickey"	"2m6.5f "	"13"	"681"
"15:35:00"	"2019-02-16"	"Haydock"	"Red Infantry (IRE)"	"14.00"	"21.57"	"Handicap Chase"	"UR"	"15"	"OBrien, T J"	"Williams, Ian"	"3m5f "	"9"	"28"
"14:25:00"	"2019-02-16"	"Haydock"	"Luckofthedraw (FR)"	"8.00"	"11"	"Handicap Novices Chase"	"PU"	"8"	"Bargary, J P"	"Twiston-Davies, N A"	"2m4f "	"6"	"62"
"15:15:00"	"2019-01-19"	"Haydock"	"Ballydine (IRE)"	"6.50"	"7.67"	"Handicap Chase"	"3"	"11"	"Bowen, James C"	"Longsdon, C E"	"3m2f "	"9"	"21"
"14:40:00"	"2018-12-22"	"Haydock"	"Daklondike (IRE)"	"6.00"	"7.05"	"Handicap Chase"	"1"	"11"	"Scudamore, Tom"	"Pipe, D E"	"2m7f "	"6"	"35"
"14:40:00"	"2018-12-22"	"Haydock"	"Whoshotwho (IRE)"	"16.00"	"21.03"	"Handicap Chase"	"3"	"11"	"OBrien, T J"	"Newland, Dr R D P"	"2m7f "	"7"	"35"
"12:25:00"	"2018-12-22"	"Haydock"	"Raise A Spark"	"9.00"	"12.81"	"Novices Chase"	"UR"	"4"	"Hughes, Brian"	"McCain Jnr, D"	"2m "	"8"	"14"
"12:40:00"	"2018-11-24"	"Haydock"	"Sam Red (FR)"	"5.00"	"7.2"	"Handicap Chase"	"F"	"8"	"Skelton, Harry"	"Skelton, Daniel"	"3m4.5f "	"7"	"14"
"17:35:00"	"2018-03-31"	"Haydock"	"Bassarabad (FR)"	"16.00"	"24.42"	"Handicap Chase"	"PU"	"9"	"Johns, Alan"	"Vaughan, Tim"	"3m4.5f "	"7"	"67"
"14:45:00"	"2017-12-30"	"Haydock"	"Crievehill (IRE)"	"5.00"	"6.94"	"Handicap Chase"	"2"	"8"	"Bargary, J P"	"Twiston-Davies, N A"	"2m5f "	"5"	"29"
"14:10:00"	"2017-12-30"	"Haydock"	"West Of The Edge (IRE)"	"8.00"	"9.9"	"Handicap Chase"	"2"	"9"	"Hughes, Brian"	"Newland, Dr R D P"	"3m3.5f "	"9"	"11"
"14:10:00"	"2017-12-30"	"Haydock"	"Jennys Surprise (IRE)"	"8.00"	"10"	"Handicap Chase"	"PU"	"9"	"Cawley, A P"	"OBrien, Fergal"	"3m3.5f "	"9"	"23"
"13:35:00"	"2017-12-23"	"Haydock"	"Somchine"	"16.00"	"18.76"	"Handicap Chase"	"PU"	"6"	"Thornton, Andrew"	"Mullins, J W"	"2m "	"9"	"49"
"17:30:00"	"2017-04-15"	"Haydock"	"Kilbree Chief (IRE)"	"7.00"	"8.4"	"Handicap Chase"	"9"	"10"	"Fox, Derek R"	"Russell, Miss Lucinda V"	"3m4.5f "	"9"	"47"
"14:40:00"	"2017-04-15"	"Haydock"	"Willoughby Hedge"	"25.00"	"46"	"Handicap Chase"	"1"	"14"	"Hutchinson, Wayne"	"King, A"	"3m "	"10"	"35"
"16:10:00"	"2017-03-22"	"Haydock"	"Blue Kascade (IRE)"	"8.00"	"10.59"	"Handicap Chase"	"PU"	"6"	"McDonald, Rachael"	"Thomson, A M"	"2m7f "	"10"	"28"
"15:15:00"	"2017-02-18"	"Haydock"	"Gas Line Boy (IRE)"	"12.00"	"17.56"	"Handicap Chase"	"4"	"13"	"Heskin, A P"	"Williams, Ian"	"3m4.5f "	"11"	"42"
"13:30:00"	"2016-12-17"	"Haydock"	"Master Jake (IRE)"	"9.00"	"12"	"Handicap Chase"	"7"	"14"	"England, David"	"Skelton, Daniel"	"2m "	"8"	"25"
"15:35:00"	"2016-11-19"	"Haydock"	"Three Faces West (IRE)"	"3.00"	"4.36"	"Handicap Chase"	"1"	"6"	"Johnson, Richard"	"Hobbs, P J / White, J"	"3m.5f "	"8"	"37"
"16:30:00"	"2016-05-07"	"Haydock"	"Javert (IRE)"	"8.00"	"11.5"	"Handicap Chase"	"1"	"7"	"Jacob, Daryl"	"Lavelle, Miss E C"	"2m5.5f "	"7"	"53"
"16:20:00"	"2016-03-26"	"Haydock"	"Alto Des Mottes (FR)"	"12.00"	"13"	"Handicap Chase"	"3"	"8"	"Hughes, Brian"	"Hogarth, H P"	"3m4.5f "	"6"	"33"
"16:20:00"	"2016-03-26"	"Haydock"	"Whats Left (IRE)"	"6.00"	"7.22"	"Handicap Chase"	"4"	"8"	"Fehily, Noel"	"Mulholland, N P"	"3m4.5f "	"8"	"101"
"12:40:00"	"2015-11-21"	"Haydock"	"Buachaill Alainn (IRE)"	"10.00"	"12.89"	"Handicap Chase"	"5"	"8"	"Bowen, Sean P"	"Bowen, Peter / Michael"	"3m4.5f "	"8"	"42"
"14:00:00"	"2015-04-04"	"Haydock"	"William Money (IRE)"	"33.00"	"44.19"	"Handicap Chase"	"1"	"13"	"ORegan, D W"	"Grant, C"	"3m4f "	"8"	"35"
"14:00:00"	"2015-04-04"	"Haydock"	"Buachaill Alainn (IRE)"	"7.00"	"8.6"	"Handicap Chase"	"2"	"13"	"Bowen, Sean P"	"Bowen, Peter / Michael"	"3m4f "	"8"	"16"
"15:50:00"	"2015-03-18"	"Haydock"	"Carrigdhoun (IRE)"	"25.00"	"29.74"	"Handicap Chase"	"1"	"8"	"McAlister, Michael"	"Barnes, M A"	"2m4f "	"10"	"510"
"14:55:00"	"2015-02-14"	"Haydock"	"Loch Ba (IRE)"	"33.00"	"40.57"	"Handicap Chase"	"PU"	"12"	"Thornton, Andrew"	"Channon, M R"	"3m5f "	"9"	"14"
"15:15:00"	"2015-01-17"	"Haydock"	"Man With Van (IRE)"	"14.00"	"15.56"	"Handicap Chase"	"UR"	"12"	"OBrien, T J"	"Crawford, S R B"	"3m1f "	"9"	"41"
"15:35:00"	"2014-11-22"	"Haydock"	"Rose Of The Moon (IRE)"	"12.00"	"16.09"	"Handicap Chase"	"PU"	"11"	"Greenall, Mr Jake"	"OMeara, D"	"3m1f "	"9"	"210"
"15:00:00"	"2014-11-22"	"Haydock"	"Silviniaco Conti (FR)"	"3.33"	"5.27"	"Chase"	"1"	"9"	"Fehily, Noel"	"Nicholls, P F"	"3m1f "	"8"	"21"
"15:00:00"	"2014-11-22"	"Haydock"	"The Giant Bolster"	"40.00"	"50"	"Chase"	"5"	"9"	"Cannon, Tom J"	"Bridgwater, D G"	"3m1f "	"9"	"21"
"15:00:00"	"2014-11-22"	"Haydock"	"Taquin Du Seuil (FR)"	"4.50"	"5.8"	"Chase"	"PU"	"9"	"Geraghty, B J"	"ONeill, Jonjo and AJ"	"3m1f "	"7"	"21"
"12:45:00"	"2014-11-22"	"Haydock"	"Sixty Something (FR)"	"4.50"	"6"	"Handicap Chase"	"UR"	"8"	"Greenall, Mr Jake"	"Webber, P R"	"3m5f "	"8"	"32"
"15:15:00"	"2014-04-19"	"Haydock"	"Wood Yer (IRE)"	"33.00"	"42"	"Handicap Chase"	"F"	"19"	"Hughes, Brian"	"Twiston-Davies, N A"	"2m6f "	"8"	"60"
"17:05:00"	"2014-02-15"	"Haydock"	"Current Exchange (IRE)"	"7.00"	"9.51"	"Hunters Chase"	"2"	"13"	"Gerety, Mr P H"	"Crow, Mrs Sheila"	"3m1f "	"9"	"337"
"17:05:00"	"2014-02-15"	"Haydock"	"Chiquilline (FR)"	"20.00"	"28.94"	"Hunters Chase"	"4"	"13"	"Drinkwater, Mr S W"	"Lacey, T"	"3m1f "	"8"	"277"
"12:55:00"	"2014-01-18"	"Haydock"	"Maggio (FR)"	"33.00"	"55"	"Chase"	"2"	"5"	"Hughes, Brian"	"Griffin, Patrick"	"2m5f "	"9"	"1"
"15:15:00"	"2013-03-30"	"Haydock"	"Cedre Bleu (FR)"	"10.00"	"13.12"	"Handicap Chase"	"1"	"12"	"Jacob, Daryl"	"Nicholls, P F"	"2m4f "	"6"	"84"
"16:20:00"	"2013-03-20"	"Haydock"	"McMurrough (IRE)"	"14.00"	"17.5"	"Handicap Chase"	"1"	"7"	"Hughes, Brian"	"Jefferson, J M"	"2m4f "	"9"	"30"
"14:55:00"	"2013-02-16"	"Haydock"	"Lively Baron (IRE)"	"25.00"	"40.26"	"Handicap Chase"	"7"	"14"	"Brooke, Henry"	"McCain Jnr, D"	"3m4f "	"8"	"37"
"14:50:00"	"2012-12-22"	"Haydock"	"Quite The Man (IRE)"	"12.00"	"22.66"	"Handicap Chase"	"3"	"8"	"Haynes, Harry"	"Jefferson, J M"	"2m "	"7"	"66"
"14:00:00"	"2012-11-24"	"Haydock"	"Zitenka (IRE)"	"33.00"	"59.44"	"Handicap Chase"	"8"	"11"	"Alexander, Lucy"	"Easterby, T D"	"3m "	"10"	"126"
"15:20:00"	"2012-10-31"	"Haydock"	"Buffalo Bob (IRE)"	"3.33"	"4.7"	"Handicap Chase"	"4"	"7"	"Maguire, Jason"	"Bailey, K C"	"3m "	"9"	"207"
"16:40:00"	"2012-04-07"	"Haydock"	"Graduation Night"	"7.00"	"9.6"	"Handicap Chase"	"5"	"9"	"OBrien, T J"	"Snowden, Jamie"	"3m4f "	"6"	"50"
"15:30:00"	"2012-04-07"	"Haydock"	"Cruchain (IRE)"	"33.00"	"50.24"	"Handicap Chase"	"10"	"13"	"Twiston-Davies, Sam"	"Burchell, D"	"2m4f "	"9"	"49"
"14:25:00"	"2012-04-07"	"Haydock"	"Sound Accord (IRE)"	"8.00"	"11.04"	"Handicap Chase"	"1"	"15"	"Giles, Felix De"	"Ellison, B"	"2m6f "	"11"	"20"
"13:40:00"	"2011-12-17"	"Haydock"	"Storm Surge (IRE)"	"4.50"	"6.13"	"Handicap Chase"	"1"	"9"	"Alexander, Lucy"	"Todhunter, M"	"2m "	"8"	"4"
"16:45:00"	"2011-05-07"	"Haydock"	"Othermix (FR)"	"3.50"	"5.13"	"Novices Chase"	"3"	"4"	"Crosse, Dave"	"Williams, Ian"	"2m4f "	"7"	"16"
"16:00:00"	"2011-04-23"	"Haydock"	"Commemoration Day (IRE)"	"9.00"	"12"	"Handicap Chase"	"5"	"9"	"Giles, Felix De"	"Longsdon, C E"	"3m4f "	"10"	"22"
"15:20:00"	"2011-02-19"	"Haydock"	"Mobaasher (USA)"	"8.00"	"9.6"	"Handicap Chase"	"PU"	"14"	"Coleman, A"	"Williams, Miss Venetia"	"3m4f "	"8"	"21"
"16:00:00"	"2010-10-27"	"Haydock"	"Twelve Paces"	"16.00"	"20.5"	"Handicap Chase"	"7"	"12"	"Renwick, Wilson"	"Monteith, P"	"3m "	"9"	"19"
"16:05:00"	"2010-04-03"	"Haydock"	"Boris The Blade"	"7.00"	"8.4"	"Handicap Chase"	"2"	"6"	"McGrath, Richard"	"Jackson, Miss T"	"3m4f "	"8"	"6"
"15:30:00"	"2010-01-23"	"Haydock"	"Mr Strachan (IRE)"	"8.00"	"9.28"	"Handicap Chase"	"9"	"12"	"McGrath, Richard"	"Smith, Mrs S J"	"3m "	"9"	"45"
"13:45:00"	"2010-01-23"	"Haydock"	"Jaunty Journey"	"10.00"	"11"	"Handicap Chase"	"PU"	"9"	"Maguire, Jason"	"Twiston-Davies, N A"	"3m4f "	"7"	"48"
"17:15:00"	"2009-04-11"	"Haydock"	"Quarry Town (IRE)"	"8.00"	"11.5"	"Novices Chase"	"PU"	"6"	"Murphy, Timmy"	"Pipe, D E"	"3m "	"7"	"139"
"16:30:00"	"2009-02-14"	"Haydock"	"Tinarana Lord (IRE)"	"33.00"	"65"	"Hunters Chase"	"4"	"7"	"Linehan, Mr B M"	"Hanmer, G D"	"3m "	"12"	"301"
"16:30:00"	"2009-02-14"	"Haydock"	"Wickford (IRE)"	"14.00"	"25.2"	"Hunters Chase"	"PU"	"7"	"Wintle, Mr A"	"Griffiths, Miss C E"	"3m "	"10"	"294"
"14:15:00"	"2008-11-22"	"Haydock"	"Snoopy Loopy (IRE)"	"33.00"	"40.11"	"Chase"	"1"	"6"	"Durack, S E"	"Bowen, Peter / Michael"	"3m "	"10"	"21"
"14:10:00"	"2008-11-06"	"Haydock"	"Terramarique (IRE)"	"4.50"	"6.26"	"Handicap Chase"	"4"	"13"	"Foley, Marcus"	"Henderson, N J"	"3m "	"9"	"23"
"14:10:00"	"2008-11-06"	"Haydock"	"Montevideo"	"25.00"	"39.32"	"Handicap Chase"	"13"	"13"	"Keniry, Barry"	"Haslam, P C"	"3m "	"8"	"201"
"16:15:00"	"2007-02-22"	"Haydock"	"Le Passing (FR)"	"0.91"	"0"	"Hunters Chase"	"4"	"11"	"Greenall, Mr T"	"Nicholls, P F"	"2m6f "	"8"	"6"
"14:40:00"	"2007-02-22"	"Haydock"	"Wee Anthony (IRE)"	"8.00"	"0"	"Handicap Novices Chase"	"2"	"12"	"McCoy, A P"	"ONeill, Jonjo and AJ"	"2m6f "	"8"	"28"
"13:45:00"	"2007-01-06"	"Haydock"	"Some Timbering (IRE)"	"12.00"	"0"	"Novices Chase"	"PU"	"6"	"Doyle, T J"	"Scudamore, M J"	"2m4f "	"8"	"10"
"13:35:00"	"2006-12-16"	"Haydock"	"River Of Light (IRE)"	"66.00"	"0"	"Handicap Chase"	"7"	"14"	"Mulholland, Neil"	"Keane, D P"	"3m4.5f "	"6"	"23"
"13:35:00"	"2005-12-17"	"Haydock"	"Precious Bane (IRE)"	"3.50"	"0"	"Handicap Novices Chase"	"3"	"10"	"Bradburne, Mark"	"Sheppard, M"	"2m4f "	"7"	"14"
"17:00:00"	"2005-02-24"	"Haydock"	"Donnybrook (IRE) (OLD)"	"50.00"	"0"	"Hunters Chase"	"3"	"13"	"Woodhouse, Mr B"	"Woodhouse, R D E"	"2m6f "	"12"	"19"
"14:55:00"	"2004-11-14"	"Haydock"	"Be My Manager (IRE)"	"14.00"	"0"	"Handicap Chase"	"PU"	"7"	"Lee, G"	"Todhunter, M"	"3m "	"9"	"247"
"13:15:00"	"2003-12-13"	"Haydock"	"Sir Storm (IRE)"	"4.00"	"0"	"Handicap Chase"	"1"	"9"	"Ross, Anthony"	"Moore, G M"	"2m "	"7"	"17"
"14:55:00"	"2003-11-29"	"Haydock"	"Roman Outlaw"	"12.00"	"0"	"Handicap Chase"	"PU"	"5"	"Garritty, Russ"	"Walton, Mrs K"	"3m "	"11"	"215"
"13:55:00"	"2003-03-29"	"Haydock"	"Arctic Spirit (OLD)"	"12.00"	"0"	"Handicap Chase"	"6"	"7"	"Hitchcott, Benjamin"	"Dickin, R"	"2m "	"8"	"10"
"13:40:00"	"2003-03-01"	"Haydock"	"Gunn Roses II (FR)"	"20.00"	"0"	"Handicap Chase"	"6"	"7"	"Garritty, Russ"	"Easterby, T D"	"2m4f "	"9"	"35"
 
