RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"17:18:00"	"2026-06-12"	"York"	"Austrian Theory (IRE)"	"18.00"	"26.78"	"Handicap"	"5"	"18"	"Allan, David"	"Easterby, T D"	"1m2.5f "	"7"	"15"
"17:22:00"	"2026-06-11"	"Nottingham"	"South Shore Island (IRE)"	"2.75"	"3.96"	"Non-Handicap"	"4"	"9"	"Fallon, Cieren"	"Quinlan, Elizabeth"	"6f "	"4"	"7"
"16:37:00"	"2026-06-07"	"Navan"	"Lariat"	"33.00"	"58.28"	"Handicap"	"7"	"16"	"McAteer, L T"	"Cusack, Liam P"	"1m5f "	"10"	"26"
"17:25:00"	"2026-06-06"	"Worcester"	"Gwash (IRE)"	"12.00"	"17.94"	"Handicap Hurdle"	"3"	"11"	"Broughton, Mr T P"	"OBrien, Fergal"	"2m7f "	"7"	"28"
"20:12:00"	"2026-06-05"	"Goodwood"	"Arthurs Realm (IRE)"	"25.00"	"30.99"	"Handicap"	"5"	"9"	"Wright, Liam"	"Arnolda, Gihan"	"1m4f "	"8"	"240"
"19:44:00"	"2026-06-05"	"Fairyhouse"	"Captain Ciano (IRE)"	"22.00"	"36.74"	"Handicap"	"9"	"14"	"Ryan, J J G"	"McCourt, T G"	"1m2f "	"4"	"41"
"17:15:00"	"2026-06-04"	"Wetherby"	"South Shore Island (IRE)"	"4.50"	"6.8"	"Handicap"	"3"	"9"	"Fallon, Cieren"	"Quinlan, Elizabeth"	"5.5f "	"4"	"155"
"15:15:00"	"2026-05-31"	"Listowel"	"Mercurial (IRE)"	"8.00"	"11.32"	"Handicap"	"2"	"13"	"Heffernan, J A"	"Nallen, John J"	"6.5f "	"7"	"13"
"14:00:00"	"2026-05-30"	"Carlisle"	"Fivethousandtoone (IRE)"	"14.00"	"18.33"	"Handicap"	"6"	"14"	"Probert, David"	"Easterby, T D"	"6f "	"8"	"35"
"15:10:00"	"2026-05-29"	"Carlisle"	"Albegone"	"6.00"	"9.09"	"Handicap"	"5"	"10"	"Kirrane, Sean"	"Easterby, T D"	"5f "	"8"	"13"
"14:10:00"	"2026-05-29"	"Carlisle"	"Pisanello (IRE)"	"18.00"	"46.01"	"Handicap"	"5"	"9"	"Horgan, C"	"OMeara, D"	"1m1f "	"9"	"14"
"17:40:00"	"2026-05-22"	"Bath"	"Phoenix Beach (IRE)"	"10.00"	"14.02"	"Handicap"	"7"	"12"	"ONeill, K T"	"Dixon, Scott"	"5.5f "	"7"	"31"
"19:12:00"	"2026-05-19"	"Cork"	"Brewing"	"12.00"	"13.81"	"Handicap"	"4"	"8"	"Pietropaolo, J"	"Coleman, Kevin"	"7f "	"7"	"16"
"21:00:00"	"2026-05-15"	"Hamilton"	"Pisanello (IRE)"	"6.00"	"7.94"	"Handicap"	"4"	"8"	"Winn, Mark"	"OMeara, D"	"1m.5f "	"9"	"11"
"19:28:00"	"2026-05-12"	"Sligo"	"Mother Ship (IRE)"	"10.00"	"15.67"	"Handicap Hurdle"	"8"	"16"	"OKeeffe, Darragh"	"Hanlon, John Joseph"	"2m4f "	"6"	"208"
"17:53:00"	"2026-05-11"	"Roscommon"	"Minaun View"	"6.50"	"10"	"Handicap"	"5"	"14"	"Cleary, Jack"	"McGuinness, Adrian"	"7.5f "	"4"	"16"
"19:55:00"	"2026-05-09"	"Leicester"	"Pure Theory"	"22.00"	"29"	"Handicap"	"10"	"11"	"Kavanagh, Ryan"	"Cassidy, Stephanie"	"1m2f "	"4"	"45"
"20:02:00"	"2026-05-02"	"Doncaster"	"Valentine Catcher"	"16.00"	"18.3"	"Handicap"	"6"	"10"	"Sullivan, James P"	"Easterby, T D"	"7f "	"5"	"11"
"17:08:00"	"2026-04-29"	"Pontefract"	"Volenti (IRE)"	"7.50"	"10.02"	"Handicap"	"7"	"9"	"Vigors, Harry"	"Haslam, B M R"	"1m "	"7"	"88"
"15:30:00"	"2026-04-25"	"Sandown"	"Gabbys Cross (IRE)"	"28.00"	"50"	"Handicap Chase"	"8"	"11"	"Tudor, Jack"	"Scholfield, Nick"	"3m5f "	"11"	"7"
"15:12:00"	"2026-04-20"	"Redcar"	"Angel Of England"	"66.00"	"110.08"	"Handicap"	"13"	"14"	"Nolan, D"	"Brown, A D"	"7f "	"5"	"10"
"17:42:00"	"2026-04-14"	"Clonmel"	"Ballyglass Beauty (IRE)"	"12.00"	"16"	"Handicap Hurdle"	"2"	"15"	"Stone-Walsh, C"	"Collins, C M"	"2m7f "	"10"	"26"
"18:10:00"	"2026-04-10"	"Thirsk"	"Valentine Catcher"	"8.50"	"11.92"	"Handicap"	"9"	"15"	"Tindall, Ethan"	"Easterby, T D"	"6f "	"5"	"129"
"19:15:00"	"2026-04-09"	"Gowran Park"	"Starting Monday (IRE)"	"16.00"	"17.5"	"Handicap"	"1"	"14"	"OConnor, Donagh"	"Scott, Gillian"	"1m1.5f "	"9"	"25"
"16:25:00"	"2026-04-06"	"Plumpton"	"Unanswered Prayers (IRE)"	"11.00"	"16.5"	"Handicap Chase"	"4"	"10"	"Cannon, Tom J"	"Gordon, C"	"3m5f "	"10"	"29"
"14:23:00"	"2026-04-04"	"Carlisle"	"Rock N Roll Champ (IRE)"	"5.50"	"7.6"	"Handicap Novices Hurdle"	"PU"	"9"	"Austin, Edward"	"Forster, Miss S E"	"2m3.5f "	"8"	"4"
"17:25:00"	"2026-03-28"	"Curragh"	"Mickey The Steel"	"7.50"	"11.5"	"Handicap"	"2"	"23"	"Joyce, Wesley"	"Murray, Joseph Anthony"	"7f "	"8"	"6"
"14:55:00"	"2026-03-17"	"Exeter"	"Astronomic View"	"12.00"	"22"	"Handicap Hurdle"	"PU"	"11"	"Gardner, Lucy"	"Gardner, Mrs S"	"2m5.5f "	"9"	"20"
"15:25:00"	"2026-03-07"	"Hereford"	"Churchman"	"7.00"	"9.1"	"Handicap Novices Hurdle"	"2"	"11"	"Hogan, Mr J"	"Ralph, Alastair"	"2m4.5f "	"8"	"22"
"14:10:00"	"2026-03-04"	"Catterick"	"Pigeon House (IRE)"	"2.00"	"3.53"	"Claimer Hurdle"	"1"	"8"	"Quinlan, Sean"	"Candlish, Jennie"	"1m7.5f "	"6"	"23"
"15:00:00"	"2026-02-26"	"Wetherby"	"Road To Rosley"	"25.00"	"32"	"Handicap Novices Hurdle"	"PU"	"8"	"Dixon, John"	"Dixon, J E"	"2m "	"9"	"23"
"16:30:00"	"2026-02-24"	"Catterick"	"Dillarchie"	"5.00"	"7.03"	"Handicap Hurdle"	"1"	"9"	"Quinlan, Sean"	"Foster, Miss J E"	"3m2f "	"9"	"20"
"16:20:00"	"2026-02-13"	"Chepstow"	"Churchman"	"3.50"	"5.52"	"Handicap Hurdle"	"5"	"11"	"Broughton, Mr T P"	"Ralph, Alastair"	"2m4f "	"8"	"21"
"13:55:00"	"2026-01-22"	"Wetherby"	"Perfect Arch (IRE)"	"18.00"	"27"	"Handicap Hurdle"	"PU"	"13"	"McMenamin, Daniel"	"West, S G"	"2m4.5f "	"9"	"41"
"15:20:00"	"2026-01-01"	"Catterick"	"Lahire (FR)"	"5.00"	"7.48"	"Handicap Hurdle"	"F"	"10"	"Maggs, Mr William"	"McCain Jnr, D"	"2m "	"6"	"13"
"14:15:00"	"2025-09-29"	"Roscommon"	"Stormy Jenn (IRE)"	"20.00"	"39.15"	"Handicap Hurdle"	"8"	"16"	"Cleary-Farrell, S"	"Cluskey, P"	"1m7.5f "	"8"	"33"
"15:55:00"	"2025-09-27"	"Listowel"	"Mother Ship (IRE)"	"14.00"	"24.4"	"Handicap Hurdle"	"PU"	"16"	"Hanlon, Mr P"	"Hanlon, John Joseph"	"2m6f "	"5"	"21"
"14:08:00"	"2025-09-25"	"Pontefract"	"Glendown (IRE)"	"9.00"	"12"	"Handicap"	"3"	"8"	"McSweeney, O"	"Easterby, T D"	"5f "	"5"	"27"
"15:20:00"	"2025-09-23"	"Listowel"	"Mercurial (IRE)"	"12.00"	"14"	"Handicap"	"4"	"14"	"Heffernan, J A"	"Nallen, John J"	"7f "	"6"	"88"
"15:08:00"	"2025-09-23"	"Beverley"	"Bust A Moon"	"3.50"	"5.1"	"Handicap"	"6"	"9"	"Farmer, Shay"	"McInnes, I W"	"5f "	"3"	"4"
"16:50:00"	"2025-09-14"	"Bath"	"Rogue Endeavour (IRE)"	"22.00"	"26.58"	"Handicap"	"9"	"9"	"ONeill, K T"	"Harris, Miss G"	"5f "	"3"	"12"
"15:28:00"	"2025-09-13"	"Bath"	"Somebodycomegether"	"10.00"	"16"	"Handicap"	"5"	"14"	"Gale, Miss Elizabeth"	"Bedi, Miss J"	"2m1f "	"5"	"55"
"16:50:00"	"2025-09-09"	"Ffos Las"	"Guiteau (IRE)"	"11.00"	"18.5"	"Handicap"	"1"	"9"	"Greatrex, Edward"	"Bramley, Faye"	"6f "	"5"	"7"
"17:22:00"	"2025-09-08"	"Galway"	"Moonshine Girl (IRE)"	"6.00"	"10.5"	"Handicap Hurdle"	"8"	"18"	"Townend, Miss J"	"Gilligan, Paul John"	"2m6.5f "	"6"	"14"
"16:34:00"	"2025-09-08"	"Windsor"	"Nibras Angel"	"12.00"	"19"	"Handicap"	"9"	"9"	"ONeill, K T"	"Haynes, Alice"	"1m "	"5"	"26"
"15:55:00"	"2025-09-02"	"Gowran Park"	"Gloriously Glam (IRE)"	"3.33"	"4.5"	"Claimer"	"1"	"11"	"Caffrey, Adam"	"McGuinness, Adrian"	"1m "	"3"	"12"
"19:25:00"	"2025-08-27"	"Bellewstown"	"Stormy Jenn (IRE)"	"22.00"	"31.43"	"Handicap Hurdle"	"4"	"15"	"Cleary-Farrell, S"	"Cluskey, P"	"2m1f "	"8"	"19"
"18:43:00"	"2025-08-25"	"Ballinrobe"	"Moonshine Girl (IRE)"	"12.00"	"16.5"	"Handicap Hurdle"	"4"	"14"	"Townend, Miss J"	"Gilligan, Paul John"	"2m6.5f "	"6"	"14"
"17:33:00"	"2025-08-25"	"Ripon"	"Masekela (IRE)"	"3.00"	"4.8"	"Handicap"	"2"	"9"	"Easterby, Miss E"	"Easterby, T D"	"1m3f "	"6"	"10"
"17:55:00"	"2025-08-21"	"Leopardstown"	"Lady Pagasa (IRE)"	"4.50"	"6.06"	"Handicap"	"2"	"13"	"Coen, Ben M"	"Murtagh, J P"	"7f "	"4"	"17"
"19:30:00"	"2025-08-18"	"Windsor"	"Symbol of Hope"	"28.00"	"20.6"	"Handicap"	"9"	"9"	"Gale, Miss Elizabeth"	"Flint, J L"	"6f "	"7"	"17"
"16:10:00"	"2025-08-14"	"Chepstow"	"Tonal (FR)"	"2.75"	"4.25"	"Handicap"	"8"	"13"	"Fallon, Cieren"	"Williams, Ian"	"1m "	"5"	"20"
"16:10:00"	"2025-08-14"	"Chepstow"	"Olivia Jane (IRE)"	"125.00"	"311.21"	"Handicap"	"12"	"13"	"Carson, William"	"Signy, Oliver"	"1m "	"3"	"17"
"19:10:00"	"2025-08-11"	"Windsor"	"Indian Run (IRE)"	"14.00"	"18.37"	"Handicap"	"7"	"12"	"Marquand, Tom"	"Camacho, Miss J A"	"6f "	"4"	"16"
"15:40:00"	"2025-08-08"	"Thirsk"	"Equity Law"	"3.33"	"4.6"	"Handicap"	"1"	"10"	"Kirrane, Sean"	"Easterby, T D"	"5f "	"4"	"14"
"14:10:00"	"2025-08-08"	"Thirsk"	"Eldeyaar (IRE)"	"22.00"	"36"	"Non-Handicap"	"5"	"10"	"Dickson, Mr Jake"	"Brittain, Antony"	"6f "	"6"	"7"
"14:20:00"	"2025-08-07"	"Nottingham"	"Lunar Force"	"5.50"	"8.01"	"Handicap"	"5"	"8"	"Kirrane, Sean"	"Easterby, T D"	"5f "	"3"	"7"
"19:30:00"	"2025-08-05"	"Roscommon"	"Malton Groove (IRE)"	"12.00"	"18.96"	"Handicap Chase"	"13"	"16"	"McGill, Mr D"	"McLoughlin, D A"	"2m5.5f "	"8"	"37"
"16:55:00"	"2025-08-02"	"Goodwood"	"Westerton (IRE)"	"18.00"	"23"	"Handicap"	"13"	"16"	"Ryan, Rossa"	"King, A"	"1m1f "	"5"	"42"
"17:47:00"	"2025-07-29"	"Beverley"	"Temper Trap"	"20.00"	"24.01"	"Handicap"	"7"	"10"	"Allan, David"	"Easterby, T D"	"7.5f "	"8"	"10"
"14:10:00"	"2025-07-29"	"Beverley"	"Abu Royal (IRE)"	"50.00"	"110"	"Handicap"	"11"	"14"	"Mayo, Ellie"	"Morgan, Miss Laura"	"1m2f "	"5"	"36"
"19:20:00"	"2025-07-25"	"Cork"	"Hastily"	"22.00"	"27.44"	"Handicap"	"1"	"21"	"Cleary, Jack"	"McGuinness, Tom"	"6f "	"6"	"13"
"17:30:00"	"2025-07-25"	"York"	"Way To Dubai (IRE)"	"80.00"	"280"	"Handicap"	"12"	"22"	"Rawlinson, Ali"	"Appleby, M"	"7f "	"6"	"8"
"15:47:00"	"2025-07-25"	"Uttoxeter"	"Shantou Express (IRE)"	"14.00"	"22"	"Handicap Hurdle"	"10"	"12"	"Bellamy, Tom"	"Bailey, K C"	"3m "	"10"	"24"
"14:35:00"	"2025-07-24"	"Doncaster"	"Golden Pharaoh (IRE)"	"3.50"	"5.54"	"Handicap"	"3"	"11"	"ONeill, K T"	"Dixon, Scott"	"1m "	"4"	"26"
"15:30:00"	"2025-07-22"	"Musselburgh"	"Night Horn"	"12.00"	"17"	"Handicap"	"4"	"8"	"Keenan, Darragh"	"Keady, Michael"	"1m4.5f "	"4"	"27"
"16:15:00"	"2025-07-20"	"Curragh"	"Verified (IRE)"	"20.00"	"30"	"Handicap"	"9"	"18"	"OSullivan, Darragh"	"Weld, Charles"	"5f "	"4"	"22"
"15:25:00"	"2025-07-20"	"Redcar"	"Somebodycomegether"	"20.00"	"28.49"	"Handicap"	"3"	"8"	"Nicholls, Mr Jack"	"Bedi, Miss J"	"2m "	"5"	"21"
"20:15:00"	"2025-07-19"	"Doncaster"	"Liamarty Dreams"	"11.00"	"15"	"Handicap"	"8"	"10"	"Gray, S A"	"Burke, K R"	"7f "	"6"	"24"
"16:00:00"	"2025-07-19"	"Cartmel"	"High Moon"	"12.00"	"13.5"	"Handicap Chase"	"6"	"9"	"McLernon, R P"	"Menzies, Rebecca"	"2m5f "	"10"	"27"
"19:50:00"	"2025-07-17"	"Worcester"	"School Days Over (IRE)"	"40.00"	"48.4"	"Handicap Hurdle"	"10"	"11"	"Grantham, S"	"Coulson, Jake Thomas"	"3m "	"8"	"53"
"14:10:00"	"2025-07-10"	"Carlisle"	"Mattice"	"28.00"	"44.65"	"Handicap"	"1"	"13"	"Farmer, Shay"	"McInnes, I W"	"6f "	"6"	"41"
"16:40:00"	"2025-07-04"	"Bellewstown"	"Royal Tribute (IRE)"	"80.00"	"180"	"Claimer"	"9"	"11"	"Coakley, Ross"	"McConnell, John C"	"1m "	"7"	"93"
"15:33:00"	"2025-07-02"	"Thirsk"	"Travis"	"8.50"	"13"	"Handicap"	"1"	"9"	"Allan, David"	"Harker, G A"	"7f "	"4"	"12"
"16:30:00"	"2025-06-30"	"Pontefract"	"Golden Duke (IRE)"	"16.00"	"17.71"	"Handicap"	"2"	"9"	"McManoman, Faye"	"Tinkler, N"	"6f "	"6"	"195"
"14:45:00"	"2025-06-30"	"Ffos Las"	"Beaune (IRE)"	"5.50"	"8.11"	"Non-Handicap"	"6"	"8"	"Keeley, Aidan"	"Llewellyn, B J"	"1m2f "	"3"	"8"
"14:00:00"	"2025-06-30"	"Pontefract"	"Highwaygrey"	"4.00"	"5.68"	"Handicap"	"3"	"9"	"Easterby, Miss E"	"Easterby, T D"	"1m2f "	"9"	"21"
"15:50:00"	"2025-06-29"	"Cartmel"	"Lunar Sovereign (IRE)"	"6.00"	"7.79"	"Handicap Hurdle"	"5"	"9"	"McMenamin, Daniel"	"Leech, Mrs S"	"2m1f "	"9"	"50"
"21:00:00"	"2025-06-28"	"Doncaster"	"Charencey (IRE)"	"5.50"	"7.42"	"Handicap"	"10"	"10"	"Gordon, Josephine"	"Williams, Ian"	"1m "	"5"	"7"
"17:25:00"	"2025-06-28"	"York"	"Golden Pharaoh (IRE)"	"22.00"	"34.79"	"Handicap"	"11"	"17"	"Tett, Frederick"	"Dixon, Scott"	"1m2.5f "	"4"	"15"
"16:45:00"	"2025-06-24"	"Beverley"	"Sweet Cicely"	"22.00"	"26.62"	"Handicap"	"4"	"9"	"Brookes, Aiden"	"Sowersby, M E"	"1m2f "	"3"	"26"
"17:17:00"	"2025-06-23"	"Windsor"	"Call Glory (IRE)"	"18.00"	"25.56"	"Handicap"	"13"	"14"	"McHugh, K S"	"Williams, Ian"	"6f "	"4"	"19"
"17:55:00"	"2025-06-18"	"Hamilton"	"Toronto Raptor (FR)"	"28.00"	"38"	"Handicap"	"10"	"11"	"Garritty, Billy"	"Bailey, Liam"	"1m3f "	"4"	"9"
"16:35:00"	"2025-06-13"	"Chester"	"Bay Of Australia (IRE)"	"40.00"	"73.83"	"Handicap"	"9"	"9"	"Sullivan, James P"	"Greenall, O / Guerriero, J"	"7.5f "	"4"	"231"
"19:50:00"	"2025-06-09"	"Pontefract"	"Toronto Raptor (FR)"	"33.00"	"48"	"Handicap"	"3"	"8"	"Garritty, Billy"	"Bailey, Liam"	"1m2f "	"4"	"10"
"20:40:00"	"2025-06-07"	"Lingfield"	"Rokuni (IRE)"	"12.00"	"19.49"	"Handicap"	"7"	"10"	"Hogan, D E"	"Dunnett, Mrs C A"	"7.5f "	"3"	"22"
"19:30:00"	"2025-06-07"	"Chepstow"	"Rival"	"12.00"	"18.19"	"Handicap"	"6"	"8"	"Hornby, Rob"	"Flint, J L"	"1m "	"7"	"330"
"16:10:00"	"2025-06-07"	"Punchestown"	"Ashdale Flyer (IRE)"	"9.00"	"12.04"	"Handicap Hurdle"	"9"	"20"	"Smithers, C D"	"Harrington, Mrs John"	"3m "	"6"	"10"
"17:45:00"	"2025-06-06"	"Bath"	"Redshore City (IRE)"	"28.00"	"40.81"	"Non-Handicap"	"6"	"10"	"Williams, Jordan"	"Llewellyn, B J"	"5.5f "	"5"	"218"
"15:20:00"	"2025-05-29"	"Ripon"	"Triple Charged (IRE)"	"80.00"	"189.19"	"Handicap"	"7"	"8"	"Keenan, Darragh"	"Williamson, Mrs L"	"6f "	"3"	"10"
"20:00:00"	"2025-05-28"	"Wexford"	"Ashdale Flyer (IRE)"	"5.50"	"7.87"	"Handicap Hurdle"	"3"	"9"	"Smithers, C D"	"Harrington, Mrs John"	"3m "	"6"	"45"
"15:33:00"	"2025-05-25"	"Fontwell"	"Thirtyfour Thirty"	"4.00"	"7.07"	"Handicap Hurdle"	"4"	"8"	"Twiston-Davies, Sam"	"Tickle, J"	"3m2f "	"6"	"12"
"19:50:00"	"2025-05-13"	"Killarney"	"Jerandme (IRE)"	"50.00"	"75"	"Handicap"	"12"	"15"	"Cleary, Jack"	"Prendergast, Kevin"	"2m1f "	"11"	"67"
"15:25:00"	"2025-05-07"	"Kelso"	"Lucky Soldier (IRE)"	"10.00"	"11.43"	"Handicap Hurdle"	"5"	"9"	"Lynn, Bruce"	"Alexander, N W"	"2m5f "	"7"	"18"
"17:00:00"	"2025-05-06"	"Ffos Las"	"Mambo Beat (IRE)"	"12.00"	"18.59"	"Handicap Hurdle"	"11"	"11"	"Edwards, Lee"	"Llewellyn, B J"	"2m "	"6"	"38"
"16:45:00"	"2025-05-05"	"Curragh"	"Free Solo (IRE)"	"10.00"	"14"	"Handicap"	"1"	"25"	"Hassett, M W"	"Murphy, P J F"	"7f "	"8"	"10"
"20:10:00"	"2025-04-28"	"Naas"	"Swiss Army Officer (IRE)"	"20.00"	"36"	"Handicap"	"15"	"20"	"Burns, Ms N"	"Coleman, Kevin"	"1m "	"10"	"9"
"17:00:00"	"2025-04-26"	"Navan"	"Picpoul (IRE)"	"33.00"	"50"	"Handicap"	"17"	"19"	"Whearty, R"	"Rice, M M"	"1m2f "	"7"	"22"
"19:25:00"	"2025-04-25"	"Kilbeggan"	"Beau Walking (IRE)"	"22.00"	"32"	"Beginners Chase"	"9"	"13"	"Meyler, D"	"Harrington, Mrs John"	"2m6.5f "	"7"	"29"
"15:15:00"	"2025-04-19"	"Haydock"	"Eldorado Allen (FR)"	"14.00"	"15.47"	"Handicap Chase"	"5"	"9"	"Powell, Brendan"	"Tizzard, Joe"	"2m4f "	"11"	"15"
"16:40:00"	"2025-04-06"	"Ffos Las"	"Monviel (IRE)"	"9.00"	"13.15"	"Handicap Hurdle"	"1"	"10"	"Obrien, P V"	"Derham, Harry"	"2m4.5f "	"8"	"22"
"16:55:00"	"2025-04-03"	"Naas"	"Apples In Winter (IRE)"	"28.00"	"55"	"Handicap Hurdle"	"12"	"17"	"OKeeffe, Darragh"	"Casey, Liam"	"3m "	"8"	"31"
"14:30:00"	"2025-03-29"	"Stratford"	"Mambo Beat (IRE)"	"3.50"	"4.6"	"Handicap Novices Hurdle"	"6"	"10"	"Edwards, Lee"	"Llewellyn, B J"	"2m.5f "	"6"	"21"
"15:02:00"	"2025-03-17"	"Down Royal"	"Lariat"	"9.00"	"13.4"	"Handicap Hurdle"	"8"	"19"	"Kidd, D A"	"McConnell, John C"	"2m4f "	"9"	"21"
"15:20:00"	"2025-03-15"	"Kempton"	"Flegmatik (FR)"	"6.50"	"9"	"Handicap Chase"	"2"	"10"	"Durrell, Mr T"	"Skelton, Daniel"	"2m4.5f "	"10"	"28"
"14:22:00"	"2025-03-13"	"Hexham"	"Cudgel"	"25.00"	"49.92"	"Handicap Chase"	"4"	"11"	"OFarrell, C"	"Walton, J B"	"2m4f "	"12"	"41"
"16:10:00"	"2025-03-07"	"Ayr"	"Half Track (IRE)"	"11.00"	"17.07"	"Handicap Hurdle"	"4"	"10"	"Hughes, Brian"	"Alexander, N W"	"2m5f "	"9"	"24"
"16:15:00"	"2025-03-01"	"Newbury"	"Fine Casting (IRE)"	"14.00"	"18"	"Handicap Hurdle"	"4"	"11"	"Pritchard, Mr Callum"	"Pauling, Ben"	"2m4.5f "	"9"	"44"
"16:10:00"	"2025-02-24"	"Punchestown"	"Lariat"	"10.00"	"16"	"Handicap Hurdle"	"5"	"15"	"Kidd, D A"	"McConnell, John C"	"2m4f "	"9"	"37"
"13:30:00"	"2025-02-13"	"Leicester"	"Ceolwulf"	"14.00"	"20.04"	"Handicap Novices Chase"	"2"	"8"	"Bowen, James C"	"Mcsharry, Fionn"	"2m4.5f "	"9"	"356"
"15:35:00"	"2025-02-05"	"Sedgefield"	"Bridgetjoans"	"5.50"	"8.46"	"Handicap Hurdle"	"4"	"9"	"Maggs, Mr Charlie"	"Waugh, S G"	"2m3.5f "	"6"	"20"
"15:05:00"	"2025-02-05"	"Sedgefield"	"Kajaki (IRE)"	"4.50"	"6.75"	"Handicap Hurdle"	"2"	"10"	"McMenamin, Daniel"	"Richards, N G"	"2m3.5f "	"12"	"82"
"15:05:00"	"2025-02-05"	"Sedgefield"	"Le Fous Keep (IRE)"	"40.00"	"66.94"	"Handicap Hurdle"	"9"	"10"	"Maggs, Mr Charlie"	"Burns, Hugh"	"2m3.5f "	"10"	"88"
"14:38:00"	"2025-01-22"	"Catterick"	"Evenwood Sonofagun (IRE)"	"22.00"	"30"	"Handicap Hurdle"	"6"	"12"	"Quinlan, Sean"	"Quinlan, Elizabeth"	"2m3.5f "	"7"	"44"
"14:45:00"	"2025-01-16"	"Newcastle"	"Bridgetjoans"	"9.00"	"17.82"	"Handicap Hurdle"	"4"	"10"	"Maggs, Mr Charlie"	"Waugh, S G"	"2m4.5f "	"6"	"30"
"17:15:00"	"2024-09-29"	"Epsom"	"Autumn Festival"	"16.00"	"18.58"	"Handicap"	"10"	"10"	"Cosgrave, Pat"	"De Giles, Ed"	"7f "	"5"	"12"
