RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"13:45:00"	"2026-07-25"	"Ascot"	"Dees Funny Girl (IRE)"	"9.00"	"10.96"	"Non-Handicap"	"2"	"11"	"Moore, Ryan"	"Obrien, Donnacha"	"6f "	"2"	"36"
"17:47:00"	"2026-07-24"	"Sandown"	"Downonmainstreet (IRE)"	"7.00"	"8.73"	"Maiden"	"3"	"8"	"Spencer, Jamie"	"Bell, M L W"	"5f "	"2"	"36"
"17:47:00"	"2026-07-24"	"Sandown"	"Nightbloom (IRE)"	"11.00"	"13.51"	"Maiden"	"6"	"8"	"Scott, Rowan"	"Foy, Kevin"	"5f "	"2"	"21"
"14:30:00"	"2026-07-24"	"Thirsk"	"Statten Island (IRE)"	"4.00"	"6.2"	"Novices"	"4"	"7"	"Eaves, Tom"	"Ryan, K A"	"6f "	"2"	"34"
"14:00:00"	"2026-07-24"	"Thirsk"	"Skyglow (IRE)"	"33.00"	"42"	"Novices"	"6"	"6"	"Hart, Jason"	"Horton, James"	"7f "	"2"	"22"
"14:10:00"	"2026-07-23"	"Doncaster"	"Peak Tram (USA)"	"40.00"	"55"	"Novices"	"6"	"9"	"Egan, David"	"Prescott, Sir Mark"	"7f "	"2"	"17"
"14:10:00"	"2026-07-23"	"Doncaster"	"Hey Dude (IRE)"	"500.00"	"1000"	"Novices"	"9"	"9"	"Regan, Miss Hope"	"Loughnane, Daniel Mark"	"7f "	"2"	"9"
"14:07:00"	"2026-07-22"	"Catterick"	"Black Fury (IRE)"	"33.00"	"51.81"	"Maiden"	"6"	"10"	"Hardie, Cameron"	"Pears, Ollie"	"7f "	"2"	"27"
"13:53:00"	"2026-07-19"	"Redcar"	"Bedwyr (IRE)"	"200.00"	"529.3"	"Maiden"	"5"	"13"	"Hardie, Cameron"	"Coyle, Tony"	"7f "	"2"	"24"
"18:30:00"	"2026-07-18"	"Nottingham"	"Whiskey Bent (FR)"	"2.13"	"3.34"	"Maiden"	"3"	"5"	"Rodriguez, Callum"	"Cunha, Dylan"	"6f "	"2"	"48"
"14:30:00"	"2026-07-18"	"Newmarket (July)"	"Kiah (IRE)"	"33.00"	"43.67"	"Maiden"	"3"	"10"	"Probert, David"	"Meehan, B J"	"7f "	"2"	"16"
"15:00:00"	"2026-07-17"	"Newbury"	"Fuel The Jet (IRE)"	"4.50"	"6.07"	"Novices"	"1"	"12"	"Callan, N"	"Clover, Tom"	"7f "	"2"	"47"
"15:15:00"	"2026-07-16"	"Chepstow"	"Secret Rival (IRE)"	"8.50"	"13"	"Novices"	"7"	"9"	"Downing, George"	"Walker, Ed"	"5f "	"2"	"23"
"15:15:00"	"2026-07-16"	"Chepstow"	"Hailstones In May (IRE)"	"250.00"	"521.74"	"Novices"	"8"	"9"	"Marsh, Finley"	"Hughes, Richard"	"5f "	"2"	"8"
"18:20:00"	"2026-07-15"	"Lingfield"	"Mrs Mole (IRE)"	"16.00"	"20.26"	"Maiden"	"3"	"7"	"Probert, David"	"Hollinshead, Steph"	"6f "	"2"	"21"
"18:10:00"	"2026-07-15"	"Yarmouth"	"Horndean (FR)"	"3.50"	"5.46"	"Maiden"	"4"	"6"	"Cosgrave, Pat"	"Kirby, Adam"	"5f "	"2"	"23"
"18:20:00"	"2026-07-13"	"Windsor"	"Cutlass (FR)"	"11.00"	"16.62"	"Novices"	"11"	"12"	"Leavy, Mr Joe"	"Meehan, B J"	"6f "	"2"	"14"
"18:10:00"	"2026-07-13"	"Lingfield"	"Nakila Sun (GER)"	"10.00"	"21"	"Maiden"	"2"	"9"	"Hutchinson, Callum"	"Balding, A M"	"7f "	"2"	"44"
"14:00:00"	"2026-07-13"	"Ayr"	"Weleyff (IRE)"	"1.88"	"2.97"	"Novices"	"1"	"5"	"Orr, Oisin"	"Bethell, Ed"	"7.5f "	"2"	"27"
"14:00:00"	"2026-07-13"	"Ayr"	"Love Rome (IRE)"	"3.00"	"4.24"	"Novices"	"2"	"5"	"Hart, Jason"	"Johnston, Charlie"	"7.5f "	"2"	"23"
"18:15:00"	"2026-07-11"	"Hamilton"	"My Mate Fitz (IRE)"	"6.00"	"8.31"	"Maiden"	"6"	"6"	"Stott, Kevin"	"Ryan, K A"	"5f "	"2"	"31"
"17:15:00"	"2026-07-10"	"Chester"	"True Charm (IRE)"	"16.00"	"20.58"	"Novices"	"5"	"12"	"Gray, S A"	"Souza, Lemos"	"6f "	"2"	"37"
"18:17:00"	"2026-07-09"	"Newbury"	"Mirzimaan (IRE)"	"20.00"	"32.6"	"Novices"	"1"	"18"	"Cosgrave, Pat"	"Boughey, George"	"6f "	"2"	"55"
"14:35:00"	"2026-07-09"	"Carlisle"	"Harlequin Gift (IRE)"	"22.00"	"19.5"	"Maiden"	"5"	"5"	"Eaves, Tom"	"Ryan, K A"	"7f "	"2"	"48"
"19:00:00"	"2026-07-06"	"Wolverhampton"	"Dreams Galore (IRE)"	"22.00"	"42"	"Novices"	"7"	"7"	"Donohoe, Stephen"	"Sangster, Ollie"	"5f "	"2"	"21"
"18:09:00"	"2026-07-06"	"Ripon"	"Travellers Girl (IRE)"	"8.50"	"11.59"	"Novices"	"3"	"11"	"McSweeney, O"	"Fell, R / Murray, S"	"6f "	"2"	"5"
"14:00:00"	"2026-07-03"	"Doncaster"	"Keep Kicking On (IRE)"	"20.00"	"28"	"Novices"	"4"	"11"	"Probert, David"	"Cox, C G"	"6f "	"2"	"43"
"14:00:00"	"2026-07-03"	"Doncaster"	"Sultan Darius (IRE)"	"9.00"	"15"	"Novices"	"8"	"11"	"Ghiani, Marco"	"Botti, M"	"6f "	"2"	"11"
"17:50:00"	"2026-07-01"	"Epsom"	"Mojito Madness (IRE)"	"12.00"	"19.83"	"Maiden"	"3"	"8"	"Dawson, R"	"Arnolda, Gihan"	"7f "	"2"	"23"
"18:30:00"	"2026-06-29"	"Windsor"	"Captaincy (IRE)"	"0.57"	"1.64"	"Novices"	"1"	"11"	"Ryan, Rossa"	"Cox, C G"	"6f "	"2"	"34"
"18:30:00"	"2026-06-29"	"Windsor"	"Absolute Diamond (IRE)"	"5.50"	"8.49"	"Novices"	"4"	"11"	"Murphy, Oisin"	"Evans, P D"	"6f "	"2"	"14"
"18:30:00"	"2026-06-29"	"Windsor"	"Cutlass (FR)"	"22.00"	"43.29"	"Novices"	"5"	"11"	"Davies, Harry"	"Meehan, B J"	"6f "	"2"	"7"
"19:55:00"	"2026-06-27"	"Lingfield"	"Penny Capri (IRE)"	"11.00"	"15.8"	"Novices"	"5"	"6"	"Pearson, Laura"	"Loughnane, David"	"5f "	"2"	"21"
"19:55:00"	"2026-06-27"	"Lingfield"	"Persian Sunset (IRE)"	"25.00"	"29.47"	"Novices"	"6"	"6"	"Bradley, Paddy"	"Foy, Kevin"	"5f "	"2"	"38"
"18:00:00"	"2026-06-27"	"Chepstow"	"Super Tuscan (IRE)"	"4.50"	"7.09"	"Novices"	"1"	"8"	"Hutchinson, Callum"	"Houghton, Eve Johnson"	"6f "	"2"	"46"
"18:15:00"	"2026-06-25"	"Leicester"	"Fly Test (IRE)"	"16.00"	"20.48"	"Maiden"	"2"	"8"	"Coakley, Ross"	"Bell, M L W"	"5f "	"2"	"24"
"12:00:00"	"2026-06-25"	"Nottingham"	"Benefacta (IRE)"	"6.50"	"8.4"	"Maiden"	"3"	"8"	"Marsh, Finley"	"Hughes, Richard"	"6f "	"2"	"16"
"12:00:00"	"2026-06-25"	"Nottingham"	"Emirates Express (IRE)"	"250.00"	"522.01"	"Maiden"	"8"	"8"	"Cosgrave, Pat"	"Morland, Jack"	"6f "	"2"	"10"
"17:50:00"	"2026-06-23"	"Newbury"	"Sovereign Beach (IRE)"	"16.00"	"19.29"	"Novices"	"10"	"10"	"Jamin, Pierre-Louis"	"Sangster, Ollie"	"6f "	"2"	"11"
"18:35:00"	"2026-06-22"	"Brighton"	"Henley On Thames (IRE)"	"1.88"	"4.1"	"Maiden"	"2"	"5"	"Egan, David"	"Foy, Kevin"	"5.5f "	"2"	"10"
"18:35:00"	"2026-06-22"	"Brighton"	"Targa (IRE)"	"20.00"	"26.96"	"Maiden"	"4"	"5"	"Morris, Luke"	"Watson, Archie"	"5.5f "	"2"	"23"
"13:35:00"	"2026-06-21"	"Pontefract"	"La Fuerza (IRE)"	"10.00"	"15"	"Novices"	"3"	"6"	"Rodriguez, Callum"	"Crisford, Simon"	"6f "	"2"	"18"
"17:48:00"	"2026-06-20"	"Doncaster"	"Cash Cove (IRE)"	"3.00"	"4.55"	"Maiden"	"1"	"13"	"McDonald, P J"	"Johnston, Charlie"	"7f "	"2"	"14"
"18:00:00"	"2026-06-15"	"Windsor"	"Emirates Express (IRE)"	"150.00"	"254.43"	"Maiden"	"13"	"13"	"Cosgrave, Pat"	"Morland, Jack"	"5f "	"2"	"14"
"18:30:00"	"2026-06-13"	"Leicester"	"Crown Ranger (IRE)"	"16.00"	"23"	"Maiden"	"5"	"8"	"Gilligan, Jack"	"Botti, M"	"7f "	"2"	"23"
"14:48:00"	"2026-06-12"	"Sandown"	"Encounter (IRE)"	"3.50"	"5.6"	"Maiden"	"3"	"7"	"Havlin, Robert"	"Woods, S P C"	"7f "	"2"	"25"
"14:30:00"	"2026-06-08"	"Leicester"	"Jazzy Blue (IRE)"	"6.00"	"7.77"	"Maiden"	"2"	"9"	"Bradley, Paddy"	"Fellowes, Charlie"	"7f "	"2"	"26"
"14:15:00"	"2026-06-06"	"Musselburgh"	"Dees Star (IRE)"	"10.00"	"13.57"	"Seller"	"7"	"7"	"Mulrennan, Paul"	"Keady, Michael"	"5f "	"2"	"29"
"17:35:00"	"2026-06-05"	"Bath"	"Holi Scarlett (IRE)"	"16.00"	"26"	"Maiden"	"3"	"11"	"Mangan, Gina"	"Williams, S C"	"5.5f "	"2"	"21"
"17:35:00"	"2026-06-05"	"Bath"	"Graceful George (IRE)"	"12.00"	"21"	"Maiden"	"7"	"11"	"Hornby, Rob"	"Fellowes, Charlie"	"5.5f "	"2"	"18"
"19:40:00"	"2026-06-04"	"Lingfield"	"Rocsane (IRE)"	"8.50"	"12"	"Maiden"	"3"	"10"	"Sousa, Silvestre De"	"Margarson, G G"	"6f "	"2"	"22"
"15:18:00"	"2026-06-03"	"Nottingham"	"Halliwell Stream (IRE)"	"22.00"	"35.87"	"Maiden"	"4"	"10"	"Egan, David"	"Chapple-Hyam, Jane"	"5f "	"2"	"14"
"14:48:00"	"2026-06-03"	"Nottingham"	"Menhaal (IRE)"	"1.20"	"2.36"	"Novices"	"5"	"12"	"Osborne, Saffie"	"Burrows, Owen"	"6f "	"2"	"19"
"18:15:00"	"2026-06-01"	"Windsor"	"Our Fella (IRE)"	"66.00"	"85.15"	"Novices"	"3"	"10"	"Fisher, Taylor"	"Moore, J S"	"5f "	"2"	"20"
"19:42:00"	"2026-05-30"	"Lingfield"	"Sakowin (IRE)"	"6.50"	"9.28"	"Maiden"	"5"	"8"	"Marsh, Finley"	"Hughes, Richard"	"7f "	"2"	"15"
"13:50:00"	"2026-05-30"	"Chester"	"Star People (FR)"	"16.00"	"31.84"	"Novices"	"5"	"11"	"Hart, Jason"	"Quinn, J J"	"6.5f "	"2"	"16"
"14:10:00"	"2026-05-26"	"Leicester"	"Lion O (IRE)"	"100.00"	"300"	"Maiden"	"8"	"8"	"Egan, David"	"Foy, Kevin"	"6f "	"2"	"11"
"17:35:00"	"2026-05-20"	"Yarmouth"	"Persian Sunset (IRE)"	"25.00"	"34.94"	"Novices"	"9"	"10"	"Scott, Rowan"	"Foy, Kevin"	"5f "	"2"	"16"
"14:47:00"	"2026-05-17"	"Ripon"	"Bai Tong (IRE)"	"0.73"	"1.87"	"Novices"	"2"	"8"	"Lee, Clifford"	"Burke, K R"	"6f "	"2"	"29"
"13:45:00"	"2026-05-14"	"York"	"Persian Spring (IRE)"	"3.50"	"5.9"	"Novices"	"1"	"15"	"Spencer, Jamie"	"Hannon (Jnr), Richard"	"6f "	"2"	"11"
"17:25:00"	"2026-05-09"	"Leicester"	"Sea Mirage (IRE)"	"5.50"	"8.4"	"Maiden"	"2"	"10"	"Callan, Mr Jack"	"Ryan, K A"	"5f "	"2"	"18"
"17:30:00"	"2025-09-29"	"Southwell"	"Capricorn Belle (USA)"	"14.00"	"16.5"	"Novices"	"7"	"8"	"Ryan, Rossa"	"Knight, W J"	"7f "	"2"	"14"
"16:55:00"	"2025-09-16"	"Wolverhampton"	"Dandy Speed (IRE)"	"2.75"	"4.37"	"Novices"	"4"	"10"	"Murphy, Oisin"	"Johnston, Charlie"	"6f "	"2"	"34"
"13:58:00"	"2025-09-13"	"Lingfield"	"Comic Strip (IRE)"	"3.33"	"5.2"	"Maiden"	"5"	"11"	"Davies, Harry"	"Crisford, Simon"	"6f "	"2"	"95"
"13:58:00"	"2025-09-13"	"Lingfield"	"East India Breeze (IRE)"	"100.00"	"260"	"Maiden"	"7"	"11"	"Hutchinson, Callum"	"Osborne, J A"	"6f "	"2"	"5"
"13:58:00"	"2025-09-13"	"Lingfield"	"Yea Boi (IRE)"	"400.00"	"1000"	"Maiden"	"8"	"11"	"Mangan, Gina"	"Hobson, Miss Clare"	"6f "	"2"	"23"
"13:25:00"	"2025-09-11"	"Chelmsford City"	"Oh So Perfect (IRE)"	"40.00"	"75"	"Novices"	"8"	"13"	"Davies, Harry"	"Fellowes, Charlie"	"6f "	"2"	"28"
"13:25:00"	"2025-09-11"	"Chelmsford City"	"Blue Mountains (IRE)"	"400.00"	"1000"	"Novices"	"12"	"13"	"Wilson-Ruddock, Curtis"	"Botti, M"	"6f "	"2"	"33"
"14:50:00"	"2025-09-09"	"Leicester"	"Blue Samuna (IRE)"	"50.00"	"98.52"	"Novices"	"4"	"8"	"Egan, Ms A"	"Chapple-Hyam, Jane"	"7f "	"2"	"18"
"17:10:00"	"2025-09-06"	"Wolverhampton"	"Moira Express (IRE)"	"16.00"	"21.15"	"Novices"	"4"	"8"	"Keeley, Aidan"	"Varian, Roger"	"5f "	"2"	"30"
"17:18:00"	"2025-09-04"	"Lingfield"	"Dagger Strike (IRE)"	"5.00"	"7.55"	"Novices"	"8"	"11"	"Doyle, Hollie"	"Watson, Archie"	"7f "	"2"	"22"
"14:22:00"	"2025-08-31"	"Brighton"	"Mon Petit Frere (IRE)"	"50.00"	"100"	"Maiden"	"6"	"7"	"Keenan, Darragh"	"Parr, Joseph"	"5.5f "	"2"	"17"
"14:50:00"	"2025-08-28"	"Chelmsford City"	"Armstrong (IRE)"	"3.50"	"5.4"	"Novices"	"7"	"9"	"Egan, David"	"Boughey, George"	"7f "	"2"	"13"
"14:15:00"	"2025-08-27"	"Catterick"	"Staniel Cay (IRE)"	"5.00"	"7.6"	"Maiden"	"4"	"7"	"Egan, David"	"Foy, Kevin"	"5f "	"2"	"9"
"14:35:00"	"2025-08-26"	"Ripon"	"Soul Warrior (IRE)"	"100.00"	"110"	"Maiden"	"8"	"8"	"Jary, Alex"	"Tinkler, N"	"5f "	"2"	"16"
"14:05:00"	"2025-08-25"	"Ripon"	"Marthas Shadow (IRE)"	"66.00"	"160"	"Maiden"	"6"	"9"	"Beasley, Connor"	"Brown, A D"	"6f "	"2"	"12"
"13:53:00"	"2025-08-25"	"Chepstow"	"Castrillo (IRE)"	"3.50"	"5.58"	"Maiden"	"1"	"7"	"Cox, William"	"Watson, Archie"	"7f "	"2"	"37"
"13:30:00"	"2025-08-25"	"Ripon"	"India Gold (IRE)"	"6.50"	"8.4"	"Maiden"	"4"	"9"	"Hart, Jason"	"Kelleway, Miss Gay"	"6f "	"2"	"23"
"14:45:00"	"2025-08-24"	"Yarmouth"	"Outspan (IRE)"	"18.00"	"27"	"Novices"	"8"	"10"	"Wright, Liam"	"Scott, George"	"7f "	"2"	"13"
"17:45:00"	"2025-08-23"	"Windsor"	"Dartrey (IRE)"	"11.00"	"14.33"	"Novices"	"11"	"12"	"Crouch, Hector"	"Beckett, R M"	"6f "	"2"	"9"
"14:45:00"	"2025-08-22"	"Ffos Las"	"Must Be Ten (IRE)"	"5.00"	"5.9"	"Novices"	"3"	"4"	"Osborne, Saffie"	"Osborne, J A"	"7.5f "	"2"	"84"
"17:25:00"	"2025-08-18"	"Windsor"	"Giles Glory (IRE)"	"150.00"	"350"	"Novices"	"8"	"12"	"Keenan, Darragh"	"Parr, Joseph"	"5f "	"2"	"33"
"14:40:00"	"2025-08-15"	"Epsom"	"Hello Isla (FR)"	"28.00"	"80.17"	"Novices"	"7"	"8"	"Hitchcott, Sam"	"Hannon (Jnr), Richard"	"7f "	"2"	"16"
"18:25:00"	"2025-08-13"	"Ffos Las"	"Dagger Strike (IRE)"	"10.00"	"14"	"Maiden"	"5"	"10"	"Doyle, Hollie"	"Watson, Archie"	"7.5f "	"2"	"16"
"13:30:00"	"2025-08-11"	"Ayr"	"Elizabetty (IRE)"	"14.00"	"21"	"Maiden"	"2"	"7"	"Robinson, Ben"	"Ellison, B"	"7.5f "	"2"	"16"
"18:52:00"	"2025-08-09"	"Lingfield"	"Blue Mountains (IRE)"	"33.00"	"80"	"Novices"	"6"	"7"	"Farragher, Adam J"	"Botti, M"	"7.5f "	"2"	"19"
"18:30:00"	"2025-08-08"	"Newmarket (July)"	"Wise Crack (IRE)"	"50.00"	"90"	"Maiden"	"7"	"8"	"Donohoe, Stephen"	"Ryan, J"	"6f "	"2"	"36"
"14:40:00"	"2025-08-08"	"Thirsk"	"Angelas Baar (IRE)"	"3.00"	"4.5"	"Novices"	"4"	"8"	"McSweeney, O"	"Keatley, Adrian Paul"	"5f "	"2"	"50"
"14:30:00"	"2025-08-08"	"Brighton"	"Athenian Spirit (IRE)"	"50.00"	"75.55"	"Maiden"	"5"	"5"	"Shepherd, Callum"	"Knight, W J"	"6f "	"2"	"20"
"15:10:00"	"2025-08-07"	"Brighton"	"Swift Winds (IRE)"	"40.00"	"64.71"	"Maiden"	"1"	"5"	"Langley, Miss Taryn"	"Kobeissi, Hilal"	"7f "	"2"	"64"
"14:30:00"	"2025-08-05"	"Catterick"	"Majd Al Kazem (FR)"	"50.00"	"75"	"Maiden"	"3"	"7"	"Eaves, Tom"	"Kobeissi, Hilal"	"7f "	"2"	"28"
"15:53:00"	"2025-08-04"	"Lingfield"	"Leia Antilles (IRE)"	"25.00"	"85"	"Maiden"	"8"	"9"	"Currie, Nicola"	"Candy, H"	"7f "	"2"	"39"
"19:05:00"	"2025-08-01"	"Bath"	"Double Naughty (IRE)"	"8.50"	"11.5"	"Maiden"	"9"	"10"	"Hitchcott, Sam"	"Hannon (Jnr), Richard"	"5.5f "	"2"	"22"
"15:15:00"	"2025-08-01"	"Newcastle"	"Indefensible (IRE)"	"8.50"	"11.5"	"Novices"	"3"	"13"	"Russell, Harry"	"Pears, Ollie"	"6f "	"2"	"36"
"16:00:00"	"2025-07-29"	"Beverley"	"Ishimentor (IRE)"	"2.00"	"3.3"	"Maiden"	"5"	"8"	"Mason, Joanna"	"Dunlop, E A L"	"5f "	"2"	"33"
"18:00:00"	"2025-07-28"	"Windsor"	"Walk On Walk On (IRE)"	"33.00"	"48"	"Novices"	"3"	"9"	"Queally, T P"	"Donovan, D"	"6f "	"2"	"28"
"18:15:00"	"2025-07-26"	"Windsor"	"Ar Diddy Dum Dum (IRE)"	"6.50"	"9.36"	"Maiden"	"5"	"12"	"Sayette, B D L"	"Newland, Dr R D P"	"6f "	"2"	"19"
"18:15:00"	"2025-07-26"	"Windsor"	"Aeih (IRE)"	"3.33"	"4.7"	"Maiden"	"9"	"12"	"Pearson, Laura"	"Loughnane, David"	"6f "	"2"	"18"
"15:25:00"	"2025-07-25"	"Thirsk"	"Runninman (IRE)"	"200.00"	"640"	"Novices"	"12"	"12"	"Stott, Kevin"	"Duffield, Mrs A"	"6f "	"2"	"15"
"14:45:00"	"2025-07-24"	"Sandown"	"Chapter (IRE)"	"33.00"	"85"	"Maiden"	"4"	"11"	"Ghiani, Marco"	"Hills, Charles"	"7f "	"2"	"42"
"14:45:00"	"2025-07-24"	"Sandown"	"Domination (IRE)"	"28.00"	"70"	"Maiden"	"7"	"11"	"Lee, Clifford"	"Cox, C G"	"7f "	"2"	"69"
"17:40:00"	"2025-07-21"	"Windsor"	"Shes Crafty (IRE)"	"125.00"	"479.66"	"Novices"	"8"	"12"	"Muscutt, D"	"Morland, Jack"	"6f "	"2"	"12"
"15:35:00"	"2025-07-18"	"Newbury"	"Gnocchi (IRE)"	"25.00"	"33.35"	"Maiden"	"4"	"11"	"Buick, William"	"Horton, James"	"6f "	"2"	"28"
"14:15:00"	"2025-07-18"	"Nottingham"	"Isambard Kingdom (IRE)"	"50.00"	"137.01"	"Maiden"	"5"	"7"	"Farragher, Adam J"	"Johnston, Charlie"	"6f "	"2"	"29"
"17:55:00"	"2025-07-17"	"Epsom"	"Big Song (IRE)"	"5.50"	"7"	"Maiden"	"1"	"5"	"Shoemark, Kieran"	"Charlton, Roger/Harry"	"7f "	"2"	"37"
"15:30:00"	"2025-07-13"	"Southwell"	"Madame Colina (IRE)"	"250.00"	"521.13"	"Maiden"	"11"	"11"	"Hardie, Cameron"	"Kirby, P A"	"6f "	"2"	"24"
"13:45:00"	"2025-07-12"	"Ascot"	"Loblolly (IRE)"	"22.00"	"42.45"	"Novices"	"8"	"14"	"Fallon, Cieren"	"Woods, S P C"	"7f "	"2"	"51"
"18:10:00"	"2025-07-11"	"Chepstow"	"Rawalpindi Express (IRE)"	"12.00"	"17.45"	"Maiden"	"4"	"10"	"Jamin, Pierre-Louis"	"Dascombe, Tom"	"7f "	"2"	"15"
"18:00:00"	"2025-07-10"	"Newbury"	"Miracleoftheandes (IRE)"	"5.50"	"7.2"	"Novices"	"4"	"9"	"Greatrex, Edward"	"Greatrex, W J"	"6f "	"2"	"16"
"18:42:00"	"2025-07-08"	"Brighton"	"Court Of Stars (IRE)"	"3.00"	"4.4"	"Maiden"	"2"	"5"	"Watson, Jason"	"Sangster, Ollie"	"7f "	"2"	"31"
"14:48:00"	"2025-07-05"	"Beverley"	"Sailor Batt (IRE)"	"66.00"	"75.76"	"Maiden"	"9"	"10"	"Bradley, Paddy"	"Barron, T D"	"5f "	"2"	"10"
"17:42:00"	"2025-07-04"	"Beverley"	"Jamie Sommers (IRE)"	"16.00"	"26.24"	"Novices"	"5"	"8"	"Planas, Connor"	"Loughnane, David"	"5f "	"2"	"10"
"16:02:00"	"2025-07-03"	"Yarmouth"	"Peel Park (IRE)"	"2.50"	"3.75"	"Maiden"	"1"	"6"	"Moore, Ryan"	"Varian, Roger"	"6f "	"2"	"21"
"14:30:00"	"2025-06-27"	"Yarmouth"	"Daretobedifferent (IRE)"	"4.00"	"5.63"	"Maiden"	"7"	"12"	"Hornby, Rob"	"Donovan, D"	"6f "	"2"	"24"
"14:30:00"	"2025-06-27"	"Yarmouth"	"Houdini Miss (IRE)"	"25.00"	"33.45"	"Maiden"	"11"	"12"	"Lee, Clifford"	"Horton, James"	"6f "	"2"	"22"
"18:00:00"	"2025-06-26"	"Leicester"	"Saeculamation (IRE)"	"40.00"	"55.45"	"Maiden"	"5"	"8"	"Burns, Harry"	"Margarson, G G"	"5f "	"2"	"25"
"18:00:00"	"2025-06-26"	"Leicester"	"No Way Hozay (IRE)"	"18.00"	"22.9"	"Maiden"	"8"	"8"	"Levey, S M"	"Keady, Michael"	"5f "	"2"	"21"
"16:20:00"	"2025-06-26"	"Newcastle"	"Rawalpindi Express (IRE)"	"1.75"	"2.98"	"Maiden"	"5"	"10"	"Jamin, Pierre-Louis"	"Dascombe, Tom"	"7f "	"2"	"22"
"18:15:00"	"2025-06-24"	"Newbury"	"Country Artiste (IRE)"	"22.00"	"42"	"Novices"	"2"	"14"	"Ryan, Rossa"	"Cox, C G"	"6f "	"2"	"15"
"14:45:00"	"2025-06-23"	"Chepstow"	"Amazing Journey (IRE)"	"3.00"	"4.66"	"Novices"	"1"	"11"	"Osborne, Saffie"	"Osborne, J A"	"6f "	"2"	"22"
"14:45:00"	"2025-06-23"	"Chepstow"	"Magic Stone (IRE)"	"8.50"	"11"	"Novices"	"2"	"11"	"Fallon, Cieren"	"Haggas, W J"	"6f "	"2"	"21"
"14:45:00"	"2025-06-23"	"Chepstow"	"Lady Lauren (IRE)"	"200.00"	"754.42"	"Novices"	"11"	"11"	"Kavanagh, Ryan"	"De Giles, Ed"	"6f "	"2"	"16"
"18:53:00"	"2025-06-21"	"Lingfield"	"Blooming Legend (IRE)"	"4.50"	"8.95"	"Maiden"	"3"	"8"	"Planas, Connor"	"Clover, Charlie"	"7f "	"2"	"20"
"16:10:00"	"2025-06-21"	"Ayr"	"Sunny Smile (IRE)"	"2.75"	"4.05"	"Maiden"	"5"	"7"	"Doyle, Hollie"	"Palmer, Hugo"	"6f "	"2"	"31"
"16:47:00"	"2025-06-20"	"Newmarket (July)"	"Resalah (IRE)"	"33.00"	"50"	"Novices"	"5"	"5"	"Howarth, Christian"	"Haynes, Alice"	"7f "	"2"	"30"
"14:40:00"	"2025-06-19"	"Ripon"	"Front Line Fury (IRE)"	"1.50"	"2.82"	"Novices"	"1"	"6"	"Keenan, Darragh"	"Scott, George"	"6f "	"2"	"15"
"18:30:00"	"2025-06-18"	"Ripon"	"Novelette (IRE)"	"0.73"	"2"	"Maiden"	"2"	"5"	"Mitchell, Jack"	"Crisford, Simon"	"5f "	"2"	"14"
"18:30:00"	"2025-06-18"	"Ripon"	"Dakota Dawn (IRE)"	"18.00"	"23"	"Maiden"	"3"	"5"	"Hart, Jason"	"Quinn, J J"	"5f "	"2"	"16"
