RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"17:10:00"	"2026-07-20"	"Ballinrobe"	"Shelbourne Flyer (IRE)"	"4.00"	"6"	"Claimer"	"7"	"9"	"Grifferty, Emily"	"Meade, Noel"	"1m1.5f "	"5"	"11"
"17:10:00"	"2026-07-18"	"Curragh"	"Trustmore (IRE)"	"4.50"	"5.6"	"Handicap"	"4"	"6"	"Murphy, Oisin"	"Thorne, Stephen"	"1m2f "	"3"	"43"
"16:25:00"	"2026-07-18"	"Ripon"	"Garden Oasis"	"3.33"	"5.36"	"Handicap"	"2"	"7"	"Allan, David"	"Easterby, T D"	"1m "	"11"	"19"
"19:15:00"	"2026-07-17"	"Hamilton"	"Saint Lawrence (IRE)"	"10.00"	"12"	"Handicap"	"5"	"7"	"Stott, Kevin"	"Ryan, K A"	"6f "	"8"	"41"
"18:58:00"	"2026-07-17"	"Newmarket (July)"	"Al Aali (FR)"	"3.00"	"4.3"	"Handicap"	"1"	"6"	"Loughnane, Mr Billy"	"Scott, George"	"1m2f "	"4"	"13"
"17:35:00"	"2026-07-17"	"Wolverhampton"	"Hungarian (IRE)"	"18.00"	"28"	"Handicap"	"1"	"9"	"Keenan, Darragh"	"Souza, Lemos"	"7f "	"3"	"46"
"19:45:00"	"2026-07-16"	"Leopardstown"	"Blackjack Hills (IRE)"	"11.00"	"14.59"	"Handicap"	"2"	"9"	"Colgan, R C"	"Smith, Matthew J"	"1m2f "	"4"	"16"
"17:24:00"	"2026-07-16"	"Leopardstown"	"Prime Sign (IRE)"	"18.00"	"24.22"	"Handicap"	"8"	"14"	"Kearney, J"	"Oliver, Andrew"	"7f "	"5"	"5"
"17:00:00"	"2026-07-16"	"Chepstow"	"Zoulu Warrior (IRE)"	"9.00"	"12.96"	"Handicap"	"7"	"7"	"Osborne, Saffie"	"Main, Mrs H S"	"6f "	"4"	"27"
"15:38:00"	"2026-07-16"	"Thirsk"	"Bridgefoot Rambler"	"150.00"	"800"	"Non-Handicap"	"3"	"13"	"Whiteley, C J"	"Hanlon, Stephen"	"1m "	"4"	"38"
"17:30:00"	"2026-07-15"	"Killarney"	"Seti One (USA)"	"100.00"	"170"	"Claimer"	"14"	"14"	"Halpin, G P"	"Hogan, Denis Gerard"	"1m "	"4"	"15"
"18:10:00"	"2026-07-14"	"Killarney"	"Tavarua (IRE)"	"11.00"	"21.56"	"Handicap"	"8"	"12"	"Lee, W J"	"Condon, K J"	"1m "	"3"	"22"
"17:55:00"	"2026-07-14"	"Wolverhampton"	"Rogue Supremacy"	"9.00"	"11.49"	"Handicap"	"9"	"10"	"Morris, Luke"	"Watson, Archie"	"6f "	"3"	"34"
"17:04:00"	"2026-07-14"	"Leicester"	"Bullington Bry"	"4.50"	"5.9"	"Non-Handicap"	"2"	"11"	"Edmunds, Lewis"	"Macey, Jessica"	"6f "	"4"	"45"
"15:57:00"	"2026-07-14"	"Leicester"	"Arvana Belle (IRE)"	"11.00"	"12.75"	"Handicap"	"3"	"6"	"Edmunds, Lewis"	"Millman, B R"	"7f "	"3"	"35"
"13:54:00"	"2026-07-14"	"Leicester"	"Postcard"	"12.00"	"16.05"	"Handicap Nursery"	"9"	"10"	"Tubb, Olivia"	"Kirby, Adam"	"7f "	"2"	"6"
"20:10:00"	"2026-07-13"	"Lingfield"	"Miss Gold"	"200.00"	"593.11"	"Non-Handicap"	"9"	"9"	"Doughty, Jack"	"Flood, D"	"1m "	"3"	"20"
"18:30:00"	"2026-07-11"	"Limerick"	"Windsor Lily (IRE)"	"10.00"	"12.5"	"Handicap"	"6"	"14"	"Caffrey, Adam"	"Murphy, Joseph G"	"6.5f "	"3"	"38"
"17:25:00"	"2026-07-11"	"Limerick"	"Inishfallen (IRE)"	"12.00"	"19.59"	"Non-Handicap"	"2"	"11"	"Kearney, J"	"Thorne, Stephen"	"6.5f "	"5"	"14"
"17:25:00"	"2026-07-11"	"Limerick"	"Alfred Tennyson (IRE)"	"14.00"	"21.52"	"Non-Handicap"	"6"	"11"	"Casey, A J"	"Hogan, Denis Gerard"	"6.5f "	"4"	"15"
"17:15:00"	"2026-07-11"	"Navan"	"Retro Gal"	"12.00"	"21.08"	"Handicap"	"4"	"12"	"Cusack, C"	"Bromhead, Henry De"	"1m2f "	"3"	"10"
"16:40:00"	"2026-07-11"	"Navan"	"Steel Cut (IRE)"	"16.00"	"23"	"Handicap"	"4"	"11"	"Coen, S"	"Oliver, Andrew"	"1m2f "	"4"	"21"
"16:40:00"	"2026-07-11"	"Navan"	"Cala Bonita (IRE)"	"7.00"	"8.56"	"Handicap"	"8"	"11"	"Colgan, R C"	"Smith, Matthew J"	"1m2f "	"4"	"40"
"16:35:00"	"2026-07-11"	"Newmarket (July)"	"Prince Of India (IRE)"	"80.00"	"120"	"Non-Handicap"	"6"	"11"	"Dobbs, Pat"	"Botti, M"	"6f "	"4"	"49"
"15:18:00"	"2026-07-11"	"Chester"	"Sujet"	"8.00"	"9.32"	"Handicap"	"2"	"9"	"Wheatley, Zak"	"Carroll, D"	"7.5f "	"4"	"14"
"14:57:00"	"2026-07-11"	"Navan"	"Gotta Catchem All (IRE)"	"9.00"	"15.01"	"Handicap"	"1"	"15"	"Rutledge, Siobhan"	"Rogers, H"	"6f "	"6"	"8"
"14:45:00"	"2026-07-11"	"Chester"	"Paws For Thought (IRE)"	"28.00"	"44.82"	"Handicap"	"9"	"9"	"Allan, David"	"McCain Jnr, D"	"7.5f "	"8"	"16"
"15:55:00"	"2026-07-10"	"York"	"Spectical (IRE)"	"11.00"	"12.09"	"Handicap"	"10"	"11"	"Doyle, James"	"Balding, A M"	"1m "	"3"	"22"
"18:28:00"	"2026-07-09"	"Leopardstown"	"Dark Viper"	"7.50"	"11"	"Handicap"	"2"	"13"	"Kennedy, K G"	"Harrington, Mrs John"	"1m "	"5"	"17"
"17:55:00"	"2026-07-09"	"Leopardstown"	"Chantez (IRE)"	"4.50"	"5.7"	"Non-Handicap"	"4"	"6"	"Carroll, G F"	"Lyons, G M"	"7f "	"4"	"53"
"16:45:00"	"2026-07-09"	"Newmarket (July)"	"Oxagon (FR)"	"6.00"	"6.8"	"Non-Handicap"	"5"	"7"	"Murphy, Oisin"	"Gosden, J H M"	"1m "	"3"	"21"
"15:45:00"	"2026-07-09"	"Carlisle"	"Miss Rainbow (IRE)"	"9.00"	"13.5"	"Handicap"	"3"	"11"	"McHugh, B"	"Waggott, Miss Tracy"	"6f "	"5"	"13"
"20:20:00"	"2026-07-08"	"Kempton"	"Platinum Prince"	"12.00"	"14.32"	"Handicap"	"4"	"10"	"Fernandes, Mr Jude"	"Moore, Gary and Josh"	"1m "	"9"	"33"
"17:51:00"	"2026-07-08"	"Chepstow"	"The Kalonji Man"	"16.00"	"18.62"	"Handicap Nursery"	"6"	"7"	"Leavy, Mr Joe"	"Hannon (Jnr), Richard"	"6f "	"2"	"70"
"17:40:00"	"2026-07-08"	"Fairyhouse"	"La Tache (IRE)"	"4.50"	"6.2"	"Maiden"	"4"	"8"	"Keane, C T"	"Lyons, G M"	"6f "	"2"	"35"
"19:50:00"	"2026-07-07"	"Brighton"	"Voix De Bocelli"	"14.00"	"17.26"	"Handicap"	"6"	"7"	"Osborne, Saffie"	"Knight, Miss H C"	"1m2f "	"6"	"7"
"19:40:00"	"2026-07-07"	"Wolverhampton"	"No News (IRE)"	"28.00"	"28.19"	"Handicap"	"2"	"9"	"Peate, Jonny"	"Jenkins, J R"	"6f "	"6"	"47"
"19:10:00"	"2026-07-07"	"Wolverhampton"	"Churchills Spirit (IRE)"	"25.00"	"37.84"	"Non-Handicap"	"3"	"7"	"Bishop, Charles"	"Clover, Tom"	"1m.5f "	"3"	"26"
"19:10:00"	"2026-07-07"	"Wolverhampton"	"Wingstar (IRE)"	"40.00"	"66.94"	"Non-Handicap"	"6"	"7"	"Morris, Luke"	"Keady, Michael"	"1m.5f "	"4"	"26"
"18:40:00"	"2026-07-07"	"Wolverhampton"	"Jeans Boy (IRE)"	"14.00"	"17.79"	"Non-Handicap"	"6"	"9"	"Vigors, Harry"	"Watson, Archie"	"1m.5f "	"3"	"28"
"18:40:00"	"2026-07-07"	"Wolverhampton"	"Rogue Soldier (IRE)"	"150.00"	"253.91"	"Non-Handicap"	"9"	"9"	"ONeill, K T"	"Young, Maxwell"	"1m.5f "	"6"	"166"
"18:20:00"	"2026-07-07"	"Brighton"	"Mishys Star"	"66.00"	"100.12"	"Non-Handicap"	"11"	"11"	"Gordon, Josephine"	"Burke, Kieran"	"6f "	"4"	"24"
"20:00:00"	"2026-07-06"	"Wolverhampton"	"Smartanck (IRE)"	"125.00"	"477.02"	"Handicap"	"10"	"12"	"Russell, Harry"	"Brittain, Antony"	"1m.5f "	"3"	"11"
"16:25:00"	"2026-07-05"	"Ayr"	"Manbearpig (IRE)"	"20.00"	"23"	"Handicap"	"8"	"10"	"Lee, Clifford"	"Menzies, Rebecca"	"1m2f "	"3"	"17"
"15:15:00"	"2026-07-05"	"Ayr"	"Break The Bank"	"40.00"	"49.36"	"Handicap"	"2"	"10"	"Allan, David"	"Easterby, T D"	"1m2f "	"5"	"22"
"14:11:00"	"2026-07-04"	"Leicester"	"South West (IRE)"	"33.00"	"48"	"Seller"	"3"	"10"	"Marsh, Finley"	"Hughes, Richard"	"6f "	"2"	"9"
"20:10:00"	"2026-07-03"	"Beverley"	"Regal Knight"	"7.50"	"11"	"Handicap"	"3"	"7"	"Sousa, Silvestre De"	"Coyle, Tony"	"1m.5f "	"3"	"15"
"18:07:00"	"2026-07-03"	"Bellewstown"	"Glamazon (IRE)"	"6.00"	"8.6"	"Handicap"	"4"	"15"	"Foley, Shane"	"Harrington, Mrs John"	"1m "	"3"	"29"
"17:43:00"	"2026-07-03"	"Chepstow"	"Morte Point"	"3.00"	"4.29"	"Handicap"	"1"	"6"	"Lewis, Ashley"	"Muir, W R"	"7f "	"4"	"22"
"17:00:00"	"2026-07-03"	"Bellewstown"	"Smithfield (IRE)"	"9.00"	"11.75"	"Claimer"	"9"	"15"	"Whearty, R"	"Cromwell, Gavin Patrick"	"1m "	"4"	"15"
"20:53:00"	"2026-07-02"	"Kempton"	"Newsreader (IRE)"	"7.00"	"8.93"	"Handicap"	"6"	"11"	"Rawlinson, Ali"	"Smyth-Osbourne, Edward"	"6f "	"5"	"23"
"20:17:00"	"2026-07-02"	"Kempton"	"The Lost Sock (IRE)"	"3.50"	"5.1"	"Handicap"	"2"	"11"	"Dawson, R"	"Varian, Roger"	"6f "	"3"	"22"
"17:40:00"	"2026-07-02"	"Bellewstown"	"Caoilte (IRE)"	"40.00"	"76.36"	"Handicap"	"13"	"15"	"McAteer, L T"	"Marnane, David"	"1m "	"3"	"35"
"16:50:00"	"2026-07-02"	"Yarmouth"	"Give Me The Night (IRE)"	"5.00"	"5.9"	"Handicap"	"5"	"7"	"Sheehy, M P"	"Rimell, M G"	"1m "	"4"	"29"
"19:20:00"	"2026-07-01"	"Fairyhouse"	"Love Orchid (IRE)"	"11.00"	"15"	"Handicap"	"6"	"14"	"Caffrey, Adam"	"Meade, Noel"	"1m.5f "	"3"	"51"
"18:45:00"	"2026-07-01"	"Fairyhouse"	"Carrigans Grove (IRE)"	"14.00"	"19.77"	"Handicap"	"18"	"18"	"Carroll, G F"	"Flynn, Patrick J"	"7f "	"5"	"28"
"18:30:00"	"2026-06-30"	"Roscommon"	"Alandownunder (IRE)"	"22.00"	"34.94"	"Handicap"	"9"	"15"	"Harnett, P A"	"Cotter, Kieran P"	"7.5f "	"3"	"33"
"15:13:00"	"2026-06-30"	"Brighton"	"Spirit Of Albion (IRE)"	"40.00"	"60"	"Handicap"	"7"	"7"	"Bradley, Paddy"	"Appleby, M"	"1m "	"4"	"12"
"14:43:00"	"2026-06-30"	"Brighton"	"Frankali"	"16.00"	"18.57"	"Non-Handicap"	"10"	"11"	"Callan, Mr Jack"	"Sangster, Ollie"	"6f "	"3"	"28"
"19:45:00"	"2026-06-29"	"Kempton"	"Enemy Agent"	"8.50"	"13.06"	"Handicap"	"9"	"14"	"Sousa, Silvestre De"	"Crisford, Simon"	"1m "	"3"	"51"
"19:45:00"	"2026-06-29"	"Kempton"	"Dutch Kingdom (IRE)"	"100.00"	"232.85"	"Handicap"	"14"	"14"	"Wright, Liam"	"Boyle, J R"	"1m "	"6"	"28"
"16:23:00"	"2026-06-28"	"Wolverhampton"	"King David (IRE)"	"4.50"	"5.7"	"Handicap"	"9"	"12"	"Mitchell, Jack"	"Kelleway, Miss Gay"	"6f "	"5"	"15"
"14:45:00"	"2026-06-28"	"Curragh"	"Booyea (IRE)"	"10.00"	"13.75"	"Handicap"	"2"	"13"	"Lee, W J"	"Gibney, Thomas"	"1m "	"6"	"24"
"14:05:00"	"2026-06-28"	"Wolverhampton"	"Miss Mambo (IRE)"	"33.00"	"57.13"	"Maiden"	"6"	"11"	"Lee, Clifford"	"Kelleway, Miss Gay"	"1m1.5f "	"3"	"26"
"20:35:00"	"2026-06-27"	"Chepstow"	"Reidh (IRE)"	"12.00"	"17.55"	"Handicap"	"7"	"7"	"Queally, T P"	"Kirby, Adam"	"6f "	"6"	"19"
"19:05:00"	"2026-06-27"	"Chepstow"	"Okiru (IRE)"	"5.50"	"8.03"	"Handicap Maiden"	"2"	"7"	"Cox, William"	"Watson, Archie"	"7f "	"3"	"7"
"15:45:00"	"2026-06-27"	"Newcastle"	"Topwarrior"	"40.00"	"68.8"	"Handicap"	"12"	"14"	"Crouch, Hector"	"Beckett, R M"	"6f "	"4"	"21"
"14:45:00"	"2026-06-27"	"Curragh"	"Glory To Be (IRE)"	"7.00"	"9"	"Handicap"	"5"	"11"	"Lordan, W M"	"Grassick, M C"	"7f "	"4"	"41"
"17:35:00"	"2026-06-26"	"Curragh"	"Blues Emperor (IRE)"	"22.00"	"32"	"Handicap"	"12"	"20"	"Crosse, Nathan"	"Harvey, William"	"1m "	"7"	"7"
"20:00:00"	"2026-06-25"	"Hamilton"	"Valenday"	"2.00"	"3.2"	"Maiden"	"3"	"7"	"Stott, Kevin"	"Ryan, K A"	"1m1f "	"3"	"89"
"14:02:00"	"2026-06-25"	"Newcastle"	"Fanjove (IRE)"	"8.00"	"10.5"	"Handicap"	"6"	"13"	"Rodriguez, Callum"	"Dunlop, E A L"	"7f "	"3"	"20"
"14:02:00"	"2026-06-25"	"Newcastle"	"Henriette Ronner"	"50.00"	"92.36"	"Handicap"	"9"	"13"	"Eaves, Tom"	"Coyle, Tony"	"7f "	"3"	"11"
"20:10:00"	"2026-06-24"	"Naas"	"White Sand Beach (USA)"	"3.50"	"5.57"	"Maiden"	"2"	"19"	"Lordan, W M"	"OBrien, A P"	"1m "	"3"	"17"
"19:40:00"	"2026-06-24"	"Naas"	"Akissfromarose (IRE)"	"250.00"	"992.26"	"Maiden"	"13"	"15"	"Ryan, J J G"	"Murphy, Daniel"	"1m "	"3"	"88"
"16:02:00"	"2026-06-24"	"Carlisle"	"Classic Cuvee"	"22.00"	"28"	"Non-Handicap"	"9"	"10"	"Dawson, R"	"Varian, Roger"	"7f "	"3"	"32"
"19:35:00"	"2026-06-23"	"Newbury"	"Obsidian Dream"	"25.00"	"46"	"Handicap"	"12"	"12"	"Lewis, Ashley"	"Moore, J S"	"6f "	"4"	"12"
"19:00:00"	"2026-06-23"	"Newbury"	"Noodle Mission (USA)"	"22.00"	"38"	"Handicap"	"8"	"12"	"Rawlinson, Ali"	"Smyth-Osbourne, Edward"	"7f "	"6"	"22"
"16:35:00"	"2026-06-23"	"Ffos Las"	"Knightmare (IRE)"	"6.00"	"9.5"	"Non-Handicap"	"2"	"10"	"Ryan, Rossa"	"Evans, P D"	"1m2f "	"4"	"8"
"16:35:00"	"2026-06-23"	"Ffos Las"	"Northern Soldier (IRE)"	"80.00"	"95.71"	"Non-Handicap"	"10"	"10"	"Greatrex, Thomas"	"De Giles, Ed"	"1m2f "	"3"	"21"
"16:00:00"	"2026-06-23"	"Ffos Las"	"Uncle Albert (IRE)"	"9.00"	"11"	"Handicap"	"8"	"10"	"Edmunds, Lewis"	"Wintle, A"	"1m "	"5"	"17"
"20:50:00"	"2026-06-22"	"Windsor"	"Roserunner"	"18.00"	"27.65"	"Handicap"	"3"	"10"	"Ghiani, Marco"	"Botti, M"	"1m "	"3"	"33"
"20:50:00"	"2026-06-22"	"Windsor"	"Lordsbridge Bay"	"66.00"	"150"	"Handicap"	"9"	"10"	"Peate, Jonny"	"Woods, S P C"	"1m "	"3"	"18"
"17:25:00"	"2026-06-22"	"Ballinrobe"	"Cameclose (IRE)"	"3.33"	"5.13"	"Claimer"	"2"	"7"	"Joyce, Wesley"	"Davison, Jack W"	"1m1.5f "	"3"	"8"
"15:26:00"	"2026-06-21"	"Brighton"	"Dogged"	"9.00"	"14.09"	"Handicap"	"2"	"4"	"Fox, Kieren"	"Carroll, A W"	"1m2f "	"9"	"8"
"13:56:00"	"2026-06-21"	"Brighton"	"Darvel (IRE)"	"8.50"	"8.8"	"Handicap"	"2"	"6"	"Tett, Frederick"	"Chamings, P R"	"1m "	"8"	"7"
"18:35:00"	"2026-06-19"	"Newmarket (July)"	"Fifty Nifty (IRE)"	"33.00"	"60"	"Handicap"	"8"	"9"	"Haynes, Joey"	"Banham, Chelsea"	"7f "	"5"	"22"
"16:10:00"	"2026-06-19"	"Limerick"	"Final Boss (IRE)"	"8.00"	"15.5"	"Maiden"	"10"	"16"	"Coen, Ben M"	"Smith, Matthew J"	"7f "	"3"	"240"
"15:05:00"	"2026-06-19"	"Ascot"	"Charles Darwin (IRE)"	"10.00"	"15.5"	"Non-Handicap"	"16"	"22"	"Lordan, W M"	"OBrien, A P"	"6f "	"3"	"33"
"14:50:00"	"2026-06-19"	"Redcar"	"Secret Testimony"	"33.00"	"55.9"	"Handicap"	"4"	"10"	"Wheatley, Zak"	"Carroll, D"	"7f "	"3"	"32"
"18:50:00"	"2026-06-18"	"Leopardstown"	"Jewels Legacy (IRE)"	"66.00"	"117.89"	"Handicap"	"13"	"15"	"Persse, A C"	"Cahill, Mark"	"1m1f "	"3"	"17"
"18:00:00"	"2026-06-18"	"Lingfield"	"Eager Puccini"	"40.00"	"75"	"Non-Handicap"	"10"	"10"	"Hogan, D E"	"Birkett, Julia &"	"1m2f "	"4"	"40"
"17:10:00"	"2026-06-18"	"Leopardstown"	"Perfect Base (IRE)"	"22.00"	"30"	"Handicap"	"10"	"15"	"Harnett, P A"	"Lupini, Miss Natalia"	"7f "	"4"	"262"
"20:00:00"	"2026-06-17"	"Ripon"	"Glasgow Kiss"	"16.00"	"21"	"Handicap"	"8"	"8"	"Garritty, Billy"	"Palmer, Hugo"	"1m2f "	"3"	"14"
"19:15:00"	"2026-06-17"	"Ffos Las"	"Slight Of Foot"	"7.50"	"8.7"	"Handicap"	"4"	"6"	"Wood, George"	"Charlton, Roger/Harry"	"7.5f "	"3"	"21"
"19:15:00"	"2026-06-17"	"Ffos Las"	"Dagger Strike (IRE)"	"12.00"	"15.5"	"Handicap"	"6"	"6"	"Vigors, Harry"	"Watson, Archie"	"7.5f "	"3"	"39"
"18:10:00"	"2026-06-17"	"Ascot"	"Wild Terrain"	"80.00"	"139.96"	"Non-Handicap"	"21"	"25"	"Lloyd, Zac"	"Palmer, Hugo"	"6f "	"2"	"12"
"17:35:00"	"2026-06-17"	"Ascot"	"Sand Gazelle"	"33.00"	"65"	"Handicap"	"16"	"24"	"Buick, William"	"Gosden, J H M"	"1m "	"4"	"25"
"21:00:00"	"2026-06-16"	"Beverley"	"Sweet Cicely"	"66.00"	"140"	"Handicap"	"9"	"10"	"Sullivan, James P"	"Sowersby, M E"	"1m2f "	"4"	"8"
"19:45:00"	"2026-06-16"	"Wolverhampton"	"Smoker Bellamy (IRE)"	"9.00"	"13.5"	"Non-Handicap"	"6"	"10"	"Doughty, Jack"	"Newland, Dr R D P"	"1m.5f "	"3"	"29"
