RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"18:00:00"	"2026-05-13"	"Newton Abbot"	"Miss Pearl (IRE)"	"12.00"	"19.9"	"Handicap Hurdle"	"7"	"7"	"Ring, C V"	"Rees, D A"	"2m2.5f "	"10"	"385"
"16:20:00"	"2026-05-06"	"Newton Abbot"	"Supreme Yeats (IRE)"	"3.00"	"4.81"	"Handicap Hurdle"	"1"	"8"	"Skelton, Harry"	"Skelton, Daniel"	"3m3f "	"10"	"46"
"15:50:00"	"2026-05-06"	"Newton Abbot"	"Belle Le Grand"	"1.00"	"2.12"	"Handicap Hurdle"	"1"	"8"	"Skelton, Harry"	"Skelton, Daniel"	"2m1f "	"7"	"46"
"16:20:00"	"2026-04-04"	"Newton Abbot"	"Rickety Bridge (FR)"	"22.00"	"36"	"Handicap Hurdle"	"4"	"7"	"Gingell, Mr Frederick"	"Nicholls, P F"	"3m3f "	"7"	"42"
"15:10:00"	"2026-04-04"	"Newton Abbot"	"Reel Orange (IRE)"	"2.75"	"4.34"	"Handicap Hurdle"	"1"	"7"	"Gingell, Mr Frederick"	"Tizzard, Joe"	"2m1f "	"7"	"10"
"15:10:00"	"2026-04-04"	"Newton Abbot"	"Northern Air (IRE)"	"8.50"	"12.42"	"Handicap Hurdle"	"2"	"7"	"Broughton, Mr T P"	"Jeffreys, D J"	"2m1f "	"7"	"94"
"15:10:00"	"2026-04-04"	"Newton Abbot"	"Parikarma (IRE)"	"3.50"	"4.85"	"Handicap Hurdle"	"5"	"7"	"Mathias, Imogen"	"Drinkwater, S W"	"2m1f "	"9"	"26"
"15:10:00"	"2026-04-04"	"Newton Abbot"	"Eskimo Sam"	"9.00"	"13.55"	"Handicap Hurdle"	"6"	"7"	"Edwards, Lee"	"Ralph, Alastair"	"2m1f "	"7"	"29"
"15:10:00"	"2026-04-04"	"Newton Abbot"	"Jackeline"	"6.50"	"8.19"	"Handicap Hurdle"	"7"	"7"	"Sansom, Daniel"	"Mullins, J W"	"2m1f "	"7"	"39"
"15:23:00"	"2025-10-29"	"Newton Abbot"	"No Tackle"	"18.00"	"29.71"	"Handicap Chase"	"7"	"11"	"Harrison, Liam"	"Llewellyn, Robert"	"2m5f "	"8"	"235"
"14:23:00"	"2025-10-29"	"Newton Abbot"	"Lunar Discovery"	"4.50"	"6.28"	"Handicap Chase"	"5"	"6"	"Price, Charlie"	"Llewellyn, Robert"	"2m.5f "	"8"	"15"
"13:53:00"	"2025-10-29"	"Newton Abbot"	"Zambezi Fix (FR)"	"28.00"	"55.15"	"Handicap Hurdle"	"7"	"9"	"Collier, Ellis"	"Llewellyn, B J"	"2m1.5f "	"10"	"207"
"17:25:00"	"2025-10-18"	"Newton Abbot"	"Haas Boy (FR)"	"6.00"	"7.6"	"Handicap Chase"	"1"	"4"	"Cobden, Harry"	"Williams, Chester"	"2m.5f "	"8"	"225"
"16:15:00"	"2025-10-18"	"Newton Abbot"	"El Capitaine (IRE)"	"10.00"	"14.44"	"Handicap Hurdle"	"1"	"9"	"Cobden, Harry"	"Woollacott, Mrs Kayley"	"2m6f "	"7"	"518"
"16:15:00"	"2025-10-18"	"Newton Abbot"	"Moorland Rambler"	"16.00"	"21"	"Handicap Hurdle"	"7"	"9"	"Gethings, Ciaran"	"Williams, Mrs Jane"	"2m6f "	"7"	"232"
"15:41:00"	"2025-09-29"	"Newton Abbot"	"Tropical Speed (IRE)"	"4.50"	"6.4"	"Handicap Novices Hurdle"	"2"	"5"	"Bowen, Sean P"	"Irvine, Andy"	"3m2.5f "	"6"	"18"
"15:28:00"	"2025-09-09"	"Newton Abbot"	"Despereaux (FR)"	"6.00"	"7.81"	"Handicap Hurdle"	"6"	"6"	"Gethings, Ciaran"	"Williams, Mrs Jane"	"3m3f "	"6"	"156"
"14:15:00"	"2025-08-30"	"Newton Abbot"	"Never Told Me"	"3.50"	"5.75"	"Maiden Hurdle"	"2"	"5"	"Burke, Jonathan"	"OBrien, Fergal"	"2m1f "	"6"	"10"
"17:00:00"	"2025-08-21"	"Newton Abbot"	"Canastero (IRE)"	"66.00"	"110"	"Handicap Hurdle"	"9"	"10"	"Nolan, Michael G"	"Gray, C J"	"3m2.5f "	"9"	"1204"
"16:20:00"	"2025-07-14"	"Newton Abbot"	"Mister Upton"	"2.00"	"3.1"	"Handicap Chase"	"3"	"4"	"Dingle, Rex"	"Honeyball, A J"	"2m5.5f "	"6"	"50"
"15:20:00"	"2025-07-14"	"Newton Abbot"	"Howth (IRE)"	"3.00"	"4.4"	"Handicap Hurdle"	"1"	"4"	"Sheppard, Stan"	"Lacey, T"	"2m1f "	"6"	"15"
"15:43:00"	"2025-07-04"	"Newton Abbot"	"Nevendon"	"7.50"	"9.62"	"Handicap Chase"	"3"	"5"	"Wedge, Adam"	"Dunn, Mrs Alex"	"2m.5f "	"8"	"48"
"15:08:00"	"2025-07-04"	"Newton Abbot"	"Miss Popalong"	"3.00"	"4.4"	"Handicap Hurdle"	"3"	"8"	"Nolan, Michael G"	"Hobbs, P J / White, J"	"2m6f "	"6"	"43"
"17:57:00"	"2025-06-24"	"Newton Abbot"	"Gallant Geronimo (FR)"	"40.00"	"52.92"	"Handicap Hurdle"	"5"	"7"	"Jones, Miss Aimee"	"Comley, Max"	"2m1f "	"9"	"1230"
"17:57:00"	"2025-06-24"	"Newton Abbot"	"Adjali (GER)"	"28.00"	"35.35"	"Handicap Hurdle"	"F"	"7"	"OConnor, Mr S P"	"Leech, Mrs S"	"2m1f "	"10"	"1402"
"19:20:00"	"2025-06-13"	"Newton Abbot"	"I Love You Sivola (FR)"	"16.00"	"20.73"	"Handicap Hurdle"	"5"	"7"	"Reed, Harry"	"Nelmes, Mrs H R J"	"3m3f "	"7"	"49"
"15:35:00"	"2025-06-04"	"Newton Abbot"	"Elfride"	"22.00"	"30"	"Handicap Hurdle"	"PU"	"9"	"Atkins, Mr Harry"	"Phillips, R T"	"3m2.5f "	"9"	"44"
"15:05:00"	"2025-06-04"	"Newton Abbot"	"Limerick Leader (FR)"	"9.00"	"11.5"	"Handicap Novices Chase"	"2"	"6"	"Bowen, James C"	"Thorpe, Mrs A M"	"2m5f "	"8"	"86"
"16:18:00"	"2025-05-28"	"Newton Abbot"	"Escapologist (FR)"	"2.00"	"3.3"	"Handicap Hurdle"	"4"	"7"	"Chadwick, Alex"	"Owen, J P"	"2m6f "	"6"	"18"
"15:18:00"	"2025-05-28"	"Newton Abbot"	"Illogical Logic (FR)"	"6.50"	"8.2"	"Handicap Novices Chase"	"F"	"7"	"Tudor, Jack"	"Williams, Christian"	"2m5f "	"7"	"100"
"15:18:00"	"2025-05-28"	"Newton Abbot"	"Tellairsue (GER)"	"4.50"	"6.75"	"Handicap Novices Chase"	"F"	"7"	"Quinn, Caoilin"	"Bridgwater, D G"	"2m5f "	"7"	"20"
"17:05:00"	"2025-05-14"	"Newton Abbot"	"Cockspur Balla"	"14.00"	"16.38"	"Hunters Chase"	"4"	"6"	"Summers, Peter"	"Vanstone, Mrs R"	"3m2f "	"8"	"1466"
"17:05:00"	"2025-05-14"	"Newton Abbot"	"Ballydesmond (IRE)"	"7.50"	"9.8"	"Hunters Chase"	"5"	"6"	"Treneer, Mr Michael"	"Treneer, Deborah"	"3m2f "	"8"	"245"
"15:15:00"	"2025-05-07"	"Newton Abbot"	"Asian Spice"	"7.00"	"8.19"	"Handicap Hurdle"	"4"	"7"	"Iles, Cameron"	"Frost, J D"	"2m1f "	"7"	"50"
"16:54:00"	"2025-04-19"	"Newton Abbot"	"Williamdeconqueror"	"10.00"	"13.5"	"Handicap Chase"	"6"	"8"	"Poste, Ben J"	"Dickin, Harriet"	"3m2f "	"9"	"67"
"15:44:00"	"2025-04-19"	"Newton Abbot"	"John Betjeman"	"1.75"	"2.92"	"Handicap Hurdle"	"1"	"8"	"Anderson, Joe"	"Gillard, Mark"	"2m1f "	"9"	"13"
"14:34:00"	"2025-04-19"	"Newton Abbot"	"Colonel Whizz (IRE)"	"4.50"	"7.11"	"Handicap Novices Hurdle"	"PU"	"9"	"Stones, Lewis"	"Murphy, Olly"	"2m6f "	"7"	"51"
"13:59:00"	"2025-04-19"	"Newton Abbot"	"Walk On High"	"0.40"	"1.49"	"Maiden Hurdle"	"1"	"11"	"Carver, Bryan"	"Fry, Harry"	"2m3f "	"8"	"44"
"15:55:00"	"2025-04-10"	"Newton Abbot"	"Pike Road"	"5.50"	"7.66"	"Handicap Hurdle"	"3"	"6"	"Bowen, Sean P"	"Keighley, M"	"3m3f "	"6"	"22"
"15:55:00"	"2025-04-10"	"Newton Abbot"	"Guy (IRE)"	"16.00"	"25.82"	"Handicap Hurdle"	"5"	"6"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"3m3f "	"10"	"27"
"16:00:00"	"2024-10-30"	"Newton Abbot"	"Livin On Luco (IRE)"	"3.50"	"5.44"	"Handicap Chase"	"1"	"7"	"Pritchard, Mr Callum"	"Hobbs, P J / White, J"	"2m5.5f "	"6"	"207"
"16:00:00"	"2024-10-30"	"Newton Abbot"	"Pachacuti (IRE)"	"3.50"	"4.46"	"Handicap Chase"	"4"	"7"	"Tudor, Jack"	"Pipe, D E"	"2m5.5f "	"7"	"245"
"14:10:00"	"2024-09-20"	"Newton Abbot"	"Astro Babe"	"100.00"	"270"	"Maiden Hurdle"	"5"	"6"	"Tudor, Jack"	"Pipe, D E"	"2m6f "	"6"	"65"
"15:15:00"	"2024-09-09"	"Newton Abbot"	"Sunshine Girl (IRE)"	"80.00"	"107.82"	"Handicap Chase"	"PU"	"7"	"Worsley, Tabitha"	"Young, Maxwell"	"2m5f "	"7"	"105"
"16:30:00"	"2024-08-31"	"Newton Abbot"	"Lakota Warrior (IRE)"	"28.00"	"60"	"Handicap Chase"	"6"	"7"	"Noonan, David G"	"Summersby, D P"	"2m5f "	"8"	"212"
"16:25:00"	"2024-08-22"	"Newton Abbot"	"Dusky Days (IRE)"	"28.00"	"44"	"Handicap Hurdle"	"13"	"15"	"Sheehan, Gavin"	"Snowden, Jamie"	"2m2.5f "	"7"	"39"
"15:20:00"	"2024-08-22"	"Newton Abbot"	"Myristica (IRE)"	"5.00"	"6.5"	"Handicap Hurdle"	"PU"	"8"	"Tudor, Jack"	"Pipe, D E"	"2m1f "	"6"	"53"
"14:45:00"	"2024-08-22"	"Newton Abbot"	"Dirk Gently (IRE)"	"8.50"	"10.5"	"Handicap Chase"	"PU"	"14"	"Woods, K K"	"McPherson, Graeme P"	"3m2f "	"7"	"35"
"14:10:00"	"2024-08-22"	"Newton Abbot"	"Wonder King (FR)"	"80.00"	"161.7"	"Maiden Hurdle"	"10"	"14"	"Sheehan, Gavin"	"Williams, Noel"	"2m2.5f "	"6"	"64"
"15:35:00"	"2024-07-21"	"Newton Abbot"	"Grove Road (IRE)"	"2.75"	"4.28"	"Handicap Hurdle"	"1"	"10"	"Bowen, Sean P"	"Owen, J P"	"3m3f "	"8"	"13"
"14:35:00"	"2024-07-21"	"Newton Abbot"	"Eurkash (FR)"	"1.50"	"2.62"	"Handicap Hurdle"	"11"	"12"	"Bowen, Sean P"	"Owen, J P"	"2m3f "	"10"	"156"
"15:25:00"	"2024-07-05"	"Newton Abbot"	"Brook Bay (IRE)"	"12.00"	"18.1"	"Handicap Chase"	"4"	"6"	"Scholfield, Nick"	"ONeill, Jonjo and AJ"	"2m.5f "	"6"	"118"
"17:00:00"	"2024-06-25"	"Newton Abbot"	"Hold Your Fort (IRE)"	"3.50"	"6"	"Handicap Novices Chase"	"1"	"11"	"Best, J A"	"Hamer, Mrs D A"	"3m2f "	"8"	"27"
"17:00:00"	"2024-06-25"	"Newton Abbot"	"Ballinoulart (IRE)"	"3.50"	"5.56"	"Handicap Novices Chase"	"6"	"11"	"Bass, David"	"Ralph, Alastair"	"3m2f "	"6"	"24"
"17:00:00"	"2024-06-25"	"Newton Abbot"	"Gamalou Dalene (FR)"	"22.00"	"30"	"Handicap Novices Chase"	"PU"	"11"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"3m2f "	"8"	"1174"
"19:55:00"	"2024-06-14"	"Newton Abbot"	"Grove Road (IRE)"	"6.00"	"7.75"	"Handicap Hurdle"	"4"	"12"	"Chadwick, Alex"	"Owen, J P"	"3m3f "	"8"	"27"
"18:45:00"	"2024-06-14"	"Newton Abbot"	"Pop The Champagne (FR)"	"9.00"	"13.5"	"Handicap Hurdle"	"3"	"9"	"Powell, Brendan"	"McPherson, Graeme P"	"2m3f "	"8"	"15"
"18:45:00"	"2024-06-14"	"Newton Abbot"	"Pillar Of Steel"	"28.00"	"41.59"	"Handicap Hurdle"	"8"	"9"	"Noonan, David G"	"Oliver, Henry"	"2m3f "	"9"	"27"
"15:10:00"	"2024-06-05"	"Newton Abbot"	"Mollie Brown"	"6.50"	"9.22"	"Handicap Hurdle"	"6"	"10"	"Godfrey, Ben"	"Honeyball, A J"	"3m3f "	"6"	"29"
"15:10:00"	"2024-06-05"	"Newton Abbot"	"Step It Out Goldie (IRE)"	"22.00"	"34"	"Handicap Hurdle"	"PU"	"10"	"Dingle, Rex"	"Gordon, C"	"3m3f "	"6"	"42"
"14:40:00"	"2024-06-05"	"Newton Abbot"	"Goldies Roc"	"80.00"	"198.61"	"Novices Hurdle"	"PU"	"9"	"Dingle, Rex"	"Scott, J"	"2m6f "	"6"	"25"
"15:28:00"	"2024-05-29"	"Newton Abbot"	"Hold Your Fort (IRE)"	"2.50"	"3.59"	"Handicap Novices Chase"	"4"	"8"	"Best, J A"	"Hamer, Mrs D A"	"2m5f "	"8"	"22"
"16:43:00"	"2024-05-20"	"Newton Abbot"	"King Orry (IRE)"	"33.00"	"50.87"	"Hunters Chase"	"3"	"6"	"Shaw, Mr James"	"Gardner, Miss L"	"3m2f "	"9"	"575"
"15:43:00"	"2024-05-20"	"Newton Abbot"	"Time To Bite (IRE)"	"8.00"	"10.43"	"Handicap Chase"	"1"	"10"	"Carver, Bryan"	"Honour, Chris"	"2m5f "	"9"	"56"
"15:13:00"	"2024-05-20"	"Newton Abbot"	"Bashful Boy (IRE)"	"2.00"	"3.17"	"Handicap Hurdle"	"7"	"7"	"Tudor, Jack"	"Pipe, D E"	"2m3f "	"8"	"111"
"14:55:00"	"2023-10-21"	"Newton Abbot"	"Take Your Time (IRE)"	"3.33"	"4.3"	"Handicap Novices Chase"	"1"	"5"	"Cobden, Harry"	"Nicholls, P F"	"3m2f "	"8"	"191"
"17:15:00"	"2023-10-02"	"Newton Abbot"	"Kym Eyre (IRE)"	"4.50"	"5.86"	"Handicap Novices Hurdle"	"1"	"6"	"Williams, Isabel"	"Williams, Evan"	"2m6f "	"7"	"98"
"14:45:00"	"2023-10-02"	"Newton Abbot"	"Foxey"	"2.50"	"3.31"	"Handicap Seller Hurdle"	"1"	"7"	"Stones, Lewis"	"Murphy, Olly"	"2m3f "	"8"	"20"
"17:27:00"	"2023-09-02"	"Newton Abbot"	"Ascot Day (FR)"	"33.00"	"46.74"	"Handicap Hurdle"	"7"	"10"	"Ring, C V"	"Llewellyn, B J"	"2m1f "	"9"	"36"
"15:43:00"	"2023-09-02"	"Newton Abbot"	"Reserve Tank (IRE)"	"6.50"	"9.69"	"Handicap Chase"	"3"	"4"	"Jones, Ben R"	"Bowen, Peter / Michael"	"2m5f "	"9"	"4"
"17:00:00"	"2023-08-22"	"Newton Abbot"	"Lelantos (IRE)"	"8.00"	"11"	"Handicap Hurdle"	"1"	"15"	"Boinville, Nico"	"Henderson, N J"	"3m3f "	"7"	"25"
"17:00:00"	"2023-08-22"	"Newton Abbot"	"Ratfacemcdougall (IRE)"	"40.00"	"59.94"	"Handicap Hurdle"	"PU"	"15"	"Kendrick, Max J P"	"Jeffreys, D J"	"3m3f "	"10"	"93"
"15:55:00"	"2023-07-31"	"Newton Abbot"	"Dans Chosen (IRE)"	"20.00"	"26.6"	"Handicap Chase"	"1"	"8"	"Houlihan, Sean M"	"Hobbs, P J / White, J"	"2m5f "	"8"	"15"
"15:55:00"	"2023-07-31"	"Newton Abbot"	"Lermoos Legend"	"3.50"	"5.31"	"Handicap Chase"	"PU"	"8"	"Bowen, Sean P"	"Bowen, Peter / Michael"	"2m5f "	"8"	"21"
"15:05:00"	"2023-07-23"	"Newton Abbot"	"Just Hannah (IRE)"	"28.00"	"36"	"Handicap Chase"	"PU"	"5"	"Gethings, Ciaran"	"Ralph, Alastair"	"3m2f "	"6"	"16"
"15:15:00"	"2023-07-07"	"Newton Abbot"	"Sandalwood (FR)"	"0.67"	"1.7"	"Maiden Hurdle"	"1"	"8"	"Cobden, Harry"	"Nicholls, P F"	"2m5.5f "	"6"	"54"
"20:40:00"	"2023-06-27"	"Newton Abbot"	"Seymour Promise (IRE)"	"3.50"	"4.94"	"Handicap Novices Chase"	"2"	"4"	"Gingell, Mr Frederick"	"Tizzard, Joe"	"3m2.5f "	"7"	"27"
"20:40:00"	"2023-06-27"	"Newton Abbot"	"Telart (FR)"	"4.50"	"7.01"	"Handicap Novices Chase"	"3"	"4"	"Ring, C V"	"Llewellyn, Robert"	"3m2.5f "	"9"	"29"
"19:30:00"	"2023-06-27"	"Newton Abbot"	"Bbold (IRE)"	"12.00"	"19.23"	"Handicap Hurdle"	"6"	"8"	"Scholfield, Nick"	"Hosie, Syd"	"3m3f "	"9"	"21"
"19:00:00"	"2023-06-27"	"Newton Abbot"	"One Man Party (FR)"	"7.50"	"10.5"	"Handicap Novices Hurdle"	"4"	"11"	"Powell, Brendan"	"Bridgwater, D G"	"2m3f "	"6"	"30"
"19:00:00"	"2023-06-27"	"Newton Abbot"	"What A Pleasure"	"40.00"	"55"	"Handicap Novices Hurdle"	"PU"	"11"	"Davies, James"	"Down, C J"	"2m3f "	"7"	"32"
"15:35:00"	"2023-06-07"	"Newton Abbot"	"Turpin Gold"	"12.00"	"16.7"	"Handicap Hurdle"	"4"	"11"	"Houlihan, Sean M"	"Stephens, Robert"	"2m1f "	"7"	"16"
"15:30:00"	"2023-05-31"	"Newton Abbot"	"Swapped (FR)"	"4.00"	"6.6"	"Handicap Novices Chase"	"2"	"7"	"Boinville, Nico"	"Henderson, N J"	"2m5f "	"6"	"20"
"17:10:00"	"2023-04-08"	"Newton Abbot"	"Pak Army (IRE)"	"8.00"	"9.88"	"Handicap Hurdle"	"1"	"10"	"Roberts, Mr B"	"Barr, Brian"	"2m1f "	"8"	"53"
"17:10:00"	"2023-04-08"	"Newton Abbot"	"Daany (IRE)"	"22.00"	"30.95"	"Handicap Hurdle"	"6"	"10"	"Nolan, Michael G"	"Tickle, J"	"2m1f "	"6"	"26"
"16:35:00"	"2023-04-08"	"Newton Abbot"	"Kym Eyre (IRE)"	"4.50"	"6.2"	"Handicap Chase"	"2"	"7"	"Williams, Isabel"	"Williams, Evan"	"3m2f "	"7"	"19"
"17:13:00"	"2022-09-26"	"Newton Abbot"	"Wearapinkribbon (IRE)"	"66.00"	"105.97"	"Handicap Hurdle"	"6"	"7"	"Moore, Jamie"	"Nelmes, Mrs H R J"	"2m5.5f "	"6"	"110"
"17:13:00"	"2022-09-26"	"Newton Abbot"	"Light Flicker (IRE)"	"18.00"	"29"	"Handicap Hurdle"	"7"	"7"	"Jacob, Daryl"	"Potter, R D"	"2m5.5f "	"10"	"163"
"19:40:00"	"2022-08-30"	"Newton Abbot"	"Gerard Mentor (FR)"	"14.00"	"22.77"	"Handicap Hurdle"	"4"	"8"	"Gethings, Ciaran"	"Bailey, K C"	"2m1f "	"6"	"17"
"13:42:00"	"2022-08-20"	"Newton Abbot"	"El Paso Wood (FR)"	"6.00"	"9.6"	"Handicap Chase"	"2"	"4"	"Noonan, David G"	"Pipe, D E"	"2m5f "	"8"	"3"
"15:25:00"	"2022-07-17"	"Newton Abbot"	"On Time (IRE)"	"16.00"	"29.81"	"Handicap Chase"	"1"	"4"	"Ring, C V"	"Williams, Evan"	"3m2f "	"6"	"56"
"14:05:00"	"2022-07-11"	"Newton Abbot"	"Yccs Portocervo (FR)"	"3.33"	"4.44"	"Handicap Chase"	"F"	"5"	"Twiston-Davies, Sam"	"Newland, Dr R D P"	"2m5.5f "	"7"	"58"
"16:50:00"	"2022-07-01"	"Newton Abbot"	"Port Oclock (IRE)"	"3.33"	"4.33"	"Handicap Chase"	"2"	"7"	"Scudamore, Tom"	"Pipe, D E"	"3m2f "	"7"	"12"
"16:50:00"	"2022-07-01"	"Newton Abbot"	"Mulcahys Hill (IRE)"	"18.00"	"27.17"	"Handicap Chase"	"4"	"7"	"Brooke, Henry"	"Greatrex, W J"	"3m2f "	"10"	"57"
"19:30:00"	"2022-06-21"	"Newton Abbot"	"Dell Oro (FR)"	"3.00"	"4.72"	"Handicap Chase"	"6"	"9"	"Jones, Kevin"	"Harris, M F"	"2m5f "	"9"	"13"
"19:30:00"	"2022-06-21"	"Newton Abbot"	"Ben Buie (IRE)"	"5.00"	"8.6"	"Handicap Chase"	"7"	"9"	"Bowen, Sean P"	"Keighley, M"	"2m5f "	"8"	"15"
"19:30:00"	"2022-06-21"	"Newton Abbot"	"Caro Des Flos (FR)"	"7.50"	"9.75"	"Handicap Chase"	"PU"	"9"	"Bellamy, Tom"	"Smith, J S"	"2m5f "	"10"	"30"
"17:10:00"	"2022-06-21"	"Newton Abbot"	"Dinsdale"	"22.00"	"28.29"	"Handicap Hurdle"	"7"	"7"	"Murphy-knight, Mr J J"	"Scudamore, M J"	"2m1f "	"9"	"5"
"17:05:00"	"2022-06-10"	"Newton Abbot"	"Craan Run (IRE)"	"12.00"	"13.64"	"Novices Hurdle"	"1"	"7"	"Tidball, Jay"	"Ralph, Alastair"	"2m1f "	"6"	"12"
"15:20:00"	"2022-06-01"	"Newton Abbot"	"Barden Bella (IRE)"	"2.00"	"3.35"	"Handicap Novices Hurdle"	"1"	"6"	"Collier, Ellis"	"Williams, Christian"	"3m3f "	"6"	"24"
"15:20:00"	"2022-06-01"	"Newton Abbot"	"Wise Garden (FR)"	"14.00"	"19.96"	"Handicap Novices Hurdle"	"PU"	"6"	"Houlihan, Sean M"	"Tickle, J"	"3m3f "	"7"	"433"
"14:50:00"	"2022-06-01"	"Newton Abbot"	"Junior Massini"	"200.00"	"1000"	"Novices Hurdle"	"PU"	"6"	"Brennan, Nathan"	"James, Miss Hannah"	"2m6f "	"7"	"9"
"16:32:00"	"2022-05-25"	"Newton Abbot"	"Chantilly Haze"	"6.00"	"8.28"	"Handicap Novices Hurdle"	"3"	"11"	"Ring, C V"	"Dando, P C"	"2m3f "	"7"	"35"
"15:00:00"	"2022-05-25"	"Newton Abbot"	"Miss M (IRE)"	"4.00"	"5.38"	"Handicap Novices Chase"	"2"	"6"	"Armson, Philip"	"Pipe, D E"	"2m5f "	"8"	"41"
"14:30:00"	"2022-05-25"	"Newton Abbot"	"Ballygoe (IRE)"	"2.75"	"4.15"	"Maiden Hurdle"	"3"	"8"	"Davies, James"	"Down, C J"	"2m6f "	"6"	"20"
"15:10:00"	"2022-05-11"	"Newton Abbot"	"Kapitaliste (FR)"	"7.50"	"8.6"	"Handicap Novices Hurdle"	"1"	"11"	"Armson, Philip"	"Dunn, Mrs Alex"	"2m2.5f "	"6"	"27"
"14:35:00"	"2022-05-11"	"Newton Abbot"	"Premiumaccess (IRE)"	"3.50"	"4.98"	"Handicap Chase"	"4"	"5"	"Scudamore, Tom"	"Tizzard, Joe"	"2m5f "	"7"	"39"
"13:30:00"	"2022-05-11"	"Newton Abbot"	"Millbank Flyer (IRE)"	"6.00"	"7"	"Handicap Novices Chase"	"3"	"8"	"Brogan, Kevin"	"Fry, Harry"	"3m2f "	"7"	"78"
"17:05:00"	"2022-05-04"	"Newton Abbot"	"Subway Surf (IRE)"	"9.00"	"14.1"	"Handicap Hurdle"	"3"	"9"	"Bass, David"	"Bailey, K C"	"2m2.5f "	"8"	"27"
"15:24:00"	"2022-04-16"	"Newton Abbot"	"Motown Lake (IRE)"	"1.88"	"2.97"	"Handicap Chase"	"2"	"8"	"Tudor, Jack"	"Williams, Christian"	"3m2f "	"6"	"40"
"14:14:00"	"2022-04-16"	"Newton Abbot"	"Bees And Honey"	"20.00"	"32"	"Handicap Novices Chase"	"PU"	"8"	"Ring, C V"	"Hawker, Richard"	"2m5f "	"6"	"26"
"14:14:00"	"2022-04-16"	"Newton Abbot"	"Pola Chance (FR)"	"3.50"	"4.94"	"Handicap Novices Chase"	"UR"	"8"	"Buckley, Tom"	"Hawke, N J"	"2m5f "	"6"	"33"
"15:58:00"	"2021-10-21"	"Newton Abbot"	"That Ole Chestnut (IRE)"	"7.50"	"9.7"	"Handicap Hurdle"	"3"	"6"	"Williams, Lorcan"	"Scott, J"	"2m1f "	"6"	"191"
"15:12:00"	"2021-10-10"	"Newton Abbot"	"Seelotmorebusiness (IRE)"	"0.83"	"1.93"	"Handicap Hurdle"	"F"	"6"	"Cobden, Harry"	"Nicholls, P F"	"2m6f "	"6"	"188"
