RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"17:00:00"	"2026-03-26"	"Warwick"	"Krackerjack"	"50.00"	"72.67"	"NH Flat"	"10"	"11"	"Davies, James"	"Davis, D J S Ffrench"	"2m "	"4"	"No Prev"
"16:12:00"	"2026-03-26"	"Clonmel"	"Nameyourgame (IRE)"	"80.00"	"402.08"	"Maiden Hurdle"	"8"	"16"	"Gainford, Mr J C"	"Doyle, Sean Thomas"	"2m "	"4"	"No Prev"
"15:15:00"	"2026-03-23"	"Wincanton"	"Go Try"	"100.00"	"426.24"	"Maiden Hurdle"	"10"	"12"	"Harrison, Liam"	"Llewellyn, Robert"	"1m7f "	"7"	"No Prev"
"14:30:00"	"2026-03-19"	"Cork"	"Red Seagull (IRE)"	"80.00"	"322.34"	"Maiden Hurdle"	"2"	"14"	"Brouder, Gavin"	"Stokes, N"	"2m1f "	"4"	"No Prev"
"14:30:00"	"2026-03-19"	"Cork"	"Saporetti (IRE)"	"50.00"	"96.34"	"Maiden Hurdle"	"5"	"14"	"Smith, Mr James"	"McMahon, Brian M"	"2m1f "	"4"	"No Prev"
"14:40:00"	"2026-03-09"	"Taunton"	"American Trio (IRE)"	"100.00"	"590"	"Maiden Hurdle"	"10"	"12"	"Hogan, Mr J"	"OBrien, Fergal"	"2m1f "	"5"	"No Prev"
"13:58:00"	"2026-03-07"	"Gowran Park"	"Karlynn (FR)"	"100.00"	"530"	"Maiden Hurdle"	"6"	"18"	"Walsh, E"	"Burke, John M"	"2m "	"4"	"No Prev"
"13:58:00"	"2026-03-07"	"Gowran Park"	"Lanzhou (FR)"	"50.00"	"210"	"Maiden Hurdle"	"15"	"18"	"Fitzgerald, S"	"Flavin, J P"	"2m "	"5"	"No Prev"
"15:05:00"	"2026-03-03"	"Newcastle"	"The Grey Venture (IRE)"	"66.00"	"231.15"	"Novices Hurdle"	"11"	"12"	"Bewley, Jonathon"	"Bewley, G T"	"2m4.5f "	"6"	"No Prev"
"16:36:00"	"2026-02-26"	"Taunton"	"Jim Santiago Bowie"	"66.00"	"104.54"	"NH Flat"	"7"	"12"	"Davies, James"	"Davis, D J S Ffrench"	"2m1f "	"5"	"No Prev"
"13:50:00"	"2026-02-25"	"Wincanton"	"Are You Joking (IRE)"	"66.00"	"136.72"	"Maiden Hurdle"	"18"	"18"	"McLernon, R P"	"Longsdon, C E"	"1m7.5f "	"5"	"No Prev"
"16:40:00"	"2026-02-21"	"Kempton"	"Equi Libre (FR)"	"66.00"	"84.06"	"NH Flat"	"11"	"13"	"Dunne, R T"	"Weston, T H"	"2m "	"4"	"No Prev"
"15:25:00"	"2026-02-18"	"Southwell"	"Mac Gayveur (FR)"	"40.00"	"64.8"	"NH Flat"	"6"	"11"	"Dunne, R T"	"Weston, T H"	"2m "	"4"	"No Prev"
"15:25:00"	"2026-02-18"	"Southwell"	"Pluto Star"	"80.00"	"165.3"	"NH Flat"	"8"	"11"	"Macey, Benjamin"	"Hanmer, G D"	"2m "	"4"	"No Prev"
"15:32:00"	"2026-02-15"	"Punchestown"	"Whos Going (IRE)"	"40.00"	"80.83"	"Maiden Hurdle"	"14"	"15"	"Gainford, Mr J C"	"Elliott, Gordon"	"2m3.5f "	"4"	"No Prev"
"14:52:00"	"2026-02-05"	"Thurles"	"Fenian Maxios (IRE)"	"100.00"	"310"	"Maiden Hurdle"	"9"	"14"	"OConnor, M P"	"Winters, Michael"	"2m4.5f "	"5"	"No Prev"
"14:52:00"	"2026-02-05"	"Thurles"	"Bon Bon Fizz (IRE)"	"100.00"	"220"	"Maiden Hurdle"	"F"	"14"	"Staples, Mr E"	"OFlynn, Paul"	"2m4.5f "	"6"	"No Prev"
"13:38:00"	"2026-02-04"	"Punchestown"	"Thisaintthat (IRE)"	"50.00"	"105.62"	"Maiden Hurdle"	"5"	"15"	"King, D"	"Molloy, M A"	"2m "	"6"	"No Prev"
"13:50:00"	"2026-02-03"	"Fairyhouse"	"Koeur A Prendre (FR)"	"80.00"	"282.62"	"Maiden Hurdle"	"7"	"15"	"King, D"	"Molloy, M A"	"2m "	"6"	"No Prev"
"13:50:00"	"2026-02-03"	"Fairyhouse"	"Clonbury Court (IRE)"	"50.00"	"156.21"	"Maiden Hurdle"	"14"	"15"	"Stone-Walsh, C"	"Dempsey, J P"	"2m "	"4"	"No Prev"
"16:17:00"	"2026-02-02"	"Kempton"	"Testing Patience (IRE)"	"40.00"	"68.52"	"Maiden NH Flat"	"8"	"14"	"Pollard, Mr Ben"	"Moore, Gary and Josh"	"2m.5f "	"6"	"No Prev"
"16:17:00"	"2026-02-02"	"Kempton"	"Soldier In Defence (IRE)"	"50.00"	"87.36"	"Maiden NH Flat"	"9"	"14"	"Hanlon, Mr P"	"Hosie, Syd"	"2m.5f "	"4"	"No Prev"
"13:10:00"	"2026-01-26"	"Punchestown"	"Fulminis Instar (IRE)"	"50.00"	"233.58"	"Maiden Hurdle"	"10"	"14"	"Fitzgerald, S"	"OSullivan, Ross"	"2m "	"6"	"No Prev"
"13:55:00"	"2026-01-25"	"Naas"	"True Harmony (IRE)"	"50.00"	"134.61"	"Maiden Hurdle"	"13"	"16"	"Slevin, J J"	"Neville, Seamus"	"2m2.5f "	"6"	"No Prev"
"12:40:00"	"2026-01-18"	"Thurles"	"Diamond Secret (FR)"	"66.00"	"198.49"	"Maiden Hurdle"	"6"	"11"	"Hayes, Brian"	"Fenton, Philip"	"2m4f "	"5"	"No Prev"
"13:05:00"	"2026-01-14"	"Newbury"	"Lejo Du Seuil (FR)"	"40.00"	"182.45"	"Novices Hurdle"	"9"	"11"	"Dunne, R T"	"Williams, Ian"	"2m.5f "	"5"	"No Prev"
"13:00:00"	"2026-01-11"	"Fontwell"	"Roi Lion (FR)"	"80.00"	"152.04"	"Novices Hurdle"	"11"	"12"	"Dunne, R T"	"Walford, Robert"	"2m3.5f "	"8"	"No Prev"
"16:05:00"	"2026-01-09"	"Exeter"	"Gospel Moon (FR)"	"100.00"	"310.05"	"NH Flat"	"10"	"11"	"OShea, Mr C P"	"Gardner, Mrs S"	"2m.5f "	"5"	"No Prev"
"14:20:00"	"2026-01-08"	"Clonmel"	"Patton (IRE)"	"50.00"	"90"	"Maiden Hurdle"	"6"	"13"	"Enright, P T"	"Slattery, Andrew"	"2m1f "	"5"	"No Prev"
"12:35:00"	"2026-01-03"	"Cork"	"Maxfort (IRE)"	"40.00"	"75"	"Maiden Hurdle"	"3"	"17"	"King, D"	"Stokes, N"	"2m1f "	"5"	"No Prev"
"13:00:00"	"2026-01-01"	"Fairyhouse"	"Lenis Law (IRE)"	"100.00"	"308.84"	"Maiden Hurdle"	"4"	"18"	"Torrens, Simon"	"Doyle, Miss Elizabeth"	"2m4f "	"7"	"No Prev"
"13:00:00"	"2026-01-01"	"Fairyhouse"	"Deise Crystal"	"100.00"	"258.55"	"Maiden Hurdle"	"10"	"18"	"Power, D J"	"Aherne, Sean"	"2m4f "	"5"	"No Prev"
"12:05:00"	"2026-01-01"	"Tramore"	"Poppycon (IRE)"	"66.00"	"210"	"Maiden Hurdle"	"3"	"13"	"Enright, P T"	"Doyle, Eoin"	"2m1f "	"6"	"No Prev"
"12:12:00"	"2025-12-29"	"Leopardstown"	"Gallant George (IRE)"	"50.00"	"139.32"	"Maiden Hurdle"	"8"	"11"	"Donoghue, K M"	"Donoghue, Ian"	"2m4.5f "	"5"	"No Prev"
"11:40:00"	"2025-12-29"	"Leopardstown"	"Starword (IRE)"	"80.00"	"130"	"Hurdle"	"11"	"15"	"Balfe, A"	"Casey, Francis"	"2m2f "	"3"	"No Prev"
"11:30:00"	"2025-12-29"	"Limerick"	"Sir Benduff (IRE)"	"50.00"	"170"	"Maiden Hunters Chase"	"10"	"14"	"Allen, Mr D"	"Butler, Padraig"	"2m6.5f "	"6"	"No Prev"
"11:30:00"	"2025-12-29"	"Limerick"	"Samdegoda"	"80.00"	"347.49"	"Maiden Hunters Chase"	"PU"	"14"	"Gilligan, Mr O T"	"Gilligan, Paul John"	"2m6.5f "	"6"	"No Prev"
"15:40:00"	"2025-12-28"	"Leopardstown"	"Yanure (IRE)"	"50.00"	"85"	"NH Flat"	"6"	"11"	"OConnor, Miss A B"	"Markham, Ms Helen P"	"2m "	"5"	"No Prev"
"15:08:00"	"2025-12-26"	"Down Royal"	"Dark Eagle (IRE)"	"40.00"	"47.23"	"NH Flat"	"9"	"15"	"Finegan, Mr E"	"McNeilly, Robin"	"2m1f "	"5"	"No Prev"
"12:30:00"	"2025-12-18"	"Exeter"	"Colby Mayfield (IRE)"	"80.00"	"148.22"	"Maiden Hurdle"	"5"	"12"	"Collier, Ellis"	"Flint, J L"	"2m1f "	"5"	"No Prev"
"15:20:00"	"2025-12-15"	"Naas"	"Its All Clear (IRE)"	"66.00"	"95"	"NH Flat"	"13"	"15"	"Sugrue, R"	"Cashin, Mrs Julie"	"2m "	"4"	"No Prev"
"15:20:00"	"2025-12-15"	"Naas"	"S T Hamo (IRE)"	"100.00"	"163.16"	"NH Flat"	"14"	"15"	"OConnor, Miss A B"	"McCann, Anthony"	"2m "	"4"	"No Prev"
"15:20:00"	"2025-12-15"	"Naas"	"Loughtown (IRE)"	"100.00"	"207.04"	"NH Flat"	"15"	"15"	"Benson, Miss G"	"Flood, Peter"	"2m "	"4"	"No Prev"
"12:50:00"	"2025-12-15"	"Naas"	"The New Blue"	"40.00"	"65"	"Hurdle"	"11"	"14"	"McGuinness, Miss A"	"Traynor, Paul"	"2m1f "	"3"	"No Prev"
"15:15:00"	"2025-12-11"	"Newcastle"	"Mhordart"	"80.00"	"176.93"	"NH Flat"	"6"	"11"	"Kavanagh, Peter J"	"Grant, C"	"2m1f "	"4"	"No Prev"
"12:50:00"	"2025-12-11"	"Punchestown"	"Shabby Hill (IRE)"	"40.00"	"80.27"	"Maiden Hurdle"	"5"	"18"	"Byrnes, Mr P"	"Byrnes, C"	"2m3f "	"6"	"No Prev"
"12:50:00"	"2025-12-11"	"Punchestown"	"Umpires Call (IRE)"	"80.00"	"190"	"Maiden Hurdle"	"PU"	"18"	"Donoghue, K M"	"Dempsey, J P"	"2m3f "	"6"	"No Prev"
"11:10:00"	"2025-12-06"	"Wetherby"	"Colonel Jack"	"100.00"	"539.12"	"Novices Hurdle"	"PU"	"14"	"Mania, Ryan"	"Walford, Mark"	"2m "	"4"	"No Prev"
"15:38:00"	"2025-12-05"	"Exeter"	"Mr Winter (IRE)"	"50.00"	"190"	"NH Flat"	"9"	"15"	"Bevan, Miss Megan"	"Honour, Chris"	"2m1f "	"4"	"No Prev"
"15:38:00"	"2025-12-05"	"Exeter"	"Getavispa (IRE)"	"80.00"	"218.9"	"NH Flat"	"15"	"15"	"Kimber, Harry"	"Ford, Richenda"	"2m1f "	"4"	"No Prev"
"12:48:00"	"2025-12-05"	"Exeter"	"Air Apparent (IRE)"	"100.00"	"400"	"Novices Hurdle"	"7"	"16"	"Deutsch, Charlie"	"Mullins, J W"	"2m1f "	"5"	"No Prev"
"13:35:00"	"2025-12-02"	"Clonmel"	"Crowe Street (IRE)"	"40.00"	"210"	"Maiden Hurdle"	"11"	"18"	"OBrien, Miss C O"	"Cromwell, Gavin Patrick"	"2m3.5f "	"5"	"No Prev"
"15:41:00"	"2025-11-30"	"Fairyhouse"	"Figero (IRE)"	"40.00"	"95"	"NH Flat"	"11"	"14"	"Mullins, Mr C"	"Mullins, Thomas"	"2m "	"4"	"No Prev"
"15:41:00"	"2025-11-30"	"Fairyhouse"	"Euro Agent (IRE)"	"50.00"	"97.25"	"NH Flat"	"UR"	"14"	"Hogan, C M"	"Griffin, Eoin"	"2m "	"4"	"No Prev"
"13:15:00"	"2025-11-30"	"Carlisle"	"Wherearethejudges (IRE)"	"50.00"	"94.14"	"Novices Hurdle"	"5"	"12"	"Bewley, Callum"	"Bourke, D F"	"2m3.5f "	"5"	"No Prev"
"15:30:00"	"2025-11-29"	"Fairyhouse"	"Line Speed (IRE)"	"40.00"	"91.97"	"NH Flat"	"7"	"11"	"Lillingston, Mr Hugh"	"Kiely, J E and Thomas"	"2m "	"6"	"No Prev"
"12:15:00"	"2025-11-28"	"Newbury"	"Fashion Hunter"	"80.00"	"88.33"	"Maiden Hurdle"	"4"	"15"	"Quinn, Caoilin"	"Moore, Gary and Josh"	"2m.5f "	"4"	"No Prev"
"15:52:00"	"2025-11-27"	"Taunton"	"Devon Paige"	"100.00"	"155.35"	"NH Flat"	"6"	"11"	"Clerc, B Le"	"Frost, J D"	"2m.5f "	"5"	"No Prev"
"15:52:00"	"2025-11-27"	"Taunton"	"Tenshillings"	"100.00"	"130"	"NH Flat"	"9"	"11"	"OShea, Mr C P"	"Gardner, Mrs S"	"2m.5f "	"4"	"No Prev"
"14:32:00"	"2025-11-27"	"Thurles"	"Mr Devlin (IRE)"	"50.00"	"333.41"	"Maiden Hurdle"	"9"	"17"	"Buckley, Kieran"	"Maxwell, Conor"	"2m "	"4"	"No Prev"
"15:45:00"	"2025-11-25"	"Hereford"	"Sun And Rain (FR)"	"40.00"	"83.33"	"NH Flat"	"11"	"14"	"ONeill, Jonjo (Jr)"	"Williams, Evan"	"2m.5f "	"4"	"No Prev"
"12:13:00"	"2025-11-23"	"Punchestown"	"Lyreen Og"	"50.00"	"100"	"Maiden Hurdle"	"8"	"14"	"Sexton, K C"	"Martin, A J"	"2m6f "	"5"	"No Prev"
"12:00:00"	"2025-11-23"	"Cork"	"Distraction (IRE)"	"80.00"	"260"	"Maiden Hurdle"	"PU"	"16"	"McKenna, Liam"	"Kiely, David A"	"2m "	"4"	"No Prev"
"11:43:00"	"2025-11-23"	"Punchestown"	"Gentleman De Reve (FR)"	"40.00"	"120.17"	"Chase"	"11"	"15"	"Davies, Mr Teddy"	"Maher, Peter"	"3m.5f "	"9"	"No Prev"
"11:30:00"	"2025-11-23"	"Cork"	"Hexastyl (FR)"	"40.00"	"70"	"Hurdle"	"10"	"12"	"Walsh, E"	"McNamara, Andrew"	"2m1.5f "	"3"	"No Prev"
"15:54:00"	"2025-11-21"	"Chepstow"	"Professor Peppy (FR)"	"40.00"	"107.9"	"NH Flat"	"11"	"11"	"Houlihan, Sean M"	"Hobbs, P J / White, J"	"2m.5f "	"4"	"No Prev"
"15:55:00"	"2025-11-20"	"Wincanton"	"Jubilee Jack"	"50.00"	"99.9"	"NH Flat"	"12"	"12"	"Bevan, Miss Megan"	"Dickin, Harriet"	"1m7f "	"3"	"No Prev"
"14:07:00"	"2025-11-14"	"Southwell"	"Presentandcorrect (IRE)"	"66.00"	"120"	"NH Flat"	"6"	"11"	"Moscrop, Nathan"	"Menzies, Rebecca"	"2m "	"5"	"No Prev"
"12:50:00"	"2025-11-09"	"Naas"	"Themorethemerrier"	"50.00"	"262.47"	"Maiden Hurdle"	"13"	"16"	"Torrens, Simon"	"Brassil, Martin"	"2m "	"5"	"No Prev"
"15:50:00"	"2025-11-08"	"Aintree"	"Mad For Tar"	"40.00"	"68.79"	"NH Flat"	"11"	"12"	"Twiston-Davies, Sam"	"Dickin, Harriet"	"2m1f "	"3"	"No Prev"
"14:13:00"	"2025-11-08"	"Gowran Park"	"Rattledelatch (IRE)"	"50.00"	"170"	"Maiden Hurdle"	"PU"	"16"	"Hayes, Brian"	"Queally, John"	"2m "	"4"	"No Prev"
"13:38:00"	"2025-11-08"	"Gowran Park"	"Wilde Words (IRE)"	"40.00"	"82.18"	"Maiden Hurdle"	"8"	"18"	"Mullins, D E"	"Mullins, Ms Margaret"	"2m "	"4"	"No Prev"
"13:38:00"	"2025-11-08"	"Gowran Park"	"Coup Dessay (FR)"	"100.00"	"263.47"	"Maiden Hurdle"	"F"	"18"	"Buckley, Kieran"	"Cromwell, Gavin Patrick"	"2m "	"4"	"No Prev"
"15:53:00"	"2025-11-07"	"Hexham"	"Ratemenow (IRE)"	"50.00"	"80"	"NH Flat"	"3"	"11"	"Chapman, Ross"	"Corbett, Mrs Susan"	"2m1f "	"4"	"No Prev"
"15:53:00"	"2025-11-07"	"Hexham"	"Flaming Norman (IRE)"	"50.00"	"99.83"	"NH Flat"	"9"	"11"	"Mania, Ryan"	"Robson, Paul"	"2m1f "	"4"	"No Prev"
"12:50:00"	"2025-11-07"	"Fontwell"	"Crystello (IRE)"	"40.00"	"70"	"Maiden Hurdle"	"6"	"14"	"Reed, Harry"	"Derham, Harry"	"2m2f "	"4"	"No Prev"
"16:00:00"	"2025-11-06"	"Newbury"	"Below The Belt (IRE)"	"66.00"	"113.19"	"NH Flat"	"9"	"12"	"Gethings, Ciaran"	"Bandey, R J"	"2m1f "	"4"	"No Prev"
"16:10:00"	"2025-11-05"	"Chepstow"	"Francky Blue (FR)"	"66.00"	"135.83"	"NH Flat"	"5"	"13"	"Ring, C V"	"Williams, Evan"	"2m.5f "	"4"	"No Prev"
"16:10:00"	"2025-11-05"	"Chepstow"	"Kenobi (FR)"	"50.00"	"80"	"NH Flat"	"6"	"13"	"Williams, Isabel"	"Williams, Evan"	"2m.5f "	"4"	"No Prev"
"13:45:00"	"2025-11-04"	"Fairyhouse"	"Trocadero Trouble (IRE)"	"50.00"	"100"	"Hurdle"	"9"	"14"	"King, D"	"Stokes, N"	"2m1f "	"3"	"No Prev"
"13:45:00"	"2025-11-04"	"Fairyhouse"	"John Dixen (IRE)"	"40.00"	"120"	"Hurdle"	"PU"	"14"	"Roche, T P"	"Rothwell, P J"	"2m1f "	"3"	"No Prev"
"12:40:00"	"2025-11-02"	"Cork"	"Dan Lauren (IRE)"	"50.00"	"324.46"	"Maiden Hurdle"	"10"	"13"	"Sexton, Mr H E"	"Fahy, P A"	"2m "	"4"	"No Prev"
"12:10:00"	"2025-11-02"	"Cork"	"Poets Oath (IRE)"	"50.00"	"130"	"Maiden Hurdle"	"12"	"14"	"Enright, P T"	"Tyner, Robert"	"2m "	"4"	"No Prev"
"12:48:00"	"2025-11-01"	"Ayr"	"The Coffey Boy (IRE)"	"100.00"	"227.85"	"Novices Hurdle"	"8"	"14"	"Bewley, Callum"	"Duncan, I A"	"2m "	"6"	"No Prev"
"17:25:00"	"2025-04-29"	"Punchestown"	"Cluain Chormaic (IRE)"	"100.00"	"152.07"	"NH Flat"	"7"	"18"	"Mahon, Mr E"	"McMahon, Brian M"	"2m.5f "	"4"	"No Prev"
"17:25:00"	"2025-04-29"	"Punchestown"	"Mullaghgloss (IRE)"	"40.00"	"100"	"NH Flat"	"11"	"18"	"Ryan, Mr A P"	"Slattery, Andrew"	"2m.5f "	"4"	"No Prev"
"17:25:00"	"2025-04-29"	"Punchestown"	"So You Know (IRE)"	"40.00"	"80"	"NH Flat"	"12"	"18"	"Andrews, Gina"	"Bailey, K C"	"2m.5f "	"4"	"No Prev"
"17:25:00"	"2025-04-29"	"Punchestown"	"Green Chef (IRE)"	"40.00"	"113.17"	"NH Flat"	"14"	"18"	"McGill, Mr D"	"Crawford, S R B"	"2m.5f "	"4"	"No Prev"
"17:25:00"	"2025-04-25"	"Kilbeggan"	"My Baby Bear (IRE)"	"80.00"	"180"	"Maiden Hurdle"	"PU"	"16"	"OSullivan, Mr E M"	"Crowley, Bernard Martin"	"2m3.5f "	"7"	"No Prev"
"17:00:00"	"2025-04-25"	"Perth"	"Sleedagh (IRE)"	"40.00"	"74.83"	"NH Flat"	"2"	"13"	"Power, Jack"	"Russell, Miss Lucinda V"	"2m.5f "	"5"	"No Prev"
"19:15:00"	"2025-04-24"	"Kilbeggan"	"Ozarks Walk (IRE)"	"50.00"	"131.67"	"NH Flat"	"11"	"14"	"Barry, Mr B"	"Dunne, R"	"1m7.5f "	"5"	"No Prev"
"19:15:00"	"2025-04-24"	"Kilbeggan"	"Genomix (IRE)"	"80.00"	"180"	"NH Flat"	"13"	"14"	"Stafford, Mr T J"	"Stafford, Paul"	"1m7.5f "	"4"	"No Prev"
"16:45:00"	"2025-04-21"	"Cork"	"Mister Loolah (IRE)"	"50.00"	"105.13"	"NH Flat"	"9"	"14"	"Burke-Ott, Mr L"	"Ott, Alexander"	"2m3f "	"5"	"No Prev"
"16:45:00"	"2025-04-21"	"Cork"	"Phoenix Arizona (IRE)"	"80.00"	"201.41"	"NH Flat"	"12"	"14"	"ONeill, Mr K"	"ONeill, John F"	"2m3f "	"6"	"No Prev"
"13:15:00"	"2025-04-21"	"Cork"	"Felix Felicis (IRE)"	"40.00"	"180"	"Maiden Hurdle"	"PU"	"18"	"Treacy, R P"	"Curling, S"	"3m "	"5"	"No Prev"
"13:15:00"	"2025-04-21"	"Cork"	"Shelton Johnson (IRE)"	"50.00"	"268.77"	"Maiden Hurdle"	"PU"	"18"	"Power, D J"	"Aherne, Sean"	"3m "	"8"	"No Prev"
"17:20:00"	"2025-04-20"	"Fairyhouse"	"Healys Pub"	"50.00"	"86.62"	"NH Flat"	"7"	"17"	"Leahy, Mr A"	"McKiernan, Oliver"	"2m "	"4"	"No Prev"
"17:20:00"	"2025-04-20"	"Fairyhouse"	"Let Me Be Clear (IRE)"	"100.00"	"159"	"NH Flat"	"8"	"17"	"McParlan, Mr N"	"Donoghue, Ian"	"2m "	"4"	"No Prev"
"17:07:00"	"2025-04-20"	"Cork"	"Rinnaseer Dream (IRE)"	"100.00"	"260"	"NH Flat"	"10"	"14"	"Burke-Ott, A"	"OConnor, Thomas P"	"2m3f "	"5"	"No Prev"
"13:12:00"	"2025-04-20"	"Cork"	"Kool Runnings (IRE)"	"80.00"	"210"	"Maiden Hurdle"	"13"	"15"	"Sexton, K C"	"Morrissey, Richard"	"2m "	"4"	"No Prev"
"19:47:00"	"2025-04-11"	"Ballinrobe"	"Katchforce (IRE)"	"66.00"	"113.09"	"NH Flat"	"PU"	"16"	"Ryan, Mr A P"	"Keegan, Charles P"	"2m1f "	"4"	"No Prev"
"17:12:00"	"2025-04-11"	"Ballinrobe"	"Loulouless (FR)"	"50.00"	"95"	"Maiden Hurdle"	"13"	"15"	"Enright, P T"	"Walsh, Brendan M"	"2m1f "	"4"	"No Prev"
"14:00:00"	"2025-04-06"	"Fairyhouse"	"Slea Head (IRE)"	"100.00"	"723.46"	"Maiden Hurdle"	"PU"	"16"	"OKeeffe, Sean F"	"Maher, Peter"	"2m4f "	"7"	"No Prev"
"19:15:00"	"2025-04-01"	"Limerick"	"Casafierna (IRE)"	"40.00"	"60.99"	"NH Flat"	"11"	"13"	"Gleeson, Mr P W"	"Mortell, Brian"	"2m3f "	"5"	"No Prev"
"19:15:00"	"2025-04-01"	"Limerick"	"Ifonlyshedlisten (IRE)"	"50.00"	"110"	"NH Flat"	"12"	"13"	"OBrien, Mr E P"	"Ahern, G"	"2m3f "	"5"	"No Prev"
"16:40:00"	"2025-04-01"	"Limerick"	"Butterfly Mountain (IRE)"	"40.00"	"77.93"	"Maiden Hurdle"	"F"	"14"	"King, D"	"Ryan, John Patrick"	"3m "	"5"	"No Prev"
"15:30:00"	"2025-04-01"	"Limerick"	"Friar Hogan (IRE)"	"50.00"	"218.75"	"Maiden Hurdle"	"14"	"16"	"OKeeffe, Sean F"	"Hassett, Donal"	"2m1f "	"4"	"No Prev"
"15:30:00"	"2025-04-01"	"Limerick"	"Catch Fire"	"50.00"	"108.78"	"Maiden Hurdle"	"F"	"16"	"Kavanagh, Sarah"	"Martin, A J"	"2m1f "	"4"	"No Prev"
"17:40:00"	"2025-03-29"	"Uttoxeter"	"Saffron Creed"	"80.00"	"150"	"NH Flat"	"12"	"13"	"Hamilton, Jamie"	"Mackie, J"	"2m "	"4"	"No Prev"
"14:00:00"	"2025-03-28"	"Wetherby"	"Regal Cavalier (FR)"	"66.00"	"162.58"	"Maiden Hurdle"	"8"	"12"	"Edwards, Lee"	"Young, Maxwell"	"2m "	"5"	"No Prev"
"18:15:00"	"2025-03-27"	"Clonmel"	"Ballyredinkingston (IRE)"	"66.00"	"165.94"	"NH Flat"	"4"	"15"	"Feeney, Mr A T"	"Lalor, Miss E"	"2m "	"5"	"No Prev"
"18:15:00"	"2025-03-27"	"Clonmel"	"Danalii (IRE)"	"100.00"	"275.85"	"NH Flat"	"9"	"15"	"Gilligan, Mr O T"	"Gilligan, Paul John"	"2m "	"4"	"No Prev"
"18:15:00"	"2025-03-27"	"Clonmel"	"Jaynemax (IRE)"	"80.00"	"170"	"NH Flat"	"10"	"15"	"King, Mr P A"	"Dowling, Thomas"	"2m "	"4"	"No Prev"
"16:15:00"	"2025-03-27"	"Clonmel"	"Market Ready (IRE)"	"80.00"	"201.21"	"Maiden Hurdle"	"4"	"18"	"OKeeffe, Sean F"	"Aherne, Sean"	"2m "	"4"	"No Prev"
"16:15:00"	"2025-03-27"	"Clonmel"	"Tsavo Park (IRE)"	"66.00"	"160"	"Maiden Hurdle"	"7"	"18"	"Treacy, R P"	"Hanlon, John Joseph"	"2m "	"6"	"No Prev"
"16:15:00"	"2025-03-27"	"Clonmel"	"Crab Road (IRE)"	"100.00"	"314.35"	"Maiden Hurdle"	"PU"	"18"	"Harvey, A"	"Hanlon, John Joseph"	"2m "	"4"	"No Prev"
"17:40:00"	"2025-03-22"	"Navan"	"Go To Town (IRE)"	"66.00"	"117.51"	"NH Flat"	"5"	"11"	"Shanahan, Mr L P"	"Fahey, Seamus"	"2m "	"5"	"No Prev"
