RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"18:00:00"	"2025-12-12"	"Southwell"	"John Harrison"	"11.00"	"25.13"	"Maiden"	"2"	"9"	"Ryan, Rossa"	"King, A"	"7f "	"2"	"16"
"17:30:00"	"2025-12-12"	"Southwell"	"Diamond Ali"	"6.00"	"7.69"	"Handicap Nursery"	"8"	"9"	"Hogan, D E"	"Birkett, Julia &"	"7f "	"2"	"15"
"16:30:00"	"2025-12-12"	"Southwell"	"Noelies Dream"	"4.00"	"5.32"	"Handicap Nursery"	"5"	"6"	"McDonald, P J"	"Cunha, Dylan"	"5f "	"2"	"18"
"18:15:00"	"2025-12-10"	"Dundalk"	"Mahi Mahi"	"10.00"	"14.93"	"Maiden"	"7"	"13"	"Kearney, J"	"Thorne, Stephen"	"7f "	"2"	"14"
"16:30:00"	"2025-12-09"	"Newcastle"	"Thankfully Simmy"	"7.00"	"9.5"	"Novices"	"4"	"7"	"Russell, Harry"	"Fahey, R A"	"5f "	"2"	"17"
"16:30:00"	"2025-12-09"	"Newcastle"	"See That Spark"	"2.50"	"4"	"Novices"	"5"	"7"	"McDonald, P J"	"Bethell, Ed"	"5f "	"2"	"17"
"18:00:00"	"2025-12-08"	"Wolverhampton"	"Horace Wallace"	"4.00"	"7"	"Novices"	"3"	"8"	"Hardie, Cameron"	"Fahey, R A"	"6f "	"2"	"18"
"18:00:00"	"2025-12-08"	"Wolverhampton"	"Storm Point"	"11.00"	"16.59"	"Novices"	"4"	"8"	"Downing, George"	"Walker, Ed"	"6f "	"2"	"17"
"11:37:00"	"2025-12-08"	"Lingfield"	"Five Cay"	"3.50"	"6.12"	"Novices"	"4"	"12"	"Callan, N"	"Morland, Jack"	"7f "	"2"	"16"
"11:07:00"	"2025-12-08"	"Lingfield"	"Akabusi"	"7.50"	"7.99"	"Handicap Nursery"	"2"	"7"	"Fallon, Cieren"	"Cunha, Dylan"	"6f "	"2"	"19"
"17:15:00"	"2025-12-05"	"Newcastle"	"Brave Traveller"	"5.50"	"8.2"	"Handicap Nursery"	"1"	"9"	"Shoemark, Kieran"	"Smart, B"	"6f "	"2"	"11"
"16:15:00"	"2025-12-05"	"Newcastle"	"Panthere Noir"	"14.00"	"21"	"Handicap Nursery"	"3"	"4"	"Eaves, Tom"	"Russell, Miss Lucinda V"	"7f "	"2"	"18"
"17:55:00"	"2025-12-03"	"Dundalk"	"Badgers Cove"	"2.75"	"4.4"	"Handicap Nursery"	"5"	"11"	"Sheridan, J M"	"Hogan, Denis Gerard"	"1m "	"2"	"19"
"11:30:00"	"2025-12-03"	"Lingfield"	"Balthamos"	"3.33"	"4.89"	"Handicap Nursery"	"3"	"4"	"Shoemark, Kieran"	"Crisford, Simon"	"7f "	"2"	"25"
"17:15:00"	"2025-12-02"	"Newcastle"	"Houndhill"	"2.25"	"3.75"	"Handicap Nursery"	"3"	"4"	"Scott, Rowan"	"Tinkler, N"	"6f "	"2"	"12"
"13:00:00"	"2025-12-02"	"Lingfield"	"Rum Diamond"	"33.00"	"55"	"Maiden"	"10"	"11"	"Cosgrave, Pat"	"Owen, J P"	"1m "	"2"	"13"
"13:27:00"	"2025-12-01"	"Kempton"	"Flash Rascal"	"2.13"	"3.25"	"Handicap Nursery"	"3"	"7"	"Ghiani, Marco"	"Newland, Dr R D P"	"6f "	"2"	"25"
"17:30:00"	"2025-11-27"	"Chelmsford City"	"Uncle Nader"	"9.00"	"11.59"	"Handicap Nursery"	"2"	"8"	"Ryan, Rossa"	"Jones, Jack"	"1m "	"2"	"19"
"17:30:00"	"2025-11-27"	"Chelmsford City"	"October Surprise"	"9.00"	"12"	"Handicap Nursery"	"8"	"8"	"Bishop, Charles"	"Channon, Jack"	"1m "	"2"	"24"
"16:40:00"	"2025-11-27"	"Newcastle"	"Turtle Reef"	"12.00"	"17.5"	"Novices"	"5"	"12"	"Keane, C T"	"Palmer, Hugo"	"1m "	"2"	"21"
"16:30:00"	"2025-11-26"	"Newcastle"	"Itica"	"1.88"	"3.34"	"Novices"	"2"	"10"	"McDonald, P J"	"Balding, A M"	"1m "	"2"	"20"
"16:30:00"	"2025-11-26"	"Newcastle"	"Inferno"	"6.00"	"9.91"	"Novices"	"3"	"10"	"Davies, Harry"	"Bethell, Ed"	"1m "	"2"	"19"
"13:00:00"	"2025-11-26"	"Southwell"	"Ten Carat Harry"	"1.00"	"2.1"	"Handicap Nursery"	"1"	"6"	"Osborne, Saffie"	"Osborne, J A"	"6f "	"2"	"22"
"12:30:00"	"2025-11-26"	"Southwell"	"Hurricane Laughter"	"28.00"	"50"	"Novices"	"9"	"14"	"Shoemark, Kieran"	"Walker, Ed"	"7f "	"2"	"21"
"18:00:00"	"2025-11-25"	"Wolverhampton"	"Twilight Serenade"	"10.00"	"17.01"	"Handicap Nursery"	"4"	"9"	"Hardie, Cameron"	"Fahey, R A"	"7f "	"2"	"25"
"11:00:00"	"2025-11-25"	"Lingfield"	"Beach Partee"	"20.00"	"25"	"Handicap Nursery"	"1"	"7"	"Morris, Luke"	"Knight, W J"	"5f "	"2"	"19"
"17:30:00"	"2025-11-24"	"Wolverhampton"	"Paranjape"	"3.00"	"4.85"	"Maiden"	"1"	"13"	"ONeill, K T"	"Woods, S P C"	"6f "	"2"	"25"
"17:30:00"	"2025-11-24"	"Wolverhampton"	"Arishkas Dream"	"6.50"	"11"	"Maiden"	"2"	"13"	"Hornby, Rob"	"Kubler, Daniel"	"6f "	"2"	"25"
"17:30:00"	"2025-11-24"	"Wolverhampton"	"Medyg"	"25.00"	"60"	"Maiden"	"4"	"13"	"Dobie, Georgia"	"Smyth-Osbourne, Edward"	"6f "	"2"	"25"
"17:10:00"	"2025-11-24"	"Newcastle"	"Mr Nippy"	"2.00"	"3.35"	"Handicap Nursery"	"4"	"7"	"Hart, Jason"	"Johnston, Charlie"	"1m "	"2"	"23"
"17:00:00"	"2025-11-24"	"Wolverhampton"	"Captain Cairney"	"3.33"	"5.2"	"Handicap Nursery"	"6"	"6"	"Edmunds, Lewis"	"Muir, W R"	"1m1.5f "	"2"	"18"
"16:35:00"	"2025-11-24"	"Newcastle"	"Real Jack"	"14.00"	"26"	"Novices"	"2"	"9"	"Eaves, Tom"	"Dods, M"	"5f "	"2"	"20"
"16:00:00"	"2025-11-24"	"Newcastle"	"Brave Traveller"	"1.38"	"2.67"	"Handicap Nursery"	"2"	"6"	"Shoemark, Kieran"	"Smart, B"	"5f "	"2"	"20"
"17:40:00"	"2025-11-22"	"Newcastle"	"See That Spark"	"6.50"	"9.2"	"Novices"	"3"	"10"	"Stott, Kevin"	"Bethell, Ed"	"6f "	"2"	"14"
"17:40:00"	"2025-11-22"	"Newcastle"	"Top Lad"	"5.50"	"8.39"	"Novices"	"9"	"10"	"Garritty, Billy"	"Easterby, M W"	"6f "	"2"	"17"
"16:25:00"	"2025-11-22"	"Wolverhampton"	"Barry The Worm"	"11.00"	"13.25"	"Handicap Nursery"	"1"	"9"	"McDonald, P J"	"Smyth-Osbourne, Edward"	"6f "	"2"	"16"
"16:25:00"	"2025-11-22"	"Wolverhampton"	"Far Too Fizzy"	"3.50"	"5.21"	"Handicap Nursery"	"5"	"9"	"Pearson, Laura"	"Loughnane, David"	"6f "	"2"	"23"
"16:05:00"	"2025-11-22"	"Newcastle"	"Star Noir"	"2.00"	"3.26"	"Handicap Nursery"	"4"	"7"	"Garritty, Billy"	"Easterby, M W"	"5f "	"2"	"25"
"19:30:00"	"2025-11-20"	"Southwell"	"Marcellinus"	"1.20"	"2.64"	"Novices"	"2"	"9"	"Cox, William"	"Dascombe, Tom"	"5f "	"2"	"23"
"19:30:00"	"2025-11-20"	"Southwell"	"Explosive Finnish"	"14.00"	"17"	"Novices"	"3"	"9"	"Mitchell, Jack"	"Frost, Kevin"	"5f "	"2"	"20"
"19:30:00"	"2025-11-20"	"Southwell"	"Saxon Prince"	"2.75"	"4.19"	"Novices"	"5"	"9"	"Crouch, Hector"	"Cox, C G"	"5f "	"2"	"21"
"19:30:00"	"2025-11-20"	"Southwell"	"Montu"	"33.00"	"63.89"	"Novices"	"9"	"9"	"Hogan, D E"	"Jones, Jack"	"5f "	"2"	"12"
"18:00:00"	"2025-11-20"	"Southwell"	"Crockham Heath"	"8.50"	"13.5"	"Novices"	"1"	"10"	"Hutchinson, Callum"	"Balding, A M"	"1m "	"2"	"20"
"16:45:00"	"2025-11-20"	"Newcastle"	"Houndhill"	"25.00"	"38"	"Maiden"	"4"	"7"	"Scott, Rowan"	"Tinkler, N"	"6f "	"2"	"16"
"12:10:00"	"2025-11-20"	"Lingfield"	"Keep It Classic"	"28.00"	"48"	"Maiden"	"9"	"10"	"Keenan, Darragh"	"Haggas, W J"	"7f "	"2"	"20"
"19:10:00"	"2025-11-19"	"Kempton"	"From The Hip"	"4.00"	"5.6"	"Handicap Nursery"	"1"	"7"	"Heard, Tyler"	"Usher, M D I"	"6f "	"2"	"20"
"19:10:00"	"2025-11-19"	"Kempton"	"Davvy"	"16.00"	"23"	"Handicap Nursery"	"3"	"7"	"Callan, N"	"Evans, P D"	"6f "	"2"	"22"
"19:10:00"	"2025-11-19"	"Kempton"	"Akabusi"	"7.00"	"9.07"	"Handicap Nursery"	"5"	"7"	"Moore, Toby"	"Cunha, Dylan"	"6f "	"2"	"22"
"16:40:00"	"2025-11-19"	"Kempton"	"Suggy"	"5.00"	"7.89"	"Handicap Nursery"	"2"	"13"	"Sanderson, Benjamin"	"Hills, Charles"	"1m "	"2"	"20"
"16:40:00"	"2025-11-19"	"Kempton"	"Superstorm"	"9.00"	"17.97"	"Handicap Nursery"	"7"	"13"	"Mortensen, Mikkel"	"Fellowes, Charlie"	"1m "	"2"	"16"
"16:15:00"	"2025-11-18"	"Newcastle"	"Container Express"	"8.00"	"10.5"	"Handicap Nursery Seller"	"1"	"6"	"Brookes, Aiden"	"Kirby, P A"	"6f "	"2"	"21"
"16:40:00"	"2025-11-12"	"Dundalk"	"Fox In Flight"	"1.63"	"2.87"	"Maiden"	"3"	"14"	"McAteer, L T"	"Marnane, David"	"7f "	"2"	"14"
"19:20:00"	"2025-11-07"	"Dundalk"	"Santa Bravado"	"3.00"	"5.4"	"Maiden"	"7"	"13"	"Lee, W J"	"Oliver, Andrew"	"1m "	"2"	"22"
"15:28:00"	"2025-11-07"	"Newcastle"	"My Champion"	"2.00"	"3.27"	"Handicap Nursery"	"2"	"8"	"Rodriguez, Callum"	"Bethell, Ed"	"6f "	"2"	"24"
"15:28:00"	"2025-11-07"	"Newcastle"	"Ryefield"	"9.00"	"12.5"	"Handicap Nursery"	"5"	"8"	"Loughnane, Mr Billy"	"Mullaney, L A"	"6f "	"2"	"15"
"17:45:00"	"2025-11-06"	"Chelmsford City"	"Zarco"	"7.50"	"15.5"	"Novices"	"6"	"14"	"Wood, George"	"Eustace, Harry"	"1m "	"2"	"24"
"17:15:00"	"2025-11-06"	"Chelmsford City"	"Flash Rascal"	"4.00"	"5.68"	"Handicap Nursery"	"1"	"7"	"Ghiani, Marco"	"Newland, Dr R D P"	"6f "	"2"	"14"
"17:15:00"	"2025-11-06"	"Chelmsford City"	"Beach Partee"	"4.00"	"6.2"	"Handicap Nursery"	"6"	"7"	"Morris, Luke"	"Knight, W J"	"6f "	"2"	"21"
"16:30:00"	"2025-11-06"	"Newcastle"	"Fans Favourite"	"33.00"	"48"	"Novices"	"8"	"10"	"Hart, Jason"	"Palmer, Hugo"	"1m "	"2"	"21"
"14:10:00"	"2025-11-06"	"Newcastle"	"Parisian Scholar"	"2.50"	"3.6"	"Handicap Nursery"	"1"	"4"	"Hart, Jason"	"Johnston, Charlie"	"1m "	"2"	"22"
"15:55:00"	"2025-11-05"	"Kempton"	"Go Rimbaud"	"3.33"	"5.7"	"Novices"	"2"	"9"	"Havlin, Robert"	"Gosden, J H M"	"7f "	"2"	"21"
"15:55:00"	"2025-11-05"	"Kempton"	"Poetry Of Time"	"4.00"	"6.03"	"Novices"	"4"	"9"	"Doyle, James"	"Haggas, W J"	"7f "	"2"	"14"
"12:40:00"	"2025-11-04"	"Lingfield"	"Ten Carat Harry"	"2.25"	"3.34"	"Handicap Nursery"	"1"	"4"	"Carver, William"	"Osborne, J A"	"6f "	"2"	"18"
"12:40:00"	"2025-11-04"	"Lingfield"	"Ecclefechan"	"2.25"	"3.6"	"Handicap Nursery"	"2"	"4"	"Mitchell, Jack"	"Ryan, J"	"6f "	"2"	"24"
"16:45:00"	"2025-11-03"	"Southwell"	"Superstorm"	"9.00"	"14.5"	"Handicap Nursery"	"3"	"7"	"Mortensen, Mikkel"	"Fellowes, Charlie"	"7f "	"2"	"20"
"16:45:00"	"2025-11-01"	"Newcastle"	"Mr Nippy"	"7.50"	"10.65"	"Handicap Nursery"	"2"	"7"	"Hart, Jason"	"Johnston, Charlie"	"1m "	"2"	"18"
"16:45:00"	"2025-11-01"	"Newcastle"	"Onyeisi"	"6.00"	"7.8"	"Handicap Nursery"	"6"	"7"	"McDonald, P J"	"Johnston, Charlie"	"1m "	"2"	"21"
"17:15:00"	"2025-10-31"	"Southwell"	"Chhota Saab"	"5.00"	"6.8"	"Maiden"	"2"	"7"	"ONeill, K T"	"Woods, S P C"	"6f "	"2"	"15"
"16:45:00"	"2025-10-31"	"Southwell"	"Trust No One"	"20.00"	"27.73"	"Handicap Nursery"	"3"	"8"	"ONeill, K T"	"Haynes, Alice"	"1m "	"2"	"20"
"17:15:00"	"2025-10-30"	"Chelmsford City"	"Far Too Fizzy"	"3.33"	"4.5"	"Handicap Nursery"	"1"	"9"	"Pearson, Laura"	"Loughnane, David"	"6f "	"2"	"23"
"17:15:00"	"2025-10-30"	"Chelmsford City"	"Woody Y Fernandez"	"2.00"	"3.7"	"Handicap Nursery"	"3"	"9"	"Crouch, Hector"	"Candlish, Jennie"	"6f "	"2"	"13"
"17:15:00"	"2025-10-30"	"Chelmsford City"	"Jooliah"	"25.00"	"30.44"	"Handicap Nursery"	"6"	"9"	"Ghiani, Marco"	"Jenkins, J R"	"6f "	"2"	"21"
"16:45:00"	"2025-10-30"	"Chelmsford City"	"From The Hip"	"10.00"	"15.3"	"Maiden"	"1"	"11"	"Heard, Tyler"	"Usher, M D I"	"6f "	"2"	"16"
"16:45:00"	"2025-10-30"	"Chelmsford City"	"Afton Down"	"1.50"	"2.85"	"Maiden"	"2"	"11"	"Crouch, Hector"	"Jones, Jack"	"6f "	"2"	"14"
"16:30:00"	"2025-10-30"	"Southwell"	"Any Which Way"	"40.00"	"80"	"Novices"	"8"	"11"	"Eaves, Tom"	"Bell, M L W"	"7f "	"2"	"21"
"17:05:00"	"2025-10-29"	"Dundalk"	"Fox In Flight"	"4.00"	"6.2"	"Maiden"	"2"	"11"	"McAteer, L T"	"Marnane, David"	"6f "	"2"	"13"
"16:17:00"	"2025-10-29"	"Kempton"	"Chapmans Peak"	"6.00"	"8.07"	"Handicap Nursery"	"1"	"8"	"McDonald, P J"	"Dunlop, E A L"	"7f "	"2"	"16"
"16:17:00"	"2025-10-29"	"Kempton"	"Hello Humphrey"	"33.00"	"42"	"Handicap Nursery"	"4"	"8"	"Haynes, Joey"	"Usher, M D I"	"7f "	"2"	"16"
"16:17:00"	"2025-10-29"	"Kempton"	"Snaafy"	"16.00"	"23.08"	"Handicap Nursery"	"7"	"8"	"Mitchell, Jack"	"Loughnane, David"	"7f "	"2"	"22"
"13:25:00"	"2025-10-27"	"Lingfield"	"Tamather"	"10.00"	"11.17"	"Handicap Nursery"	"7"	"9"	"Cosgrave, Pat"	"Owen, J P"	"5f "	"2"	"11"
"13:25:00"	"2025-10-27"	"Lingfield"	"Call Me By My Name"	"3.33"	"5.81"	"Handicap Nursery"	"8"	"9"	"Muscutt, D"	"Horton, James"	"5f "	"2"	"21"
"17:25:00"	"2025-10-25"	"Wolverhampton"	"Ebn Sabt"	"10.00"	"12.5"	"Handicap Nursery"	"2"	"9"	"Edmunds, Lewis"	"Muir, W R"	"7f "	"2"	"16"
"17:25:00"	"2025-10-25"	"Wolverhampton"	"Ellies De Vega"	"25.00"	"44.91"	"Handicap Nursery"	"5"	"9"	"Kirrane, Sean"	"Wilson, N"	"7f "	"2"	"25"
"17:25:00"	"2025-10-25"	"Wolverhampton"	"Watchdog"	"7.50"	"9.8"	"Handicap Nursery"	"6"	"9"	"Garritty, Billy"	"Fahey, R A"	"7f "	"2"	"21"
"17:45:00"	"2025-10-23"	"Chelmsford City"	"Thanh Nam"	"3.50"	"5"	"Handicap Nursery"	"2"	"7"	"Cosgrave, Pat"	"Owen, J P"	"1m2f "	"2"	"12"
"16:45:00"	"2025-10-23"	"Chelmsford City"	"Argy Bhaji"	"4.00"	"6.67"	"Novices"	"3"	"9"	"Muscutt, D"	"Fanshawe, J R"	"6f "	"2"	"22"
"18:10:00"	"2025-10-22"	"Kempton"	"Whats The Plan"	"2.25"	"3.5"	"Handicap Nursery"	"4"	"5"	"Muscutt, D"	"Fanshawe, J R"	"1m "	"2"	"18"
"16:38:00"	"2025-10-22"	"Kempton"	"Dark Mandate"	"20.00"	"30"	"Handicap Nursery"	"3"	"12"	"Doyle, Hollie"	"Hills, Charles"	"6f "	"2"	"16"
"16:38:00"	"2025-10-22"	"Kempton"	"Faithful Dream"	"16.00"	"24"	"Handicap Nursery"	"11"	"12"	"Rawlinson, Ali"	"Appleby, M"	"6f "	"2"	"15"
"18:00:00"	"2025-10-17"	"Newcastle"	"Ten Carat Harry"	"7.00"	"9.29"	"Handicap Nursery"	"1"	"8"	"Carver, William"	"Osborne, J A"	"6f "	"2"	"16"
"18:00:00"	"2025-10-16"	"Southwell"	"Chhota Saab"	"10.00"	"12.97"	"Novices"	"3"	"5"	"ONeill, K T"	"Woods, S P C"	"6f "	"2"	"15"
"17:30:00"	"2025-10-16"	"Southwell"	"James Choice"	"11.00"	"14.5"	"Maiden"	"3"	"5"	"Greatrex, Edward"	"Greatrex, W J"	"7f "	"2"	"14"
"16:35:00"	"2025-10-16"	"Chelmsford City"	"Beach Partee"	"9.00"	"13"	"Handicap Nursery"	"1"	"7"	"Morris, Luke"	"Knight, W J"	"5f "	"2"	"20"
"16:35:00"	"2025-10-16"	"Chelmsford City"	"Tamather"	"9.00"	"9.92"	"Handicap Nursery"	"7"	"7"	"Bradley, Paddy"	"Owen, J P"	"5f "	"2"	"16"
"17:10:00"	"2025-10-15"	"Kempton"	"Go Rimbaud"	"2.00"	"3.4"	"Maiden"	"2"	"13"	"Havlin, Robert"	"Gosden, J H M"	"1m "	"2"	"23"
"17:10:00"	"2025-10-15"	"Kempton"	"Brighton View"	"7.00"	"15.5"	"Maiden"	"5"	"13"	"Sousa, Silvestre De"	"Knight, W J"	"1m "	"2"	"18"
"18:30:00"	"2025-10-14"	"Newcastle"	"Blazing"	"10.00"	"10.6"	"Handicap Nursery"	"7"	"8"	"Young, Archie"	"Bethell, Ed"	"6f "	"2"	"20"
"18:30:00"	"2025-10-14"	"Newcastle"	"Rajak"	"14.00"	"17.69"	"Handicap Nursery"	"8"	"8"	"McDonald, P J"	"Bell, M L W"	"6f "	"2"	"17"
"15:00:00"	"2025-10-14"	"Lingfield"	"Marwaan"	"16.00"	"23"	"Handicap Nursery"	"6"	"14"	"Callan, Mr Jack"	"Kobeissi, Hilal"	"7f "	"2"	"21"
"17:40:00"	"2025-10-13"	"Kempton"	"Exotic Baby"	"5.50"	"7.34"	"Novices"	"3"	"12"	"Ryan, Rossa"	"Boughey, George"	"7f "	"2"	"22"
"16:40:00"	"2025-10-13"	"Kempton"	"Chapmans Peak"	"11.00"	"13.29"	"Handicap Nursery"	"1"	"6"	"Ryan, Rossa"	"Dunlop, E A L"	"1m "	"2"	"20"
"16:40:00"	"2025-10-13"	"Kempton"	"Hello Humphrey"	"20.00"	"29.39"	"Handicap Nursery"	"3"	"6"	"Haynes, Joey"	"Usher, M D I"	"1m "	"2"	"23"
"17:50:00"	"2025-10-11"	"Wolverhampton"	"Hvar"	"2.75"	"1.66"	"Novices"	"1"	"5"	"Greatrex, Edward"	"Beckett, R M"	"6f "	"2"	"15"
"17:20:00"	"2025-10-11"	"Wolverhampton"	"Thanh Nam"	"2.50"	"3.89"	"Handicap Nursery"	"4"	"12"	"Bradley, Paddy"	"Owen, J P"	"7f "	"2"	"23"
"17:20:00"	"2025-10-11"	"Wolverhampton"	"Woody Y Fernandez"	"5.00"	"7.2"	"Handicap Nursery"	"8"	"12"	"Keenan, Darragh"	"Candlish, Jennie"	"7f "	"2"	"15"
"16:38:00"	"2025-10-10"	"Kempton"	"Captain Cairney"	"5.00"	"7.6"	"Handicap Nursery"	"5"	"8"	"Edmunds, Lewis"	"Muir, W R"	"1m "	"2"	"16"
"18:30:00"	"2025-10-09"	"Newcastle"	"Parisian Scholar"	"1.75"	"2.84"	"Handicap Nursery"	"1"	"8"	"Hart, Jason"	"Johnston, Charlie"	"1m "	"2"	"25"
"18:30:00"	"2025-10-09"	"Newcastle"	"Ebn Sabt"	"16.00"	"21.21"	"Handicap Nursery"	"4"	"8"	"Edmunds, Lewis"	"Muir, W R"	"1m "	"2"	"18"
"18:30:00"	"2025-10-09"	"Newcastle"	"Red Rifle"	"10.00"	"14.5"	"Handicap Nursery"	"6"	"8"	"Stammers, Oliver"	"Tuer, Grant"	"1m "	"2"	"18"
"18:00:00"	"2025-10-09"	"Newcastle"	"Shahik"	"1.25"	"2.42"	"Maiden"	"1"	"4"	"Loughnane, Mr Billy"	"Boughey, George"	"6f "	"2"	"23"
"17:10:00"	"2025-10-09"	"Chelmsford City"	"Demetrius"	"5.00"	"6.4"	"Handicap Nursery"	"3"	"10"	"Morris, Luke"	"Prescott, Sir Mark"	"5f "	"2"	"14"
"17:40:00"	"2025-10-08"	"Kempton"	"Lux Aeterna"	"20.00"	"42"	"Maiden"	"7"	"8"	"Egan, David"	"Foy, Kevin"	"7f "	"2"	"20"
"17:30:00"	"2025-10-06"	"Wolverhampton"	"Moretons"	"3.33"	"5.34"	"Handicap Nursery"	"2"	"9"	"Muscutt, D"	"Scott, George"	"5f "	"2"	"13"
"17:30:00"	"2025-10-06"	"Wolverhampton"	"Henrythenate"	"6.00"	"8"	"Handicap Nursery"	"5"	"9"	"Mortensen, Mikkel"	"Fellowes, Charlie"	"5f "	"2"	"16"
