RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"17:00:00"	"2026-06-17"	"Ascot"	"One Smack Mac (IRE)"	"66.00"	"139.9"	"Handicap"	"28"	"28"	"Osborne, Saffie"	"Osborne, J A"	"1m "	"4"	"277"
"17:05:00"	"2026-06-15"	"Chepstow"	"Bobby Dassler (IRE)"	"12.00"	"15.5"	"Handicap"	"1"	"10"	"Paetel, Mason"	"Murphy, Barry John"	"1m "	"7"	"10"
"17:05:00"	"2026-06-15"	"Chepstow"	"Judge Frank (IRE)"	"10.00"	"15.37"	"Handicap"	"8"	"10"	"Carson, William"	"Flint, J L"	"1m "	"5"	"9"
"16:57:00"	"2026-06-14"	"Salisbury"	"Thiscouldbefun (IRE)"	"25.00"	"44"	"Handicap"	"10"	"13"	"Wonnacott, Millie"	"Moore, J S"	"1m "	"4"	"10"
"16:50:00"	"2026-06-10"	"Yarmouth"	"Cavolo Nero"	"4.50"	"6.3"	"Handicap"	"1"	"11"	"Peate, Jonny"	"Ferguson, James"	"1m "	"4"	"46"
"16:50:00"	"2026-06-10"	"Yarmouth"	"Carron (IRE)"	"6.50"	"9.4"	"Handicap"	"2"	"11"	"Lloyd, Zac"	"Boughey, George"	"1m "	"4"	"39"
"19:55:00"	"2026-06-06"	"Chepstow"	"Marisitta"	"9.00"	"10"	"Handicap"	"6"	"9"	"Langley, Miss Taryn"	"Oshea, J G M"	"1m "	"6"	"81"
"19:55:00"	"2026-06-06"	"Chepstow"	"Uncle Albert (IRE)"	"3.33"	"4.76"	"Handicap"	"9"	"9"	"Marsh, Finley"	"Wintle, A"	"1m "	"5"	"45"
"19:25:00"	"2026-06-06"	"Chepstow"	"Judge Frank (IRE)"	"4.00"	"6"	"Handicap"	"8"	"8"	"Probert, David"	"Flint, J L"	"1m "	"5"	"14"
"14:50:00"	"2026-06-01"	"Newbury"	"Knights Gold (IRE)"	"9.00"	"13.4"	"Handicap"	"3"	"12"	"Fallon, Cieren"	"Newland, Dr R D P"	"1m "	"4"	"16"
"15:50:00"	"2026-05-26"	"Redcar"	"Classic Encounter (IRE)"	"1.38"	"2.56"	"Handicap"	"1"	"6"	"Cosgrave, Pat"	"Boughey, George"	"1m "	"5"	"24"
"15:50:00"	"2026-05-26"	"Redcar"	"Desert Shadow"	"3.33"	"4.7"	"Handicap"	"2"	"6"	"Beasley, Connor"	"Suroor, Saeed Bin"	"1m "	"4"	"33"
"19:40:00"	"2026-05-20"	"Yarmouth"	"Charming Fellow"	"80.00"	"190"	"Handicap"	"10"	"10"	"Hogan, D E"	"Ponting, J"	"1m "	"4"	"58"
"14:40:00"	"2026-05-18"	"Redcar"	"Weve Got This (IRE)"	"12.00"	"13.2"	"Handicap"	"5"	"12"	"Hart, Jason"	"Furtado, Ivan"	"1m "	"4"	"19"
"17:00:00"	"2026-05-16"	"Newbury"	"Green Triangle (IRE)"	"33.00"	"60"	"Handicap"	"8"	"15"	"Osborne, Saffie"	"Crisford, Simon"	"1m "	"4"	"213"
"14:08:00"	"2026-05-15"	"Newbury"	"Pay Attention"	"28.00"	"45.12"	"Handicap"	"2"	"13"	"Carmichael, Oliver"	"Bramley, Faye"	"1m "	"4"	"11"
"19:20:00"	"2026-05-07"	"Redcar"	"Mr King (IRE)"	"18.00"	"27"	"Handicap"	"6"	"9"	"Beasley, Connor"	"Harker, G A"	"1m "	"6"	"208"
"17:55:00"	"2026-05-02"	"Newmarket (Rowley)"	"Classic Encounter (IRE)"	"6.00"	"8"	"Handicap"	"6"	"13"	"Marquand, Tom"	"Boughey, George"	"1m "	"5"	"35"
"17:55:00"	"2026-05-02"	"Newmarket (Rowley)"	"Carron (IRE)"	"14.00"	"21"	"Handicap"	"8"	"13"	"Loughnane, Mr Billy"	"Boughey, George"	"1m "	"4"	"35"
"17:55:00"	"2026-05-02"	"Newmarket (Rowley)"	"Advancing"	"18.00"	"30.39"	"Handicap"	"11"	"13"	"Doyle, Hollie"	"Botti, M"	"1m "	"4"	"43"
"17:30:00"	"2026-05-01"	"Ascot"	"Dapper Guest (IRE)"	"50.00"	"65"	"Handicap"	"8"	"11"	"Burns, Harry"	"Margarson, G G"	"1m "	"4"	"15"
"17:30:00"	"2026-05-01"	"Ascot"	"Herculeus"	"25.00"	"35.98"	"Handicap"	"9"	"11"	"Kavanagh, Ryan"	"Muir, W R"	"1m "	"4"	"191"
"15:57:00"	"2025-11-04"	"Redcar"	"Penny Ghent"	"40.00"	"74.34"	"Handicap"	"2"	"14"	"Wheatley, Zak"	"Whitaker, Simon"	"1m "	"5"	"41"
"15:22:00"	"2025-10-31"	"Newmarket (Rowley)"	"Post Rider"	"2.00"	"3.5"	"Handicap"	"1"	"11"	"Muscutt, D"	"Cole, Oliver"	"1m "	"4"	"93"
"16:40:00"	"2025-10-18"	"Ascot"	"Greek Order"	"25.00"	"34.61"	"Handicap"	"11"	"20"	"Callan, Mr Jack"	"Bell, M L W"	"1m "	"5"	"21"
"17:18:00"	"2025-09-25"	"Newmarket (Rowley)"	"Buy The Dip"	"50.00"	"85"	"Handicap"	"10"	"12"	"Cosgrave, Pat"	"Boyle, J R"	"1m "	"5"	"14"
"16:35:00"	"2025-09-16"	"Redcar"	"Siam Fox (IRE)"	"6.50"	"8.22"	"Handicap"	"6"	"11"	"Nolan, D"	"Frost, Kevin"	"1m "	"7"	"52"
"17:13:00"	"2025-08-29"	"Salisbury"	"Alazwar (IRE)"	"7.50"	"10.5"	"Handicap"	"6"	"9"	"Hampson, Brodie"	"Watson, Archie"	"1m "	"7"	"7"
"15:55:00"	"2025-08-24"	"Yarmouth"	"Kracking"	"4.50"	"6"	"Handicap"	"3"	"8"	"Nicholls, Mr Jack"	"Williams, S C"	"1m "	"5"	"18"
"20:00:00"	"2025-08-19"	"Chepstow"	"Letter Of The Law (IRE)"	"4.00"	"5.6"	"Handicap"	"5"	"5"	"Mackay, Jay"	"Oshea, J G M"	"1m "	"6"	"5"
"18:25:00"	"2025-08-15"	"Newmarket (July)"	"Just Typical"	"22.00"	"25.74"	"Handicap"	"2"	"7"	"Whelan, Trevor"	"Williams, Ian"	"1m "	"4"	"37"
"17:10:00"	"2025-07-30"	"Redcar"	"Wath Court"	"66.00"	"100"	"Handicap"	"8"	"9"	"Connolly, Mr Luke"	"Rothwell, B S"	"1m "	"5"	"9"
"16:00:00"	"2025-07-30"	"Redcar"	"Radiant Beauty"	"3.33"	"4.61"	"Handicap"	"1"	"5"	"Hart, Jason"	"Owen, J P"	"1m "	"4"	"41"
"16:55:00"	"2025-07-28"	"Yarmouth"	"United Force (IRE)"	"12.00"	"20"	"Handicap"	"7"	"9"	"Sousa, Silvestre De"	"Hobson, Miss Clare"	"1m "	"5"	"20"
"20:30:00"	"2025-07-26"	"Salisbury"	"First Encounter"	"10.00"	"14.5"	"Handicap"	"1"	"10"	"Greatrex, Edward"	"Gallagher, J"	"1m "	"4"	"15"
"20:30:00"	"2025-07-26"	"Salisbury"	"Alices Impact"	"6.00"	"8.6"	"Handicap"	"6"	"10"	"Osborne, Saffie"	"Evans, P D"	"1m "	"4"	"15"
"20:30:00"	"2025-07-26"	"Salisbury"	"Valadero (IRE)"	"14.00"	"19"	"Handicap"	"10"	"10"	"Whelan, Trevor"	"Toomey, Brian"	"1m "	"4"	"30"
"19:35:00"	"2025-07-25"	"Chepstow"	"Dappled Light"	"10.00"	"12.27"	"Handicap"	"4"	"10"	"Leavy, Mr Joe"	"Wintle, A"	"1m "	"5"	"42"
"14:18:00"	"2025-07-20"	"Redcar"	"Crimson Road (IRE)"	"22.00"	"24.8"	"Handicap"	"7"	"8"	"Leavy, Mr Joe"	"Corbett, Mrs Susan"	"1m "	"4"	"15"
"14:00:00"	"2025-07-11"	"Ascot"	"Dragon Icon (IRE)"	"6.00"	"8.15"	"Handicap"	"7"	"10"	"Fraser, Kaiya"	"Varian, Roger"	"1m "	"5"	"84"
"14:00:00"	"2025-07-11"	"Ascot"	"Be Frank"	"5.50"	"8.1"	"Handicap"	"9"	"10"	"Kavanagh, Ryan"	"Williams, Ian"	"1m "	"5"	"15"
"16:10:00"	"2025-07-09"	"Yarmouth"	"Specialist View"	"12.00"	"13"	"Handicap"	"8"	"11"	"Fentiman, Warren"	"Dwyer, C A"	"1m "	"5"	"27"
"16:10:00"	"2025-07-09"	"Yarmouth"	"Primrose Maid"	"20.00"	"26"	"Handicap"	"10"	"11"	"Sayette, B D L"	"Dunnett, Mrs C A"	"1m "	"5"	"12"
"14:32:00"	"2025-07-03"	"Yarmouth"	"Marmoga"	"3.50"	"5.9"	"Handicap"	"3"	"3"	"Redman, Alfie"	"Mohammed, Ismail"	"1m "	"4"	"69"
"16:45:00"	"2025-06-21"	"Redcar"	"Barleybrown"	"18.00"	"30"	"Handicap"	"2"	"12"	"Mason, Joanna"	"Carr, Mrs R A"	"1m "	"5"	"9"
"14:03:00"	"2025-06-21"	"Newmarket (July)"	"Dubawi Time"	"14.00"	"18"	"Handicap"	"7"	"10"	"Lewis, Ashley"	"Knight, W J"	"1m "	"4"	"25"
"15:23:00"	"2025-06-20"	"Redcar"	"Dolce Courage"	"12.00"	"20"	"Handicap"	"6"	"6"	"James, S H"	"Horton, James"	"1m "	"5"	"35"
"17:35:00"	"2025-06-18"	"Ascot"	"Francophone"	"20.00"	"27.25"	"Handicap"	"5"	"23"	"Soumillon, C"	"Johnston, Charlie"	"1m "	"4"	"25"
"17:00:00"	"2025-06-18"	"Ascot"	"Epictetus (IRE)"	"22.00"	"35.09"	"Handicap"	"13"	"30"	"Osborne, Saffie"	"Osborne, J A"	"1m "	"5"	"32"
"15:30:00"	"2025-06-16"	"Chepstow"	"Al Mudhaffar (IRE)"	"4.00"	"5.69"	"Handicap"	"6"	"6"	"Crouch, Hector"	"Fellowes, Charlie"	"1m "	"4"	"78"
"14:50:00"	"2025-06-15"	"Salisbury"	"Magical Merlin (IRE)"	"3.50"	"4.97"	"Handicap"	"2"	"5"	"Wonnacott, Millie"	"Charlton, Roger/Harry"	"1m "	"5"	"237"
"17:22:00"	"2025-06-12"	"Yarmouth"	"Shaws Phoenix (IRE)"	"16.00"	"20.12"	"Handicap"	"3"	"6"	"ONeill, K T"	"Haynes, Alice"	"1m "	"4"	"29"
"20:00:00"	"2025-06-07"	"Chepstow"	"Happy Chandler"	"4.00"	"6.93"	"Handicap"	"2"	"9"	"Voikhansky, Alexander"	"Blake, Michael"	"1m "	"4"	"25"
"20:00:00"	"2025-06-07"	"Chepstow"	"Too Much Trevor"	"8.50"	"12.87"	"Handicap"	"7"	"9"	"Hitchcott, Sam"	"Harris, Miss G"	"1m "	"4"	"8"
"19:30:00"	"2025-06-07"	"Chepstow"	"Rohilla (IRE)"	"40.00"	"55.41"	"Handicap"	"7"	"8"	"Haynes, Joey"	"Dixon, Scott"	"1m "	"4"	"39"
"19:15:00"	"2025-06-06"	"Doncaster"	"Mudamer (IRE)"	"3.00"	"4.88"	"Handicap"	"2"	"11"	"Stott, Kevin"	"Harker, G A"	"1m "	"6"	"6"
"19:15:00"	"2025-06-06"	"Doncaster"	"Lerwick"	"14.00"	"22"	"Handicap"	"9"	"11"	"Loughnane, Mr Billy"	"Loughnane, Daniel Mark"	"1m "	"5"	"13"
"16:20:00"	"2025-05-27"	"Redcar"	"Northern Cracksman"	"7.50"	"9.8"	"Handicap"	"9"	"11"	"Beasley, Connor"	"Mullaney, L A"	"1m "	"4"	"82"
"15:45:00"	"2025-05-19"	"Redcar"	"Tropez Power (IRE)"	"6.00"	"8.09"	"Handicap"	"2"	"6"	"Rodriguez, Callum"	"Quinn, J J"	"1m "	"6"	"37"
"16:20:00"	"2025-05-17"	"Newbury"	"Epictetus (IRE)"	"33.00"	"64.45"	"Handicap"	"5"	"11"	"Carver, William"	"Osborne, J A"	"1m "	"5"	"350"
"16:20:00"	"2025-05-17"	"Newbury"	"Crown Board (IRE)"	"12.00"	"17.79"	"Handicap"	"11"	"11"	"Buick, William"	"Chapple-Hyam, Jane"	"1m "	"5"	"26"
"14:15:00"	"2025-05-17"	"Newmarket (Rowley)"	"Redhot Whisper (IRE)"	"20.00"	"35.53"	"Handicap"	"4"	"6"	"Muscutt, D"	"Brookhouse, B"	"1m "	"4"	"84"
"13:55:00"	"2025-05-16"	"Newbury"	"Huxley (IRE)"	"100.00"	"240"	"Handicap"	"11"	"13"	"Edwards, Phoebe"	"Attwater, M J"	"1m "	"4"	"11"
"16:42:00"	"2025-05-14"	"Yarmouth"	"Shaws Phoenix (IRE)"	"10.00"	"12.45"	"Handicap"	"9"	"9"	"ONeill, K T"	"Haynes, Alice"	"1m "	"4"	"294"
"15:20:00"	"2025-05-13"	"Chepstow"	"Dappled Light"	"3.50"	"5.61"	"Handicap"	"1"	"11"	"Marsh, Finley"	"Wintle, A"	"1m "	"5"	"24"
"15:20:00"	"2025-05-13"	"Chepstow"	"Letter Of The Law (IRE)"	"25.00"	"41.91"	"Handicap"	"2"	"11"	"Dace, Jack"	"Oshea, J G M"	"1m "	"6"	"22"
"15:20:00"	"2025-05-13"	"Chepstow"	"Happy Chandler"	"14.00"	"17.5"	"Handicap"	"5"	"11"	"Ghiani, Marco"	"Blake, Michael"	"1m "	"4"	"28"
"17:50:00"	"2025-05-03"	"Newmarket (Rowley)"	"Waiting All Night"	"25.00"	"31.48"	"Handicap"	"5"	"14"	"Wood, George"	"Spencer, Richard"	"1m "	"5"	"16"
"16:25:00"	"2025-05-01"	"Yarmouth"	"Encourageable (IRE)"	"7.50"	"10.5"	"Handicap"	"3"	"9"	"Loughnane, Mr Billy"	"Appleby, M"	"1m "	"6"	"93"
"16:25:00"	"2025-05-01"	"Yarmouth"	"Great Blasket (IRE)"	"5.50"	"7.63"	"Handicap"	"7"	"9"	"Shoemark, Kieran"	"Newland, Dr R D P"	"1m "	"5"	"24"
"14:17:00"	"2024-11-02"	"Newmarket (Rowley)"	"Sterling Knight"	"7.50"	"11.52"	"Handicap"	"6"	"9"	"Crouch, Hector"	"Dunlop, E A L"	"1m "	"5"	"7"
"15:40:00"	"2024-10-28"	"Redcar"	"Red Maids"	"40.00"	"83.47"	"Handicap"	"3"	"8"	"Bowen, S D"	"Rimell, M G"	"1m "	"4"	"23"
"16:35:00"	"2024-10-19"	"Ascot"	"Godwinson"	"18.00"	"30"	"Handicap"	"11"	"20"	"Sousa, Silvestre De"	"Haggas, W J"	"1m "	"4"	"21"
"17:15:00"	"2024-10-15"	"Yarmouth"	"Fast Flo"	"100.00"	"160"	"Handicap"	"7"	"10"	"Howarth, Christian"	"Dunnett, Mrs C A"	"1m "	"5"	"159"
"17:05:00"	"2024-09-26"	"Newmarket (Rowley)"	"Stockpyle"	"28.00"	"43.28"	"Handicap"	"6"	"8"	"Edmunds, Lewis"	"Muir, W R"	"1m "	"5"	"19"
"17:00:00"	"2024-09-19"	"Yarmouth"	"Maysong"	"22.00"	"26.26"	"Handicap"	"6"	"10"	"ONeill, K T"	"Haynes, Alice"	"1m "	"7"	"34"
"16:45:00"	"2024-09-06"	"Ascot"	"Inspiritus (IRE)"	"25.00"	"32"	"Handicap"	"7"	"9"	"Mitchell, Jack"	"Varian, Roger"	"1m "	"4"	"22"
"13:50:00"	"2024-09-06"	"Ascot"	"One Step Beyond (IRE)"	"22.00"	"32"	"Handicap"	"10"	"13"	"Smart-jones, Miss Ella"	"Moore, Gary and Josh"	"1m "	"7"	"56"
"13:50:00"	"2024-09-06"	"Ascot"	"Alazwar (IRE)"	"20.00"	"30.77"	"Handicap"	"13"	"13"	"Hampson, Brodie"	"Watson, Archie"	"1m "	"6"	"32"
"15:35:00"	"2024-08-26"	"Chepstow"	"Bantry"	"25.00"	"41.51"	"Handicap"	"11"	"12"	"Planas, Connor"	"Oshea, J G M"	"1m "	"5"	"31"
"15:25:00"	"2024-08-25"	"Yarmouth"	"Renesmee"	"10.00"	"12.89"	"Handicap"	"5"	"10"	"Howarth, Christian"	"Dunne, M"	"1m "	"4"	"23"
"18:00:00"	"2024-08-24"	"Redcar"	"Burglars Dream (IRE)"	"14.00"	"20.37"	"Handicap"	"4"	"9"	"Fentiman, Duran"	"Easterby, T D"	"1m "	"4"	"17"
"18:00:00"	"2024-08-24"	"Redcar"	"Sound Pressure (IRE)"	"40.00"	"71.98"	"Handicap"	"9"	"9"	"Sexton, Ryan"	"England, Sam"	"1m "	"4"	"686"
"16:10:00"	"2024-08-15"	"Salisbury"	"Micks Dream"	"4.50"	"6.63"	"Handicap"	"8"	"11"	"Fisher, Taylor"	"Faulkner, T"	"1m "	"6"	"28"
"17:30:00"	"2024-08-08"	"Chepstow"	"Carolus Magnus (IRE)"	"11.00"	"15.5"	"Handicap"	"8"	"10"	"James, S H"	"Easterby, M W"	"1m "	"6"	"14"
"19:58:00"	"2024-08-02"	"Newmarket (July)"	"Royal Parade (IRE)"	"11.00"	"13.36"	"Handicap"	"4"	"9"	"Peate, Jonny"	"Kelleway, Miss Gay"	"1m "	"5"	"21"
"17:00:00"	"2024-07-31"	"Redcar"	"Skedaddled (IRE)"	"50.00"	"77.57"	"Handicap"	"7"	"8"	"Teal, Miss Lois"	"Barr, R E"	"1m "	"6"	"10"
"17:30:00"	"2024-07-30"	"Yarmouth"	"United Force (IRE)"	"7.50"	"8.6"	"Handicap"	"1"	"10"	"Loughnane, Mr Billy"	"Hobson, Miss Clare"	"1m "	"4"	"11"
"17:30:00"	"2024-07-30"	"Yarmouth"	"Red Evelyn"	"25.00"	"34.64"	"Handicap"	"5"	"10"	"Wright, Liam"	"Butler, John"	"1m "	"6"	"55"
"16:55:00"	"2024-07-30"	"Yarmouth"	"Zafaan (IRE)"	"7.00"	"9.59"	"Handicap"	"8"	"10"	"Mitchell, Jack"	"Foy, Kevin"	"1m "	"4"	"10"
"16:50:00"	"2024-07-27"	"Ascot"	"Silver Sword"	"12.00"	"15.41"	"Handicap"	"12"	"12"	"Clutterbuck, Rhys"	"Cunha, Dylan"	"1m "	"4"	"21"
"18:30:00"	"2024-07-25"	"Yarmouth"	"Carolus Magnus (IRE)"	"14.00"	"18.02"	"Handicap"	"9"	"14"	"Wilkie, Brandon"	"Easterby, M W"	"1m "	"6"	"44"
"18:30:00"	"2024-07-25"	"Yarmouth"	"Bluelight Bay (IRE)"	"12.00"	"16.61"	"Handicap"	"10"	"14"	"Sousa, Silvestre De"	"Houghton, Eve Johnson"	"1m "	"4"	"29"
"14:15:00"	"2024-07-12"	"Ascot"	"Royal Parade (IRE)"	"28.00"	"46.43"	"Handicap"	"10"	"11"	"Peate, Jonny"	"Kelleway, Miss Gay"	"1m "	"5"	"5"
"14:40:00"	"2024-07-10"	"Yarmouth"	"Macho Sun (IRE)"	"4.00"	"5.55"	"Handicap"	"7"	"8"	"Hogan, D E"	"Feilden, Miss J"	"1m "	"4"	"60"
"19:00:00"	"2024-06-28"	"Newmarket (July)"	"Hitched (IRE)"	"4.00"	"5.61"	"Handicap"	"5"	"5"	"Fallon, Cieren"	"Simcock, D M"	"1m "	"4"	"38"
"14:55:00"	"2024-06-22"	"Redcar"	"Jumeira Vision (IRE)"	"50.00"	"87.2"	"Handicap"	"1"	"13"	"James, S H"	"Scott, Miss Katie"	"1m "	"4"	"12"
"14:55:00"	"2024-06-22"	"Redcar"	"End Zone"	"20.00"	"25.59"	"Handicap"	"10"	"13"	"Peate, Jonny"	"Fell, R / Murray, S"	"1m "	"7"	"19"
"13:35:00"	"2024-06-22"	"Newmarket (July)"	"Bernadine (IRE)"	"8.00"	"10.41"	"Handicap"	"8"	"8"	"Palmer, Oscar"	"Fanshawe, J R"	"1m "	"4"	"20"
"17:40:00"	"2024-06-19"	"Ascot"	"Rowayeh (IRE)"	"10.00"	"14"	"Handicap"	"4"	"24"	"Crowley, Jim"	"Burrows, Owen"	"1m "	"4"	"46"
"17:05:00"	"2024-06-19"	"Ascot"	"Raadobarg (IRE)"	"40.00"	"79.14"	"Handicap"	"20"	"29"	"Egan, David"	"Boughey, George"	"1m "	"6"	"53"
"17:05:00"	"2024-06-19"	"Ascot"	"Thunder Ball"	"33.00"	"55"	"Handicap"	"26"	"29"	"Voikhansky, Alexander"	"Cole, P F I"	"1m "	"4"	"47"
"16:55:00"	"2024-06-17"	"Chepstow"	"Bobacious"	"8.50"	"10.35"	"Handicap"	"3"	"9"	"Bryan, Joshua"	"Nicholls, Georgina"	"1m "	"4"	"10"
"16:55:00"	"2024-06-17"	"Chepstow"	"Rainbow Sign"	"40.00"	"54.76"	"Handicap"	"4"	"9"	"Hardie, Cameron"	"Pattinson, Mark"	"1m "	"6"	"43"
"20:30:00"	"2024-06-08"	"Chepstow"	"Kalama Sunrise"	"11.00"	"14.87"	"Handicap"	"1"	"9"	"Greatrex, Edward"	"Channon, Jack"	"1m "	"4"	"11"
"20:00:00"	"2024-06-08"	"Chepstow"	"Letter Of The Law (IRE)"	"9.00"	"12.5"	"Handicap"	"2"	"9"	"Dobie, Georgia"	"Oshea, J G M"	"1m "	"5"	"25"
"20:00:00"	"2024-06-08"	"Chepstow"	"Emorcee (IRE)"	"8.50"	"12"	"Handicap"	"6"	"9"	"Bowen, S D"	"Stephens, Robert"	"1m "	"4"	"24"
"20:00:00"	"2024-06-08"	"Chepstow"	"Ishani"	"40.00"	"53.72"	"Handicap"	"8"	"9"	"Hornby, Rob"	"Hunt, Mitchell"	"1m "	"5"	"79"
"18:45:00"	"2024-05-31"	"Doncaster"	"Pisanello (IRE)"	"12.00"	"14.75"	"Handicap"	"9"	"11"	"Winn, Mark"	"OMeara, D"	"1m "	"7"	"11"
"13:30:00"	"2024-05-27"	"Yarmouth"	"Realised"	"7.00"	"8.52"	"Handicap"	"3"	"9"	"Fraser, Kaiya"	"Eustace, Harry"	"1m "	"4"	"17"
"17:05:00"	"2024-05-22"	"Yarmouth"	"Seattle Time"	"2.75"	"4.27"	"Handicap"	"2"	"11"	"Hogan, D E"	"Jones, Jack"	"1m "	"4"	"32"
"16:00:00"	"2024-05-20"	"Redcar"	"Leadenhall"	"22.00"	"34"	"Handicap"	"3"	"10"	"Allan, David"	"Easterby, T D"	"1m "	"4"	"221"
"16:00:00"	"2024-05-20"	"Redcar"	"Leuven Power (IRE)"	"8.50"	"10.23"	"Handicap"	"5"	"10"	"Dawson, R"	"Varian, Roger"	"1m "	"5"	"605"
"16:00:00"	"2024-05-20"	"Redcar"	"Pisanello (IRE)"	"16.00"	"21.59"	"Handicap"	"9"	"10"	"Winn, Mark"	"OMeara, D"	"1m "	"7"	"16"
"18:45:00"	"2024-05-19"	"Newmarket (Rowley)"	"Speriamo"	"25.00"	"32.1"	"Handicap"	"8"	"13"	"Farragher, Adam J"	"McBride, P J"	"1m "	"4"	"15"
"16:45:00"	"2024-05-18"	"Newbury"	"Sonny Liston (IRE)"	"10.00"	"14.59"	"Handicap"	"1"	"12"	"Ryan, Rossa"	"Beckett, R M"	"1m "	"5"	"210"
"14:00:00"	"2024-05-17"	"Newbury"	"Unsung Hero (IRE)"	"33.00"	"50"	"Handicap"	"11"	"13"	"Doughty, Jack"	"Main, Mrs H S"	"1m "	"5"	"193"
"14:00:00"	"2024-05-17"	"Newbury"	"Bella Veneta"	"66.00"	"95"	"Handicap"	"12"	"13"	"Nicholls, Mia"	"Faulkner, Ms D C"	"1m "	"5"	"664"
"17:40:00"	"2024-05-14"	"Chepstow"	"Believe You Me (IRE)"	"4.00"	"6.26"	"Handicap"	"2"	"8"	"Fallon, Cieren"	"Main, Mrs H S"	"1m "	"4"	"18"
"17:40:00"	"2024-05-14"	"Chepstow"	"Khangai"	"4.00"	"5.4"	"Handicap"	"7"	"8"	"Probert, David"	"Rimell, M G"	"1m "	"4"	"145"
"17:50:00"	"2024-05-04"	"Newmarket (Rowley)"	"Rowayeh (IRE)"	"5.50"	"7.21"	"Handicap"	"7"	"16"	"Crowley, Jim"	"Burrows, Owen"	"1m "	"4"	"253"
"15:45:00"	"2023-11-03"	"Newmarket (Rowley)"	"Big Bear Hug"	"25.00"	"43.45"	"Handicap"	"1"	"15"	"Whelan, Trevor"	"West, Adam"	"1m "	"4"	"16"
