RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"14:52:00"	"2026-01-15"	"Ludlow"	"Railway Bell (IRE)"	"3.00"	"4.2"	"Handicap Hurdle"	"1"	"9"	"Burke, Jonathan"	"OBrien, Fergal"	"2m "	"7"	"30"
"14:17:00"	"2026-01-15"	"Ludlow"	"Bolsover Bill (IRE)"	"16.00"	"22.65"	"Handicap Chase"	"9"	"12"	"Malzard, Victoria"	"Derham, Harry"	"2m4.5f "	"9"	"25"
"13:07:00"	"2026-01-15"	"Ludlow"	"Catchintsavo (IRE)"	"0.73"	"1.85"	"Maiden Hurdle"	"1"	"13"	"Twiston-Davies, Sam"	"Honeyball, A J"	"2m5.5f "	"6"	"36"
"15:30:00"	"2025-12-17"	"Ludlow"	"Walden (FR)"	"2.50"	"3.86"	"Handicap Hurdle"	"3"	"7"	"Malzard, Victoria"	"Lacey, T"	"2m5.5f "	"5"	"10"
"15:30:00"	"2025-12-17"	"Ludlow"	"High Tea (IRE)"	"1.00"	"2.3"	"Handicap Hurdle"	"F"	"7"	"Andrews, Gina"	"Bailey, K C"	"2m5.5f "	"6"	"26"
"14:55:00"	"2025-12-17"	"Ludlow"	"Followcato (IRE)"	"5.00"	"6.86"	"Handicap Chase"	"1"	"9"	"Woods, K K"	"Pauling, Ben"	"2m4f "	"6"	"29"
"14:55:00"	"2025-12-17"	"Ludlow"	"Lemoncello (FR)"	"3.33"	"4.9"	"Handicap Chase"	"F"	"9"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"2m4f "	"6"	"30"
"13:45:00"	"2025-12-17"	"Ludlow"	"Hunter Legend (FR)"	"2.50"	"3.69"	"Handicap Chase"	"3"	"6"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"3m "	"8"	"18"
"13:13:00"	"2025-12-17"	"Ludlow"	"Crystal Spring (IRE)"	"0.83"	"1.94"	"Novices Hurdle"	"6"	"12"	"Hammond, Charlie"	"Edmunds, Stuart"	"2m5.5f "	"4"	"40"
"12:43:00"	"2025-12-17"	"Ludlow"	"Milan Tino (IRE)"	"12.00"	"14.32"	"Handicap Chase"	"1"	"9"	"Burke, Jonathan"	"George, T R"	"2m "	"5"	"43"
"12:43:00"	"2025-12-17"	"Ludlow"	"Paddy In The Caddy (IRE)"	"14.00"	"17.34"	"Handicap Chase"	"PU"	"9"	"Houlihan, Sean M"	"Hobbs, P J / White, J"	"2m "	"6"	"24"
"12:13:00"	"2025-12-17"	"Ludlow"	"Un Sens A La Vie (FR)"	"0.40"	"1.47"	"Novices Hurdle"	"1"	"15"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"2m "	"5"	"23"
"12:20:00"	"2025-12-03"	"Ludlow"	"Walkinthewoods (IRE)"	"7.00"	"8.8"	"Handicap Hurdle"	"2"	"7"	"Radford, Mr Osian"	"Williams, Evan"	"3m "	"8"	"30"
"14:08:00"	"2025-11-24"	"Ludlow"	"Double Powerful (IRE)"	"1.63"	"2.86"	"Beginners Chase"	"F"	"4"	"OFarrell, C"	"Mulholland, N P"	"3m "	"6"	"10"
"13:35:00"	"2025-11-24"	"Ludlow"	"Blue Tempus (FR)"	"2.25"	"3.94"	"Handicap Hurdle"	"10"	"11"	"Bellamy, Tom"	"King, A"	"2m "	"3"	"36"
"13:05:00"	"2025-11-24"	"Ludlow"	"Lake Tiberias (IRE)"	"5.50"	"9.51"	"Maiden Hurdle"	"6"	"13"	"Obrien, P V"	"Derham, Harry"	"2m "	"5"	"43"
"15:47:00"	"2025-11-06"	"Ludlow"	"Bankatary (FR)"	"1.50"	"2.68"	"NH Flat"	"3"	"8"	"Twiston-Davies, Sam"	"Owen, J P"	"2m "	"3"	"30"
"14:05:00"	"2025-11-06"	"Ludlow"	"Balkardy (FR)"	"3.50"	"5.12"	"Handicap Chase"	"PU"	"4"	"Williams, Isabel"	"Williams, Evan"	"3m1.5f "	"8"	"21"
"13:30:00"	"2025-11-06"	"Ludlow"	"Treasure Planet (IRE)"	"0.91"	"2.04"	"Hurdle"	"1"	"4"	"Gingell, Mr Frederick"	"Nicholls, P F"	"2m "	"3"	"26"
"12:20:00"	"2025-11-06"	"Ludlow"	"Tiptoptim (IRE)"	"0.25"	"1.29"	"Hurdle"	"1"	"3"	"Sheehan, Gavin"	"Snowden, Jamie"	"2m5.5f "	"5"	"32"
"15:37:00"	"2025-10-23"	"Ludlow"	"Tankardstown Diva (IRE)"	"2.25"	"3.5"	"Handicap Hurdle"	"1"	"6"	"Andrews, Jack"	"Ellis, T"	"3m "	"6"	"9"
"16:08:00"	"2025-10-08"	"Ludlow"	"Porter In The Park (IRE)"	"2.50"	"3.6"	"Handicap Hurdle"	"3"	"7"	"Cobden, Harry"	"Lavelle, Miss E C"	"2m5.5f "	"8"	"81"
"14:35:00"	"2025-10-08"	"Ludlow"	"Sergeant Fury (IRE)"	"1.10"	"2.2"	"Handicap Hurdle"	"2"	"6"	"Hogan, Mr J"	"Derham, Harry"	"2m "	"5"	"48"
"17:00:00"	"2025-05-11"	"Ludlow"	"Casting Aspersions (IRE)"	"0.80"	"1.96"	"Handicap Novices Hurdle"	"1"	"4"	"Obrien, Miss Fern"	"OBrien, Fergal"	"3m.5f "	"6"	"22"
"14:40:00"	"2025-05-11"	"Ludlow"	"Service Minimum (FR)"	"0.08"	"1.12"	"Novices Hurdle"	"1"	"3"	"Skelton, Harry"	"Skelton, Daniel"	"2m "	"5"	"45"
"16:40:00"	"2025-04-23"	"Ludlow"	"Captain Tommy (IRE)"	"2.75"	"4.5"	"Hunters Chase"	"5"	"6"	"Crow, Mr H"	"Timmis, Frederick"	"3m "	"11"	"22"
"16:10:00"	"2025-04-23"	"Ludlow"	"Rockola (IRE)"	"5.00"	"8.33"	"Handicap Novices Hurdle"	"3"	"13"	"Cannon, Tom J"	"King, A"	"2m5.5f "	"5"	"76"
"15:38:00"	"2025-04-23"	"Ludlow"	"Almazhar Garde (FR)"	"3.33"	"4.4"	"Handicap Chase"	"1"	"5"	"Obrien, P V"	"Longsdon, C E"	"3m "	"10"	"25"
"14:38:00"	"2025-04-23"	"Ludlow"	"Brendas Asking (IRE)"	"0.57"	"1.66"	"Novices Hurdle"	"1"	"6"	"Andrews, N R"	"Bailey, K C"	"2m "	"7"	"41"
"16:48:00"	"2025-04-02"	"Ludlow"	"One True King (IRE)"	"6.50"	"8.79"	"Hunters Chase"	"F"	"5"	"McIntyre, Mr M J"	"Coward, Miss B"	"2m4.5f "	"10"	"26"
"15:15:00"	"2025-04-02"	"Ludlow"	"Tellairsue (GER)"	"5.50"	"6.2"	"Handicap Hurdle"	"2"	"4"	"Quinn, Caoilin"	"Bridgwater, D G"	"2m6f "	"7"	"58"
"14:45:00"	"2025-04-02"	"Ludlow"	"Trapista (FR)"	"3.33"	"5"	"Handicap Chase"	"3"	"4"	"Brogan, Kevin"	"ONeill, Jonjo and AJ"	"2m4.5f "	"8"	"69"
"14:15:00"	"2025-04-02"	"Ludlow"	"Bond Broker (IRE)"	"0.53"	"1.59"	"Novices Hurdle"	"2"	"6"	"Gingell, Mr Frederick"	"Nicholls, P F"	"2m "	"6"	"22"
"16:30:00"	"2025-03-20"	"Ludlow"	"Kado De Joie (FR)"	"1.00"	"2.02"	"Handicap Hurdle"	"3"	"7"	"Bowen, James C"	"Henderson, N J"	"2m5.5f "	"5"	"63"
"16:30:00"	"2025-03-20"	"Ludlow"	"Jazz King (FR)"	"9.00"	"12.6"	"Handicap Hurdle"	"6"	"7"	"Gethings, Ciaran"	"Ralph, Alastair"	"2m5.5f "	"9"	"56"
"15:55:00"	"2025-03-20"	"Ludlow"	"Idy Wood (FR)"	"1.38"	"2.34"	"Handicap Novices Chase"	"1"	"4"	"Sheehan, Gavin"	"Snowden, Jamie"	"2m4.5f "	"7"	"51"
"15:55:00"	"2025-03-20"	"Ludlow"	"Rock House (IRE)"	"1.75"	"3.08"	"Handicap Novices Chase"	"3"	"4"	"Skelton, Harry"	"Skelton, Daniel"	"2m4.5f "	"7"	"19"
"15:20:00"	"2025-03-20"	"Ludlow"	"Sun Art (FR)"	"1.88"	"3.23"	"Novices Hurdle"	"1"	"5"	"Burke, Jonathan"	"OBrien, Fergal"	"2m "	"6"	"42"
"15:20:00"	"2025-03-20"	"Ludlow"	"Marche Daligre (FR)"	"0.40"	"1.49"	"Novices Hurdle"	"2"	"5"	"Sheehan, Gavin"	"Snowden, Jamie"	"2m "	"4"	"33"
"17:23:00"	"2025-02-27"	"Ludlow"	"Wise Guy (FR)"	"2.25"	"3.63"	"Handicap Hurdle"	"4"	"9"	"Pritchard, Mr Callum"	"Edmunds, Stuart"	"2m "	"6"	"35"
"17:23:00"	"2025-02-27"	"Ludlow"	"Hawk Stone (IRE)"	"6.50"	"8.07"	"Handicap Hurdle"	"6"	"9"	"Harris, Bradley"	"Dickin, Harriet"	"2m "	"6"	"20"
"17:23:00"	"2025-02-27"	"Ludlow"	"Little Pi (FR)"	"18.00"	"28"	"Handicap Hurdle"	"7"	"9"	"Wynne, Toby"	"Allwood, S"	"2m "	"7"	"27"
"15:45:00"	"2025-02-27"	"Ludlow"	"Felicie Du Maquis (FR)"	"10.00"	"11.37"	"Handicap Hurdle"	"1"	"6"	"Patrick, Richard"	"Boultbee-brooks, Clive"	"3m "	"10"	"18"
"15:45:00"	"2025-02-27"	"Ludlow"	"Gaye Legacy (IRE)"	"2.25"	"3.45"	"Handicap Hurdle"	"2"	"6"	"Poste, Ben J"	"Symonds, Tom"	"3m "	"7"	"26"
"15:10:00"	"2025-02-27"	"Ludlow"	"Higgs (IRE)"	"40.00"	"58.19"	"Handicap Chase"	"4"	"6"	"Best, J A"	"Davies, Miss Sarah-Jayne"	"3m "	"12"	"22"
"15:10:00"	"2025-02-27"	"Ludlow"	"Whynotnowroy (IRE)"	"5.50"	"7.8"	"Handicap Chase"	"5"	"6"	"McLernon, R P"	"Mulholland, N P"	"3m "	"7"	"40"
"14:35:00"	"2025-02-27"	"Ludlow"	"Walkadina (FR)"	"0.57"	"1.64"	"Novices Hurdle"	"2"	"12"	"Tudor, Jack"	"Pipe, D E"	"2m "	"6"	"63"
"17:13:00"	"2025-02-19"	"Ludlow"	"Djo Dela Barriere (FR)"	"14.00"	"19"	"Handicap Hurdle"	"4"	"8"	"Williams, Isabel"	"Williams, Evan"	"2m5.5f "	"6"	"16"
"16:10:00"	"2025-02-19"	"Ludlow"	"Ballycamus (IRE)"	"5.00"	"6.77"	"Handicap Chase"	"1"	"6"	"McCain-Mitchell, Toby"	"Twiston-Davies, N A"	"3m "	"8"	"33"
"14:00:00"	"2025-02-19"	"Ludlow"	"No Questions Asked (IRE)"	"0.20"	"1.25"	"Novices Hurdle"	"1"	"10"	"Jones, Ben R"	"Pauling, Ben"	"2m "	"7"	"13"
"14:45:00"	"2025-02-05"	"Ludlow"	"Fashions Model (IRE)"	"16.00"	"23.44"	"Handicap Chase"	"4"	"11"	"Jones, Ben R"	"Lewis, Mrs S W"	"3m "	"9"	"48"
"13:45:00"	"2025-02-05"	"Ludlow"	"Viyanni (IRE)"	"0.29"	"1.31"	"Hurdle"	"1"	"10"	"Obrien, P V"	"Derham, Harry"	"2m "	"4"	"18"
"15:45:00"	"2024-12-18"	"Ludlow"	"Solar System (FR)"	"1.10"	"2.14"	"Handicap Hurdle"	"1"	"8"	"Eyston, Miss T"	"Hobbs, P J / White, J"	"2m5.5f "	"5"	"22"
"15:10:00"	"2024-12-18"	"Ludlow"	"Martalmixjac (FR)"	"12.00"	"13.89"	"Handicap Chase"	"2"	"11"	"Worsley, Tabitha"	"Rowley, Melanie"	"2m4.5f "	"7"	"60"
"14:35:00"	"2024-12-18"	"Ludlow"	"Fast Buck (FR)"	"2.75"	"4.36"	"Handicap Chase"	"3"	"6"	"Pritchard, Mr Callum"	"Williams, Mrs Jane"	"2m.5f "	"10"	"23"
"14:35:00"	"2024-12-18"	"Ludlow"	"Force De Frap (FR)"	"6.50"	"9.61"	"Handicap Chase"	"4"	"6"	"Best, J A"	"Bishop, Miss E J"	"2m.5f "	"9"	"33"
"12:15:00"	"2024-12-18"	"Ludlow"	"Springs A Girl (IRE)"	"4.00"	"6.4"	"Novices Hurdle"	"1"	"7"	"McConville, Mr D J"	"Keighley, M"	"2m5.5f "	"5"	"18"
"12:15:00"	"2024-12-18"	"Ludlow"	"Either Way (IRE)"	"2.25"	"3.82"	"Novices Hurdle"	"3"	"7"	"Deutsch, Charlie"	"Henderson, N J"	"2m5.5f "	"5"	"32"
"15:10:00"	"2024-12-04"	"Ludlow"	"Phantom Getaway (IRE)"	"3.33"	"4.54"	"Handicap Novices Chase"	"PU"	"5"	"Burke, Jonathan"	"Bailey, K C"	"3m "	"7"	"24"
"14:03:00"	"2024-12-04"	"Ludlow"	"Love Tree (IRE)"	"12.00"	"21.08"	"Handicap Hurdle"	"5"	"9"	"Twiston-Davies, Sam"	"Owen, J P"	"2m "	"4"	"18"
"13:30:00"	"2024-12-04"	"Ludlow"	"Ostrava Du Berlais (FR)"	"1.88"	"2.9"	"Handicap Novices Chase"	"1"	"6"	"Fox, Ned"	"Williams, Miss Venetia"	"2m "	"6"	"14"
"13:30:00"	"2024-12-04"	"Ludlow"	"Jackpot Cash (FR)"	"6.50"	"10.69"	"Handicap Novices Chase"	"F"	"6"	"Wedge, Adam"	"Williams, Evan"	"2m "	"5"	"12"
"12:58:00"	"2024-12-04"	"Ludlow"	"Laser Focus (IRE)"	"2.50"	"4.01"	"Novices Claimer Hurdle"	"3"	"7"	"Bromley, Ben"	"Owen, J P"	"2m "	"6"	"8"
"12:28:00"	"2024-12-04"	"Ludlow"	"Despereaux (FR)"	"3.00"	"4.75"	"Handicap Hurdle"	"1"	"7"	"Gingell, Mr Frederick"	"Williams, Mrs Jane"	"3m "	"5"	"28"
"15:25:00"	"2024-11-25"	"Ludlow"	"Pure Theatre (IRE)"	"6.50"	"8.2"	"Handicap Hurdle"	"6"	"9"	"Bament, Mr Chad"	"Honeyball, A J"	"3m "	"6"	"16"
"15:35:00"	"2024-11-07"	"Ludlow"	"Ask Brewster (IRE)"	"2.00"	"3.39"	"Handicap Chase"	"3"	"4"	"Wedge, Adam"	"Williams, Evan"	"3m2f "	"5"	"14"
"15:00:00"	"2024-11-07"	"Ludlow"	"Wendigo (FR)"	"0.53"	"1.52"	"Hurdle"	"1"	"4"	"Sheehan, Gavin"	"Snowden, Jamie"	"2m5.5f "	"5"	"26"
"13:50:00"	"2024-11-07"	"Ludlow"	"Dunstall Rambler (IRE)"	"7.50"	"9.7"	"Handicap Novices Chase"	"3"	"7"	"Burke, Jonathan"	"George, T R"	"2m "	"6"	"16"
"16:30:00"	"2024-10-24"	"Ludlow"	"Horizon Dor (FR)"	"6.50"	"10.09"	"Handicap Hurdle"	"2"	"9"	"Edwards, Lee"	"West, Adam"	"3m "	"7"	"30"
"13:40:00"	"2024-10-24"	"Ludlow"	"Nickelforce (IRE)"	"2.00"	"3.27"	"Handicap Chase"	"1"	"10"	"Case, Charlie"	"Case, B I"	"2m4f "	"5"	"47"
"16:35:00"	"2024-10-09"	"Ludlow"	"River Robe (IRE)"	"18.00"	"28.69"	"Handicap Hurdle"	"7"	"7"	"Best, J A"	"Davies, Miss Sarah-Jayne"	"2m5.5f "	"5"	"2"
"16:05:00"	"2024-10-09"	"Ludlow"	"La Renommee (FR)"	"2.25"	"3.55"	"Handicap Chase"	"1"	"6"	"Hammond, Charlie"	"Newland, Dr R D P"	"3m "	"6"	"13"
"14:35:00"	"2024-10-09"	"Ludlow"	"Scotties Sister (GER)"	"2.75"	"3.93"	"Maiden Hurdle"	"2"	"12"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"2m "	"3"	"30"
"14:05:00"	"2024-10-09"	"Ludlow"	"Captain Attridge (IRE)"	"8.50"	"13.5"	"Handicap Hurdle"	"4"	"9"	"Turner, James"	"Oliver, Henry"	"2m "	"6"	"53"
"16:03:00"	"2024-05-12"	"Ludlow"	"Bear Claws (IRE)"	"9.00"	"13.07"	"Handicap Hurdle"	"3"	"10"	"Gethings, Ciaran"	"Ralph, Alastair"	"2m5.5f "	"8"	"15"
"15:28:00"	"2024-05-12"	"Ludlow"	"Sergeant Wilson (IRE)"	"8.00"	"11"	"Handicap Hurdle"	"5"	"9"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"	"2m "	"6"	"18"
"15:28:00"	"2024-05-12"	"Ludlow"	"Zucayan (FR)"	"4.50"	"6.35"	"Handicap Hurdle"	"F"	"9"	"Slatter, Mr N"	"OBrien, Fergal"	"2m "	"7"	"28"
"14:53:00"	"2024-05-12"	"Ludlow"	"Lost Connections (IRE)"	"5.50"	"7.2"	"Handicap Chase"	"5"	"5"	"Sheehan, Gavin"	"Price, Katy"	"2m4f "	"8"	"24"
"17:45:00"	"2024-04-24"	"Ludlow"	"Celtic Sea (IRE)"	"33.00"	"55"	"NH Flat"	"10"	"16"	"Ring, C V"	"Williams, Evan"	"2m "	"5"	"59"
"16:05:00"	"2024-04-24"	"Ludlow"	"Giver The Hollie (IRE)"	"5.00"	"6.2"	"Handicap Novices Hurdle"	"PU"	"8"	"Burke, Jonathan"	"OBrien, Fergal"	"2m5.5f "	"5"	"64"
"15:35:00"	"2024-04-24"	"Ludlow"	"Ici La Reine (IRE)"	"12.00"	"15.3"	"Handicap Novices Hurdle"	"7"	"8"	"Bowen, James C"	"Greatrex, W J"	"2m5.5f "	"6"	"59"
"15:05:00"	"2024-04-24"	"Ludlow"	"Cartonne (FR)"	"14.00"	"18.61"	"Handicap Chase"	"3"	"9"	"Gillard, Mr T"	"McCain Jnr, D"	"3m "	"7"	"31"
"14:35:00"	"2024-04-24"	"Ludlow"	"Much Too Dear (IRE)"	"4.00"	"5.59"	"Handicap Hurdle"	"8"	"11"	"Price, Charlie"	"Horsfall, Miss L"	"3m "	"6"	"31"
"14:35:00"	"2024-04-24"	"Ludlow"	"Victoria Milano (IRE)"	"5.00"	"6.88"	"Handicap Hurdle"	"PU"	"11"	"Bowen, James C"	"Ralph, Alastair"	"3m "	"6"	"41"
"14:00:00"	"2024-04-24"	"Ludlow"	"Daddy Long Legs (FR)"	"0.14"	"1.17"	"Novices Hurdle"	"1"	"7"	"Mullins, Mr P W"	"Mullins, W P"	"2m "	"5"	"80"
"16:30:00"	"2024-04-02"	"Ludlow"	"Iskandar Pecos (FR)"	"0.57"	"1.64"	"Hunters Chase"	"1"	"5"	"Edwards, Huw"	"Roach, H"	"2m4.5f "	"6"	"35"
"16:00:00"	"2024-04-02"	"Ludlow"	"Balhambar (FR)"	"2.75"	"4.27"	"Handicap Hurdle"	"1"	"7"	"Obrien, P V"	"Derham, Harry"	"2m "	"5"	"30"
