RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"14:55:00"	"2026-03-29"	"Doncaster"	"Backspin (IRE)"	"33.00"	"55"	"Handicap"	"3"	"16"	"Beasley, Connor"	"Tutty, Gemma"	"7f "	"4"	"177"
"14:55:00"	"2026-03-29"	"Doncaster"	"Itsneverjustone"	"5.50"	"8.67"	"Handicap"	"4"	"16"	"Ryan, Rossa"	"Loughnane, David"	"7f "	"4"	"153"
"14:55:00"	"2026-03-29"	"Doncaster"	"An Outlaws Grace (IRE)"	"14.00"	"20"	"Handicap"	"7"	"16"	"Levey, S M"	"Hannon (Jnr), Richard"	"7f "	"4"	"30"
"14:55:00"	"2026-03-29"	"Doncaster"	"Green Pursuit (IRE)"	"25.00"	"40"	"Handicap"	"11"	"16"	"Swift, Mr Dale"	"Spencer, Seb"	"7f "	"4"	"156"
"14:55:00"	"2026-03-29"	"Doncaster"	"Tactical Plan"	"10.00"	"10.77"	"Handicap"	"16"	"16"	"Crouch, Hector"	"Dunlop, E A L"	"7f "	"4"	"145"
"13:47:00"	"2026-03-29"	"Doncaster"	"Kinross Claret (IRE)"	"33.00"	"59.14"	"Handicap"	"7"	"22"	"Davies, Miss Megan"	"Russell, Miss Lucinda V"	"1m "	"4"	"408"
"13:47:00"	"2026-03-29"	"Doncaster"	"Dapper Gee Gee"	"14.00"	"23.23"	"Handicap"	"12"	"22"	"Bowen, Miss S L"	"Carroll, A W"	"1m "	"4"	"84"
"13:47:00"	"2026-03-29"	"Doncaster"	"Luminous Warrior (IRE)"	"18.00"	"35.2"	"Handicap"	"22"	"22"	"Yarham, Fletcher"	"Cunha, Dylan"	"1m "	"4"	"32"
"15:32:00"	"2026-03-28"	"Doncaster"	"Rogue Diplomat (IRE)"	"11.00"	"19.04"	"Handicap"	"2"	"21"	"Davies, Harry"	"Owen, J P"	"1m "	"4"	"155"
"15:32:00"	"2026-03-28"	"Doncaster"	"Eternal Force"	"4.00"	"6.66"	"Handicap"	"7"	"21"	"Fallon, Cieren"	"Haggas, W J"	"1m "	"4"	"162"
"15:32:00"	"2026-03-28"	"Doncaster"	"Shout (IRE)"	"12.00"	"17.5"	"Handicap"	"9"	"21"	"Havlin, Robert"	"Crisford, Simon"	"1m "	"4"	"161"
"15:32:00"	"2026-03-28"	"Doncaster"	"La Botte"	"3.00"	"4.5"	"Handicap"	"14"	"21"	"Spencer, Jamie"	"Eustace, Harry"	"1m "	"4"	"21"
"15:32:00"	"2026-03-28"	"Doncaster"	"Anno Domini"	"14.00"	"16.97"	"Handicap"	"17"	"21"	"Moore, Toby"	"Appleby, Charlie"	"1m "	"4"	"345"
"15:32:00"	"2026-03-28"	"Doncaster"	"Mirabeau"	"40.00"	"60"	"Handicap"	"19"	"21"	"Stott, Kevin"	"Davis, D J S Ffrench"	"1m "	"4"	"147"
"14:25:00"	"2026-03-28"	"Doncaster"	"Mezcala"	"5.50"	"8.71"	"Handicap"	"1"	"22"	"Bass, George"	"Channon, Jack"	"1m "	"4"	"183"
"14:25:00"	"2026-03-28"	"Doncaster"	"Far From Dandy (IRE)"	"5.50"	"8"	"Handicap"	"2"	"22"	"Keane, C T"	"Thorne, Stephen"	"1m "	"4"	"13"
"14:25:00"	"2026-03-28"	"Doncaster"	"Zowal (FR)"	"66.00"	"188.85"	"Handicap"	"6"	"22"	"Fentiman, Warren"	"Quinn, J J"	"1m "	"4"	"140"
"14:25:00"	"2026-03-28"	"Doncaster"	"Principality (IRE)"	"8.00"	"12.8"	"Handicap"	"11"	"22"	"Fraser, Kaiya"	"Eustace, Harry"	"1m "	"4"	"147"
"14:25:00"	"2026-03-28"	"Doncaster"	"Prosperitas (IRE)"	"33.00"	"50"	"Handicap"	"12"	"22"	"Ghiani, Marco"	"Kent, T J"	"1m "	"4"	"154"
"14:25:00"	"2026-03-28"	"Doncaster"	"Carron (IRE)"	"14.00"	"22"	"Handicap"	"14"	"22"	"Callan, Mr Jack"	"Boughey, George"	"1m "	"4"	"22"
"14:25:00"	"2026-03-28"	"Doncaster"	"High On Hope"	"11.00"	"15.16"	"Handicap"	"17"	"22"	"Davies, Harry"	"Appleby, M"	"1m "	"4"	"8"
"14:25:00"	"2026-03-28"	"Doncaster"	"Rainbow Nebula (FR)"	"10.00"	"12"	"Handicap"	"18"	"22"	"Garritty, Billy"	"Fahey, R A"	"1m "	"4"	"121"
"14:25:00"	"2026-03-28"	"Doncaster"	"Vincent Rocks (IRE)"	"11.00"	"13"	"Handicap"	"20"	"22"	"Fallon, Cieren"	"Palmer, Hugo"	"1m "	"4"	"190"
"14:25:00"	"2026-03-28"	"Doncaster"	"Naples (IRE)"	"50.00"	"95"	"Handicap"	"21"	"22"	"Costello, Dougie"	"Hollinshead, Steph"	"1m "	"4"	"187"
"13:50:00"	"2026-03-28"	"Doncaster"	"Caburn (IRE)"	"25.00"	"40"	"Non-Handicap"	"3"	"12"	"Crouch, Hector"	"Tate, James"	"6f "	"4"	"86"
"14:35:00"	"2025-11-08"	"Doncaster"	"Golden Mind (IRE)"	"33.00"	"44.14"	"Handicap"	"1"	"22"	"Tindall, Ethan"	"Fahey, R A"	"6f "	"4"	"21"
"14:35:00"	"2025-11-08"	"Doncaster"	"Eye Of Dubai"	"18.00"	"29.13"	"Handicap"	"2"	"22"	"Hart, Jason"	"Quinn, J J"	"6f "	"4"	"15"
"14:35:00"	"2025-11-08"	"Doncaster"	"Smart Vision"	"25.00"	"34.49"	"Handicap"	"8"	"22"	"Edmunds, Lewis"	"Macey, Jessica"	"6f "	"4"	"14"
"14:35:00"	"2025-11-08"	"Doncaster"	"Duran (IRE)"	"25.00"	"55"	"Handicap"	"14"	"22"	"McManoman, Faye"	"Tinkler, N"	"6f "	"4"	"14"
"14:35:00"	"2025-11-08"	"Doncaster"	"Solar Aclaim (IRE)"	"18.00"	"30"	"Handicap"	"21"	"22"	"Jamin, Pierre-Louis"	"Camacho, Miss J A"	"6f "	"4"	"14"
"13:25:00"	"2025-11-08"	"Doncaster"	"Zoum Zoum"	"5.50"	"8.38"	"Non-Handicap"	"2"	"13"	"Ryan, Rossa"	"Beckett, R M"	"6f "	"4"	"56"
"11:37:00"	"2025-11-08"	"Doncaster"	"Golden Pharaoh (IRE)"	"16.00"	"23"	"Handicap"	"2"	"21"	"McHugh, K S"	"Dixon, Scott"	"7f "	"4"	"14"
"11:37:00"	"2025-11-08"	"Doncaster"	"Ata Rangi (IRE)"	"16.00"	"24"	"Handicap"	"5"	"21"	"Lewis, Ashley"	"Walker, Ed"	"7f "	"4"	"14"
"11:37:00"	"2025-11-08"	"Doncaster"	"Edgewater Drive (IRE)"	"33.00"	"47.5"	"Handicap"	"8"	"21"	"Dingle, Lillie"	"Storey, W"	"7f "	"4"	"10"
"11:37:00"	"2025-11-08"	"Doncaster"	"Flying Fletcher"	"18.00"	"25"	"Handicap"	"9"	"21"	"Redman, Alfie"	"Fahey, R A"	"7f "	"4"	"41"
"11:37:00"	"2025-11-08"	"Doncaster"	"Flag Of St George (IRE)"	"14.00"	"21"	"Handicap"	"13"	"21"	"Egan, Ms A"	"Chapple-Hyam, Jane"	"7f "	"4"	"43"
"17:30:00"	"2025-10-25"	"Doncaster"	"Golden Pharaoh (IRE)"	"14.00"	"22"	"Handicap"	"4"	"15"	"Mortensen, Mikkel"	"Dixon, Scott"	"7f "	"4"	"46"
"17:30:00"	"2025-10-25"	"Doncaster"	"Mysteryofthesands"	"11.00"	"17.31"	"Handicap"	"10"	"15"	"Allan, David"	"Easterby, T D"	"7f "	"4"	"32"
"17:00:00"	"2025-10-25"	"Doncaster"	"Dwindling Funds"	"4.00"	"6.2"	"Handicap"	"6"	"15"	"Mulrennan, Paul"	"Goldie, J S"	"7f "	"4"	"16"
"17:00:00"	"2025-10-25"	"Doncaster"	"Keep Warm"	"18.00"	"33.24"	"Handicap"	"7"	"15"	"Mason, Joanna"	"Easterby, M W"	"7f "	"4"	"19"
"15:50:00"	"2025-10-25"	"Doncaster"	"Desperate Dan (IRE)"	"11.00"	"15.47"	"Handicap"	"1"	"14"	"Callan, N"	"Chapple-Hyam, P W"	"1m "	"4"	"17"
"15:50:00"	"2025-10-25"	"Doncaster"	"Valvano (IRE)"	"3.50"	"5.2"	"Handicap"	"3"	"14"	"Crouch, Hector"	"Beckett, R M"	"1m "	"4"	"38"
"15:50:00"	"2025-10-25"	"Doncaster"	"Ata Rangi (IRE)"	"14.00"	"18.5"	"Handicap"	"5"	"14"	"Murphy, Oisin"	"Walker, Ed"	"1m "	"4"	"31"
"15:50:00"	"2025-10-25"	"Doncaster"	"Sheriffs Court (IRE)"	"22.00"	"36"	"Handicap"	"12"	"14"	"Morris, Luke"	"Prescott, Sir Mark"	"1m "	"4"	"66"
"16:28:00"	"2025-10-24"	"Doncaster"	"Valentine Catcher"	"33.00"	"51.52"	"Handicap"	"9"	"14"	"Fentiman, Duran"	"Easterby, T D"	"6f "	"4"	"18"
"16:28:00"	"2025-10-24"	"Doncaster"	"Ingleby Archie (IRE)"	"25.00"	"34"	"Handicap"	"12"	"14"	"Nicholls, Mr Jack"	"Nicholls, Adrian"	"6f "	"4"	"27"
"16:28:00"	"2025-10-24"	"Doncaster"	"Roberto Caro (IRE)"	"7.50"	"10.5"	"Handicap"	"14"	"14"	"McSweeney, O"	"Keatley, Adrian Paul"	"6f "	"4"	"34"
"15:18:00"	"2025-10-24"	"Doncaster"	"Midnight Gun"	"4.50"	"7.02"	"Handicap"	"2"	"10"	"Doyle, James"	"Jehani, H Al"	"7f "	"4"	"27"
"15:18:00"	"2025-10-24"	"Doncaster"	"First Ambition"	"6.00"	"8.36"	"Handicap"	"7"	"10"	"Nicholls, Mr Jack"	"Burke, K R"	"7f "	"4"	"27"
"15:18:00"	"2025-10-24"	"Doncaster"	"Balmacara"	"8.50"	"11"	"Handicap"	"10"	"10"	"Bishop, Charles"	"Houghton, Eve Johnson"	"7f "	"4"	"20"
"13:33:00"	"2025-10-24"	"Doncaster"	"Eye Of Dubai"	"14.00"	"22"	"Handicap"	"5"	"12"	"Hart, Jason"	"Quinn, J J"	"6f "	"4"	"27"
"13:33:00"	"2025-10-24"	"Doncaster"	"Jubilee Walk"	"4.50"	"7.13"	"Handicap"	"8"	"12"	"Buick, William"	"Ferguson, James"	"6f "	"4"	"34"
"15:35:00"	"2025-09-14"	"Doncaster"	"Finn Ironside"	"5.00"	"7"	"Non-Handicap"	"13"	"14"	"Quinn, Jimmy"	"Furtado, Ivan"	"1m "	"4"	"44"
"15:00:00"	"2025-09-14"	"Doncaster"	"Pocklington"	"2.25"	"4.01"	"Handicap"	"2"	"13"	"McDonald, P J"	"Oldroyd, G R"	"6.5f "	"4"	"22"
"15:00:00"	"2025-09-13"	"Doncaster"	"Kings Gamble (IRE)"	"20.00"	"23"	"Non-Handicap"	"2"	"11"	"Ryan, Rossa"	"Beckett, R M"	"7f "	"4"	"28"
"15:00:00"	"2025-09-13"	"Doncaster"	"Zoum Zoum"	"25.00"	"32"	"Non-Handicap"	"4"	"11"	"Crouch, Hector"	"Beckett, R M"	"7f "	"4"	"49"
"15:00:00"	"2025-09-13"	"Doncaster"	"Devils Point (IRE)"	"50.00"	"100"	"Non-Handicap"	"6"	"11"	"Keane, C T"	"Menuisier, David"	"7f "	"4"	"498"
"15:00:00"	"2025-09-13"	"Doncaster"	"Room Service (IRE)"	"8.00"	"9.19"	"Non-Handicap"	"7"	"11"	"Eaves, Tom"	"Ryan, K A"	"7f "	"4"	"55"
"15:00:00"	"2025-09-13"	"Doncaster"	"Ten Bob Tony (IRE)"	"5.50"	"7"	"Non-Handicap"	"8"	"11"	"Shoemark, Kieran"	"Walker, Ed"	"7f "	"4"	"105"
"17:20:00"	"2025-09-12"	"Doncaster"	"Irish Nectar"	"10.00"	"14.76"	"Handicap"	"4"	"15"	"Callan, Mr Jack"	"Ryan, K A"	"6f "	"4"	"6"
"17:20:00"	"2025-09-12"	"Doncaster"	"Valentine Catcher"	"40.00"	"60"	"Handicap"	"14"	"15"	"Waugh, Amie"	"Easterby, T D"	"6f "	"4"	"118"
"15:07:00"	"2025-08-16"	"Doncaster"	"Commander Of Life (IRE)"	"4.50"	"6.43"	"Handicap"	"2"	"10"	"Beasley, Connor"	"Macey, Jessica"	"7f "	"4"	"22"
"15:07:00"	"2025-08-16"	"Doncaster"	"Lumenbourg"	"2.50"	"3.92"	"Handicap"	"3"	"10"	"Young, Archie"	"Camacho, Miss J A"	"7f "	"4"	"15"
"15:07:00"	"2025-08-16"	"Doncaster"	"Age Of Baroque (FR)"	"9.00"	"13.5"	"Handicap"	"8"	"10"	"Sousa, Silvestre De"	"Macey, Jessica"	"7f "	"4"	"50"
"15:07:00"	"2025-08-16"	"Doncaster"	"King David (IRE)"	"14.00"	"17.76"	"Handicap"	"9"	"10"	"McDonald, P J"	"Botti, M"	"7f "	"4"	"208"
"17:20:00"	"2025-08-02"	"Doncaster"	"Infinity Blue (IRE)"	"8.00"	"10.61"	"Handicap"	"2"	"10"	"Costello, Dougie"	"Camacho, Miss J A"	"6f "	"4"	"21"
"17:20:00"	"2025-08-02"	"Doncaster"	"Ishe Worth Agamble"	"2.25"	"3.94"	"Handicap"	"5"	"10"	"Kirrane, Sean"	"Easterby, T D"	"6f "	"4"	"10"
"15:30:00"	"2025-08-02"	"Doncaster"	"Enpassant (IRE)"	"4.00"	"5.59"	"Handicap"	"6"	"11"	"Hogan, D E"	"Herrington,M "	"7f "	"4"	"15"
"16:20:00"	"2025-07-24"	"Doncaster"	"Beale Street"	"4.00"	"5.9"	"Handicap"	"3"	"11"	"Mulrennan, Paul"	"Smart, B"	"7f "	"4"	"14"
"16:20:00"	"2025-07-24"	"Doncaster"	"Highland Olly"	"10.00"	"13.14"	"Handicap"	"6"	"11"	"Shaw, Harrison"	"Tuer, Grant"	"7f "	"4"	"62"
"16:20:00"	"2025-07-24"	"Doncaster"	"Novello Lad"	"3.50"	"5.79"	"Handicap"	"7"	"11"	"Nolan, D"	"Midgley, P T"	"7f "	"4"	"6"
"18:50:00"	"2025-07-23"	"Doncaster"	"Irish Nectar"	"9.00"	"15"	"Handicap"	"5"	"12"	"Gray, S A"	"Ryan, K A"	"6f "	"4"	"21"
"18:50:00"	"2025-07-23"	"Doncaster"	"Golden Strike (IRE)"	"11.00"	"15"	"Handicap"	"8"	"12"	"Sexton, Ryan"	"Fahey, R A"	"6f "	"4"	"18"
"15:10:00"	"2025-07-10"	"Doncaster"	"Commander Of Life (IRE)"	"12.00"	"16.4"	"Handicap"	"1"	"11"	"Marsh, Finley"	"Macey, Jessica"	"7f "	"4"	"16"
"15:10:00"	"2025-07-10"	"Doncaster"	"Beale Street"	"20.00"	"23"	"Handicap"	"3"	"11"	"Nolan, D"	"Smart, B"	"7f "	"4"	"40"
"15:10:00"	"2025-07-10"	"Doncaster"	"Flying Fletcher"	"10.00"	"13.32"	"Handicap"	"5"	"11"	"Garritty, Jack"	"Fahey, R A"	"7f "	"4"	"40"
"15:10:00"	"2025-07-10"	"Doncaster"	"Smart Vision"	"7.00"	"10.2"	"Handicap"	"9"	"11"	"Edmunds, Lewis"	"Macey, Jessica"	"7f "	"4"	"12"
"17:10:00"	"2025-07-04"	"Doncaster"	"Ishe Worth Agamble"	"7.00"	"8.2"	"Handicap"	"4"	"12"	"Allan, David"	"Easterby, T D"	"6f "	"4"	"18"
"17:10:00"	"2025-07-04"	"Doncaster"	"South Shore"	"8.50"	"13.2"	"Handicap"	"11"	"12"	"Fraser, Kaiya"	"Carr, Mrs R A"	"6f "	"4"	"15"
"20:00:00"	"2025-06-28"	"Doncaster"	"Daring Legend"	"3.50"	"5.31"	"Handicap"	"2"	"13"	"Stott, Kevin"	"Appleby, M"	"7f "	"4"	"11"
"20:00:00"	"2025-06-28"	"Doncaster"	"Alfa Whiteburd (IRE)"	"10.00"	"16.63"	"Handicap"	"11"	"13"	"Haynes, Joey"	"Furtado, Ivan"	"7f "	"4"	"28"
"20:00:00"	"2025-06-28"	"Doncaster"	"Age Of Time (FR)"	"66.00"	"145.48"	"Handicap"	"13"	"13"	"Gordon, Josephine"	"Williams, Ian"	"7f "	"4"	"7"
"15:55:00"	"2025-06-27"	"Doncaster"	"Novello Lad"	"1.38"	"2.73"	"Handicap"	"2"	"12"	"Murphy, Oisin"	"Midgley, P T"	"7f "	"4"	"12"
"15:55:00"	"2025-06-27"	"Doncaster"	"Lumenbourg"	"12.00"	"15.72"	"Handicap"	"3"	"12"	"Sexton, Ryan"	"Camacho, Miss J A"	"7f "	"4"	"32"
"15:55:00"	"2025-06-27"	"Doncaster"	"Waistcoat"	"4.50"	"6.2"	"Handicap"	"4"	"12"	"Levey, S M"	"Cunha, Dylan"	"7f "	"4"	"14"
"15:55:00"	"2025-06-27"	"Doncaster"	"Age Of Baroque (FR)"	"16.00"	"22.5"	"Handicap"	"5"	"12"	"Catton, Luke"	"Botti, M"	"7f "	"4"	"10"
"15:55:00"	"2025-06-27"	"Doncaster"	"Hows The Guvnor (IRE)"	"33.00"	"43.6"	"Handicap"	"8"	"12"	"Wood, George"	"Candlish, Jennie"	"7f "	"4"	"48"
"15:55:00"	"2025-06-27"	"Doncaster"	"Classy Clarets (IRE)"	"28.00"	"46.34"	"Handicap"	"12"	"12"	"Howarth, Christian"	"Haynes, Alice"	"7f "	"4"	"16"
"14:25:00"	"2025-06-15"	"Doncaster"	"Novello Lad"	"3.50"	"5.1"	"Handicap"	"2"	"10"	"Nolan, D"	"Midgley, P T"	"7f "	"4"	"27"
"14:25:00"	"2025-06-15"	"Doncaster"	"Twilight Diamond"	"6.00"	"7.37"	"Handicap"	"5"	"10"	"Tudhope, Daniel"	"OMeara, D"	"7f "	"4"	"27"
"14:25:00"	"2025-06-15"	"Doncaster"	"Count Palatine (IRE)"	"11.00"	"14.4"	"Handicap"	"9"	"10"	"Beasley, Connor"	"Dods, M"	"7f "	"4"	"18"
"13:50:00"	"2025-06-15"	"Doncaster"	"Diligent Henry"	"20.00"	"25"	"Handicap"	"9"	"10"	"Fentiman, Duran"	"Macey, Jessica"	"7f "	"4"	"24"
"19:15:00"	"2025-06-07"	"Doncaster"	"Two Tribes"	"6.00"	"7.97"	"Handicap"	"4"	"14"	"Wood, George"	"Spencer, Richard"	"7f "	"4"	"24"
"19:15:00"	"2025-06-07"	"Doncaster"	"Superposition"	"7.00"	"9.53"	"Handicap"	"12"	"14"	"Shepherd, Callum"	"Dunlop, E A L"	"7f "	"4"	"23"
"19:15:00"	"2025-06-07"	"Doncaster"	"Apotheosis (IRE)"	"5.00"	"7.29"	"Handicap"	"13"	"14"	"McDonald, P J"	"Crisford, Simon"	"7f "	"4"	"15"
"16:00:00"	"2025-06-07"	"Doncaster"	"Raft Up (IRE)"	"4.50"	"6.8"	"Handicap"	"1"	"10"	"Scott, Rowan"	"Bethell, Harriet"	"6f "	"4"	"28"
"19:15:00"	"2025-06-06"	"Doncaster"	"Project Geofin"	"12.00"	"15.8"	"Handicap"	"6"	"11"	"McDonald, P J"	"Oldroyd, G R"	"1m "	"4"	"35"
"19:15:00"	"2025-06-06"	"Doncaster"	"Timetobenice"	"40.00"	"80.48"	"Handicap"	"10"	"11"	"Elliott, Andrew"	"Thompson, D W"	"1m "	"4"	"19"
"19:15:00"	"2025-06-06"	"Doncaster"	"King Of Charm"	"3.50"	"5.2"	"Handicap"	"11"	"11"	"Shoemark, Kieran"	"Dunne, M"	"1m "	"4"	"27"
"18:25:00"	"2025-04-26"	"Doncaster"	"Dorney Lake"	"3.33"	"5.41"	"Handicap"	"1"	"11"	"Sayette, B D L"	"Bell, M L W"	"6f "	"4"	"21"
"18:25:00"	"2025-04-26"	"Doncaster"	"Kodi Lion (IRE)"	"5.00"	"7.12"	"Handicap"	"2"	"11"	"Rawlinson, Ali"	"Appleby, M"	"6f "	"4"	"14"
