RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"17:00:00"	"2026-07-29"	"Goodwood"	"Rory Rocket"	"16.00"	"23"	"Handicap"	"19"	"26"	"Fernandes, Mr Jude"	"Moore, Gary and Josh"	"6f "	"4"	"18"
"16:50:00"	"2026-07-29"	"Redcar"	"Mavetheforcebewivu"	"25.00"	"34.63"	"Handicap"	"7"	"7"	"Tindall, Ethan"	"Brown, A D"	"1m "	"4"	"15"
"15:00:00"	"2026-07-29"	"Goodwood"	"Dash Of Azure"	"10.00"	"15"	"Non-Handicap"	"10"	"13"	"Crouch, Hector"	"Beckett, R M"	"7f "	"4"	"18"
"17:55:00"	"2026-07-28"	"Goodwood"	"Beaujolais Nouveau"	"33.00"	"50.66"	"Handicap"	"4"	"20"	"Mullen, Andrew"	"Haslam, B M R"	"6f "	"4"	"21"
"17:55:00"	"2026-07-28"	"Goodwood"	"Fleetwater"	"50.00"	"79.64"	"Handicap"	"8"	"20"	"Fisher, Taylor"	"Moore, J S"	"6f "	"4"	"28"
"17:55:00"	"2026-07-28"	"Goodwood"	"Cindy Lou Who"	"25.00"	"40"	"Handicap"	"12"	"20"	"Carson, William"	"Carroll, A W"	"6f "	"4"	"29"
"17:55:00"	"2026-07-28"	"Goodwood"	"Stormy Impact"	"12.00"	"18"	"Handicap"	"15"	"20"	"Fentiman, Warren"	"Fahey, R A"	"6f "	"4"	"31"
"17:25:00"	"2026-07-28"	"Yarmouth"	"Noble Guest"	"5.00"	"7.6"	"Handicap"	"4"	"9"	"Burns, Harry"	"Margarson, G G"	"7f "	"4"	"23"
"17:20:00"	"2026-07-28"	"Goodwood"	"Rumba Numba"	"8.50"	"11.42"	"Handicap"	"1"	"14"	"Mitchell, Jack"	"Varian, Roger"	"1m "	"4"	"41"
"17:20:00"	"2026-07-28"	"Goodwood"	"Nanino Niyati"	"4.00"	"6"	"Handicap"	"2"	"14"	"Rodriguez, Callum"	"Burrows, Owen"	"1m "	"4"	"17"
"16:30:00"	"2026-07-28"	"Beverley"	"Azuinthejungle"	"2.75"	"4.09"	"Handicap"	"1"	"9"	"Jary, Alex"	"Tinkler, N"	"5f "	"4"	"15"
"16:10:00"	"2026-07-28"	"Goodwood"	"Rappers Delight"	"5.50"	"7.8"	"Handicap"	"8"	"23"	"Wood, George"	"Spencer, Richard"	"5f "	"4"	"18"
"16:10:00"	"2026-07-28"	"Goodwood"	"Candy"	"40.00"	"65"	"Handicap"	"23"	"23"	"Callan, Mr Jack"	"Spencer, Richard"	"5f "	"4"	"38"
"15:45:00"	"2026-07-28"	"Yarmouth"	"Turpin"	"5.50"	"7.6"	"Handicap"	"3"	"5"	"Cosgrave, Pat"	"Boyle, J R"	"1m "	"4"	"15"
"20:40:00"	"2026-07-27"	"Ripon"	"Cheerleader"	"2.50"	"3.66"	"Handicap"	"3"	"6"	"Fentiman, Warren"	"Jackson, Miss T"	"5f "	"4"	"20"
"20:00:00"	"2026-07-27"	"Windsor"	"Eazy On The Eye"	"4.00"	"5.71"	"Handicap"	"2"	"8"	"Marsh, Finley"	"Main, Mrs H S"	"1m "	"4"	"10"
"19:28:00"	"2026-07-27"	"Windsor"	"Sudden Flight"	"4.00"	"5.81"	"Handicap"	"2"	"13"	"Marsh, Finley"	"Hughes, Richard"	"6f "	"4"	"27"
"19:28:00"	"2026-07-27"	"Windsor"	"Brosay"	"16.00"	"23"	"Handicap"	"9"	"13"	"Fox, Kieren"	"Pike, Charlie"	"6f "	"4"	"16"
"17:15:00"	"2026-07-27"	"Windsor"	"Magna"	"12.00"	"16.54"	"Handicap"	"4"	"11"	"Gunn, Molly"	"Carroll, A W"	"5f "	"4"	"52"
"17:15:00"	"2026-07-27"	"Windsor"	"In The City"	"50.00"	"156.71"	"Handicap"	"11"	"11"	"Dawes, Rose"	"Greatrex, W J"	"5f "	"4"	"59"
"16:45:00"	"2026-07-27"	"Ayr"	"Startling"	"4.00"	"6.2"	"Handicap"	"2"	"8"	"Hart, Jason"	"Wainwright, J S"	"5f "	"4"	"9"
"15:45:00"	"2026-07-27"	"Ayr"	"Mayor Of Maghera"	"12.00"	"20.06"	"Handicap"	"6"	"9"	"Marshall, Tom Kiely"	"Smith, R Michael"	"1m "	"4"	"7"
"14:45:00"	"2026-07-27"	"Ayr"	"Tap Dancer"	"6.00"	"7.81"	"Handicap"	"7"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"6f "	"4"	"14"
"14:45:00"	"2026-07-27"	"Ayr"	"Joshuas Dream"	"40.00"	"65"	"Handicap"	"9"	"9"	"Young, Lauren"	"Goldie, J S"	"6f "	"4"	"21"
"17:00:00"	"2026-07-26"	"Pontefract"	"Bullington Bry"	"8.00"	"11.5"	"Handicap"	"6"	"11"	"Edmunds, Lewis"	"Macey, Jessica"	"6f "	"4"	"12"
"17:00:00"	"2026-07-26"	"Pontefract"	"Summer Rain"	"12.00"	"15.5"	"Handicap"	"8"	"11"	"Allan, David"	"Lidster, Craig"	"6f "	"4"	"12"
"16:00:00"	"2026-07-26"	"Pontefract"	"Model Yuko"	"33.00"	"48"	"Non-Handicap"	"6"	"6"	"Dawson, R"	"Varian, Roger"	"1m "	"4"	"29"
"15:30:00"	"2026-07-26"	"Pontefract"	"Polygram"	"3.50"	"5.1"	"Handicap"	"1"	"7"	"Scott, Rowan"	"Davidson, Tristan"	"1m "	"4"	"13"
"15:30:00"	"2026-07-26"	"Pontefract"	"The New Bay Pearl"	"20.00"	"21"	"Handicap"	"4"	"7"	"Eaves, Tom"	"Whitaker, Simon"	"1m "	"4"	"9"
"20:45:00"	"2026-07-25"	"Salisbury"	"Desert Charm"	"1.75"	"2.91"	"Handicap"	"2"	"6"	"Crouch, Hector"	"Murphy, Mike"	"1m "	"4"	"28"
"20:30:00"	"2026-07-25"	"Lingfield"	"Sandscreendeliverd"	"3.00"	"4.4"	"Handicap"	"3"	"7"	"Queally, T P"	"Crate, Peter"	"5f "	"4"	"19"
"19:30:00"	"2026-07-25"	"Lingfield"	"Be An Angel"	"2.50"	"3.55"	"Handicap"	"6"	"7"	"Jamin, Pierre-Louis"	"Millman, B R"	"6f "	"4"	"9"
"19:15:00"	"2026-07-25"	"Salisbury"	"May Encounter"	"7.00"	"8.9"	"Handicap"	"4"	"10"	"Paetel, Mason"	"Candy, H"	"6f "	"4"	"21"
"17:33:00"	"2026-07-25"	"Chester"	"Over Spiced"	"22.00"	"30"	"Handicap"	"2"	"11"	"Dawson, R"	"Harris, Miss G"	"5f "	"4"	"23"
"17:33:00"	"2026-07-25"	"Chester"	"Harry Mole"	"4.50"	"5.7"	"Handicap"	"3"	"11"	"Wood, George"	"Hollinshead, Steph"	"5f "	"4"	"42"
"17:33:00"	"2026-07-25"	"Chester"	"J Street"	"8.50"	"10.61"	"Handicap"	"4"	"11"	"Stammers, Oliver"	"Easterby, M W"	"5f "	"4"	"7"
"17:20:00"	"2026-07-25"	"Ascot"	"Getreadytorumble"	"3.33"	"5"	"Handicap"	"2"	"13"	"Marquand, Tom"	"Channon, Jack"	"5f "	"4"	"21"
"17:20:00"	"2026-07-25"	"Ascot"	"King Of Light"	"12.00"	"14"	"Handicap"	"7"	"13"	"Ghiani, Marco"	"Williams, S C"	"5f "	"4"	"14"
"16:45:00"	"2026-07-25"	"Ascot"	"Grizedale"	"4.00"	"6"	"Handicap"	"6"	"11"	"Murphy, Oisin"	"Kubler, Daniel"	"1m "	"4"	"16"
"16:45:00"	"2026-07-25"	"Ascot"	"Salam Dubawi"	"22.00"	"28"	"Handicap"	"11"	"11"	"Davies, Harry"	"Goldie, J S"	"1m "	"4"	"9"
"16:23:00"	"2026-07-25"	"Chester"	"Spendmore Lane"	"33.00"	"43.42"	"Handicap"	"2"	"11"	"Pearson, Laura"	"Loughnane, David"	"5f "	"4"	"39"
"16:23:00"	"2026-07-25"	"Chester"	"Al Hussar"	"2.75"	"3.76"	"Handicap"	"5"	"11"	"Stammers, Oliver"	"Tuer, Grant"	"5f "	"4"	"15"
"16:23:00"	"2026-07-25"	"Chester"	"Right And Exact"	"3.00"	"4.74"	"Handicap"	"6"	"11"	"Gray, S A"	"Carroll, D"	"5f "	"4"	"50"
"15:05:00"	"2026-07-25"	"York"	"Final Night"	"10.00"	"13"	"Handicap"	"2"	"15"	"Beasley, Connor"	"Butler, John"	"1m "	"4"	"16"
"15:05:00"	"2026-07-25"	"York"	"Canvas"	"7.50"	"9.8"	"Handicap"	"9"	"15"	"Howarth, Christian"	"Dixon, Scott"	"1m "	"4"	"31"
"15:05:00"	"2026-07-25"	"York"	"Draupnir"	"33.00"	"50"	"Handicap"	"10"	"15"	"Mason, Joanna"	"Easterby, M W"	"1m "	"4"	"28"
"14:55:00"	"2026-07-25"	"Ascot"	"Saytarr"	"33.00"	"48.93"	"Handicap"	"11"	"16"	"Barzalona, Mickael"	"Horton, James"	"7f "	"4"	"26"
"14:55:00"	"2026-07-25"	"Ascot"	"Mezcala"	"4.50"	"7.83"	"Handicap"	"12"	"16"	"Bass, George"	"Channon, Jack"	"7f "	"4"	"37"
"14:55:00"	"2026-07-25"	"Ascot"	"Philanthropist"	"28.00"	"48.79"	"Handicap"	"16"	"16"	"Sousa, Silvestre De"	"Fanshawe, J R"	"7f "	"4"	"30"
"14:28:00"	"2026-07-25"	"Chester"	"Collecting Coin"	"10.00"	"12.29"	"Handicap"	"1"	"8"	"Wood, George"	"Candlish, Jennie"	"7.5f "	"4"	"29"
"14:20:00"	"2026-07-25"	"Ascot"	"Kon Tiki"	"3.50"	"6.04"	"Non-Handicap"	"1"	"8"	"Moore, Ryan"	"Chapple-Hyam, Jane"	"1m "	"4"	"38"
"14:00:00"	"2026-07-25"	"York"	"Yes Im Mali"	"22.00"	"30.61"	"Handicap"	"7"	"21"	"Winn, Mark"	"OMeara, D"	"6f "	"4"	"7"
"14:00:00"	"2026-07-25"	"York"	"Addison Grey"	"7.00"	"10.5"	"Handicap"	"9"	"21"	"Ryan, Rossa"	"Cox, C G"	"6f "	"4"	"25"
"13:30:00"	"2026-07-25"	"York"	"Cameley Days"	"40.00"	"65.88"	"Handicap"	"13"	"17"	"Best, J A"	"Dwyer, C A"	"5f "	"4"	"29"
"20:11:00"	"2026-07-24"	"Chepstow"	"Son Of Astar"	"12.00"	"15"	"Handicap"	"7"	"7"	"Wood, George"	"Carroll, A W"	"5f "	"4"	"41"
"19:36:00"	"2026-07-24"	"Chepstow"	"A Rose Adaay"	"7.50"	"11.26"	"Non-Handicap"	"3"	"10"	"Ffrench Davis, Mr Ben"	"Harris, Miss G"	"1m "	"4"	"24"
"19:36:00"	"2026-07-24"	"Chepstow"	"Strong Man Tom"	"125.00"	"300"	"Non-Handicap"	"9"	"10"	"Paetel, Mason"	"Murphy, Barry John"	"1m "	"4"	"46"
"19:30:00"	"2026-07-24"	"Sandown"	"Cristo"	"1.38"	"2.4"	"Handicap"	"4"	"6"	"Levey, S M"	"Hannon (Jnr), Richard"	"1m "	"4"	"11"
"19:15:00"	"2026-07-24"	"York"	"Educating Rita"	"50.00"	"144.4"	"Handicap"	"3"	"21"	"Hardie, Cameron"	"Kirby, P A"	"6f "	"4"	"13"
"19:15:00"	"2026-07-24"	"York"	"Alpha Magic"	"33.00"	"48.93"	"Handicap"	"21"	"21"	"Sousa, Silvestre De"	"Easterby, M W"	"6f "	"4"	"13"
"19:01:00"	"2026-07-24"	"Chepstow"	"Eutropia"	"1.38"	"2.56"	"Handicap"	"3"	"6"	"Leavy, Mr Joe"	"Wintle, A"	"1m "	"4"	"8"
"19:01:00"	"2026-07-24"	"Chepstow"	"Dapper Gee Gee"	"6.00"	"9.4"	"Handicap"	"6"	"6"	"Wood, George"	"Carroll, A W"	"1m "	"4"	"42"
"18:26:00"	"2026-07-24"	"Chepstow"	"On Key"	"5.00"	"6.72"	"Handicap"	"3"	"7"	"ONeill, K T"	"Dixon, Scott"	"7f "	"4"	"10"
"17:32:00"	"2026-07-24"	"York"	"Jet Warrior"	"20.00"	"28"	"Handicap"	"11"	"18"	"Fentiman, Warren"	"Mullaney, L A"	"7f "	"4"	"44"
"17:32:00"	"2026-07-24"	"York"	"Monsieur Bondy"	"28.00"	"46"	"Handicap"	"13"	"18"	"McDonald, P J"	"Oldroyd, G R"	"7f "	"4"	"15"
"17:12:00"	"2026-07-24"	"Ascot"	"Fantasy Obsessor"	"16.00"	"19.52"	"Handicap"	"5"	"9"	"Osborne, Saffie"	"Appleby, M"	"5f "	"4"	"16"
"17:12:00"	"2026-07-24"	"Ascot"	"Toolatetonegotiate"	"14.00"	"19.88"	"Handicap"	"8"	"9"	"Carmichael, Oliver"	"Hitchins, Daisy"	"5f "	"4"	"39"
"17:12:00"	"2026-07-24"	"Ascot"	"Lady Roxby"	"3.33"	"4.6"	"Handicap"	"9"	"9"	"Rodriguez, Callum"	"Herrington,M "	"5f "	"4"	"42"
"16:18:00"	"2026-07-24"	"Thirsk"	"Eartha"	"33.00"	"60"	"Handicap"	"8"	"8"	"Russell, Harry"	"Fahey, R A"	"6f "	"4"	"13"
"19:59:00"	"2026-07-23"	"Yarmouth"	"Chasing Gold"	"5.50"	"6.74"	"Handicap"	"2"	"7"	"Muscutt, D"	"Keady, Michael"	"6f "	"4"	"31"
"19:05:00"	"2026-07-23"	"Newbury"	"Distant Rumble"	"5.00"	"6.52"	"Handicap"	"7"	"8"	"Leavy, Mr Joe"	"Teal, R A"	"6f "	"4"	"19"
"18:49:00"	"2026-07-23"	"Yarmouth"	"Campani"	"2.00"	"3.81"	"Handicap"	"3"	"6"	"Ghiani, Marco"	"Simcock, D M"	"7f "	"4"	"21"
"17:39:00"	"2026-07-23"	"Yarmouth"	"Rogue Dynasty"	"2.50"	"4.11"	"Handicap"	"2"	"6"	"Davies, Harry"	"Owen, J P"	"1m "	"4"	"23"
"17:17:00"	"2026-07-23"	"Sandown"	"Dalmally"	"28.00"	"36"	"Handicap"	"7"	"12"	"Greatrex, Thomas"	"Pattinson, Mark"	"1m "	"4"	"16"
"17:17:00"	"2026-07-23"	"Sandown"	"Prodigal Son"	"6.50"	"10.83"	"Handicap"	"9"	"12"	"Dawson, R"	"Main, Mrs H S"	"1m "	"4"	"14"
"16:48:00"	"2026-07-23"	"Doncaster"	"Chilly Breeze"	"7.00"	"9"	"Handicap"	"2"	"8"	"Kavanagh, Ryan"	"Williams, Ian"	"1m "	"4"	"20"
"16:48:00"	"2026-07-23"	"Doncaster"	"Palmarian"	"2.75"	"4.28"	"Handicap"	"8"	"8"	"Sullivan, James P"	"Carr, Mrs R A"	"1m "	"4"	"5"
"13:55:00"	"2026-07-23"	"Sandown"	"Correspondence"	"8.50"	"11.5"	"Handicap"	"7"	"7"	"Ryan, Rossa"	"Carroll, A W"	"5f "	"4"	"32"
"20:40:00"	"2026-07-22"	"Lingfield"	"Rovinia"	"2.75"	"4.03"	"Non-Handicap"	"2"	"12"	"Lewis, Owen"	"Teal, R A"	"7f "	"4"	"25"
"20:20:00"	"2026-07-22"	"Leicester"	"Amelias Joy"	"2.50"	"3.96"	"Handicap"	"3"	"5"	"Probert, David"	"Herrington,M "	"6f "	"4"	"18"
"19:40:00"	"2026-07-22"	"Lingfield"	"Asuka"	"0.02"	"1.02"	"Novices"	"1"	"3"	"Loughnane, Mr Billy"	"Boughey, George"	"6f "	"4"	"15"
"20:21:00"	"2026-07-21"	"Salisbury"	"Dottie Diamond"	"3.00"	"4.27"	"Handicap"	"1"	"8"	"Loughnane, Mr Billy"	"Stone, W B"	"5f "	"4"	"7"
"19:51:00"	"2026-07-21"	"Salisbury"	"Celeborn"	"2.00"	"3.14"	"Handicap"	"4"	"4"	"Loughnane, Mr Billy"	"Boughey, George"	"1m "	"4"	"16"
"18:21:00"	"2026-07-21"	"Salisbury"	"Margorie"	"8.00"	"10.5"	"Handicap"	"10"	"10"	"Mellah, Miss Khadijah"	"Houghton, Eve Johnson"	"7f "	"4"	"45"
"19:30:00"	"2026-07-20"	"Beverley"	"Tattie Bogle"	"4.50"	"6.61"	"Handicap"	"2"	"4"	"Scott, Rowan"	"Johnston, Charlie"	"7.5f "	"4"	"16"
"19:20:00"	"2026-07-20"	"Windsor"	"Em Four"	"6.50"	"8.56"	"Handicap"	"5"	"8"	"Osborne, Saffie"	"Osborne, J A"	"6f "	"4"	"16"
"19:00:00"	"2026-07-20"	"Beverley"	"Great"	"5.00"	"6.8"	"Handicap"	"5"	"10"	"Gray, S A"	"England, Sam"	"5f "	"4"	"11"
"19:00:00"	"2026-07-20"	"Beverley"	"Dc Cogent"	"16.00"	"22.13"	"Handicap"	"7"	"10"	"Robinson, Ben"	"Smart, B"	"5f "	"4"	"34"
"16:00:00"	"2026-07-20"	"Ayr"	"Mayor Of Maghera"	"11.00"	"14.5"	"Handicap"	"7"	"9"	"James, S H"	"Smith, R Michael"	"1m "	"4"	"20"
"20:25:00"	"2026-07-18"	"Doncaster"	"Palmarian"	"11.00"	"16"	"Handicap"	"2"	"11"	"Sullivan, James P"	"Carr, Mrs R A"	"1m "	"4"	"14"
"19:15:00"	"2026-07-18"	"Doncaster"	"War And Love"	"50.00"	"90"	"Handicap"	"4"	"8"	"Robinson, Ben"	"Ellison, B"	"7f "	"4"	"12"
"19:15:00"	"2026-07-18"	"Doncaster"	"Big Apple Jack"	"7.50"	"11"	"Handicap"	"5"	"8"	"Chalkley, Lewis"	"Easterby, M W"	"7f "	"4"	"19"
"19:00:00"	"2026-07-18"	"Nottingham"	"Marajito"	"5.00"	"8.07"	"Handicap"	"4"	"7"	"Dickson, Mr Jake"	"Easterby, T D"	"5f "	"4"	"13"
"17:40:00"	"2026-07-18"	"Doncaster"	"J Street"	"2.75"	"3.76"	"Handicap"	"1"	"5"	"Chalkley, Lewis"	"Easterby, M W"	"5f "	"4"	"23"
"17:40:00"	"2026-07-18"	"Doncaster"	"Startling"	"5.00"	"6.4"	"Handicap"	"4"	"5"	"Sanna, G"	"Wainwright, J S"	"5f "	"4"	"23"
"17:35:00"	"2026-07-18"	"Ripon"	"Indys Angel"	"6.00"	"8.01"	"Handicap"	"7"	"11"	"Beasley, Connor"	"Kirby, P A"	"6f "	"4"	"10"
"17:25:00"	"2026-07-18"	"Newmarket (July)"	"Silca Bay"	"3.00"	"4.1"	"Handicap"	"1"	"6"	"Carmichael, Oliver"	"Houghton, Eve Johnson"	"1m "	"4"	"15"
"17:25:00"	"2026-07-18"	"Newmarket (July)"	"Dovey Moon"	"8.00"	"8.81"	"Handicap"	"5"	"6"	"Egan, John"	"Evans, P D"	"1m "	"4"	"19"
"17:25:00"	"2026-07-18"	"Newmarket (July)"	"Lady Mariko"	"7.00"	"8.42"	"Handicap"	"6"	"6"	"Fallon, Cieren"	"Cunha, Dylan"	"1m "	"4"	"31"
"16:17:00"	"2026-07-18"	"Newmarket (July)"	"Yes Im Mali"	"2.00"	"3.35"	"Handicap"	"2"	"8"	"Tudhope, Daniel"	"OMeara, D"	"6f "	"4"	"14"
"15:02:00"	"2026-07-18"	"Newbury"	"Symbol Of Honour"	"3.50"	"5"	"Non-Handicap"	"1"	"7"	"Buick, William"	"Appleby, Charlie"	"6f "	"4"	"21"
"20:52:00"	"2026-07-17"	"Pontefract"	"The New Bay Pearl"	"14.00"	"17.29"	"Handicap"	"4"	"7"	"Eaves, Tom"	"Whitaker, Simon"	"1m "	"4"	"30"
"20:08:00"	"2026-07-17"	"Newmarket (July)"	"Novamay"	"7.50"	"11.9"	"Handicap"	"6"	"8"	"Elliott, Rhys"	"Dods, M"	"6f "	"4"	"27"
"19:42:00"	"2026-07-17"	"Pontefract"	"Best Rate"	"0.91"	"2.14"	"Handicap"	"1"	"6"	"Cronin, S C"	"Hannon (Jnr), Richard"	"1m "	"4"	"7"
"19:07:00"	"2026-07-17"	"Pontefract"	"Im Next"	"3.00"	"4.1"	"Handicap"	"6"	"7"	"Allan, David"	"Easterby, T D"	"5f "	"4"	"14"
"16:40:00"	"2026-07-17"	"Nottingham"	"Rinky Tinky Tinky"	"4.50"	"6.97"	"Non-Handicap"	"5"	"8"	"Sayette, B D L"	"Gansera-Leveque, Mrs Ilka"	"5f "	"4"	"44"
"20:05:00"	"2026-07-16"	"Epsom"	"Uppercase"	"2.50"	"4"	"Handicap"	"1"	"5"	"Fraser, Kaiya"	"Eustace, Harry"	"7f "	"4"	"35"
"20:05:00"	"2026-07-16"	"Epsom"	"Musical Angel"	"5.50"	"6.78"	"Handicap"	"3"	"5"	"Marquand, Tom"	"Dow, S"	"7f "	"4"	"15"
"17:00:00"	"2026-07-16"	"Chepstow"	"Be An Angel"	"1.88"	"3.41"	"Handicap"	"2"	"7"	"Edmunds, Lewis"	"Millman, B R"	"6f "	"4"	"5"
"15:50:00"	"2026-07-16"	"Chepstow"	"Penelope Valentine"	"9.00"	"13"	"Handicap"	"5"	"6"	"Morris, Luke"	"Owen, J P"	"1m "	"4"	"28"
"15:38:00"	"2026-07-16"	"Thirsk"	"Bridgefoot Rambler"	"150.00"	"800"	"Non-Handicap"	"3"	"13"	"Whiteley, C J"	"Hanlon, Stephen"	"1m "	"4"	"38"
"15:38:00"	"2026-07-16"	"Thirsk"	"I Can Boogy"	"8.50"	"13"	"Non-Handicap"	"12"	"13"	"Jary, Alex"	"Tinkler, N"	"1m "	"4"	"21"
"14:40:00"	"2026-07-16"	"Chepstow"	"Dragon God"	"2.25"	"3.55"	"Handicap"	"3"	"4"	"Coppins, Myla"	"Carroll, A W"	"5f "	"4"	"19"
"14:15:00"	"2026-07-16"	"Hamilton"	"Fear And Fast"	"8.00"	"11.5"	"Handicap"	"7"	"8"	"James, S H"	"Goldie, J S"	"5f "	"4"	"24"
"19:20:00"	"2026-07-15"	"Lingfield"	"Desert Shadow"	"2.50"	"3.95"	"Handicap"	"1"	"4"	"Levey, S M"	"Suroor, Saeed Bin"	"7.5f "	"4"	"50"
"18:40:00"	"2026-07-15"	"Yarmouth"	"Izzy Fast"	"3.00"	"3.95"	"Handicap"	"5"	"6"	"Crouch, Hector"	"McBride, P J"	"7f "	"4"	"7"
"17:05:00"	"2026-07-15"	"Bath"	"Havana Club"	"2.25"	"3.63"	"Handicap"	"1"	"7"	"Marsh, Finley"	"Wintle, A"	"1m "	"4"	"16"
"16:40:00"	"2026-07-15"	"Catterick"	"Lucius Aurelius"	"11.00"	"15.55"	"Handicap"	"9"	"9"	"Nicholls, Mr Jack"	"Ryan, K A"	"5f "	"4"	"16"
"14:31:00"	"2026-07-15"	"Bath"	"Early Release"	"11.00"	"15"	"Handicap"	"5"	"6"	"Kavanagh, Ryan"	"Evans, P D"	"5.5f "	"4"	"50"
"17:04:00"	"2026-07-14"	"Leicester"	"Bullington Bry"	"4.50"	"5.9"	"Non-Handicap"	"2"	"11"	"Edmunds, Lewis"	"Macey, Jessica"	"6f "	"4"	"45"
"17:04:00"	"2026-07-14"	"Leicester"	"Henry Tudor"	"5.50"	"8.2"	"Non-Handicap"	"7"	"11"	"Lewis, Ashley"	"Hoad, M R"	"6f "	"4"	"14"
"17:04:00"	"2026-07-14"	"Leicester"	"Summer Rain"	"8.50"	"11.5"	"Non-Handicap"	"9"	"11"	"Jary, Alex"	"Lidster, Craig"	"6f "	"4"	"6"
"16:23:00"	"2026-07-14"	"Beverley"	"Zivas Star"	"22.00"	"32"	"Handicap"	"6"	"10"	"Elliott, Andrew"	"Whitaker, Simon"	"5f "	"4"	"23"
"16:05:00"	"2026-07-14"	"Ffos Las"	"Tokyo Joe"	"0.91"	"1.99"	"Handicap"	"1"	"9"	"Shoemark, Kieran"	"Walker, Ed"	"7.5f "	"4"	"32"
"16:05:00"	"2026-07-14"	"Ffos Las"	"Mayberry Moon"	"4.00"	"7.09"	"Handicap"	"5"	"9"	"Ryan, Rossa"	"Faulkner, T"	"7.5f "	"4"	"15"
"15:24:00"	"2026-07-14"	"Leicester"	"Dottie Diamond"	"3.00"	"4.1"	"Handicap"	"1"	"6"	"Hornby, Rob"	"Stone, W B"	"5f "	"4"	"26"
"19:50:00"	"2026-07-13"	"Windsor"	"Cristo"	"2.00"	"3.6"	"Handicap"	"2"	"8"	"Levey, S M"	"Hannon (Jnr), Richard"	"1m "	"4"	"10"
"16:00:00"	"2026-07-13"	"Ayr"	"Tap Dancer"	"6.50"	"9.28"	"Handicap"	"3"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"7.5f "	"4"	"7"
"14:30:00"	"2026-07-13"	"Ayr"	"Hi Lord"	"12.00"	"16.5"	"Handicap"	"3"	"11"	"McHugh, B"	"Harrison, Gary"	"5f "	"4"	"33"
"17:40:00"	"2026-07-11"	"Hamilton"	"Azuinthejungle"	"2.50"	"3.77"	"Handicap"	"2"	"8"	"Jary, Alex"	"Tinkler, N"	"5f "	"4"	"15"
"17:30:00"	"2026-07-11"	"York"	"Alpha Magic"	"50.00"	"73.88"	"Handicap"	"11"	"19"	"Garritty, Billy"	"Easterby, M W"	"6f "	"4"	"26"
"17:30:00"	"2026-07-11"	"York"	"Ruby Red Gove"	"22.00"	"34.06"	"Handicap"	"19"	"19"	"Peate, Jonny"	"Furtado, Ivan"	"6f "	"4"	"15"
