RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	Age	DaysSinceRun	
"16:40:00"	"2026-04-29"	"Southwell"	"Manton Road"	"16.00"	"21.32"	"Handicap"	"7"	"10"	"Fox, Kieren"	"Phillips, R T"	"1m "	"4"	"35"
"17:10:00"	"2026-04-28"	"Southwell"	"Pinjarra (IRE)"	"11.00"	"15.5"	"Handicap"	"8"	"10"	"Hart, Jason"	"Quinn, J J"	"6f "	"5"	"21"
"17:10:00"	"2026-04-28"	"Southwell"	"Angel Of England"	"20.00"	"30"	"Handicap"	"UR"	"10"	"Kirrane, Sean"	"Brown, A D"	"6f "	"5"	"8"
"18:00:00"	"2026-04-25"	"Southwell"	"Trouble In Chicago (FR)"	"66.00"	"114.42"	"Handicap"	"11"	"11"	"Kirrane, Sean"	"Furtado, Ivan"	"1m6f "	"4"	"44"
"20:00:00"	"2026-04-21"	"Wolverhampton"	"Big Gypsy King"	"40.00"	"59.92"	"Handicap"	"8"	"8"	"ONeill, K T"	"Moffatt, James"	"7f "	"4"	"40"
"20:00:00"	"2026-04-13"	"Newcastle"	"Falaise Blanc (FR)"	"28.00"	"40"	"Handicap"	"11"	"11"	"Fairley, Greg"	"Scott, Miss Katie"	"1m "	"4"	"32"
"19:30:00"	"2026-04-10"	"Wolverhampton"	"Cooramook (IRE)"	"40.00"	"60"	"Handicap"	"4"	"12"	"Muscutt, D"	"Loughnane, Daniel Mark"	"7f "	"4"	"63"
"20:00:00"	"2026-04-08"	"Kempton"	"Initial Blue (IRE)"	"3.50"	"5.53"	"Handicap"	"1"	"11"	"Loughnane, Mr Billy"	"Newland, Dr R D P"	"6f "	"4"	"13"
"17:25:00"	"2026-04-06"	"Wolverhampton"	"Simply Blue"	"3.50"	"5.5"	"Handicap"	"1"	"9"	"Crouch, Hector"	"Owen, J P"	"6f "	"4"	"20"
"16:15:00"	"2026-04-06"	"Wolverhampton"	"Kings Cruiser"	"1.88"	"3.53"	"Handicap"	"3"	"10"	"Ghiani, Marco"	"Botti, M"	"1m6f "	"4"	"11"
"16:15:00"	"2026-04-06"	"Wolverhampton"	"Shabu Shabu (IRE)"	"7.50"	"9.77"	"Handicap"	"10"	"10"	"Muscutt, D"	"Ferguson, James"	"1m6f "	"4"	"9"
"17:20:00"	"2026-04-05"	"Southwell"	"Arths Gold"	"8.50"	"10.2"	"Handicap"	"2"	"10"	"Leavy, Mr Joe"	"Hannon (Jnr), Richard"	"1m4f "	"4"	"18"
"15:35:00"	"2026-04-03"	"Newcastle"	"Valiant Force (USA)"	"28.00"	"48"	"Handicap"	"10"	"14"	"Sheehy, M P"	"Aguiar, Robson"	"6f "	"5"	"41"
"18:48:00"	"2026-04-02"	"Southwell"	"Silky Robin (IRE)"	"14.00"	"25.67"	"Handicap"	"5"	"13"	"Bowen, S D"	"Toomey, Brian"	"5f "	"5"	"17"
"20:30:00"	"2026-03-30"	"Wolverhampton"	"First Encounter"	"6.50"	"8.24"	"Handicap"	"6"	"11"	"Morris, Luke"	"Gallagher, J"	"1m.5f "	"5"	"33"
"20:00:00"	"2026-03-30"	"Wolverhampton"	"Galette"	"80.00"	"146.52"	"Non-Handicap"	"9"	"11"	"Hornby, Rob"	"Portman, J G"	"1m.5f "	"4"	"48"
"20:00:00"	"2026-03-28"	"Southwell"	"Dash Power"	"25.00"	"34.53"	"Handicap"	"6"	"10"	"Kavanagh, Ryan"	"Mullaney, L A"	"1m3f "	"5"	"14"
"14:42:00"	"2026-03-28"	"Kempton"	"Military Academy"	"7.50"	"12.1"	"Handicap"	"12"	"13"	"Egan, Ms A"	"Chapple-Hyam, Jane"	"1m3f "	"5"	"35"
"19:00:00"	"2026-03-26"	"Chelmsford City"	"Kings Cruiser"	"8.00"	"12.5"	"Handicap"	"1"	"8"	"Ghiani, Marco"	"Botti, M"	"1m5.5f "	"4"	"16"
"18:00:00"	"2026-03-25"	"Kempton"	"Grand Citadel (IRE)"	"9.00"	"13.32"	"Handicap"	"4"	"8"	"Doyle, Hollie"	"Fenton, M P"	"1m "	"5"	"42"
"17:30:00"	"2026-03-25"	"Kempton"	"Resilient Lady"	"28.00"	"36"	"Handicap"	"4"	"9"	"Mangan, Gina"	"Brown, G"	"1m "	"4"	"9"
"17:30:00"	"2026-03-25"	"Kempton"	"Petra Grey"	"33.00"	"42"	"Handicap"	"6"	"9"	"Coughlan, Laura"	"Turner, Kathy"	"1m "	"5"	"21"
"14:22:00"	"2026-03-25"	"Lingfield"	"Manton Road"	"12.00"	"13.15"	"Handicap"	"7"	"9"	"Havlin, Robert"	"Phillips, R T"	"7f "	"4"	"23"
"20:30:00"	"2026-03-21"	"Newcastle"	"Pit Boss"	"1.88"	"3.3"	"Handicap"	"1"	"8"	"Whiteley, C J"	"Bailey, Liam"	"6f "	"4"	"9"
"19:00:00"	"2026-03-14"	"Southwell"	"Woodrafff"	"1.50"	"2.91"	"Non-Handicap"	"2"	"8"	"Sullivan, James P"	"Carr, Mrs R A"	"1m "	"5"	"4"
"19:50:00"	"2026-03-13"	"Southwell"	"Karismatique"	"2.75"	"4.08"	"Handicap"	"5"	"8"	"Lewis, Ashley"	"Moore, J S"	"1m6f "	"4"	"36"
"17:05:00"	"2026-03-13"	"Wolverhampton"	"Silky Robin (IRE)"	"25.00"	"36.4"	"Handicap"	"6"	"10"	"Bowen, S D"	"Toomey, Brian"	"6f "	"5"	"33"
"20:15:00"	"2026-03-12"	"Newcastle"	"Pit Boss"	"2.75"	"4.01"	"Handicap"	"3"	"11"	"Garritty, Billy"	"Bailey, Liam"	"7f "	"4"	"6"
"20:30:00"	"2026-03-10"	"Wolverhampton"	"Woodrafff"	"2.50"	"3.85"	"Non-Handicap"	"2"	"12"	"Sullivan, James P"	"Carr, Mrs R A"	"1m.5f "	"5"	"5"
"20:00:00"	"2026-03-09"	"Wolverhampton"	"Crimson Rambler"	"0.62"	"1.68"	"Handicap"	"1"	"11"	"Wright, Liam"	"Scott, George"	"1m.5f "	"3"	"5"
"20:00:00"	"2026-03-09"	"Wolverhampton"	"Nandos Pride (IRE)"	"33.00"	"62.27"	"Handicap"	"8"	"11"	"Loughnane, Mr Billy"	"Loughnane, Daniel Mark"	"1m.5f "	"3"	"26"
"20:30:00"	"2026-03-06"	"Newcastle"	"Sedgemoor (IRE)"	"2.50"	"4"	"Handicap"	"1"	"8"	"Planas, Connor"	"Ryan, J"	"6f "	"5"	"6"
"20:00:00"	"2026-03-06"	"Newcastle"	"Pit Boss"	"3.50"	"5.2"	"Handicap"	"3"	"8"	"Horgan, C"	"Bailey, Liam"	"6f "	"4"	"15"
"20:00:00"	"2026-03-05"	"Newcastle"	"Woodrafff"	"3.00"	"4.8"	"Non-Handicap"	"1"	"9"	"Sullivan, James P"	"Carr, Mrs R A"	"1m "	"5"	"9"
"20:30:00"	"2026-03-04"	"Kempton"	"Petra Grey"	"50.00"	"70.63"	"Non-Handicap"	"6"	"11"	"Tucker, Charlie"	"Turner, Kathy"	"7f "	"5"	"23"
"15:32:00"	"2026-03-04"	"Southwell"	"Crimson Rambler"	"1.88"	"3.37"	"Handicap"	"1"	"8"	"Keenan, Darragh"	"Scott, George"	"1m "	"3"	"14"
"20:00:00"	"2026-02-28"	"Southwell"	"Arths Gold"	"10.00"	"15.2"	"Handicap"	"3"	"12"	"Voikhansky, Alexander"	"Hannon (Jnr), Richard"	"1m3f "	"4"	"7"
"18:45:00"	"2026-02-27"	"Wolverhampton"	"He Bangs The Drums (IRE)"	"11.00"	"16.06"	"Handicap"	"7"	"11"	"Doyle, Hollie"	"Watson, Archie"	"6f "	"3"	"20"
"17:13:00"	"2026-02-27"	"Wolverhampton"	"Amber Honey"	"11.00"	"15.04"	"Handicap"	"3"	"11"	"Fallon, Cieren"	"Dunlop, E A L"	"1m.5f "	"4"	"35"
"16:53:00"	"2026-02-27"	"Lingfield"	"Eupator (FR)"	"16.00"	"25"	"Handicap"	"8"	"10"	"Leavy, Mr Joe"	"Hannon (Jnr), Richard"	"1m "	"4"	"24"
"16:53:00"	"2026-02-27"	"Lingfield"	"Sheikh Raj (IRE)"	"28.00"	"34.77"	"Handicap"	"9"	"10"	"Heard, Tyler"	"Hughes, Richard"	"1m "	"4"	"62"
"17:05:00"	"2026-02-25"	"Kempton"	"Hamish Leek"	"7.50"	"11.06"	"Handicap"	"5"	"11"	"Mitchell, Jack"	"Horton, James"	"7f "	"3"	"22"
"17:42:00"	"2026-02-24"	"Newcastle"	"Mini Mac (IRE)"	"50.00"	"54.66"	"Handicap"	"6"	"8"	"Kirrane, Sean"	"Macey, Jessica"	"1m "	"4"	"19"
"16:12:00"	"2026-02-24"	"Newcastle"	"Age Of Time (FR)"	"2.00"	"3.32"	"Handicap"	"2"	"9"	"Egan, David"	"Williams, Ian"	"7f "	"5"	"11"
"19:00:00"	"2026-02-21"	"Chelmsford City"	"King David (IRE)"	"3.33"	"5.2"	"Handicap"	"4"	"9"	"Doyle, Hollie"	"Kelleway, Miss Gay"	"6f "	"5"	"13"
"19:00:00"	"2026-02-19"	"Newcastle"	"Sedgemoor (IRE)"	"3.33"	"4.7"	"Non-Handicap"	"1"	"8"	"Planas, Connor"	"Butler, John"	"6f "	"5"	"59"
"18:00:00"	"2026-02-19"	"Newcastle"	"Pit Boss"	"3.50"	"5.7"	"Handicap"	"2"	"8"	"Horgan, C"	"Bailey, Liam"	"7f "	"4"	"5"
"16:22:00"	"2026-02-17"	"Wolverhampton"	"Nakatomi (IRE)"	"22.00"	"38"	"Handicap"	"6"	"10"	"Elliott, Rhys"	"Brown, A D"	"1m6f "	"4"	"8"
"19:25:00"	"2026-02-14"	"Newcastle"	"Riddikulus"	"33.00"	"47.43"	"Handicap"	"4"	"8"	"Pyle, William"	"Tuer, Grant"	"1m "	"3"	"36"
"17:15:00"	"2026-02-13"	"Wolverhampton"	"Age Of Time (FR)"	"2.50"	"4"	"Handicap"	"3"	"8"	"Kavanagh, Ryan"	"Williams, Ian"	"1m.5f "	"5"	"9"
"17:05:00"	"2026-02-11"	"Kempton"	"Nandos Pride (IRE)"	"80.00"	"198.51"	"Handicap"	"9"	"12"	"Morris, Luke"	"Loughnane, Daniel Mark"	"1m "	"3"	"26"
"15:18:00"	"2026-02-10"	"Lingfield"	"Roman Emperor"	"25.00"	"48"	"Handicap"	"7"	"12"	"Donohoe, Stephen"	"Ryan, J"	"6f "	"5"	"7"
"15:18:00"	"2026-02-10"	"Lingfield"	"Son Of Astar"	"5.00"	"8.9"	"Handicap"	"11"	"12"	"Ryan, Rossa"	"Carroll, A W"	"6f "	"4"	"14"
"13:18:00"	"2026-02-10"	"Lingfield"	"World Of Darcy (IRE)"	"25.00"	"32"	"Handicap"	"8"	"8"	"Keenan, Darragh"	"Ryan, J"	"7f "	"5"	"12"
"17:30:00"	"2026-02-04"	"Newcastle"	"Pit Boss"	"1.50"	"2.72"	"Handicap"	"1"	"8"	"Garritty, Billy"	"Bailey, Liam"	"6f "	"4"	"4"
"17:00:00"	"2026-02-04"	"Newcastle"	"Laurens Dream"	"4.50"	"6.91"	"Handicap"	"5"	"8"	"Mason, Joanna"	"Easterby, M W"	"6f "	"4"	"13"
"20:30:00"	"2026-02-03"	"Wolverhampton"	"Curated (IRE)"	"66.00"	"110"	"Handicap"	"8"	"10"	"Currie, Nicola"	"Sangster, Ollie"	"1m.5f "	"3"	"7"
"18:55:00"	"2026-01-31"	"Newcastle"	"Surgeon Commander (IRE)"	"6.00"	"7.15"	"Handicap"	"3"	"8"	"Gray, S A"	"Lidster, Craig"	"6f "	"3"	"9"
"18:55:00"	"2026-01-31"	"Newcastle"	"Golden Havana (IRE)"	"25.00"	"32.38"	"Handicap"	"7"	"8"	"Kirrane, Sean"	"Dods, M"	"6f "	"3"	"46"
"18:00:00"	"2026-01-30"	"Wolverhampton"	"First Encounter"	"4.50"	"6.26"	"Non-Handicap"	"1"	"10"	"Morris, Luke"	"Gallagher, J"	"1m.5f "	"5"	"16"
"17:30:00"	"2026-01-30"	"Wolverhampton"	"Dash Power"	"4.00"	"6.13"	"Non-Handicap"	"2"	"10"	"Davies, Harry"	"Mullaney, L A"	"1m.5f "	"5"	"10"
"14:50:00"	"2026-01-29"	"Lingfield"	"Huntly Lodge"	"16.00"	"21.01"	"Non-Handicap"	"7"	"9"	"Morris, Luke"	"Perrett, Mrs A J"	"7f "	"5"	"17"
"14:20:00"	"2026-01-29"	"Lingfield"	"World Of Darcy (IRE)"	"11.00"	"17.35"	"Handicap"	"5"	"9"	"Morris, Luke"	"Ryan, J"	"1m "	"5"	"7"
"19:00:00"	"2026-01-27"	"Wolverhampton"	"He Bangs The Drums (IRE)"	"10.00"	"13"	"Handicap"	"2"	"9"	"Vigors, Harry"	"Watson, Archie"	"6f "	"3"	"13"
"19:00:00"	"2026-01-27"	"Wolverhampton"	"Curated (IRE)"	"22.00"	"26.87"	"Handicap"	"6"	"9"	"Currie, Nicola"	"Sangster, Ollie"	"6f "	"3"	"25"
"18:30:00"	"2026-01-26"	"Wolverhampton"	"Yehudi (IRE)"	"3.50"	"5.4"	"Handicap"	"5"	"11"	"Loughnane, Mr Billy"	"Loughnane, Daniel Mark"	"7f "	"4"	"20"
"16:35:00"	"2026-01-24"	"Newcastle"	"Pinpoint"	"22.00"	"26.33"	"Non-Handicap"	"6"	"8"	"Fairley, Greg"	"Whillans, Ewan"	"5f "	"5"	"14"
"14:48:00"	"2026-01-24"	"Lingfield"	"Roman Emperor"	"5.00"	"6.8"	"Handicap"	"6"	"8"	"Murphy, D J"	"Ryan, J"	"7f "	"5"	"16"
"14:14:00"	"2026-01-24"	"Lingfield"	"Troy Story"	"9.00"	"12.78"	"Handicap"	"10"	"12"	"Bishop, Charles"	"Houghton, Eve Johnson"	"1m4f "	"4"	"17"
"15:25:00"	"2026-01-22"	"Southwell"	"World Of Darcy (IRE)"	"16.00"	"21.54"	"Non-Handicap"	"6"	"8"	"Keenan, Darragh"	"Ryan, J"	"7f "	"5"	"10"
"17:00:00"	"2026-01-20"	"Southwell"	"The English Rogue"	"8.00"	"13"	"Handicap"	"8"	"12"	"Walker, Mr S"	"Bethell, Ed"	"7f "	"4"	"10"
"13:13:00"	"2026-01-20"	"Newcastle"	"Dash Power"	"6.00"	"7.69"	"Non-Handicap"	"3"	"10"	"Kirrane, Sean"	"Mullaney, L A"	"7f "	"5"	"3"
"20:00:00"	"2026-01-19"	"Wolverhampton"	"Ganthorpe"	"22.00"	"57.21"	"Handicap"	"8"	"10"	"Garritty, Billy"	"Easterby, M W"	"7f "	"3"	"32"
"13:38:00"	"2026-01-19"	"Kempton"	"Straight Back Up"	"50.00"	"80"	"Handicap"	"8"	"8"	"Applegate, Lloyd"	"Newland, Dr R D P"	"6f "	"4"	"4"
"13:08:00"	"2026-01-19"	"Kempton"	"Apache Green"	"7.50"	"10"	"Handicap"	"2"	"8"	"ONeill, K T"	"Woods, S P C"	"1m "	"4"	"13"
"18:00:00"	"2026-01-17"	"Southwell"	"Dash Power"	"8.50"	"12.63"	"Non-Handicap"	"4"	"9"	"Kirrane, Sean"	"Mullaney, L A"	"1m "	"5"	"5"
"15:05:00"	"2026-01-17"	"Lingfield"	"Fitzmaurice (IRE)"	"80.00"	"208.78"	"Handicap"	"7"	"8"	"Heard, Tyler"	"Poulton, Camilla"	"6f "	"4"	"10"
"20:30:00"	"2026-01-14"	"Kempton"	"Karismatique"	"6.50"	"8.98"	"Handicap"	"5"	"12"	"Chalmers, Isobelle"	"Moore, J S"	"1m4f "	"4"	"10"
"18:00:00"	"2026-01-14"	"Kempton"	"Mister Knockout"	"80.00"	"280.06"	"Handicap"	"10"	"11"	"Bishop, Charles"	"Brown, G"	"1m "	"4"	"44"
"17:30:00"	"2026-01-13"	"Southwell"	"Sharp Call (IRE)"	"28.00"	"52.01"	"Non-Handicap"	"10"	"10"	"Mason, Joanna"	"Easterby, M W"	"7f "	"4"	"28"
"19:30:00"	"2026-01-12"	"Wolverhampton"	"Dash Power"	"9.00"	"11.66"	"Handicap"	"9"	"11"	"Kirrane, Sean"	"Mullaney, L A"	"1m.5f "	"5"	"24"
"15:10:00"	"2026-01-12"	"Lingfield"	"Princess Pw (IRE)"	"16.00"	"21"	"Non-Handicap"	"10"	"11"	"Morris, Luke"	"Kelleway, Miss Gay"	"1m "	"4"	"37"
"16:12:00"	"2026-01-11"	"Chelmsford City"	"Diligent Henry"	"10.00"	"14"	"Handicap"	"10"	"11"	"Costello, Dougie"	"Macey, Jessica"	"7f "	"5"	"10"
"16:50:00"	"2026-01-10"	"Newcastle"	"That Lucas Fella (IRE)"	"7.00"	"10.92"	"Non-Handicap"	"2"	"10"	"Mullen, Andrew"	"Jardine, I"	"1m "	"4"	"45"
"11:40:00"	"2026-01-10"	"Lingfield"	"Amber Honey"	"8.00"	"9.41"	"Handicap"	"6"	"8"	"Davies, Harry"	"Dunlop, E A L"	"1m "	"4"	"11"
"19:00:00"	"2026-01-08"	"Chelmsford City"	"Filligris (IRE)"	"100.00"	"165.08"	"Handicap"	"8"	"10"	"Heard, Tyler"	"Pearce, Simon"	"1m5.5f "	"4"	"24"
"16:45:00"	"2026-01-06"	"Wolverhampton"	"Apache Green"	"22.00"	"25.67"	"Handicap"	"2"	"10"	"ONeill, K T"	"Woods, S P C"	"1m.5f "	"4"	"20"
"14:45:00"	"2026-01-06"	"Wolverhampton"	"East Tyrone (IRE)"	"18.00"	"32.25"	"Non-Handicap"	"1"	"9"	"Hardie, Cameron"	"Kirby, P A"	"6f "	"4"	"28"
"13:00:00"	"2026-01-04"	"Southwell"	"Pit Boss"	"40.00"	"89.85"	"Handicap"	"7"	"12"	"McHugh, B"	"Bailey, Liam"	"7f "	"4"	"15"
"14:52:00"	"2026-01-03"	"Lingfield"	"Invincible Storm (IRE)"	"33.00"	"47.4"	"Handicap"	"9"	"9"	"Morris, Luke"	"De Giles, Ed"	"7f "	"4"	"15"
"17:30:00"	"2026-01-02"	"Wolverhampton"	"Back Before Dark"	"10.00"	"16.12"	"Non-Handicap"	"5"	"8"	"Stammers, Oliver"	"Tuer, Grant"	"5f "	"5"	"17"
"17:30:00"	"2026-01-02"	"Wolverhampton"	"Sarabi"	"25.00"	"33.11"	"Non-Handicap"	"7"	"8"	"Hart, Jason"	"Keady, Michael"	"5f "	"4"	"30"
"19:00:00"	"2025-12-30"	"Wolverhampton"	"Elemental"	"150.00"	"377.8"	"Handicap Nursery"	"8"	"8"	"Hardie, Cameron"	"Frost, Kevin"	"1m.5f "	"2"	"10"
"17:00:00"	"2025-12-30"	"Wolverhampton"	"Sunlit Sea"	"7.50"	"10.77"	"Handicap Nursery"	"7"	"10"	"Morris, Luke"	"Prescott, Sir Mark"	"6f "	"2"	"14"
"18:45:00"	"2025-12-29"	"Newcastle"	"Ana Emaraaty (IRE)"	"4.50"	"7.15"	"Handicap"	"3"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"7f "	"5"	"13"
"18:45:00"	"2025-12-29"	"Newcastle"	"Bovey Belle"	"250.00"	"400"	"Handicap"	"8"	"9"	"Fentiman, Duran"	"Williams, Olly"	"7f "	"3"	"53"
"19:00:00"	"2025-12-27"	"Wolverhampton"	"Summer Evening (IRE)"	"125.00"	"342.1"	"Handicap"	"11"	"11"	"Keenan, Darragh"	"Flood, D"	"1m.5f "	"3"	"12"
"14:00:00"	"2025-12-22"	"Lingfield"	"Roman Emperor"	"9.00"	"14.14"	"Handicap"	"2"	"12"	"Murphy, D J"	"Ryan, J"	"7f "	"4"	"7"
"18:00:00"	"2025-12-20"	"Newcastle"	"Military Leader"	"2.00"	"3.28"	"Handicap"	"2"	"10"	"James, S H"	"Makin, Phillip"	"1m "	"4"	"8"
"16:20:00"	"2025-12-20"	"Newcastle"	"Surgeon Commander (IRE)"	"2.25"	"4.21"	"Handicap Nursery"	"1"	"8"	"James, S H"	"Lidster, Craig"	"7f "	"2"	"1"
"17:45:00"	"2025-12-19"	"Newcastle"	"Falcon Nine"	"7.50"	"11.5"	"Handicap"	"4"	"9"	"Tabti, M"	"Jardine, I"	"1m "	"5"	"48"
"15:25:00"	"2025-12-19"	"Southwell"	"Dash Power"	"20.00"	"29"	"Handicap"	"7"	"10"	"Morris, Luke"	"Mullaney, L A"	"1m "	"4"	"13"
