RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:05:00"	"2026-06-30"	"Musselburgh"	"Bonito Cavalo"	"18.00"	"28"	"Handicap"	"10"	"10"	"Young, Lauren"	"Goldie, J S"	"7"	"78"
"16:30:00"	"2026-06-30"	"Musselburgh"	"Storm On Jura"	"33.00"	"50"	"Handicap"	"4"	"6"	"Elliott, Rhys"	"Goldie, J S"	"4"	"13"
"16:00:00"	"2026-06-30"	"Musselburgh"	"Abduction (FR)"	"11.00"	"18.5"	"Handicap"	"3"	"8"	"Dickson, Mr Jake"	"Goldie, J S"	"8"	"10"
"17:20:00"	"2026-06-27"	"Chester"	"Furhaan"	"12.00"	"18"	"Handicap"	"5"	"7"	"Young, Lauren"	"Goldie, J S"	"4"	"41"
"19:30:00"	"2026-06-25"	"Hamilton"	"Gangsta Man (IRE)"	"6.50"	"8.2"	"Handicap"	"1"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"25"
"19:30:00"	"2026-06-25"	"Hamilton"	"Woohoo (IRE)"	"6.50"	"9.6"	"Handicap"	"7"	"8"	"Young, Lauren"	"Goldie, J S"	"5"	"20"
"16:15:00"	"2026-06-22"	"Musselburgh"	"Fear And Fast"	"6.50"	"10.5"	"Handicap"	"5"	"10"	"Young, Lauren"	"Goldie, J S"	"4"	"16"
"15:45:00"	"2026-06-22"	"Musselburgh"	"Motawaared"	"5.00"	"6.91"	"Handicap"	"6"	"6"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"12"
"17:23:00"	"2026-06-20"	"Ayr"	"Abduction (FR)"	"9.00"	"13"	"Handicap"	"3"	"14"	"Davies, Harry"	"Goldie, J S"	"8"	"14"
"17:23:00"	"2026-06-20"	"Ayr"	"Kelpie Grey"	"9.00"	"14"	"Handicap"	"6"	"14"	"Waugh, Amie"	"Goldie, J S"	"6"	"16"
"17:23:00"	"2026-06-20"	"Ayr"	"Dandy Magic (IRE)"	"20.00"	"30.45"	"Handicap"	"10"	"14"	"Mullen, Andrew"	"Goldie, J S"	"4"	"116"
"16:48:00"	"2026-06-20"	"Ayr"	"Sanny Doo"	"20.00"	"25.27"	"Handicap"	"8"	"8"	"Young, Lauren"	"Goldie, J S"	"3"	"11"
"20:25:00"	"2026-06-19"	"Ayr"	"Gallus Norman"	"3.50"	"5.12"	"Handicap"	"1"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"7"	"15"
"20:25:00"	"2026-06-19"	"Ayr"	"Aighear"	"7.50"	"8.98"	"Handicap"	"4"	"8"	"Waugh, Amie"	"Goldie, J S"	"8"	"45"
"18:00:00"	"2026-06-19"	"Ayr"	"Tap Dancer"	"4.50"	"6.76"	"Handicap"	"6"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"30"
"20:00:00"	"2026-06-17"	"Ripon"	"Krissy (IRE)"	"1.75"	"3.05"	"Handicap"	"6"	"8"	"Elliott, Rhys"	"Goldie, J S"	"5"	"17"
"17:52:00"	"2026-06-17"	"Hamilton"	"Annandale (IRE)"	"7.00"	"10.5"	"Handicap"	"1"	"7"	"Mulrennan, Paul"	"Goldie, J S"	"8"	"13"
"15:25:00"	"2026-06-17"	"Hamilton"	"Montezuma"	"2.75"	"3.69"	"Handicap"	"3"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"17"
"15:25:00"	"2026-06-17"	"Hamilton"	"Jordan Electrics"	"8.50"	"11.11"	"Handicap"	"4"	"8"	"Robinson, Ben"	"Goldie, J S"	"10"	"18"
"15:25:00"	"2026-06-17"	"Hamilton"	"Classy Al"	"33.00"	"65"	"Handicap"	"8"	"8"	"Waugh, Amie"	"Goldie, J S"	"8"	"21"
"16:10:00"	"2026-06-12"	"York"	"Altareq"	"3.00"	"4.28"	"Handicap"	"15"	"16"	"Young, Lauren"	"Goldie, J S"	"4"	"8"
"15:00:00"	"2026-06-12"	"York"	"Eternal Sunshine"	"14.00"	"23"	"Handicap"	"9"	"12"	"Young, Lauren"	"Goldie, J S"	"6"	"12"
"13:50:00"	"2026-06-12"	"York"	"Jannas Journey (IRE)"	"7.00"	"8.86"	"Handicap"	"8"	"20"	"Young, Lauren"	"Goldie, J S"	"5"	"13"
"13:50:00"	"2026-06-12"	"York"	"Oriental Prince"	"33.00"	"57.61"	"Handicap"	"20"	"20"	"Waugh, Amie"	"Goldie, J S"	"5"	"16"
"17:15:00"	"2026-06-06"	"Musselburgh"	"Approaching Dawn (IRE)"	"22.00"	"27.71"	"Handicap"	"1"	"11"	"Young, Lauren"	"Goldie, J S"	"6"	"22"
"17:15:00"	"2026-06-06"	"Musselburgh"	"Doon The Glen"	"9.00"	"11.64"	"Handicap"	"6"	"11"	"Mulrennan, Paul"	"Goldie, J S"	"6"	"8"
"14:50:00"	"2026-06-06"	"Musselburgh"	"Yaaser (IRE)"	"18.00"	"25.88"	"Handicap"	"5"	"9"	"Young, Lauren"	"Goldie, J S"	"8"	"10"
"14:50:00"	"2026-06-06"	"Musselburgh"	"Abduction (FR)"	"8.50"	"12.5"	"Handicap"	"7"	"9"	"Fraser, Kaiya"	"Goldie, J S"	"8"	"20"
"13:40:00"	"2026-06-06"	"Musselburgh"	"Wee Mary (IRE)"	"2.50"	"3.7"	"Handicap"	"1"	"7"	"Waugh, Amie"	"Goldie, J S"	"4"	"8"
"13:40:00"	"2026-06-06"	"Musselburgh"	"Fear And Fast"	"6.50"	"8.19"	"Handicap"	"6"	"7"	"Young, Lauren"	"Goldie, J S"	"4"	"16"
"16:50:00"	"2026-06-05"	"Musselburgh"	"Saxon Gem (IRE)"	"8.50"	"13"	"Handicap"	"4"	"6"	"Young, Lauren"	"Goldie, J S"	"3"	"7"
"16:15:00"	"2026-06-05"	"Musselburgh"	"Woohoo (IRE)"	"2.25"	"3.58"	"Handicap"	"2"	"7"	"Young, Lauren"	"Goldie, J S"	"5"	"5"
"13:50:00"	"2026-06-05"	"Musselburgh"	"Cascade Hall (IRE)"	"0.33"	"1.41"	"Handicap"	"1"	"5"	"Young, Lauren"	"Goldie, J S"	"7"	"18"
"17:22:00"	"2026-06-04"	"Hamilton"	"Uncle Liam (IRE)"	"5.00"	"7.6"	"Handicap"	"1"	"11"	"Young, Lauren"	"Goldie, J S"	"4"	"20"
"16:51:00"	"2026-06-04"	"Hamilton"	"Annandale (IRE)"	"12.00"	"14.79"	"Handicap"	"4"	"7"	"Elliott, Rhys"	"Goldie, J S"	"8"	"107"
"16:42:00"	"2026-06-04"	"Wetherby"	"Catalyse (IRE)"	"20.00"	"28.92"	"Handicap"	"13"	"14"	"Fraser, Kaiya"	"Goldie, J S"	"4"	"36"
"16:21:00"	"2026-06-04"	"Hamilton"	"Water Of Leith (IRE)"	"4.50"	"6.22"	"Handicap"	"5"	"6"	"Mulrennan, Paul"	"Goldie, J S"	"8"	"36"
"14:51:00"	"2026-06-04"	"Hamilton"	"Thunderstorm Katie"	"5.50"	"8.4"	"Handicap"	"2"	"9"	"Young, Lauren"	"Goldie, J S"	"5"	"15"
"14:51:00"	"2026-06-04"	"Hamilton"	"Kelpie Grey"	"2.25"	"3.5"	"Handicap"	"8"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"6"	"15"
"18:15:00"	"2026-05-31"	"Thirsk"	"Mountain Road (FR)"	"9.00"	"13"	"Handicap"	"1"	"13"	"Mulrennan, Paul"	"Goldie, J S"	"7"	"14"
"17:15:00"	"2026-05-31"	"Thirsk"	"Spanish Hustle"	"80.00"	"200"	"Handicap"	"12"	"12"	"Elliott, Rhys"	"Goldie, J S"	"8"	"14"
"16:45:00"	"2026-05-31"	"Thirsk"	"Woohoo (IRE)"	"7.00"	"9.35"	"Handicap"	"9"	"17"	"Young, Lauren"	"Goldie, J S"	"5"	"14"
"17:28:00"	"2026-05-30"	"Carlisle"	"Ayr Poet"	"8.50"	"12.86"	"Handicap"	"9"	"10"	"Young, Lauren"	"Goldie, J S"	"11"	"10"
