RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"19:00:00"	"2025-10-01"	"Kempton"	"Olympic Candle (IRE)"	"3.00"	"4.5"	"Handicap"	"1"	"12"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"393"
"16:00:00"	"2025-08-19"	"Kempton"	"Dubai Beach (IRE)"	"1.50"	"2.76"	"Handicap"	"1"	"8"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"17"
"16:05:00"	"2025-08-02"	"Thirsk"	"Dubai Beach (IRE)"	"7.00"	"10.5"	"Handicap"	"7"	"13"	"Lee, Clifford"	"Suroor, Saeed Bin"	"4"	"38"
"14:10:00"	"2025-07-11"	"York"	"Dubai Treasure (IRE)"	"7.00"	"14"	"Handicap"	"4"	"15"	"Fallon, Cieren"	"Suroor, Saeed Bin"	"4"	"22"
"19:30:00"	"2025-06-25"	"Kempton"	"Dubai Beach (IRE)"	"0.36"	"1.41"	"Handicap"	"2"	"10"	"Shoemark, Kieran"	"Suroor, Saeed Bin"	"4"	"6"
"20:40:00"	"2025-06-19"	"Lingfield"	"Dubai Treasure (IRE)"	"2.75"	"4.1"	"Handicap"	"1"	"10"	"Kingscote, Richard"	"Suroor, Saeed Bin"	"4"	"339"
"17:05:00"	"2025-06-19"	"Chelmsford City"	"Dubai Beach (IRE)"	"1.00"	"2.24"	"Handicap"	"1"	"9"	"Hogan, D E"	"Suroor, Saeed Bin"	"4"	"8"
"16:05:00"	"2024-09-18"	"Yarmouth"	"Arctic Mountain (IRE)"	"5.00"	"7.33"	"Handicap"	"3"	"9"	"Sousa, Silvestre De"	"Suroor, Saeed Bin"	"4"	"36"
"14:42:00"	"2024-08-26"	"Epsom"	"Summer Of Love (IRE)"	"1.38"	"2.58"	"Handicap"	"1"	"6"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"37"
"19:00:00"	"2024-08-13"	"Hamilton"	"Arctic Mountain (IRE)"	"5.00"	"6.48"	"Handicap"	"4"	"9"	"Fanning, Joe"	"Suroor, Saeed Bin"	"4"	"60"
"19:45:00"	"2024-07-20"	"Doncaster"	"Summer Of Love (IRE)"	"4.50"	"5.76"	"Handicap"	"3"	"12"	"Howarth, Christian"	"Suroor, Saeed Bin"	"4"	"31"
"17:40:00"	"2024-06-19"	"Ascot"	"Summer Of Love (IRE)"	"8.00"	"11"	"Handicap"	"17"	"24"	"Soumillon, C"	"Suroor, Saeed Bin"	"4"	"14"
"16:45:00"	"2024-06-14"	"York"	"Arctic Mountain (IRE)"	"1.63"	"2.76"	"Handicap"	"16"	"16"	"Howarth, Christian"	"Suroor, Saeed Bin"	"4"	"6"
"17:30:00"	"2024-05-18"	"Thirsk"	"Rayat (IRE)"	"4.50"	"5.8"	"Handicap"	"14"	"16"	"Bennett, Charlie"	"Suroor, Saeed Bin"	"5"	"310"
"15:45:00"	"2023-09-23"	"York"	"Wild Lion (IRE)"	"5.50"	"7.32"	"Handicap"	"9"	"17"	"Farragher, Adam J"	"Suroor, Saeed Bin"	"5"	"26"
"16:20:00"	"2023-09-20"	"Yarmouth"	"Return To Dubai (IRE)"	"9.00"	"11.5"	"Handicap"	"3"	"9"	"ONeill, K T"	"Suroor, Saeed Bin"	"4"	"36"
"15:05:00"	"2023-08-28"	"Epsom"	"Wild Lion (IRE)"	"3.33"	"5.21"	"Handicap"	"3"	"6"	"Doyle, Hollie"	"Suroor, Saeed Bin"	"5"	"44"
"15:15:00"	"2023-08-26"	"Goodwood"	"Shining Blue (IRE)"	"5.50"	"6.64"	"Handicap"	"3"	"6"	"Shoemark, Kieran"	"Suroor, Saeed Bin"	"5"	"42"
"16:00:00"	"2023-07-15"	"Newmarket (July)"	"Shining Blue (IRE)"	"12.00"	"16.5"	"Handicap"	"13"	"15"	"Hornby, Rob"	"Suroor, Saeed Bin"	"5"	"29"
"15:10:00"	"2023-07-15"	"York"	"White Wolf (IRE)"	"9.00"	"11.25"	"Handicap"	"9"	"18"	"Hanagan, Paul"	"Suroor, Saeed Bin"	"4"	"22"
"14:00:00"	"2023-07-15"	"York"	"Wild Lion (IRE)"	"8.00"	"10"	"Handicap"	"4"	"11"	"Howarth, Christian"	"Suroor, Saeed Bin"	"5"	"28"
"19:15:00"	"2023-07-13"	"Newbury"	"Rayat (IRE)"	"8.50"	"12.3"	"Handicap"	"4"	"12"	"Bishop, Charles"	"Suroor, Saeed Bin"	"4"	"22"
"15:40:00"	"2023-06-23"	"Ascot"	"White Wolf (IRE)"	"25.00"	"42"	"Handicap"	"7"	"18"	"Stott, Kevin"	"Suroor, Saeed Bin"	"4"	"15"
"14:35:00"	"2023-06-17"	"York"	"Wild Lion (IRE)"	"8.00"	"9.9"	"Handicap"	"1"	"13"	"ONeill, K T"	"Suroor, Saeed Bin"	"5"	"253"
"20:20:00"	"2023-06-08"	"Chelmsford City"	"White Wolf (IRE)"	"5.50"	"7.04"	"Handicap"	"2"	"10"	"Kingscote, Richard"	"Suroor, Saeed Bin"	"4"	"22"
"13:50:00"	"2023-06-03"	"Musselburgh"	"Home City (IRE)"	"8.50"	"9.4"	"Handicap"	"9"	"9"	"Steward, Louis"	"Suroor, Saeed Bin"	"4"	"601"
