RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:02:00"	"2026-03-08"	"Naas"	"Goraibhmaithagat (IRE)"	"3.33"	"4.55"	"Handicap Chase"	"2"	"15"	"Walsh, M P"	"Murphy, C A"	"6"	"14"
"15:30:00"	"2026-03-08"	"Naas"	"Mojoe (IRE)"	"10.00"	"14.5"	"Handicap Hurdle"	"1"	"17"	"Torrens, Simon"	"Foley, Patrick T"	"6"	"32"
"15:30:00"	"2026-03-08"	"Naas"	"King In Love (FR)"	"10.00"	"12.79"	"Handicap Hurdle"	"16"	"17"	"OKeeffe, Sean F"	"Aherne, Sean"	"6"	"38"
"15:00:00"	"2026-03-08"	"Naas"	"King Bob (IRE)"	"3.50"	"6.6"	"Handicap Hurdle"	"2"	"10"	"Roche, T P"	"Rothwell, P J"	"5"	"67"
"14:30:00"	"2026-03-08"	"Naas"	"Jony R (IRE)"	"16.00"	"19.5"	"Novices Hurdle"	"4"	"5"	"Slevin, J J"	"Crawford, S R B"	"7"	"21"
"17:22:00"	"2026-03-04"	"Naas"	"Mickey Hulie (IRE)"	"6.00"	"9.8"	"Handicap Hurdle"	"2"	"12"	"Flanagan, S W"	"Kelly, David Harry"	"6"	"41"
"17:22:00"	"2026-03-04"	"Naas"	"Johnny Cakes (FR)"	"10.00"	"17.24"	"Handicap Hurdle"	"5"	"12"	"Roche, T P"	"Rothwell, P J"	"7"	"46"
"16:52:00"	"2026-03-04"	"Naas"	"Butter Fingers (IRE)"	"16.00"	"25"	"Handicap Hurdle"	"3"	"11"	"Markey, S R"	"OSullivan, Ross"	"5"	"62"
"16:52:00"	"2026-03-04"	"Naas"	"Keiths Boy (IRE)"	"5.50"	"8.03"	"Handicap Hurdle"	"8"	"11"	"Kennedy, B P"	"Fahey, Seamus"	"5"	"54"
"16:52:00"	"2026-03-04"	"Naas"	"Free Flow (USA)"	"20.00"	"33.67"	"Handicap Hurdle"	"9"	"11"	"McKenna, Liam"	"OSullivan, Ross"	"6"	"45"
"16:52:00"	"2026-03-04"	"Naas"	"Ballyredinkingston (IRE)"	"28.00"	"42.9"	"Handicap Hurdle"	"11"	"11"	"Barry, Mr B"	"Ryan, John Patrick"	"6"	"79"
"16:22:00"	"2026-03-04"	"Naas"	"Getaways Charm (IRE)"	"8.00"	"12.48"	"Handicap Hurdle"	"7"	"11"	"Donoghue, K M"	"Flynn, Paul W"	"6"	"65"
"15:52:00"	"2026-03-04"	"Naas"	"Fenway Park (IRE)"	"5.00"	"8.05"	"Claimer Hurdle"	"2"	"6"	"McGuinness, Miss A"	"McNamara, Andrew"	"7"	"6"
"14:20:00"	"2026-03-04"	"Naas"	"Musique Des Champs (IRE)"	"100.00"	"1000"	"Maiden Hurdle"	"12"	"20"	"Noonan, G B"	"McCarthy, Eoin Christopher"	"5"	"22"
"16:30:00"	"2026-02-22"	"Naas"	"Blood Destiny (FR)"	"1.50"	"2.7"	"Chase"	"1"	"5"	"Townend, P"	"Mullins, W P"	"7"	"39"
"15:30:00"	"2026-02-22"	"Naas"	"Jeriko De Baune (FR)"	"12.00"	"15"	"Handicap Hurdle"	"6"	"9"	"Moore, Niall"	"Fenton, Philip"	"7"	"31"
"15:00:00"	"2026-02-22"	"Naas"	"Give Him A Chance (IRE)"	"14.00"	"21"	"Handicap Hurdle"	"1"	"16"	"Roche, T P"	"Rothwell, P J"	"7"	"55"
"15:00:00"	"2026-02-22"	"Naas"	"Piccolo Player (IRE)"	"9.00"	"12.3"	"Handicap Hurdle"	"5"	"16"	"Kenneally, Michael"	"Ryan, John Patrick"	"5"	"35"
"15:00:00"	"2026-02-22"	"Naas"	"Fierce Handay (IRE)"	"7.00"	"11.81"	"Handicap Hurdle"	"6"	"16"	"Walsh, M P"	"Meade, Noel"	"6"	"36"
"15:00:00"	"2026-02-22"	"Naas"	"Moudan (IRE)"	"12.00"	"18.58"	"Handicap Hurdle"	"9"	"16"	"Walsh, E"	"Murphy, Ciaran"	"7"	"15"
"15:00:00"	"2026-02-22"	"Naas"	"Raydamann (FR)"	"33.00"	"95.7"	"Handicap Hurdle"	"PU"	"16"	"Kennedy, J W"	"Elliott, Gordon"	"5"	"7"
