RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"18:57:00"	"2026-07-30"	"Wolverhampton"	"Hakin Adraar"	"66.00"	"85"	"Claimer"	"8"	"11"	"Morris, Luke"	"Dunne, M"	"3"	"9"
"17:05:00"	"2026-07-22"	"Worcester"	"Barry Fife (IRE)"	"12.00"	"18.5"	"Handicap Hurdle"	"3"	"10"	"Twiston-Davies, Sam"	"Hanmer, G D"	"7"	"21"
"21:00:00"	"2026-07-21"	"Wolverhampton"	"Landlordtothestars (IRE)"	"14.00"	"19.76"	"Handicap"	"1"	"11"	"Leavy, Mr Joe"	"Evans, H J"	"6"	"126"
"14:25:00"	"2026-07-12"	"Stratford"	"Son Of Tyran"	"1.38"	"2.52"	"Handicap Novices Hurdle"	"PU"	"6"	"Skelton, Harry"	"Skelton, Daniel"	"5"	"45"
"18:45:00"	"2026-06-16"	"Wolverhampton"	"Wyle Cop (USA)"	"10.00"	"12"	"Handicap"	"3"	"10"	"Hogan, D E"	"Jones, Jack"	"3"	"18"
"19:48:00"	"2026-06-08"	"Roscommon"	"Jouster (FR)"	"5.00"	"7.74"	"Handicap Chase"	"4"	"16"	"McGill, Mr O"	"Flynn, Paul W"	"7"	"9"
"19:00:00"	"2026-02-19"	"Newcastle"	"Sedgemoor (IRE)"	"3.33"	"4.7"	"Non-Handicap"	"1"	"8"	"Planas, Connor"	"Butler, John"	"5"	"59"
"14:00:00"	"2026-02-15"	"Punchestown"	"My Trump Card (IRE)"	"50.00"	"55"	"Beginners Chase"	"6"	"7"	"Gilligan, D J"	"Elliott, Gordon"	"8"	"46"
"16:05:00"	"2026-02-03"	"Fairyhouse"	"Walk In The Sea (IRE)"	"18.00"	"41.4"	"Handicap Hurdle"	"PU"	"12"	"Monaghan, Caragh"	"Donoghue, Ian"	"6"	"14"
"20:00:00"	"2026-01-30"	"Wolverhampton"	"My Shagaf (IRE)"	"16.00"	"22"	"Handicap"	"8"	"9"	"Nicholls, Mr Jack"	"Kent, T J"	"3"	"42"
"14:50:00"	"2026-01-29"	"Lingfield"	"Huntly Lodge"	"16.00"	"21.01"	"Non-Handicap"	"7"	"9"	"Morris, Luke"	"Perrett, Mrs A J"	"5"	"17"
"11:58:00"	"2026-01-24"	"Lingfield"	"Sands Of Havana"	"18.00"	"26.23"	"Handicap"	"5"	"9"	"Murphy, D J"	"Hughes, Richard"	"4"	"17"
"17:00:00"	"2026-01-20"	"Southwell"	"The English Rogue"	"8.00"	"13"	"Handicap"	"8"	"12"	"Walker, Mr S"	"Bethell, Ed"	"4"	"10"
"12:32:00"	"2026-01-15"	"Ludlow"	"Meranti (IRE)"	"20.00"	"24.39"	"Handicap Chase"	"PU"	"9"	"McConville, Mr D J"	"Lewis, Mrs S W"	"8"	"27"
"14:45:00"	"2026-01-06"	"Wolverhampton"	"Poet"	"50.00"	"61.89"	"Non-Handicap"	"9"	"9"	"ONeill, K T"	"Dixon, Scott"	"7"	"10"
"14:12:00"	"2026-01-02"	"Chelmsford City"	"Shamacid (IRE)"	"25.00"	"29.29"	"Handicap"	"8"	"9"	"Mitchell, Jack"	"Woods, S P C"	"4"	"22"
"15:25:00"	"2025-12-10"	"Hexham"	"Kingston Rock (IRE)"	"12.00"	"19"	"Handicap Chase"	"PU"	"8"	"Austin, Edward"	"Rutherford, Gary"	"7"	"16"
"13:57:00"	"2025-12-06"	"Wetherby"	"Ringtone"	"100.00"	"260"	"NH Flat"	"8"	"8"	"Bewley, Callum"	"Easterby, T D"	"3"	"22"
"13:00:00"	"2025-12-03"	"Lingfield"	"Dizziwizzbang"	"150.00"	"301.21"	"Handicap"	"9"	"9"	"Mangan, Gina"	"Poulton, Camilla"	"4"	"7"
"13:35:00"	"2025-11-24"	"Ludlow"	"Ramaah"	"100.00"	"250"	"Handicap Hurdle"	"4"	"11"	"Best, J A"	"Davies, Miss Sarah-Jayne"	"4"	"26"
"17:15:00"	"2025-10-23"	"Chelmsford City"	"Correspondence"	"12.00"	"18.2"	"Handicap"	"10"	"10"	"Wood, George"	"Eustace, Harry"	"3"	"19"
"14:50:00"	"2025-10-02"	"Clonmel"	"Fancy A Tipple (IRE)"	"20.00"	"29.89"	"Maiden Hurdle"	"9"	"12"	"Coen, J"	"Kennedy, Michael G"	"5"	"77"
"20:30:00"	"2025-09-15"	"Kempton"	"Take The A Train"	"33.00"	"46"	"Handicap"	"13"	"13"	"Havlin, Robert"	"Dunlop, E A L"	"3"	"19"
"21:00:00"	"2025-09-11"	"Newcastle"	"Golborne"	"14.00"	"19.05"	"Handicap"	"8"	"10"	"Kirrane, Sean"	"Mullaney, L A"	"3"	"25"
"21:00:00"	"2025-09-02"	"Southwell"	"Omon Vase"	"14.00"	"22"	"Handicap"	"13"	"13"	"Stammers, Oliver"	"Frost, Kevin"	"3"	"16"
"17:55:00"	"2025-07-26"	"Newcastle"	"Hurricane Bea"	"4.50"	"6.95"	"Non-Handicap"	"4"	"9"	"Morris, Luke"	"Waggott, Miss Tracy"	"3"	"30"
"13:52:00"	"2025-07-12"	"Dundalk"	"Just Before (USA)"	"3.50"	"5.6"	"Handicap"	"1"	"12"	"Browne-Souza, A"	"Browne, W P"	"3"	"10"
"19:15:00"	"2025-02-07"	"Southwell"	"Miss Billie"	"2.25"	"3.44"	"Non-Handicap"	"2"	"9"	"Hart, Jason"	"Wigham, M"	"5"	"23"
"15:05:00"	"2025-02-05"	"Sedgefield"	"Rioja Alta (IRE)"	"14.00"	"22.21"	"Handicap Hurdle"	"1"	"10"	"OFarrell, C"	"Hammond, Micky"	"5"	"13"
"19:05:00"	"2025-01-25"	"Newcastle"	"Mesaafi"	"12.00"	"13"	"Handicap"	"1"	"10"	"Hart, Jason"	"Pearce, Simon"	"4"	"19"
"18:50:00"	"2025-01-25"	"Wolverhampton"	"Anamika (IRE)"	"12.00"	"20.07"	"Non-Handicap"	"5"	"9"	"Havlin, Robert"	"Botti, M"	"4"	"7"
"12:35:00"	"2025-01-24"	"Lingfield"	"Sweet Couture (IRE)"	"1.88"	"2.94"	"Novices"	"1"	"8"	"Probert, David"	"Boughey, George"	"3"	"18"
"17:15:00"	"2025-01-21"	"Newcastle"	"Zebra Star (IRE)"	"150.00"	"230.01"	"Handicap"	"10"	"10"	"Kavanagh, Ryan"	"Smith, R Michael"	"5"	"71"
"19:30:00"	"2025-01-11"	"Wolverhampton"	"Top Biller"	"18.00"	"22"	"Handicap"	"1"	"11"	"Currie, Nicola"	"Osborne, J A"	"3"	"105"
"16:30:00"	"2025-01-07"	"Wolverhampton"	"Equuleus Star"	"33.00"	"50.67"	"Handicap"	"6"	"7"	"Doughty, Jack"	"Main, Mrs H S"	"4"	"16"
"17:05:00"	"2024-12-26"	"Wolverhampton"	"Tenyatta (IRE)"	"7.50"	"8.34"	"Handicap"	"6"	"12"	"Crouch, Hector"	"Owen, J P"	"3"	"6"
"13:35:00"	"2024-12-13"	"Bangor"	"Jo Arengeot Bey Aa (FR)"	"25.00"	"28"	"Handicap Hurdle"	"PU"	"8"	"Gillard, Mr T"	"McCain Jnr, D"	"5"	"32"
"18:30:00"	"2024-12-02"	"Wolverhampton"	"Zadkiel (IRE)"	"11.00"	"16.44"	"Handicap Nursery"	"8"	"12"	"Shaw, Harrison"	"Quinn, J J"	"2"	"20"
"17:00:00"	"2024-11-29"	"Dundalk"	"Senior Montecristo"	"11.00"	"15.57"	"Claimer"	"6"	"13"	"Roche, L F"	"Coleman, Kevin"	"2"	"14"
"17:00:00"	"2024-11-29"	"Dundalk"	"Bad Timing (IRE)"	"50.00"	"143.12"	"Claimer"	"13"	"13"	"Crosse, Nathan"	"Lyons, G M"	"2"	"14"
"20:30:00"	"2024-11-20"	"Kempton"	"Raqraaq (USA)"	"5.50"	"7.37"	"Handicap"	"8"	"14"	"Heard, Tyler"	"Chamings, P R"	"6"	"28"
"12:40:00"	"2024-11-19"	"Lingfield"	"Miss Dandylion (IRE)"	"50.00"	"93.03"	"Handicap"	"8"	"12"	"Carver, William"	"Osborne, J A"	"3"	"31"
"20:15:00"	"2024-11-18"	"Southwell"	"Good Karma"	"2.25"	"3.6"	"Handicap"	"9"	"10"	"Eaves, Tom"	"Owen, J P"	"4"	"14"
"17:30:00"	"2024-11-12"	"Southwell"	"Never The Twain"	"25.00"	"30"	"Handicap Nursery"	"8"	"12"	"Ryan, Rossa"	"Watson, Archie"	"2"	"22"
"18:30:00"	"2024-11-09"	"Chelmsford City"	"Tequila Rose (IRE)"	"33.00"	"42"	"Handicap Nursery"	"4"	"10"	"Edmunds, Lewis"	"Murphy, Amy"	"2"	"10"
"17:15:00"	"2024-11-08"	"Newcastle"	"Lincoln Legacy (IRE)"	"2.75"	"3.88"	"Handicap"	"1"	"4"	"Loughnane, Mr Billy"	"Johnston, Charlie"	"3"	"18"
"20:15:00"	"2024-10-16"	"Kempton"	"Purple Poppy"	"10.00"	"13.21"	"Handicap"	"1"	"11"	"ONeill, K T"	"Fox, J C"	"6"	"21"
"17:30:00"	"2024-10-15"	"Newcastle"	"Mystical Sky (IRE)"	"28.00"	"34.83"	"Handicap Nursery"	"10"	"12"	"Fanning, Joe"	"Johnston, Charlie"	"2"	"26"
"18:30:00"	"2024-09-30"	"Wolverhampton"	"Dumfries"	"11.00"	"14.59"	"Handicap"	"3"	"11"	"Morris, Luke"	"Carr, Mrs R A"	"4"	"13"
"13:47:00"	"2024-09-24"	"Warwick"	"Beannaigh Do (IRE)"	"33.00"	"60.02"	"Handicap Chase"	"8"	"13"	"Quinlan, S M"	"Lewis, Mrs S W"	"7"	"27"
"17:30:00"	"2024-09-23"	"Wolverhampton"	"Holbrook (IRE)"	"25.00"	"35.4"	"Handicap Nursery"	"5"	"9"	"Currie, Nicola"	"Sangster, Ollie"	"2"	"42"
"19:30:00"	"2024-09-09"	"Wolverhampton"	"Kinematica"	"28.00"	"36"	"Handicap"	"3"	"10"	"Morris, Luke"	"Prescott, Sir Mark"	"3"	"32"
"18:55:00"	"2024-08-31"	"Lingfield"	"Queens Music (IRE)"	"80.00"	"300"	"Non-Handicap"	"9"	"9"	"Carver, William"	"Scargill, Dr J D"	"3"	"32"
"19:05:00"	"2024-07-25"	"Wexford"	"Onebrightbluerose (IRE)"	"10.00"	"12.28"	"Handicap Hurdle"	"1"	"13"	"Burke-Ott, A"	"Cronin, Patrick"	"5"	"12"
"15:10:00"	"2024-07-17"	"Uttoxeter"	"Inigo (FR)"	"3.50"	"5.2"	"Handicap Novices Hurdle"	"1"	"7"	"Houlihan, Niall F"	"Moore, Gary and Josh"	"6"	"43"
"15:42:00"	"2024-07-12"	"Dundalk"	"Wonder Spirit"	"14.00"	"19.58"	"Handicap"	"11"	"13"	"Rutledge, Siobhan"	"Kingston, G A"	"6"	"29"
"14:32:00"	"2024-07-12"	"Dundalk"	"Hoover Dam (IRE)"	"25.00"	"35.91"	"Handicap"	"7"	"14"	"Crosse, Nathan"	"Comer, Luke"	"3"	"36"
"18:40:00"	"2024-07-10"	"Kempton"	"Palazzo Persico (IRE)"	"6.00"	"8.4"	"Handicap"	"2"	"8"	"Marquand, Tom"	"Dunlop, E A L"	"3"	"20"
"17:25:00"	"2024-07-01"	"Wolverhampton"	"Endosser (USA)"	"14.00"	"19.97"	"Handicap"	"7"	"10"	"Probert, David"	"Botti, M"	"3"	"11"
