RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Pike Road"	"11.00"	"13.64"	"Handicap Hurdle"	"7"	"9"	"Keighley, Mr Freddie"	"Keighley, M"	"7"	"25"
"14:12:00"	"2026-07-20"	"Cartmel"	"Cross Of Redmoor (IRE)"	"66.00"	"110"	"Handicap Hurdle"	"PU"	"9"	"Atkins, Mr Harry"	"Quinlan, Elizabeth"	"6"	"37"
"16:05:00"	"2026-07-18"	"Market Rasen"	"Huit Reflets (FR)"	"7.50"	"9.73"	"Handicap Chase"	"2"	"8"	"Hamilton, Jamie"	"Walford, Mark"	"9"	"11"
"15:10:00"	"2026-07-18"	"Cartmel"	"Norman Fletcher"	"12.00"	"15"	"Handicap Hurdle"	"5"	"11"	"Jackson-Fennell, Miss A"	"Twiston-Davies, N A"	"7"	"25"
"14:35:00"	"2026-07-18"	"Cartmel"	"Mr Globalist (IRE)"	"16.00"	"27.77"	"Handicap Novices Hurdle"	"3"	"8"	"Atkins, Mr Harry"	"Quinlan, Elizabeth"	"7"	"22"
"20:47:00"	"2026-07-16"	"Worcester"	"Prince Imperial (USA)"	"100.00"	"173.09"	"Handicap Hurdle"	"7"	"7"	"Armson, Philip"	"Coulson, Jake Thomas"	"9"	"55"
"18:27:00"	"2026-07-16"	"Worcester"	"Stay Hopeful (IRE)"	"4.50"	"6.2"	"Handicap Chase"	"3"	"8"	"Edwards, Lee"	"Oliver, Henry"	"6"	"40"
"14:30:00"	"2026-07-07"	"Uttoxeter"	"Eaton Anne (IRE)"	"6.50"	"8.4"	"Handicap Chase"	"4"	"6"	"Bowen, Sean P"	"Murphy, Olly"	"8"	"31"
"16:15:00"	"2026-06-28"	"Cartmel"	"Breizh River (FR)"	"1.63"	"2.79"	"Handicap Chase"	"1"	"6"	"Reed, Harry"	"Davidson, Tristan"	"8"	"21"
"15:02:00"	"2026-06-28"	"Cartmel"	"Sea The Clouds (IRE)"	"6.50"	"8.8"	"Handicap Hurdle"	"7"	"11"	"Noreci, Miss Leah"	"Moffatt, James"	"9"	"32"
"15:02:00"	"2026-06-28"	"Cartmel"	"Rauzan (IRE)"	"18.00"	"23.54"	"Handicap Hurdle"	"8"	"11"	"Kavanagh, Peter J"	"Quinlan, Elizabeth"	"6"	"32"
"18:33:00"	"2026-06-26"	"Bangor"	"Est Illic (IRE)"	"25.00"	"49.93"	"Handicap Chase"	"7"	"9"	"Best, J A"	"Davies, Miss Sarah-Jayne"	"12"	"20"
"17:08:00"	"2026-06-16"	"Stratford"	"Ocean Heights"	"3.00"	"4.95"	"Handicap Hurdle"	"3"	"4"	"Hanlon, Mr P"	"Pipe, D E"	"9"	"20"
"20:53:00"	"2026-06-13"	"Uttoxeter"	"Twist Of Fatecatch (FR)"	"1.88"	"3.26"	"Handicap Hurdle"	"6"	"10"	"Cobden, Harry"	"Mulholland, N P"	"6"	"22"
"17:08:00"	"2026-06-11"	"Worcester"	"Wings On Wheels (IRE)"	"12.00"	"17.32"	"Handicap Novices Chase"	"2"	"10"	"Todd, C J"	"Williams, Ian"	"7"	"28"
