RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"19:28:00"	"2026-07-27"	"Windsor"	"Amazonian Dream (IRE)"	"3.33"	"5.48"	"Handicap"	"7"	"13"	"Murphy, Oisin"	"Millman, B R"	"7"	"7"
"16:40:00"	"2026-07-24"	"Ascot"	"Independent Expert (IRE)"	"100.00"	"261.92"	"Handicap"	"9"	"11"	"Marsh, Finley"	"Best, Jim/Suzi"	"7"	"4"
"17:40:00"	"2026-07-09"	"Doncaster"	"Hurt You Never (IRE)"	"16.00"	"25"	"Handicap"	"5"	"10"	"Lander, Mr Jack"	"Nicholls, Adrian"	"7"	"7"
"18:20:00"	"2026-07-07"	"Brighton"	"Coast"	"11.00"	"18.5"	"Non-Handicap"	"3"	"11"	"Howarth, Christian"	"Dixon, Scott"	"7"	"7"
"15:30:00"	"2026-07-06"	"Ayr"	"The Gay Blade"	"10.00"	"13.27"	"Handicap"	"10"	"11"	"Mullen, Andrew"	"Jardine, I"	"7"	"6"
"17:25:00"	"2026-07-02"	"Yarmouth"	"Dion Baker (IRE)"	"3.33"	"5.2"	"Handicap"	"1"	"9"	"Keenan, Darragh"	"Wigham, M"	"7"	"2"
"19:08:00"	"2026-07-01"	"Bath"	"Neptune Legend (IRE)"	"0.73"	"1.78"	"Handicap"	"1"	"8"	"Egan, David"	"Carroll, A W"	"7"	"2"
"16:15:00"	"2026-06-22"	"Musselburgh"	"Golden Prosperity (IRE)"	"9.00"	"14"	"Handicap"	"4"	"10"	"Dickson, Mr Jake"	"Coyle, Tony"	"7"	"7"
"18:40:00"	"2026-06-19"	"Ayr"	"The Gay Blade"	"8.50"	"10.5"	"Handicap"	"1"	"8"	"Mullen, Andrew"	"Jardine, I"	"7"	"4"
"16:42:00"	"2026-06-16"	"Thirsk"	"Le Beau Garcon"	"11.00"	"14.5"	"Handicap"	"10"	"10"	"Mason, Joanna"	"Easterby, M W"	"7"	"5"
"15:50:00"	"2026-06-15"	"Carlisle"	"Jkr Cobbler (IRE)"	"3.33"	"5"	"Handicap"	"4"	"12"	"Nicholls, Mr Jack"	"Jardine, I"	"7"	"7"
"14:10:00"	"2026-06-15"	"Carlisle"	"Rambuso Creek (IRE)"	"1.38"	"2.42"	"Handicap"	"5"	"9"	"Tudhope, Daniel"	"Herrington,M "	"7"	"4"
"17:23:00"	"2026-06-12"	"Gowran Park"	"Greek Flower (IRE)"	"3.33"	"4.9"	"Handicap"	"5"	"8"	"Cleary, Jack"	"Feane, John James"	"7"	"5"
"15:53:00"	"2026-06-11"	"Yarmouth"	"Court Of Session"	"4.00"	"6"	"Handicap"	"6"	"8"	"Callan, Mr Jack"	"McEntee, P S"	"7"	"1"
"15:48:00"	"2026-06-10"	"Yarmouth"	"Court Of Session"	"5.00"	"8.2"	"Handicap"	"8"	"9"	"Fallon, Cieren"	"McEntee, P S"	"7"	"7"
"19:42:00"	"2026-06-09"	"Carlisle"	"Parisiac (IRE)"	"10.00"	"13.5"	"Handicap"	"2"	"11"	"Nicholls, Mr Jack"	"Jardine, I"	"7"	"5"
"16:00:00"	"2026-06-08"	"Leicester"	"Bungle Bay (IRE)"	"3.00"	"4.5"	"Non-Handicap"	"4"	"13"	"Leavy, Mr Joe"	"Evans, H J"	"7"	"6"
"14:52:00"	"2026-06-07"	"Navan"	"Aurora Nova (IRE)"	"12.00"	"16"	"Handicap"	"9"	"9"	"Joyce, Wesley"	"McNamara, Andrew"	"7"	"7"
"17:55:00"	"2026-06-06"	"Epsom"	"Twilight Jet (IRE)"	"20.00"	"27"	"Handicap"	"6"	"15"	"Lewis, Ashley"	"Best, Jim/Suzi"	"7"	"7"
"17:55:00"	"2026-06-06"	"Epsom"	"Roman Dragon"	"28.00"	"51.89"	"Handicap"	"11"	"15"	"Murphy, Oisin"	"Palmer, Hugo"	"7"	"7"
"19:50:00"	"2026-06-05"	"Bath"	"Coast"	"10.00"	"14"	"Non-Handicap"	"6"	"9"	"Heard, Tyler"	"Dixon, Scott"	"7"	"7"
"19:15:00"	"2026-06-05"	"Bath"	"Dion Baker (IRE)"	"2.13"	"3.2"	"Non-Handicap"	"1"	"9"	"Keenan, Darragh"	"Wigham, M"	"7"	"7"
"16:00:00"	"2026-06-01"	"Newbury"	"Aces Wild (IRE)"	"2.75"	"3.87"	"Handicap"	"1"	"7"	"Marsh, Finley"	"Wintle, A"	"7"	"6"
"17:08:00"	"2026-05-30"	"Beverley"	"Elettaria (IRE)"	"11.00"	"15.73"	"Handicap"	"7"	"11"	"Sexton, Ryan"	"Wainwright, J S"	"7"	"5"
"17:30:00"	"2026-05-29"	"Brighton"	"Coast"	"3.33"	"4.62"	"Handicap"	"3"	"9"	"ONeill, K T"	"Dixon, Scott"	"7"	"7"
"14:40:00"	"2026-05-23"	"York"	"Reigning Profit (IRE)"	"10.00"	"11.34"	"Handicap"	"10"	"16"	"Fentiman, Warren"	"Carr, Mrs R A"	"7"	"6"
"17:00:00"	"2026-05-16"	"Newbury"	"Witch Hunter (FR)"	"40.00"	"60"	"Handicap"	"15"	"15"	"Cameron, Tyrese"	"Hannon (Jnr), Richard"	"7"	"7"
