RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"20:00:00"	"2026-03-26"	"Chelmsford City"	"Devious Devan (IRE)"	"7.50"	"9.6"	"Handicap"	"8"	"11"	"Edmunds, Lewis"	"Muir, W R"	"5"	"167"
"18:30:00"	"2026-03-26"	"Chelmsford City"	"Magnificent Mel (IRE)"	"5.50"	"7.8"	"Handicap"	"5"	"9"	"Edmunds, Lewis"	"Millman, B R"	"3"	"24"
"18:30:00"	"2026-03-12"	"Chelmsford City"	"Electrocution"	"8.50"	"12"	"Handicap"	"3"	"11"	"Haynes, Joey"	"Banham, Chelsea"	"3"	"15"
"19:30:00"	"2026-02-26"	"Chelmsford City"	"Arantes Nascimento"	"3.50"	"5.2"	"Handicap"	"2"	"8"	"Levey, S M"	"Attwater, M J"	"5"	"38"
"19:00:00"	"2026-02-26"	"Chelmsford City"	"Flickas Girl"	"4.00"	"5.74"	"Non-Handicap"	"2"	"10"	"Bradley, Paddy"	"Attwater, M J"	"4"	"14"
"20:00:00"	"2026-02-21"	"Chelmsford City"	"Homme De Fer"	"4.00"	"6.17"	"Handicap"	"3"	"9"	"Carson, William"	"Carroll, A W"	"5"	"25"
"19:30:00"	"2026-02-21"	"Chelmsford City"	"Welljudged"	"3.00"	"5.32"	"Maiden"	"3"	"9"	"Callan, Mr Jack"	"Varian, Roger"	"4"	"26"
"19:00:00"	"2026-02-21"	"Chelmsford City"	"Insuspense"	"8.50"	"11.02"	"Handicap"	"2"	"9"	"Fallon, Cieren"	"Cole, Oliver"	"4"	"29"
"19:00:00"	"2026-02-21"	"Chelmsford City"	"Twirler"	"3.33"	"4.93"	"Handicap"	"3"	"9"	"Bradley, Paddy"	"Attwater, M J"	"5"	"10"
"20:00:00"	"2026-02-12"	"Chelmsford City"	"Law Of Design (IRE)"	"22.00"	"24.89"	"Handicap"	"5"	"9"	"Greatrex, Edward"	"Williams, Ian"	"4"	"20"
"17:30:00"	"2026-02-12"	"Chelmsford City"	"Unionville"	"3.50"	"5.19"	"Maiden"	"1"	"7"	"Fox, Kieren"	"Attwater, M J"	"3"	"24"
"17:30:00"	"2026-02-12"	"Chelmsford City"	"Manly Fireball (IRE)"	"0.83"	"2.05"	"Maiden"	"3"	"7"	"Hornby, Rob"	"Hughes, Richard"	"3"	"131"
"16:07:00"	"2026-02-08"	"Chelmsford City"	"Forever Noah"	"2.50"	"3.83"	"Handicap"	"1"	"7"	"Levey, S M"	"Ramsden, Joey"	"5"	"10"
"19:00:00"	"2026-01-29"	"Chelmsford City"	"Edergoles Gift (IRE)"	"3.50"	"7.8"	"Handicap"	"10"	"10"	"Kavanagh, Ryan"	"Allen, C N"	"5"	"26"
"18:30:00"	"2026-01-29"	"Chelmsford City"	"Media Shooter"	"80.00"	"144.11"	"Handicap"	"9"	"9"	"Bowen, S D"	"Owen, J P"	"5"	"15"
"19:00:00"	"2026-01-15"	"Chelmsford City"	"Massimo Blue"	"6.00"	"8.57"	"Handicap"	"5"	"8"	"Mitchell, Jack"	"Baker, George"	"4"	"48"
"19:00:00"	"2026-01-15"	"Chelmsford City"	"Stapleford Park"	"66.00"	"97.82"	"Handicap"	"7"	"8"	"Havlin, Robert"	"Attwater, M J"	"4"	"136"
"16:12:00"	"2026-01-11"	"Chelmsford City"	"Campani"	"18.00"	"21.53"	"Handicap"	"1"	"11"	"Haynes, Joey"	"Simcock, D M"	"4"	"95"
"15:42:00"	"2026-01-11"	"Chelmsford City"	"Commander Of Life (IRE)"	"9.00"	"12.85"	"Handicap"	"4"	"11"	"Costello, Dougie"	"Macey, Jessica"	"5"	"94"
"15:42:00"	"2026-01-11"	"Chelmsford City"	"Gaiety Musical (IRE)"	"12.00"	"15.59"	"Handicap"	"6"	"11"	"Kavanagh, Ryan"	"Evans, P D"	"5"	"11"
"14:12:00"	"2026-01-11"	"Chelmsford City"	"Ziggys Queen (IRE)"	"16.00"	"23"	"Handicap"	"2"	"10"	"Tindall, Ethan"	"Fahey, R A"	"5"	"22"
"14:12:00"	"2026-01-11"	"Chelmsford City"	"Em Four"	"3.50"	"6.22"	"Handicap"	"5"	"10"	"Whiteley, C J"	"Osborne, J A"	"4"	"9"
"14:12:00"	"2026-01-11"	"Chelmsford City"	"Atomic Mass (IRE)"	"14.00"	"17.5"	"Handicap"	"7"	"10"	"Marshall, Tom Kiely"	"Easterby, M W"	"4"	"13"
"14:12:00"	"2026-01-11"	"Chelmsford City"	"Correspondence"	"28.00"	"34.79"	"Handicap"	"8"	"10"	"Mangan, Gina"	"Carroll, A W"	"4"	"80"
"18:00:00"	"2026-01-08"	"Chelmsford City"	"Isla Bella"	"7.50"	"9.64"	"Non-Handicap"	"5"	"12"	"Edmunds, Lewis"	"Ramsden, Joey"	"4"	"17"
"17:30:00"	"2026-01-08"	"Chelmsford City"	"Allegrino (IRE)"	"9.00"	"11.29"	"Maiden"	"3"	"9"	"Hutchinson, Callum"	"Balding, A M"	"3"	"50"
"17:30:00"	"2026-01-08"	"Chelmsford City"	"Havana Jag"	"10.00"	"13.5"	"Maiden"	"5"	"9"	"Fallon, Cieren"	"Cunha, Dylan"	"3"	"9"
"14:12:00"	"2026-01-02"	"Chelmsford City"	"Arantes Nascimento"	"2.75"	"4.3"	"Handicap"	"2"	"9"	"Levey, S M"	"Attwater, M J"	"5"	"16"
"12:42:00"	"2026-01-02"	"Chelmsford City"	"Em Four"	"2.25"	"3.37"	"Handicap"	"1"	"7"	"Whiteley, C J"	"Osborne, J A"	"4"	"5"
"12:42:00"	"2026-01-02"	"Chelmsford City"	"Express Train (IRE)"	"25.00"	"34"	"Handicap"	"6"	"7"	"Redman, Alfie"	"Balding, A M"	"4"	"23"
"20:00:00"	"2025-12-18"	"Chelmsford City"	"Grabajabba"	"11.00"	"13.03"	"Handicap"	"3"	"12"	"Rawlinson, Ali"	"Appleby, M"	"4"	"27"
"20:00:00"	"2025-12-18"	"Chelmsford City"	"Tennessee Gold (FR)"	"8.50"	"9.71"	"Handicap"	"5"	"12"	"Muscutt, D"	"Parr, Joseph"	"4"	"71"
"20:00:00"	"2025-12-18"	"Chelmsford City"	"Ararat (IRE)"	"9.00"	"13"	"Handicap"	"9"	"12"	"Levey, S M"	"Cowell, R M H"	"5"	"28"
"19:30:00"	"2025-12-18"	"Chelmsford City"	"General Assembly (IRE)"	"66.00"	"148.08"	"Handicap"	"7"	"14"	"Davies, Harry"	"Hobson, Miss Clare"	"4"	"22"
"19:30:00"	"2025-12-18"	"Chelmsford City"	"Panelli"	"40.00"	"93.85"	"Handicap"	"8"	"14"	"Dace, Jack"	"Williams, S C"	"3"	"14"
"17:30:00"	"2025-12-18"	"Chelmsford City"	"Something Coming"	"6.50"	"9.32"	"Handicap Nursery"	"6"	"9"	"Langley, Miss Taryn"	"Chapple-Hyam, P W"	"2"	"22"
"17:30:00"	"2025-12-18"	"Chelmsford City"	"Far Too Fizzy"	"12.00"	"17.75"	"Handicap Nursery"	"8"	"9"	"Doughty, Jack"	"Loughnane, David"	"2"	"7"
"18:00:00"	"2025-12-11"	"Chelmsford City"	"York Tower"	"3.00"	"4.7"	"Novices"	"2"	"4"	"Fallon, Cieren"	"Haggas, W J"	"2"	"59"
