RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"19:00:00"	"2026-07-28"	"Ffos Las"	"Prophet Squeeze (IRE)"	"150.00"	"224.9"	"Non-Handicap"	"7"	"7"	"Nader, Ebrahim"	"Murphy, Barry John"	"8"	"4"
"15:00:00"	"2026-07-20"	"Ayr"	"Ramon Di Loria (IRE)"	"4.00"	"6.2"	"Handicap"	"6"	"6"	"Fairley, Greg"	"Whillans, Ewan"	"8"	"7"
"16:40:00"	"2026-07-15"	"Catterick"	"Our Absent Friends (IRE)"	"2.25"	"3.91"	"Handicap"	"1"	"9"	"Hart, Jason"	"Davidson, Tristan"	"8"	"2"
"17:35:00"	"2026-07-05"	"Ayr"	"Ramon Di Loria (IRE)"	"10.00"	"17"	"Handicap"	"3"	"11"	"Fairley, Greg"	"Whillans, Ewan"	"8"	"5"
"17:35:00"	"2026-07-05"	"Ayr"	"Monhammer"	"5.00"	"8"	"Handicap"	"4"	"11"	"Mullen, Andrew"	"Perratt, Miss L A"	"8"	"5"
"15:08:00"	"2026-07-04"	"Naas"	"Tawaazon (IRE)"	"3.50"	"5.4"	"Handicap"	"5"	"12"	"Tynan, Orla"	"Kinsella, J A"	"8"	"3"
"17:40:00"	"2026-07-01"	"Fairyhouse"	"Livingston Range (IRE)"	"9.00"	"13.63"	"Handicap"	"5"	"17"	"Wallace, S A"	"Donohoe, R"	"8"	"7"
"17:40:00"	"2026-07-01"	"Fairyhouse"	"Tawaazon (IRE)"	"12.00"	"20.51"	"Handicap"	"9"	"17"	"Kennedy, K G"	"Kinsella, J A"	"8"	"7"
"16:00:00"	"2026-06-30"	"Musselburgh"	"Iris Dancer"	"12.00"	"19"	"Handicap"	"6"	"8"	"Scott, Rowan"	"Davidson, Tristan"	"8"	"5"
"20:05:00"	"2026-06-27"	"Chepstow"	"Secret Handsheikh"	"4.00"	"5.18"	"Handicap"	"1"	"6"	"Leavy, Mr Joe"	"Gallagher, J"	"8"	"5"
"20:00:00"	"2026-06-20"	"Doncaster"	"Sugar Baby"	"4.00"	"6.2"	"Handicap"	"1"	"9"	"Nolan, D"	"Niven, P D"	"8"	"4"
"20:30:00"	"2026-06-19"	"Down Royal"	"Rock Etoile (IRE)"	"33.00"	"55"	"Handicap"	"11"	"11"	"Tormey, S"	"McKenna, P J"	"8"	"7"
"16:02:00"	"2026-06-17"	"Hamilton"	"Iris Dancer"	"3.50"	"5.03"	"Handicap"	"2"	"8"	"Beasley, Connor"	"Davidson, Tristan"	"8"	"7"
"17:20:00"	"2026-06-16"	"Thirsk"	"Albegone"	"4.00"	"5.71"	"Handicap"	"7"	"10"	"Allan, David"	"Easterby, T D"	"8"	"5"
"16:13:00"	"2026-06-14"	"Cork"	"Harrys Hill"	"10.00"	"13.14"	"Handicap"	"6"	"10"	"Heffernan, J A"	"Hassett, Martin"	"8"	"7"
"15:38:00"	"2026-06-14"	"Cork"	"Erosandpsyche (IRE)"	"8.00"	"12"	"Non-Handicap"	"3"	"8"	"Carroll, G F"	"Murphy, Daniel"	"8"	"7"
"17:02:00"	"2026-06-13"	"Bath"	"Thapa VC (IRE)"	"2.00"	"3.5"	"Handicap"	"2"	"11"	"Callan, Mr Jack"	"Rimell, M G"	"8"	"7"
"17:37:00"	"2026-06-12"	"Fairyhouse"	"Step Back In Time (IRE)"	"25.00"	"50"	"Handicap"	"9"	"16"	"Burns, Ms N"	"Timmons, C D"	"8"	"5"
"18:30:00"	"2026-06-11"	"Leopardstown"	"Dinamine (IRE)"	"5.50"	"7.88"	"Handicap"	"9"	"12"	"Joyce, Wesley"	"Mulvany, Michael"	"8"	"1"
"16:52:00"	"2026-06-11"	"Nottingham"	"Thornaby Pearl"	"3.00"	"4.1"	"Handicap"	"4"	"6"	"Carmichael, Oliver"	"Nicholls, Adrian"	"8"	"3"
"14:52:00"	"2026-06-07"	"Navan"	"Jon Riggens (IRE)"	"3.50"	"5.62"	"Handicap"	"1"	"9"	"Coen, Ben M"	"Lynam, Edward"	"8"	"4"
"17:55:00"	"2026-06-06"	"Epsom"	"Strike Red (IRE)"	"8.50"	"13.5"	"Handicap"	"4"	"15"	"Garritty, Billy"	"Fahey, R A"	"8"	"6"
"17:00:00"	"2026-06-06"	"Doncaster"	"Thapa VC (IRE)"	"4.00"	"6.55"	"Handicap"	"3"	"11"	"Lloyd, Zac"	"Rimell, M G"	"8"	"5"
