RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:55:00"	"2026-07-23"	"Newbury"	"Victory Gold (IRE)"	"1.75"	"2.94"	"Handicap Nursery"	"2"	"4"	"Mitchell, Jack"	"Suroor, Saeed Bin"	"2"	"17"
"17:33:00"	"2025-06-12"	"Newbury"	"Desert Shadow"	"11.00"	"17"	"Handicap"	"9"	"12"	"Crouch, Hector"	"Suroor, Saeed Bin"	"3"	"23"
"17:00:00"	"2024-09-21"	"Newbury"	"Movie Maker (IRE)"	"2.75"	"3.84"	"Handicap"	"1"	"7"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"3"	"365"
"17:20:00"	"2023-09-22"	"Newbury"	"Dubai Souq (IRE)"	"4.00"	"5.4"	"Handicap"	"3"	"7"	"Stott, Kevin"	"Suroor, Saeed Bin"	"6"	"54"
"13:50:00"	"2023-09-22"	"Newbury"	"Movie Maker (IRE)"	"2.25"	"3.58"	"Maiden"	"1"	"11"	"ONeill, K T"	"Suroor, Saeed Bin"	"2"	"32"
"16:40:00"	"2023-08-19"	"Newbury"	"Dubai Welcome"	"4.50"	"6"	"Handicap"	"5"	"13"	"Shoemark, Kieran"	"Suroor, Saeed Bin"	"6"	"407"
"16:05:00"	"2023-08-19"	"Newbury"	"Olympic Candle (IRE)"	"20.00"	"27"	"Maiden"	"3"	"13"	"Shoemark, Kieran"	"Suroor, Saeed Bin"	"2"	"No Prev"
"15:00:00"	"2023-08-19"	"Newbury"	"Open Mind"	"9.00"	"11.89"	"Handicap"	"5"	"11"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"41"
"19:15:00"	"2023-07-13"	"Newbury"	"Rayat (IRE)"	"8.50"	"12.3"	"Handicap"	"4"	"12"	"Bishop, Charles"	"Suroor, Saeed Bin"	"4"	"22"
"14:25:00"	"2022-10-22"	"Newbury"	"Passion And Glory (IRE)"	"5.50"	"7.6"	"Non-Handicap"	"6"	"8"	"Doyle, Hollie"	"Suroor, Saeed Bin"	"6"	"29"
"15:25:00"	"2022-09-17"	"Newbury"	"Marching Army"	"22.00"	"40"	"Handicap"	"1"	"13"	"Steward, Louis"	"Suroor, Saeed Bin"	"4"	"20"
"13:40:00"	"2022-09-17"	"Newbury"	"Dubai Future"	"4.00"	"5.14"	"Non-Handicap"	"3"	"9"	"Harley, M"	"Suroor, Saeed Bin"	"6"	"56"
"14:35:00"	"2022-08-12"	"Newbury"	"Chief of Staff"	"8.00"	"10.04"	"Handicap"	"2"	"7"	"Ghiani, Marco"	"Suroor, Saeed Bin"	"4"	"16"
"16:05:00"	"2022-07-16"	"Newbury"	"Stunning Beauty (IRE)"	"5.00"	"6.34"	"Handicap"	"4"	"5"	"Hornby, Rob"	"Suroor, Saeed Bin"	"5"	"29"
"14:08:00"	"2022-07-15"	"Newbury"	"Tomouh Dubai (IRE)"	"12.00"	"17.12"	"Maiden"	"7"	"11"	"Fallon, Cieren"	"Suroor, Saeed Bin"	"2"	"No Prev"
"20:08:00"	"2022-06-30"	"Newbury"	"Lost Gold (IRE)"	"11.00"	"17.81"	"Handicap"	"10"	"11"	"Kirby, Adam"	"Suroor, Saeed Bin"	"4"	"40"
"16:50:00"	"2021-10-23"	"Newbury"	"Long Tradition (IRE)"	"5.00"	"7.15"	"Handicap"	"2"	"10"	"Atzeni, Andrea"	"Suroor, Saeed Bin"	"4"	"28"
"16:50:00"	"2021-10-23"	"Newbury"	"Royal Marine (IRE)"	"4.50"	"5.8"	"Handicap"	"10"	"10"	"Spencer, Jamie"	"Suroor, Saeed Bin"	"5"	"28"
"16:30:00"	"2021-10-22"	"Newbury"	"Colour Image (IRE)"	"80.00"	"123.13"	"Handicap"	"17"	"18"	"Cosgrave, Pat"	"Suroor, Saeed Bin"	"4"	"28"
"15:25:00"	"2021-09-18"	"Newbury"	"Moassess (IRE)"	"9.00"	"11.74"	"Handicap"	"5"	"10"	"Dawson, R"	"Suroor, Saeed Bin"	"3"	"29"
"15:30:00"	"2021-09-17"	"Newbury"	"Silent Escape (IRE)"	"3.00"	"4.3"	"Non-Handicap"	"1"	"15"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"27"
"14:25:00"	"2021-07-17"	"Newbury"	"Global Heat (IRE)"	"33.00"	"48"	"Handicap"	"12"	"12"	"Crouch, Hector"	"Suroor, Saeed Bin"	"5"	"28"
"13:50:00"	"2021-07-17"	"Newbury"	"Real World (IRE)"	"1.88"	"3.14"	"Non-Handicap"	"1"	"8"	"Ghiani, Marco"	"Suroor, Saeed Bin"	"4"	"31"
"13:15:00"	"2021-07-17"	"Newbury"	"Home City (IRE)"	"3.33"	"5.22"	"Novices"	"2"	"17"	"Steward, Louis"	"Suroor, Saeed Bin"	"2"	"16"
"16:40:00"	"2021-06-10"	"Newbury"	"Last Light (IRE)"	"25.00"	"30.34"	"Handicap"	"8"	"8"	"Atzeni, Andrea"	"Suroor, Saeed Bin"	"3"	"21"
"14:50:00"	"2020-09-19"	"Newbury"	"Gifts Of Gold (IRE)"	"7.00"	"9.79"	"Non-Handicap"	"4"	"4"	"Cosgrave, Pat"	"Suroor, Saeed Bin"	"5"	"23"
"14:15:00"	"2020-09-19"	"Newbury"	"Royal Marine (IRE)"	"12.00"	"13.05"	"Handicap"	"2"	"11"	"Cosgrave, Pat"	"Suroor, Saeed Bin"	"4"	"28"
"16:15:00"	"2020-09-18"	"Newbury"	"Final Song (IRE)"	"10.00"	"11.43"	"Non-Handicap"	"2"	"9"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"3"	"41"
"14:30:00"	"2020-09-18"	"Newbury"	"Dubai Future"	"4.50"	"6.29"	"Handicap"	"2"	"8"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"4"	"56"
"15:00:00"	"2020-08-16"	"Newbury"	"Perfect Arch (IRE)"	"14.00"	"17.97"	"Handicap"	"4"	"10"	"Shepherd, Callum"	"Suroor, Saeed Bin"	"3"	"30"
"17:20:00"	"2020-08-15"	"Newbury"	"Bright Start (USA)"	"3.00"	"4.44"	"Maiden"	"2"	"10"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"3"	"26"
"15:25:00"	"2020-07-19"	"Newbury"	"Dream Castle"	"14.00"	"21"	"Non-Handicap"	"7"	"9"	"Stott, Kevin"	"Suroor, Saeed Bin"	"6"	"31"
