RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:00:00"	"2026-07-24"	"Thirsk"	"Martinet (IRE)"	"8.00"	"11"	"Novices"	"1"	"6"	"Gilligan, Jack"	"Prescott, Sir Mark"	"2"	"10"
"14:00:00"	"2026-07-24"	"Thirsk"	"Love Tanya (IRE)"	"20.00"	"29"	"Novices"	"2"	"6"	"Sexton, Ryan"	"Bethell, Ed"	"2"	"30"
"14:00:00"	"2026-07-24"	"Thirsk"	"Skyglow (IRE)"	"33.00"	"42"	"Novices"	"6"	"6"	"Hart, Jason"	"Horton, James"	"2"	"22"
"16:40:00"	"2026-07-01"	"Thirsk"	"Singoura"	"6.00"	"8"	"Handicap"	"7"	"10"	"Mason, Joanna"	"Tutty, Gemma"	"4"	"25"
"14:15:00"	"2026-06-05"	"Thirsk"	"Big Shot Veto (IRE)"	"4.00"	"6.1"	"Maiden"	"3"	"10"	"Sullivan, James P"	"Souza, Lemos"	"3"	"25"
"13:40:00"	"2026-06-05"	"Thirsk"	"Kyrenia (IRE)"	"16.00"	"25"	"Maiden"	"4"	"9"	"Elliott, Rhys"	"Barron, T D"	"3"	"19"
"17:25:00"	"2026-05-16"	"Thirsk"	"Woodstock"	"6.00"	"9.5"	"Handicap"	"3"	"12"	"Mason, Joanna"	"Carr, Mrs R A"	"6"	"28"
"14:10:00"	"2026-05-02"	"Thirsk"	"Town Queen (IRE)"	"1.75"	"3.1"	"Novices"	"2"	"5"	"James, S H"	"Burke, K R"	"3"	"11"
"14:12:00"	"2026-04-18"	"Thirsk"	"Inishbeg (IRE)"	"4.00"	"6.4"	"Maiden"	"1"	"14"	"Stott, Kevin"	"Ryan, K A"	"3"	"30"
"14:12:00"	"2026-04-18"	"Thirsk"	"Simbas Pride"	"100.00"	"368.85"	"Maiden"	"7"	"14"	"Winn, Mark"	"Dods, M"	"3"	"8"
"14:12:00"	"2026-04-18"	"Thirsk"	"Haltonwood (IRE)"	"125.00"	"380"	"Maiden"	"9"	"14"	"Hart, Jason"	"Furtado, Ivan"	"3"	"28"
