RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"18:00:00"	"2025-12-27"	"Wolverhampton"	"Objector (IRE)"	"7.00"	"7.78"	"Novices"	"1"	"12"	"Shepherd, Callum"	"Scott, George"	"2"	"No Prev"
"11:30:00"	"2025-12-22"	"Lingfield"	"Guildmaster (IRE)"	"1.63"	"2.76"	"Novices"	"1"	"12"	"Havlin, Robert"	"Gosden, J H M"	"2"	"No Prev"
"17:00:00"	"2025-12-19"	"Dundalk"	"Bright Eye Bungle (IRE)"	"12.00"	"29.56"	"Maiden"	"2"	"14"	"McCullagh, Scott"	"McLoughlin, Daniel"	"2"	"No Prev"
"17:00:00"	"2025-12-19"	"Dundalk"	"Call The Cavalry (IRE)"	"25.00"	"49.75"	"Maiden"	"5"	"14"	"Ryan, J J G"	"Timmons, C D"	"2"	"No Prev"
"17:00:00"	"2025-12-19"	"Dundalk"	"Cash On Black (IRE)"	"22.00"	"42"	"Maiden"	"6"	"14"	"Cleary, R P"	"Lynch, Miss Jennifer Anne"	"2"	"No Prev"
"17:00:00"	"2025-12-19"	"Dundalk"	"Garryowen Green (IRE)"	"100.00"	"190"	"Maiden"	"12"	"14"	"Roche, L F"	"McNamara, Andrew"	"2"	"No Prev"
"16:30:00"	"2025-12-19"	"Dundalk"	"Only One Scobie (IRE)"	"125.00"	"296.31"	"Maiden"	"14"	"14"	"Roche, L F"	"Flynn, Paul W"	"2"	"No Prev"
"17:00:00"	"2025-12-18"	"Chelmsford City"	"Saxon Street (IRE)"	"0.73"	"1.71"	"Novices"	"1"	"9"	"Havlin, Robert"	"Gosden, J H M"	"2"	"No Prev"
"17:00:00"	"2025-12-18"	"Chelmsford City"	"Sea Brave (IRE)"	"6.50"	"11.5"	"Novices"	"2"	"9"	"Marsh, Finley"	"Hughes, Richard"	"2"	"No Prev"
"18:00:00"	"2025-12-12"	"Southwell"	"Tales Of Wisdom (IRE)"	"0.73"	"1.8"	"Maiden"	"1"	"9"	"Costello, Dougie"	"Appleby, Charlie"	"2"	"No Prev"
"18:00:00"	"2025-12-12"	"Southwell"	"Empirical (IRE)"	"2.00"	"4.2"	"Maiden"	"7"	"9"	"Doughty, Jack"	"Walker, Ed"	"2"	"No Prev"
"18:00:00"	"2025-12-12"	"Southwell"	"Leysthorpe Star (IRE)"	"33.00"	"77.4"	"Maiden"	"8"	"9"	"Mason, Joanna"	"Fell, R / Murray, S"	"2"	"No Prev"
"18:15:00"	"2025-12-10"	"Dundalk"	"Goldinthesea (IRE)"	"5.00"	"7.4"	"Maiden"	"3"	"13"	"Sheridan, J M"	"OBrien, Joseph Patrick"	"2"	"No Prev"
"18:15:00"	"2025-12-10"	"Dundalk"	"Suir Monad (IRE)"	"8.50"	"12.26"	"Maiden"	"4"	"13"	"Heffernan, J A"	"Slattery, Andrew"	"2"	"No Prev"
