RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:20:00"	"2025-08-23"	"York"	"Dain Ma Nut In (IRE)"	"11.00"	"15.5"	"Handicap"	"1"	"15"	"Tudhope, Daniel"	"Russell, Miss Lucinda V"	"4"	"43"
"17:20:00"	"2025-08-23"	"York"	"Tony Montana"	"22.00"	"30.5"	"Handicap"	"9"	"15"	"Scott, Rowan"	"Bell, M L W"	"5"	"25"
"17:20:00"	"2025-08-23"	"York"	"Greek Order"	"5.00"	"6.4"	"Handicap"	"14"	"15"	"Murphy, Oisin"	"Bell, M L W"	"5"	"22"
"16:10:00"	"2025-08-23"	"York"	"Twilight Calls"	"18.00"	"22.69"	"Handicap"	"10"	"20"	"Osborne, Saffie"	"Spencer, Richard"	"7"	"21"
"16:10:00"	"2025-08-23"	"York"	"Tropical Storm"	"28.00"	"43.01"	"Handicap"	"14"	"20"	"Murphy, Oisin"	"Balding, A M"	"3"	"28"
"16:10:00"	"2025-08-23"	"York"	"Completely Random"	"16.00"	"24"	"Handicap"	"16"	"20"	"Whelan, Trevor"	"Charlton, Roger/Harry"	"4"	"21"
"16:10:00"	"2025-08-23"	"York"	"Milford"	"14.00"	"25"	"Handicap"	"18"	"20"	"Rodriguez, Callum"	"Camacho, Miss J A"	"3"	"14"
"15:35:00"	"2025-08-23"	"York"	"Real Dream (IRE)"	"25.00"	"46"	"Handicap"	"5"	"22"	"Leavy, Mr Joe"	"Williams, Ian"	"6"	"43"
"15:00:00"	"2025-08-23"	"York"	"Lake Forest"	"12.00"	"13.85"	"Non-Handicap"	"2"	"10"	"Marquand, Tom"	"Haggas, W J"	"4"	"25"
"13:50:00"	"2025-08-23"	"York"	"Skukuza"	"10.00"	"13"	"Non-Handicap"	"3"	"8"	"Moore, Ryan"	"Dunlop, E A L"	"4"	"22"
"17:20:00"	"2025-08-22"	"York"	"We Dare To Dream (IRE)"	"66.00"	"140"	"Handicap"	"16"	"17"	"Bentley, Harry"	"OMeara, D"	"3"	"22"
"17:20:00"	"2025-08-22"	"York"	"Dividend"	"22.00"	"24.5"	"Handicap"	"17"	"17"	"Ryan, Rossa"	"Newland, Dr R D P"	"3"	"64"
"16:10:00"	"2025-08-22"	"York"	"Akecheta (IRE)"	"6.50"	"10"	"Handicap"	"2"	"13"	"Gray, S A"	"Coleman, Kevin"	"5"	"23"
"16:10:00"	"2025-08-22"	"York"	"Power Of Destiny"	"18.00"	"26.8"	"Handicap"	"8"	"13"	"Ryan, Rossa"	"Beckett, R M"	"4"	"23"
"16:10:00"	"2025-08-22"	"York"	"Roarin Success"	"16.00"	"23"	"Handicap"	"13"	"13"	"Buick, William"	"Charlton, Roger/Harry"	"5"	"30"
"15:35:00"	"2025-08-22"	"York"	"Rumstar"	"11.00"	"13"	"Non-Handicap"	"5"	"17"	"Hornby, Rob"	"Portman, J G"	"5"	"34"
