RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:30:00"	"2026-07-08"	"Catterick"	"Mr Darling"	"33.00"	"34.63"	"Handicap Nursery"	"6"	"9"	"Hardie, Cameron"	"Smart, B"	"2"	"18"
"12:25:00"	"2025-11-04"	"Redcar"	"Brave Traveller"	"66.00"	"160"	"Novices"	"6"	"15"	"Shaw, Harrison"	"Smart, B"	"2"	"38"
"14:13:00"	"2024-10-02"	"Catterick"	"Station X"	"25.00"	"34"	"Handicap Nursery"	"4"	"10"	"Breslin, Andrew"	"Smart, B"	"2"	"38"
"14:45:00"	"2024-09-24"	"Beverley"	"Monetize"	"2.75"	"4.2"	"Novices"	"6"	"10"	"Breslin, Andrew"	"Smart, B"	"2"	"7"
"14:40:00"	"2024-09-18"	"Beverley"	"Sole Spirit"	"40.00"	"65"	"Maiden"	"6"	"9"	"Breslin, Andrew"	"Smart, B"	"2"	"35"
"17:20:00"	"2024-09-14"	"Musselburgh"	"Lady Roxby"	"1.50"	"2.53"	"Handicap Nursery"	"1"	"6"	"Nolan, D"	"Smart, B"	"2"	"29"
"14:20:00"	"2024-06-22"	"Redcar"	"Station X"	"11.00"	"15.31"	"Novices"	"6"	"9"	"Breslin, Andrew"	"Smart, B"	"2"	"38"
"14:45:00"	"2023-10-20"	"Redcar"	"Beale Street"	"6.50"	"8.8"	"Novices"	"4"	"11"	"Lee, G"	"Smart, B"	"2"	"13"
"13:37:00"	"2023-10-10"	"Leicester"	"Wichahpi"	"22.00"	"30"	"Handicap Nursery"	"1"	"18"	"Lee, G"	"Smart, B"	"2"	"13"
"14:05:00"	"2023-09-27"	"Redcar"	"Wichahpi"	"20.00"	"28.66"	"Handicap Nursery"	"8"	"11"	"Lee, G"	"Smart, B"	"2"	"9"
"14:15:00"	"2023-09-24"	"Hamilton"	"Good Point"	"4.00"	"5.51"	"Novices"	"2"	"4"	"Lee, G"	"Smart, B"	"2"	"44"
"14:35:00"	"2023-09-21"	"Pontefract"	"Bondy"	"4.00"	"5.56"	"Novices"	"1"	"12"	"Russell, Harry"	"Smart, B"	"2"	"11"
"14:20:00"	"2023-09-20"	"Beverley"	"Arlington"	"25.00"	"38.8"	"Maiden"	"7"	"13"	"Lee, G"	"Smart, B"	"2"	"25"
"14:25:00"	"2023-09-19"	"Redcar"	"Circus Lion"	"6.50"	"11.61"	"Novices"	"2"	"13"	"Lee, G"	"Smart, B"	"2"	"14"
"14:55:00"	"2023-09-18"	"Thirsk"	"Wichahpi"	"80.00"	"123.41"	"Handicap Nursery"	"1"	"8"	"Lee, G"	"Smart, B"	"2"	"7"
"14:50:00"	"2023-07-08"	"Beverley"	"Good Point"	"33.00"	"112.77"	"Maiden"	"2"	"12"	"Lee, G"	"Smart, B"	"2"	"23"
"13:30:00"	"2022-10-24"	"Redcar"	"Project Black"	"5.50"	"8"	"Novices"	"1"	"12"	"Shaw, Harrison"	"Smart, B"	"2"	"17"
"14:19:00"	"2022-09-28"	"Catterick"	"Castan"	"4.00"	"5.9"	"Handicap Nursery"	"1"	"8"	"Stott, Kevin"	"Smart, B"	"2"	"11"
"15:33:00"	"2022-09-17"	"Catterick"	"Castan"	"3.00"	"4.84"	"Handicap Nursery"	"2"	"10"	"Shaw, Harrison"	"Smart, B"	"2"	"18"
"14:17:00"	"2022-09-14"	"Beverley"	"Kasino"	"40.00"	"71.06"	"Maiden"	"9"	"14"	"Mulrennan, Paul"	"Smart, B"	"2"	"36"
"14:35:00"	"2022-08-30"	"Ripon"	"Castan"	"2.25"	"3.4"	"Handicap Nursery"	"2"	"8"	"Shaw, Harrison"	"Smart, B"	"2"	"11"
"13:00:00"	"2022-08-19"	"Carlisle"	"Castan"	"3.33"	"4.5"	"Handicap Nursery"	"3"	"8"	"Lee, G"	"Smart, B"	"2"	"21"
"18:45:00"	"2022-07-29"	"Musselburgh"	"Castan"	"6.00"	"8.2"	"Handicap Nursery"	"1"	"9"	"Lee, G"	"Smart, B"	"2"	"30"
"14:35:00"	"2022-07-07"	"Doncaster"	"Reginald Charles"	"12.00"	"20"	"Maiden"	"8"	"15"	"Lee, G"	"Smart, B"	"2"	"15"
