RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"20:52:00"	"2026-07-17"	"Pontefract"	"Mount King (IRE)"	"4.50"	"6.2"	"Handicap"	"1"	"7"	"Allan, David"	"Easterby, T D"	"6"	"10"
"14:28:00"	"2026-07-16"	"Thirsk"	"Hatamoto"	"0.80"	"1.81"	"Handicap"	"1"	"4"	"Dickson, Mr Jake"	"Easterby, T D"	"3"	"13"
"16:15:00"	"2026-06-27"	"York"	"Bye Law (IRE)"	"25.00"	"50"	"Handicap"	"13"	"14"	"Hardie, Cameron"	"Easterby, T D"	"3"	"10"
"16:35:00"	"2026-06-24"	"Carlisle"	"Financer"	"4.00"	"5.8"	"Handicap"	"5"	"14"	"Allan, David"	"Easterby, T D"	"5"	"11"
"14:32:00"	"2026-06-15"	"Wetherby"	"Deep Sleep"	"14.00"	"24"	"Handicap"	"7"	"13"	"Hardie, Cameron"	"Easterby, T D"	"3"	"12"
"15:30:00"	"2026-06-05"	"Thirsk"	"Fan Mail"	"5.00"	"6.8"	"Handicap"	"5"	"10"	"McSweeney, O"	"Easterby, T D"	"4"	"18"
"14:35:00"	"2026-05-28"	"Ripon"	"Vegas Virtue (IRE)"	"7.50"	"10"	"Handicap"	"1"	"9"	"Fentiman, Duran"	"Easterby, T D"	"3"	"11"
"16:20:00"	"2026-05-26"	"Redcar"	"Long Shot"	"8.50"	"12.5"	"Handicap"	"4"	"13"	"Fentiman, Duran"	"Easterby, T D"	"3"	"8"
"15:40:00"	"2026-05-26"	"Leicester"	"Muvable"	"40.00"	"64.11"	"Handicap"	"9"	"9"	"Sexton, Ryan"	"Easterby, T D"	"3"	"19"
"17:27:00"	"2026-05-21"	"Catterick"	"Rosemary May (IRE)"	"20.00"	"27"	"Handicap"	"8"	"8"	"Kirrane, Sean"	"Easterby, T D"	"4"	"26"
"15:00:00"	"2026-05-18"	"Carlisle"	"Fan Mail"	"7.00"	"8.6"	"Handicap"	"2"	"12"	"Kirrane, Sean"	"Easterby, T D"	"4"	"19"
"15:35:00"	"2025-10-02"	"Nottingham"	"Profiteer (IRE)"	"16.00"	"20.96"	"Handicap"	"11"	"14"	"Fentiman, Duran"	"Easterby, T D"	"4"	"14"
"14:25:00"	"2025-09-29"	"Hamilton"	"Bay Breeze"	"5.50"	"7.37"	"Handicap"	"2"	"7"	"Easterby, Miss E"	"Easterby, T D"	"6"	"7"
"17:38:00"	"2025-09-25"	"Pontefract"	"Valentine Catcher"	"25.00"	"42"	"Handicap"	"2"	"14"	"Kirrane, Sean"	"Easterby, T D"	"4"	"13"
"17:45:00"	"2025-09-24"	"Redcar"	"Leap Day"	"16.00"	"21"	"Handicap"	"8"	"11"	"Allan, David"	"Easterby, T D"	"5"	"20"
"16:45:00"	"2025-09-18"	"Ayr"	"Off Spin (IRE)"	"22.00"	"32.9"	"Handicap"	"13"	"14"	"Fentiman, Duran"	"Easterby, T D"	"3"	"40"
"17:15:00"	"2025-09-09"	"Carlisle"	"Canaria Sun"	"20.00"	"21"	"Handicap"	"3"	"11"	"Fentiman, Duran"	"Easterby, T D"	"3"	"44"
"14:45:00"	"2025-07-26"	"Chester"	"Vince Le Prince"	"6.00"	"8"	"Handicap"	"12"	"13"	"Kirrane, Sean"	"Easterby, T D"	"5"	"10"
"19:13:00"	"2025-07-25"	"York"	"Equity Law"	"33.00"	"65"	"Handicap"	"13"	"22"	"Allan, David"	"Easterby, T D"	"4"	"18"
"14:18:00"	"2025-07-20"	"Redcar"	"Flamborough Head"	"33.00"	"48"	"Handicap"	"4"	"8"	"Waugh, Amie"	"Easterby, T D"	"3"	"5"
"15:50:00"	"2025-07-09"	"Catterick"	"Marry The Night"	"25.00"	"30.79"	"Handicap"	"6"	"7"	"Fentiman, Duran"	"Easterby, T D"	"3"	"13"
"14:00:00"	"2025-06-26"	"Newcastle"	"Marry The Night"	"10.00"	"13.77"	"Handicap"	"7"	"9"	"Kirrane, Sean"	"Easterby, T D"	"3"	"20"
"16:05:00"	"2025-06-21"	"Redcar"	"Spring Corn"	"14.00"	"20"	"Handicap"	"2"	"11"	"Allan, David"	"Easterby, T D"	"3"	"25"
"18:50:00"	"2025-06-19"	"Wetherby"	"Testimonial"	"5.50"	"8.17"	"Handicap"	"2"	"9"	"Fentiman, Duran"	"Easterby, T D"	"3"	"241"
"18:40:00"	"2025-06-10"	"Catterick"	"Canaria Sun"	"12.00"	"14.11"	"Handicap"	"6"	"8"	"Allan, David"	"Easterby, T D"	"3"	"24"
"16:35:00"	"2025-06-07"	"Doncaster"	"Ishe Worth Agamble"	"5.50"	"7.65"	"Handicap"	"1"	"9"	"Allan, David"	"Easterby, T D"	"4"	"9"
"14:50:00"	"2025-05-29"	"Ripon"	"Mission In Malton"	"3.00"	"4.4"	"Handicap"	"3"	"9"	"Allan, David"	"Easterby, T D"	"3"	"10"
"18:20:00"	"2025-05-09"	"Ripon"	"Flamborough Head"	"4.00"	"6.52"	"Handicap"	"2"	"9"	"Allan, David"	"Easterby, T D"	"3"	"18"
"13:45:00"	"2025-05-01"	"Redcar"	"Mission In Malton"	"6.00"	"9.4"	"Handicap"	"2"	"8"	"Allan, David"	"Easterby, T D"	"3"	"10"
"16:43:00"	"2024-09-23"	"Hamilton"	"Chatty"	"16.00"	"24.78"	"Handicap"	"5"	"8"	"Allan, David"	"Easterby, T D"	"3"	"12"
"15:40:00"	"2024-07-29"	"Ayr"	"Platinum Girl"	"10.00"	"12.5"	"Handicap"	"4"	"8"	"Kirrane, Sean"	"Easterby, T D"	"4"	"12"
"19:15:00"	"2024-07-26"	"York"	"Bay Breeze"	"11.00"	"16"	"Handicap"	"4"	"21"	"Allan, David"	"Easterby, T D"	"5"	"21"
"20:00:00"	"2024-07-22"	"Beverley"	"Marton Heads"	"9.00"	"12"	"Handicap"	"3"	"7"	"Fentiman, Duran"	"Easterby, T D"	"3"	"17"
"20:00:00"	"2024-07-22"	"Beverley"	"Papagrey"	"10.00"	"14"	"Handicap"	"7"	"7"	"Murtagh, Connor"	"Easterby, T D"	"3"	"16"
"17:05:00"	"2024-07-20"	"Ripon"	"Northern Prince"	"4.00"	"6.22"	"Handicap"	"8"	"12"	"Allan, David"	"Easterby, T D"	"3"	"17"
"17:25:00"	"2024-07-18"	"Leicester"	"Queens Road Revue"	"6.50"	"9.06"	"Handicap"	"1"	"12"	"Allan, David"	"Easterby, T D"	"3"	"13"
"16:20:00"	"2024-07-12"	"York"	"Georgie Wooster (IRE)"	"25.00"	"36.24"	"Handicap"	"7"	"9"	"Allan, David"	"Easterby, T D"	"3"	"9"
"20:50:00"	"2024-07-05"	"Beverley"	"Oceanic Wonder"	"2.00"	"2.96"	"Handicap"	"3"	"9"	"Kirrane, Sean"	"Easterby, T D"	"3"	"24"
"16:00:00"	"2024-06-17"	"Carlisle"	"Golden Melody (IRE)"	"6.50"	"8.04"	"Handicap"	"1"	"9"	"Orr, Oisin"	"Easterby, T D"	"6"	"20"
"21:00:00"	"2024-06-10"	"Pontefract"	"Braveheart Boy (IRE)"	"7.00"	"9.14"	"Handicap"	"8"	"9"	"Fentiman, Duran"	"Easterby, T D"	"4"	"9"
"15:38:00"	"2024-06-07"	"Thirsk"	"Queens Road Revue"	"40.00"	"45.24"	"Handicap"	"7"	"9"	"Fentiman, Duran"	"Easterby, T D"	"3"	"15"
"14:10:00"	"2024-05-04"	"Thirsk"	"Snash (IRE)"	"40.00"	"60"	"Handicap"	"7"	"15"	"Kirrane, Sean"	"Easterby, T D"	"6"	"127"
"14:10:00"	"2023-10-20"	"Redcar"	"Brother Sebastian (IRE)"	"33.00"	"50"	"Handicap"	"6"	"9"	"Mason, Joanna"	"Easterby, T D"	"3"	"22"
"15:35:00"	"2023-10-16"	"Musselburgh"	"Impulsive Reaction (IRE)"	"4.50"	"7.3"	"Handicap"	"2"	"9"	"Allan, David"	"Easterby, T D"	"3"	"65"
"17:15:00"	"2023-09-23"	"Catterick"	"Direct Hit (IRE)"	"22.00"	"37.87"	"Handicap"	"2"	"9"	"Robinson, Ben"	"Easterby, T D"	"3"	"167"
"15:45:00"	"2023-09-23"	"York"	"Cruyff Turn"	"22.00"	"34.71"	"Handicap"	"17"	"17"	"Fentiman, Duran"	"Easterby, T D"	"6"	"30"
"16:50:00"	"2023-09-12"	"Catterick"	"Vince Le Prince"	"9.00"	"12.21"	"Handicap"	"1"	"6"	"Allan, David"	"Easterby, T D"	"3"	"31"
"18:30:00"	"2023-09-05"	"Ripon"	"Golden Melody (IRE)"	"3.00"	"4.23"	"Handicap"	"4"	"7"	"Allan, David"	"Easterby, T D"	"5"	"11"
"18:15:00"	"2023-09-05"	"Hamilton"	"Happier (IRE)"	"4.50"	"6.27"	"Handicap"	"6"	"6"	"Kirrane, Sean"	"Easterby, T D"	"3"	"13"
"18:00:00"	"2023-09-05"	"Ripon"	"Object"	"50.00"	"91.84"	"Handicap"	"10"	"11"	"Fentiman, Duran"	"Easterby, T D"	"4"	"25"
"17:30:00"	"2023-09-05"	"Ripon"	"Canaria Prince"	"22.00"	"30.56"	"Handicap"	"6"	"14"	"Fentiman, Duran"	"Easterby, T D"	"5"	"7"
"14:15:00"	"2023-07-30"	"Pontefract"	"Tasever"	"14.00"	"21.2"	"Handicap"	"9"	"10"	"Hardie, Cameron"	"Easterby, T D"	"3"	"35"
"17:45:00"	"2023-07-29"	"York"	"Common Acclaim (IRE)"	"25.00"	"37.8"	"Handicap"	"8"	"16"	"Eaves, Tom"	"Easterby, T D"	"3"	"36"
"16:55:00"	"2023-07-28"	"Thirsk"	"Happier (IRE)"	"4.50"	"6.69"	"Handicap"	"7"	"7"	"Fentiman, Duran"	"Easterby, T D"	"3"	"8"
"15:45:00"	"2023-07-20"	"Leicester"	"Boniato (IRE)"	"50.00"	"135.69"	"Non-Handicap"	"9"	"15"	"Orr, Oisin"	"Easterby, T D"	"3"	"19"
"16:40:00"	"2023-07-12"	"Catterick"	"Valstar (IRE)"	"14.00"	"24"	"Handicap"	"6"	"7"	"Kirrane, Sean"	"Easterby, T D"	"3"	"62"
"16:40:00"	"2023-07-12"	"Catterick"	"Cawthornes Gem"	"25.00"	"42.77"	"Handicap"	"7"	"7"	"Allan, David"	"Easterby, T D"	"3"	"23"
"17:25:00"	"2023-07-11"	"Wolverhampton"	"Amazing Arthur"	"8.00"	"11.45"	"Handicap"	"11"	"13"	"Sullivan, James P"	"Easterby, T D"	"3"	"23"
"20:00:00"	"2023-07-01"	"Doncaster"	"Snash (IRE)"	"7.00"	"8.2"	"Handicap"	"4"	"6"	"Allan, David"	"Easterby, T D"	"5"	"14"
"17:05:00"	"2023-06-29"	"Newcastle"	"Bowland Prince (IRE)"	"12.00"	"15.27"	"Handicap"	"10"	"11"	"Fentiman, Duran"	"Easterby, T D"	"3"	"38"
"14:45:00"	"2023-06-27"	"Beverley"	"Sunny Orange (IRE)"	"6.50"	"12.05"	"Handicap"	"9"	"9"	"Allan, David"	"Easterby, T D"	"3"	"17"
"15:20:00"	"2023-06-19"	"Carlisle"	"Cawthornes Gem"	"22.00"	"29"	"Handicap"	"7"	"9"	"Kirrane, Sean"	"Easterby, T D"	"3"	"18"
"17:00:00"	"2023-06-10"	"Beverley"	"Eyeofthebeholder"	"20.00"	"25.02"	"Handicap"	"8"	"8"	"Allan, David"	"Easterby, T D"	"3"	"9"
"13:45:00"	"2023-05-29"	"Redcar"	"Red Astaire"	"4.50"	"5.9"	"Handicap"	"2"	"15"	"Allan, David"	"Easterby, T D"	"4"	"30"
"13:55:00"	"2022-10-20"	"Southwell"	"Like A Lion (IRE)"	"22.00"	"29.78"	"Handicap"	"12"	"12"	"Allan, David"	"Easterby, T D"	"3"	"17"
"16:50:00"	"2022-10-03"	"Pontefract"	"Barneys Bay"	"14.00"	"18.5"	"Handicap"	"2"	"11"	"Allan, David"	"Easterby, T D"	"4"	"9"
"15:15:00"	"2022-09-24"	"Haydock"	"Barneys Bay"	"33.00"	"42"	"Handicap"	"14"	"16"	"Voikhansky, Alexander"	"Easterby, T D"	"4"	"12"
"17:15:00"	"2022-09-17"	"Catterick"	"Bastille"	"9.00"	"15.71"	"Handicap"	"8"	"12"	"Kirrane, Sean"	"Easterby, T D"	"3"	"10"
"15:55:00"	"2022-07-07"	"Carlisle"	"Revoquable"	"8.00"	"11.5"	"Handicap Maiden"	"8"	"10"	"Allan, David"	"Easterby, T D"	"3"	"20"
"14:10:00"	"2022-07-07"	"Carlisle"	"Sixstar"	"18.00"	"27"	"Handicap"	"9"	"10"	"Allan, David"	"Easterby, T D"	"3"	"20"
"16:00:00"	"2022-06-29"	"Thirsk"	"Snash (IRE)"	"7.50"	"9.24"	"Handicap"	"1"	"8"	"Sullivan, James P"	"Easterby, T D"	"4"	"11"
