RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"15:20:00"	"2026-06-28"	"Curragh"	"Geryon (IRE)"	"16.00"	"19.5"	"Non-Handicap"	"4"	"7"	"Carroll, G F"	"Lyons, G M"	"3"	"21"
"14:10:00"	"2026-06-28"	"Curragh"	"Temperance (IRE)"	"80.00"	"171.71"	"Non-Handicap"	"6"	"9"	"Hayes, C D"	"McGivern, Miss"	"4"	"353"
"17:40:00"	"2026-06-27"	"Curragh"	"Focaccia (IRE)"	"50.00"	"100"	"Maiden"	"7"	"20"	"Slattery, A J"	"Stack, J A"	"3"	"24"
"14:45:00"	"2026-06-27"	"Curragh"	"Shes Too Kool (IRE)"	"40.00"	"50.62"	"Handicap"	"11"	"11"	"Cleary, R P"	"OConnell, Ms Claire"	"3"	"22"
"17:05:00"	"2026-06-26"	"Curragh"	"Karrygrant (IRE)"	"12.00"	"20"	"Maiden"	"3"	"13"	"Coen, Ben M"	"Murtagh, J P"	"3"	"25"
"20:25:00"	"2026-06-03"	"Curragh"	"Poweracclaim (IRE)"	"9.00"	"16.5"	"Handicap"	"4"	"20"	"Heffernan, J A"	"Murtagh, J P"	"4"	"25"
"16:40:00"	"2026-06-03"	"Curragh"	"Enthusiastically (IRE)"	"22.00"	"34.92"	"Handicap"	"18"	"18"	"McMonagle, Dylan B"	"Hayes, Sean"	"3"	"82"
"17:40:00"	"2026-05-24"	"Curragh"	"Kilmeaden (IRE)"	"7.00"	"8.58"	"Handicap"	"3"	"24"	"Harnett, P A"	"Obrien, Donnacha"	"4"	"21"
"17:40:00"	"2026-05-24"	"Curragh"	"Trubshaw"	"18.00"	"33.47"	"Handicap"	"15"	"24"	"Hill, Gabriella Adela"	"Bromhead, Henry De"	"4"	"29"
"16:50:00"	"2026-05-23"	"Curragh"	"Nakamura (IRE)"	"22.00"	"35.1"	"Handicap"	"8"	"13"	"McGettigan, P"	"Murtagh, J P"	"3"	"14"
"16:15:00"	"2026-05-23"	"Curragh"	"Causeway (IRE)"	"0.83"	"1.88"	"Non-Handicap"	"1"	"9"	"Moore, Ryan"	"OBrien, A P"	"3"	"19"
"15:35:00"	"2026-05-04"	"Curragh"	"Caught U Sleeping (IRE)"	"50.00"	"95"	"Non-Handicap"	"8"	"12"	"Coen, Ben M"	"Meade, Noel"	"3"	"22"
"15:00:00"	"2026-05-04"	"Curragh"	"Spinning Around (IRE)"	"8.00"	"9.22"	"Handicap"	"1"	"12"	"Harnett, P A"	"Obrien, Donnacha"	"3"	"38"
"17:20:00"	"2026-04-19"	"Curragh"	"Venetian Star (IRE)"	"25.00"	"46"	"Handicap"	"4"	"13"	"Coen, Ben M"	"Foley, Patrick T"	"3"	"203"
"16:45:00"	"2026-04-19"	"Curragh"	"Hexagonal (IRE)"	"40.00"	"100.74"	"Handicap"	"8"	"17"	"Sheridan, J M"	"Hogan, Denis Gerard"	"5"	"11"
"16:45:00"	"2026-04-19"	"Curragh"	"Local Lad (IRE)"	"40.00"	"69.66"	"Handicap"	"15"	"17"	"Rutledge, Siobhan"	"Bunyan, Darren / OLeary, G"	"4"	"165"
"15:00:00"	"2026-04-19"	"Curragh"	"Eichan San (IRE)"	"14.00"	"19.64"	"Handicap"	"4"	"21"	"Lima, Diego"	"Murphy, Daniel"	"4"	"22"
"13:57:00"	"2026-04-03"	"Curragh"	"Nancy J (IRE)"	"25.00"	"44"	"Handicap"	"13"	"16"	"Coen, Ben M"	"Murtagh, J P"	"4"	"252"
"17:30:00"	"2026-03-15"	"Curragh"	"Your Out Of Line (IRE)"	"40.00"	"70"	"Handicap"	"15"	"26"	"OConnor, Donagh"	"OSullivan, Ross"	"5"	"25"
"17:30:00"	"2026-03-15"	"Curragh"	"Kilmood Susan (IRE)"	"28.00"	"42.65"	"Handicap"	"22"	"26"	"Joyce, Wesley"	"Mulvany, Michael"	"4"	"165"
"14:30:00"	"2025-11-02"	"Curragh"	"Bottlersecret (IRE)"	"18.00"	"24"	"Non-Handicap"	"6"	"10"	"Burns, Ms N"	"Melia, Aidan"	"5"	"14"
"17:00:00"	"2025-10-21"	"Curragh"	"Promo Queen (IRE)"	"80.00"	"290"	"Handicap"	"25"	"25"	"Powell, J A"	"Timmons, C D"	"4"	"298"
"15:52:00"	"2025-10-21"	"Curragh"	"Edge Of Seventeen (IRE)"	"3.00"	"4.3"	"Maiden"	"5"	"8"	"Foley, Shane"	"Harrington, Mrs John"	"3"	"35"
"14:42:00"	"2025-10-21"	"Curragh"	"Evangelic (IRE)"	"150.00"	"885.16"	"Handicap"	"17"	"17"	"Caffrey, Adam"	"Watson, R K"	"3"	"8"
"16:02:00"	"2025-10-04"	"Curragh"	"Moonlit Mist (IRE)"	"66.00"	"91.66"	"Handicap"	"11"	"15"	"Phillips, Ms H"	"Kelly, David Harry"	"5"	"61"
"17:30:00"	"2025-09-28"	"Curragh"	"Red Veil (IRE)"	"33.00"	"80"	"Handicap"	"18"	"22"	"Halford, Mr J M"	"Sexton, Adrian"	"3"	"26"
"17:30:00"	"2025-09-27"	"Curragh"	"Bint Majestic Roi (IRE)"	"18.00"	"38"	"Maiden"	"9"	"15"	"Slattery, A J"	"Slattery, Andrew"	"3"	"98"
"16:20:00"	"2025-09-27"	"Curragh"	"Iceford (IRE)"	"3.50"	"4.45"	"Non-Handicap"	"3"	"7"	"Coen, Ben M"	"Murtagh, J P"	"3"	"55"
"15:45:00"	"2025-09-27"	"Curragh"	"Dorset (IRE)"	"8.50"	"14.5"	"Non-Handicap"	"1"	"30"	"Cleary, Jack"	"OBrien, A P"	"2"	"13"
"15:45:00"	"2025-09-27"	"Curragh"	"Unbreakable Duke (IRE)"	"50.00"	"80"	"Non-Handicap"	"22"	"30"	"Leonard, Killian"	"Dias, Diego"	"2"	"34"
"15:10:00"	"2025-09-27"	"Curragh"	"Cowardofthecounty (IRE)"	"12.00"	"18.5"	"Handicap"	"11"	"12"	"McMonagle, Dylan B"	"OBrien, Joseph Patrick"	"3"	"107"
"15:15:00"	"2025-09-14"	"Curragh"	"Shes Quality (IRE)"	"12.00"	"14.61"	"Non-Handicap"	"4"	"15"	"Ryan, J J G"	"Davison, Jack W"	"4"	"23"
"16:37:00"	"2025-08-23"	"Curragh"	"Frank Pickle (IRE)"	"6.50"	"8.8"	"Handicap"	"2"	"14"	"Coen, Ben M"	"Foster, Mrs Denise"	"4"	"36"
