RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"18:00:00"	"2026-07-28"	"Ffos Las"	"Dream On Kent"	"6.00"	"9.4"	"Handicap Nursery"	"9"	"10"	"Kavanagh, Ryan"	"Evans, P D"	"2"	"24"
"17:18:00"	"2026-07-24"	"Chepstow"	"Absolute Diamond (IRE)"	"2.75"	"4.45"	"Handicap Nursery"	"6"	"6"	"Kavanagh, Ryan"	"Evans, P D"	"2"	"16"
"14:55:00"	"2026-07-24"	"Ascot"	"Dandyman Dan (IRE)"	"66.00"	"86.63"	"Non-Handicap"	"3"	"10"	"Egan, John"	"Evans, P D"	"2"	"27"
"14:30:00"	"2026-07-14"	"Ffos Las"	"Le Ciel Noble (IRE)"	"125.00"	"490.25"	"Maiden"	"4"	"5"	"Kavanagh, Ryan"	"Evans, P D"	"2"	"40"
"15:18:00"	"2026-06-09"	"Salisbury"	"Supreme King (IRE)"	"3.33"	"4.8"	"Handicap"	"1"	"10"	"Ryan, Rossa"	"Evans, P D"	"6"	"24"
"16:38:00"	"2026-05-21"	"Haydock"	"Guernsey Angel"	"12.00"	"18.31"	"Handicap"	"6"	"11"	"Leavy, Mr Joe"	"Evans, P D"	"3"	"24"
"15:00:00"	"2026-04-27"	"Bath"	"Downloadmylife"	"20.00"	"28.16"	"Maiden"	"7"	"7"	"Coughlan, Laura"	"Evans, P D"	"2"	"30"
"14:30:00"	"2026-04-27"	"Bath"	"Moby Quick"	"11.00"	"14.84"	"Handicap"	"6"	"7"	"Cosgrave, Pat"	"Evans, P D"	"4"	"38"
"15:45:00"	"2026-04-05"	"Bath"	"Level Up (IRE)"	"8.50"	"13.16"	"Handicap"	"2"	"13"	"Coughlan, Laura"	"Evans, P D"	"7"	"31"
"18:30:00"	"2026-03-12"	"Chelmsford City"	"Y Y Star"	"12.00"	"21"	"Handicap"	"11"	"11"	"Cosgrave, Pat"	"Evans, P D"	"3"	"29"
"12:30:00"	"2025-12-21"	"Lingfield"	"Makingplansfor"	"1.75"	"3.01"	"NH Flat"	"2"	"6"	"Bowen, Sean P"	"Evans, P D"	"4"	"35"
