RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:00:00"	"2026-07-25"	"York"	"Yes Im Mali"	"22.00"	"30.61"	"Handicap"	"7"	"21"	"Winn, Mark"	"OMeara, D"	"4"	"7"
"18:45:00"	"2025-11-27"	"Newcastle"	"Rogue Allegiance (IRE)"	"10.00"	"12"	"Handicap"	"11"	"11"	"Nolan, D"	"OMeara, D"	"3"	"92"
"17:10:00"	"2025-11-17"	"Newcastle"	"Popty Ping"	"3.00"	"4.36"	"Handicap Nursery"	"2"	"7"	"Horgan, C"	"OMeara, D"	"2"	"16"
"14:35:00"	"2025-11-08"	"Doncaster"	"Akkadian Thunder"	"9.00"	"12.5"	"Handicap"	"16"	"22"	"Mulrennan, Paul"	"OMeara, D"	"5"	"15"
"15:57:00"	"2025-11-04"	"Redcar"	"Pisanello (IRE)"	"11.00"	"16.5"	"Handicap"	"4"	"14"	"Whiteley, C J"	"OMeara, D"	"8"	"11"
"17:30:00"	"2025-10-25"	"Doncaster"	"Riot (IRE)"	"33.00"	"49.93"	"Handicap"	"13"	"15"	"Winn, Mark"	"OMeara, D"	"8"	"16"
"19:30:00"	"2025-10-02"	"Newcastle"	"Startling"	"16.00"	"23.63"	"Handicap"	"6"	"13"	"Nolan, D"	"OMeara, D"	"3"	"21"
"15:05:00"	"2025-09-19"	"Ayr"	"Star Of Lady M"	"5.50"	"7"	"Non-Handicap"	"12"	"12"	"Tudhope, Daniel"	"OMeara, D"	"5"	"20"
"14:45:00"	"2025-09-17"	"Beverley"	"Tanaka (IRE)"	"66.00"	"114.95"	"Novices"	"4"	"6"	"Winn, Mark"	"OMeara, D"	"2"	"40"
"16:05:00"	"2025-09-05"	"Ascot"	"Lord Bertie (FR)"	"7.00"	"9.05"	"Non-Handicap"	"11"	"11"	"Tudhope, Daniel"	"OMeara, D"	"5"	"27"
"14:05:00"	"2025-08-30"	"Beverley"	"Star Of Lady M"	"22.00"	"29"	"Non-Handicap"	"3"	"9"	"Winn, Mark"	"OMeara, D"	"5"	"309"
"15:00:00"	"2025-07-26"	"Ascot"	"Lord Bertie (FR)"	"28.00"	"36.97"	"Handicap"	"10"	"21"	"Spencer, Jamie"	"OMeara, D"	"5"	"7"
"17:25:00"	"2025-07-12"	"York"	"Aberama Gold"	"3.50"	"5.01"	"Handicap"	"1"	"18"	"Tudhope, Daniel"	"OMeara, D"	"8"	"5"
"15:10:00"	"2025-07-10"	"Doncaster"	"Al Muqdad"	"12.00"	"19.21"	"Handicap"	"4"	"11"	"Winn, Mark"	"OMeara, D"	"5"	"16"
"15:00:00"	"2025-07-07"	"Ayr"	"Aberama Gold"	"3.33"	"5.2"	"Handicap"	"3"	"12"	"Tudhope, Daniel"	"OMeara, D"	"8"	"23"
"15:38:00"	"2024-10-30"	"Nottingham"	"Sound Reason"	"8.00"	"10.5"	"Handicap"	"8"	"9"	"Robinson, Ben"	"OMeara, D"	"6"	"12"
"16:25:00"	"2024-10-25"	"Doncaster"	"Summerghand (IRE)"	"12.00"	"19.5"	"Handicap"	"9"	"9"	"Nolan, D"	"OMeara, D"	"10"	"34"
"17:55:00"	"2024-10-22"	"Newcastle"	"Alligator Alley"	"12.00"	"14.07"	"Handicap"	"6"	"14"	"Watson, Jason"	"OMeara, D"	"7"	"34"
"20:00:00"	"2024-10-18"	"Newcastle"	"Love Warrior (IRE)"	"7.50"	"9.4"	"Handicap"	"2"	"11"	"Winn, Mark"	"OMeara, D"	"3"	"15"
"19:00:00"	"2024-10-15"	"Newcastle"	"The Cookstown Cafu"	"3.00"	"4.3"	"Handicap"	"1"	"9"	"Tudhope, Daniel"	"OMeara, D"	"5"	"14"
"15:35:00"	"2024-10-05"	"Ascot"	"Bopedro (FR)"	"28.00"	"45.41"	"Handicap"	"3"	"18"	"Queally, T P"	"OMeara, D"	"8"	"7"
"15:35:00"	"2024-10-05"	"Ascot"	"Mirsky"	"22.00"	"40"	"Handicap"	"5"	"18"	"Winn, Mark"	"OMeara, D"	"5"	"14"
"20:30:00"	"2024-10-01"	"Newcastle"	"The Cookstown Cafu"	"1.38"	"2.49"	"Handicap"	"4"	"10"	"Winn, Mark"	"OMeara, D"	"5"	"14"
"15:40:00"	"2024-09-28"	"Newmarket (Rowley)"	"Bopedro (FR)"	"14.00"	"20.27"	"Handicap"	"10"	"31"	"Tudhope, Daniel"	"OMeara, D"	"8"	"14"
"14:25:00"	"2024-09-21"	"Ayr"	"Summerghand (IRE)"	"5.50"	"7.85"	"Handicap"	"7"	"22"	"Tudhope, Daniel"	"OMeara, D"	"10"	"6"
"17:25:00"	"2024-09-14"	"Doncaster"	"Bopedro (FR)"	"11.00"	"13.54"	"Handicap"	"2"	"14"	"Tudhope, Daniel"	"OMeara, D"	"8"	"23"
"15:07:00"	"2024-08-31"	"Beverley"	"Scoops Ahoy (IRE)"	"12.00"	"17"	"Handicap"	"5"	"10"	"Winn, Mark"	"OMeara, D"	"3"	"6"
"19:45:00"	"2024-08-22"	"Newcastle"	"Riot (IRE)"	"25.00"	"36"	"Handicap"	"14"	"14"	"Fallon, Cieren"	"OMeara, D"	"7"	"26"
"15:20:00"	"2024-08-03"	"Thirsk"	"Alligator Alley"	"2.50"	"3.6"	"Handicap"	"1"	"9"	"Tudhope, Daniel"	"OMeara, D"	"7"	"9"
"19:15:00"	"2024-07-26"	"York"	"Muscika"	"16.00"	"21.7"	"Handicap"	"2"	"21"	"Robinson, Ben"	"OMeara, D"	"10"	"18"
"15:45:00"	"2023-11-19"	"Newcastle"	"Concert Boy (IRE)"	"4.00"	"6.2"	"Handicap"	"3"	"12"	"Nolan, D"	"OMeara, D"	"3"	"8"
"11:45:00"	"2023-11-11"	"Newcastle"	"Cold Stare (IRE)"	"25.00"	"32.94"	"Handicap"	"4"	"12"	"Mortensen, Mikkel"	"OMeara, D"	"8"	"7"
"16:45:00"	"2023-11-03"	"Newcastle"	"Torvar (IRE)"	"5.00"	"7.8"	"Handicap Nursery"	"3"	"10"	"Nolan, D"	"OMeara, D"	"2"	"14"
"19:30:00"	"2023-10-20"	"Newcastle"	"Just Janet"	"10.00"	"15.75"	"Handicap"	"7"	"12"	"Tudhope, Daniel"	"OMeara, D"	"3"	"31"
"16:30:00"	"2023-10-07"	"Redcar"	"Hortzadar"	"7.50"	"10"	"Handicap"	"12"	"16"	"Kingscote, Richard"	"OMeara, D"	"8"	"4"
"15:35:00"	"2023-10-07"	"Ascot"	"Escobar (IRE)"	"14.00"	"24"	"Handicap"	"8"	"17"	"Callan, N"	"OMeara, D"	"9"	"14"
"15:50:00"	"2023-09-25"	"Leicester"	"Speedacus (IRE)"	"5.00"	"5.62"	"Handicap"	"1"	"11"	"Watson, Jason"	"OMeara, D"	"4"	"11"
"13:15:00"	"2023-09-14"	"Doncaster"	"Speedacus (IRE)"	"11.00"	"13.86"	"Handicap"	"6"	"13"	"Winn, Mark"	"OMeara, D"	"4"	"19"
"16:10:00"	"2023-08-26"	"York"	"Summerghand (IRE)"	"5.50"	"7.8"	"Handicap"	"1"	"17"	"Tudhope, Daniel"	"OMeara, D"	"9"	"7"
"15:15:00"	"2023-08-19"	"Ripon"	"Summerghand (IRE)"	"4.50"	"7.58"	"Handicap"	"2"	"18"	"Tudhope, Daniel"	"OMeara, D"	"9"	"21"
"16:30:00"	"2023-08-05"	"Doncaster"	"Cold Stare (IRE)"	"2.13"	"3.14"	"Handicap"	"3"	"11"	"Shoemark, Kieran"	"OMeara, D"	"8"	"3"
"18:02:00"	"2023-08-02"	"Leicester"	"Cold Stare (IRE)"	"3.50"	"5.2"	"Handicap"	"4"	"6"	"Jamin, Pierre-Louis"	"OMeara, D"	"8"	"12"
"14:05:00"	"2023-07-29"	"York"	"Soul Seeker (IRE)"	"25.00"	"33.21"	"Handicap"	"1"	"19"	"Nolan, Michael G"	"OMeara, D"	"6"	"20"
"17:30:00"	"2023-07-15"	"York"	"Ascot Adventure"	"6.50"	"8.57"	"Handicap"	"3"	"16"	"Tudhope, Daniel"	"OMeara, D"	"5"	"16"
"16:05:00"	"2023-07-07"	"Doncaster"	"Nomadic Empire (IRE)"	"6.00"	"9"	"Handicap"	"5"	"8"	"Watson, Jason"	"OMeara, D"	"5"	"18"
"20:30:00"	"2023-07-01"	"Doncaster"	"Pearle Dor (IRE)"	"20.00"	"22.95"	"Handicap"	"9"	"10"	"Watson, Jason"	"OMeara, D"	"4"	"17"
"16:10:00"	"2022-10-22"	"Doncaster"	"Nomadic Empire (IRE)"	"16.00"	"22.28"	"Handicap"	"7"	"13"	"Watson, Jason"	"OMeara, D"	"4"	"15"
"16:15:00"	"2022-10-20"	"Southwell"	"Soul Seeker (IRE)"	"14.00"	"17.21"	"Handicap"	"6"	"11"	"Tudhope, Daniel"	"OMeara, D"	"5"	"28"
"16:40:00"	"2022-10-15"	"Ascot"	"Shelir (IRE)"	"80.00"	"85.23"	"Handicap"	"1"	"20"	"Watson, Jason"	"OMeara, D"	"6"	"14"
"16:19:00"	"2022-10-14"	"Redcar"	"Cleveleys"	"7.00"	"8.37"	"Handicap"	"6"	"18"	"Watson, Jason"	"OMeara, D"	"4"	"8"
"16:10:00"	"2022-10-01"	"Ascot"	"Love Interest"	"12.00"	"15.5"	"Non-Handicap"	"4"	"12"	"Tudhope, Daniel"	"OMeara, D"	"3"	"106"
"20:00:00"	"2022-09-26"	"Newcastle"	"Canagat"	"2.25"	"3.85"	"Handicap"	"1"	"13"	"Watson, Jason"	"OMeara, D"	"5"	"18"
"13:50:00"	"2022-09-23"	"Newmarket (Rowley)"	"Improvised (IRE)"	"20.00"	"26"	"Non-Handicap"	"5"	"10"	"Tudhope, Daniel"	"OMeara, D"	"4"	"28"
"15:00:00"	"2022-09-07"	"Doncaster"	"Arranmore"	"16.00"	"26"	"Non-Handicap"	"11"	"16"	"Lane, A P"	"OMeara, D"	"5"	"8"
"16:20:00"	"2022-09-02"	"Ascot"	"Bopedro (FR)"	"7.00"	"9.7"	"Handicap"	"3"	"7"	"Watson, Jason"	"OMeara, D"	"6"	"27"
"15:38:00"	"2022-09-02"	"Haydock"	"Soul Seeker (IRE)"	"2.50"	"3.88"	"Handicap"	"2"	"11"	"Tudhope, Daniel"	"OMeara, D"	"5"	"6"
"17:50:00"	"2022-08-27"	"Redcar"	"Pisanello (IRE)"	"4.00"	"5.58"	"Handicap"	"3"	"11"	"Tudhope, Daniel"	"OMeara, D"	"5"	"14"
"16:10:00"	"2022-08-20"	"York"	"Gulliver"	"28.00"	"33.37"	"Handicap"	"7"	"17"	"Harley, M"	"OMeara, D"	"8"	"21"
"13:50:00"	"2022-08-17"	"York"	"Nomadic Empire (IRE)"	"25.00"	"33.13"	"Handicap"	"4"	"22"	"Watson, Jason"	"OMeara, D"	"4"	"25"
"16:02:00"	"2022-08-06"	"Redcar"	"Hard Solution"	"2.75"	"3.94"	"Non-Handicap"	"6"	"12"	"Watson, Jason"	"OMeara, D"	"6"	"1"
"13:42:00"	"2022-08-06"	"Redcar"	"Bara Lacha"	"0.50"	"1.58"	"Claimer"	"3"	"5"	"Watson, Jason"	"OMeara, D"	"2"	"2"
"14:00:00"	"2022-08-05"	"Thirsk"	"Hard Solution"	"16.00"	"26"	"Non-Handicap"	"3"	"12"	"Winn, Mark"	"OMeara, D"	"6"	"9"
"18:10:00"	"2022-08-04"	"Doncaster"	"Starshiba"	"12.00"	"16.7"	"Handicap"	"7"	"14"	"Watson, Jason"	"OMeara, D"	"5"	"10"
"15:20:00"	"2022-07-30"	"Goodwood"	"Gulliver"	"50.00"	"80"	"Handicap"	"13"	"28"	"Harley, M"	"OMeara, D"	"8"	"42"
"14:40:00"	"2022-07-23"	"York"	"Nomadic Empire (IRE)"	"18.00"	"23.18"	"Handicap"	"11"	"15"	"Watson, Jason"	"OMeara, D"	"4"	"14"
"14:10:00"	"2022-07-12"	"Beverley"	"Your Spirit (IRE)"	"4.00"	"7.16"	"Novices"	"3"	"9"	"Tudhope, Daniel"	"OMeara, D"	"2"	"17"
"15:00:00"	"2022-07-09"	"Ascot"	"Nomadic Empire (IRE)"	"28.00"	"37.75"	"Handicap"	"20"	"20"	"Crowley, Jim"	"OMeara, D"	"4"	"23"
"19:00:00"	"2021-11-09"	"Newcastle"	"Tamaska"	"2.75"	"4.22"	"Handicap"	"6"	"14"	"Watson, Jason"	"OMeara, D"	"3"	"18"
"18:30:00"	"2021-11-08"	"Newcastle"	"Benzema"	"2.25"	"3.56"	"Handicap Nursery"	"6"	"6"	"Watson, Jason"	"OMeara, D"	"2"	"17"
"13:25:00"	"2021-11-06"	"Doncaster"	"Cold Stare (IRE)"	"66.00"	"100.42"	"Handicap"	"5"	"18"	"Ryan, Rossa"	"OMeara, D"	"6"	"14"
"16:00:00"	"2021-11-02"	"Newcastle"	"Daniel Deronda"	"4.00"	"6.01"	"Handicap"	"10"	"10"	"Watson, Jason"	"OMeara, D"	"4"	"11"
"20:30:00"	"2021-10-25"	"Newcastle"	"Odd Socks Havana"	"25.00"	"38"	"Handicap"	"8"	"11"	"Morris, Luke"	"OMeara, D"	"3"	"62"
"16:10:00"	"2021-10-09"	"Newmarket (Rowley)"	"Noorban"	"33.00"	"42"	"Non-Handicap"	"13"	"13"	"Keane, C T"	"OMeara, D"	"3"	"22"
