RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"19:00:00"	"2026-07-28"	"Ffos Las"	"Knightmare (IRE)"	"1.20"	"2.48"	"Non-Handicap"	"2"	"7"	"Kavanagh, Ryan"	"Evans, P D"	"4"	"4"
"19:36:00"	"2026-07-24"	"Chepstow"	"Knightmare (IRE)"	"2.25"	"3.58"	"Non-Handicap"	"1"	"10"	"Kavanagh, Ryan"	"Evans, P D"	"4"	"17"
"19:10:00"	"2026-07-07"	"Wolverhampton"	"Knightmare (IRE)"	"1.00"	"2.06"	"Non-Handicap"	"2"	"7"	"Loughnane, Mr Billy"	"Evans, P D"	"4"	"6"
"19:43:00"	"2026-07-01"	"Bath"	"Knightmare (IRE)"	"3.00"	"4.8"	"Non-Handicap"	"2"	"12"	"Cosgrave, Pat"	"Evans, P D"	"4"	"8"
"16:35:00"	"2026-06-23"	"Ffos Las"	"Knightmare (IRE)"	"6.00"	"9.5"	"Non-Handicap"	"2"	"10"	"Ryan, Rossa"	"Evans, P D"	"4"	"8"
"15:14:00"	"2025-10-14"	"Leicester"	"Jr Climbs (IRE)"	"2.00"	"3.05"	"Seller"	"4"	"7"	"Ryan, Rossa"	"Evans, P D"	"3"	"22"
"15:47:00"	"2025-04-24"	"Beverley"	"I Cant Believe"	"25.00"	"43.69"	"Handicap"	"5"	"10"	"Nolan, D"	"Evans, P D"	"4"	"3"
"20:30:00"	"2025-04-01"	"Wolverhampton"	"I Cant Believe"	"11.00"	"15.04"	"Handicap"	"7"	"9"	"Downing, George"	"Evans, P D"	"4"	"10"
"17:15:00"	"2025-01-20"	"Kempton"	"Bank On Kent"	"2.50"	"3.91"	"Handicap"	"5"	"8"	"Shepherd, Callum"	"Evans, P D"	"3"	"32"
"14:25:00"	"2024-12-29"	"Southwell"	"Blue Collar (IRE)"	"7.50"	"9.16"	"Handicap"	"8"	"11"	"Williams, Jordan"	"Evans, P D"	"3"	"25"
"16:10:00"	"2024-12-19"	"Chelmsford City"	"Bank On Kent"	"3.00"	"4.7"	"Handicap Nursery"	"2"	"8"	"Levey, S M"	"Evans, P D"	"2"	"40"
"19:40:00"	"2024-12-04"	"Kempton"	"Blue Collar (IRE)"	"18.00"	"24"	"Handicap"	"3"	"11"	"Williams, Jordan"	"Evans, P D"	"3"	"33"
"19:00:00"	"2024-11-09"	"Chelmsford City"	"Bank On Kent"	"4.50"	"6.11"	"Handicap Nursery"	"3"	"7"	"Williams, Jordan"	"Evans, P D"	"2"	"32"
"17:30:00"	"2024-02-07"	"Kempton"	"Fiddlers Elbow"	"2.00"	"3.41"	"Handicap"	"5"	"6"	"Ryan, Rossa"	"Evans, P D"	"3"	"16"
"18:15:00"	"2024-02-03"	"Kempton"	"Surface To Air (IRE)"	"6.00"	"8.93"	"Handicap"	"8"	"9"	"Doyle, Hollie"	"Evans, P D"	"3"	"14"
"17:30:00"	"2023-12-05"	"Wolverhampton"	"Surface To Air (IRE)"	"28.00"	"38"	"Handicap Nursery"	"5"	"11"	"Dennis, Phil"	"Evans, P D"	"2"	"26"
"16:05:00"	"2023-07-20"	"Chepstow"	"Galileo Glass (IRE)"	"2.00"	"3.4"	"Handicap"	"6"	"12"	"Kingscote, Richard"	"Evans, P D"	"4"	"8"
"14:55:00"	"2023-07-08"	"Leicester"	"Surface To Air (IRE)"	"8.50"	"11.58"	"Seller"	"4"	"10"	"Keenan, Darragh"	"Evans, P D"	"2"	"22"
"14:10:00"	"2023-06-26"	"Chepstow"	"Man Made Of Smoke"	"8.50"	"13.5"	"Handicap"	"7"	"8"	"Curtis, B A"	"Evans, P D"	"3"	"20"
"18:55:00"	"2023-06-10"	"Chepstow"	"Doctor Mozart (IRE)"	"6.00"	"8.99"	"Handicap"	"4"	"5"	"Probert, David"	"Evans, P D"	"3"	"9"
