RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:45:00"	"2026-07-25"	"Newcastle"	"Angel Of England"	"6.00"	"7.93"	"Non-Handicap"	"6"	"13"	"Nolan, D"	"Brown, A D"	"5"	"29"
"17:45:00"	"2026-07-25"	"Newcastle"	"Sassy Glory (IRE)"	"3.33"	"4.83"	"Non-Handicap"	"12"	"13"	"Elliott, Rhys"	"Walford, Mark"	"5"	"30"
"17:10:00"	"2026-07-25"	"Newcastle"	"Sally Annes Dream"	"40.00"	"48.5"	"Handicap"	"4"	"10"	"McManoman, Faye"	"France, Suzzanne"	"5"	"29"
"17:10:00"	"2026-07-25"	"Newcastle"	"Black Cab (FR)"	"4.00"	"5.8"	"Handicap"	"5"	"10"	"Loughnane, Mr Billy"	"Hamilton, Mrs A C"	"5"	"81"
"16:35:00"	"2026-07-25"	"Newcastle"	"Miners Gamble (IRE)"	"7.50"	"9"	"Handicap"	"5"	"12"	"Robinson, Ben"	"Ellison, B"	"5"	"29"
"16:00:00"	"2026-07-25"	"Newcastle"	"Fight Your Corner (IRE)"	"2.75"	"4.25"	"Handicap"	"5"	"12"	"Loughnane, Mr Billy"	"Tate, James"	"5"	"185"
"16:00:00"	"2026-07-25"	"Newcastle"	"Callianassa (IRE)"	"9.00"	"12.76"	"Handicap"	"6"	"12"	"Keenan, Darragh"	"Ellison, B"	"5"	"29"
"15:15:00"	"2026-07-25"	"Newcastle"	"Rogue Encore"	"14.00"	"18.58"	"Handicap"	"6"	"14"	"Horgan, C"	"Chapple-Hyam, P W"	"5"	"113"
"15:45:00"	"2026-06-27"	"Newcastle"	"Pocklington"	"6.00"	"8"	"Handicap"	"4"	"14"	"McDonald, P J"	"Oldroyd, G R"	"5"	"45"
"15:45:00"	"2026-06-27"	"Newcastle"	"Fahrenheit Seven"	"11.00"	"19.09"	"Handicap"	"13"	"14"	"Dawson, R"	"Cowell, R M H"	"5"	"45"
"13:40:00"	"2026-06-27"	"Newcastle"	"Bobby Bennu (IRE)"	"3.00"	"4.9"	"Handicap"	"2"	"14"	"Dawson, R"	"Varian, Roger"	"5"	"28"
"13:40:00"	"2026-06-27"	"Newcastle"	"Sergeant Wilko (IRE)"	"12.00"	"15"	"Handicap"	"8"	"14"	"James, S H"	"Ryan, K A"	"5"	"42"
"20:38:00"	"2026-06-26"	"Newcastle"	"Miners Gamble (IRE)"	"8.50"	"13.35"	"Handicap"	"13"	"13"	"Robinson, Ben"	"Ellison, B"	"5"	"90"
