RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:10:00"	"2026-07-25"	"Newcastle"	"Ellies De Vega"	"2.50"	"3.71"	"Handicap"	"2"	"10"	"Garritty, Billy"	"Wilson, N"	"3"	"19"
"16:00:00"	"2026-07-25"	"Newcastle"	"Penny Time (IRE)"	"3.33"	"5.4"	"Handicap"	"PU"	"12"	"Nicholls, Mr Jack"	"Palmer, Hugo"	"3"	"42"
"15:15:00"	"2026-07-25"	"Newcastle"	"Sovereign View"	"8.00"	"12"	"Handicap"	"4"	"14"	"Keenan, Darragh"	"Tate, James"	"3"	"26"
"15:45:00"	"2026-06-27"	"Newcastle"	"Topwarrior"	"40.00"	"68.8"	"Handicap"	"12"	"14"	"Crouch, Hector"	"Beckett, R M"	"4"	"21"
"20:38:00"	"2026-06-26"	"Newcastle"	"Haworth Star (IRE)"	"22.00"	"29.21"	"Handicap"	"11"	"13"	"Garritty, Jack"	"Young, Maxwell"	"6"	"35"
"19:28:00"	"2026-06-26"	"Newcastle"	"Kylian (IRE)"	"6.00"	"8.04"	"Handicap"	"8"	"14"	"Dawson, R"	"Cowell, R M H"	"5"	"20"
"18:07:00"	"2026-06-25"	"Newcastle"	"Kalikapour (IRE)"	"40.00"	"51.46"	"Handicap"	"10"	"13"	"Sanna, G"	"Wainwright, J S"	"6"	"31"
"17:32:00"	"2026-06-25"	"Newcastle"	"Koffee And Kale"	"7.50"	"12"	"Handicap"	"5"	"12"	"Marquand, Tom"	"Bell, M L W"	"3"	"12"
"14:02:00"	"2026-06-25"	"Newcastle"	"Fanjove (IRE)"	"8.00"	"10.5"	"Handicap"	"6"	"13"	"Rodriguez, Callum"	"Dunlop, E A L"	"3"	"20"
"20:45:00"	"2026-06-02"	"Newcastle"	"Abu Royal (IRE)"	"50.00"	"52.06"	"Handicap"	"3"	"13"	"Brookes, Aiden"	"Morgan, Miss Laura"	"6"	"66"
"19:45:00"	"2026-06-02"	"Newcastle"	"Desert Champion (IRE)"	"4.00"	"4.66"	"Handicap"	"6"	"8"	"Mulrennan, Paul"	"Midgley, P T"	"4"	"24"
"16:35:00"	"2026-05-19"	"Newcastle"	"Houndhill"	"3.00"	"4.74"	"Handicap"	"1"	"12"	"Scott, Rowan"	"Tinkler, N"	"3"	"15"
"16:35:00"	"2026-05-19"	"Newcastle"	"Mystical Land (IRE)"	"11.00"	"13.66"	"Handicap"	"4"	"12"	"Kirrane, Sean"	"Dods, M"	"3"	"29"
"16:35:00"	"2026-05-19"	"Newcastle"	"Everydaysasaturday (IRE)"	"16.00"	"21"	"Handicap"	"5"	"12"	"Wheatley, Zak"	"Carroll, D"	"3"	"12"
"16:35:00"	"2026-05-19"	"Newcastle"	"Our Hero Matty (IRE)"	"12.00"	"17.5"	"Handicap"	"11"	"12"	"Robinson, Ben"	"Ellison, B"	"3"	"31"
"20:10:00"	"2026-05-01"	"Newcastle"	"Lord Abama (IRE)"	"16.00"	"22.37"	"Handicap"	"7"	"12"	"Elliott, Rhys"	"Dods, M"	"7"	"13"
"20:30:00"	"2026-04-20"	"Newcastle"	"Tainted Love"	"11.00"	"21"	"Handicap"	"14"	"14"	"Wood, George"	"Spencer, Richard"	"4"	"26"
"17:30:00"	"2026-04-20"	"Newcastle"	"World Of Darcy (IRE)"	"16.00"	"18.63"	"Handicap"	"11"	"11"	"Egan, Ms A"	"Ryan, J"	"5"	"51"
"19:00:00"	"2026-04-13"	"Newcastle"	"Cajetan"	"40.00"	"55"	"Handicap"	"4"	"10"	"Sullivan, James P"	"Carr, Mrs R A"	"5"	"11"
"13:50:00"	"2026-04-03"	"Newcastle"	"Monarchs Gold"	"16.00"	"25"	"Handicap"	"13"	"14"	"Scott, Rowan"	"Foy, Kevin"	"3"	"21"
"20:00:00"	"2026-03-27"	"Newcastle"	"Mudamer (IRE)"	"28.00"	"45.16"	"Handicap"	"3"	"11"	"James, S H"	"Harker, G A"	"7"	"142"
"20:00:00"	"2026-03-27"	"Newcastle"	"Best Rate"	"11.00"	"17.18"	"Handicap"	"4"	"11"	"Levey, S M"	"Hannon (Jnr), Richard"	"4"	"41"
"20:00:00"	"2026-03-27"	"Newcastle"	"Philanthropist"	"2.00"	"3.2"	"Handicap"	"7"	"11"	"Muscutt, D"	"Fanshawe, J R"	"4"	"149"
"20:00:00"	"2026-03-27"	"Newcastle"	"Wreck It Ryley (IRE)"	"33.00"	"50.37"	"Handicap"	"9"	"11"	"Kirrane, Sean"	"Brown, A D"	"6"	"160"
"19:30:00"	"2026-03-27"	"Newcastle"	"Mr Mistoffelees (IRE)"	"6.50"	"8.4"	"Handicap"	"8"	"12"	"Orr, Oisin"	"England, Sam"	"6"	"112"
"17:30:00"	"2026-03-27"	"Newcastle"	"Travis"	"14.00"	"24"	"Handicap"	"2"	"11"	"Allan, David"	"Harker, G A"	"5"	"146"
"20:30:00"	"2026-03-21"	"Newcastle"	"Tarlac (IRE)"	"25.00"	"43.25"	"Handicap"	"7"	"8"	"Redman, Alfie"	"Scott, Miss Katie"	"4"	"180"
"19:00:00"	"2026-03-21"	"Newcastle"	"Alpha Capture (IRE)"	"28.00"	"46"	"Handicap"	"3"	"11"	"Winn, Mark"	"Fell, R / Murray, S"	"6"	"231"
"18:30:00"	"2026-03-21"	"Newcastle"	"Sailor Batt (IRE)"	"5.00"	"8.2"	"Handicap"	"3"	"9"	"Mason, Joanna"	"Barron, T D"	"3"	"43"
"20:30:00"	"2026-03-19"	"Newcastle"	"Fickle Mcselfish"	"16.00"	"22"	"Handicap"	"1"	"10"	"Nolan, D"	"Coyle, Tony"	"3"	"33"
"20:30:00"	"2026-03-19"	"Newcastle"	"Panthere Noir"	"7.00"	"9.81"	"Handicap"	"6"	"10"	"Tudhope, Daniel"	"Russell, Miss Lucinda V"	"3"	"14"
"20:30:00"	"2026-03-19"	"Newcastle"	"Spartacus Warrior"	"20.00"	"20.63"	"Handicap"	"10"	"10"	"McHugh, B"	"Coyle, Tony"	"3"	"142"
"20:00:00"	"2026-03-19"	"Newcastle"	"Yorkstone"	"18.00"	"25.93"	"Non-Handicap"	"1"	"11"	"Chalkley, Lewis"	"Easterby, M W"	"6"	"15"
"18:15:00"	"2026-03-12"	"Newcastle"	"Enter Sandman (IRE)"	"4.00"	"5.44"	"Handicap"	"3"	"6"	"Wood, George"	"Spencer, Richard"	"3"	"33"
"19:00:00"	"2026-03-11"	"Newcastle"	"Runninman (IRE)"	"10.00"	"12.21"	"Handicap"	"7"	"10"	"Whiteley, C J"	"Hanlon, Stephen"	"3"	"12"
"18:00:00"	"2026-03-06"	"Newcastle"	"Al Muqdad"	"4.50"	"6.45"	"Handicap"	"6"	"8"	"Nolan, D"	"OMeara, D"	"6"	"21"
"17:30:00"	"2026-03-06"	"Newcastle"	"Jez Bomb"	"16.00"	"27.8"	"Handicap"	"3"	"10"	"Orr, Oisin"	"England, Sam"	"5"	"91"
"20:00:00"	"2026-03-05"	"Newcastle"	"Fuel The Fire (IRE)"	"50.00"	"75"	"Non-Handicap"	"9"	"9"	"Fairley, Greg"	"Storey, W"	"4"	"216"
