RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"15:45:00"	"2026-07-12"	"Dundalk"	"My Vonnie (IRE)"	"16.00"	"19.46"	"Handicap"	"11"	"14"	"McMonagle, Dylan B"	"Rice, M M"	"5"	"128"
"18:45:00"	"2026-03-06"	"Dundalk"	"My Vonnie (IRE)"	"12.00"	"21"	"Handicap"	"12"	"14"	"Harnett, P A"	"Rice, M M"	"5"	"14"
"18:45:00"	"2026-02-06"	"Dundalk"	"Profit Surge (IRE)"	"6.00"	"9.34"	"Handicap"	"6"	"14"	"Kearney, J"	"Keane, Gerard"	"5"	"14"
"19:30:00"	"2026-01-23"	"Dundalk"	"My Vonnie (IRE)"	"9.00"	"12.5"	"Handicap"	"6"	"12"	"Hassett, M W"	"Rice, M M"	"5"	"14"
"20:00:00"	"2025-12-05"	"Dundalk"	"Dont Look Now (IRE)"	"16.00"	"23.19"	"Handicap"	"11"	"14"	"Harnett, P A"	"Crawley, Shane"	"5"	"169"
"16:55:00"	"2025-11-19"	"Dundalk"	"Nyota (IRE)"	"80.00"	"308.54"	"Handicap"	"13"	"14"	"Cleary, Jack"	"McGuinness, Tom"	"5"	"14"
"17:40:00"	"2025-10-29"	"Dundalk"	"Lady Kai (IRE)"	"3.50"	"5.98"	"Handicap"	"2"	"14"	"Hayes, C D"	"OSullivan, Ross"	"5"	"13"
"20:00:00"	"2025-10-10"	"Dundalk"	"Nyota (IRE)"	"66.00"	"180"	"Handicap"	"13"	"14"	"Cleary, Jack"	"McGuinness, Tom"	"5"	"630"
"19:00:00"	"2025-04-11"	"Dundalk"	"Perseids (USA)"	"66.00"	"216.27"	"Handicap"	"9"	"9"	"Cleary, R P"	"Lynch, Miss Jennifer Anne"	"5"	"316"
"19:00:00"	"2025-03-07"	"Dundalk"	"Burvea (IRE)"	"10.00"	"15"	"Handicap"	"6"	"10"	"Kearney, J"	"Broad, D"	"5"	"193"
"18:30:00"	"2025-02-07"	"Dundalk"	"Spirit Of Paradise (IRE)"	"14.00"	"20"	"Handicap"	"13"	"14"	"Mulligan, R M"	"Rice, M M"	"5"	"289"
"18:30:00"	"2024-12-06"	"Dundalk"	"Suityourselfboss (IRE)"	"12.00"	"16.97"	"Handicap"	"11"	"14"	"Hassett, M W"	"Browne, Michael J"	"5"	"14"
"18:15:00"	"2024-03-01"	"Dundalk"	"Lakewood (IRE)"	"25.00"	"34"	"Handicap"	"12"	"14"	"Maxwell, C D"	"Coyle, Thomas"	"5"	"153"
"19:30:00"	"2023-11-24"	"Dundalk"	"Gurkha Girl (IRE)"	"9.00"	"12.21"	"Handicap"	"4"	"14"	"Kelly, S B"	"Fenton, M P"	"5"	"14"
"19:20:00"	"2023-03-16"	"Dundalk"	"Screen Siren (IRE)"	"8.50"	"11.88"	"Handicap"	"5"	"7"	"Lordan, W M"	"Lynam, S"	"5"	"148"
"14:20:00"	"2023-02-15"	"Dundalk"	"Even Flow (IRE)"	"100.00"	"387.07"	"Handicap"	"14"	"14"	"Kelly, S B"	"Watson, R K"	"5"	"224"
"19:00:00"	"2023-02-03"	"Dundalk"	"Laurens Company (IRE)"	"50.00"	"98.34"	"Handicap"	"11"	"13"	"Sheridan, J M"	"Kelly, Muredach"	"5"	"14"
"19:30:00"	"2023-01-20"	"Dundalk"	"Two Two Time"	"12.00"	"16.28"	"Handicap"	"8"	"13"	"MacRedmond, Cian"	"McGuinness, Adrian"	"5"	"2"
"19:30:00"	"2023-01-20"	"Dundalk"	"Laurens Company (IRE)"	"25.00"	"30.4"	"Handicap"	"13"	"13"	"Cleary, Jack"	"Kelly, Muredach"	"5"	"7"
"16:50:00"	"2023-01-18"	"Dundalk"	"Lexington Liberty (IRE)"	"9.00"	"12.71"	"Handicap"	"12"	"12"	"Bowen, S D"	"Hogan, Denis Gerard"	"5"	"12"
"14:05:00"	"2023-01-18"	"Dundalk"	"Two Two Time"	"12.00"	"16"	"Handicap"	"8"	"14"	"MacRedmond, Cian"	"McGuinness, Adrian"	"5"	"14"
"18:00:00"	"2022-03-23"	"Dundalk"	"National Treasure (IRE)"	"66.00"	"118.42"	"Handicap"	"12"	"14"	"Colgan, R C"	"Smyth, Lee"	"5"	"137"
"20:30:00"	"2022-03-11"	"Dundalk"	"Sheila (IRE)"	"33.00"	"67.78"	"Handicap"	"14"	"14"	"Sheridan, J M"	"Hogan, Denis Gerard"	"5"	"135"
"13:45:00"	"2022-02-16"	"Dundalk"	"Evening Verse (IRE)"	"40.00"	"65"	"Handicap"	"1"	"13"	"Slattery, A J"	"McLoughlin, Hilary"	"5"	"15"
"16:00:00"	"2022-02-02"	"Dundalk"	"Raajihah"	"33.00"	"41.64"	"Handicap"	"11"	"14"	"Kearney, J"	"Clarke, Keith Henry"	"5"	"14"
"15:45:00"	"2022-01-14"	"Dundalk"	"Awkwafina (IRE)"	"16.00"	"25.35"	"Handicap"	"13"	"14"	"King, D"	"Curling, S"	"5"	"13"
"19:30:00"	"2021-12-03"	"Dundalk"	"Arctic Blaze (IRE)"	"14.00"	"23"	"Handicap"	"2"	"14"	"McDonogh, D P"	"McConnell, John C"	"5"	"289"
"19:00:00"	"2021-11-19"	"Dundalk"	"Morning Dew (FR)"	"8.00"	"11.79"	"Handicap"	"7"	"14"	"Lee, W J"	"Kinirons, A"	"5"	"9"
"17:45:00"	"2021-10-29"	"Dundalk"	"Sendmylovetoyou (IRE)"	"5.50"	"8"	"Handicap"	"8"	"11"	"Whelan, R P"	"Halford, M"	"5"	"6"
"17:15:00"	"2021-10-29"	"Dundalk"	"Theriverrunsdeep (IRE)"	"16.00"	"22.28"	"Handicap"	"1"	"12"	"Heffernan, J A"	"ODonnell, Seamus G"	"5"	"3"
"20:15:00"	"2021-09-17"	"Dundalk"	"Born Leader (FR)"	"100.00"	"190"	"Handicap"	"6"	"14"	"Ryan, Gavin"	"McCarthy, Eoin Christopher"	"5"	"15"
"19:00:00"	"2021-02-26"	"Dundalk"	"Sideshow Bob (IRE)"	"3.00"	"4.34"	"Handicap"	"2"	"14"	"Colgan, R C"	"Lavery, Ms Sheila"	"5"	"14"
"16:30:00"	"2021-02-19"	"Dundalk"	"Just A Rumour (IRE)"	"500.00"	"1000"	"Non-Handicap"	"8"	"8"	"Rutledge, Siobhan"	"McConnell, John C"	"5"	"553"
"18:00:00"	"2021-01-22"	"Dundalk"	"Porterinthejungle (IRE)"	"3.50"	"5.34"	"Handicap"	"3"	"14"	"Hayes, C D"	"Murphy, P J F"	"5"	"7"
"16:00:00"	"2021-01-22"	"Dundalk"	"Lady Of Luxury (IRE)"	"12.00"	"21.45"	"Handicap"	"1"	"13"	"Persse, A C"	"Doyle, Eoin"	"5"	"11"
"16:00:00"	"2021-01-22"	"Dundalk"	"Starlight Red (IRE)"	"6.00"	"9.8"	"Handicap"	"5"	"13"	"Rutledge, Siobhan"	"Kingston, G A"	"5"	"14"
"16:10:00"	"2020-11-18"	"Dundalk"	"Duquesa Beach (IRE)"	"40.00"	"72.34"	"Handicap"	"1"	"13"	"Persse, A C"	"Smyth, Lee"	"5"	"306"
"15:15:00"	"2020-11-16"	"Dundalk"	"High Street Lady (IRE)"	"100.00"	"373.48"	"Handicap"	"12"	"13"	"Coen, Ben M"	"Sheehy, E"	"5"	"460"
"15:15:00"	"2020-11-16"	"Dundalk"	"Orsera (IRE)"	"125.00"	"523.96"	"Handicap"	"13"	"13"	"Cleary, R P"	"Cogan, Miss Tara Lee"	"5"	"14"
"16:40:00"	"2020-10-23"	"Dundalk"	"Lizbuncon (IRE)"	"50.00"	"130"	"Claimer"	"12"	"13"	"Sheehy, M P"	"Bunyan, Darren / OLeary, G"	"5"	"3"
"17:00:00"	"2020-02-14"	"Dundalk"	"Sabrina Fairchild (IRE)"	"2.75"	"4.02"	"Handicap"	"7"	"11"	"Lordan, W M"	"Lynam, S"	"5"	"14"
"18:00:00"	"2020-01-31"	"Dundalk"	"Princess Yaiza (IRE)"	"3.33"	"5.5"	"Non-Handicap"	"2"	"4"	"Carroll, G F"	"Cromwell, Gavin Patrick"	"5"	"500"
"20:30:00"	"2020-01-10"	"Dundalk"	"Lady Sonia (IRE)"	"16.00"	"36"	"Handicap"	"2"	"14"	"Lordan, W M"	"Slattery, Andrew"	"5"	"198"
"20:00:00"	"2020-01-10"	"Dundalk"	"Scarlet Seymour (IRE)"	"25.00"	"39.76"	"Handicap"	"11"	"14"	"Ryan, Gavin"	"Comer, Luke"	"5"	"7"
