RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:30:00"	"2026-07-30"	"Galway"	"Laafi (FR)"	"11.00"	"13.83"	"Handicap Hurdle"	"8"	"20"	"OBrien, P M"	"Durkan, William"	"6"	"82"
"16:30:00"	"2026-07-30"	"Galway"	"Casheldale Lad (IRE)"	"14.00"	"23.71"	"Handicap Hurdle"	"9"	"20"	"Williamson, Mr J H"	"Elliott, Gordon"	"6"	"213"
"16:30:00"	"2026-07-30"	"Galway"	"Kai Lung (FR)"	"14.00"	"19.69"	"Handicap Hurdle"	"11"	"20"	"Cleary-Farrell, S"	"Mullins, W P"	"4"	"2"
"18:40:00"	"2026-07-29"	"Galway"	"Conyers Hill (IRE)"	"25.00"	"26"	"Handicap Chase"	"2"	"22"	"OSullivan, Alan"	"Nolan, Paul"	"8"	"65"
"18:40:00"	"2026-07-29"	"Galway"	"King Of Kingsfield (IRE)"	"80.00"	"185.46"	"Handicap Chase"	"9"	"22"	"Halford, Mr J M"	"Elliott, Gordon"	"8"	"27"
"18:40:00"	"2026-07-29"	"Galway"	"Three Card Brag (IRE)"	"28.00"	"60"	"Handicap Chase"	"17"	"22"	"Healy, Mr Kevin"	"Elliott, Gordon"	"9"	"79"
"18:40:00"	"2026-07-29"	"Galway"	"Rockys Diamond (IRE)"	"8.00"	"12"	"Handicap Chase"	"PU"	"22"	"Kenneally, Michael"	"Queally, Declan"	"6"	"51"
"18:05:00"	"2026-07-29"	"Galway"	"Bossy Bird (IRE)"	"18.00"	"32"	"Handicap Hurdle"	"5"	"20"	"Sexton, Mr H E"	"Gibney, Thomas"	"6"	"19"
"18:05:00"	"2026-07-29"	"Galway"	"Zahra Dodville (FR)"	"7.50"	"10.77"	"Handicap Hurdle"	"12"	"20"	"Hogan, C M"	"Owen, J P"	"4"	"67"
"18:05:00"	"2026-07-29"	"Galway"	"Small Bucks (IRE)"	"14.00"	"20"	"Handicap Hurdle"	"14"	"20"	"OBrien, P M"	"Collins, P E"	"5"	"15"
"18:05:00"	"2026-07-29"	"Galway"	"Samba Train (IRE)"	"6.00"	"9"	"Handicap Hurdle"	"UR"	"20"	"Halford, Mr J M"	"Bolger, E"	"5"	"79"
"17:10:00"	"2026-07-27"	"Galway"	"Carmels Phoenix (IRE)"	"3.00"	"4.5"	"Novices Hurdle"	"F"	"11"	"OConnor, Mr T E"	"Fahey, Mark"	"4"	"42"
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Karnaval Point (FR)"	"5.50"	"8.4"	"Handicap Hurdle"	"6"	"9"	"Corcoran, Mr Rian"	"Pipe, D E"	"6"	"19"
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Pike Road"	"11.00"	"13.64"	"Handicap Hurdle"	"7"	"9"	"Keighley, Mr Freddie"	"Keighley, M"	"7"	"25"
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Roger Pol (IRE)"	"16.00"	"24"	"Handicap Hurdle"	"8"	"9"	"Ryder, Isabelle"	"Snowden, Jamie"	"8"	"19"
"15:42:00"	"2026-07-26"	"Uttoxeter"	"Sure Touch"	"9.00"	"12"	"Handicap Chase"	"4"	"7"	"Hutsby, T"	"Murphy, Olly"	"10"	"39"
"13:45:00"	"2026-07-19"	"Stratford"	"Edelak (IRE)"	"0.67"	"1.73"	"Novices Hurdle"	"1"	"4"	"Atkins, Mr Harry"	"Skelton, Daniel"	"4"	"7"
"15:47:00"	"2026-07-18"	"Cartmel"	"Tommie Beau (IRE)"	"14.00"	"21"	"Handicap Hurdle"	"4"	"13"	"Macey, Benjamin"	"Mullins, J W"	"11"	"54"
"15:10:00"	"2026-07-18"	"Cartmel"	"Winds Of Winter (IRE)"	"3.50"	"5.78"	"Handicap Hurdle"	"2"	"11"	"Eyston, Miss T"	"Bewley, G T"	"8"	"27"
"15:10:00"	"2026-07-18"	"Cartmel"	"My Chiquita"	"4.50"	"7.4"	"Handicap Hurdle"	"7"	"11"	"Noreci, Miss Leah"	"Moffatt, James"	"7"	"56"
"15:10:00"	"2026-07-18"	"Cartmel"	"Heart Above"	"33.00"	"44"	"Handicap Hurdle"	"9"	"11"	"Obrien, Miss Fern"	"Sayer, Mrs Dianne"	"8"	"20"
"15:10:00"	"2026-07-18"	"Cartmel"	"Buddah Castle (IRE)"	"80.00"	"113.93"	"Handicap Hurdle"	"UR"	"11"	"Thompson, Miss Venetia"	"Neville, Patrick"	"6"	"27"
"14:45:00"	"2026-07-18"	"Market Rasen"	"King Roly"	"9.00"	"11"	"Handicap Chase"	"9"	"13"	"Fenelon, S"	"Bowen, Mickey"	"7"	"36"
"14:45:00"	"2026-07-18"	"Market Rasen"	"St Faz (FR)"	"5.00"	"6.6"	"Handicap Chase"	"PU"	"13"	"Keighley, Mr Freddie"	"Keatley, Adrian Paul"	"6"	"21"
"15:07:00"	"2026-07-17"	"Killarney"	"Mic Drop (IRE)"	"2.25"	"3.71"	"Handicap Chase"	"3"	"9"	"Kenneally, Michael"	"OBrien, David M"	"7"	"17"
"14:32:00"	"2026-07-17"	"Killarney"	"My Gaffer (IRE)"	"5.00"	"6.22"	"Handicap Hurdle"	"1"	"16"	"Kenneally, Michael"	"Ryan, John Patrick"	"8"	"67"
"15:18:00"	"2026-07-15"	"Uttoxeter"	"Samuel Spade (GER)"	"2.50"	"3.85"	"Handicap Novices Chase"	"2"	"4"	"Morgan, Mr Beau"	"Pauling, Ben"	"7"	"17"
"15:51:00"	"2026-07-12"	"Perth"	"Grand Clermont (FR)"	"3.00"	"4.83"	"Handicap Chase"	"1"	"7"	"Corcoran, Mr Rian"	"Pipe, D E"	"10"	"14"
"18:41:00"	"2026-07-10"	"Worcester"	"Billy Boi Blue"	"20.00"	"23"	"Handicap Hurdle"	"6"	"6"	"Ryder, Isabelle"	"McPherson, Graeme P"	"9"	"27"
"18:32:00"	"2026-07-10"	"Kilbeggan"	"Amirite (IRE)"	"14.00"	"17.5"	"Handicap Chase"	"4"	"14"	"OBrien, P M"	"Bromhead, Henry De"	"10"	"90"
"17:57:00"	"2026-07-10"	"Kilbeggan"	"Rexem (IRE)"	"8.00"	"10.5"	"Handicap Hurdle"	"4"	"14"	"Kidd, D A"	"McConnell, John C"	"9"	"7"
"15:00:00"	"2026-07-07"	"Uttoxeter"	"Roger Pol (IRE)"	"10.00"	"14.49"	"Handicap Hurdle"	"9"	"11"	"Ryder, Isabelle"	"Snowden, Jamie"	"8"	"43"
"18:18:00"	"2026-07-04"	"Bellewstown"	"Ifiwerearichman (IRE)"	"8.50"	"15.01"	"Handicap Hurdle"	"6"	"16"	"OSullivan, Alan"	"Nolan, Paul"	"8"	"38"
"18:18:00"	"2026-07-04"	"Bellewstown"	"Encanto Bruno (IRE)"	"33.00"	"90"	"Handicap Hurdle"	"16"	"16"	"Kidd, D A"	"McConnell, John C"	"8"	"19"
"19:25:00"	"2026-07-03"	"Wexford"	"Lisleigh Lad (IRE)"	"5.50"	"8.48"	"Handicap Chase"	"1"	"10"	"OSullivan, Alan"	"Broderick, Ms Eleanor"	"8"	"32"
