RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:15:00"	"2026-06-27"	"York"	"Million Gold"	"28.00"	"50"	"Handicap"	"14"	"14"	"Marquand, Tom"	"Appleby, M"	"3"	"154"
"13:20:00"	"2026-06-27"	"York"	"Washington Royale"	"5.50"	"7.72"	"Novices"	"4"	"11"	"Rawlinson, Ali"	"Appleby, M"	"2"	"No Prev"
"13:20:00"	"2026-06-27"	"York"	"Mezzo Forte (IRE)"	"11.00"	"16.56"	"Novices"	"5"	"11"	"Marquand, Tom"	"Haggas, W J"	"2"	"No Prev"
"13:20:00"	"2026-06-27"	"York"	"Cagney (IRE)"	"18.00"	"19.5"	"Novices"	"9"	"11"	"Gray, S A"	"Ryan, K A"	"2"	"No Prev"
"16:15:00"	"2026-06-13"	"York"	"Inner City Blues (IRE)"	"0.44"	"1.56"	"Maiden"	"1"	"7"	"Buick, William"	"Appleby, Charlie"	"2"	"No Prev"
"16:15:00"	"2026-06-13"	"York"	"Ten Clarets (IRE)"	"7.50"	"11.05"	"Maiden"	"4"	"7"	"Lee, Clifford"	"Burke, K R"	"2"	"No Prev"
"16:15:00"	"2026-06-13"	"York"	"Athos"	"66.00"	"120"	"Maiden"	"6"	"7"	"Orr, Oisin"	"Butler, John"	"2"	"No Prev"
"16:15:00"	"2026-06-13"	"York"	"Neverbeatdeswalker"	"50.00"	"100"	"Maiden"	"7"	"7"	"Garritty, Jack"	"Walford, Mark"	"2"	"No Prev"
"15:35:00"	"2026-06-12"	"York"	"Divine Whisper"	"9.00"	"13.83"	"Novices"	"2"	"9"	"Lloyd, Zac"	"Boughey, George"	"2"	"No Prev"
"15:35:00"	"2026-06-12"	"York"	"Sovereign Grace (FR)"	"9.00"	"13.74"	"Novices"	"6"	"9"	"James, S H"	"Burke, K R"	"2"	"No Prev"
"14:25:00"	"2026-06-12"	"York"	"Hey Up Ronnie"	"28.00"	"50.72"	"Seller"	"5"	"15"	"Mulrennan, Paul"	"Pears, Ollie"	"2"	"No Prev"
"14:25:00"	"2026-06-12"	"York"	"Micks The Boy (IRE)"	"33.00"	"55"	"Seller"	"8"	"15"	"Garritty, Billy"	"Easterby, M W"	"2"	"No Prev"
"14:25:00"	"2026-06-12"	"York"	"Court Legend"	"80.00"	"190"	"Seller"	"10"	"15"	"Eaves, Tom"	"Easterby, M W"	"2"	"No Prev"
"15:40:00"	"2025-06-28"	"York"	"Hankelow (IRE)"	"3.00"	"4.2"	"Novices"	"1"	"7"	"Lee, Clifford"	"Burke, K R"	"2"	"No Prev"
"15:40:00"	"2025-06-28"	"York"	"Jeddaal"	"20.00"	"26.49"	"Novices"	"6"	"7"	"Shoemark, Kieran"	"Walker, Ed"	"2"	"No Prev"
"15:40:00"	"2025-06-28"	"York"	"Shadow Brigade (IRE)"	"16.00"	"21"	"Novices"	"7"	"7"	"Shepherd, Callum"	"Scott, George"	"2"	"No Prev"
"16:10:00"	"2025-06-14"	"York"	"Rikki Tiki Tavi (IRE)"	"5.50"	"7.36"	"Maiden"	"2"	"8"	"Stott, Kevin"	"Ryan, K A"	"2"	"No Prev"
"16:10:00"	"2025-06-14"	"York"	"Tactical Formation (IRE)"	"2.75"	"3.99"	"Maiden"	"4"	"8"	"Doyle, James"	"Fahey, R A"	"2"	"No Prev"
"16:10:00"	"2025-06-14"	"York"	"Mr Moonshine (IRE)"	"16.00"	"18.39"	"Maiden"	"5"	"8"	"Orr, Oisin"	"Fahey, R A"	"2"	"No Prev"
"16:10:00"	"2025-06-14"	"York"	"Yy Nation (IRE)"	"5.50"	"7.6"	"Maiden"	"8"	"8"	"Lee, Clifford"	"Burke, K R"	"2"	"No Prev"
"15:35:00"	"2025-06-13"	"York"	"India Love"	"6.50"	"8.33"	"Novices"	"1"	"7"	"Egan, David"	"Boughey, George"	"2"	"No Prev"
"15:35:00"	"2025-06-13"	"York"	"Regal Dream"	"20.00"	"26.54"	"Novices"	"4"	"7"	"Eaves, Tom"	"Ryan, K A"	"2"	"No Prev"
"15:35:00"	"2025-06-13"	"York"	"Rogue Temptation (IRE)"	"4.00"	"6.33"	"Novices"	"5"	"7"	"Rodriguez, Callum"	"Bethell, Ed"	"2"	"No Prev"
"15:35:00"	"2025-06-13"	"York"	"Stargazed"	"4.00"	"6.4"	"Novices"	"6"	"7"	"Lee, Clifford"	"Burke, K R"	"2"	"No Prev"
"15:35:00"	"2025-06-13"	"York"	"Vita Scienza (IRE)"	"28.00"	"48"	"Novices"	"7"	"7"	"Orr, Oisin"	"Fahey, R A"	"2"	"No Prev"
"14:25:00"	"2025-06-13"	"York"	"Bestfootleads"	"8.00"	"13"	"Seller"	"11"	"15"	"Beasley, Connor"	"Ellison, B"	"2"	"No Prev"
"14:25:00"	"2025-06-13"	"York"	"Spartacus Force"	"150.00"	"277.5"	"Seller"	"13"	"15"	"Hardie, Cameron"	"Coyle, Tony"	"2"	"No Prev"
"14:25:00"	"2025-06-13"	"York"	"Vincents Vision"	"7.00"	"10.12"	"Seller"	"15"	"15"	"Orr, Oisin"	"Fahey, R A"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"The Strikin Viking (IRE)"	"8.00"	"12"	"Maiden"	"1"	"11"	"Eaves, Tom"	"Ryan, K A"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"Hill Street Blues (IRE)"	"12.00"	"18.2"	"Maiden"	"4"	"11"	"Garritty, Jack"	"Fahey, R A"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"Shamal Wind"	"9.00"	"13"	"Maiden"	"5"	"11"	"Mulrennan, Paul"	"Palmer, Hugo"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"Cracking Man (IRE)"	"11.00"	"14.5"	"Maiden"	"9"	"11"	"Rodriguez, Callum"	"Burke, K R"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"The Childe Of Hale"	"28.00"	"39.15"	"Maiden"	"10"	"11"	"Turner, Hayley"	"Lidster, Craig"	"2"	"No Prev"
"16:10:00"	"2024-06-15"	"York"	"Mission In Malton"	"40.00"	"88.31"	"Maiden"	"11"	"11"	"Sullivan, James P"	"Easterby, T D"	"2"	"No Prev"
"14:25:00"	"2024-06-15"	"York"	"Golden Pharaoh (IRE)"	"66.00"	"165.18"	"Handicap"	"9"	"17"	"Shaw, Harrison"	"Dixon, Scott"	"3"	"No Prev"
"15:35:00"	"2024-06-14"	"York"	"Raison Detre (IRE)"	"14.00"	"19.86"	"Novices"	"3"	"7"	"Dobie, Georgia"	"Houghton, Eve Johnson"	"2"	"No Prev"
"15:35:00"	"2024-06-14"	"York"	"Innocent Smile (IRE)"	"33.00"	"48"	"Novices"	"6"	"7"	"Scott, Rowan"	"Tinkler, N"	"2"	"No Prev"
"14:25:00"	"2024-06-14"	"York"	"Cugini"	"50.00"	"110"	"Seller"	"9"	"14"	"Scott, Rowan"	"Tinkler, N"	"2"	"No Prev"
"16:15:00"	"2023-06-17"	"York"	"Silent Move"	"2.25"	"3.92"	"Maiden"	"5"	"7"	"Orr, Oisin"	"Fahey, R A"	"2"	"No Prev"
"16:15:00"	"2023-06-17"	"York"	"Indicate (IRE)"	"5.00"	"8.07"	"Maiden"	"7"	"7"	"James, S H"	"Burke, K R"	"2"	"No Prev"
"16:10:00"	"2023-06-16"	"York"	"Etoile Dalexandre (IRE)"	"18.00"	"27"	"Novices"	"4"	"14"	"Wheatley, Zak"	"Carroll, D"	"2"	"No Prev"
"16:10:00"	"2023-06-16"	"York"	"Pearl Abbey (IRE)"	"3.50"	"5.59"	"Novices"	"5"	"14"	"Tudhope, Daniel"	"Camacho, Miss J A"	"2"	"No Prev"
"16:10:00"	"2023-06-16"	"York"	"Meccas Duchess (IRE)"	"10.00"	"13.12"	"Novices"	"10"	"14"	"Beasley, Connor"	"Dods, M"	"2"	"No Prev"
"16:10:00"	"2023-06-16"	"York"	"Stoneacre Girl"	"22.00"	"23.79"	"Novices"	"12"	"14"	"Scott, Rowan"	"Macey, Jessica"	"2"	"No Prev"
"14:25:00"	"2023-06-16"	"York"	"Regal Solitaire"	"18.00"	"23.16"	"Seller"	"UR"	"14"	"Scott, Rowan"	"Makin, Phillip"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Craven"	"25.00"	"32.31"	"Maiden"	"2"	"10"	"Garritty, Billy"	"Fahey, R A"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Installation"	"6.00"	"7.13"	"Maiden"	"3"	"10"	"Orr, Oisin"	"Fahey, R A"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Eagle Day (IRE)"	"9.00"	"13.81"	"Maiden"	"6"	"10"	"Tudhope, Daniel"	"Ryan, K A"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Frank Ross Is Out"	"33.00"	"48"	"Maiden"	"8"	"10"	"Garritty, Jack"	"Fahey, R A"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Heart Of Acklam"	"50.00"	"58.06"	"Maiden"	"9"	"10"	"McManoman, Faye"	"Tinkler, N"	"2"	"No Prev"
"16:15:00"	"2022-06-11"	"York"	"Bella Kopella (IRE)"	"22.00"	"23.85"	"Maiden"	"10"	"10"	"Scott, Rowan"	"Tinkler, N"	"2"	"No Prev"
"15:05:00"	"2022-06-11"	"York"	"Onesmoothoperator (USA)"	"25.00"	"33.76"	"Non-Handicap"	"6"	"6"	"Robinson, Ben"	"Ellison, B"	"4"	"57"
"14:00:00"	"2022-06-11"	"York"	"Zealandia (FR)"	"33.00"	"43.85"	"Handicap"	"1"	"12"	"Stevens, Miss A"	"Williams, Ian"	"5"	"No Prev"
"16:40:00"	"2022-06-10"	"York"	"Poppy Carrew (IRE)"	"6.50"	"8.2"	"Novices"	"4"	"6"	"Lee, Clifford"	"Burke, K R"	"2"	"No Prev"
"14:30:00"	"2022-06-10"	"York"	"Love Fifteen"	"10.00"	"11.75"	"Seller"	"8"	"15"	"James, S H"	"Keatley, Adrian Paul"	"2"	"No Prev"
"14:30:00"	"2022-06-10"	"York"	"Development"	"28.00"	"34"	"Seller"	"11"	"15"	"McDonald, P J"	"Oldroyd, G R"	"2"	"No Prev"
"16:15:00"	"2021-06-12"	"York"	"Gis A Sub (IRE)"	"6.50"	"9.4"	"Maiden"	"2"	"9"	"Stott, Kevin"	"Ryan, K A"	"2"	"No Prev"
"16:15:00"	"2021-06-12"	"York"	"Grifter"	"18.00"	"24.12"	"Maiden"	"5"	"9"	"Hanagan, Paul"	"Fahey, R A"	"2"	"No Prev"
"16:15:00"	"2021-06-12"	"York"	"Battyeford Boy (IRE)"	"33.00"	"44"	"Maiden"	"6"	"9"	"Eaves, Tom"	"Ryan, K A"	"2"	"No Prev"
"14:55:00"	"2021-06-11"	"York"	"The Grey Lass"	"50.00"	"150"	"Seller"	"8"	"20"	"Hardie, Cameron"	"Easterby, M W"	"2"	"No Prev"
"13:45:00"	"2021-06-11"	"York"	"Circoloco (IRE)"	"9.00"	"13"	"Novices"	"2"	"7"	"Beasley, Connor"	"Dods, M"	"2"	"No Prev"
"13:45:00"	"2021-06-11"	"York"	"Neigh Cash (IRE)"	"50.00"	"85"	"Novices"	"6"	"7"	"Robinson, Ben"	"Midgley, P T"	"2"	"No Prev"
"16:30:00"	"2019-06-29"	"York"	"Angel Lane (FR)"	"9.00"	"17.91"	"Novices"	"4"	"4"	"Stainton, Michael J"	"Burke, K R"	"3"	"No Prev"
"14:10:00"	"2019-06-29"	"York"	"Treble Treble (IRE)"	"14.00"	"20"	"Novices"	"3"	"7"	"Eaves, Tom"	"Ryan, K A"	"2"	"No Prev"
"14:10:00"	"2019-06-29"	"York"	"Plymouth Rock (IRE)"	"3.50"	"5.26"	"Novices"	"6"	"7"	"Hart, Jason"	"Quinn, J J"	"2"	"No Prev"
"16:05:00"	"2019-06-15"	"York"	"Magical Max"	"20.00"	"59.38"	"Maiden"	"1"	"13"	"Mullen, Andrew"	"Walford, Mark"	"2"	"No Prev"
