RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"20:00:00"	"2026-03-31"	"Wolverhampton"	"Shipshape (IRE)"	"7.50"	"10.5"	"Handicap"	"2"	"10"	"Probert, David"	"Llewellyn, B J"	"4"	"20"
"19:00:00"	"2026-03-31"	"Wolverhampton"	"Versatile (IRE)"	"12.00"	"15"	"Handicap Seller"	"6"	"10"	"Howarth, Christian"	"Owen, J P"	"5"	"19"
"17:30:00"	"2026-03-31"	"Wolverhampton"	"Ring Of Diamonds (IRE)"	"5.50"	"9.76"	"Maiden"	"4"	"5"	"Crouch, Hector"	"Tate, James"	"3"	"36"
"19:30:00"	"2026-03-30"	"Wolverhampton"	"Nad Alshiba Green (IRE)"	"1.38"	"2.74"	"Handicap"	"2"	"8"	"Hornby, Rob"	"Cox, C G"	"4"	"192"
"19:00:00"	"2026-03-30"	"Wolverhampton"	"Lux Aeterna"	"5.50"	"7.2"	"Handicap"	"1"	"7"	"Egan, David"	"Dunlop, E A L"	"3"	"98"
"18:30:00"	"2026-03-30"	"Wolverhampton"	"Nedita (IRE)"	"80.00"	"200"	"Handicap"	"12"	"12"	"Leavy, Mr Joe"	"Williams, Ian"	"5"	"30"
"15:40:00"	"2026-03-30"	"Kempton"	"Shirakawa"	"12.00"	"25.9"	"Maiden"	"7"	"8"	"Hutchinson, Callum"	"Houghton, Eve Johnson"	"3"	"75"
"14:10:00"	"2026-03-30"	"Kempton"	"Barefoot Beach (IRE)"	"0.83"	"1.84"	"Novices"	"2"	"5"	"Levey, S M"	"Hannon (Jnr), Richard"	"3"	"193"
"14:10:00"	"2026-03-30"	"Kempton"	"Mehmas Engine (IRE)"	"3.00"	"4.76"	"Novices"	"3"	"5"	"Ryan, Rossa"	"Tate, James"	"3"	"34"
"14:10:00"	"2026-03-30"	"Kempton"	"Yasalam"	"5.50"	"7.6"	"Novices"	"5"	"5"	"Doyle, Hollie"	"Watson, Archie"	"3"	"223"
"19:30:00"	"2026-03-28"	"Southwell"	"Shielas Well (IRE)"	"2.75"	"4.3"	"Handicap"	"4"	"10"	"Donohoe, Stephen"	"Williams, Ian"	"4"	"15"
"18:30:00"	"2026-03-28"	"Southwell"	"Battle Standard"	"66.00"	"200"	"Maiden"	"4"	"6"	"Peate, Jonny"	"Morland, Jack"	"3"	"14"
"18:00:00"	"2026-03-28"	"Southwell"	"Illys Roo (IRE)"	"12.00"	"16.5"	"Handicap"	"3"	"9"	"Probert, David"	"Tutty, Gemma"	"3"	"17"
"17:30:00"	"2026-03-28"	"Southwell"	"South Kensington (IRE)"	"10.00"	"13.18"	"Handicap"	"6"	"12"	"Langley, Miss Taryn"	"Kirby, Adam"	"5"	"15"
"17:00:00"	"2026-03-28"	"Southwell"	"Ancient State (IRE)"	"3.00"	"4.7"	"Handicap"	"1"	"11"	"Carson, William"	"Kirby, Adam"	"4"	"219"
"16:28:00"	"2026-03-28"	"Kempton"	"Kings Trail"	"0.57"	"1.64"	"Non-Handicap"	"1"	"9"	"Loughnane, Mr Billy"	"Appleby, Charlie"	"3"	"117"
"15:52:00"	"2026-03-28"	"Kempton"	"Mystic Moment"	"14.00"	"21"	"Non-Handicap"	"6"	"6"	"Watson, Jason"	"Mulholland, N P"	"3"	"175"
"13:35:00"	"2026-03-28"	"Kempton"	"Sisyphean (IRE)"	"6.00"	"7.2"	"Handicap"	"8"	"9"	"Egan, David"	"Spencer, Richard"	"5"	"204"
"13:35:00"	"2026-03-28"	"Kempton"	"Bold Impact (IRE)"	"50.00"	"65"	"Handicap"	"UR"	"9"	"Searle, Oliver"	"Millman, B R"	"4"	"155"
"20:30:00"	"2026-03-27"	"Newcastle"	"Almarada Prince (IRE)"	"7.00"	"9"	"Handicap"	"6"	"12"	"Nolan, D"	"Midgley, P T"	"5"	"15"
"19:45:00"	"2026-03-27"	"Dundalk"	"Bartolito (IRE)"	"8.00"	"20"	"Maiden"	"8"	"12"	"Whearty, R"	"Flynn, Paul W"	"4"	"213"
"18:30:00"	"2026-03-27"	"Newcastle"	"Velvet Skies (IRE)"	"5.00"	"7"	"Handicap"	"8"	"9"	"Whiteley, C J"	"Hanlon, Stephen"	"5"	"17"
"17:12:00"	"2026-03-27"	"Dundalk"	"Ruff Justice"	"22.00"	"30"	"Claimer"	"6"	"7"	"Cusack, C"	"OConnell, Eamon"	"4"	"28"
"16:12:00"	"2026-03-27"	"Lingfield"	"Thunderhoof"	"2.75"	"4.3"	"Maiden"	"4"	"7"	"Fraser, Kaiya"	"Eustace, Harry"	"3"	"27"
"16:12:00"	"2026-03-27"	"Lingfield"	"Menwirr (IRE)"	"3.33"	"4.77"	"Maiden"	"5"	"7"	"Doyle, Hollie"	"Watson, Archie"	"3"	"183"
"14:12:00"	"2026-03-27"	"Lingfield"	"Lennys Spirit (FR)"	"16.00"	"22"	"Handicap"	"3"	"12"	"McGaffin, Mr Liam"	"Kirby, Adam"	"8"	"69"
