RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:23:00"	"2026-06-20"	"Ayr"	"Abduction (FR)"	"9.00"	"13"	"Handicap"	"3"	"14"	"Davies, Harry"	"Goldie, J S"	"8"	"14"
"17:23:00"	"2026-06-20"	"Ayr"	"Eternal Sunshine"	"3.33"	"5.5"	"Handicap"	"4"	"14"	"Young, Lauren"	"Goldie, J S"	"6"	"8"
"17:23:00"	"2026-06-20"	"Ayr"	"Kelpie Grey"	"9.00"	"14"	"Handicap"	"6"	"14"	"Waugh, Amie"	"Goldie, J S"	"6"	"16"
"17:23:00"	"2026-06-20"	"Ayr"	"Oriental Prince"	"28.00"	"40"	"Handicap"	"7"	"14"	"Mulrennan, Paul"	"Goldie, J S"	"5"	"8"
"17:23:00"	"2026-06-20"	"Ayr"	"Dandy Magic (IRE)"	"20.00"	"30.45"	"Handicap"	"10"	"14"	"Mullen, Andrew"	"Goldie, J S"	"4"	"116"
"16:48:00"	"2026-06-20"	"Ayr"	"Sanny Doo"	"20.00"	"25.27"	"Handicap"	"8"	"8"	"Young, Lauren"	"Goldie, J S"	"3"	"11"
"14:53:00"	"2026-06-20"	"Ayr"	"Letsbefrank (IRE)"	"8.50"	"12.5"	"Handicap"	"6"	"12"	"Young, Lauren"	"Goldie, J S"	"6"	"20"
"14:53:00"	"2026-06-20"	"Ayr"	"Humble Spark (IRE)"	"8.00"	"11"	"Handicap"	"9"	"12"	"Waugh, Amie"	"Goldie, J S"	"6"	"7"
"14:18:00"	"2026-06-20"	"Ayr"	"Wee Mary (IRE)"	"3.00"	"4.4"	"Handicap"	"6"	"8"	"Waugh, Amie"	"Goldie, J S"	"4"	"14"
"20:25:00"	"2026-06-19"	"Ayr"	"Gallus Norman"	"3.50"	"5.12"	"Handicap"	"1"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"7"	"15"
"20:25:00"	"2026-06-19"	"Ayr"	"Aighear"	"7.50"	"8.98"	"Handicap"	"4"	"8"	"Waugh, Amie"	"Goldie, J S"	"8"	"45"
"19:52:00"	"2026-06-19"	"Ayr"	"Approaching Dawn (IRE)"	"4.00"	"6.56"	"Handicap"	"9"	"9"	"Young, Lauren"	"Goldie, J S"	"6"	"13"
"19:17:00"	"2026-06-19"	"Ayr"	"Dwindling Funds"	"6.50"	"8.88"	"Handicap"	"4"	"10"	"Mulrennan, Paul"	"Goldie, J S"	"5"	"37"
"19:17:00"	"2026-06-19"	"Ayr"	"Spanish Hustle"	"50.00"	"101.36"	"Handicap"	"6"	"10"	"Waugh, Amie"	"Goldie, J S"	"8"	"19"
"19:17:00"	"2026-06-19"	"Ayr"	"Sanafi Zabeel (FR)"	"4.50"	"7.2"	"Handicap"	"9"	"10"	"Young, Lauren"	"Goldie, J S"	"5"	"23"
"18:40:00"	"2026-06-19"	"Ayr"	"Ashen (IRE)"	"2.75"	"3.89"	"Handicap"	"3"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"45"
"18:00:00"	"2026-06-19"	"Ayr"	"Penelopes Sister (IRE)"	"9.00"	"11.37"	"Handicap"	"5"	"9"	"Young, Lauren"	"Goldie, J S"	"6"	"15"
"18:00:00"	"2026-06-19"	"Ayr"	"Tap Dancer"	"4.50"	"6.76"	"Handicap"	"6"	"9"	"Mulrennan, Paul"	"Goldie, J S"	"4"	"30"
