RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:25:00"	"2026-07-23"	"Sandown"	"Somerton (IRE)"	"5.00"	"6.8"	"Maiden"	"3"	"9"	"Dobbs, Pat"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"15:00:00"	"2026-07-03"	"Sandown"	"Dontlookbackinanga (IRE)"	"22.00"	"46.19"	"Novices"	"4"	"10"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"14:48:00"	"2026-06-12"	"Sandown"	"Il Capo (IRE)"	"40.00"	"51.3"	"Maiden"	"6"	"7"	"Dobbs, Pat"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"13:08:00"	"2026-06-12"	"Sandown"	"Princess Ivy (IRE)"	"14.00"	"19.4"	"Novices"	"9"	"9"	"Dobbs, Pat"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"15:18:00"	"2026-05-15"	"Newbury"	"Down To You Kid (IRE)"	"3.50"	"4.82"	"Maiden"	"3"	"10"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"13:45:00"	"2026-05-13"	"York"	"Cut A Dash"	"2.75"	"4.4"	"Novices"	"1"	"6"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:45:00"	"2026-05-03"	"Newmarket (Rowley)"	"Persian Spring (IRE)"	"16.00"	"19"	"Novices"	"5"	"7"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:10:00"	"2026-04-15"	"Newmarket (Rowley)"	"Call Me Tomorrow (IRE)"	"9.00"	"13.31"	"Maiden"	"2"	"8"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"13:50:00"	"2026-04-14"	"Newmarket (Rowley)"	"Shadow King (IRE)"	"5.50"	"7.49"	"Novices"	"5"	"5"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:10:00"	"2025-08-16"	"Newbury"	"Law Court (IRE)"	"6.00"	"9"	"Novices"	"4"	"10"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:10:00"	"2025-08-15"	"Newbury"	"Thatcham"	"7.00"	"9.01"	"Maiden"	"5"	"7"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:10:00"	"2025-08-15"	"Newbury"	"Night Patrol (IRE)"	"33.00"	"55"	"Maiden"	"7"	"7"	"Fahy, J P"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:20:00"	"2025-07-29"	"Goodwood"	"Bayraq Almuhamadia"	"6.00"	"7.8"	"Maiden"	"9"	"15"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:20:00"	"2025-07-29"	"Goodwood"	"Vintage Heat"	"25.00"	"36"	"Maiden"	"14"	"15"	"Spencer, Jamie"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:10:00"	"2025-07-10"	"Newmarket (July)"	"Princess Billyboy (IRE)"	"8.50"	"11"	"Maiden"	"7"	"8"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"14:25:00"	"2025-07-04"	"Sandown"	"Magician of Riga (IRE)"	"20.00"	"22"	"Novices"	"5"	"5"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:55:00"	"2025-05-15"	"York"	"First Legion (IRE)"	"6.00"	"8.61"	"Novices"	"1"	"11"	"Foley, Shane"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:55:00"	"2025-05-14"	"York"	"Ballistic Missile (IRE)"	"5.50"	"8.25"	"Novices"	"1"	"6"	"Foley, Shane"	"Hannon (Jnr), Richard"	"2"	"No Prev"
"16:45:00"	"2025-05-04"	"Newmarket (Rowley)"	"French Affair (IRE)"	"6.00"	"8.8"	"Novices"	"4"	"6"	"Levey, S M"	"Hannon (Jnr), Richard"	"2"	"No Prev"
