RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:20:00"	"2026-06-20"	"Ascot"	"Neolithic (IRE)"	"28.00"	"50"	"Non-Handicap"	"5"	"16"	"Moore, Ryan"	"OBrien, A P"	"3"	"47"
"16:20:00"	"2026-06-20"	"Ascot"	"Dorset (IRE)"	"66.00"	"120"	"Non-Handicap"	"9"	"16"	"Lordan, W M"	"OBrien, A P"	"3"	"69"
"15:05:00"	"2026-06-20"	"Ascot"	"Jan Brueghel (IRE)"	"6.00"	"9.33"	"Non-Handicap"	"4"	"12"	"Moore, Ryan"	"OBrien, A P"	"5"	"14"
"15:05:00"	"2026-06-20"	"Ascot"	"Lambourn (IRE)"	"28.00"	"40"	"Non-Handicap"	"11"	"12"	"Lordan, W M"	"OBrien, A P"	"4"	"14"
"14:30:00"	"2026-06-20"	"Ascot"	"Carry The Flag (IRE)"	"2.50"	"4.3"	"Non-Handicap"	"9"	"21"	"Moore, Ryan"	"OBrien, A P"	"2"	"27"
"14:30:00"	"2026-06-20"	"Ascot"	"New Yorker (USA)"	"50.00"	"100"	"Non-Handicap"	"21"	"21"	"Lordan, W M"	"OBrien, A P"	"2"	"34"
"17:35:00"	"2026-06-19"	"Ascot"	"Causeway (IRE)"	"1.00"	"2.26"	"Non-Handicap"	"1"	"5"	"Moore, Ryan"	"OBrien, A P"	"3"	"27"
"16:20:00"	"2026-06-19"	"Ascot"	"Precise (IRE)"	"0.62"	"1.74"	"Non-Handicap"	"1"	"9"	"Moore, Ryan"	"OBrien, A P"	"3"	"26"
"16:20:00"	"2026-06-19"	"Ascot"	"True Love (IRE)"	"2.50"	"4.4"	"Non-Handicap"	"3"	"9"	"Lordan, W M"	"OBrien, A P"	"3"	"26"
"15:05:00"	"2026-06-19"	"Ascot"	"Charles Darwin (IRE)"	"10.00"	"15.5"	"Non-Handicap"	"16"	"22"	"Lordan, W M"	"OBrien, A P"	"3"	"33"
"14:30:00"	"2026-06-19"	"Ascot"	"Sun Goddess (IRE)"	"0.91"	"2.04"	"Non-Handicap"	"2"	"25"	"Moore, Ryan"	"OBrien, A P"	"2"	"26"
"17:35:00"	"2026-06-18"	"Ascot"	"Endorsement (IRE)"	"1.38"	"2.48"	"Non-Handicap"	"2"	"10"	"Moore, Ryan"	"OBrien, A P"	"3"	"14"
"16:15:00"	"2026-06-18"	"Ascot"	"Scandinavia (USA)"	"1.38"	"2.66"	"Non-Handicap"	"1"	"11"	"Moore, Ryan"	"OBrien, A P"	"4"	"34"
"18:10:00"	"2026-06-17"	"Ascot"	"Sergei Diaghilev (IRE)"	"2.75"	"4.49"	"Non-Handicap"	"9"	"25"	"Moore, Ryan"	"OBrien, A P"	"2"	"25"
"16:20:00"	"2026-06-17"	"Ascot"	"Minnie Hauk (IRE)"	"7.50"	"11"	"Non-Handicap"	"2"	"8"	"Moore, Ryan"	"OBrien, A P"	"4"	"24"
"14:30:00"	"2026-06-17"	"Ascot"	"Victorious (IRE)"	"3.33"	"4.72"	"Non-Handicap"	"1"	"27"	"Moore, Ryan"	"OBrien, A P"	"2"	"31"
"16:20:00"	"2026-06-16"	"Ascot"	"Gstaad"	"2.00"	"3.48"	"Non-Handicap"	"2"	"6"	"Moore, Ryan"	"OBrien, A P"	"3"	"24"
"16:20:00"	"2026-06-16"	"Ascot"	"Puerto Rico (IRE)"	"16.00"	"21"	"Non-Handicap"	"6"	"6"	"Soumillon, C"	"OBrien, A P"	"3"	"276"
"15:40:00"	"2026-06-16"	"Ascot"	"Mission Central (IRE)"	"14.00"	"17"	"Non-Handicap"	"1"	"26"	"Moore, Ryan"	"OBrien, A P"	"3"	"30"
"15:05:00"	"2026-06-16"	"Ascot"	"Great Barrier Reef (IRE)"	"6.00"	"8.4"	"Non-Handicap"	"1"	"21"	"Lordan, W M"	"OBrien, A P"	"2"	"23"
"15:05:00"	"2026-06-16"	"Ascot"	"Confucius (IRE)"	"2.00"	"3.2"	"Non-Handicap"	"6"	"21"	"Moore, Ryan"	"OBrien, A P"	"2"	"38"
"14:30:00"	"2025-06-21"	"Ascot"	"Moments Of Joy (USA)"	"3.33"	"5.13"	"Non-Handicap"	"3"	"9"	"Moore, Ryan"	"OBrien, A P"	"2"	"16"
"17:35:00"	"2025-06-20"	"Ascot"	"Galveston"	"20.00"	"23.73"	"Non-Handicap"	"3"	"9"	"Moore, Ryan"	"OBrien, A P"	"3"	"41"
"16:20:00"	"2025-06-20"	"Ascot"	"Exactly (IRE)"	"14.00"	"18"	"Non-Handicap"	"6"	"11"	"Lordan, W M"	"OBrien, A P"	"3"	"82"
"15:05:00"	"2025-06-20"	"Ascot"	"Whistlejacket (IRE)"	"12.00"	"19"	"Non-Handicap"	"6"	"21"	"Moore, Ryan"	"OBrien, A P"	"3"	"33"
"15:05:00"	"2025-06-20"	"Ascot"	"Ides Of March (IRE)"	"16.00"	"23.01"	"Non-Handicap"	"16"	"21"	"Lordan, W M"	"OBrien, A P"	"3"	"34"
"17:35:00"	"2025-06-19"	"Ascot"	"Trinity College (IRE)"	"2.50"	"3.5"	"Non-Handicap"	"1"	"12"	"Moore, Ryan"	"OBrien, A P"	"3"	"58"
"17:00:00"	"2025-06-19"	"Ascot"	"Serengeti (FR)"	"28.00"	"50"	"Handicap"	"27"	"30"	"Moore, Ryan"	"OBrien, A P"	"3"	"88"
"16:20:00"	"2025-06-19"	"Ascot"	"Illinois (IRE)"	"2.25"	"3.85"	"Non-Handicap"	"2"	"8"	"Moore, Ryan"	"OBrien, A P"	"4"	"42"
"15:40:00"	"2025-06-19"	"Ascot"	"Garden Of Eden (IRE)"	"7.00"	"9.2"	"Non-Handicap"	"1"	"11"	"Moore, Ryan"	"OBrien, A P"	"3"	"40"
"15:05:00"	"2025-06-19"	"Ascot"	"Serious Contender (IRE)"	"7.00"	"14"	"Handicap"	"2"	"19"	"Moore, Ryan"	"OBrien, A P"	"3"	"81"
"15:05:00"	"2025-06-19"	"Ascot"	"Propose (IRE)"	"9.00"	"13.95"	"Handicap"	"18"	"19"	"Levey, S M"	"OBrien, A P"	"3"	"26"
"14:30:00"	"2025-06-19"	"Ascot"	"Charles Darwin (IRE)"	"0.62"	"1.77"	"Non-Handicap"	"1"	"15"	"Moore, Ryan"	"OBrien, A P"	"2"	"32"
"18:10:00"	"2025-06-18"	"Ascot"	"First Approach (IRE)"	"18.00"	"32"	"Non-Handicap"	"19"	"23"	"Moore, Ryan"	"OBrien, A P"	"2"	"24"
"16:20:00"	"2025-06-18"	"Ascot"	"Los Angeles (IRE)"	"1.63"	"2.94"	"Non-Handicap"	"5"	"8"	"Moore, Ryan"	"OBrien, A P"	"4"	"24"
