RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"18:35:00"	"2026-04-30"	"Punchestown"	"Soul Asylum (IRE)"	"3.50"	"4.4"	"NH Flat"	"6"	"10"	"Swan, H C"	"Elliott, Gordon"	"5"	"74"
"18:05:00"	"2026-04-30"	"Punchestown"	"Teahupoo (FR)"	"1.25"	"2.44"	"Hurdle"	"3"	"8"	"Kennedy, J W"	"Elliott, Gordon"	"9"	"49"
"16:15:00"	"2026-04-30"	"Punchestown"	"Minella Sixo (IRE)"	"16.00"	"24.93"	"Handicap Hurdle"	"11"	"24"	"Kennedy, J W"	"Elliott, Gordon"	"7"	"49"
"16:50:00"	"2026-04-29"	"Punchestown"	"With Nolimit (FR)"	"14.00"	"18.95"	"NH Flat"	"1"	"10"	"Halford, Mr J M"	"Elliott, Gordon"	"5"	"49"
"16:50:00"	"2026-04-29"	"Punchestown"	"Low Kick (FR)"	"14.00"	"23"	"NH Flat"	"9"	"10"	"Swan, H C"	"Elliott, Gordon"	"5"	"66"
"16:15:00"	"2026-04-29"	"Punchestown"	"Kazansky (IRE)"	"40.00"	"92.49"	"Novices Hurdle"	"7"	"14"	"Gilligan, D J"	"Elliott, Gordon"	"6"	"47"
"16:15:00"	"2026-04-29"	"Punchestown"	"Spinningayarn (IRE)"	"9.00"	"16.56"	"Novices Hurdle"	"PU"	"14"	"Kennedy, J W"	"Elliott, Gordon"	"6"	"47"
"15:40:00"	"2026-04-29"	"Punchestown"	"Riskaway (FR)"	"4.50"	"6.4"	"Hurdle"	"4"	"10"	"Kennedy, J W"	"Elliott, Gordon"	"6"	"49"
"18:35:00"	"2026-04-28"	"Punchestown"	"Hartford (IRE)"	"7.00"	"11.45"	"NH Flat"	"4"	"18"	"Swan, H C"	"Elliott, Gordon"	"4"	"109"
"17:25:00"	"2026-04-28"	"Punchestown"	"Huntin Boots (IRE)"	"6.00"	"8.8"	"NH Flat"	"5"	"19"	"Swan, H C"	"Elliott, Gordon"	"4"	"96"
