RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:35:00"	"2026-06-20"	"Ascot"	"Amadeus Mozart (IRE)"	"14.00"	"27.74"	"Handicap"	"2"	"16"	"Moore, Ryan"	"OBrien, A P"	"3"	"16"
"16:20:00"	"2026-06-20"	"Ascot"	"Dorset (IRE)"	"66.00"	"120"	"Non-Handicap"	"9"	"16"	"Lordan, W M"	"OBrien, A P"	"3"	"69"
"14:30:00"	"2026-06-20"	"Ascot"	"Carry The Flag (IRE)"	"2.50"	"4.3"	"Non-Handicap"	"9"	"21"	"Moore, Ryan"	"OBrien, A P"	"2"	"27"
"16:20:00"	"2026-06-19"	"Ascot"	"Precise (IRE)"	"0.62"	"1.74"	"Non-Handicap"	"1"	"9"	"Moore, Ryan"	"OBrien, A P"	"3"	"26"
"16:20:00"	"2026-06-19"	"Ascot"	"True Love (IRE)"	"2.50"	"4.4"	"Non-Handicap"	"3"	"9"	"Lordan, W M"	"OBrien, A P"	"3"	"26"
"15:05:00"	"2026-06-19"	"Ascot"	"Albert Einstein (IRE)"	"4.50"	"7"	"Non-Handicap"	"14"	"22"	"Moore, Ryan"	"OBrien, A P"	"3"	"34"
"14:30:00"	"2026-06-19"	"Ascot"	"Sun Goddess (IRE)"	"0.91"	"2.04"	"Non-Handicap"	"2"	"25"	"Moore, Ryan"	"OBrien, A P"	"2"	"26"
"14:30:00"	"2026-06-17"	"Ascot"	"Victorious (IRE)"	"3.33"	"4.72"	"Non-Handicap"	"1"	"27"	"Moore, Ryan"	"OBrien, A P"	"2"	"31"
"16:20:00"	"2026-06-16"	"Ascot"	"Gstaad"	"2.00"	"3.48"	"Non-Handicap"	"2"	"6"	"Moore, Ryan"	"OBrien, A P"	"3"	"24"
"16:20:00"	"2026-06-16"	"Ascot"	"Puerto Rico (IRE)"	"16.00"	"21"	"Non-Handicap"	"6"	"6"	"Soumillon, C"	"OBrien, A P"	"3"	"276"
"15:40:00"	"2026-06-16"	"Ascot"	"Mission Central (IRE)"	"14.00"	"17"	"Non-Handicap"	"1"	"26"	"Moore, Ryan"	"OBrien, A P"	"3"	"30"
