RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"15:00:00"	"2023-06-11"	"Perth"	"Walking The Walk (IRE)"	"2.50"	"3.64"	"Handicap Chase"	"1"	"8"	"Bowen, Sean P"	"Elliott, Gordon"	"8"	"9"
"16:00:00"	"2023-05-16"	"Newcastle"	"Bushmill Boy"	"14.00"	"19.71"	"Handicap Hurdle"	"5"	"12"	"Dowson, Thomas"	"Thompson, D W"	"9"	"18"
"16:05:00"	"2023-04-13"	"Aintree"	"Time Leader (IRE)"	"80.00"	"248.6"	"Hunters Chase"	"5"	"27"	"McCain-Mitchell, Toby"	"OShea, J J"	"9"	"25"
"16:05:00"	"2023-04-13"	"Aintree"	"Not That Fuisse (FR)"	"20.00"	"35.64"	"Hunters Chase"	"7"	"27"	"Andrews, Jack"	"Skelton, Daniel"	"10"	"51"
"16:05:00"	"2023-04-13"	"Aintree"	"Cousin Pascal (FR)"	"33.00"	"72.44"	"Hunters Chase"	"11"	"27"	"Edwards, Huw"	"OShea, J J"	"11"	"44"
"14:50:00"	"2023-04-08"	"Newton Abbot"	"Premier Dtroice (FR)"	"12.00"	"14.94"	"Handicap Hurdle"	"2"	"7"	"Houlihan, Sean M"	"Price, Katy"	"9"	"26"
"17:30:00"	"2023-03-16"	"Cheltenham"	"Angels Dawn (IRE)"	"10.00"	"17.08"	"Handicap Chase"	"1"	"23"	"King, Mr P A"	"Curling, S"	"8"	"25"
"16:45:00"	"2023-03-04"	"Kelso"	"Unit Sixtyfour (IRE)"	"3.33"	"4.95"	"Handicap Chase"	"8"	"9"	"Williams, Lorcan"	"Pauling, Ben"	"8"	"26"
"15:00:00"	"2023-02-12"	"Exeter"	"Rose Of Arcadia (IRE)"	"4.50"	"5.85"	"Chase"	"4"	"5"	"Gingell, Mr Frederick"	"Tizzard, Joe"	"8"	"33"
"14:40:00"	"2023-02-12"	"Navan"	"Delta Work (FR)"	"9.00"	"12.5"	"Hurdle"	"6"	"8"	"Blackmore, Rachael"	"Elliott, Gordon"	"10"	"15"
"13:20:00"	"2023-01-16"	"Punchestown"	"Brandy Harbour"	"3.33"	"4.9"	"Handicap Hurdle"	"4"	"16"	"Mahon, Mr E"	"OConnor,Mrs Grainne M "	"9"	"19"
"13:50:00"	"2023-01-10"	"Doncaster"	"Baron De Midleton (IRE)"	"9.00"	"11.12"	"Handicap Novices Chase"	"2"	"5"	"Quinlan, Sean"	"Ellison, B"	"10"	"39"
"14:15:00"	"2022-12-21"	"Hereford"	"Flowing Cadenza"	"1.75"	"2.68"	"Handicap Chase"	"1"	"8"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"8"	"33"
"17:05:00"	"2022-08-27"	"Cartmel"	"Dee Star (IRE)"	"1.50"	"2.54"	"Handicap Chase"	"1"	"4"	"Brogan, Kevin"	"Hanmer, G D"	"9"	"42"
"17:55:00"	"2022-08-02"	"Roscommon"	"An Droichead Gorm (IRE)"	"11.00"	"28.33"	"Handicap Chase"	"4"	"12"	"Slevin, J J"	"Carey, Gerard"	"9"	"95"
"14:30:00"	"2022-07-30"	"Galway"	"Happy Jacky (IRE)"	"16.00"	"39.95"	"Handicap Hurdle"	"2"	"20"	"Flanagan, S W"	"Hackett, Ray"	"8"	"18"
"15:46:00"	"2022-07-10"	"Stratford"	"Sofias Rock (FR)"	"3.33"	"4.6"	"Handicap Hurdle"	"PU"	"7"	"Skelton, Harry"	"Skelton, Daniel"	"8"	"53"
"20:30:00"	"2022-06-02"	"Ffos Las"	"Saddlers Quest"	"7.50"	"8.6"	"Handicap Hurdle"	"7"	"8"	"Tudor, Jack"	"Hamer, Mrs D A"	"8"	"56"
"15:40:00"	"2022-04-28"	"Punchestown"	"Jake Peter (IRE)"	"40.00"	"75.47"	"Handicap Hurdle"	"17"	"25"	"OKeeffe, Sean F"	"Cahill, Mark"	"8"	"16"
"19:05:00"	"2022-04-27"	"Punchestown"	"Rebel Gold (IRE)"	"18.00"	"22"	"Handicap Chase"	"8"	"13"	"Coleman, A"	"Foley, Patrick T"	"9"	"46"
"15:35:00"	"2022-04-09"	"Aintree"	"Sire Du Berlais (FR)"	"16.00"	"19.25"	"Hurdle"	"1"	"8"	"Walsh, M P"	"Elliott, Gordon"	"10"	"23"
"14:35:00"	"2022-03-07"	"Leopardstown"	"I Dont Get It (IRE)"	"50.00"	"70"	"Novices Hurdle"	"5"	"6"	"Mullins, D E"	"McCluskey, Neill"	"8"	"11"
"15:25:00"	"2022-01-23"	"Warwick"	"Dhowin (IRE)"	"4.50"	"6.48"	"Handicap Chase"	"2"	"11"	"Brooke, Henry"	"Greatrex, W J"	"8"	"28"
"14:20:00"	"2021-12-29"	"Leopardstown"	"Petit Mouchoir (FR)"	"18.00"	"21"	"Hurdle"	"6"	"6"	"Russell, D N"	"Elliott, Gordon"	"10"	"269"
"15:15:00"	"2021-11-19"	"Ascot"	"Kapga De Lily (FR)"	"6.50"	"8.2"	"Handicap Chase"	"1"	"6"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"8"	"230"
"13:25:00"	"2021-11-13"	"Wetherby"	"One Night In Milan (IRE)"	"4.00"	"5.7"	"Handicap Hurdle"	"4"	"8"	"Hughes, Brian"	"Dalgleish, Keith"	"8"	"18"
"15:35:00"	"2021-09-22"	"Perth"	"Go Another One (IRE)"	"2.50"	"3.75"	"Handicap Chase"	"1"	"4"	"Bowen, Sean P"	"McConnell, John C"	"9"	"26"
"17:30:00"	"2021-09-10"	"Ballinrobe"	"Abbey Magic (IRE)"	"2.75"	"4.93"	"Handicap Hurdle"	"2"	"12"	"Flanagan, S W"	"Bromhead, Henry De"	"10"	"20"
"15:20:00"	"2021-05-24"	"Ludlow"	"Inn The Bull (GER)"	"8.00"	"10.42"	"Handicap Hurdle"	"2"	"5"	"Burke, Jonathan"	"Ralph, Alastair"	"8"	"31"
"14:50:00"	"2021-05-01"	"Punchestown"	"Se Mo Laoch (IRE)"	"16.00"	"22"	"Handicap Chase"	"2"	"19"	"Brouder, Mr K J"	"McMahon, Brian M"	"10"	"56"
"16:50:00"	"2021-04-27"	"Punchestown"	"The Mouse Doctor (IRE)"	"40.00"	"55.87"	"Handicap Hurdle"	"PU"	"24"	"Short, Adam W"	"Martin, A J"	"8"	"46"
"14:40:00"	"2021-03-22"	"Kelso"	"Bellaney Gem (IRE)"	"1.75"	"2.88"	"Handicap Novices Hurdle"	"2"	"7"	"Hughes, Brian"	"Crawford, S R B"	"8"	"69"
"16:50:00"	"2021-03-18"	"Cheltenham"	"Shantou Flyer (IRE)"	"5.50"	"7"	"Handicap Chase"	"3"	"21"	"Cobden, Harry"	"Nicholls, P F"	"11"	"26"
"14:20:00"	"2021-03-06"	"Doncaster"	"Airgead Suas (IRE)"	"7.00"	"10.21"	"Novices Hurdle"	"6"	"9"	"Hammond, Charlie"	"Edmunds, Stuart"	"8"	"81"
"15:35:00"	"2021-03-03"	"Musselburgh"	"Alcala (FR)"	"0.40"	"1.46"	"Hunters Chase"	"1"	"7"	"Cobden, Harry"	"Nicholls, P F"	"11"	"25"
"13:30:00"	"2021-02-14"	"Punchestown"	"Shady Operator (IRE)"	"1.00"	"2.34"	"Chase"	"1"	"17"	"OConnor, Derek"	"Bolger, E"	"8"	"48"
"15:25:00"	"2021-01-28"	"Gowran Park"	"Smoking Gun (IRE)"	"10.00"	"16.02"	"Handicap Chase"	"PU"	"18"	"OKeeffe, Sean F"	"OBrien, Joseph Patrick"	"8"	"26"
"15:05:00"	"2021-01-20"	"Newbury"	"Another Theatre (IRE)"	"28.00"	"38"	"Handicap Hurdle"	"9"	"9"	"Twiston-Davies, Sam"	"Kirby, P A"	"8"	"32"
"13:45:00"	"2020-12-17"	"Down Royal"	"Trickey Trix (IRE)"	"16.00"	"20.1"	"Beginners Chase"	"8"	"13"	"Maxwell, C D"	"McLoughlin, D A"	"8"	"33"
"12:47:00"	"2020-12-12"	"Hereford"	"Innisfree Lad (IRE)"	"2.00"	"3.4"	"Handicap Chase"	"1"	"7"	"Dingle, Rex"	"Symonds, Tom"	"8"	"29"
"14:30:00"	"2020-12-03"	"Clonmel"	"Mary Frances (IRE)"	"4.00"	"6.64"	"Hurdle"	"1"	"6"	"Blackmore, Rachael"	"Hassett, Martin"	"8"	"257"
"14:35:00"	"2020-12-02"	"Ludlow"	"Golan Fortune (IRE)"	"2.25"	"3.73"	"Beginners Chase"	"1"	"4"	"Woods, K K"	"Middleton,P W "	"8"	"18"
"14:07:00"	"2020-11-14"	"Uttoxeter"	"Ozzy Thomas (IRE)"	"28.00"	"31.4"	"Handicap Chase"	"3"	"10"	"McGrath, Jeremiah"	"Oliver, Henry"	"10"	"246"
"15:30:00"	"2020-11-06"	"Hexham"	"Rollerball Rocco (IRE)"	"5.00"	"6.28"	"Handicap Chase"	"4"	"8"	"Todd, C J"	"Pogson, Charles and Adam"	"8"	"243"
"15:15:00"	"2020-11-05"	"Market Rasen"	"Project Mars (IRE)"	"3.33"	"4.96"	"Handicap Hurdle"	"3"	"12"	"Brennan, P J"	"OBrien, Fergal"	"8"	"19"
"16:55:00"	"2020-10-09"	"Chepstow"	"Shantou Village (IRE)"	"2.50"	"3.9"	"Handicap Chase"	"4"	"12"	"Twiston-Davies, Sam"	"Mulholland, N P"	"10"	"53"
"15:40:00"	"2020-09-21"	"Listowel"	"Smithscorner (IRE)"	"3.50"	"5.7"	"Handicap Hurdle"	"4"	"12"	"Kennedy, J W"	"Kennedy, Michael G"	"9"	"30"
"18:45:00"	"2020-07-29"	"Galway"	"Peregrine Run (IRE)"	"14.00"	"19"	"Handicap Chase"	"PU"	"21"	"Sexton, K C"	"Fahey, Peter"	"10"	"14"
"16:50:00"	"2020-07-12"	"Bangor"	"Perpignan (IRE)"	"6.00"	"9.18"	"Handicap Chase"	"6"	"10"	"Wedge, Adam"	"Williams, Christian"	"8"	"178"
"16:10:00"	"2020-03-13"	"Cheltenham"	"Marcle Ridge (IRE)"	"100.00"	"159.61"	"Hunters Chase"	"6"	"21"	"Jukes, Sam"	"Jukes, Sam"	"8"	"296"
"14:00:00"	"2020-02-28"	"Doncaster"	"Flying Verse"	"28.00"	"65"	"Handicap Novices Chase"	"PU"	"12"	"Twiston-Davies, Sam"	"Dennis, David"	"8"	"134"
"13:35:00"	"2020-02-21"	"Newcastle"	"Sams Adventure"	"5.00"	"7.07"	"NH Flat"	"2"	"7"	"Brooke, Henry"	"Ellison, B"	"8"	"34"
"16:04:00"	"2020-02-15"	"Gowran Park"	"Conright Boy (IRE)"	"4.50"	"6.51"	"Handicap Novices Chase"	"2"	"9"	"Meyler, D"	"OLeary, Mrs C"	"11"	"45"
"13:25:00"	"2020-01-23"	"Fakenham"	"Uisce Ur (IRE)"	"11.00"	"13.9"	"Handicap Novices Chase"	"4"	"4"	"Day, Ryan D"	"Morgan, Miss Laura"	"8"	"254"
"14:30:00"	"2020-01-18"	"Navan"	"Cherif De Lisle (FR)"	"1.10"	"2.2"	"Handicap Hurdle"	"3"	"9"	"Russell, D N"	"Elliott, Gordon"	"8"	"55"
"15:15:00"	"2019-12-07"	"Aintree"	"Gwencily Berbas (FR)"	"20.00"	"35.21"	"Handicap Chase"	"PU"	"14"	"Heskin, A P"	"McNamara, E"	"8"	"20"
"12:55:00"	"2019-11-17"	"Fontwell"	"Bad Boy Du Pouldu (FR)"	"4.00"	"5.1"	"Handicap Novices Chase"	"4"	"5"	"Moore, Joshua"	"Moore, Gary and Josh"	"8"	"13"
"12:05:00"	"2019-11-10"	"Navan"	"The Church Gate (IRE)"	"9.00"	"17.58"	"Handicap Hurdle"	"4"	"16"	"Donoghue, K M"	"Smith, Matthew J"	"8"	"201"
"14:05:00"	"2019-11-06"	"Chepstow"	"Big Meadow (IRE)"	"5.00"	"6.15"	"Handicap Chase"	"1"	"10"	"Kendrick, Max J P"	"King, N B"	"8"	"186"
"15:30:00"	"2019-11-03"	"Huntingdon"	"Costante Via (IRE)"	"5.00"	"8.6"	"Handicap Hurdle"	"5"	"8"	"McLernon, R P"	"ONeill, Jonjo and AJ"	"8"	"244"
"15:10:00"	"2019-10-31"	"Clonmel"	"Bee A Beneficiary (IRE)"	"16.00"	"23.19"	"Chase"	"3"	"4"	"Slevin, J J"	"Queally, Declan"	"8"	"14"
"16:15:00"	"2019-09-30"	"Roscommon"	"Cliff House (IRE)"	"10.00"	"16.5"	"Novices Chase"	"3"	"6"	"Enright, P T"	"Love, Mrs D A"	"9"	"5"
"17:10:00"	"2019-08-24"	"Cartmel"	"The Steward (USA)"	"33.00"	"66.07"	"Handicap Hurdle"	"1"	"10"	"Bewley, Callum"	"Moffatt, James"	"8"	"33"
"16:45:00"	"2019-07-13"	"Newton Abbot"	"Catchin Time (IRE)"	"33.00"	"147.75"	"Handicap Hurdle"	"5"	"12"	"Davies, James"	"Hurley, Laura"	"11"	"36"
"15:15:00"	"2019-05-11"	"Hexham"	"Endless Credit (IRE)"	"4.00"	"5.25"	"Handicap Chase"	"5"	"7"	"Shoemark, Conor P"	"Egerton, Lucinda"	"9"	"7"
"16:30:00"	"2019-03-18"	"Navan"	"Kayf Thou"	"8.00"	"9"	"Handicap Novices Chase"	"6"	"14"	"Enright, M A"	"Elliott, Gordon"	"8"	"33"
"16:35:00"	"2019-03-17"	"Wexford"	"Crazyheart (IRE)"	"3.00"	"4.38"	"Handicap Novices Chase"	"1"	"7"	"Walsh, M P"	"Nolan, Paul"	"8"	"13"
"15:30:00"	"2019-03-15"	"Cheltenham"	"Yala Enki (FR)"	"100.00"	"224.27"	"Chase"	"7"	"16"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"9"	"27"
"15:45:00"	"2019-02-22"	"Exeter"	"Awesome Rosie"	"20.00"	"30"	"Handicap Hurdle"	"6"	"9"	"Bellamy, Tom"	"King, A"	"8"	"262"
"14:45:00"	"2019-02-18"	"Lingfield"	"The Bosss Dream (IRE)"	"4.00"	"5.84"	"Handicap Chase"	"1"	"12"	"Frost, Bryony"	"King, N B"	"11"	"59"
"16:25:00"	"2019-02-14"	"Clonmel"	"Snugsborough Hall (IRE)"	"1.75"	"3.15"	"Beginners Chase"	"1"	"12"	"ORegan, Denis"	"Cusack, Liam P"	"8"	"32"
"13:50:00"	"2019-01-24"	"Gowran Park"	"Bleu Berry (FR)"	"20.00"	"41.05"	"Hurdle"	"7"	"11"	"Hayes, Brian"	"Mullins, W P"	"8"	"235"
"13:35:00"	"2019-01-19"	"Navan"	"Hareth (IRE)"	"10.00"	"23"	"Handicap Hurdle"	"7"	"13"	"Enright, P T"	"Byrnes, C"	"9"	"49"
"14:10:00"	"2019-01-07"	"Chepstow"	"Top And Drop"	"4.00"	"5.82"	"Handicap Novices Chase"	"1"	"14"	"Deutsch, Charlie"	"Williams, Miss Venetia"	"8"	"23"
"13:55:00"	"2019-01-05"	"Cork"	"Rooster Byron (IRE)"	"10.00"	"15.5"	"Handicap Hurdle"	"11"	"18"	"Cooper, Bryan J"	"Nolan, Paul"	"8"	"9"
"13:25:00"	"2018-12-22"	"Thurles"	"Barna Venture (IRE)"	"3.00"	"4.58"	"Handicap Chase"	"2"	"11"	"Treacy, R P"	"Hogan, Denis Gerard"	"8"	"4"
"12:10:00"	"2018-12-22"	"Newcastle"	"Western Rules (IRE)"	"3.50"	"5"	"Handicap Novices Chase"	"3"	"6"	"Day, Ryan D"	"Richards, N G"	"8"	"20"
"14:05:00"	"2018-12-08"	"Aintree"	"Acdc (IRE)"	"28.00"	"40.21"	"Chase"	"3"	"4"	"Quinlan, Liam"	"Grant, C"	"8"	"35"
"16:50:00"	"2018-10-08"	"Tipperary"	"Native Lass (IRE)"	"3.50"	"5.2"	"Handicap Chase"	"1"	"7"	"Hayes, Brian"	"Winters, Michael"	"8"	"10"
"15:45:00"	"2018-06-23"	"Perth"	"More Bucks (IRE)"	"2.75"	"3.87"	"Handicap Chase"	"1"	"7"	"Bowen, Sean P"	"Bowen, Peter / Michael"	"8"	"39"
"17:50:00"	"2018-06-13"	"Punchestown"	"Prince Garyantle (IRE)"	"4.50"	"6.4"	"Beginners Chase"	"3"	"11"	"Lynch, A E"	"Smith, Matthew J"	"8"	"19"
"20:05:00"	"2018-05-19"	"Uttoxeter"	"Get Ready Freddy"	"1.38"	"2.48"	"Handicap Hurdle"	"1"	"13"	"Skelton, Harry"	"Skelton, Daniel"	"8"	"207"
"15:10:00"	"2018-04-17"	"Exeter"	"Spookydooky (IRE)"	"3.50"	"5.83"	"Handicap Chase"	"1"	"6"	"Johnson, Richard"	"ONeill, Jonjo and AJ"	"10"	"27"
"14:10:00"	"2018-04-17"	"Carlisle"	"Tickanrun (IRE)"	"4.00"	"5.3"	"Handicap Hurdle"	"5"	"8"	"Bowen, James C"	"Hammond, Micky"	"8"	"41"
"14:20:00"	"2018-04-01"	"Fairyhouse"	"Dundrum Lad (IRE)"	"20.00"	"34.83"	"Handicap Novices Hurdle"	"PU"	"13"	"McGarvey, J S"	"Mullins, Ms Margaret"	"8"	"173"
"16:20:00"	"2018-03-25"	"Ascot"	"Rathlin Rose (IRE)"	"3.50"	"4.8"	"Handicap Chase"	"1"	"8"	"Scudamore, Tom"	"Pipe, D E"	"10"	"16"
"16:40:00"	"2018-03-23"	"Navan"	"All The Chimneys (IRE)"	"10.00"	"13.5"	"Handicap Chase"	"5"	"10"	"Flanagan, S W"	"Austin, W J"	"9"	"31"
"16:10:00"	"2018-03-16"	"Cheltenham"	"Pacha Du Polder (FR)"	"25.00"	"27.76"	"Hunters Chase"	"1"	"24"	"Tucker, Miss H C"	"Nicholls, P F"	"11"	"23"
"16:10:00"	"2018-03-16"	"Cheltenham"	"Cousin Pete"	"66.00"	"112.78"	"Hunters Chase"	"3"	"24"	"Phillips, Mr N"	"Brown, Mrs Elizabeth"	"10"	"38"
"16:10:00"	"2018-03-16"	"Cheltenham"	"Premier Portrait (IRE)"	"100.00"	"393.42"	"Hunters Chase"	"PU"	"24"	"Levinson, Mr G"	"Levinson, Dr Charles"	"11"	"28"
"15:00:00"	"2018-02-15"	"Kelso"	"Seldom Inn"	"8.00"	"10.05"	"Chase"	"3"	"4"	"Hughes, Brian"	"Thomson, A M"	"10"	"21"
"13:45:00"	"2018-01-30"	"Punchestown"	"Goodthynemilan (IRE)"	"4.00"	"6.2"	"Beginners Chase"	"1"	"7"	"Kennedy, J W"	"Elliott, Gordon"	"8"	"34"
"11:40:00"	"2017-12-26"	"Huntingdon"	"Miss Mayfair (IRE)"	"9.00"	"12.31"	"Handicap Hurdle"	"PU"	"9"	"Gethings, Ciaran"	"Hill,Mrs Lawney "	"10"	"31"
"13:50:00"	"2017-11-25"	"Haydock"	"Man Of Plenty"	"28.00"	"40.25"	"Handicap Hurdle"	"2"	"9"	"Hughes, Brian"	"Leech, Mrs S"	"8"	"24"
"15:20:00"	"2017-11-22"	"Warwick"	"Dontminddboys (IRE)"	"2.00"	"3.15"	"Handicap Chase"	"2"	"6"	"Quinlan, Jack"	"Dickin, R"	"8"	"16"
"15:55:00"	"2017-09-30"	"Market Rasen"	"Hello Sweetie"	"16.00"	"38.82"	"Handicap Hurdle"	"2"	"15"	"OFarrell, C"	"Collins, P E"	"8"	"32"
"19:30:00"	"2017-08-24"	"Killarney"	"Presenting Julio (IRE)"	"1.75"	"2.91"	"Handicap Chase"	"1"	"9"	"Russell, D N"	"Elliott, Gordon"	"9"	"30"
"15:40:00"	"2017-07-05"	"Perth"	"Pantxoa (FR)"	"5.00"	"7"	"Handicap Chase"	"5"	"8"	"Brennan, P J"	"OBrien, Fergal"	"10"	"61"
"19:50:00"	"2017-06-09"	"Stratford"	"Wild Bill (IRE)"	"33.00"	"47.17"	"Hunters Chase"	"5"	"10"	"Orr, Conor"	"Randell, Miss S"	"8"	"112"
"18:40:00"	"2017-06-09"	"Stratford"	"Jepeck (IRE)"	"3.00"	"4.2"	"Novices Hunters Chase"	"4"	"14"	"King, Mr James"	"Woollacott, Mrs Kayley"	"8"	"35"
"18:25:00"	"2017-05-11"	"Carlisle"	"Present Trend (IRE)"	"5.50"	"7.8"	"Handicap Hurdle"	"6"	"7"	"Cowley, James"	"Ford, R"	"8"	"176"
"16:40:00"	"2017-05-01"	"Kempton"	"Bletchley Castle (IRE)"	"6.00"	"7.21"	"Handicap Hurdle"	"PU"	"9"	"OFarrell, C"	"Durack, S"	"8"	"23"
"17:05:00"	"2017-04-07"	"Wexford"	"Burning Issues (IRE)"	"25.00"	"34"	"Handicap Hurdle"	"8"	"14"	"OConnell, Mr B T"	"James, Thomas"	"10"	"259"
"16:05:00"	"2017-04-06"	"Aintree"	"Richmond (FR)"	"200.00"	"995.61"	"Hunters Chase"	"15"	"28"	"Turner, Miss L M"	"Turner, P P C"	"12"	"14"
"15:10:00"	"2017-03-27"	"Market Rasen"	"Future Gilded (FR)"	"2.25"	"3.36"	"Handicap Hurdle"	"5"	"7"	"Coleman, A"	"Snowden, Jamie"	"8"	"31"
"13:40:00"	"2017-03-11"	"Hereford"	"Try It Sometime (IRE)"	"10.00"	"13.12"	"Handicap Chase"	"5"	"8"	"Hamill, Mikey"	"Lewis, Mrs S W"	"9"	"20"
"14:45:00"	"2017-01-21"	"Navan"	"Wee Small Hours (IRE)"	"9.00"	"13.1"	"Handicap Hurdle"	"13"	"19"	"Maxwell, C D"	"McLoughlin, D A"	"8"	"23"
