RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:20:00"	"2026-05-14"	"York"	"Bergerac (IRE)"	"50.00"	"142.88"	"Handicap"	"19"	"21"	"Gray, S A"	"Ryan, K A"	"8"	"215"
"15:35:00"	"2025-08-22"	"York"	"Kerdos (IRE)"	"40.00"	"61.91"	"Non-Handicap"	"13"	"17"	"Ryan, Rossa"	"Cox, C G"	"5"	"21"
"15:20:00"	"2025-07-26"	"York"	"Birkenhead"	"14.00"	"20.88"	"Handicap"	"5"	"19"	"England, Jonathan"	"Midgley, P T"	"8"	"19"
"15:20:00"	"2025-07-26"	"York"	"Wen Moon (IRE)"	"20.00"	"34.19"	"Handicap"	"16"	"19"	"McLernon, R P"	"Haslam, B M R"	"5"	"15"
"15:20:00"	"2025-07-26"	"York"	"Looking For Lynda (IRE)"	"16.00"	"22"	"Handicap"	"18"	"19"	"Nichol, Craig"	"Lidster, Craig"	"5"	"15"
"15:20:00"	"2025-07-26"	"York"	"Soul Seeker (IRE)"	"25.00"	"37.25"	"Handicap"	"19"	"19"	"Williamson, Joseph"	"Kirby, P A"	"8"	"23"
"17:07:00"	"2025-07-11"	"York"	"Looking For Lynda (IRE)"	"11.00"	"14.73"	"Handicap"	"14"	"16"	"James, S H"	"Lidster, Craig"	"5"	"93"
"14:05:00"	"2024-07-27"	"York"	"Fortunate Star (IRE)"	"40.00"	"66.56"	"Handicap"	"8"	"18"	"Dunne, R T"	"Carroll, D"	"4"	"7"
"14:05:00"	"2024-07-27"	"York"	"Ghathanfar (IRE)"	"6.50"	"9.34"	"Handicap"	"10"	"18"	"Chapman, Ross"	"Waggott, Miss Tracy"	"8"	"4"
"14:35:00"	"2024-07-13"	"York"	"Korker (IRE)"	"16.00"	"18.68"	"Non-Handicap"	"4"	"7"	"James, S H"	"Burke, K R"	"5"	"13"
