RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"18:00:00"	"2019-07-02"	"Chepstow"	"Dancingwithwolves (IRE)"	"5.50"	"7"	"Handicap"	"2"	"11"	"Muscutt, D"	"Dunlop, E A L"	"7f "	"5"	"16"	"5"	"10"
"21:00:00"	"2019-06-22"	"Haydock"	"Universal Effect"	"3.00"	"4.5"	"Handicap"	"4"	"8"	"Donohoe, Stephen"	"Lanigan, D R"	"1m2.5f "	"5"	"22"	"2"	"11"
"21:00:00"	"2019-06-07"	"Haydock"	"Earth And Sky (USA)"	"14.00"	"17.47"	"Novices"	"5"	"12"	"Egan, David"	"Scott, George"	"1m4f "	"3"	"28"	"7"	"14"
"16:00:00"	"2019-05-25"	"Haydock"	"Pocket Dynamo (USA)"	"33.00"	"40.3"	"Non-Handicap"	"4"	"6"	"Curtis, B A"	"Cowell, R M H"	"5f "	"1"	"24"	"4"	"7"
"14:00:00"	"2019-05-25"	"York"	"So Beloved"	"2.75"	"4.2"	"Handicap"	"2"	"8"	"Tudhope, Daniel"	"OMeara, D"	"7f "	"2"	"28"	"4"	"14"
"15:20:00"	"2019-05-24"	"Haydock"	"Excelled (IRE)"	"12.00"	"18.5"	"Handicap"	"8"	"9"	"Muscutt, D"	"Fanshawe, J R"	"6f "	"4"	"28"	"11"	"13"
"20:00:00"	"2019-05-20"	"Windsor"	"Bighearted"	"20.00"	"29"	"Maiden"	"1"	"13"	"Noble, Cameron"	"Bell, M L W"	"1m.5f "	"5"	"20"	"4"	"9"
"15:45:00"	"2019-05-15"	"Yarmouth"	"Star Of Valour (IRE)"	"14.00"	"21"	"Handicap"	"5"	"14"	"Donohoe, Stephen"	"Griffiths, D C"	"1m2f "	"6"	"20"	"6"	"9"
"16:40:00"	"2018-10-22"	"Windsor"	"Collate"	"25.00"	"36.67"	"Handicap"	"13"	"14"	"Probert, David"	"Murphy, Amy"	"1m "	"5"	"12"	"9"	"13"
"14:30:00"	"2018-10-22"	"Pontefract"	"Miss Sabina"	"16.00"	"41.42"	"Novices"	"3"	"7"	"Fanning, Joe"	"Duffield, Mrs A"	"6f "	"5"	"13"	"9"	"11"
"13:50:00"	"2018-09-07"	"Haydock"	"Lolas Theme"	"100.00"	"227.64"	"Novices"	"1"	"10"	"Probert, David"	"Dascombe, Tom"	"1m "	"5"	"9"	"6"	"9"
"17:15:00"	"2018-08-17"	"Nottingham"	"Voice of A Leader (IRE)"	"22.00"	"32"	"Handicap"	"6"	"9"	"Banham, Miss C"	"Howling, P"	"1m2.5f "	"6"	"22"	"5"	"7"
"20:15:00"	"2018-08-11"	"Lingfield"	"Resolution"	"11.00"	"15.62"	"Novices"	"6"	"7"	"Ryan, Rossa"	"McEntee, P S"	"5f "	"5"	"17"	"4"	"5"
"13:45:00"	"2018-07-22"	"Curragh"	"Chocolate Music (IRE)"	"8.00"	"11.5"	"Maiden"	"1"	"15"	"ODonoghue, C"	"Harrington, Mrs John"	"6f "	"0"	"14"	"3"	"7"
"14:40:00"	"2018-06-17"	"Doncaster"	"Porcelain Girl (IRE)"	"25.00"	"50"	"Novices"	"3"	"9"	"Turner, Hayley"	"Bell, M L W"	"7f "	"5"	"10"	"9"	"12"
"15:30:00"	"2018-06-12"	"Salisbury"	"Wicked Sea (IRE)"	"12.00"	"16.36"	"Handicap"	"2"	"14"	"Levey, S M"	"Hannon (Jnr), Richard"	"7f "	"6"	"14"	"7"	"11"
"18:05:00"	"2018-06-07"	"Carlisle"	"Darwina"	"25.00"	"32.45"	"Novices"	"9"	"9"	"Lee, Clifford"	"Burke, K R"	"5f "	"5"	"19"	"5"	"6"
"14:10:00"	"2018-06-04"	"Leicester"	"Arctic Spirit"	"12.00"	"15.23"	"Maiden"	"4"	"14"	"Atzeni, Andrea"	"Dunlop, E A L"	"6f "	"5"	"18"	"6"	"14"
"15:15:00"	"2018-06-03"	"Listowel"	"Divine Approach (IRE)"	"20.00"	"25.5"	"Maiden"	"8"	"15"	"Roche, L F"	"OCallaghan, M D"	"1m "	"0"	"25"	"4"	"14"
"16:40:00"	"2018-06-02"	"Navan"	"Bobby Boy (IRE)"	"2.00"	"3.05"	"Non-Handicap"	"3"	"5"	"Keane, C T"	"Lyons, G M"	"1m "	"0"	"22"	"4"	"8"
"18:20:00"	"2018-06-01"	"Bath"	"Sunsprite (IRE)"	"3.00"	"4.07"	"Novices"	"1"	"6"	"Kelly, Shane"	"Hughes, Richard"	"5f "	"5"	"15"	"5"	"8"
"15:55:00"	"2018-05-19"	"Thirsk"	"Archie (IRE)"	"9.00"	"11.5"	"Handicap"	"6"	"16"	"Queally, T P"	"Spencer, Richard"	"1m "	"4"	"28"	"5"	"9"
"17:45:00"	"2018-05-07"	"Bath"	"Precious Plum"	"5.00"	"6.99"	"Handicap"	"6"	"9"	"Sousa, Silvestre De"	"Dwyer, C A"	"5f "	"6"	"16"	"7"	"11"
"13:30:00"	"2017-10-24"	"Yarmouth"	"Navajo Squaw"	"66.00"	"206.11"	"Novices"	"6"	"10"	"Quinn, Jimmy"	"Dunlop, E A L"	"1m "	"4"	"20"	"11"	"16"
"17:10:00"	"2017-10-02"	"Bath"	"Arizona Snow"	"20.00"	"41.22"	"Handicap"	"5"	"10"	"Morris, Luke"	"Harris, R A"	"5.5f "	"6"	"15"	"11"	"15"
"14:25:00"	"2017-09-12"	"Leicester"	"Ziarah (IRE)"	"7.00"	"9.07"	"Novices"	"4"	"10"	"Harley, M"	"Tate, James"	"7f "	"4"	"18"	"3"	"9"
"16:40:00"	"2017-09-08"	"Down Royal"	"Clare Island (IRE)"	"16.00"	"37.22"	"Maiden"	"4"	"12"	"Lordan, W M"	"Lynam, Edward"	"5f "	"0"	"21"	"11"	"14"
"15:00:00"	"2017-09-08"	"Haydock"	"Somewhere Secret"	"50.00"	"88.46"	"Handicap"	"3"	"11"	"Dennis, Phil"	"Mullineaux, M"	"6f "	"4"	"27"	"11"	"12"
"15:55:00"	"2017-09-02"	"Chester"	"Mariahs Melody (IRE)"	"100.00"	"1000"	"Non-Handicap"	"5"	"8"	"Drowne, Steve"	"Williamson, Mrs L"	"6f "	"2"	"7"	"4"	"8"
"15:15:00"	"2017-08-26"	"Newmarket (July)"	"Bernardo OReilly"	"7.00"	"9"	"Handicap"	"5"	"8"	"Durcan, Ted"	"Spencer, Richard"	"7f "	"3"	"28"	"3"	"5"
"15:15:00"	"2017-08-05"	"Newmarket (July)"	"Tarnemah (IRE)"	"50.00"	"157.84"	"Novices"	"11"	"11"	"Fresu, A"	"Peckham, George"	"7f "	"4"	"23"	"5"	"10"
"20:00:00"	"2017-08-03"	"Epsom"	"Romanor"	"5.00"	"6.49"	"Handicap"	"5"	"5"	"Cosgrave, Pat"	"Walker, Ed"	"1m.5f "	"4"	"24"	"5"	"6"
"13:30:00"	"2017-07-31"	"Ayr"	"Bustam (IRE)"	"1.00"	"2.03"	"Novices"	"4"	"5"	"Hart, Jason"	"Quinn, J J"	"7.5f "	"5"	"17"	"3"	"11"
"17:35:00"	"2017-07-29"	"York"	"Ce De Nullis (IRE)"	"14.00"	"15.6"	"Handicap Nursery"	"4"	"8"	"Sullivan, James P"	"Midgley, P T"	"5f "	"3"	"22"	"5"	"11"
"16:05:00"	"2017-07-29"	"Curragh"	"Miss Power (IRE)"	"2.00"	"3.1"	"Handicap"	"4"	"8"	"Downey, R P"	"Lynam, Edward"	"5f "	"0"	"21"	"2"	"8"
"14:10:00"	"2017-07-27"	"Yarmouth"	"Thafeera (USA)"	"2.50"	"3.32"	"Maiden"	"1"	"7"	"Probert, David"	"Hills, Charles"	"6f "	"5"	"20"	"4"	"10"
"14:30:00"	"2017-07-21"	"Nottingham"	"Gangland"	"3.50"	"4.66"	"Handicap Nursery"	"5"	"7"	"Hamilton, Tony"	"Fahey, R A"	"6f "	"5"	"27"	"2"	"7"
"14:30:00"	"2017-07-07"	"Doncaster"	"Velvet Charm"	"25.00"	"30.74"	"Maiden"	"7"	"9"	"Spencer, Jamie"	"Guest, Rae"	"7f "	"5"	"26"	"8"	"9"
"20:20:00"	"2017-06-24"	"Lingfield"	"Dealers Choice (IRE)"	"0.67"	"1.78"	"Maiden"	"1"	"6"	"Sousa, Silvestre De"	"Varian, Roger"	"6f "	"5"	"22"	"2"	"7"
"20:50:00"	"2017-06-20"	"Naas"	"Rise Again (IRE)"	"16.00"	"32"	"Maiden"	"1"	"14"	"Hayes, C D"	"Prendergast, Kevin"	"7f "	"0"	"30"	"11"	"16"
"18:30:00"	"2017-06-09"	"Goodwood"	"Artscape"	"5.00"	"6.56"	"Handicap"	"1"	"9"	"Doyle, James"	"Ivory, D K"	"6f "	"5"	"17"	"4"	"8"
"16:00:00"	"2017-06-06"	"Chepstow"	"Lassana Angel"	"4.50"	"6.27"	"Handicap"	"4"	"9"	"Shoemark, Kieran"	"Charlton, Roger/Harry"	"1m2f "	"5"	"19"	"5"	"8"
"17:35:00"	"2017-06-05"	"Thirsk"	"Dukes Girl"	"3.00"	"4.43"	"Handicap"	"2"	"8"	"Mulrennan, Paul"	"Bell, M L W"	"1m4f "	"5"	"18"	"5"	"7"
"16:15:00"	"2017-05-19"	"Newbury"	"Nathan"	"4.00"	"5.17"	"Maiden"	"8"	"18"	"Fortune, Jimmy"	"Crisford, Simon"	"1m2f "	"4"	"27"	"3"	"10"
"16:15:00"	"2017-05-19"	"Newbury"	"Corredordel Viento (USA)"	"50.00"	"151.52"	"Maiden"	"14"	"18"	"Egan, John"	"Dow, S"	"1m2f "	"4"	"23"	"5"	"9"
"13:55:00"	"2017-04-22"	"Newbury"	"Muntahaa (IRE)"	"4.50"	"6.44"	"Non-Handicap"	"1"	"8"	"Crowley, Jim"	"Gosden, J H M"	"1m4f "	"1"	"20"	"3"	"6"
"13:50:00"	"2017-04-12"	"Nottingham"	"Zoffany Bay (IRE)"	"50.00"	"75.21"	"Maiden"	"4"	"16"	"Morris, Luke"	"Peckham, George"	"1m.5f "	"5"	"11"	"7"	"8"
"16:40:00"	"2016-10-29"	"Newmarket (Rowley)"	"Team Talk"	"5.50"	"7.01"	"Non-Handicap"	"5"	"8"	"Murphy, Oisin"	"Suroor, Saeed Bin"	"1m "	"1"	"25"	"1"	"6"
"13:50:00"	"2016-10-18"	"Yarmouth"	"Paradwys (IRE)"	"7.00"	"8.8"	"Maiden"	"4"	"11"	"Drowne, Steve"	"Hills, Charles"	"6f "	"4"	"11"	"5"	"10"
"14:35:00"	"2016-09-22"	"Newmarket (Rowley)"	"Fly At Dawn (USA)"	"4.50"	"6.2"	"Handicap Nursery"	"1"	"8"	"Buick, William"	"Appleby, Charlie"	"1m "	"2"	"19"	"3"	"5"
"14:40:00"	"2016-08-27"	"Navan"	"Aintisari (IRE)"	"6.00"	"8.02"	"Maiden"	"5"	"10"	"Foley, Shane"	"Condon, K J"	"5f "	"0"	"25"	"7"	"13"
"14:10:00"	"2016-08-20"	"Curragh"	"Less Of That (IRE)"	"66.00"	"227.11"	"Maiden"	"9"	"16"	"Halpin, G P"	"Feane, John James"	"6f "	"0"	"9"	"11"	"13"
"14:20:00"	"2016-08-17"	"Chepstow"	"Tschierschen (IRE)"	"1.75"	"2.98"	"Maiden"	"2"	"9"	"Cosgrave, Pat"	"Haggas, W J"	"5f "	"5"	"8"	"2"	"13"
"16:45:00"	"2016-08-13"	"Newbury"	"Vincents Forever"	"4.00"	"5.4"	"Handicap"	"4"	"8"	"Havlin, Robert"	"Gosden, J H M"	"1m2f "	"4"	"23"	"3"	"6"
"16:10:00"	"2016-08-05"	"Brighton"	"Summer Chorus"	"5.00"	"7.2"	"Handicap"	"2"	"8"	"Probert, David"	"Balding, A M"	"6f "	"4"	"17"	"5"	"10"
"15:00:00"	"2016-08-04"	"Brighton"	"Count Calabash (IRE)"	"1.75"	"3.14"	"Maiden"	"1"	"7"	"Crowley, Jim"	"Cole, P F I"	"1m "	"5"	"4"	"5"	"12"
"17:30:00"	"2016-07-28"	"Goodwood"	"Predetermined (IRE)"	"20.00"	"32.69"	"Handicap"	"18"	"19"	"ONeill, K T"	"Balding, A M"	"5f "	"3"	"13"	"5"	"8"
"14:40:00"	"2016-07-21"	"Yarmouth"	"Atalante"	"8.00"	"14"	"Maiden"	"3"	"7"	"Durcan, Ted"	"Balding, A M"	"6f "	"5"	"24"	"4"	"9"
"17:25:00"	"2016-06-30"	"Yarmouth"	"Theydon Bois"	"8.00"	"10"	"Handicap"	"2"	"5"	"Burns, Harry"	"Charalambous, P"	"1m3.5f "	"6"	"21"	"5"	"6"
"18:20:00"	"2016-06-23"	"Leopardstown"	"Saga The First (IRE)"	"40.00"	"85.43"	"Maiden"	"16"	"16"	"Whelan, R P"	"Barrett, James M"	"7f "	"0"	"11"	"7"	"12"
"17:35:00"	"2016-06-23"	"Newbury"	"Bold Grove"	"100.00"	"366.58"	"Handicap"	"8"	"13"	"Hitchcott, Sam"	"Bevan, E G"	"7f "	"5"	"14"	"6"	"13"
"19:40:00"	"2016-05-11"	"Naas"	"Mandarin Monarch (IRE)"	"12.00"	"17.54"	"Non-Handicap"	"4"	"4"	"Manning, K J"	"Bolger, J S"	"1m4f "	"0"	"17"	"5"	"5"
"17:20:00"	"2016-04-19"	"Brighton"	"Multitask"	"6.50"	"8.14"	"Handicap"	"12"	"14"	"Keniry, L P"	"Madgwick, M"	"7f "	"6"	"20"	"7"	"10"
"14:10:00"	"2016-04-14"	"Newmarket (Rowley)"	"Gabrielle"	"50.00"	"84.14"	"Maiden"	"5"	"10"	"Crowley, Jim"	"Dunlop, E A L"	"7f "	"4"	"21"	"9"	"11"
"14:20:00"	"2015-10-18"	"Naas"	"Forcefull (IRE)"	"25.00"	"65"	"Maiden"	"5"	"11"	"Roche, L F"	"Keatley, Adrian Paul"	"6f "	"0"	"8"	"9"	"14"
"15:40:00"	"2015-09-11"	"Doncaster"	"Turret Rocks (IRE)"	"3.50"	"5"	"Non-Handicap"	"1"	"8"	"Manning, K J"	"Bolger, J S"	"1m "	"1"	"20"	"4"	"8"
"17:40:00"	"2015-08-27"	"Tipperary"	"Corail (IRE)"	"12.00"	"20"	"Non-Handicap"	"6"	"7"	"ODonoghue, C"	"Deegan, P D"	"7.5f "	"0"	"15"	"9"	"9"
"13:55:00"	"2015-08-19"	"York"	"Caspian Prince (IRE)"	"20.00"	"22"	"Handicap"	"1"	"20"	"Winston, Robert"	"Ivory, D K"	"5.5f "	"2"	"19"	"11"	"15"
"17:15:00"	"2015-08-11"	"Nottingham"	"Cherokee Princess (IRE)"	"20.00"	"30.19"	"Handicap"	"11"	"11"	"Meehan, Chris"	"Appleby, M"	"1m2f "	"6"	"21"	"7"	"8"
"16:30:00"	"2015-07-22"	"Catterick"	"Rose Acclaim (IRE)"	"18.00"	"24.42"	"Handicap"	"4"	"9"	"Eaves, Tom"	"OMeara, D"	"6f "	"6"	"9"	"6"	"10"
"21:00:00"	"2015-07-16"	"Leopardstown"	"Volt (IRE)"	"14.00"	"21.11"	"Handicap"	"7"	"9"	"Cleary, R P"	"Duke, B W"	"7f "	"0"	"21"	"4"	"9"
"19:35:00"	"2015-06-19"	"Newmarket (July)"	"Unnoticed"	"25.00"	"46.98"	"Handicap"	"10"	"15"	"Butterfield, Mr J"	"Pears, Ollie"	"1m "	"5"	"17"	"6"	"10"
"18:25:00"	"2015-06-18"	"Leopardstown"	"Catalyst (IRE)"	"2.50"	"3.73"	"Maiden"	"2"	"8"	"ODonoghue, C"	"Twomey, P"	"1m "	"0"	"17"	"2"	"14"
"19:40:00"	"2015-06-08"	"Pontefract"	"Bimbo"	"10.00"	"13.39"	"Handicap"	"9"	"10"	"Chaloner, G"	"Fahey, R A"	"6f "	"3"	"22"	"8"	"8"
"15:25:00"	"2015-06-05"	"Catterick"	"Destalink"	"1.88"	"2.93"	"Maiden"	"3"	"12"	"Norton, Francis"	"Cecil, Lady"	"1m4f "	"5"	"21"	"4"	"12"
"14:15:00"	"2015-05-17"	"Navan"	"Father Frost (IRE)"	"4.00"	"5.2"	"Non-Handicap"	"4"	"7"	"OBrien, J P"	"OBrien, A P"	"6f "	"0"	"27"	"1"	"13"
"16:35:00"	"2015-05-01"	"Musselburgh"	"U Think Ur Funny (IRE)"	"9.00"	"12"	"Handicap"	"3"	"6"	"McHugh, B"	"Coyle, Tony"	"5f "	"6"	"18"	"2"	"5"
"16:20:00"	"2015-04-15"	"Leopardstown"	"Yes I Am (IRE)"	"8.00"	"10"	"Handicap"	"3"	"18"	"Hayes, C D"	"Deegan, P D"	"1m "	"0"	"6"	"6"	"12"
"16:35:00"	"2014-10-26"	"Leopardstown"	"Ardmore (IRE)"	"16.00"	"23.96"	"Maiden"	"6"	"20"	"Manning, K J"	"Bolger, J S"	"1m1f "	"0"	"27"	"6"	"14"
"18:00:00"	"2014-09-30"	"Ayr"	"Smile For Me (IRE)"	"8.50"	"12.5"	"Handicap"	"6"	"9"	"Garritty, Jack"	"Berry, A"	"1m "	"6"	"28"	"4"	"12"
"14:20:00"	"2014-09-05"	"Newcastle"	"Simply Black (IRE)"	"8.00"	"9.6"	"Maiden"	"1"	"9"	"James, S H"	"OMeara, D"	"5f "	"5"	"21"	"11"	"13"
"17:20:00"	"2014-08-09"	"Lingfield"	"Pacos Dream"	"14.00"	"17.36"	"Handicap Nursery"	"5"	"10"	"Cosgrave, Pat"	"Dunlop, H J L"	"6f "	"6"	"28"	"6"	"7"
"14:15:00"	"2014-08-09"	"Redcar"	"Smart Stepper (IRE)"	"7.00"	"8.6"	"Seller"	"1"	"11"	"Beasley, Connor"	"Dods, M"	"6f "	"6"	"13"	"5"	"5"
"17:45:00"	"2014-08-07"	"Leopardstown"	"Chocolate Diamond (IRE)"	"10.00"	"12.5"	"Maiden"	"4"	"11"	"Keane, C T"	"Lyons, G M"	"1m1f "	"0"	"28"	"5"	"7"
"20:55:00"	"2014-07-21"	"Windsor"	"High Love (IRE)"	"14.00"	"18.76"	"Handicap"	"2"	"9"	"Carson, William"	"Dascombe, Tom"	"1m3.5f "	"4"	"21"	"4"	"12"
"14:45:00"	"2014-07-17"	"Hamilton"	"Absolute Bearing (IRE)"	"66.00"	"106.77"	"Claimer"	"5"	"6"	"Mulrennan, Paul"	"Etherington, T J"	"6f "	"6"	"24"	"12"	"20"
"14:00:00"	"2014-07-15"	"Beverley"	"Perfect Girl (IRE)"	"20.00"	"37.84"	"Maiden"	"7"	"14"	"Sousa, Silvestre De"	"Easterby, T D"	"5f "	"5"	"10"	"6"	"8"
"16:10:00"	"2014-07-12"	"Tipperary"	"Folk Law (IRE)"	"40.00"	"70"	"Non-Handicap"	"6"	"8"	"Lynch, Fergal"	"Stack, T"	"5f "	"0"	"27"	"4"	"8"
"15:40:00"	"2014-07-12"	"Ascot"	"Temptress (IRE)"	"8.00"	"10.73"	"Handicap"	"1"	"6"	"Dobbs, Pat"	"Charlton, Roger/Harry"	"1m "	"3"	"22"	"2"	"6"
"16:40:00"	"2014-07-09"	"Yarmouth"	"Trikala (IRE)"	"5.00"	"7.04"	"Handicap"	"7"	"8"	"Atzeni, Andrea"	"Botti, M"	"1m2f "	"5"	"13"	"4"	"6"
"20:30:00"	"2014-06-25"	"Naas"	"Dalkova"	"4.00"	"6.2"	"Handicap"	"1"	"6"	"McCullagh, N G"	"Murtagh, J P"	"1m "	"0"	"17"	"7"	"9"
"21:10:00"	"2014-06-20"	"Newmarket (July)"	"Lady Lydia (IRE)"	"5.00"	"6.43"	"Handicap"	"6"	"12"	"Kirby, Adam"	"Allen, C N"	"5f "	"5"	"7"	"5"	"8"
"19:35:00"	"2014-06-20"	"Newmarket (July)"	"Saalib (USA)"	"12.00"	"17.5"	"Handicap"	"5"	"7"	"Hanagan, Paul"	"Meehan, B J"	"1m "	"5"	"13"	"12"	"13"
"15:40:00"	"2014-06-14"	"Chester"	"Smokethatthunders (IRE)"	"5.00"	"6.6"	"Handicap"	"6"	"8"	"Donohoe, Stephen"	"Pitt, T J"	"6f "	"4"	"28"	"10"	"12"
"17:00:00"	"2014-06-11"	"Yarmouth"	"Kiss From A Rose"	"4.50"	"6"	"Handicap"	"3"	"10"	"Catlin, Chris"	"Guest, Rae"	"6f "	"6"	"23"	"6"	"12"
"16:50:00"	"2014-06-07"	"Epsom"	"Kelinni (IRE)"	"10.00"	"13.01"	"Handicap"	"10"	"15"	"Dettori, L"	"Botti, M"	"1m4f "	"2"	"14"	"3"	"4"
"14:05:00"	"2014-05-31"	"Haydock"	"Sultanina"	"10.00"	"15.33"	"Non-Handicap"	"1"	"11"	"Buick, William"	"Gosden, J H M"	"1m4f "	"1"	"16"	"1"	"11"
"20:20:00"	"2014-05-12"	"Windsor"	"Yeah Baby (IRE)"	"2.75"	"3.8"	"Handicap"	"5"	"5"	"Hughes, Richard"	"Hills, Charles"	"1m3.5f "	"5"	"14"	"2"	"7"
"13:30:00"	"2013-10-20"	"Bath"	"Black Rodded"	"1.38"	"2.41"	"Maiden"	"1"	"9"	"Hughes, Richard"	"Morrison, H"	"5.5f "	"5"	"3"	"2"	"4"
"13:55:00"	"2013-09-21"	"Newmarket (Rowley)"	"Mollasses"	"80.00"	"193.51"	"Maiden"	"10"	"14"	"Fanning, Joe"	"Portman, J G"	"1m "	"4"	"29"	"8"	"11"
"16:45:00"	"2013-09-16"	"Listowel"	"Fulminata (IRE)"	"8.00"	"8.97"	"Maiden"	"1"	"13"	"Manning, K J"	"Bolger, J S"	"1m "	"0"	"12"	"3"	"11"
"14:00:00"	"2013-09-04"	"Bath"	"Benoordenhout (IRE)"	"66.00"	"113.97"	"Maiden"	"4"	"4"	"Fahy, J P"	"Portman, J G"	"5.5f "	"5"	"20"	"9"	"12"
"17:35:00"	"2013-08-03"	"Goodwood"	"Pal Of The Cat"	"20.00"	"41.01"	"Handicap"	"1"	"12"	"Quinn, Jimmy"	"Gubby, B"	"5f "	"3"	"15"	"5"	"10"
"19:15:00"	"2013-07-06"	"Carlisle"	"Chamberlain"	"28.00"	"49.98"	"Maiden"	"11"	"13"	"Levey, S M"	"McCabe, A J"	"6f "	"5"	"11"	"4"	"10"
"17:50:00"	"2013-07-05"	"Bellewstown"	"Dancingwithangels (IRE)"	"7.00"	"9"	"Handicap"	"UR"	"15"	"Lee, W J"	"McConnell, John C"	"1m "	"0"	"25"	"7"	"9"
"20:05:00"	"2013-06-17"	"Windsor"	"Shamdarley (IRE)"	"1.25"	"2.55"	"Handicap"	"2"	"11"	"Kirby, Adam"	"Botti, M"	"1m.5f "	"4"	"18"	"6"	"9"
"17:55:00"	"2013-06-15"	"Lingfield"	"Oxlip"	"8.00"	"11"	"Maiden"	"8"	"9"	"Catlin, Chris"	"Hannon, R"	"5f "	"6"	"16"	"5"	"8"
"15:25:00"	"2013-06-14"	"Musselburgh"	"Compton Heights"	"10.00"	"20.77"	"Handicap"	"7"	"12"	"Lee, G"	"Goldie, J S"	"5f "	"5"	"21"	"7"	"11"
"15:15:00"	"2013-06-08"	"Haydock"	"Red Duke (USA)"	"18.00"	"28"	"Non-Handicap"	"8"	"8"	"Crowley, Jim"	"Simcock, D M"	"7f "	"1"	"26"	"6"	"6"
"13:35:00"	"2013-04-06"	"Newcastle"	"Code Six (IRE)"	"8.50"	"10.86"	"Handicap"	"3"	"8"	"Eaves, Tom"	"Smart, B"	"5f "	"6"	"14"	"8"	"10"
"14:40:00"	"2012-09-18"	"Thirsk"	"Myanne"	"4.50"	"6.38"	"Seller"	"PU"	"8"	"McDonald, P J"	"Duffield, Mrs A"	"5f "	"5"	"7"	"4"	"8"
 
