RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"17:40:00"	"2024-06-19"	"Ascot"	"Azahara Palace"	"10.00"	"14.5"	"Handicap"	"8"	"24"	"Sousa, Silvestre De"	"Morrison, H"	"1m "	"2"	"23"	"1"	"11"
"17:40:00"	"2024-06-19"	"Ascot"	"Ciara Pearl"	"50.00"	"67.42"	"Handicap"	"13"	"24"	"Doughty, Jack"	"Kubler, Daniel"	"1m "	"2"	"8"	"6"	"10"
"17:40:00"	"2024-06-19"	"Ascot"	"Mammas Girl"	"40.00"	"52.41"	"Handicap"	"14"	"24"	"Egan, David"	"Murray, Adrian"	"1m "	"2"	"24"	"8"	"8"
"17:40:00"	"2024-06-19"	"Ascot"	"Karsavina"	"22.00"	"31.28"	"Handicap"	"16"	"24"	"McMonagle, Dylan B"	"OBrien, Joseph Patrick"	"1m "	"2"	"26"	"7"	"14"
"17:40:00"	"2024-06-19"	"Ascot"	"Roarin Success"	"16.00"	"24.78"	"Handicap"	"22"	"24"	"Whelan, Trevor"	"Charlton, Roger/Harry"	"1m "	"2"	"19"	"2"	"11"
"17:40:00"	"2024-06-19"	"Ascot"	"Back See Daa"	"25.00"	"34.59"	"Handicap"	"23"	"24"	"Lee, Clifford"	"Burke, K R"	"1m "	"2"	"323"	"6"	"18"
"17:40:00"	"2024-06-19"	"Ascot"	"Farhh To Shy"	"40.00"	"65.58"	"Handicap"	"24"	"24"	"Queally, T P"	"Margarson, G G"	"1m "	"2"	"17"	"7"	"9"
"17:05:00"	"2024-06-19"	"Ascot"	"Perotto"	"25.00"	"36.73"	"Handicap"	"3"	"29"	"Marquand, Tom"	"Varian, Roger"	"1m "	"2"	"312"	"1"	"10"
"17:05:00"	"2024-06-19"	"Ascot"	"Kings Code"	"40.00"	"61.69"	"Handicap"	"8"	"29"	"Sousa, Silvestre De"	"Evans, P D"	"1m "	"2"	"4"	"4"	"8"
"17:05:00"	"2024-06-19"	"Ascot"	"Fantastic Fox"	"33.00"	"47.64"	"Handicap"	"9"	"29"	"Keeley, Aidan"	"Varian, Roger"	"1m "	"2"	"19"	"5"	"15"
"17:05:00"	"2024-06-19"	"Ascot"	"Dutch Decoy"	"33.00"	"46.91"	"Handicap"	"16"	"29"	"Fanning, Joe"	"Johnston, Charlie"	"1m "	"2"	"19"	"8"	"15"
"14:50:00"	"2024-06-19"	"Hamilton"	"Lucius Aurelius"	"9.00"	"12"	"Maiden"	"8"	"8"	"Eaves, Tom"	"Ryan, K A"	"6f "	"4"	"21"	"3"	"5"
"14:30:00"	"2024-06-19"	"Ascot"	"Amestris"	"14.00"	"15"	"Non-Handicap"	"9"	"24"	"Stott, Kevin"	"Bell, M L W"	"5f "	"1"	"18"	"1"	"6"
"14:30:00"	"2024-06-19"	"Ascot"	"Adrestia"	"50.00"	"55.43"	"Non-Handicap"	"11"	"24"	"Shepherd, Callum"	"Crisford, Simon"	"5f "	"1"	"9"	"3"	"11"
"14:30:00"	"2024-06-19"	"Ascot"	"Kassaya"	"3.50"	"4.89"	"Non-Handicap"	"12"	"24"	"Murphy, Oisin"	"Balding, A M"	"5f "	"1"	"17"	"1"	"12"
"14:30:00"	"2024-06-19"	"Ascot"	"Enchanting Empress"	"14.00"	"14.08"	"Non-Handicap"	"17"	"24"	"Egan, David"	"Freire, Raphael"	"5f "	"1"	"27"	"1"	"6"
"14:30:00"	"2024-06-19"	"Ascot"	"Spherical"	"12.00"	"14.6"	"Non-Handicap"	"21"	"24"	"Buick, William"	"Varian, Roger"	"5f "	"1"	"28"	"1"	"3"
"14:15:00"	"2024-06-19"	"Hamilton"	"Joshuas Dream"	"25.00"	"32"	"Maiden"	"2"	"5"	"Mulrennan, Paul"	"Goldie, J S"	"5f "	"4"	"19"	"5"	"6"
"14:15:00"	"2024-06-19"	"Hamilton"	"Georgecandoit"	"0.62"	"1.68"	"Maiden"	"3"	"5"	"Garritty, Jack"	"OKeeffe, Jedd"	"5f "	"4"	"19"	"2"	"6"
"14:15:00"	"2024-06-19"	"Hamilton"	"Gobsmacked"	"14.00"	"22.09"	"Maiden"	"4"	"5"	"Eaves, Tom"	"Ryan, K A"	"5f "	"4"	"22"	"6"	"7"
"15:45:00"	"2024-06-18"	"Ascot"	"Purosangue"	"80.00"	"150"	"Non-Handicap"	"9"	"17"	"Probert, David"	"Balding, A M"	"5f "	"1"	"24"	"5"	"7"
"15:45:00"	"2024-06-18"	"Ascot"	"Equality"	"40.00"	"51.02"	"Non-Handicap"	"17"	"17"	"Spencer, Jamie"	"Hills, Charles"	"5f "	"1"	"24"	"7"	"9"
"15:30:00"	"2024-06-18"	"Catterick"	"High Opinion"	"4.50"	"6.6"	"Handicap"	"1"	"9"	"Brookes, Aiden"	"Smart, B"	"5f "	"6"	"16"	"1"	"10"
"15:30:00"	"2024-06-18"	"Catterick"	"Birkenhead"	"4.50"	"5.84"	"Handicap"	"2"	"9"	"Nolan, D"	"Midgley, P T"	"5f "	"6"	"26"	"1"	"7"
"15:30:00"	"2024-06-18"	"Catterick"	"Back Tomorrow"	"33.00"	"55"	"Handicap"	"9"	"9"	"Allan, David"	"Whillans, Ewan"	"5f "	"6"	"12"	"8"	"11"
"15:05:00"	"2024-06-18"	"Ascot"	"Columnist"	"50.00"	"66.31"	"Non-Handicap"	"3"	"22"	"Orr, Oisin"	"Fahey, R A"	"6f "	"1"	"24"	"1"	"6"
"15:05:00"	"2024-06-18"	"Ascot"	"Cool Hoof Luke"	"40.00"	"51.93"	"Non-Handicap"	"4"	"22"	"Sousa, Silvestre De"	"Balding, A M"	"6f "	"1"	"12"	"1"	"10"
"15:05:00"	"2024-06-18"	"Ascot"	"Ingot"	"28.00"	"54.08"	"Non-Handicap"	"17"	"22"	"Shoemark, Kieran"	"Gosden, J H M"	"6f "	"1"	"20"	"2"	"7"
"14:50:00"	"2024-06-18"	"Catterick"	"Educating Rita"	"1.63"	"2.6"	"Novices"	"1"	"8"	"Beasley, Connor"	"Dods, M"	"5f "	"5"	"22"	"2"	"8"
"14:50:00"	"2024-06-18"	"Catterick"	"Desdemona"	"3.50"	"4.64"	"Novices"	"3"	"8"	"Muscutt, D"	"Clover, Tom"	"5f "	"5"	"17"	"2"	"6"
"14:50:00"	"2024-06-18"	"Catterick"	"Deal Maker"	"20.00"	"26.03"	"Novices"	"8"	"8"	"Stott, Kevin"	"Johnston, Charlie"	"5f "	"5"	"17"	"3"	"7"
"14:30:00"	"2024-06-18"	"Ascot"	"Flight Plan"	"66.00"	"77.39"	"Non-Handicap"	"12"	"13"	"Tudhope, Daniel"	"Burke, K R"	"1m "	"1"	"10"	"5"	"11"
"16:55:00"	"2024-06-17"	"Chepstow"	"Bobacious"	"8.50"	"10.35"	"Handicap"	"3"	"9"	"Bryan, Joshua"	"Nicholls, Georgina"	"1m "	"6"	"10"	"5"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"Mintana"	"11.00"	"12.5"	"Handicap"	"2"	"14"	"Leavy, Mr Joe"	"Evans, H J"	"6f "	"6"	"10"	"6"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"Bama Lama"	"4.50"	"7"	"Handicap"	"3"	"14"	"Searle, Oliver"	"Millman, B R"	"6f "	"6"	"9"	"1"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"Miss Billie"	"12.00"	"15.44"	"Handicap"	"10"	"14"	"Crouch, Hector"	"Wigham, M"	"6f "	"6"	"25"	"9"	"10"
"15:48:00"	"2024-06-17"	"Chepstow"	"Howzak"	"7.50"	"11.5"	"Handicap"	"2"	"8"	"Cox, William"	"Faulkner, Ms D C"	"6f "	"5"	"9"	"2"	"6"
"15:18:00"	"2024-06-17"	"Chepstow"	"Hofburg"	"3.33"	"4.4"	"Maiden"	"2"	"5"	"Voikhansky, Alexander"	"Hannon (Jnr), Richard"	"6f "	"4"	"10"	"3"	"7"
"15:00:00"	"2024-06-17"	"Carlisle"	"Atomise"	"4.00"	"6"	"Handicap"	"2"	"9"	"Beasley, Connor"	"Dods, M"	"6f "	"6"	"10"	"3"	"13"
"15:00:00"	"2024-06-17"	"Carlisle"	"The Gay Blade"	"5.00"	"7"	"Handicap"	"4"	"9"	"Mullen, Andrew"	"Jardine, I"	"6f "	"6"	"5"	"5"	"14"
"15:00:00"	"2024-06-17"	"Carlisle"	"Rain Cap"	"16.00"	"21.23"	"Handicap"	"5"	"9"	"Kirrane, Sean"	"Riches, John"	"6f "	"6"	"9"	"2"	"11"
"15:00:00"	"2024-06-17"	"Carlisle"	"Jamies Choice"	"18.00"	"24"	"Handicap"	"8"	"9"	"Swift, Mr Dale"	"Waggott, Miss Tracy"	"6f "	"6"	"10"	"4"	"13"
"14:48:00"	"2024-06-17"	"Chepstow"	"Stockpyle"	"0.91"	"2.08"	"Handicap"	"1"	"7"	"Doughty, Jack"	"Muir, W R"	"1m "	"5"	"5"	"1"	"11"
"14:48:00"	"2024-06-17"	"Chepstow"	"Racing Demon"	"3.33"	"4.66"	"Handicap"	"2"	"7"	"Rooke, George"	"De Giles, Ed"	"1m "	"5"	"14"	"12"	"13"
"14:48:00"	"2024-06-17"	"Chepstow"	"Micks Dream"	"8.00"	"9.8"	"Handicap"	"6"	"7"	"Mangan, Gina"	"Faulkner, Ms D C"	"1m "	"5"	"251"	"10"	"12"
"14:00:00"	"2024-06-17"	"Carlisle"	"Iwo Jima"	"11.00"	"15.25"	"Maiden"	"8"	"9"	"Pyle, William"	"Lidster, Craig"	"6f "	"5"	"19"	"3"	"8"
"17:40:00"	"2024-06-16"	"Doncaster"	"Warrendale Wagyu"	"12.00"	"14.77"	"Handicap"	"1"	"12"	"Sanna, G"	"Quinn, J J"	"5f "	"6"	"172"	"11"	"11"
"17:40:00"	"2024-06-16"	"Doncaster"	"Marcus"	"28.00"	"33.33"	"Handicap"	"2"	"12"	"Hardie, Cameron"	"Wallis, Charlie"	"5f "	"6"	"17"	"4"	"7"
"17:40:00"	"2024-06-16"	"Doncaster"	"Showboated"	"3.50"	"4.37"	"Handicap"	"5"	"12"	"Scott, Rowan"	"Tinkler, N"	"5f "	"6"	"27"	"3"	"9"
"17:40:00"	"2024-06-16"	"Doncaster"	"Missterious"	"28.00"	"35.81"	"Handicap"	"6"	"12"	"McSweeney, O"	"Ryan, K A"	"5f "	"6"	"8"	"13"	"14"
"17:40:00"	"2024-06-16"	"Doncaster"	"Dominant Force"	"14.00"	"15.41"	"Handicap"	"8"	"12"	"Egan, John"	"Carroll, A W"	"5f "	"6"	"17"	"9"	"12"
"17:40:00"	"2024-06-16"	"Doncaster"	"Grid Iron Maiden"	"22.00"	"22.3"	"Handicap"	"9"	"12"	"Robinson, Ben"	"Ellison, B"	"5f "	"6"	"17"	"6"	"6"
"17:10:00"	"2024-06-16"	"Doncaster"	"Kurimu"	"3.50"	"5.67"	"Handicap"	"1"	"10"	"Sousa, Silvestre De"	"Dwyer, C A"	"6f "	"6"	"9"	"2"	"7"
"17:10:00"	"2024-06-16"	"Doncaster"	"Soul Singer"	"7.50"	"9"	"Handicap"	"5"	"10"	"Kirrane, Sean"	"Easterby, T D"	"6f "	"6"	"9"	"5"	"10"
"17:10:00"	"2024-06-16"	"Doncaster"	"Allegro Brillante"	"50.00"	"65"	"Handicap"	"9"	"10"	"Elliott, Rhys"	"Goldie, J S"	"6f "	"6"	"17"	"4"	"6"
"16:40:00"	"2024-06-16"	"Doncaster"	"Forgotten Treasure"	"5.50"	"7.55"	"Handicap"	"2"	"10"	"Muscutt, D"	"Knight, W J"	"7f "	"6"	"24"	"3"	"9"
"16:40:00"	"2024-06-16"	"Doncaster"	"Eagle Landed"	"3.00"	"4.66"	"Handicap"	"5"	"10"	"Sousa, Silvestre De"	"Jenkins, J R"	"7f "	"6"	"19"	"2"	"13"
"16:40:00"	"2024-06-16"	"Doncaster"	"Hill Run"	"8.50"	"9.91"	"Handicap"	"9"	"10"	"Shoemark, Kieran"	"Nicholls, Adrian"	"7f "	"6"	"20"	"12"	"12"
"15:10:00"	"2024-06-16"	"Doncaster"	"Cabelleroso"	"1.10"	"2.26"	"Maiden"	"5"	"9"	"Egan, David"	"Palmer, Hugo"	"7f "	"5"	"22"	"2"	"6"
"15:10:00"	"2024-06-16"	"Doncaster"	"Saytarr"	"6.00"	"7.6"	"Maiden"	"7"	"9"	"Shoemark, Kieran"	"Fellowes, Charlie"	"7f "	"5"	"25"	"5"	"6"
"15:10:00"	"2024-06-16"	"Doncaster"	"Aye Up Lass"	"66.00"	"83.09"	"Maiden"	"8"	"9"	"Wheatley, Zak"	"Carroll, D"	"7f "	"5"	"15"	"10"	"12"
"14:40:00"	"2024-06-16"	"Doncaster"	"Cues Beau"	"6.50"	"8.32"	"Handicap"	"2"	"9"	"Muscutt, D"	"Dunlop, E A L"	"7f "	"5"	"24"	"5"	"6"
"14:40:00"	"2024-06-16"	"Doncaster"	"Lahab"	"6.00"	"8.58"	"Handicap"	"3"	"9"	"Shaw, Harrison"	"Tuer, Grant"	"7f "	"5"	"18"	"5"	"8"
"14:40:00"	"2024-06-16"	"Doncaster"	"Ayr Harbour"	"11.00"	"13.03"	"Handicap"	"7"	"9"	"Rawlinson, Ali"	"Appleby, M"	"7f "	"5"	"18"	"11"	"11"
"14:10:00"	"2024-06-16"	"Doncaster"	"Al Muqdad"	"3.50"	"5.06"	"Handicap"	"1"	"9"	"Nolan, D"	"OMeara, D"	"7f "	"5"	"13"	"1"	"10"
"14:10:00"	"2024-06-16"	"Doncaster"	"Finbars Lad"	"4.00"	"5.28"	"Handicap"	"2"	"9"	"Hart, Jason"	"Quinn, J J"	"7f "	"5"	"29"	"11"	"16"
"14:10:00"	"2024-06-16"	"Doncaster"	"Albeseeingyer"	"4.00"	"6"	"Handicap"	"6"	"9"	"Costello, Dougie"	"Hollinshead, Steph"	"7f "	"5"	"18"	"3"	"9"
"14:10:00"	"2024-06-16"	"Doncaster"	"Priscillas Wish"	"12.00"	"14.45"	"Handicap"	"7"	"9"	"Farragher, Adam J"	"McBride, P J"	"7f "	"5"	"25"	"2"	"7"
"14:10:00"	"2024-06-16"	"Doncaster"	"Falcon"	"66.00"	"126.83"	"Handicap"	"9"	"9"	"Hardie, Cameron"	"Williams, Olly"	"7f "	"5"	"235"	"3"	"6"
"17:20:00"	"2024-06-15"	"York"	"Holkham Bay"	"5.50"	"8.35"	"Handicap"	"1"	"20"	"Wilkie, Brandon"	"Knight, W J"	"6f "	"4"	"21"	"2"	"21"
"17:20:00"	"2024-06-15"	"York"	"Trilby"	"10.00"	"13.32"	"Handicap"	"6"	"20"	"Gray, S A"	"England, Sam"	"6f "	"4"	"21"	"6"	"21"
"17:20:00"	"2024-06-15"	"York"	"The Ridler"	"28.00"	"43.59"	"Handicap"	"19"	"20"	"Orr, Oisin"	"Fahey, R A"	"6f "	"4"	"14"	"11"	"12"
"16:10:00"	"2024-06-15"	"York"	"Epicurian Lad"	"33.00"	"60"	"Maiden"	"6"	"11"	"Garritty, Billy"	"Fahey, R A"	"6f "	"3"	"21"	"9"	"14"
"15:35:00"	"2024-06-15"	"York"	"Media Shooter"	"66.00"	"150"	"Handicap"	"4"	"17"	"Quinn, Jimmy"	"Burke, K R"	"6f "	"2"	"28"	"7"	"11"
"15:35:00"	"2024-06-15"	"York"	"Tropical Island"	"16.00"	"27.59"	"Handicap"	"6"	"17"	"Orr, Oisin"	"Fahey, R A"	"6f "	"2"	"245"	"4"	"9"
"15:35:00"	"2024-06-15"	"York"	"Cover Point"	"50.00"	"105.79"	"Handicap"	"12"	"17"	"James, S H"	"Camacho, Miss J A"	"6f "	"2"	"274"	"1"	"7"
"14:40:00"	"2024-06-15"	"Sandown"	"Adaay In Devon"	"1.38"	"2.63"	"Non-Handicap"	"1"	"7"	"Sousa, Silvestre De"	"Millman, B R"	"5f "	"1"	"28"	"3"	"14"
"14:40:00"	"2024-06-15"	"Sandown"	"Unbreak My Heart"	"28.00"	"38.72"	"Non-Handicap"	"4"	"7"	"Crowley, Jim"	"Cox, C G"	"5f "	"1"	"30"	"6"	"7"
"14:40:00"	"2024-06-15"	"Sandown"	"Symbology"	"10.00"	"11.63"	"Non-Handicap"	"6"	"7"	"Buick, William"	"Cox, C G"	"5f "	"1"	"28"	"12"	"14"
"19:50:00"	"2024-06-14"	"Goodwood"	"Enchanting"	"1.10"	"2.22"	"Handicap"	"1"	"5"	"Doyle, Hollie"	"Balding, A M"	"5f "	"4"	"13"	"4"	"19"
"19:50:00"	"2024-06-14"	"Goodwood"	"Mc Loven"	"4.50"	"5.37"	"Handicap"	"2"	"5"	"Crowley, Jim"	"Dow, S"	"5f "	"4"	"13"	"13"	"19"
"19:50:00"	"2024-06-14"	"Goodwood"	"Mart"	"5.00"	"6.5"	"Handicap"	"4"	"5"	"Clutterbuck, Rhys"	"Cunha, Dylan"	"5f "	"4"	"13"	"10"	"19"
"19:15:00"	"2024-06-14"	"Goodwood"	"Cypriot Diaspora"	"4.00"	"5.3"	"Handicap"	"1"	"7"	"Coakley, Ross"	"Millman, B R"	"6f "	"5"	"17"	"2"	"8"
"19:15:00"	"2024-06-14"	"Goodwood"	"Gogo Yubari"	"5.00"	"7.2"	"Handicap"	"2"	"7"	"Clutterbuck, Rhys"	"Cunha, Dylan"	"6f "	"5"	"21"	"3"	"8"
"19:15:00"	"2024-06-14"	"Goodwood"	"Land Of Magic"	"7.50"	"9.71"	"Handicap"	"3"	"7"	"Bowen, S D"	"Bridger, J / Cook, R"	"6f "	"5"	"7"	"6"	"10"
"19:15:00"	"2024-06-14"	"Goodwood"	"Lyraisa"	"3.33"	"4.59"	"Handicap"	"4"	"7"	"Doyle, Hollie"	"Hannon (Jnr), Richard"	"6f "	"5"	"28"	"8"	"19"
"19:15:00"	"2024-06-14"	"Goodwood"	"Hilltop"	"4.00"	"5.8"	"Handicap"	"6"	"7"	"Crowley, Jim"	"Kubler, Daniel"	"6f "	"5"	"20"	"5"	"8"
"17:30:00"	"2024-06-14"	"Goodwood"	"Alerta Maxima"	"4.00"	"5.82"	"Maiden"	"1"	"13"	"Crowley, Jim"	"Tregoning, M P"	"6f "	"4"	"20"	"6"	"12"
"17:30:00"	"2024-06-14"	"Goodwood"	"Dollyana"	"5.50"	"6.18"	"Maiden"	"6"	"13"	"Farragher, Adam J"	"Muir, W R"	"6f "	"4"	"25"	"8"	"15"
"17:30:00"	"2024-06-14"	"Goodwood"	"Moostar"	"12.00"	"14"	"Maiden"	"7"	"13"	"Watson, Jason"	"Holland, Darryll"	"6f "	"4"	"27"	"7"	"10"
"17:30:00"	"2024-06-14"	"Goodwood"	"Alondra"	"11.00"	"17"	"Maiden"	"8"	"13"	"Cox, William"	"Hills, Charles"	"6f "	"4"	"13"	"5"	"12"
"17:30:00"	"2024-06-14"	"Goodwood"	"Lightning Force"	"3.50"	"5.94"	"Maiden"	"9"	"13"	"Heard, Tyler"	"Sangster, Ollie"	"6f "	"4"	"23"	"2"	"11"
"15:35:00"	"2024-06-14"	"York"	"Havana Gila"	"16.00"	"21.87"	"Novices"	"1"	"7"	"Turner, Hayley"	"Eustace, Harry"	"5f "	"2"	"23"	"5"	"11"
"15:35:00"	"2024-06-14"	"York"	"Baileys Jubilation"	"2.25"	"3.52"	"Novices"	"4"	"7"	"Hart, Jason"	"Johnston, Charlie"	"5f "	"2"	"28"	"5"	"15"
"15:35:00"	"2024-06-14"	"York"	"I Got Soul"	"33.00"	"43.54"	"Novices"	"5"	"7"	"Eaves, Tom"	"Ryan, K A"	"5f "	"2"	"11"	"6"	"10"
"15:00:00"	"2024-06-14"	"York"	"Alfa Kellenic"	"2.25"	"3.26"	"Handicap"	"1"	"11"	"Pyle, William"	"Lidster, Craig"	"6f "	"2"	"7"	"1"	"10"
"15:00:00"	"2024-06-14"	"York"	"Star Of Lady M"	"18.00"	"22.79"	"Handicap"	"5"	"11"	"Tudhope, Daniel"	"OMeara, D"	"6f "	"2"	"10"	"5"	"6"
"15:00:00"	"2024-06-14"	"York"	"Conservationist"	"50.00"	"85"	"Handicap"	"6"	"11"	"Leavy, Mr Joe"	"Ryan, K A"	"6f "	"2"	"27"	"6"	"7"
"15:00:00"	"2024-06-14"	"York"	"Apeeling"	"11.00"	"14.5"	"Handicap"	"8"	"11"	"Turner, Hayley"	"Balding, A M"	"6f "	"2"	"11"	"1"	"11"
"15:00:00"	"2024-06-14"	"York"	"Lady Pink Rose"	"22.00"	"33.48"	"Handicap"	"10"	"11"	"Shaw, Harrison"	"Burke, K R"	"6f "	"2"	"30"	"9"	"15"
"15:00:00"	"2024-06-14"	"York"	"Thursdays Child"	"6.50"	"8.28"	"Handicap"	"11"	"11"	"Garritty, Billy"	"Hammond, Micky"	"6f "	"2"	"30"	"4"	"15"
"14:25:00"	"2024-06-14"	"York"	"Rex Carver"	"7.00"	"8.1"	"Seller"	"4"	"14"	"Hart, Jason"	"Johnston, Charlie"	"6f "	"3"	"15"	"4"	"4"
"14:05:00"	"2024-06-14"	"Sandown"	"Jenever"	"5.00"	"7"	"Handicap"	"1"	"14"	"Edmunds, Lewis"	"Macey, Jessica"	"5f "	"4"	"20"	"5"	"21"
"14:05:00"	"2024-06-14"	"Sandown"	"Lil Guff"	"4.00"	"6"	"Handicap"	"3"	"14"	"Murphy, Oisin"	"Kubler, Daniel"	"5f "	"4"	"25"	"11"	"11"
"14:05:00"	"2024-06-14"	"Sandown"	"Maharajas Express"	"14.00"	"16.5"	"Handicap"	"5"	"14"	"Ryan, Rossa"	"Jones, Jack"	"5f "	"4"	"14"	"7"	"9"
"14:05:00"	"2024-06-14"	"Sandown"	"Bang On The Bell"	"18.00"	"21.21"	"Handicap"	"11"	"14"	"Dobbs, Pat"	"Jenkins, J R"	"5f "	"4"	"29"	"2"	"7"
"13:30:00"	"2024-06-14"	"Sandown"	"Redorange"	"5.00"	"6.35"	"Novices"	"3"	"12"	"Kingscote, Richard"	"Cox, C G"	"5f "	"4"	"21"	"5"	"8"
"13:30:00"	"2024-06-14"	"Sandown"	"Hucklesbrook"	"11.00"	"16.5"	"Novices"	"4"	"12"	"Osborne, Saffie"	"Teal, R A"	"5f "	"4"	"21"	"8"	"10"
"13:30:00"	"2024-06-14"	"Sandown"	"Candy"	"50.00"	"90"	"Novices"	"6"	"12"	"Keenan, Darragh"	"Spencer, Richard"	"5f "	"4"	"10"	"6"	"11"
"20:45:00"	"2024-06-13"	"Musselburgh"	"Havagomecca"	"2.25"	"3.45"	"Handicap"	"2"	"8"	"Beasley, Connor"	"Dods, M"	"5f "	"6"	"6"	"7"	"13"
"20:45:00"	"2024-06-13"	"Musselburgh"	"Eternal Sunshine"	"18.00"	"22.45"	"Handicap"	"4"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"5f "	"6"	"12"	"12"	"13"
"19:10:00"	"2024-06-13"	"Musselburgh"	"J Street"	"10.00"	"14.88"	"Seller"	"2"	"5"	"Fanning, Joe"	"Lidster, Craig"	"5f "	"5"	"13"	"9"	"10"
"17:05:00"	"2024-06-13"	"Newbury"	"Sixties Chic"	"6.50"	"7.6"	"Handicap"	"1"	"12"	"Bishop, Charles"	"Channon, Jack"	"6f "	"4"	"19"	"1"	"13"
"17:05:00"	"2024-06-13"	"Newbury"	"Abbey Heights"	"4.50"	"7.53"	"Handicap"	"7"	"12"	"Kingscote, Richard"	"Kubler, Daniel"	"6f "	"4"	"8"	"1"	"13"
"17:05:00"	"2024-06-13"	"Newbury"	"One More Wave"	"7.00"	"10.03"	"Handicap"	"10"	"12"	"Hornby, Rob"	"Portman, J G"	"6f "	"4"	"15"	"6"	"11"
"17:05:00"	"2024-06-13"	"Newbury"	"Crazy Luck"	"12.00"	"19"	"Handicap"	"11"	"12"	"Ryan, Rossa"	"Millman, B R"	"6f "	"4"	"19"	"9"	"13"
"16:55:00"	"2024-06-13"	"Nottingham"	"Toptime"	"3.33"	"4.47"	"Handicap"	"3"	"11"	"Edmunds, Lewis"	"Bowring, S R"	"5f "	"6"	"12"	"1"	"11"
"16:55:00"	"2024-06-13"	"Nottingham"	"The Grey Lass"	"7.50"	"9.53"	"Handicap"	"5"	"11"	"Mason, Joanna"	"Easterby, M W"	"5f "	"6"	"6"	"8"	"10"
"16:55:00"	"2024-06-13"	"Nottingham"	"Rhubarb"	"11.00"	"14"	"Handicap"	"8"	"11"	"Probert, David"	"Price, R J"	"5f "	"6"	"13"	"5"	"9"
"16:55:00"	"2024-06-13"	"Nottingham"	"Secret Handsheikh"	"7.00"	"9.2"	"Handicap"	"9"	"11"	"Doyle, Hollie"	"Gallagher, J"	"5f "	"6"	"16"	"5"	"8"
"16:55:00"	"2024-06-13"	"Nottingham"	"Rogue De Vega"	"16.00"	"23.43"	"Handicap"	"10"	"11"	"Hardie, Cameron"	"Brittain, Antony"	"5f "	"6"	"10"	"2"	"8"
"16:40:00"	"2024-06-13"	"Yarmouth"	"Fantasy Navigator"	"4.50"	"7.2"	"Non-Handicap"	"4"	"9"	"Dawson, R"	"Appleby, M"	"6f "	"6"	"9"	"6"	"10"
"16:40:00"	"2024-06-13"	"Yarmouth"	"My Bonnie Lassie"	"6.50"	"8.33"	"Non-Handicap"	"7"	"9"	"Leavy, Mr Joe"	"Best, Jim/Suzi"	"6f "	"6"	"10"	"6"	"9"
"16:30:00"	"2024-06-13"	"Newbury"	"Under The Twilight"	"9.00"	"10.23"	"Handicap"	"7"	"11"	"Marquand, Tom"	"Blake, Michael"	"7f "	"3"	"26"	"5"	"11"
"16:30:00"	"2024-06-13"	"Newbury"	"Be Frank"	"3.50"	"5.5"	"Handicap"	"9"	"11"	"Whelan, Trevor"	"Candy, H"	"7f "	"3"	"20"	"3"	"12"
"16:20:00"	"2024-06-13"	"Nottingham"	"Enderman"	"4.00"	"6.33"	"Handicap"	"2"	"12"	"Nolan, D"	"Midgley, P T"	"6f "	"6"	"16"	"2"	"14"
"16:20:00"	"2024-06-13"	"Nottingham"	"Asadjumeirah"	"6.50"	"8.93"	"Handicap"	"5"	"12"	"Hardie, Cameron"	"Brittain, Antony"	"6f "	"6"	"17"	"4"	"15"
"16:10:00"	"2024-06-13"	"Yarmouth"	"Carmarthen"	"6.00"	"8.84"	"Handicap"	"3"	"9"	"Greatrex, Edward"	"Channon, Jack"	"6f "	"6"	"264"	"7"	"7"
"16:00:00"	"2024-06-13"	"Newbury"	"Sambucus"	"4.00"	"7.4"	"Novices"	"4"	"11"	"Osborne, Saffie"	"Walker, Ed"	"1m "	"2"	"29"	"3"	"11"
"16:00:00"	"2024-06-13"	"Newbury"	"Uplift"	"18.00"	"23.37"	"Novices"	"5"	"11"	"Shoemark, Kieran"	"Gosden, J H M"	"1m "	"2"	"211"	"7"	"13"
"16:00:00"	"2024-06-13"	"Newbury"	"Icecap"	"150.00"	"453.75"	"Novices"	"6"	"11"	"Sayette, B D L"	"Owens, Patrick"	"1m "	"2"	"24"	"6"	"12"
"16:00:00"	"2024-06-13"	"Newbury"	"Heckmondwike"	"250.00"	"741.75"	"Novices"	"7"	"11"	"Bishop, Charles"	"Eustace, Harry"	"1m "	"2"	"23"	"6"	"9"
"16:00:00"	"2024-06-13"	"Newbury"	"No Mischief"	"250.00"	"586"	"Novices"	"8"	"11"	"Hornby, Rob"	"Portman, J G"	"1m "	"2"	"260"	"8"	"11"
"15:35:00"	"2024-06-13"	"Yarmouth"	"Atlantic Gamble"	"3.50"	"5.5"	"Handicap"	"1"	"9"	"Shepherd, Callum"	"Knight, W J"	"1m "	"6"	"22"	"1"	"11"
