RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"13:30:00"	"2026-06-19"	"Market Rasen"	"Grey Gamble (IRE)"	"80.00"	"144.22"	"Maiden Hurdle"	"4"	"7"	"Jones, Ben R"	"Lavelle, Miss E C"	"3m "	"4"	"26"	"5"	"8"
"20:12:00"	"2026-06-15"	"Kilbeggan"	"Mistakenforanother (IRE)"	"9.00"	"14.89"	"NH Flat"	"2"	"14"	"Halford, Mr J M"	"Ryan, John Patrick"	"2m "	"0"	"32"	"4"	"10"
"18:42:00"	"2026-06-15"	"Kilbeggan"	"Strong Contender (IRE)"	"40.00"	"155.3"	"Handicap Hurdle"	"7"	"15"	"Smithers, C D"	"Lee, Norman"	"3m.5f "	"0"	"37"	"13"	"15"
"17:42:00"	"2026-06-15"	"Kilbeggan"	"Maximillian Lady (IRE)"	"6.00"	"11.2"	"Hurdle"	"PU"	"8"	"Condon, R J"	"Hennessy, Paul"	"2m3f "	"0"	"47"	"12"	"16"
"16:30:00"	"2026-06-14"	"Downpatrick"	"The Poets Way (IRE)"	"80.00"	"330"	"Handicap Hurdle"	"9"	"14"	"Harvey, Mr B W"	"McCourt, T G"	"2m2f "	"0"	"30"	"11"	"16"
"14:50:00"	"2026-06-14"	"Downpatrick"	"Hillhead Runner (IRE)"	"11.00"	"12.97"	"Handicap Hurdle"	"7"	"12"	"OSullivan, Alan"	"Byrnes, C"	"2m3f "	"0"	"35"	"9"	"15"
"14:50:00"	"2026-06-14"	"Downpatrick"	"Layenda (IRE)"	"25.00"	"32.28"	"Handicap Hurdle"	"9"	"12"	"Berry, Mr R A"	"Murphy, C A"	"2m3f "	"0"	"37"	"3"	"14"
"14:50:00"	"2026-06-14"	"Downpatrick"	"Midnight Eagle (IRE)"	"5.50"	"7.2"	"Handicap Hurdle"	"10"	"12"	"Kelly, Aidan"	"McNamara, Andrew"	"2m3f "	"0"	"31"	"3"	"10"
"14:50:00"	"2026-06-14"	"Downpatrick"	"Long Gone (IRE)"	"8.00"	"13"	"Handicap Hurdle"	"PU"	"12"	"Millar, Mr C P"	"Kelly, Noel C"	"2m3f "	"0"	"30"	"6"	"14"
"14:20:00"	"2026-06-14"	"Downpatrick"	"Magical Act (IRE)"	"150.00"	"940"	"Maiden Hurdle"	"11"	"14"	"Younge, Mr J"	"Hanlon, John Joseph"	"2m3f "	"0"	"37"	"7"	"9"
"13:50:00"	"2026-06-14"	"Downpatrick"	"Sound Judgement (IRE)"	"1.00"	"2.37"	"Maiden Hurdle"	"3"	"12"	"Williamson, Mr J H"	"Elliott, Gordon"	"2m6f "	"0"	"80"	"6"	"12"
"13:50:00"	"2026-06-14"	"Downpatrick"	"Lunar Majesty (IRE)"	"5.00"	"8.55"	"Maiden Hurdle"	"5"	"12"	"Berry, Mr R A"	"Murphy, C A"	"2m6f "	"0"	"56"	"6"	"10"
"13:50:00"	"2026-06-14"	"Downpatrick"	"Toor Idaho (IRE)"	"40.00"	"69.86"	"Maiden Hurdle"	"9"	"12"	"Power, D J"	"Flynn, Ms M"	"2m6f "	"0"	"32"	"PU"	"18"
"18:12:00"	"2026-06-13"	"Uttoxeter"	"Knolton Park (IRE)"	"100.00"	"473.86"	"Novices Hurdle"	"UR"	"6"	"Bellamy, Tom"	"Williams, Miss Venetia"	"2m "	"4"	"28"	"7"	"11"
"16:20:00"	"2026-06-13"	"Downpatrick"	"Coppola (IRE)"	"6.00"	"8.4"	"Beginners Chase"	"PU"	"6"	"Sexton, K C"	"Elliott, Gordon"	"2m7.5f "	"0"	"50"	"PU"	"16"
"16:10:00"	"2026-06-13"	"Hexham"	"Lets Mingle (IRE)"	"10.00"	"14.5"	"Handicap Hurdle"	"5"	"8"	"Power, Jack"	"Russell, Miss Lucinda V"	"2m7.5f "	"4"	"30"	"3"	"6"
"15:45:00"	"2026-06-13"	"Downpatrick"	"Magic Day (IRE)"	"12.00"	"16.98"	"Handicap Chase"	"6"	"14"	"OConnor, M P"	"Bromhead, Henry De"	"2m3.5f "	"0"	"54"	"3"	"12"
"15:10:00"	"2026-06-13"	"Downpatrick"	"Nothing Hectic (IRE)"	"10.00"	"15.5"	"Handicap Hurdle"	"7"	"13"	"Mullins, Mr P W"	"McLoughlin, Hilary"	"2m6f "	"0"	"34"	"7"	"15"
"15:10:00"	"2026-06-13"	"Downpatrick"	"Road To The Sea (IRE)"	"40.00"	"70"	"Handicap Hurdle"	"8"	"13"	"Coonan, Mr B M"	"Coyle, Thomas"	"2m6f "	"0"	"32"	"F"	"15"
"14:35:00"	"2026-06-13"	"Downpatrick"	"Watty Show (IRE)"	"10.00"	"12.5"	"Handicap Hurdle"	"8"	"14"	"Gleeson, Mr J L"	"Bromhead, Henry De"	"2m6f "	"0"	"31"	"7"	"18"
"14:00:00"	"2026-06-13"	"Downpatrick"	"Goodie Girl (IRE)"	"6.00"	"9.8"	"Handicap Hurdle"	"6"	"11"	"OSullivan, Alan"	"McLoughlin, D A"	"2m2f "	"0"	"36"	"8"	"10"
"13:25:00"	"2026-06-13"	"Downpatrick"	"Brosna Queen (IRE)"	"2.75"	"4.11"	"Maiden Hurdle"	"1"	"10"	"Doyle, R A"	"Carey, Gerard"	"2m3f "	"0"	"32"	"5"	"16"
"13:25:00"	"2026-06-13"	"Downpatrick"	"Torque De Lune (IRE)"	"250.00"	"833.58"	"Maiden Hurdle"	"4"	"10"	"Sexton, Mr H E"	"Hanlon, John Joseph"	"2m3f "	"0"	"30"	"F"	"18"
"13:25:00"	"2026-06-13"	"Downpatrick"	"Hathaways Cottage (IRE)"	"6.50"	"8.77"	"Maiden Hurdle"	"6"	"10"	"Millar, Mr C P"	"Christie, D M"	"2m3f "	"0"	"40"	"9"	"19"
"17:50:00"	"2026-06-12"	"Newton Abbot"	"Hurst Hill (IRE)"	"5.00"	"6.7"	"Handicap Hurdle"	"4"	"5"	"Sansom, Daniel"	"Mullins, J W"	"3m3f "	"5"	"29"	"7"	"10"
"20:53:00"	"2026-06-11"	"Worcester"	"Portetta (IRE)"	"20.00"	"27"	"Handicap Hurdle"	"6"	"9"	"Hanlon, Mr P"	"Hanlon, John Joseph"	"2m5f "	"4"	"38"	"10"	"20"
"14:30:00"	"2026-06-10"	"Fontwell"	"Viscountess Nelson (IRE)"	"0.91"	"2.1"	"Novices Hurdle"	"2"	"6"	"Bowen, James C"	"Henderson, N J"	"2m3.5f "	"4"	"48"	"1"	"7"
"20:30:00"	"2026-06-09"	"Sligo"	"Circus Hill (IRE)"	"3.00"	"5.23"	"NH Flat"	"2"	"14"	"Dunne, Mr J"	"McNiff, Mark Michael"	"2m2f "	"0"	"28"	"4"	"16"
"20:30:00"	"2026-06-09"	"Sligo"	"Tacograph (IRE)"	"1.10"	"2.38"	"NH Flat"	"6"	"14"	"Mullins, Mr P W"	"Mullins, W P"	"2m2f "	"0"	"42"	"3"	"19"
"20:30:00"	"2026-06-09"	"Sligo"	"Leva Deva (IRE)"	"100.00"	"380"	"NH Flat"	"14"	"14"	"Colleran, Mr F"	"Collins, Darren"	"2m2f "	"0"	"28"	"PU"	"16"
"19:00:00"	"2026-06-09"	"Sligo"	"Grennanstown Lady (IRE)"	"11.00"	"22.85"	"Handicap Hurdle"	"14"	"16"	"OConnor, M P"	"Keane, Gerard"	"2m1.5f "	"0"	"35"	"7"	"8"
"18:30:00"	"2026-06-09"	"Sligo"	"Lilac Lady (IRE)"	"3.50"	"5.4"	"Maiden Hurdle"	"4"	"16"	"King, Alan"	"McNiff, Mark Michael"	"2m1.5f "	"0"	"28"	"2"	"15"
"17:55:00"	"2026-06-09"	"Sligo"	"Clash Gold (IRE)"	"7.00"	"11.21"	"Maiden Hurdle"	"2"	"11"	"OConnor, M P"	"Flood, F"	"2m1.5f "	"0"	"51"	"5"	"12"
"17:55:00"	"2026-06-09"	"Sligo"	"Mia In Milan (IRE)"	"16.00"	"22.64"	"Maiden Hurdle"	"5"	"11"	"Hogan, C M"	"Fitzgerald, D E"	"2m1.5f "	"0"	"29"	"13"	"16"
"16:00:00"	"2026-06-09"	"Southwell"	"Rock Sensation (IRE)"	"4.50"	"5.96"	"Maiden Hurdle"	"2"	"9"	"Burke, Jonathan"	"Scholfield, Nick"	"2m5f "	"4"	"26"	"4"	"9"
"17:27:00"	"2026-06-07"	"Punchestown"	"Cocos Legacy (IRE)"	"3.50"	"5.4"	"NH Flat"	"4"	"10"	"McGill, Mr O"	"Flynn, Paul W"	"2m.5f "	"0"	"30"	"1"	"9"
"17:02:00"	"2026-06-07"	"Perth"	"Settle Down Jill (IRE)"	"4.50"	"5.82"	"Handicap Chase"	"3"	"6"	"Reed, Harry"	"Davidson, Tristan"	"3m.5f "	"4"	"32"	"1"	"7"
"15:07:00"	"2026-06-07"	"Punchestown"	"Fortunate Lighting (IRE)"	"40.00"	"86.13"	"Handicap Hurdle"	"11"	"16"	"Benson, Miss G"	"Coyle, Thomas"	"2m3f "	"0"	"29"	"8"	"10"
"16:15:00"	"2026-06-06"	"Worcester"	"Miss Kingston (IRE)"	"3.33"	"5.01"	"Novices Hurdle"	"2"	"8"	"Gethings, Ciaran"	"Ralph, Alastair"	"2m "	"4"	"43"	"1"	"12"
"15:00:00"	"2026-06-06"	"Punchestown"	"Tiffinys Girl (IRE)"	"11.00"	"17.38"	"Handicap Chase"	"7"	"16"	"Finegan, Mr E"	"Burke, W J"	"3m.5f "	"0"	"30"	"2"	"8"
"15:00:00"	"2026-06-06"	"Punchestown"	"Justabitofyours (IRE)"	"40.00"	"67.25"	"Handicap Chase"	"PU"	"16"	"Gilligan, Jack G"	"Gilligan, Paul John"	"3m.5f "	"0"	"28"	"UR"	"5"
"13:45:00"	"2026-06-06"	"Worcester"	"Charity Barnum (IRE)"	"14.00"	"19.22"	"Handicap Chase"	"4"	"4"	"Bowen, Sean P"	"Day, Dermot"	"2m4f "	"4"	"47"	"PU"	"12"
"20:30:00"	"2026-06-05"	"Clonmel"	"Sallap (IRE)"	"12.00"	"17.5"	"Handicap Hurdle"	"1"	"15"	"Kelly, Aidan"	"Curling, S"	"2m6.5f "	"0"	"26"	"14"	"21"
"19:55:00"	"2026-06-05"	"Clonmel"	"Stumblin In (IRE)"	"18.00"	"32"	"Handicap Hurdle"	"6"	"16"	"Donovan, Philip"	"Doyle, Jack"	"2m3.5f "	"0"	"46"	"12"	"16"
"18:10:00"	"2026-06-05"	"Clonmel"	"Kps Ladyofknock (IRE)"	"4.50"	"7"	"Handicap Hurdle"	"11"	"15"	"OConnor, Mr T E"	"Fahey, Mark"	"2m.5f "	"0"	"54"	"F"	"11"
"20:30:00"	"2026-06-03"	"Warwick"	"Granny B (IRE)"	"33.00"	"38"	"Handicap Hurdle"	"5"	"6"	"Brogan, Kevin"	"Mullineaux, M"	"2m "	"5"	"26"	"PU"	"9"
"16:00:00"	"2026-06-03"	"Newton Abbot"	"Porter In The Park (IRE)"	"3.50"	"4.96"	"Handicap Hurdle"	"PU"	"5"	"Johnstone-baker, Mr Cameron"	"Lavelle, Miss E C"	"3m3f "	"4"	"26"	"3"	"8"
"15:30:00"	"2026-06-03"	"Newton Abbot"	"Bees Kiss (IRE)"	"14.00"	"15.97"	"Handicap Novices Chase"	"PU"	"8"	"OFarrell, C"	"Frost, J D"	"3m2f "	"5"	"42"	"7"	"8"
"16:30:00"	"2026-06-02"	"Southwell"	"Belladinotte (IRE)"	"7.50"	"10.5"	"Handicap Hurdle"	"4"	"8"	"Bannister, Harry A A"	"Ender, Miss S J"	"3m.5f "	"5"	"31"	"15"	"15"
"17:17:00"	"2026-06-01"	"Listowel"	"Thelittleballerina (IRE)"	"0.83"	"1.99"	"NH Flat"	"1"	"10"	"Dunne, Mr J"	"Donoghue, Ian"	"2m4f "	"0"	"48"	"1"	"8"
"13:47:00"	"2026-06-01"	"Listowel"	"Poetisa (IRE)"	"3.50"	"7.12"	"Maiden Hurdle"	"4"	"13"	"Hayes, Brian"	"Mullins, W P"	"2m "	"0"	"56"	"7"	"12"
"13:47:00"	"2026-06-01"	"Listowel"	"Wonderful Everyday (IRE)"	"3.00"	"4.69"	"Maiden Hurdle"	"5"	"13"	"OKeeffe, Sean F"	"Mullins, W P"	"2m "	"0"	"33"	"6"	"16"
"14:32:00"	"2025-06-29"	"Uttoxeter"	"Queensworthy (IRE)"	"1.75"	"2.96"	"Novices Hurdle"	"F"	"5"	"Skelton, Harry"	"Skelton, Daniel"	"2m4f "	"3"	"27"	"1"	"7"
"14:10:00"	"2025-06-29"	"Cartmel"	"Miss Jm Reidy (IRE)"	"40.00"	"55.61"	"Novices Hurdle"	"7"	"10"	"Gainford, Mr J C"	"Collins, C M"	"2m1f "	"4"	"35"	"3"	"4"
"14:00:00"	"2025-06-29"	"Uttoxeter"	"Coco Mademoiselle (IRE)"	"3.00"	"4.7"	"Handicap Chase"	"10"	"15"	"Skelton, Harry"	"Skelton, Daniel"	"3m2f "	"2"	"57"	"1"	"14"
"13:30:00"	"2025-06-29"	"Uttoxeter"	"Porter In The Park (IRE)"	"20.00"	"28"	"Handicap Hurdle"	"9"	"14"	"Cobden, Harry"	"Lavelle, Miss E C"	"2m7.5f "	"2"	"50"	"11"	"13"
"15:08:00"	"2025-06-27"	"Cartmel"	"Time Was (IRE)"	"14.00"	"19.42"	"Handicap Hurdle"	"PU"	"11"	"Williamson, Joseph"	"Kirby, P A"	"2m6f "	"5"	"38"	"6"	"7"
"14:38:00"	"2025-06-27"	"Cartmel"	"Kalo Athena (IRE)"	"50.00"	"77.52"	"Maiden Hurdle"	"PU"	"8"	"Jones, Charlotte"	"Moffatt, James"	"2m6f "	"4"	"34"	"6"	"8"
"16:03:00"	"2025-06-25"	"Worcester"	"Golden Echo (IRE)"	"0.83"	"2.02"	"Maiden Hurdle"	"2"	"8"	"Twiston-Davies, Sam"	"Honeyball, A J"	"2m "	"4"	"41"	"BD"	"9"
"14:33:00"	"2025-06-25"	"Worcester"	"Emberscombe (IRE)"	"12.00"	"19"	"Handicap Chase"	"PU"	"14"	"Carver, Bryan"	"Tickle, J"	"2m7.5f "	"5"	"54"	"5"	"8"
"20:57:00"	"2025-06-24"	"Newton Abbot"	"Lucky Rose (IRE)"	"8.50"	"13"	"Handicap Chase"	"1"	"8"	"Davies, James"	"Williams, Noel"	"3m2f "	"5"	"29"	"3"	"5"
"17:00:00"	"2025-06-22"	"Hexham"	"Jakana (IRE)"	"8.50"	"11"	"Handicap Hurdle"	"2"	"4"	"OFarrell, C"	"Kerr, L"	"2m4.5f "	"4"	"58"	"5"	"5"
"16:25:00"	"2025-06-22"	"Hexham"	"Ofaolains Glory (IRE)"	"11.00"	"14.11"	"Handicap Chase"	"BD"	"7"	"Rabbitt, Mr C"	"Corbett, Mrs Susan"	"2m4.5f "	"4"	"93"	"2"	"8"
"15:50:00"	"2025-06-20"	"Market Rasen"	"Queens Wish (IRE)"	"9.00"	"13.4"	"Handicap Hurdle"	"3"	"7"	"Todd, C J"	"Pogson, Charles and Adam"	"2m1.5f "	"5"	"46"	"3"	"4"
"15:50:00"	"2025-06-20"	"Market Rasen"	"Little Soiree (IRE)"	"3.33"	"4.49"	"Handicap Hurdle"	"4"	"7"	"Gordon, Mr Fred"	"Gordon, C"	"2m1.5f "	"5"	"31"	"1"	"7"
"14:05:00"	"2025-06-20"	"Market Rasen"	"Tennessee Orange (IRE)"	"4.00"	"6.16"	"Novices Hurdle"	"1"	"4"	"Bellamy, Tom"	"King, A"	"3m "	"4"	"26"	"4"	"6"
"20:18:00"	"2025-06-16"	"Kilbeggan"	"Duel Concept (IRE)"	"66.00"	"128.1"	"NH Flat"	"7"	"16"	"Shine, Mr C J"	"McLoughlin, Hilary"	"2m "	"0"	"95"	"9"	"12"
"18:18:00"	"2025-06-16"	"Kilbeggan"	"Doyen Og (IRE)"	"50.00"	"130"	"Handicap Hurdle"	"PU"	"14"	"McKenna, Liam"	"Sexton, Adrian"	"3m.5f "	"0"	"37"	"9"	"16"
"18:18:00"	"2025-06-16"	"Kilbeggan"	"Realtin Lonrach (IRE)"	"18.00"	"30.63"	"Handicap Hurdle"	"PU"	"14"	"Cleary-Farrell, S"	"ODowd, M F"	"3m.5f "	"0"	"81"	"PU"	"13"
"17:48:00"	"2025-06-16"	"Kilbeggan"	"Chemdawg (IRE)"	"20.00"	"37.13"	"Handicap Hurdle"	"3"	"16"	"Sexton, Mr H E"	"McKiernan, Oliver"	"3m.5f "	"0"	"81"	"4"	"13"
"17:48:00"	"2025-06-16"	"Kilbeggan"	"Jollie Cosmos (IRE)"	"18.00"	"27.98"	"Handicap Hurdle"	"4"	"16"	"OBrien, P M"	"Rothwell, P J"	"3m.5f "	"0"	"38"	"5"	"8"
"16:38:00"	"2025-06-16"	"Kilbeggan"	"Marvellous Margo (IRE)"	"300.00"	"1000"	"Hurdle"	"7"	"10"	"Ryan, Mr I"	"Maxwell, Conor"	"2m3f "	"0"	"65"	"7"	"9"
"17:20:00"	"2025-06-15"	"Downpatrick"	"Shannon Bank (IRE)"	"3.50"	"6.03"	"NH Flat"	"4"	"9"	"Lavery, Mr D G"	"Cromwell, Gavin Patrick"	"2m2f "	"0"	"56"	"9"	"16"
"16:50:00"	"2025-06-15"	"Downpatrick"	"Ar Nos Na Gaoithe (IRE)"	"5.00"	"7.01"	"Handicap Hurdle"	"2"	"11"	"Sexton, Mr H E"	"Rothwell, P J"	"2m2f "	"0"	"52"	"6"	"15"
"15:15:00"	"2025-06-15"	"Downpatrick"	"Maxios Prime (IRE)"	"4.00"	"5.8"	"Handicap Hurdle"	"2"	"7"	"Gethings, Ciaran"	"Rothwell, P J"	"2m3f "	"0"	"59"	"3"	"9"
"17:58:00"	"2025-06-14"	"Hexham"	"Getaway Frankie (IRE)"	"40.00"	"88.12"	"Novices Hurdle"	"1"	"10"	"Dunne, R T"	"Davidson, Tristan"	"2m.5f "	"3"	"31"	"PU"	"4"
"17:58:00"	"2025-06-14"	"Hexham"	"Hannigans Power (IRE)"	"250.00"	"633.84"	"Novices Hurdle"	"10"	"10"	"Hamilton, Jamie"	"Boanas, Miss G"	"2m.5f "	"3"	"61"	"PU"	"12"
"17:40:00"	"2025-06-14"	"Uttoxeter"	"Miz Klimt (IRE)"	"125.00"	"460"	"Novices Hurdle"	"6"	"9"	"Worsley, Tabitha"	"Coulson, Jake Thomas"	"2m "	"4"	"32"	"3"	"5"
"19:00:00"	"2025-06-13"	"Market Rasen"	"Smugglers Haven (IRE)"	"1.20"	"2.38"	"Handicap Chase"	"2"	"3"	"Bradstock, Miss L"	"Bradstock, Mrs Sara V"	"2m6.5f "	"4"	"33"	"2"	"4"
"20:10:00"	"2025-06-12"	"Worcester"	"Back In The Bay (IRE)"	"2.50"	"3.68"	"Handicap Novices Hurdle"	"2"	"7"	"Chadwick, Alex"	"Owen, J P"	"2m4.5f "	"5"	"37"	"1"	"5"
"19:40:00"	"2025-06-12"	"Worcester"	"Portetta (IRE)"	"2.50"	"4.53"	"Maiden Hurdle"	"5"	"11"	"Hanlon, Mr P"	"Hanlon, John Joseph"	"2m.5f "	"4"	"29"	"2"	"15"
"18:40:00"	"2025-06-12"	"Worcester"	"Woodland Adventure (IRE)"	"0.50"	"1.6"	"NH Flat"	"1"	"10"	"Swan, H C"	"Elliott, Gordon"	"2m.5f "	"5"	"33"	"1"	"15"
"20:28:00"	"2025-06-10"	"Sligo"	"Soldierstown (IRE)"	"4.00"	"5.82"	"NH Flat"	"2"	"15"	"McGill, Mr D"	"Buchanan, Peter"	"2m2.5f "	"0"	"49"	"4"	"16"
"20:28:00"	"2025-06-10"	"Sligo"	"Mercurial Sea (IRE)"	"40.00"	"65.89"	"NH Flat"	"3"	"15"	"Halford, Mr J M"	"Slevin, Nigel"	"2m2.5f "	"0"	"70"	"3"	"16"
"20:28:00"	"2025-06-10"	"Sligo"	"Lily Milan (IRE)"	"25.00"	"63.99"	"NH Flat"	"4"	"15"	"Kiely, Mr D"	"Kiely, Paul Stephen"	"2m2.5f "	"0"	"33"	"4"	"11"
"20:28:00"	"2025-06-10"	"Sligo"	"Wild Mandate (IRE)"	"11.00"	"22"	"NH Flat"	"7"	"15"	"Hayden, Mr C"	"McNiff, Mark Michael"	"2m2.5f "	"0"	"28"	"4"	"11"
"19:58:00"	"2025-06-10"	"Sligo"	"Cullagh Pride (IRE)"	"8.50"	"10.58"	"Handicap Hurdle"	"10"	"16"	"Harvey, Mr B W"	"Fahey, Seamus"	"2m4.5f "	"0"	"31"	"2"	"14"
"19:58:00"	"2025-06-10"	"Sligo"	"Brianna Lily (IRE)"	"16.00"	"27.68"	"Handicap Hurdle"	"11"	"16"	"Callaghan, Mr K"	"Barcoe, James M"	"2m4.5f "	"0"	"82"	"5"	"18"
"18:58:00"	"2025-06-10"	"Sligo"	"Kalanisi Dubh (IRE)"	"7.00"	"9.61"	"Handicap Hurdle"	"8"	"16"	"McKenna, Liam"	"Fahey, Seamus"	"2m1.5f "	"0"	"46"	"5"	"15"
"18:58:00"	"2025-06-10"	"Sligo"	"Bowgate Street (IRE)"	"18.00"	"32.04"	"Handicap Hurdle"	"F"	"16"	"McCurtin, Ambrose"	"Flannery, M"	"2m1.5f "	"0"	"27"	"8"	"15"
"18:28:00"	"2025-06-10"	"Sligo"	"Lilac Lady (IRE)"	"22.00"	"40.53"	"Maiden Hurdle"	"3"	"16"	"King, Alan"	"McNiff, Mark Michael"	"2m1.5f "	"0"	"28"	"6"	"11"
"18:20:00"	"2025-06-10"	"Fontwell"	"Ballyhealy Diamond (IRE)"	"100.00"	"229.42"	"Novices Hurdle"	"6"	"8"	"Sansom, Daniel"	"Steele, Daniel"	"2m3f "	"4"	"60"	"5"	"5"
"17:58:00"	"2025-06-10"	"Sligo"	"Ar Aghaidh (IRE)"	"10.00"	"13.59"	"Maiden Hurdle"	"PU"	"15"	"McGuinness, Miss A"	"Finegan, Hugh Paul"	"2m1.5f "	"0"	"59"	"8"	"11"
"18:38:00"	"2025-06-09"	"Roscommon"	"One Night Standard (IRE)"	"4.00"	"5.7"	"Beginners Chase"	"3"	"14"	"OBrien, P M"	"Cromwell, Gavin Patrick"	"2m5.5f "	"0"	"28"	"8"	"15"
