RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"14:21:00"	"2024-10-09"	"Navan"	"Free Range Kid (IRE)"	"33.00"	"50"	"Maiden"	"12"	"14"	"Keane, C T"	"Lynam, Edward"
"14:43:00"	"2024-09-17"	"Redcar"	"Howay Never (IRE)"	"125.00"	"1000"	"Novices"	"6"	"8"	"Hardie, Cameron"	"Frost, Kevin"
"17:25:00"	"2024-09-11"	"Cork"	"Quite Content (IRE)"	"100.00"	"596.94"	"Handicap"	"14"	"17"	"Crosse, Nathan"	"OSullivan, Daniel William"
"15:00:00"	"2024-08-26"	"Chepstow"	"Silver Puca (IRE)"	"200.00"	"416.89"	"Maiden"	"15"	"16"	"Osborne, Saffie"	"Osborne, J A"
"14:20:00"	"2023-09-20"	"Beverley"	"Profiteer (IRE)"	"50.00"	"152.37"	"Maiden"	"6"	"13"	"Allan, David"	"Easterby, T D"
"16:55:00"	"2023-09-04"	"Windsor"	"Rockytherockstar (IRE)"	"150.00"	"367.6"	"Maiden"	"13"	"13"	"Hornby, Rob"	"Hills, Charles"
"16:20:00"	"2023-09-04"	"Windsor"	"Invincible Navy (IRE)"	"66.00"	"110"	"Maiden"	"5"	"13"	"Quinn, Jimmy"	"Botti, M"
"15:35:00"	"2022-09-08"	"Chepstow"	"Racingbreaks Ryder (IRE)"	"2.50"	"3.62"	"Novices"	"2"	"8"	"Winn, Mark"	"Hills, Charles"
"15:35:00"	"2022-09-08"	"Chepstow"	"Landlordtothestars (IRE)"	"66.00"	"102.88"	"Novices"	"7"	"8"	"Costello, Dougie"	"Evans, H J"
"16:41:00"	"2022-08-27"	"Redcar"	"Bryce (IRE)"	"50.00"	"105.53"	"Novices"	"4"	"15"	"McManoman, Faye"	"Tinkler, N"
"13:43:00"	"2022-08-25"	"Ffos Las"	"Centerstage (IRE)"	"80.00"	"100"	"Maiden"	"10"	"10"	"Crouch, Hector"	"Dunlop, E A L"
"13:00:00"	"2022-08-24"	"Catterick"	"Bernie The Bear (IRE)"	"66.00"	"103.97"	"Maiden"	"8"	"11"	"Nolan, D"	"Fahey, R A"
"15:35:00"	"2021-09-28"	"Cork"	"Moi Garcon (IRE)"	"250.00"	"1000"	"Maiden"	"15"	"15"	"Sheridan, J M"	"Flynn, Patrick J"
"15:05:00"	"2021-09-25"	"Curragh"	"Carlton Banks (IRE)"	"22.00"	"29"	"Maiden"	"2"	"11"	"OConnor, Donagh"	"Levins, J F"
"16:45:00"	"2021-09-07"	"Windsor"	"Kingofhell (IRE)"	"100.00"	"180"	"Novices"	"5"	"13"	"Coakley, Ross"	"Walker, Ed"
"13:20:00"	"2021-08-30"	"Ripon"	"Golden Prosperity (IRE)"	"16.00"	"20"	"Novices"	"3"	"8"	"Mathers, Patrick"	"Coyle, Tony"
"13:05:00"	"2020-09-19"	"Newbury"	"Oo De Lally (IRE)"	"125.00"	"232.24"	"Novices"	"1"	"13"	"Probert, David"	"Balding, A M"
"13:15:00"	"2020-09-15"	"Redcar"	"Dapper Bob (IRE)"	"50.00"	"77.47"	"Novices"	"12"	"12"	"Stott, Kevin"	"Midgley, P T"
"18:30:00"	"2020-08-26"	"Lingfield"	"Stay Coul (IRE)"	"40.00"	"65.09"	"Novices"	"4"	"10"	"Gordon, Josephine"	"Menuisier, David"
"13:45:00"	"2020-08-25"	"Cork"	"Tyrions Dream (IRE)"	"66.00"	"122.07"	"Handicap"	"11"	"14"	"Hayes, C D"	"Howard, Aidan Anthony"
"13:30:00"	"2019-10-09"	"Navan"	"Shadhavar (IRE)"	"66.00"	"716.52"	"Maiden"	"14"	"21"	"Maye, Vanessa"	"Davison, Jack W"
"15:35:00"	"2019-09-12"	"Chepstow"	"General Joe (IRE)"	"20.00"	"38"	"Novices"	"2"	"11"	"Cox, William"	"Cox, C G"
"18:05:00"	"2019-08-28"	"Bellewstown"	"Lequinto (IRE)"	"66.00"	"150.21"	"Maiden"	"6"	"11"	"Hayes, C D"	"OSullivan, Daniel William"
"17:00:00"	"2018-09-19"	"Naas"	"Irregardless (IRE)"	"50.00"	"1000"	"Maiden"	"8"	"8"	"Cleary, R P"	"Kinsella, Donal"
"14:05:00"	"2017-10-04"	"Naas"	"Eadbhard (IRE)"	"40.00"	"125.01"	"Claimer"	"4"	"14"	"Davis, Sean"	"Grassick, M C"
"13:40:00"	"2017-09-14"	"Chepstow"	"Sky Marshal (IRE)"	"20.00"	"32"	"Maiden"	"4"	"10"	"Kingscote, Richard"	"Walker, Ed"
"17:25:00"	"2017-08-26"	"Redcar"	"Gorse (IRE)"	"80.00"	"239.78"	"Novices"	"5"	"15"	"Garritty, Jack"	"Duffield, Mrs A"
"13:30:00"	"2016-10-05"	"Nottingham"	"Coachella (IRE)"	"66.00"	"170"	"Maiden"	"9"	"10"	"Gray, S A"	"De Giles, Ed"
"17:15:00"	"2016-08-27"	"Redcar"	"Hamba Kashe (IRE)"	"66.00"	"159.45"	"Maiden"	"4"	"19"	"Fentiman, Duran"	"Easterby, T D"
"16:15:00"	"2016-08-27"	"Windsor"	"Casaclare (IRE)"	"50.00"	"182.88"	"Maiden"	"6"	"15"	"Fahy, J P"	"ONeill, Jonjo and AJ"
"14:10:00"	"2016-08-25"	"Leicester"	"Young Officer (IRE)"	"25.00"	"25.85"	"Maiden"	"8"	"9"	"Fortune, Jimmy"	"Meehan, B J"
"13:30:00"	"2015-10-07"	"Nottingham"	"Bruntingthorpe (IRE)"	"25.00"	"46"	"Maiden"	"5"	"8"	"Winston, Robert"	"Ivory, D K"
"13:55:00"	"2015-09-16"	"Yarmouth"	"Cadland Lad (IRE)"	"100.00"	"239.92"	"Maiden"	"9"	"9"	"Bentley, Harry"	"Ryan, J"
"14:00:00"	"2015-09-02"	"Lingfield"	"Plantation (IRE)"	"6.00"	"8.7"	"Maiden"	"7"	"9"	"Atzeni, Andrea"	"Varian, Roger"
"18:20:00"	"2015-08-29"	"Redcar"	"Sebastians Wish (IRE)"	"100.00"	"300"	"Novices"	"5"	"6"	"Sullivan, James P"	"Whitaker, R M"
