RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:00:00"	"2026-07-31"	"Galway"	"Hermino Aa (FR)"	"22.00"	"39.67"	"Handicap Chase"	"11"	"20"	"Kelly, T Joseph"	"McNamara, E"
"18:00:00"	"2026-07-31"	"Galway"	"Shanbally Kid (IRE)"	"28.00"	"83.34"	"Handicap Chase"	"F"	"20"	"Kennedy, J W"	"Elliott, Gordon"
"18:00:00"	"2026-07-31"	"Galway"	"Moonovercloon (IRE)"	"18.00"	"32"	"Handicap Chase"	"PU"	"20"	"Kenneally, Michael"	"Queally, Declan"
"18:40:00"	"2026-07-29"	"Galway"	"Maxxum (IRE)"	"50.00"	"80"	"Handicap Chase"	"16"	"22"	"Gilligan, D J"	"Elliott, Gordon"
"18:40:00"	"2026-07-29"	"Galway"	"Senecia (IRE)"	"100.00"	"210.43"	"Handicap Chase"	"UR"	"22"	"Barry, Mr J C"	"Halley, Vincent Laurence"
"17:45:00"	"2026-07-28"	"Galway"	"Finnians Row (IRE)"	"25.00"	"59.38"	"Handicap Chase"	"16"	"20"	"McKenna, Liam"	"McLoughlin, D A"
"15:45:00"	"2026-05-02"	"Punchestown"	"Perceval Legallois (FR)"	"40.00"	"82.4"	"Handicap Chase"	"PU"	"21"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"15:45:00"	"2026-05-02"	"Punchestown"	"The Doyen Chief (IRE)"	"14.00"	"23"	"Handicap Chase"	"PU"	"21"	"Bellamy, Tom"	"King, A"
"15:05:00"	"2026-05-02"	"Punchestown"	"Brucejack (IRE)"	"5.50"	"7.31"	"Handicap Chase"	"7"	"19"	"Kenneally, Michael"	"Fahy, P A"
"15:05:00"	"2026-05-02"	"Punchestown"	"Daily Present (IRE)"	"20.00"	"30"	"Handicap Chase"	"PU"	"19"	"Stone, B T"	"Nolan, Paul"
"15:05:00"	"2026-05-02"	"Punchestown"	"Evies Vladimir (IRE)"	"33.00"	"55.27"	"Handicap Chase"	"PU"	"19"	"Balfe, A"	"Cromwell, Gavin Patrick"
"15:05:00"	"2026-05-02"	"Punchestown"	"Will Do (IRE)"	"33.00"	"45.19"	"Handicap Chase"	"PU"	"19"	"Williamson, Mr J H"	"Elliott, Gordon"
"16:50:00"	"2026-04-30"	"Punchestown"	"Tuckmill (IRE)"	"125.00"	"193.07"	"Handicap Chase"	"10"	"20"	"Burke, Jonathan"	"Fahey, Peter"
"16:50:00"	"2026-04-30"	"Punchestown"	"Western Diego (IRE)"	"25.00"	"50"	"Handicap Chase"	"14"	"20"	"Hayes, Brian"	"Mullins, W P"
"16:00:00"	"2026-04-11"	"Aintree"	"Johnnywho (IRE)"	"12.00"	"17.33"	"Handicap Chase"	"4"	"34"	"McLernon, R P"	"ONeill, Jonjo and AJ"
