RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"20:25:00"	"2026-07-31"	"Musselburgh"	"Simple Star (IRE)"	"8.00"	"10.5"	"Handicap"	"4"	"6"	"Beasley, Connor"	"Rutherford, Gary"
"15:00:00"	"2026-07-31"	"Goodwood"	"Godwinson"	"25.00"	"50"	"Handicap"	"10"	"18"	"Probert, David"	"Channon, Jack"
"13:50:00"	"2026-07-31"	"Goodwood"	"Maxi King (IRE)"	"12.00"	"22.46"	"Handicap"	"10"	"15"	"Moore, Toby"	"Foy, Kevin"
"18:40:00"	"2026-07-30"	"Epsom"	"Dream Harder (IRE)"	"10.00"	"14.48"	"Handicap"	"1"	"5"	"Hornby, Rob"	"Loughnane, Daniel Mark"
"17:25:00"	"2026-07-30"	"Nottingham"	"Showmedemoney (IRE)"	"18.00"	"21.33"	"Handicap"	"6"	"6"	"Cole, Miss Taryn"	"Benton, Craig"
"14:35:00"	"2026-07-30"	"Nottingham"	"Great Blasket (IRE)"	"0.62"	"1.61"	"Handicap"	"1"	"5"	"Fallon, Cieren"	"Owen, J P"
"20:20:00"	"2026-07-29"	"Galway"	"Black Heather (IRE)"	"18.00"	"26.26"	"Handicap"	"12"	"19"	"Carroll, G F"	"Cromwell, Gavin Patrick"
"15:15:00"	"2026-07-29"	"Redcar"	"Diderot"	"8.00"	"9.8"	"Handicap"	"7"	"8"	"Marshall, Tom Kiely"	"Camacho, Miss J A"
"18:30:00"	"2026-07-28"	"Ffos Las"	"Distinct Spirit"	"0.29"	"1.32"	"Handicap"	"1"	"4"	"Nader, Ebrahim"	"Kubler, Daniel"
"14:35:00"	"2026-07-28"	"Yarmouth"	"Baltic"	"3.50"	"4.9"	"Handicap"	"2"	"3"	"Bowen, S D"	"Wadham, Mrs L"
"13:50:00"	"2026-07-28"	"Goodwood"	"Tony Montana"	"18.00"	"27.6"	"Handicap"	"4"	"17"	"Moore, Toby"	"Foy, Kevin"
"13:50:00"	"2026-07-28"	"Goodwood"	"Bolster"	"66.00"	"150"	"Handicap"	"17"	"17"	"Wood, George"	"Morland, Jack"
