RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"16:35:00"	"2026-07-16"	"Hamilton"	"Bring Her Home (IRE)"	"25.00"	"30.22"	"Handicap"	"6"	"7"	"Young, Lauren"	"Goldie, J S"
"18:30:00"	"2026-06-10"	"Hamilton"	"No Nay Nevermind (IRE)"	"6.50"	"9"	"Handicap"	"6"	"7"	"Milburn, Miss Amy"	"Jardine, I"
"16:21:00"	"2026-06-04"	"Hamilton"	"Parisiac (IRE)"	"8.50"	"12"	"Handicap"	"1"	"6"	"Nicholls, Mr Jack"	"Jardine, I"
"18:15:00"	"2026-05-17"	"Hamilton"	"Mae Amor (IRE)"	"66.00"	"191.29"	"Handicap"	"1"	"13"	"Burns, Harry"	"Menzies, Rebecca"
"18:15:00"	"2026-05-17"	"Hamilton"	"The Good Biscuit"	"8.50"	"13.5"	"Handicap"	"8"	"13"	"Fentiman, Warren"	"Carr, Mrs R A"
"18:15:00"	"2026-05-17"	"Hamilton"	"Lions House"	"40.00"	"65"	"Handicap"	"12"	"13"	"Marshall, Tom Kiely"	"Perratt, Miss L A"
"17:15:00"	"2026-05-17"	"Hamilton"	"Woohoo (IRE)"	"9.00"	"12.78"	"Handicap"	"4"	"13"	"Young, Lauren"	"Goldie, J S"
"17:15:00"	"2026-05-17"	"Hamilton"	"Spring Is Sprung (FR)"	"18.00"	"19.42"	"Handicap"	"7"	"13"	"Elliott, Rhys"	"Midgley, P T"
"16:15:00"	"2026-05-17"	"Hamilton"	"Horace Wallace"	"33.00"	"51.88"	"Handicap"	"12"	"14"	"Tindall, Ethan"	"Fahey, R A"
"17:30:00"	"2026-05-15"	"Hamilton"	"Thornaby Pearl"	"2.25"	"3.56"	"Handicap"	"3"	"10"	"Nicholls, Mr Jack"	"Nicholls, Adrian"
"17:30:00"	"2026-05-15"	"Hamilton"	"Ski Angel"	"14.00"	"20"	"Handicap"	"5"	"10"	"Marshall, Tom Kiely"	"Smith, R Michael"
"17:30:00"	"2026-05-15"	"Hamilton"	"Tarlac (IRE)"	"9.00"	"13.5"	"Handicap"	"8"	"10"	"Dickson, Mr Jake"	"Scott, Miss Katie"
