RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:46:00"	"2026-07-24"	"Kilbeggan"	"Marlpark (IRE)"	"6.00"	"7.6"	"Handicap Hurdle"	"PU"	"10"	"King, D"	"Ryan, John Patrick"
"18:11:00"	"2026-07-24"	"Kilbeggan"	"Western Opera (IRE)"	"9.00"	"11.98"	"Handicap Hurdle"	"6"	"16"	"Stone-Walsh, C"	"Callaghan, Kieran"
"18:11:00"	"2026-07-24"	"Kilbeggan"	"Bangor Lady (IRE)"	"25.00"	"40"	"Handicap Hurdle"	"8"	"16"	"Halford, Mr J M"	"Ryan, John Patrick"
"18:11:00"	"2026-07-24"	"Kilbeggan"	"Laligurash (IRE)"	"40.00"	"100"	"Handicap Hurdle"	"10"	"16"	"OSullivan, Alan"	"Griffin, Michael C"
"18:11:00"	"2026-07-24"	"Kilbeggan"	"Tawny Lea (IRE)"	"66.00"	"225.32"	"Handicap Hurdle"	"11"	"16"	"Harvey, A"	"Coyle, Thomas"
"17:40:00"	"2026-07-24"	"Kilbeggan"	"Sneddy Eddie (IRE)"	"10.00"	"15.5"	"Handicap Hurdle"	"4"	"16"	"Halford, Mr J M"	"Elliott, Gordon"
"17:40:00"	"2026-07-24"	"Kilbeggan"	"Finnicky Filly (IRE)"	"8.50"	"12.47"	"Handicap Hurdle"	"5"	"16"	"Kenneally, Michael"	"Ryan, John Patrick"
"15:50:00"	"2026-07-24"	"Uttoxeter"	"Victoria Milano (IRE)"	"18.00"	"24.64"	"Handicap Hurdle"	"PU"	"16"	"Tudor, Jack"	"Greenall, O / Guerriero, J"
"14:40:00"	"2026-07-24"	"Uttoxeter"	"Genbu"	"8.50"	"10"	"Handicap Hurdle"	"4"	"8"	"Price, Charlie"	"Davies, Miss Sarah-Jayne"
"14:10:00"	"2026-07-24"	"Uttoxeter"	"Littletown Lad (IRE)"	"12.00"	"21.41"	"Handicap Hurdle"	"2"	"11"	"England, Jonathan"	"England, Sam"
"18:20:00"	"2026-07-23"	"Wexford"	"Phildante (IRE)"	"3.33"	"5.5"	"Handicap Hurdle"	"1"	"14"	"Halford, Mr J M"	"Doyle, Eoin"
"17:10:00"	"2026-07-23"	"Wexford"	"Ocean Murphy"	"9.00"	"10.86"	"Handicap Hurdle"	"1"	"14"	"Walton, Miss J"	"Rothwell, P J"
"17:10:00"	"2026-07-23"	"Wexford"	"Ladiam (IRE)"	"20.00"	"28"	"Handicap Hurdle"	"3"	"14"	"Costello, Ms E C"	"Lee, Norman"
"17:10:00"	"2026-07-23"	"Wexford"	"Double Power (IRE)"	"22.00"	"28"	"Handicap Hurdle"	"9"	"14"	"Monaghan, Caragh"	"Donoghue, Ian"
"17:10:00"	"2026-07-23"	"Wexford"	"Je Suis (IRE)"	"7.00"	"11.5"	"Handicap Hurdle"	"12"	"14"	"Anderson, Miss N Lockhead"	"Curling, S"
"17:20:00"	"2026-07-22"	"Wexford"	"Barely Made It (IRE)"	"11.00"	"17"	"Handicap Chase"	"3"	"15"	"OConnor, M P"	"Bowe, Colin"
"17:20:00"	"2026-07-22"	"Wexford"	"Amburana (IRE)"	"11.00"	"21.91"	"Handicap Chase"	"4"	"15"	"Kenneally, Michael"	"Butler, Padraig"
"17:20:00"	"2026-07-22"	"Wexford"	"Tennesse Boy (IRE)"	"14.00"	"27"	"Handicap Chase"	"PU"	"15"	"Enright, P T"	"Tyner, Robert"
"17:05:00"	"2026-07-22"	"Worcester"	"Citizen Jane"	"25.00"	"32"	"Handicap Hurdle"	"2"	"10"	"Maggs, Mr Charlie"	"Hill,Mrs Lawney "
"16:50:00"	"2026-07-22"	"Wexford"	"Ceroc (IRE)"	"2.25"	"3.32"	"Handicap Chase"	"1"	"5"	"Enright, P T"	"Slattery, Andrew"
"16:30:00"	"2026-07-22"	"Worcester"	"Gone In Sixty"	"10.00"	"14.7"	"Handicap Hurdle"	"3"	"13"	"Woods, K K"	"Hales, A M"
"16:30:00"	"2026-07-22"	"Worcester"	"Medina Blue (IRE)"	"12.00"	"15"	"Handicap Hurdle"	"6"	"13"	"Anderson, Joe"	"Harris, Miss G"
"15:50:00"	"2026-07-22"	"Wexford"	"Dunany Point (IRE)"	"14.00"	"19.98"	"Handicap Chase"	"3"	"13"	"Doyle, R A"	"Maxwell, Conor"
"15:50:00"	"2026-07-22"	"Wexford"	"Getaway Henry (IRE)"	"12.00"	"16.65"	"Handicap Chase"	"8"	"13"	"Kenneally, Michael"	"OLeary, Daniel Joseph"
"15:50:00"	"2026-07-22"	"Wexford"	"Only A Dollar (IRE)"	"22.00"	"26.83"	"Handicap Chase"	"9"	"13"	"OConnor, M P"	"Aherne, Sean"
"15:20:00"	"2026-07-22"	"Wexford"	"Ballybrittas (IRE)"	"4.50"	"6.88"	"Handicap Chase"	"1"	"7"	"Halford, Mr J M"	"Rothwell, P J"
"19:09:00"	"2026-07-21"	"Ballinrobe"	"Tantrum Boy (IRE)"	"10.00"	"12.76"	"Handicap Hurdle"	"4"	"15"	"Enright, P T"	"McMahon, Brian M"
"19:09:00"	"2026-07-21"	"Ballinrobe"	"Lost Features (IRE)"	"66.00"	"131.64"	"Handicap Hurdle"	"5"	"15"	"Donovan, Philip"	"Collins, Darren"
"19:09:00"	"2026-07-21"	"Ballinrobe"	"Sineads Fancy (IRE)"	"7.50"	"10.96"	"Handicap Hurdle"	"7"	"15"	"King, D"	"Ryan, Stephen"
"19:09:00"	"2026-07-21"	"Ballinrobe"	"Will It Be You (IRE)"	"18.00"	"26"	"Handicap Hurdle"	"13"	"15"	"Hayes, Brian"	"Cusack, Liam P"
"17:39:00"	"2026-07-21"	"Ballinrobe"	"At The Wings (IRE)"	"5.50"	"7.99"	"Handicap Hurdle"	"7"	"9"	"Kenneally, Michael"	"Lee, Norman"
"16:47:00"	"2026-07-20"	"Cartmel"	"Fast Deal"	"250.00"	"360"	"Handicap Chase"	"6"	"9"	"Best, J A"	"Chapman, M C"
"14:42:00"	"2026-07-20"	"Cartmel"	"Zuul"	"8.00"	"10.5"	"Handicap Hurdle"	"4"	"9"	"Collier, Ellis"	"Menzies, Rebecca"
"14:12:00"	"2026-07-20"	"Cartmel"	"Cross Of Redmoor (IRE)"	"66.00"	"110"	"Handicap Hurdle"	"PU"	"9"	"Atkins, Mr Harry"	"Quinlan, Elizabeth"
"16:50:00"	"2026-07-19"	"Newton Abbot"	"Stavanger Rose (IRE)"	"40.00"	"60"	"Handicap Hurdle"	"5"	"6"	"Worsley, Tabitha"	"Dickin, Harriet"
"17:30:00"	"2026-07-18"	"Cartmel"	"Moodofthemoment (IRE)"	"18.00"	"24"	"Handicap Chase"	"2"	"6"	"Pinchin, Miss L M"	"Thompson, D W"
"17:15:00"	"2026-07-18"	"Market Rasen"	"Saxon Cross (IRE)"	"20.00"	"25"	"Handicap Hurdle"	"10"	"12"	"Hammond, Charlie"	"Edmunds, Stuart"
"16:21:00"	"2026-07-18"	"Cartmel"	"Dreamings Free (IRE)"	"40.00"	"65"	"Handicap Chase"	"7"	"10"	"Price, Charlie"	"Bourne, Daniel"
"16:05:00"	"2026-07-18"	"Market Rasen"	"Fox Wallace (IRE)"	"66.00"	"130"	"Handicap Chase"	"6"	"8"	"Godfrey, Ben"	"Pickard, Ella"
"15:47:00"	"2026-07-18"	"Cartmel"	"Evenwood Sonofagun (IRE)"	"20.00"	"35.77"	"Handicap Hurdle"	"7"	"13"	"Sheehan, Gavin"	"Quinlan, Elizabeth"
"15:47:00"	"2026-07-18"	"Cartmel"	"Rauzan (IRE)"	"16.00"	"22.62"	"Handicap Hurdle"	"10"	"13"	"Quinlan, Sean"	"Quinlan, Elizabeth"
"15:20:00"	"2026-07-18"	"Market Rasen"	"Forest Spirit (IRE)"	"7.00"	"9.4"	"Handicap Hurdle"	"4"	"4"	"Bowen, Sean P"	"Bowen, Mickey"
"15:10:00"	"2026-07-18"	"Cartmel"	"Heart Above"	"33.00"	"44"	"Handicap Hurdle"	"9"	"11"	"Obrien, Miss Fern"	"Sayer, Mrs Dianne"
"15:10:00"	"2026-07-18"	"Cartmel"	"Well Educated (IRE)"	"25.00"	"34.53"	"Handicap Hurdle"	"10"	"11"	"Worsley, Tabitha"	"Bewley, G T"
"14:35:00"	"2026-07-18"	"Cartmel"	"Mr Globalist (IRE)"	"16.00"	"27.77"	"Handicap Novices Hurdle"	"3"	"8"	"Atkins, Mr Harry"	"Quinlan, Elizabeth"
"16:52:00"	"2026-07-17"	"Killarney"	"Cullenwaine (IRE)"	"5.50"	"8.64"	"Handicap Chase"	"1"	"15"	"OCallaghan, Shane"	"OSullivan, David"
"16:52:00"	"2026-07-17"	"Killarney"	"U Asking Me (IRE)"	"8.50"	"10.79"	"Handicap Chase"	"8"	"15"	"Halford, Mr J M"	"Doyle, Eoin"
"16:17:00"	"2026-07-17"	"Killarney"	"Ladies Well (IRE)"	"33.00"	"75"	"Handicap Chase"	"1"	"15"	"Quirke, Mr C M"	"Slattery, Andrew"
"16:17:00"	"2026-07-17"	"Killarney"	"Mobile Mamma (IRE)"	"7.50"	"12.5"	"Handicap Chase"	"2"	"15"	"Stone-Walsh, C"	"Donoghue, Ian"
"14:32:00"	"2026-07-17"	"Killarney"	"Elusive Ogie (IRE)"	"7.00"	"10.5"	"Handicap Hurdle"	"5"	"16"	"King, D"	"McCarthy, Eoin Christopher"
"20:47:00"	"2026-07-16"	"Worcester"	"Locked Down Lad"	"6.00"	"7.4"	"Handicap Hurdle"	"4"	"7"	"Pritchard, Mr Callum"	"Tickle, J"
"19:20:00"	"2026-07-16"	"Killarney"	"Midnight Eagle (IRE)"	"18.00"	"20"	"Handicap Hurdle"	"2"	"15"	"Enright, P T"	"McNamara, Andrew"
"19:20:00"	"2026-07-16"	"Killarney"	"Regards To Rose (IRE)"	"25.00"	"38"	"Handicap Hurdle"	"8"	"15"	"Noonan, G B"	"McCarthy, Eoin Christopher"
"19:20:00"	"2026-07-16"	"Killarney"	"Rattledelatch (IRE)"	"33.00"	"85"	"Handicap Hurdle"	"12"	"15"	"Shinnick, J P"	"Queally, John"
"18:27:00"	"2026-07-16"	"Worcester"	"Stay Hopeful (IRE)"	"4.50"	"6.2"	"Handicap Chase"	"3"	"8"	"Edwards, Lee"	"Oliver, Henry"
"18:10:00"	"2026-07-16"	"Killarney"	"Mother Ship (IRE)"	"14.00"	"20.05"	"Handicap Hurdle"	"10"	"14"	"Sexton, Mr H E"	"Hanlon, John Joseph"
"17:35:00"	"2026-07-16"	"Killarney"	"Listentomewillya (IRE)"	"66.00"	"123.05"	"Handicap Hurdle"	"9"	"15"	"Smithers, C D"	"Lee, Norman"
"16:18:00"	"2026-07-15"	"Uttoxeter"	"My Friend Sean (IRE)"	"6.50"	"8.52"	"Handicap Chase"	"2"	"5"	"Sheppard, Stan"	"Lacey, T"
"14:48:00"	"2026-07-15"	"Uttoxeter"	"Granny B (IRE)"	"18.00"	"25"	"Handicap Novices Hurdle"	"7"	"12"	"Brogan, Kevin"	"Mullineaux, M"
"14:48:00"	"2026-07-15"	"Uttoxeter"	"Littletown Lad (IRE)"	"7.50"	"10.14"	"Handicap Novices Hurdle"	"UR"	"12"	"England, Jonathan"	"England, Sam"
"16:47:00"	"2026-07-14"	"Downpatrick"	"Tolka Row (IRE)"	"33.00"	"88.89"	"Handicap Hurdle"	"1"	"13"	"Williamson, Mr J H"	"OBrien, David M"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Gortmore Lady (IRE)"	"11.00"	"16"	"Handicap Hurdle"	"3"	"15"	"Costello, Mr J"	"Murphy, Ciaran"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Centaq (IRE)"	"5.00"	"8"	"Handicap Hurdle"	"8"	"15"	"Balfe, A"	"McLoughlin, D A"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Stormy Jenn (IRE)"	"33.00"	"60"	"Handicap Hurdle"	"13"	"15"	"Williamson, Mr J H"	"Cluskey, P"
"15:42:00"	"2026-07-13"	"Newton Abbot"	"Bowling Shane (IRE)"	"22.00"	"34"	"Handicap Hurdle"	"4"	"12"	"Fox, Ned"	"Boultbee-brooks, Clive"
"15:42:00"	"2026-07-13"	"Newton Abbot"	"Peace Motivator"	"100.00"	"297.6"	"Handicap Hurdle"	"PU"	"12"	"McLernon, R P"	"Murphy, Barry John"
"16:35:00"	"2026-07-12"	"Sligo"	"Joes Turn (IRE)"	"8.50"	"14.9"	"Handicap Hurdle"	"6"	"15"	"OConnor, Mr T E"	"McNiff, Mark Michael"
"16:10:00"	"2026-07-12"	"Stratford"	"Fox Wallace (IRE)"	"50.00"	"80"	"Handicap Chase"	"7"	"7"	"Godfrey, Ben"	"Pickard, Ella"
"16:00:00"	"2026-07-12"	"Sligo"	"Tellmemamema (IRE)"	"14.00"	"25"	"Handicap Hurdle"	"7"	"15"	"Buckley, Tom"	"Buckley, Edward"
"15:25:00"	"2026-07-12"	"Sligo"	"Lost Features (IRE)"	"66.00"	"96.83"	"Handicap Hurdle"	"PU"	"14"	"Donovan, Philip"	"Collins, Darren"
"15:00:00"	"2026-07-12"	"Stratford"	"Miss Pearl (IRE)"	"9.00"	"12.89"	"Handicap Novices Chase"	"2"	"8"	"Fenelon, S"	"Rees, D A"
"15:00:00"	"2026-07-12"	"Stratford"	"Frankie Faulkner (IRE)"	"7.50"	"9.57"	"Handicap Novices Chase"	"3"	"8"	"Ring, C V"	"Williams, Mrs C"
"15:00:00"	"2026-07-12"	"Stratford"	"Citizen Jane"	"6.00"	"8"	"Handicap Novices Chase"	"4"	"8"	"Powell, Brendan"	"Hill,Mrs Lawney "
"14:41:00"	"2026-07-12"	"Perth"	"Kinbara Firstdraft (IRE)"	"22.00"	"24"	"Handicap Chase"	"5"	"6"	"Rabbitt, Mr C"	"Kerr, L"
"14:25:00"	"2026-07-12"	"Stratford"	"Pink Walls"	"100.00"	"206.2"	"Handicap Novices Hurdle"	"4"	"6"	"Brogan, Kevin"	"Mullineaux, M"
"20:17:00"	"2026-07-10"	"Kilbeggan"	"Whatyouwant (IRE)"	"40.00"	"86.86"	"Handicap Hurdle"	"5"	"15"	"Kelly, Aidan"	"Kyne, Gerard"
"20:17:00"	"2026-07-10"	"Kilbeggan"	"Technology (IRE)"	"25.00"	"50"	"Handicap Hurdle"	"12"	"15"	"Harvey, A"	"McConnell, John C"
"20:17:00"	"2026-07-10"	"Kilbeggan"	"Hay Baby (IRE)"	"5.50"	"7.2"	"Handicap Hurdle"	"13"	"15"	"Harvey, Mr B W"	"Mullins, Emmet"
"19:51:00"	"2026-07-10"	"Worcester"	"Boston Savr (IRE)"	"6.50"	"8.37"	"Handicap Hurdle"	"1"	"5"	"ONeill, Jonjo (Jr)"	"ONeill, Jonjo and AJ"
"19:42:00"	"2026-07-10"	"Kilbeggan"	"Granlahan (IRE)"	"9.00"	"14.5"	"Handicap Hurdle"	"3"	"16"	"Harvey, Mr B W"	"McGuinness, Adrian"
"19:42:00"	"2026-07-10"	"Kilbeggan"	"Wings Of Africa (IRE)"	"50.00"	"85"	"Handicap Hurdle"	"8"	"16"	"OHanlon, P J"	"Lanigan, W J"
"19:16:00"	"2026-07-10"	"Worcester"	"Strong As Steel"	"22.00"	"27"	"Handicap Hurdle"	"4"	"6"	"Powell, Brendan"	"Carroll, A W"
"18:50:00"	"2026-07-10"	"Cork"	"Evelyn (IRE)"	"22.00"	"30.55"	"Handicap Hurdle"	"8"	"16"	"Treacy, R P"	"Cashin, Mrs Julie"
"18:50:00"	"2026-07-10"	"Cork"	"Loughrask Jet (IRE)"	"14.00"	"19"	"Handicap Hurdle"	"PU"	"16"	"Donovan, Philip"	"McMahon, Brian M"
"18:41:00"	"2026-07-10"	"Worcester"	"Billy Boi Blue"	"20.00"	"23"	"Handicap Hurdle"	"6"	"6"	"Ryder, Isabelle"	"McPherson, Graeme P"
"18:32:00"	"2026-07-10"	"Kilbeggan"	"Pride Of Place (IRE)"	"14.00"	"18.5"	"Handicap Chase"	"3"	"14"	"ODwyer, Charlie"	"Bolger, E"
"18:32:00"	"2026-07-10"	"Kilbeggan"	"Shanbally Kid (IRE)"	"33.00"	"47.32"	"Handicap Chase"	"6"	"14"	"Gilligan, D J"	"Elliott, Gordon"
"17:57:00"	"2026-07-10"	"Kilbeggan"	"Ryans Son (IRE)"	"18.00"	"23"	"Handicap Hurdle"	"11"	"14"	"OKeeffe, Sean F"	"Doyle, Miss Elizabeth"
"16:00:00"	"2026-07-07"	"Uttoxeter"	"Getaway Jewel (IRE)"	"8.50"	"13.02"	"Handicap Chase"	"2"	"10"	"Hughes, Brian"	"Hammond, Micky"
"15:30:00"	"2026-07-07"	"Uttoxeter"	"Whatcombe (IRE)"	"200.00"	"390"	"Handicap Hurdle"	"9"	"10"	"Poste, Ben J"	"Cameron, S"
"14:30:00"	"2026-07-07"	"Uttoxeter"	"A Dublin Job (IRE)"	"40.00"	"56.66"	"Handicap Chase"	"5"	"6"	"Best, J A"	"Davies, Miss Sarah-Jayne"
"19:18:00"	"2026-07-06"	"Roscommon"	"Del Boys Diva (IRE)"	"18.00"	"24"	"Handicap Hurdle"	"1"	"16"	"OKeeffe, Sean F"	"Crawley, Shane"
"19:18:00"	"2026-07-06"	"Roscommon"	"Cool Summer (IRE)"	"8.00"	"12.5"	"Handicap Hurdle"	"2"	"16"	"Enright, P T"	"McLoughlin, Hilary"
"19:18:00"	"2026-07-06"	"Roscommon"	"Gentle Annie (IRE)"	"12.00"	"18.35"	"Handicap Hurdle"	"F"	"16"	"Kenneally, Michael"	"OBrien, Terence"
"19:48:00"	"2026-07-04"	"Bellewstown"	"Mavetherave (IRE)"	"10.00"	"14.08"	"Handicap Hurdle"	"8"	"15"	"Gilligan, D J"	"OConnell, Ms Claire"
"19:48:00"	"2026-07-04"	"Bellewstown"	"Midnight Moonshine (IRE)"	"22.00"	"29.55"	"Handicap Hurdle"	"11"	"15"	"Harvey, Mr B W"	"Harvey, William"
"19:48:00"	"2026-07-04"	"Bellewstown"	"The Miracle Man (IRE)"	"6.50"	"8.4"	"Handicap Hurdle"	"PU"	"15"	"Kennedy, J W"	"Elliott, Gordon"
"18:18:00"	"2026-07-04"	"Bellewstown"	"Thisistheway (IRE)"	"10.00"	"13"	"Handicap Hurdle"	"4"	"16"	"Quirke, Mr C M"	"Latta, Yvonne"
"18:18:00"	"2026-07-04"	"Bellewstown"	"Missus Beeton (IRE)"	"7.00"	"9.54"	"Handicap Hurdle"	"11"	"16"	"Halford, Mr J M"	"Dempsey, J P"
"19:25:00"	"2026-07-03"	"Wexford"	"Vina Ardanza (IRE)"	"50.00"	"130"	"Handicap Chase"	"9"	"10"	"Williamson, Mr J H"	"McBratney, C A"
"19:25:00"	"2026-07-03"	"Wexford"	"Kings Jet (IRE)"	"25.00"	"40.3"	"Handicap Chase"	"UR"	"10"	"Donovan, Philip"	"Farrell, C W J"
"17:50:00"	"2026-07-03"	"Wexford"	"Backinabit (IRE)"	"10.00"	"15"	"Handicap Hurdle"	"1"	"14"	"King, D"	"Hogan, Denis Gerard"
"17:50:00"	"2026-07-03"	"Wexford"	"Davitts Quay (IRE)"	"40.00"	"65"	"Handicap Hurdle"	"11"	"14"	"OConnor, D J"	"Mullins, Anthony"
"17:20:00"	"2026-07-03"	"Wexford"	"He Who Dares (IRE)"	"12.00"	"14.43"	"Handicap Hurdle"	"1"	"13"	"Enright, P T"	"Curling, S"
"17:20:00"	"2026-07-03"	"Wexford"	"Esticky End (IRE)"	"20.00"	"22.57"	"Handicap Hurdle"	"2"	"13"	"Robinson, D"	"McGuinness, Tom"
"17:20:00"	"2026-07-03"	"Wexford"	"Mount Hotham (IRE)"	"16.00"	"20.98"	"Handicap Hurdle"	"10"	"13"	"Hanlon, Mr P"	"Hanlon, John Joseph"
"17:20:00"	"2026-07-03"	"Wexford"	"Dark Berkshire (IRE)"	"28.00"	"46.72"	"Handicap Hurdle"	"11"	"13"	"Roche, T P"	"Rothwell, P J"
"15:20:00"	"2026-07-03"	"Newton Abbot"	"Bees Kiss (IRE)"	"33.00"	"40.87"	"Handicap Hurdle"	"PU"	"6"	"OFarrell, C"	"Frost, J D"
"19:33:00"	"2026-07-02"	"Limerick"	"Set The Tone (IRE)"	"66.00"	"170"	"Handicap Hurdle"	"2"	"18"	"Stone-Walsh, C"	"OBrien, David M"
"19:33:00"	"2026-07-02"	"Limerick"	"Tuff Days (IRE)"	"40.00"	"129.68"	"Handicap Hurdle"	"PU"	"18"	"OConnor, M P"	"Barry, Michael"
"18:58:00"	"2026-07-02"	"Limerick"	"Ballinaboola Gold (IRE)"	"7.00"	"11.5"	"Handicap Hurdle"	"7"	"18"	"Mullins, D E"	"Donohoe, R"
"18:58:00"	"2026-07-02"	"Limerick"	"U Asking Me (IRE)"	"33.00"	"72.46"	"Handicap Hurdle"	"12"	"18"	"Slevin, J J"	"Doyle, Eoin"
"18:58:00"	"2026-07-02"	"Limerick"	"Mollys Dolly (IRE)"	"25.00"	"44"	"Handicap Hurdle"	"13"	"18"	"Stone-Walsh, C"	"OBrien, David M"
"18:58:00"	"2026-07-02"	"Limerick"	"Stone Rulya (IRE)"	"100.00"	"270"	"Handicap Hurdle"	"PU"	"18"	"OCallaghan, Shane"	"Doyle, Eoin"
"18:23:00"	"2026-07-02"	"Limerick"	"Friar Hogan (IRE)"	"10.00"	"13.07"	"Handicap Hurdle"	"2"	"14"	"OKeeffe, Sean F"	"Hassett, Donal"
"18:23:00"	"2026-07-02"	"Limerick"	"Committee Meeting (IRE)"	"25.00"	"40"	"Handicap Hurdle"	"PU"	"14"	"Robinson, D"	"Rothwell, P J"
"16:55:00"	"2026-07-01"	"Worcester"	"Touchwoodexpress (IRE)"	"28.00"	"38"	"Handicap Hurdle"	"6"	"10"	"Turner, James"	"Twiston-Davies, N A"
"16:25:00"	"2026-07-01"	"Worcester"	"Dynamite Defense (IRE)"	"50.00"	"80"	"Handicap Novices Hurdle"	"3"	"11"	"Best, J A"	"Davies, Miss Sarah-Jayne"
"16:25:00"	"2026-07-01"	"Worcester"	"Magna Patch"	"16.00"	"18.46"	"Handicap Novices Hurdle"	"8"	"11"	"Burke, Jonathan"	"Ralph, Alastair"
"13:20:00"	"2026-07-01"	"Worcester"	"Axel Bleue"	"4.00"	"6.2"	"Handicap Chase"	"1"	"11"	"Bowen, James C"	"Bowen, Mickey"
"13:20:00"	"2026-07-01"	"Worcester"	"I Am The Moon"	"16.00"	"23.48"	"Handicap Chase"	"8"	"11"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"
"15:20:00"	"2026-06-30"	"Wexford"	"Chosen Shant (IRE)"	"9.00"	"14"	"Handicap Chase"	"1"	"14"	"Slevin, J J"	"King, Aengus"
"15:20:00"	"2026-06-30"	"Wexford"	"Ahellofaman (IRE)"	"8.00"	"9.65"	"Handicap Chase"	"F"	"14"	"Brouder, Gavin"	"Hanlon, John Joseph"
"16:40:00"	"2026-06-29"	"Stratford"	"Northern Rose (IRE)"	"22.00"	"30"	"Handicap Hurdle"	"2"	"14"	"Davies, James"	"Hanmer, G D"
"16:40:00"	"2026-06-29"	"Stratford"	"Miss Fedora (IRE)"	"16.00"	"21"	"Handicap Hurdle"	"6"	"14"	"Macey, Benjamin"	"Scholfield, Nick"
"16:40:00"	"2026-06-29"	"Stratford"	"Hollysaway (IRE)"	"150.00"	"616.56"	"Handicap Hurdle"	"PU"	"14"	"Godfrey, Ben"	"Pickard, Ella"
"14:27:00"	"2026-06-28"	"Cartmel"	"Seeyainthesuninn"	"14.00"	"17.4"	"Handicap Novices Hurdle"	"1"	"10"	"Thompson, Joshua"	"Hammond, Micky"
