RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:39:00"	"2026-06-30"	"Ffos Las"	"Ingemar"	"25.00"	"36"	"Maiden"	"7"	"8"	"Hornby, Rob"	"Meehan, B J"
"15:40:00"	"2026-05-09"	"Haydock"	"Release The Storm"	"50.00"	"110"	"Non-Handicap"	"10"	"11"	"Stott, Kevin"	"Meehan, B J"
"15:05:00"	"2026-05-09"	"Haydock"	"Dodge City (FR)"	"22.00"	"32"	"Handicap"	"10"	"10"	"Stott, Kevin"	"Meehan, B J"
"15:45:00"	"2026-05-01"	"Ascot"	"Rashabar (IRE)"	"8.00"	"10"	"Non-Handicap"	"8"	"8"	"Doyle, James"	"Meehan, B J"
"15:45:00"	"2026-04-18"	"Newbury"	"Battosai (IRE)"	"66.00"	"189.33"	"Maiden"	"11"	"25"	"Egan, David"	"Meehan, B J"
"14:25:00"	"2026-04-15"	"Newmarket (Rowley)"	"Bourbon Blues"	"11.00"	"14.06"	"Non-Handicap"	"3"	"7"	"Doyle, James"	"Meehan, B J"
"15:00:00"	"2025-09-29"	"Hamilton"	"Asian Journey (IRE)"	"7.50"	"9.69"	"Handicap"	"4"	"9"	"Orr, Oisin"	"Meehan, B J"
"18:04:00"	"2025-09-08"	"Windsor"	"Law Of Design (IRE)"	"2.25"	"3.8"	"Handicap"	"9"	"10"	"Loughnane, Mr Billy"	"Meehan, B J"
"17:15:00"	"2025-09-05"	"Ascot"	"Law Of Design (IRE)"	"12.00"	"16"	"Handicap"	"3"	"12"	"Loughnane, Mr Billy"	"Meehan, B J"
"16:50:00"	"2025-08-16"	"Doncaster"	"Release The Storm"	"1.63"	"2.8"	"Novices"	"1"	"9"	"Stott, Kevin"	"Meehan, B J"
"18:30:00"	"2025-08-14"	"Windsor"	"Inishfallen (IRE)"	"2.25"	"3.7"	"Handicap"	"9"	"12"	"Osborne, Saffie"	"Meehan, B J"
"19:10:00"	"2025-08-11"	"Windsor"	"Inishfallen (IRE)"	"5.00"	"6.97"	"Handicap"	"5"	"12"	"Loughnane, Mr Billy"	"Meehan, B J"
"19:55:00"	"2025-07-23"	"Doncaster"	"Panama Black (IRE)"	"3.00"	"4.4"	"Handicap"	"8"	"9"	"Ryan, Rossa"	"Meehan, B J"
"17:50:00"	"2025-07-18"	"Newmarket (July)"	"Asian Journey (IRE)"	"5.50"	"18"	"Novices"	"2"	"9"	"Leavy, Mr Joe"	"Meehan, B J"
"15:40:00"	"2025-05-24"	"Curragh"	"Rashabar (IRE)"	"14.00"	"15.98"	"Non-Handicap"	"4"	"9"	"Levey, S M"	"Meehan, B J"
"16:35:00"	"2025-05-09"	"Ascot"	"Panama Black (IRE)"	"22.00"	"32"	"Handicap"	"8"	"10"	"Loughnane, Mr Billy"	"Meehan, B J"
"13:45:00"	"2025-05-03"	"Newmarket (Rowley)"	"Inishfallen (IRE)"	"16.00"	"20"	"Handicap"	"11"	"13"	"Levey, S M"	"Meehan, B J"
"13:50:00"	"2025-04-17"	"Newmarket (Rowley)"	"Dragonflame (FR)"	"40.00"	"70"	"Maiden"	"8"	"11"	"Loughnane, Mr Billy"	"Meehan, B J"
"14:25:00"	"2025-04-15"	"Newmarket (Rowley)"	"Law Of Design (IRE)"	"28.00"	"36"	"Non-Handicap"	"8"	"8"	"Doyle, James"	"Meehan, B J"
"15:45:00"	"2025-04-12"	"Newbury"	"Mighty Boy (FR)"	"12.00"	"18"	"Maiden"	"7"	"12"	"Levey, S M"	"Meehan, B J"
"14:35:00"	"2025-04-12"	"Newbury"	"Rashabar (IRE)"	"6.00"	"7.4"	"Non-Handicap"	"2"	"10"	"Levey, S M"	"Meehan, B J"
"17:05:00"	"2024-10-04"	"Ascot"	"Monkey Island"	"3.50"	"5.38"	"Non-Handicap"	"3"	"11"	"Levey, S M"	"Meehan, B J"
"15:20:00"	"2024-08-23"	"Newmarket (July)"	"Monkey Island"	"4.00"	"5.36"	"Handicap"	"3"	"7"	"Davies, Harry"	"Meehan, B J"
"18:00:00"	"2024-08-08"	"Chepstow"	"Von Baer (IRE)"	"4.00"	"5.52"	"Handicap"	"1"	"11"	"Osborne, Saffie"	"Meehan, B J"
"17:05:00"	"2024-06-20"	"Ascot"	"Monkey Island"	"40.00"	"57.48"	"Handicap"	"17"	"29"	"Davies, Harry"	"Meehan, B J"
"14:25:00"	"2024-05-18"	"Newbury"	"Inishfallen (IRE)"	"66.00"	"75"	"Non-Handicap"	"10"	"14"	"Levey, S M"	"Meehan, B J"
"15:30:00"	"2024-05-17"	"Newbury"	"Monkey Island"	"80.00"	"121.55"	"Novices"	"1"	"19"	"Davies, Harry"	"Meehan, B J"
"14:50:00"	"2024-05-01"	"Ascot"	"Inishfallen (IRE)"	"20.00"	"25.84"	"Non-Handicap"	"10"	"10"	"Buick, William"	"Meehan, B J"
"15:50:00"	"2024-04-30"	"Yarmouth"	"Mini Punter (FR)"	"100.00"	"140"	"Maiden"	"7"	"11"	"Shepherd, Callum"	"Meehan, B J"
"17:10:00"	"2023-09-13"	"Bath"	"Art Of Romance (IRE)"	"16.00"	"24.61"	"Handicap"	"10"	"11"	"Davies, Harry"	"Meehan, B J"
"14:40:00"	"2023-08-10"	"Nottingham"	"What A Whopper (IRE)"	"80.00"	"150"	"Handicap"	"8"	"11"	"Whelan, Trevor"	"Meehan, B J"
"19:45:00"	"2023-07-29"	"Salisbury"	"Many A Year (IRE)"	"14.00"	"3.79"	"Novices"	"2"	"11"	"Fallon, Cieren"	"Meehan, B J"
"17:45:00"	"2023-07-29"	"York"	"Dartman (IRE)"	"10.00"	"14"	"Handicap"	"4"	"16"	"Morris, Luke"	"Meehan, B J"
"19:10:00"	"2023-07-26"	"Sandown"	"What A Whopper (IRE)"	"16.00"	"19.33"	"Handicap"	"8"	"8"	"Clutterbuck, Rhys"	"Meehan, B J"
"20:10:00"	"2023-07-12"	"Bath"	"The Jackler (IRE)"	"7.50"	"10.5"	"Handicap"	"6"	"7"	"Probert, David"	"Meehan, B J"
"19:40:00"	"2023-07-12"	"Bath"	"Dartman (IRE)"	"3.33"	"4.87"	"Maiden"	"5"	"10"	"Levey, S M"	"Meehan, B J"
"21:00:00"	"2023-07-06"	"Newbury"	"The Jackler (IRE)"	"10.00"	"14.9"	"Handicap"	"5"	"12"	"Crouch, Hector"	"Meehan, B J"
"16:20:00"	"2023-06-20"	"Ascot"	"Isaac Shelby"	"8.00"	"11.5"	"Non-Handicap"	"4"	"9"	"Buick, William"	"Meehan, B J"
"14:40:00"	"2023-05-30"	"Brighton"	"The Jackler (IRE)"	"2.00"	"3.17"	"Maiden"	"2"	"5"	"Keenan, Darragh"	"Meehan, B J"
"14:40:00"	"2023-04-22"	"Newbury"	"Isaac Shelby"	"7.50"	"10.45"	"Non-Handicap"	"1"	"11"	"Levey, S M"	"Meehan, B J"
"15:23:00"	"2022-10-29"	"Newmarket (Rowley)"	"Lawful Command"	"6.50"	"10.15"	"Handicap"	"3"	"12"	"Levey, S M"	"Meehan, B J"
"17:20:00"	"2022-08-19"	"York"	"City Runner (IRE)"	"33.00"	"48"	"Handicap"	"3"	"14"	"Rooke, George"	"Meehan, B J"
"15:25:00"	"2022-08-18"	"Chepstow"	"Dandys Derriere"	"12.00"	"15.48"	"Handicap"	"6"	"9"	"Rooke, George"	"Meehan, B J"
"14:35:00"	"2022-08-12"	"Newbury"	"Dandys Derriere"	"3.50"	"4.78"	"Handicap"	"7"	"7"	"Levey, S M"	"Meehan, B J"
"15:00:00"	"2022-07-29"	"Goodwood"	"Lawful Command"	"9.00"	"12.21"	"Handicap"	"5"	"18"	"Rooke, George"	"Meehan, B J"
"16:17:00"	"2022-07-23"	"Newmarket (July)"	"Dandys Derriere"	"8.50"	"11"	"Handicap"	"3"	"11"	"Levey, S M"	"Meehan, B J"
"15:25:00"	"2022-07-08"	"Ascot"	"Royal Rift (IRE)"	"5.50"	"6.94"	"Handicap"	"2"	"9"	"Crowley, Jim"	"Meehan, B J"
"20:15:00"	"2022-06-27"	"Windsor"	"Dandys Derriere"	"7.50"	"11.67"	"Handicap"	"2"	"10"	"Levey, S M"	"Meehan, B J"
"19:39:00"	"2022-06-17"	"Newmarket (July)"	"Royal Rift (IRE)"	"5.50"	"7.2"	"Handicap"	"1"	"8"	"Greatrex, Thomas"	"Meehan, B J"
"14:45:00"	"2022-06-07"	"Salisbury"	"Swift Tuttle (IRE)"	"18.00"	"21.17"	"Novices"	"2"	"11"	"Harley, M"	"Meehan, B J"
"14:35:00"	"2022-05-21"	"Haydock"	"City Runner (IRE)"	"12.00"	"17"	"Handicap"	"8"	"10"	"Ghiani, Marco"	"Meehan, B J"
