RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"19:55:00"	"2026-07-31"	"Musselburgh"	"April Diamond (IRE)"	"20.00"	"32"	"Handicap"	"6"	"7"	"Fairley, Greg"	"Jardine, I"
"14:00:00"	"2026-06-30"	"Musselburgh"	"Second Fiddle (IRE)"	"5.50"	"9"	"Handicap"	"3"	"7"	"Brookes, Aiden"	"Jardine, I"
"17:15:00"	"2026-06-22"	"Musselburgh"	"Lovette"	"11.00"	"13.68"	"Handicap"	"6"	"7"	"Pyle, William"	"Jardine, I"
"16:15:00"	"2026-06-22"	"Musselburgh"	"Supremissy (IRE)"	"28.00"	"48"	"Handicap"	"1"	"10"	"Mullen, Andrew"	"Jardine, I"
"15:15:00"	"2026-06-22"	"Musselburgh"	"Qazaq (FR)"	"2.25"	"3.95"	"Handicap"	"3"	"9"	"Winn, Mark"	"Jardine, I"
"16:10:00"	"2026-06-06"	"Musselburgh"	"Monoceros"	"12.00"	"17.27"	"Handicap"	"5"	"7"	"Mullen, Andrew"	"Jardine, I"
"16:15:00"	"2026-06-05"	"Musselburgh"	"Little Mi Mi (IRE)"	"14.00"	"17.68"	"Handicap"	"4"	"7"	"Mullen, Andrew"	"Jardine, I"
"15:40:00"	"2026-06-05"	"Musselburgh"	"Dingwall"	"20.00"	"36"	"Handicap"	"5"	"8"	"Fairley, Greg"	"Jardine, I"
"15:00:00"	"2026-06-05"	"Musselburgh"	"Stoic Poet (IRE)"	"5.00"	"7.04"	"Handicap"	"7"	"10"	"Mullen, Andrew"	"Jardine, I"
"13:50:00"	"2026-06-05"	"Musselburgh"	"Elemental Eye"	"7.00"	"8.79"	"Handicap"	"3"	"5"	"Mullen, Andrew"	"Jardine, I"
"17:00:00"	"2026-05-21"	"Musselburgh"	"Cougar (JPN)"	"12.00"	"18.5"	"Handicap"	"5"	"6"	"Tabti, M"	"Jardine, I"
"15:50:00"	"2026-05-21"	"Musselburgh"	"Falcon Nine"	"28.00"	"42"	"Handicap"	"7"	"7"	"Mullen, Andrew"	"Jardine, I"
"17:00:00"	"2026-04-29"	"Musselburgh"	"Classy Clarets (IRE)"	"12.00"	"20.5"	"Handicap"	"3"	"11"	"Fairley, Greg"	"Jardine, I"
"15:50:00"	"2026-04-29"	"Musselburgh"	"Qazaq (FR)"	"5.00"	"6.6"	"Handicap"	"6"	"10"	"Fairley, Greg"	"Jardine, I"
"14:40:00"	"2026-04-29"	"Musselburgh"	"Cougar (JPN)"	"5.50"	"11"	"Handicap"	"7"	"9"	"Tuke, Cara"	"Jardine, I"
"18:45:00"	"2026-04-26"	"Musselburgh"	"Pop Star (IRE)"	"50.00"	"90"	"Handicap"	"11"	"12"	"Hardie, Cameron"	"Jardine, I"
"18:45:00"	"2026-04-12"	"Musselburgh"	"Pop Star (IRE)"	"16.00"	"20.25"	"Handicap"	"12"	"17"	"Mullen, Andrew"	"Jardine, I"
"18:15:00"	"2026-04-12"	"Musselburgh"	"Qazaq (FR)"	"14.00"	"17.76"	"Handicap"	"2"	"10"	"Fairley, Greg"	"Jardine, I"
"18:15:00"	"2026-04-12"	"Musselburgh"	"Invincible Ruby (IRE)"	"25.00"	"48"	"Handicap"	"10"	"10"	"Mullen, Andrew"	"Jardine, I"
"16:45:00"	"2026-04-12"	"Musselburgh"	"Second Fiddle (IRE)"	"33.00"	"36.2"	"Handicap"	"10"	"11"	"Tuke, Cara"	"Jardine, I"
"16:15:00"	"2026-04-12"	"Musselburgh"	"Ibn Altheeb (IRE)"	"25.00"	"32"	"Handicap"	"6"	"10"	"Edmunds, Lewis"	"Jardine, I"
"16:45:00"	"2026-04-04"	"Musselburgh"	"Pop Star (IRE)"	"12.00"	"16.29"	"Handicap"	"10"	"12"	"Mullen, Andrew"	"Jardine, I"
"16:03:00"	"2025-11-05"	"Musselburgh"	"Woodshaw (IRE)"	"33.00"	"48"	"Handicap"	"8"	"9"	"Tabti, M"	"Jardine, I"
"14:25:00"	"2025-11-05"	"Musselburgh"	"Tee Aitch Aye (IRE)"	"5.50"	"7.71"	"Handicap"	"5"	"8"	"Mullen, Andrew"	"Jardine, I"
"13:52:00"	"2025-10-13"	"Musselburgh"	"Bint Al Karama"	"8.00"	"10.76"	"Handicap"	"2"	"9"	"Crawford, Miss Hannah"	"Jardine, I"
"16:38:00"	"2025-10-01"	"Musselburgh"	"Elemental Eye"	"3.00"	"4.6"	"Handicap"	"1"	"7"	"Mullen, Andrew"	"Jardine, I"
"15:30:00"	"2025-10-01"	"Musselburgh"	"Bint Al Karama"	"40.00"	"55"	"Seller"	"3"	"4"	"Tuke, Cara"	"Jardine, I"
"17:43:00"	"2025-09-14"	"Musselburgh"	"Superior Council (IRE)"	"16.00"	"21"	"Handicap"	"7"	"10"	"Tuke, Cara"	"Jardine, I"
"15:25:00"	"2025-09-14"	"Musselburgh"	"Cougar (JPN)"	"5.00"	"6.71"	"Handicap"	"1"	"5"	"Tabti, M"	"Jardine, I"
"18:52:00"	"2025-09-13"	"Musselburgh"	"Invincible Ruby (IRE)"	"18.00"	"25"	"Handicap"	"8"	"11"	"Tabti, M"	"Jardine, I"
"16:00:00"	"2025-08-27"	"Musselburgh"	"Elemental Eye"	"9.00"	"12"	"Handicap"	"6"	"8"	"Mullen, Andrew"	"Jardine, I"
"15:30:00"	"2025-08-27"	"Musselburgh"	"No Nay Nevermind (IRE)"	"7.50"	"9.8"	"Handicap"	"5"	"7"	"Tabti, M"	"Jardine, I"
"17:05:00"	"2025-08-08"	"Musselburgh"	"Superior Council (IRE)"	"8.00"	"12"	"Handicap"	"5"	"7"	"Crawford, Miss Hannah"	"Jardine, I"
"16:30:00"	"2025-08-08"	"Musselburgh"	"Dingwall"	"22.00"	"32"	"Handicap"	"5"	"5"	"Fairley, Greg"	"Jardine, I"
"14:50:00"	"2025-08-08"	"Musselburgh"	"Power Supreme (IRE)"	"80.00"	"194"	"Seller"	"8"	"8"	"Tabti, M"	"Jardine, I"
"13:50:00"	"2025-08-08"	"Musselburgh"	"Falcon Nine"	"2.25"	"3.56"	"Handicap"	"1"	"7"	"Tabti, M"	"Jardine, I"
"20:50:00"	"2025-08-01"	"Musselburgh"	"Sali Cinnamon (IRE)"	"40.00"	"95"	"Handicap"	"4"	"6"	"Fairley, Greg"	"Jardine, I"
"20:50:00"	"2025-08-01"	"Musselburgh"	"Zaphea (IRE)"	"10.00"	"12"	"Handicap"	"6"	"6"	"Mullen, Andrew"	"Jardine, I"
"20:20:00"	"2025-08-01"	"Musselburgh"	"Elemental Eye"	"1.88"	"3.18"	"Handicap"	"3"	"5"	"Tabti, M"	"Jardine, I"
"19:48:00"	"2025-08-01"	"Musselburgh"	"Superior Council (IRE)"	"3.33"	"4.3"	"Handicap"	"3"	"7"	"Mullen, Andrew"	"Jardine, I"
"15:30:00"	"2025-07-22"	"Musselburgh"	"Max The Tiger"	"22.00"	"42"	"Handicap"	"7"	"8"	"Mullen, Andrew"	"Jardine, I"
"16:00:00"	"2025-07-01"	"Musselburgh"	"Sibyl Charm (IRE)"	"5.50"	"7.4"	"Handicap"	"5"	"9"	"Nolan, D"	"Jardine, I"
"14:30:00"	"2025-07-01"	"Musselburgh"	"Falcon Nine"	"6.50"	"8.4"	"Handicap"	"3"	"11"	"Hart, Jason"	"Jardine, I"
"13:55:00"	"2025-06-07"	"Musselburgh"	"Sibyl Charm (IRE)"	"4.50"	"7.29"	"Handicap"	"3"	"9"	"Tabti, M"	"Jardine, I"
"14:10:00"	"2025-05-02"	"Musselburgh"	"Zaphea (IRE)"	"66.00"	"93.03"	"Handicap"	"9"	"9"	"Mullen, Andrew"	"Jardine, I"
"17:17:00"	"2025-04-19"	"Musselburgh"	"Moonstone Boy (IRE)"	"12.00"	"18.5"	"Handicap"	"2"	"12"	"Tabti, M"	"Jardine, I"
"17:17:00"	"2025-04-19"	"Musselburgh"	"Zaphea (IRE)"	"80.00"	"160"	"Handicap"	"12"	"12"	"Mullen, Andrew"	"Jardine, I"
"18:15:00"	"2025-04-13"	"Musselburgh"	"Jonny Concrete (IRE)"	"12.00"	"16.5"	"Handicap"	"1"	"12"	"Mullen, Andrew"	"Jardine, I"
"15:45:00"	"2025-04-13"	"Musselburgh"	"Izzari (GER)"	"16.00"	"22"	"Handicap"	"1"	"13"	"Tabti, M"	"Jardine, I"
"16:10:00"	"2025-04-02"	"Musselburgh"	"That Lucas Fella (IRE)"	"16.00"	"22.14"	"Handicap"	"4"	"5"	"Mullen, Andrew"	"Jardine, I"
"14:35:00"	"2024-11-06"	"Musselburgh"	"Roman Harry (IRE)"	"6.50"	"8.8"	"Handicap"	"5"	"12"	"Mullen, Andrew"	"Jardine, I"
"12:35:00"	"2024-11-06"	"Musselburgh"	"Zaphea (IRE)"	"33.00"	"50"	"Handicap"	"1"	"9"	"Mullen, Andrew"	"Jardine, I"
"16:20:00"	"2024-10-14"	"Musselburgh"	"Pembrokeshire"	"6.00"	"8.8"	"Handicap"	"7"	"10"	"Nolan, D"	"Jardine, I"
"14:50:00"	"2024-10-14"	"Musselburgh"	"Zaphea (IRE)"	"66.00"	"130.54"	"Handicap"	"11"	"11"	"Farmer, Shay"	"Jardine, I"
"14:20:00"	"2024-10-14"	"Musselburgh"	"Sutue Alshams (IRE)"	"2.00"	"3.3"	"Seller"	"1"	"4"	"Mullen, Andrew"	"Jardine, I"
"16:40:00"	"2024-10-02"	"Musselburgh"	"Believe Me Now (IRE)"	"7.00"	"9.56"	"Handicap"	"3"	"11"	"Mullen, Andrew"	"Jardine, I"
"14:55:00"	"2024-10-02"	"Musselburgh"	"Pembrokeshire"	"6.00"	"7.8"	"Handicap"	"5"	"10"	"Mullen, Andrew"	"Jardine, I"
"16:30:00"	"2024-09-15"	"Musselburgh"	"Zaphea (IRE)"	"33.00"	"60"	"Handicap"	"9"	"9"	"Mullen, Andrew"	"Jardine, I"
"16:10:00"	"2024-09-14"	"Musselburgh"	"Believe Me Now (IRE)"	"1.75"	"2.95"	"Handicap"	"6"	"8"	"Tabti, M"	"Jardine, I"
"17:05:00"	"2024-08-28"	"Musselburgh"	"Parisiac (IRE)"	"11.00"	"15"	"Handicap"	"5"	"9"	"Mullen, Andrew"	"Jardine, I"
"16:35:00"	"2024-08-28"	"Musselburgh"	"Pembrokeshire"	"14.00"	"18.5"	"Handicap"	"5"	"10"	"Mullen, Andrew"	"Jardine, I"
"16:35:00"	"2024-08-28"	"Musselburgh"	"Medici Pass (IRE)"	"12.00"	"16.49"	"Handicap"	"9"	"10"	"Robinson, Ben"	"Jardine, I"
"15:40:00"	"2024-08-27"	"Musselburgh"	"Believe Me Now (IRE)"	"4.00"	"6.29"	"Handicap"	"3"	"9"	"Mullen, Andrew"	"Jardine, I"
"14:20:00"	"2024-08-09"	"Musselburgh"	"Up The Clarets (IRE)"	"12.00"	"14.4"	"Novices"	"5"	"5"	"Mullen, Andrew"	"Jardine, I"
"17:25:00"	"2024-07-23"	"Musselburgh"	"B Associates (IRE)"	"18.00"	"24"	"Handicap"	"6"	"10"	"Mullen, Andrew"	"Jardine, I"
"16:40:00"	"2024-07-03"	"Musselburgh"	"Sutue Alshams (IRE)"	"6.50"	"8.43"	"Handicap"	"5"	"7"	"Mullen, Andrew"	"Jardine, I"
"15:30:00"	"2024-07-03"	"Musselburgh"	"Pembrokeshire"	"7.00"	"9.84"	"Handicap"	"2"	"10"	"Mullen, Andrew"	"Jardine, I"
"15:00:00"	"2024-07-03"	"Musselburgh"	"Crystal Guard (IRE)"	"3.00"	"4.81"	"Handicap"	"2"	"7"	"Tabti, M"	"Jardine, I"
"20:15:00"	"2024-06-13"	"Musselburgh"	"Pembrokeshire"	"4.50"	"6.58"	"Handicap"	"6"	"9"	"Mullen, Andrew"	"Jardine, I"
"17:20:00"	"2024-06-01"	"Musselburgh"	"Showmedemoney (IRE)"	"4.00"	"5.9"	"Handicap"	"7"	"9"	"Mullen, Andrew"	"Jardine, I"
"16:45:00"	"2024-06-01"	"Musselburgh"	"Moonstone Boy (IRE)"	"12.00"	"19.5"	"Handicap"	"3"	"10"	"Mullen, Andrew"	"Jardine, I"
