RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"17:40:00"	"2026-07-24"	"Kilbeggan"	"Finnicky Filly (IRE)"	"8.50"	"12.47"	"Handicap Hurdle"	"5"	"16"	"Kenneally, Michael"	"Ryan, John Patrick"
"18:20:00"	"2026-07-23"	"Wexford"	"Phildante (IRE)"	"3.33"	"5.5"	"Handicap Hurdle"	"1"	"14"	"Halford, Mr J M"	"Doyle, Eoin"
"17:10:00"	"2026-07-23"	"Wexford"	"Ladiam (IRE)"	"20.00"	"28"	"Handicap Hurdle"	"3"	"14"	"Costello, Ms E C"	"Lee, Norman"
"17:10:00"	"2026-07-23"	"Wexford"	"An Peann Dearg (IRE)"	"18.00"	"29.79"	"Handicap Hurdle"	"11"	"14"	"Benson, Miss G"	"Nolan, Paul"
"14:42:00"	"2026-07-20"	"Cartmel"	"Zuul"	"8.00"	"10.5"	"Handicap Hurdle"	"4"	"9"	"Collier, Ellis"	"Menzies, Rebecca"
"16:21:00"	"2026-07-18"	"Cartmel"	"Star Turn"	"4.50"	"6"	"Handicap Chase"	"5"	"10"	"Murray, Mr J P"	"Bowen, Mickey"
"15:10:00"	"2026-07-18"	"Cartmel"	"Heart Above"	"33.00"	"44"	"Handicap Hurdle"	"9"	"11"	"Obrien, Miss Fern"	"Sayer, Mrs Dianne"
"14:45:00"	"2026-07-18"	"Market Rasen"	"King Roly"	"9.00"	"11"	"Handicap Chase"	"9"	"13"	"Fenelon, S"	"Bowen, Mickey"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Gortmore Lady (IRE)"	"11.00"	"16"	"Handicap Hurdle"	"3"	"15"	"Costello, Mr J"	"Murphy, Ciaran"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Centaq (IRE)"	"5.00"	"8"	"Handicap Hurdle"	"8"	"15"	"Balfe, A"	"McLoughlin, D A"
"21:00:00"	"2026-07-10"	"Worcester"	"Hold Your Fort (IRE)"	"4.50"	"6.6"	"Handicap Hurdle"	"5"	"9"	"Murray, Mr J P"	"Hamer, Mrs D A"
"19:07:00"	"2026-07-10"	"Kilbeggan"	"Orkneys Jack (IRE)"	"8.00"	"11.36"	"Beginners Chase"	"5"	"6"	"Sampson, Mr J P"	"Young, L"
"18:15:00"	"2026-07-10"	"Cork"	"Gino Bella (IRE)"	"3.33"	"5.06"	"Handicap Hurdle"	"1"	"23"	"OSullivan, Alan"	"Foley, Patrick T"
"18:23:00"	"2026-07-02"	"Limerick"	"Cocovic (IRE)"	"2.50"	"4.1"	"Handicap Hurdle"	"5"	"14"	"OBrien, P M"	"McNamara, E"
"19:12:00"	"2026-06-15"	"Kilbeggan"	"Charlies Gift (IRE)"	"4.00"	"5.19"	"Handicap Hurdle"	"PU"	"14"	"Millar, Mr C P"	"Burke, John M"
"14:50:00"	"2026-06-14"	"Downpatrick"	"Hillhead Runner (IRE)"	"11.00"	"12.97"	"Handicap Hurdle"	"7"	"12"	"OSullivan, Alan"	"Byrnes, C"
"16:55:00"	"2026-06-13"	"Downpatrick"	"Miss Lia (IRE)"	"4.50"	"7.2"	"Handicap Chase"	"6"	"12"	"Healy, Mr Kevin"	"Rothwell, P J"
"14:00:00"	"2026-06-13"	"Downpatrick"	"Warm In Gorey (IRE)"	"5.50"	"7.43"	"Handicap Hurdle"	"3"	"11"	"OCallaghan, Shane"	"Rothwell, P J"
"16:52:00"	"2026-06-07"	"Punchestown"	"Good World (IRE)"	"22.00"	"36"	"Handicap Hurdle"	"10"	"13"	"OCallaghan, Shane"	"Griffin, Eoin"
"15:42:00"	"2026-06-07"	"Punchestown"	"Prophetess Miriam (IRE)"	"11.00"	"17.52"	"Maiden Hurdle"	"9"	"18"	"Brickley, Mr F D"	"Collins, C M"
"14:32:00"	"2026-06-07"	"Punchestown"	"Dutch Schultz"	"20.00"	"27"	"Handicap Chase"	"6"	"12"	"Balfe, A"	"Cromwell, Gavin Patrick"
"15:00:00"	"2026-06-06"	"Punchestown"	"Bodhisattva (IRE)"	"25.00"	"44"	"Handicap Chase"	"F"	"16"	"Kidd, D A"	"McConnell, John C"
"18:45:00"	"2026-06-05"	"Clonmel"	"In The Trenches"	"2.50"	"3.75"	"Maiden Hurdle"	"2"	"15"	"Finegan, Mr E"	"Cromwell, Gavin Patrick"
"16:00:00"	"2026-06-04"	"Uttoxeter"	"Hillsin (IRE)"	"18.00"	"22"	"Handicap Hurdle"	"7"	"7"	"Turner, James"	"Jones, A E"
"14:41:00"	"2026-05-30"	"Listowel"	"Penny Express (IRE)"	"28.00"	"90"	"Maiden Hurdle"	"4"	"17"	"Williamson, Mr J H"	"Elliott, Gordon"
"19:35:00"	"2026-05-29"	"Tramore"	"The Monkey Pole (IRE)"	"12.00"	"13.69"	"Handicap Hurdle"	"4"	"6"	"Condon, R J"	"Dooly, N"
"19:00:00"	"2026-05-29"	"Tramore"	"Brianna Lily (IRE)"	"8.00"	"14.51"	"Handicap Hurdle"	"6"	"16"	"Williamson, Mr J H"	"Barcoe, James M"
"16:50:00"	"2026-05-29"	"Tramore"	"Mount Shenshan (IRE)"	"7.50"	"11.33"	"Beginners Chase"	"5"	"10"	"Cullinan, Mr C"	"Mullins, Thomas"
"20:42:00"	"2026-05-28"	"Market Rasen"	"Bunker Bay (IRE)"	"4.00"	"5.57"	"Handicap Hurdle"	"1"	"7"	"Thompson, Joshua"	"Hammond, Micky"
"19:49:00"	"2026-05-27"	"Wexford"	"Hitthehayson (IRE)"	"6.00"	"9.05"	"Handicap Hurdle"	"10"	"14"	"Williamson, Mr J H"	"Donoghue, Ian"
"16:42:00"	"2026-05-27"	"Wexford"	"Hasten Slowly (IRE)"	"12.00"	"16"	"Claimer Hurdle"	"7"	"9"	"Kidd, D A"	"McConnell, John C"
