RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"19:35:00"	"2026-05-08"	"Downpatrick"	"Person Of Interest (IRE)"	"10.00"	"15.5"	"Handicap Chase"	"BD"	"11"	"Hanlon, Mr P"	"Hanlon, John Joseph"
"14:10:00"	"2026-05-04"	"Down Royal"	"Harley Street (IRE)"	"11.00"	"16"	"Handicap Hurdle"	"15"	"20"	"Smith, Mr James"	"Donoghue, Ian"
"19:10:00"	"2026-05-01"	"Punchestown"	"Tatateo (IRE)"	"50.00"	"90"	"Handicap Hurdle"	"PU"	"24"	"Williamson, Mr J H"	"Hogan, Denis Gerard"
"16:50:00"	"2026-04-30"	"Punchestown"	"The King Of Prs (IRE)"	"40.00"	"85"	"Handicap Chase"	"PU"	"20"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"18:05:00"	"2026-04-28"	"Punchestown"	"Marine Nationale (IRE)"	"2.75"	"3.84"	"Chase"	"2"	"5"	"Flanagan, S W"	"Connell, B"
"14:30:00"	"2026-04-28"	"Punchestown"	"Empire Soldier (IRE)"	"33.00"	"43.45"	"Hunters Chase"	"PU"	"9"	"Cotter, Mr S"	"Murphy, Denis Paul"
"16:50:00"	"2026-04-24"	"Kilbeggan"	"Jazz Forever (IRE)"	"40.00"	"85.95"	"Handicap Hurdle"	"11"	"14"	"Gilligan, D J"	"Flynn, Paul W"
"16:50:00"	"2026-04-24"	"Kilbeggan"	"Spinning Web (IRE)"	"12.00"	"21"	"Handicap Hurdle"	"12"	"14"	"Mullins, D E"	"Mullins, Ms Margaret"
"16:50:00"	"2026-04-24"	"Kilbeggan"	"Mcloughlin (IRE)"	"33.00"	"69.95"	"Handicap Hurdle"	"PU"	"14"	"Stone-Walsh, C"	"Cromwell, Gavin Patrick"
"19:42:00"	"2026-04-20"	"Tramore"	"Roman Parish (IRE)"	"100.00"	"538.82"	"Hunters Chase"	"10"	"13"	"Grant, Ms J E"	"OBrien, David M"
"16:10:00"	"2026-04-20"	"Tramore"	"Desert Cave (IRE)"	"7.00"	"8.29"	"Claimer Hurdle"	"5"	"7"	"Williamson, Mr J H"	"Donoghue, Ian"
"16:30:00"	"2026-04-16"	"Limerick"	"Diamond Island (IRE)"	"9.00"	"14.99"	"Handicap Hurdle"	"PU"	"14"	"Buckley, Kieran"	"Buckley, Edward"
"15:20:00"	"2026-04-16"	"Limerick"	"Uptaurintop (IRE)"	"5.00"	"8.72"	"Handicap Hurdle"	"3"	"14"	"Kennedy, J W"	"OSullivan, Eugene M"
"18:42:00"	"2026-04-14"	"Clonmel"	"Pinot Gris (IRE)"	"2.00"	"3.25"	"Beginners Chase"	"4"	"9"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"16:37:00"	"2026-04-14"	"Clonmel"	"Little John (IRE)"	"50.00"	"260.38"	"Maiden Hurdle"	"6"	"17"	"Kenneally, Michael"	"Motherway, C"
"14:30:00"	"2026-04-12"	"Down Royal"	"Boston Fire (IRE)"	"50.00"	"120"	"Handicap Hurdle"	"PU"	"11"	"Kennedy, B P"	"Maher, Peter"
"17:40:00"	"2026-04-06"	"Fairyhouse"	"Barry Lyndon (IRE)"	"14.00"	"21"	"Handicap Chase"	"3"	"17"	"OBrien, P M"	"McLoughlin, D A"
"17:40:00"	"2026-04-06"	"Fairyhouse"	"Ayiko"	"12.00"	"19.06"	"Handicap Chase"	"PU"	"17"	"Bowen, James C"	"Crawford, S R B"
"15:50:00"	"2026-04-06"	"Fairyhouse"	"Slade Steel (IRE)"	"6.00"	"8.45"	"Hurdle"	"1"	"10"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"15:15:00"	"2026-04-06"	"Fairyhouse"	"Buachaillbocht"	"18.00"	"32.61"	"Handicap Hurdle"	"3"	"15"	"Walsh, M P"	"Walsh, T M"
"15:35:00"	"2026-04-05"	"Cork"	"Thegraveyardbookie (IRE)"	"33.00"	"55"	"Handicap Hurdle"	"PU"	"16"	"Noonan, G B"	"McNamara, E"
"17:00:00"	"2026-04-04"	"Fairyhouse"	"Zillow"	"22.00"	"48.93"	"Handicap Hurdle"	"15"	"18"	"McGuinness, Miss A"	"Mullins, W P"
"15:15:00"	"2026-04-04"	"Fairyhouse"	"Beggars Rock (IRE)"	"20.00"	"32"	"Handicap Chase"	"6"	"17"	"Phillips, Ms H"	"Donoghue, Ian"
"15:52:00"	"2026-03-29"	"Downpatrick"	"Midleton Rare (IRE)"	"12.00"	"17.5"	"Handicap Hurdle"	"4"	"10"	"Kennedy, J W"	"Donoghue, Ian"
"17:00:00"	"2026-03-19"	"Cork"	"Mistyburn (IRE)"	"14.00"	"19"	"Handicap Hurdle"	"3"	"11"	"Elvin, Miss P"	"Rothwell, P J"
"17:00:00"	"2026-03-19"	"Cork"	"Reve Inoui (IRE)"	"50.00"	"85"	"Handicap Hurdle"	"PU"	"11"	"Bradik, Mr Pavel"	"Flavin, J P"
"15:45:00"	"2026-02-18"	"Punchestown"	"Small Town Hero (IRE)"	"2.25"	"3.7"	"Handicap Hurdle"	"2"	"5"	"Dunne, Mr J"	"Donoghue, Ian"
"14:30:00"	"2026-02-14"	"Gowran Park"	"Whatsavailable (IRE)"	"33.00"	"55"	"Handicap Hurdle"	"5"	"14"	"Brouder, Gavin"	"Morris, M F"
"15:55:00"	"2026-02-10"	"Limerick"	"Glens Sensation (IRE)"	"18.00"	"26.52"	"Handicap Hurdle"	"PU"	"12"	"Gilligan, Jack G"	"Gilligan, Paul John"
"16:02:00"	"2026-02-05"	"Thurles"	"Justicialism (IRE)"	"33.00"	"43.04"	"Handicap Hurdle"	"PU"	"17"	"Stone-Walsh, C"	"Kelly, Noel C"
"13:42:00"	"2026-02-05"	"Thurles"	"Fenway Park (IRE)"	"33.00"	"58.33"	"Handicap Chase"	"PU"	"16"	"Hayes, Brian"	"McNamara, Andrew"
"15:30:00"	"2026-02-03"	"Fairyhouse"	"Patsys Pride (IRE)"	"66.00"	"100.71"	"Handicap Hurdle"	"7"	"10"	"OBrien, P M"	"OConnell, Ms Claire"
"14:55:00"	"2026-02-03"	"Fairyhouse"	"Silver Salute (IRE)"	"16.00"	"32.63"	"Maiden Hurdle"	"9"	"14"	"Williamson, Mr J H"	"Donoghue, Ian"
"18:13:00"	"2025-08-25"	"Ballinrobe"	"Klassman (IRE)"	"8.00"	"12.29"	"Handicap Hurdle"	"7"	"11"	"Meyler, D"	"Nolan, Shane"
"18:55:00"	"2025-08-22"	"Kilbeggan"	"Container Madness (IRE)"	"12.00"	"18.6"	"Handicap Chase"	"F"	"13"	"Slevin, J J"	"Brassil, Martin"
"19:38:00"	"2025-08-20"	"Sligo"	"Captain P (IRE)"	"22.00"	"32"	"Handicap Hurdle"	"8"	"12"	"Staples, Mr E"	"Collins, C M"
"15:30:00"	"2025-08-17"	"Tramore"	"Nohilltoosteep (IRE)"	"40.00"	"92.61"	"Maiden Hurdle"	"4"	"7"	"OSullivan, Mr E M"	"Barcoe, James M"
"20:25:00"	"2025-08-11"	"Ballinrobe"	"Damoso (IRE)"	"40.00"	"99.61"	"Handicap Hurdle"	"7"	"16"	"Torrens, Simon"	"Rothwell, P J"
"14:47:00"	"2025-08-10"	"Downpatrick"	"Catena Zapata (IRE)"	"11.00"	"14.87"	"Hurdle"	"1"	"4"	"Ewing, Sam"	"Donoghue, Ian"
"20:00:00"	"2025-08-05"	"Roscommon"	"Il Silenzio"	"11.00"	"16"	"Handicap Chase"	"1"	"16"	"Doyle, R A"	"Brassil, Martin"
"19:30:00"	"2025-08-05"	"Roscommon"	"Its Never Simple (IRE)"	"16.00"	"22"	"Handicap Chase"	"1"	"16"	"Doyle, R A"	"Brassil, Martin"
"19:30:00"	"2025-08-05"	"Roscommon"	"Malton Groove (IRE)"	"12.00"	"18.96"	"Handicap Chase"	"13"	"16"	"McGill, Mr D"	"McLoughlin, D A"
"14:30:00"	"2025-08-04"	"Cork"	"Meteor Storm"	"66.00"	"196.1"	"Handicap Hurdle"	"14"	"17"	"Deegan, R"	"OSullivan, Eugene M"
"14:00:00"	"2025-08-04"	"Cork"	"Fascinating Shadow (IRE)"	"20.00"	"30"	"Handicap Hurdle"	"7"	"9"	"Mullins, D E"	"Hanlon, John Joseph"
"15:12:00"	"2025-08-02"	"Galway"	"Golden Temple (IRE)"	"66.00"	"202.24"	"Handicap Hurdle"	"19"	"20"	"Ewing, Sam"	"Meade, Noel"
"18:40:00"	"2025-07-30"	"Galway"	"Sea Music (IRE)"	"10.00"	"14"	"Handicap Chase"	"5"	"22"	"Meyler, D"	"Mullins, Emmet"
"20:15:00"	"2025-07-25"	"Kilbeggan"	"Peckham Springs (IRE)"	"12.00"	"15.39"	"Handicap Chase"	"11"	"13"	"OHanlon, P J"	"McLoughlin, D A"
"15:48:00"	"2025-07-15"	"Downpatrick"	"Benz (IRE)"	"66.00"	"205.31"	"Handicap Hurdle"	"4"	"13"	"OConnor, M P"	"Watson, R K"
"16:10:00"	"2025-07-13"	"Sligo"	"Lucky Jack (IRE)"	"28.00"	"60.15"	"Handicap Hurdle"	"12"	"16"	"Monaghan, Caragh"	"Donoghue, Ian"
"13:50:00"	"2025-07-13"	"Sligo"	"Tribal Moon (IRE)"	"10.00"	"14.97"	"Maiden Hurdle"	"11"	"13"	"Slevin, J J"	"Murphy, Daniel"
"19:45:00"	"2025-07-11"	"Cork"	"Tag Man (IRE)"	"8.00"	"11.18"	"Hurdle"	"4"	"6"	"OConnor, M P"	"Bromhead, Henry De"
"19:43:00"	"2025-07-07"	"Roscommon"	"Killala Bay (IRE)"	"33.00"	"65"	"Handicap Hurdle"	"PU"	"16"	"King, D"	"Flynn, Paul W"
"15:50:00"	"2025-06-15"	"Downpatrick"	"Run For Harry (IRE)"	"18.00"	"19.01"	"Handicap Hurdle"	"2"	"9"	"Buckley, Kieran"	"Callaghan, Mrs G"
"19:28:00"	"2025-06-10"	"Sligo"	"Politicise (IRE)"	"50.00"	"105.18"	"Handicap Hurdle"	"14"	"15"	"Bowman, C A"	"Collins, C M"
"18:58:00"	"2025-06-10"	"Sligo"	"Whos In Midfield (IRE)"	"14.00"	"21"	"Handicap Hurdle"	"12"	"16"	"Condon, R J"	"Ryder, Shane Kieran"
"15:45:00"	"2025-06-08"	"Punchestown"	"Twelve Tribes (IRE)"	"300.00"	"1000"	"Maiden Hurdle"	"PU"	"15"	"Buckley, Kieran"	"McConnell, John C"
"13:30:00"	"2025-06-08"	"Punchestown"	"No Time To Wait (IRE)"	"6.50"	"10.5"	"Novices Chase"	"2"	"5"	"Brouder, Gavin"	"McConnell, John C"
"16:10:00"	"2025-06-07"	"Punchestown"	"Knockraha Eagle (IRE)"	"33.00"	"70"	"Handicap Hurdle"	"10"	"20"	"OHanlon, P J"	"Donoghue, Ian"
"15:40:00"	"2025-06-07"	"Punchestown"	"Trooper Lewis (IRE)"	"100.00"	"465.02"	"Maiden Hurdle"	"15"	"21"	"McKenna, Liam"	"Blake, Ms M Dowdall"
"15:17:00"	"2025-06-01"	"Kilbeggan"	"Silent Dawn (IRE)"	"6.00"	"8.29"	"Handicap Hurdle"	"PU"	"14"	"Meyler, D"	"Murray, Adrian"
"18:42:00"	"2025-05-29"	"Limerick"	"Tea It Is (IRE)"	"16.00"	"24.46"	"Handicap Hurdle"	"7"	"16"	"King, D"	"Hogan, Denis Gerard"
"18:48:00"	"2025-05-15"	"Clonmel"	"Walk Away Harry (IRE)"	"6.00"	"9.6"	"Handicap Hurdle"	"10"	"12"	"Brouder, Gavin"	"OConnor, Ian"
"17:30:00"	"2025-05-13"	"Sligo"	"Monnow Valley"	"150.00"	"477.69"	"Maiden Hurdle"	"6"	"13"	"Moore, Niall"	"Cluskey, P"
"19:42:00"	"2025-05-09"	"Downpatrick"	"Hit The Frame"	"8.00"	"10.84"	"Handicap Chase"	"11"	"11"	"OKeeffe, Darragh"	"Flavin, J P"
"17:25:00"	"2025-05-09"	"Downpatrick"	"Technology (IRE)"	"6.00"	"9.77"	"Handicap Hurdle"	"7"	"11"	"Harvey, Mr B W"	"McConnell, John C"
"16:50:00"	"2025-05-03"	"Punchestown"	"Ephesus (IRE)"	"100.00"	"561.13"	"Hurdle"	"UR"	"12"	"King, D"	"Hogan, Denis Gerard"
"18:00:00"	"2025-05-01"	"Punchestown"	"Crambo"	"16.00"	"20.53"	"Hurdle"	"7"	"11"	"Burke, Jonathan"	"OBrien, Fergal"
"14:30:00"	"2025-04-30"	"Punchestown"	"American Sniper (IRE)"	"22.00"	"38.39"	"Handicap Hurdle"	"6"	"25"	"Bromley, Ben"	"Pipe, D E"
"15:15:00"	"2025-04-21"	"Fairyhouse"	"Tranquil Sea (IRE)"	"18.00"	"25"	"Handicap Hurdle"	"4"	"14"	"Stone-Walsh, C"	"Nolan, Paul"
"13:15:00"	"2025-04-21"	"Cork"	"The Burrow (IRE)"	"28.00"	"110"	"Maiden Hurdle"	"5"	"18"	"McKenna, Liam"	"OGrady, E J"
"16:05:00"	"2025-04-13"	"Down Royal"	"Pied Piper"	"0.91"	"2.08"	"Beginners Chase"	"1"	"5"	"Gilligan, D J"	"Elliott, Gordon"
"14:00:00"	"2025-04-06"	"Fairyhouse"	"Smooth Gale (IRE)"	"200.00"	"1000"	"Maiden Hurdle"	"8"	"16"	"OKeeffe, Darragh"	"McCourt, T G"
"17:15:00"	"2025-03-30"	"Downpatrick"	"Drumcliff Bay (IRE)"	"8.50"	"12.09"	"Maiden Hunters Chase"	"UR"	"8"	"McParlan, Mr N"	"McNiff, Mark Michael"
"16:38:00"	"2025-03-23"	"Limerick"	"Toofareastiswest (IRE)"	"10.00"	"12.03"	"Handicap Chase"	"PU"	"11"	"Enright, P T"	"OGrady, A M"
"15:05:00"	"2025-03-15"	"Thurles"	"Malinas Glory (IRE)"	"12.00"	"15.5"	"Handicap Chase"	"10"	"13"	"Stone-Walsh, C"	"OGrady, A M"
"15:35:00"	"2025-02-24"	"Punchestown"	"Thegraveyardbookie (IRE)"	"8.00"	"10.17"	"Handicap Hurdle"	"7"	"12"	"McNamara, Conor"	"McNamara, E"
"15:20:00"	"2024-09-20"	"Downpatrick"	"The Empty Kettel (IRE)"	"11.00"	"14.5"	"Handicap Hurdle"	"9"	"13"	"Slevin, J J"	"Power, Gareth James"
"18:50:00"	"2024-09-18"	"Tramore"	"Ben Vrackie"	"16.00"	"21.43"	"Handicap Hurdle"	"10"	"16"	"Mullins, D E"	"OLeary, Mrs C"
"17:50:00"	"2024-09-18"	"Tramore"	"Peckham Springs (IRE)"	"28.00"	"55"	"Handicap Hurdle"	"11"	"13"	"Cleary, Mr Paddy"	"McLoughlin, D A"
"16:10:00"	"2024-09-18"	"Tramore"	"Shajak (IRE)"	"6.00"	"7.54"	"Beginners Chase"	"2"	"7"	"Gainford, Mr J C"	"Elliott, Gordon"
"17:30:00"	"2024-09-04"	"Kilbeggan"	"Camino Rock"	"8.00"	"11.89"	"Handicap Hurdle"	"1"	"7"	"Brouder, Gavin"	"Morris, M F"
"14:30:00"	"2024-08-26"	"Downpatrick"	"Nawraq (IRE)"	"25.00"	"37.08"	"Handicap Hurdle"	"9"	"9"	"Cleary, Mr Paddy"	"Smith, Kevin"
"18:40:00"	"2024-08-21"	"Sligo"	"Rideau Canal (IRE)"	"6.50"	"9.17"	"Handicap Hurdle"	"3"	"14"	"OKeeffe, Darragh"	"Foster, Mrs Denise"
"17:38:00"	"2024-08-21"	"Sligo"	"Fassbender (IRE)"	"8.00"	"11.13"	"Handicap Hurdle"	"13"	"13"	"Enright, P T"	"McNiff, Mark Michael"
"18:05:00"	"2024-08-16"	"Tramore"	"Mountain Port (IRE)"	"150.00"	"529.37"	"Maiden Hurdle"	"1"	"15"	"Cody, Mr P J"	"Purcell, Kieran"
"17:35:00"	"2024-08-16"	"Tramore"	"Corkbeg (IRE)"	"16.00"	"22.97"	"Handicap Chase"	"11"	"13"	"Quirke, Mr C M"	"Kelly, David Harry"
"19:50:00"	"2024-08-15"	"Tramore"	"Roman Parish (IRE)"	"10.00"	"13.86"	"Handicap Hurdle"	"4"	"16"	"Quirke, Mr C M"	"OBrien, David M"
"16:48:00"	"2024-08-11"	"Downpatrick"	"Gustavo Goodway (IRE)"	"12.00"	"17.37"	"Handicap Hurdle"	"7"	"15"	"Roche, T P"	"Rothwell, P J"
"14:48:00"	"2024-08-11"	"Downpatrick"	"The Big Chap (IRE)"	"16.00"	"22.61"	"Hurdle"	"3"	"8"	"Sexton, K C"	"Flynn, Paul W"
"19:00:00"	"2024-08-10"	"Kilbeggan"	"Cloughroe (IRE)"	"10.00"	"11.78"	"Handicap Chase"	"10"	"11"	"Gilligan, Jack G"	"Gilligan, Paul John"
"19:30:00"	"2024-08-06"	"Roscommon"	"How Decc (IRE)"	"20.00"	"31.78"	"Handicap Chase"	"PU"	"15"	"Donovan, Philip"	"Seymour, E"
"19:00:00"	"2024-08-06"	"Roscommon"	"Lope De Light"	"28.00"	"36"	"Beginners Chase"	"F"	"11"	"Brown, O R"	"Durkan, William"
"15:05:00"	"2024-08-05"	"Cork"	"Ed Brady (IRE)"	"200.00"	"707.1"	"Maiden Hurdle"	"PU"	"15"	"Gilligan, Jack G"	"Magnussen, M"
"19:10:00"	"2024-07-31"	"Galway"	"Life In The Park (IRE)"	"20.00"	"29.8"	"Handicap Chase"	"4"	"22"	"OConnor, M P"	"Bromhead, Henry De"
"15:50:00"	"2024-07-15"	"Downpatrick"	"Lake Manzaleh"	"100.00"	"181.72"	"Handicap Hurdle"	"13"	"14"	"McDonagh, Mark M"	"Griffin, Patrick"
"19:10:00"	"2024-07-08"	"Roscommon"	"Gamigin (IRE)"	"22.00"	"32"	"Handicap Hurdle"	"10"	"13"	"McGill, Mr O"	"Kelly, Noel C"
"17:00:00"	"2024-07-08"	"Roscommon"	"Attitash (IRE)"	"40.00"	"64.94"	"Claimer Hurdle"	"9"	"15"	"Monaghan, Caragh"	"Donoghue, Ian"
"20:15:00"	"2024-06-17"	"Kilbeggan"	"El Toro Rocco (IRE)"	"40.00"	"80"	"NH Flat"	"14"	"15"	"Gillen, Mr F J"	"Mullins, Emmet"
"17:45:00"	"2024-06-17"	"Kilbeggan"	"Robin Elite (IRE)"	"50.00"	"71.35"	"Handicap Hurdle"	"13"	"15"	"Byrnes, Mr P"	"OSullivan, Eugene M"
"17:15:00"	"2024-06-17"	"Kilbeggan"	"Chateau Elan (IRE)"	"10.00"	"14.5"	"Maiden Hurdle"	"8"	"14"	"Cribbin, I"	"OSullivan, Ross"
"14:00:00"	"2024-06-16"	"Downpatrick"	"Ollie La Ba Ba (IRE)"	"16.00"	"28.47"	"Maiden Hurdle"	"3"	"13"	"Noonan, G B"	"McCarthy, Eoin Christopher"
"16:35:00"	"2024-06-15"	"Downpatrick"	"Nuttorridge (IRE)"	"14.00"	"23.55"	"Handicap Chase"	"PU"	"13"	"Morgan, Hugh"	"McNiff, Mark Michael"
"15:25:00"	"2024-06-15"	"Downpatrick"	"Attitash (IRE)"	"7.00"	"10.4"	"Handicap Chase"	"5"	"11"	"Monaghan, Caragh"	"Donoghue, Ian"
"13:40:00"	"2024-06-15"	"Downpatrick"	"Gladiatorial (IRE)"	"16.00"	"23.35"	"Handicap Hurdle"	"9"	"10"	"Brouder, Gavin"	"Kelly, Noel C"
"17:48:00"	"2024-06-10"	"Roscommon"	"Ballykeel (IRE)"	"18.00"	"23.28"	"Handicap Chase"	"11"	"16"	"Coen, J"	"Elliott, Gordon"
"16:40:00"	"2024-06-09"	"Punchestown"	"Everglow"	"66.00"	"160"	"Handicap Hurdle"	"3"	"13"	"Buckley, Kieran"	"Donoghue, Ian"
"16:52:00"	"2024-06-08"	"Punchestown"	"Il Silenzio"	"11.00"	"15.21"	"Handicap Hurdle"	"7"	"17"	"Doyle, R A"	"Brassil, Martin"
"16:52:00"	"2024-06-08"	"Punchestown"	"Warrior Lion"	"28.00"	"65"	"Handicap Hurdle"	"12"	"17"	"Stone-Walsh, C"	"McCabe, Moses"
"14:20:00"	"2024-06-02"	"Kilbeggan"	"Shantou Show (IRE)"	"7.00"	"9.87"	"Novices Hurdle"	"5"	"6"	"Blackmore, Rachael"	"Cody, Patrick"
"17:30:00"	"2024-05-28"	"Ballinrobe"	"Cossack Chach (IRE)"	"3.00"	"4.59"	"Hurdle"	"2"	"8"	"Slevin, J J"	"OBrien, Joseph Patrick"
"17:35:00"	"2024-05-24"	"Downpatrick"	"Winding River (IRE)"	"5.00"	"6.72"	"Handicap Hurdle"	"2"	"15"	"Enright, P T"	"McKiernan, Oliver"
"18:55:00"	"2024-05-23"	"Limerick"	"Crowsatedappletart (IRE)"	"6.50"	"8.73"	"Handicap Chase"	"1"	"15"	"Fitzgerald, S"	"Winters, Michael"
"19:55:00"	"2024-05-17"	"Kilbeggan"	"Neveradullmoment (IRE)"	"5.00"	"7.02"	"Handicap Chase"	"6"	"12"	"Walsh, M P"	"Dempsey, J P"
"17:00:00"	"2024-05-17"	"Kilbeggan"	"Action Motion (IRE)"	"33.00"	"56.21"	"Handicap Hurdle"	"4"	"14"	"King, D"	"Hogan, Denis Gerard"
"17:05:00"	"2024-05-11"	"Cork"	"Red Coral House (IRE)"	"33.00"	"54.01"	"Handicap Hurdle"	"PU"	"18"	"McNamara, Conor"	"Cusack, Liam P"
"16:30:00"	"2024-05-11"	"Cork"	"Diamond Duke (IRE)"	"80.00"	"185.7"	"Maiden Hurdle"	"6"	"13"	"OKeeffe, Darragh"	"Morris, M F"
"18:50:00"	"2024-05-07"	"Ballinrobe"	"Roscomroe (IRE)"	"66.00"	"97.91"	"Handicap Hurdle"	"2"	"11"	"Maxwell, Dillon"	"Broderick, J P"
"18:50:00"	"2024-05-07"	"Ballinrobe"	"Bearwithmenow (IRE)"	"12.00"	"16"	"Handicap Hurdle"	"4"	"11"	"Morgan, Hugh"	"Flavin, J P"
"18:50:00"	"2024-05-07"	"Ballinrobe"	"U Asking Me (IRE)"	"8.50"	"12.61"	"Handicap Hurdle"	"PU"	"11"	"OCallaghan, Shane"	"Doyle, Eoin"
"17:25:00"	"2024-05-04"	"Punchestown"	"Catos Revenge (IRE)"	"66.00"	"223.4"	"Handicap Hurdle"	"18"	"23"	"OKeeffe, Sean F"	"Rothwell, P J"
"16:50:00"	"2024-05-04"	"Punchestown"	"Nurburgring (IRE)"	"5.00"	"7.73"	"Hurdle"	"3"	"10"	"Slevin, J J"	"OBrien, Joseph Patrick"
"17:25:00"	"2024-05-03"	"Punchestown"	"Jay Bee Why (IRE)"	"100.00"	"100"	"Hunters Chase"	"UR"	"14"	"Finn, Mr B"	"Ewing, Warren"
"18:50:00"	"2024-04-26"	"Downpatrick"	"Son Of Hypnos (IRE)"	"12.00"	"17.04"	"Handicap Chase"	"1"	"10"	"Smith, Mr James"	"Smith, Kevin"
"18:50:00"	"2024-04-26"	"Downpatrick"	"Attitash (IRE)"	"6.50"	"8.6"	"Handicap Chase"	"2"	"10"	"Monaghan, Caragh"	"Donoghue, Ian"
"18:50:00"	"2024-04-26"	"Downpatrick"	"Western Comandor (IRE)"	"7.00"	"9.6"	"Handicap Chase"	"6"	"10"	"OKeeffe, Darragh"	"McNamara, Andrew"
"17:50:00"	"2024-04-26"	"Downpatrick"	"Custers Mistake (IRE)"	"14.00"	"35.19"	"Handicap Hurdle"	"1"	"13"	"McGill, Mr D"	"Tumilty, Ross"
"17:20:00"	"2024-04-26"	"Downpatrick"	"Flashthelights (IRE)"	"9.00"	"16.26"	"Handicap Hurdle"	"3"	"15"	"Torrens, Simon"	"Kelly, Noel C"
"17:40:00"	"2024-04-22"	"Tramore"	"Brownstone (IRE)"	"4.50"	"6.28"	"Handicap Hurdle"	"1"	"16"	"Donoghue, K M"	"Donoghue, Ian"
"19:07:00"	"2024-04-19"	"Ballinrobe"	"Montys Way (IRE)"	"33.00"	"72.35"	"Handicap Hurdle"	"UR"	"11"	"Donoghue, K M"	"Stanley, George"
"17:00:00"	"2024-04-01"	"Fairyhouse"	"Dunboyne (IRE)"	"40.00"	"72.41"	"Handicap Chase"	"PU"	"20"	"Ewing, Sam"	"Elliott, Gordon"
"16:40:00"	"2024-03-31"	"Cork"	"Duffys Getaway (IRE)"	"12.00"	"21.85"	"Handicap Hurdle"	"4"	"7"	"OHanlon, P J"	"Rothwell, P J"
"15:55:00"	"2024-03-30"	"Fairyhouse"	"Routine Excellence (IRE)"	"20.00"	"30"	"Handicap Chase"	"3"	"8"	"Monaghan, Caragh"	"Cromwell, Gavin Patrick"
"14:35:00"	"2024-02-18"	"Punchestown"	"Street Value (IRE)"	"22.00"	"38.29"	"Handicap Chase"	"PU"	"15"	"Mullins, D E"	"Flavin, J P"
