RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"19:15:00"	"2026-07-17"	"Hamilton"	"Commanche Falls"	"18.00"	"21.61"	"Handicap"	"7"	"7"	"Winn, Mark"	"Dods, M"
"18:40:00"	"2026-07-17"	"Hamilton"	"Tango Hotel"	"3.00"	"4.8"	"Handicap Nursery"	"2"	"5"	"Tudhope, Daniel"	"Scott, George"
"16:35:00"	"2026-07-16"	"Hamilton"	"Lady Bouquet"	"5.50"	"7.38"	"Handicap"	"4"	"7"	"Nicholls, Mr Jack"	"Kirby, P A"
"18:50:00"	"2026-07-11"	"Hamilton"	"Eartha"	"33.00"	"31.1"	"Handicap"	"5"	"5"	"McSweeney, O"	"Fahey, R A"
"14:51:00"	"2026-06-04"	"Hamilton"	"Iris Dancer"	"4.00"	"6.4"	"Handicap"	"6"	"9"	"Marshall, Tom Kiely"	"Davidson, Tristan"
"18:15:00"	"2026-05-17"	"Hamilton"	"Rock Opera"	"6.00"	"8.33"	"Handicap"	"4"	"13"	"Tindall, Ethan"	"Fahey, R A"
"16:25:00"	"2026-05-03"	"Hamilton"	"Simbas Pride"	"7.50"	"9.82"	"Handicap"	"1"	"8"	"Winn, Mark"	"Dods, M"
"17:15:00"	"2025-09-03"	"Hamilton"	"Annie Edson Taylor"	"9.00"	"12.91"	"Handicap"	"1"	"9"	"Scott, Rowan"	"Makin, Phillip"
"18:00:00"	"2025-07-18"	"Hamilton"	"Head For Freedom"	"11.00"	"15.5"	"Handicap Nursery"	"3"	"7"	"Garritty, Billy"	"Easterby, M W"
"16:25:00"	"2025-07-17"	"Hamilton"	"Rajawail"	"80.00"	"202.65"	"Handicap"	"6"	"6"	"Waugh, Amie"	"Rothwell, B S"
"18:15:00"	"2025-06-15"	"Hamilton"	"Rock Opera"	"8.00"	"11.85"	"Handicap"	"4"	"14"	"Fentiman, Warren"	"Fahey, R A"
"21:00:00"	"2025-05-16"	"Hamilton"	"Ishe Worth Agamble"	"2.00"	"3.3"	"Handicap"	"3"	"6"	"Kirrane, Sean"	"Easterby, T D"
"16:43:00"	"2024-09-23"	"Hamilton"	"Showhound"	"4.00"	"5.29"	"Handicap"	"6"	"8"	"Orr, Oisin"	"Fahey, R A"
"19:15:00"	"2024-09-04"	"Hamilton"	"Little Muddy"	"5.50"	"8.08"	"Handicap"	"7"	"8"	"Jary, Alex"	"Spencer, Seb"
"18:15:00"	"2024-09-04"	"Hamilton"	"Conservationist"	"8.50"	"10.73"	"Handicap"	"8"	"9"	"Eaves, Tom"	"Ryan, K A"
"18:00:00"	"2024-08-13"	"Hamilton"	"Itsneverjustone"	"16.00"	"22.45"	"Maiden"	"5"	"11"	"Eaves, Tom"	"Loughnane, David"
"18:35:00"	"2024-07-19"	"Hamilton"	"Rocket Rodney"	"9.00"	"10.5"	"Handicap"	"8"	"9"	"McDonald, P J"	"Scott, George"
"18:00:00"	"2024-07-19"	"Hamilton"	"Dark Thunderstorm"	"12.00"	"16.02"	"Handicap Nursery"	"2"	"7"	"Scott, Rowan"	"Haynes, Alice"
"18:00:00"	"2024-07-19"	"Hamilton"	"Rex Carver"	"9.00"	"11.37"	"Handicap Nursery"	"5"	"7"	"Fanning, Joe"	"Johnston, Charlie"
"14:15:00"	"2024-07-02"	"Hamilton"	"Simply Blue"	"0.73"	"1.78"	"Maiden"	"2"	"7"	"Buick, William"	"Loughnane, David"
"20:45:00"	"2024-06-27"	"Hamilton"	"So Grateful"	"3.33"	"4.6"	"Handicap"	"4"	"7"	"Chalkley, Lewis"	"Easterby, M W"
