RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"19:32:00"	"2026-07-31"	"Newmarket (July)"	"Wheres Freddy (IRE)"	"3.50"	"5.9"	"Handicap"	"9"	"9"	"Ghiani, Marco"	"Williams, S C"
"18:08:00"	"2026-07-31"	"Bath"	"Sheer Beauty (IRE)"	"4.00"	"5.87"	"Novices"	"3"	"7"	"Hogan, D E"	"Birkett, Julia &"
"16:55:00"	"2026-07-31"	"Wolverhampton"	"King Of Chaos (IRE)"	"8.00"	"13"	"Handicap"	"7"	"10"	"Fallon, Cieren"	"Cunha, Dylan"
"19:28:00"	"2026-07-27"	"Windsor"	"Amazonian Dream (IRE)"	"3.33"	"5.48"	"Handicap"	"7"	"13"	"Murphy, Oisin"	"Millman, B R"
"17:30:00"	"2026-07-27"	"Southwell"	"King Of Fury (IRE)"	"12.00"	"18.32"	"Handicap"	"1"	"10"	"Kirrane, Sean"	"Dods, M"
"17:30:00"	"2026-07-27"	"Southwell"	"Star Of Mali (IRE)"	"5.00"	"7.06"	"Handicap"	"5"	"10"	"Crouch, Hector"	"Tate, James"
"15:15:00"	"2026-07-27"	"Ayr"	"Imperial Guard (IRE)"	"1.63"	"2.56"	"Handicap"	"1"	"5"	"Beasley, Connor"	"Dods, M"
"15:15:00"	"2026-07-27"	"Ayr"	"Native Honey (IRE)"	"4.50"	"6.02"	"Handicap"	"5"	"5"	"Mulrennan, Paul"	"Goldie, J S"
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Divilabother (IRE)"	"1.88"	"3.05"	"Handicap Hurdle"	"2"	"9"	"Reed, Harry"	"Davidson, Tristan"
"16:12:00"	"2026-07-26"	"Uttoxeter"	"Karnaval Point (FR)"	"5.50"	"8.4"	"Handicap Hurdle"	"6"	"9"	"Corcoran, Mr Rian"	"Pipe, D E"
"15:42:00"	"2026-07-26"	"Uttoxeter"	"Imperial Alex (IRE)"	"4.50"	"6.4"	"Handicap Chase"	"5"	"7"	"Sheppard, Stan"	"Lacey, T"
"14:55:00"	"2026-07-25"	"Ascot"	"Amazing Journey (IRE)"	"4.00"	"5.92"	"Handicap"	"1"	"16"	"Osborne, Saffie"	"Osborne, J A"
"14:35:00"	"2026-07-25"	"York"	"Pride Of Arras (IRE)"	"9.00"	"16"	"Non-Handicap"	"2"	"5"	"Ryan, Rossa"	"Beckett, R M"
"14:00:00"	"2026-07-25"	"York"	"Musical Touch (IRE)"	"25.00"	"50"	"Handicap"	"12"	"21"	"Fentiman, Warren"	"Fahey, R A"
"16:25:00"	"2026-07-24"	"Uttoxeter"	"Dreams Ka (FR)"	"4.00"	"6.4"	"Handicap Hurdle"	"8"	"10"	"Skelton, Harry"	"Skelton, Daniel"
