RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"17:20:00"	"2026-03-13"	"Cheltenham"	"Air Of Entitlement (IRE)"	"10.00"	"12.74"	"Handicap Hurdle"	"1"	"24"	"OBrien, P M"	"Bromhead, Henry De"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Jump Allen (FR)"	"8.00"	"13.5"	"Handicap Hurdle"	"3"	"24"	"McGuinness, Miss A"	"Mullins, W P"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Kel Histoire (FR)"	"4.50"	"6.6"	"Handicap Hurdle"	"4"	"24"	"Kenneally, Michael"	"Mullins, W P"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Karl Des Tourelles (FR)"	"14.00"	"16.56"	"Handicap Hurdle"	"6"	"24"	"Brouder, Gavin"	"Fenton, Philip"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Sainte Lucie (FR)"	"40.00"	"62.44"	"Handicap Hurdle"	"7"	"24"	"ODwyer, Charlie"	"Mullins, W P"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Da Capo Glory (IRE)"	"80.00"	"144.73"	"Handicap Hurdle"	"8"	"24"	"Quirke, Mr C M"	"Butler, Padraig"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Roc Dino (FR)"	"11.00"	"16.43"	"Handicap Hurdle"	"10"	"24"	"Shinnick, J P"	"Mullins, W P"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Sa Fureur (IRE)"	"50.00"	"74.94"	"Handicap Hurdle"	"13"	"24"	"Staples, Mr E"	"Elliott, Gordon"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Open Secret"	"16.00"	"20.36"	"Handicap Hurdle"	"14"	"24"	"Smith, Mr James"	"Elliott, Gordon"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Stede Bonnet (IRE)"	"20.00"	"27.05"	"Handicap Hurdle"	"15"	"24"	"Williamson, Mr J H"	"Elliott, Gordon"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Zillow"	"50.00"	"91.84"	"Handicap Hurdle"	"18"	"24"	"Cleary-Farrell, S"	"Mullins, W P"
"17:20:00"	"2026-03-13"	"Cheltenham"	"Its Bilbo (FR)"	"22.00"	"29.9"	"Handicap Hurdle"	"23"	"24"	"OConnor, M P"	"Bromhead, Henry De"
"16:40:00"	"2026-03-13"	"Cheltenham"	"Panda Boy (IRE)"	"4.00"	"6.06"	"Hunters Chase"	"5"	"23"	"Gleeson, Mr J L"	"Brassil, Martin"
"16:40:00"	"2026-03-13"	"Cheltenham"	"Cons Roc (IRE)"	"9.00"	"14.16"	"Hunters Chase"	"6"	"23"	"Allen, Mr D"	"OBrien, Terence"
"16:40:00"	"2026-03-13"	"Cheltenham"	"Willitgoahead (IRE)"	"18.00"	"23.29"	"Hunters Chase"	"PU"	"23"	"Swan, H C"	"Elliott, Gordon"
"15:20:00"	"2026-03-13"	"Cheltenham"	"The Passing Wife"	"11.00"	"15.5"	"Novices Hurdle"	"3"	"22"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Spinningayarn (IRE)"	"12.00"	"15.5"	"Novices Hurdle"	"5"	"22"	"Kennedy, J W"	"Elliott, Gordon"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Thedeviluno (IRE)"	"6.50"	"8.59"	"Novices Hurdle"	"9"	"22"	"OKeeffe, Sean F"	"Nolan, Paul"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Espresso Milan (IRE)"	"11.00"	"19.5"	"Novices Hurdle"	"12"	"22"	"Mullins, Mr P W"	"Mullins, W P"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Jalon Doudairies (FR)"	"14.00"	"15"	"Novices Hurdle"	"13"	"22"	"Gilligan, D J"	"Elliott, Gordon"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Road Exile (IRE)"	"28.00"	"38.43"	"Novices Hurdle"	"PU"	"22"	"Bowen, James C"	"Elliott, Gordon"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Kings Bucks (FR)"	"14.00"	"33.84"	"Novices Hurdle"	"PU"	"22"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Hipop De Loire (FR)"	"25.00"	"32"	"Novices Hurdle"	"PU"	"22"	"Cobden, Harry"	"Mullins, W P"
"15:20:00"	"2026-03-13"	"Cheltenham"	"Doctor Du Mesnil (FR)"	"28.00"	"48.67"	"Novices Hurdle"	"PU"	"22"	"Mullins, D E"	"Mullins, W P"
"14:00:00"	"2026-03-13"	"Cheltenham"	"Karbau (FR)"	"4.00"	"6.1"	"Handicap Hurdle"	"6"	"23"	"Townend, P"	"Mullins, W P"
"14:00:00"	"2026-03-13"	"Cheltenham"	"Helvic Dream (IRE)"	"33.00"	"41.33"	"Handicap Hurdle"	"11"	"23"	"Meyler, D"	"Meade, Noel"
"13:20:00"	"2026-03-13"	"Cheltenham"	"Berto Ramirez"	"250.00"	"549.16"	"Hurdle"	"17"	"20"	"OKeeffe, Darragh"	"McNamara, A J"
"17:20:00"	"2026-03-12"	"Cheltenham"	"Road To Home (IRE)"	"9.00"	"16.55"	"Handicap Chase"	"2"	"23"	"Mullins, Mr P W"	"Mullins, W P"
"17:20:00"	"2026-03-12"	"Cheltenham"	"Kim Roque (FR)"	"4.50"	"7.28"	"Handicap Chase"	"4"	"23"	"Gleeson, Mr J L"	"OBrien, Joseph Patrick"
"17:20:00"	"2026-03-12"	"Cheltenham"	"The Enabler (IRE)"	"18.00"	"27"	"Handicap Chase"	"6"	"23"	"James, Mr R"	"Elliott, Gordon"
"17:20:00"	"2026-03-12"	"Cheltenham"	"Sandor Clegane (IRE)"	"12.00"	"14.75"	"Handicap Chase"	"10"	"23"	"Hendrick, Mr J W"	"Nolan, Paul"
"17:20:00"	"2026-03-12"	"Cheltenham"	"Daily Present (IRE)"	"18.00"	"25"	"Handicap Chase"	"11"	"23"	"Stone, B T"	"Nolan, Paul"
"17:20:00"	"2026-03-12"	"Cheltenham"	"No Time To Wait (IRE)"	"33.00"	"60.47"	"Handicap Chase"	"PU"	"23"	"Halford, Mr J M"	"McConnell, John C"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Letos (FR)"	"22.00"	"36"	"Handicap Hurdle"	"4"	"24"	"Mullins, D E"	"Mullins, Anthony"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Minella Sixo (IRE)"	"25.00"	"36.18"	"Handicap Hurdle"	"11"	"24"	"Gilligan, D J"	"Elliott, Gordon"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Yeah Man (IRE)"	"20.00"	"21.83"	"Handicap Hurdle"	"16"	"24"	"Stone-Walsh, C"	"Cromwell, Gavin Patrick"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Melbourne Shamrock (IRE)"	"25.00"	"36.37"	"Handicap Hurdle"	"20"	"24"	"Meyler, D"	"Mullins, Emmet"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Minella Emperor (IRE)"	"20.00"	"38"	"Handicap Hurdle"	"23"	"24"	"ONeill, Mr M J"	"Mullins, Emmet"
"16:40:00"	"2026-03-12"	"Cheltenham"	"Staffordshire Knot (IRE)"	"14.00"	"17.52"	"Handicap Hurdle"	"PU"	"24"	"Kennedy, J W"	"Elliott, Gordon"
"14:00:00"	"2026-03-12"	"Cheltenham"	"King Alexander (IRE)"	"20.00"	"29.22"	"Handicap Novices Chase"	"4"	"18"	"Mullins, D E"	"Mullins, W P"
"14:00:00"	"2026-03-12"	"Cheltenham"	"Stencil"	"7.50"	"9.89"	"Handicap Novices Chase"	"10"	"18"	"Burke, Jonathan"	"Zetterholm, N & A"
"14:00:00"	"2026-03-12"	"Cheltenham"	"Ol Man Dingle (IRE)"	"40.00"	"63.67"	"Handicap Novices Chase"	"11"	"18"	"Doyle, R A"	"Griffin, Eoin"
"14:00:00"	"2026-03-12"	"Cheltenham"	"Dr Eggman (FR)"	"66.00"	"131.28"	"Handicap Novices Chase"	"14"	"18"	"Shinnick, J P"	"Mullins, W P"
"14:00:00"	"2026-03-12"	"Cheltenham"	"Wheres My Jet (IRE)"	"25.00"	"29.5"	"Handicap Novices Chase"	"15"	"18"	"OKeeffe, Sean F"	"Mullins, W P"
"14:00:00"	"2026-03-12"	"Cheltenham"	"Intense Approach"	"80.00"	"162.97"	"Handicap Novices Chase"	"16"	"18"	"Harvey, A"	"McConnell, John C"
"13:20:00"	"2026-03-12"	"Cheltenham"	"Carrigmoornaspruce (IRE)"	"9.00"	"14"	"Novices Hurdle"	"12"	"22"	"Bowen, James C"	"Queally, Declan"
"13:20:00"	"2026-03-12"	"Cheltenham"	"Full Of Life (FR)"	"50.00"	"131.52"	"Novices Hurdle"	"13"	"22"	"OConnor, M P"	"Bromhead, Henry De"
"13:20:00"	"2026-03-12"	"Cheltenham"	"Amen Kate (IRE)"	"33.00"	"42.35"	"Novices Hurdle"	"15"	"22"	"Kennedy, J W"	"Cooper, Thomas"
"13:20:00"	"2026-03-12"	"Cheltenham"	"Future Prospect (IRE)"	"16.00"	"21.32"	"Novices Hurdle"	"PU"	"22"	"Cobden, Harry"	"Mullins, W P"
"17:20:00"	"2026-03-11"	"Cheltenham"	"Boycetown (IRE)"	"22.00"	"29"	"NH Flat"	"4"	"21"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"17:20:00"	"2026-03-11"	"Cheltenham"	"The Wager (IRE)"	"40.00"	"65"	"NH Flat"	"7"	"21"	"Townend, Miss J"	"Mullins, W P"
"17:20:00"	"2026-03-11"	"Cheltenham"	"With Nolimit (FR)"	"40.00"	"50.47"	"NH Flat"	"9"	"21"	"Swan, H C"	"Elliott, Gordon"
"17:20:00"	"2026-03-11"	"Cheltenham"	"Moonverrin (IRE)"	"33.00"	"80"	"NH Flat"	"11"	"21"	"Maguire, Mr F"	"Hassett, Martin"
"17:20:00"	"2026-03-11"	"Cheltenham"	"Keep Him Company (FR)"	"4.00"	"6.2"	"NH Flat"	"19"	"21"	"Kennedy, J W"	"Elliott, Gordon"
"17:20:00"	"2026-03-11"	"Cheltenham"	"Of Land And Sea (IRE)"	"150.00"	"360"	"NH Flat"	"21"	"21"	"Condon, R J"	"Hennessy, Paul"
"16:40:00"	"2026-03-11"	"Cheltenham"	"Break My Soul (IRE)"	"20.00"	"25.71"	"Handicap Chase"	"3"	"20"	"Stone-Walsh, C"	"Donoghue, Ian"
"16:40:00"	"2026-03-11"	"Cheltenham"	"Touch Me Not (IRE)"	"33.00"	"38.65"	"Handicap Chase"	"14"	"20"	"Smith, Mr James"	"Elliott, Gordon"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Storm Heart (FR)"	"5.00"	"8.4"	"Handicap Hurdle"	"3"	"24"	"Mullins, D E"	"Mullins, W P"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Ballyadam (IRE)"	"40.00"	"74.48"	"Handicap Hurdle"	"4"	"24"	"OBrien, P M"	"Bromhead, Henry De"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Beckett Rock (IRE)"	"33.00"	"43.04"	"Handicap Hurdle"	"5"	"24"	"OConnor, M P"	"Bromhead, Henry De"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Forty Coats (IRE)"	"20.00"	"28.4"	"Handicap Hurdle"	"7"	"24"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Kopeck De Mee (FR)"	"10.00"	"20.23"	"Handicap Hurdle"	"10"	"24"	"Walsh, M P"	"Mullins, W P"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Hms Seahorse (IRE)"	"66.00"	"198.13"	"Handicap Hurdle"	"F"	"24"	"Staples, Mr E"	"Nolan, Paul"
"14:40:00"	"2026-03-11"	"Cheltenham"	"Farren Glory (IRE)"	"28.00"	"46"	"Handicap Hurdle"	"PU"	"24"	"Kennedy, J W"	"Elliott, Gordon"
"13:20:00"	"2026-03-11"	"Cheltenham"	"Zeus Power (GER)"	"50.00"	"75"	"Novices Hurdle"	"3"	"21"	"Slevin, J J"	"OBrien, Joseph Patrick"
"13:20:00"	"2026-03-11"	"Cheltenham"	"Shuttle Diplomacy (FR)"	"50.00"	"94.95"	"Novices Hurdle"	"7"	"21"	"King, D"	"Cooper, Thomas"
"13:20:00"	"2026-03-11"	"Cheltenham"	"Laurets Destruval (FR)"	"50.00"	"97.58"	"Novices Hurdle"	"11"	"21"	"Hayes, Brian"	"Mullins, W P"
"13:20:00"	"2026-03-11"	"Cheltenham"	"Walks In June (IRE)"	"150.00"	"265.1"	"Novices Hurdle"	"18"	"21"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"17:20:00"	"2026-03-10"	"Cheltenham"	"Union Station (IRE)"	"28.00"	"46.93"	"Handicap Novices Chase"	"4"	"17"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"17:20:00"	"2026-03-10"	"Cheltenham"	"Will Do (IRE)"	"33.00"	"67.1"	"Handicap Novices Chase"	"11"	"17"	"Gilligan, D J"	"Elliott, Gordon"
"17:20:00"	"2026-03-10"	"Cheltenham"	"Backmersackme (IRE)"	"3.00"	"5.35"	"Handicap Novices Chase"	"PU"	"17"	"Meyler, D"	"Mullins, Emmet"
"17:20:00"	"2026-03-10"	"Cheltenham"	"Kurasso Blue (FR)"	"3.50"	"5.5"	"Handicap Novices Chase"	"PU"	"17"	"Kennedy, J W"	"Elliott, Gordon"
"16:40:00"	"2026-03-10"	"Cheltenham"	"Zurich (FR)"	"10.00"	"15.68"	"Handicap Chase"	"5"	"23"	"Hayes, Brian"	"Bromhead, Henry De"
"16:40:00"	"2026-03-10"	"Cheltenham"	"Mclaurey (IRE)"	"5.00"	"7.6"	"Handicap Chase"	"7"	"23"	"Walsh, M P"	"Mullins, Emmet"
"16:40:00"	"2026-03-10"	"Cheltenham"	"Midnight It Is"	"40.00"	"93.89"	"Handicap Chase"	"10"	"23"	"Flanagan, S W"	"Cromwell, Gavin Patrick"
"16:40:00"	"2026-03-10"	"Cheltenham"	"Theatre Native (IRE)"	"50.00"	"85.72"	"Handicap Chase"	"15"	"23"	"OConnor, M P"	"Bromhead, Henry De"
"15:20:00"	"2026-03-10"	"Cheltenham"	"Blaze The Way (IRE)"	"14.00"	"20.44"	"Handicap Chase"	"7"	"22"	"Mullins, D E"	"Mullins, Ms Margaret"
"15:20:00"	"2026-03-10"	"Cheltenham"	"Search For Glory (IRE)"	"40.00"	"48.25"	"Handicap Chase"	"UR"	"22"	"Smith, Mr James"	"Elliott, Gordon"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Saratoga (IRE)"	"10.00"	"14.33"	"Handicap Hurdle"	"1"	"22"	"Walsh, M P"	"Roche, Padraig"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Quinta Do Lago (FR)"	"25.00"	"32"	"Handicap Hurdle"	"5"	"22"	"Meyler, D"	"Harrington, Mrs John"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Dignam (IRE)"	"33.00"	"44.58"	"Handicap Hurdle"	"9"	"22"	"Deegan, R"	"OBrien, Joseph Patrick"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Mino Des Mottes (FR)"	"50.00"	"63.12"	"Handicap Hurdle"	"13"	"22"	"Hayes, Brian"	"Mullins, W P"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Madness Delle (FR)"	"18.00"	"25"	"Handicap Hurdle"	"14"	"22"	"Mullins, D E"	"Mullins, W P"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Bertutea (FR)"	"40.00"	"48.96"	"Handicap Hurdle"	"17"	"22"	"OKeeffe, Sean F"	"Mullins, W P"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Glen To Glen (IRE)"	"7.50"	"12.04"	"Handicap Hurdle"	"18"	"22"	"Slevin, J J"	"OBrien, Joseph Patrick"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Hardy Stuff (USA)"	"28.00"	"29.73"	"Handicap Hurdle"	"20"	"22"	"Ewing, Sam"	"Elliott, Gordon"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Barbizon (IRE)"	"20.00"	"25.06"	"Handicap Hurdle"	"21"	"22"	"Williamson, Mr J H"	"Elliott, Gordon"
"14:40:00"	"2026-03-10"	"Cheltenham"	"Ole Ole (FR)"	"18.00"	"27.19"	"Handicap Hurdle"	"F"	"22"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"17:20:00"	"2025-03-14"	"Cheltenham"	"Taponthego (IRE)"	"8.00"	"11.62"	"Handicap Hurdle"	"4"	"24"	"OConnor, M P"	"Bromhead, Henry De"
"17:20:00"	"2025-03-14"	"Cheltenham"	"Park Of Kings (IRE)"	"25.00"	"29.93"	"Handicap Hurdle"	"5"	"24"	"Stone-Walsh, C"	"Nolan, Paul"
"17:20:00"	"2025-03-14"	"Cheltenham"	"Stormbreaker"	"80.00"	"119.07"	"Handicap Hurdle"	"10"	"24"	"Farrell, Sean C"	"Mullins, W P"
"17:20:00"	"2025-03-14"	"Cheltenham"	"Tounsivator (FR)"	"50.00"	"80.82"	"Handicap Hurdle"	"13"	"24"	"Callaghan, Mr K"	"Mullins, W P"
"17:20:00"	"2025-03-14"	"Cheltenham"	"The Enabler (IRE)"	"25.00"	"44.22"	"Handicap Hurdle"	"16"	"24"	"Smith, Mr James"	"Elliott, Gordon"
"17:20:00"	"2025-03-14"	"Cheltenham"	"Karafon (FR)"	"25.00"	"30"	"Handicap Hurdle"	"21"	"24"	"Roche, T P"	"Mullins, W P"
"16:40:00"	"2025-03-14"	"Cheltenham"	"Wonderwall (IRE)"	"28.00"	"47.19"	"Hunters Chase"	"1"	"24"	"James, Mr R"	"Curling, S"
"16:40:00"	"2025-03-14"	"Cheltenham"	"Its On The Line (IRE)"	"4.00"	"7"	"Hunters Chase"	"2"	"24"	"OConnor, Derek"	"Mullins, Emmet"
"16:40:00"	"2025-03-14"	"Cheltenham"	"Willitgoahead (IRE)"	"6.50"	"8.4"	"Hunters Chase"	"3"	"24"	"Scallan, Mr J L"	"Elliott, Gordon"
"16:40:00"	"2025-03-14"	"Cheltenham"	"Carnfunnock (IRE)"	"100.00"	"146.14"	"Hunters Chase"	"6"	"24"	"Connor, Mr S"	"Crawford, S R B"
"16:40:00"	"2025-03-14"	"Cheltenham"	"Plan Of Attack (IRE)"	"66.00"	"142.85"	"Hunters Chase"	"7"	"24"	"ONeill, Mr B"	"Bromhead, Henry De"
