RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"17:33:00"	"2026-07-25"	"Chester"	"Maharajas Express"	"8.00"	"11.5"	"Handicap"	"1"	"11"	"Probert, David"	"Williams, Ian"
"17:33:00"	"2026-07-25"	"Chester"	"Beauzon"	"66.00"	"140"	"Handicap"	"11"	"11"	"Kavanagh, Ryan"	"Williams, Ian"
"16:58:00"	"2026-07-25"	"Chester"	"Parlando"	"6.50"	"8.52"	"Handicap"	"1"	"7"	"Kavanagh, Ryan"	"Williams, Ian"
"16:58:00"	"2026-07-25"	"Chester"	"Duc De Kent (FR)"	"40.00"	"60"	"Handicap"	"6"	"7"	"Watson, Jason"	"Williams, Ian"
"14:28:00"	"2026-07-25"	"Chester"	"Giant"	"7.50"	"9.71"	"Handicap"	"8"	"8"	"Probert, David"	"Williams, Ian"
"17:32:00"	"2026-07-11"	"Chester"	"Vaguely Royal (IRE)"	"5.50"	"7.63"	"Handicap"	"1"	"6"	"Kavanagh, Ryan"	"Williams, Ian"
"14:45:00"	"2026-07-11"	"Chester"	"Giant"	"4.50"	"5.95"	"Handicap"	"3"	"9"	"Davies, Harry"	"Williams, Ian"
"14:10:00"	"2026-07-11"	"Chester"	"Maharajas Express"	"6.00"	"8.6"	"Handicap"	"6"	"11"	"Greatrex, Edward"	"Williams, Ian"
"14:10:00"	"2026-07-11"	"Chester"	"Beauzon"	"40.00"	"160"	"Handicap"	"11"	"11"	"Kavanagh, Ryan"	"Williams, Ian"
"20:50:00"	"2026-07-10"	"Chester"	"Giant"	"2.25"	"3.36"	"Handicap"	"2"	"8"	"Davies, Harry"	"Williams, Ian"
"15:03:00"	"2026-06-27"	"Chester"	"Purest Time"	"8.50"	"12"	"Handicap"	"7"	"9"	"Greatrex, Edward"	"Williams, Ian"
"17:12:00"	"2026-06-13"	"Chester"	"Newtown Duke (IRE)"	"2.25"	"3.82"	"Handicap"	"3"	"8"	"Kavanagh, Ryan"	"Williams, Ian"
"13:30:00"	"2026-06-12"	"Chester"	"Be Frank"	"16.00"	"19.28"	"Handicap"	"6"	"11"	"Furniss, Bradley"	"Williams, Ian"
"17:20:00"	"2026-05-08"	"Chester"	"Newtown Duke (IRE)"	"9.00"	"15.82"	"Handicap"	"3"	"15"	"Kavanagh, Ryan"	"Williams, Ian"
