RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:30:00"	"2026-07-20"	"Beverley"	"Concert Pitch (IRE)"	"14.00"	"30"	"Maiden"	"2"	"11"	"Robinson, Ben"	"Ellison, B"
"18:30:00"	"2026-07-20"	"Beverley"	"Scottys Rocket (IRE)"	"28.00"	"74.67"	"Maiden"	"9"	"11"	"Garritty, Billy"	"Ellison, B"
"15:24:00"	"2026-07-04"	"Beverley"	"Amantha (IRE)"	"2.00"	"4.42"	"Handicap Nursery"	"2"	"5"	"Jamin, Pierre-Louis"	"Ellison, B"
"15:15:00"	"2026-06-23"	"Beverley"	"Regal Desire (FR)"	"3.33"	"4.5"	"Maiden"	"2"	"6"	"Robinson, Ben"	"Ellison, B"
"18:30:00"	"2026-06-16"	"Beverley"	"Fasthope (IRE)"	"20.00"	"26"	"Novices"	"5"	"7"	"Hardie, Cameron"	"Ellison, B"
"14:48:00"	"2026-05-30"	"Beverley"	"Concert Pitch (IRE)"	"66.00"	"116.03"	"Non-Handicap"	"6"	"9"	"Robinson, Ben"	"Ellison, B"
"14:45:00"	"2026-05-27"	"Beverley"	"Amantha (IRE)"	"80.00"	"131.06"	"Novices"	"6"	"8"	"Robinson, Ben"	"Ellison, B"
"17:10:00"	"2026-05-12"	"Beverley"	"Attention Seeker (IRE)"	"12.00"	"15.71"	"Handicap"	"4"	"9"	"Robinson, Ben"	"Ellison, B"
"15:05:00"	"2026-05-04"	"Beverley"	"Showmethebubbles"	"28.00"	"48"	"Novices"	"5"	"5"	"Robinson, Ben"	"Ellison, B"
"13:57:00"	"2026-05-04"	"Beverley"	"Concert Pitch (IRE)"	"2.25"	"3.99"	"Maiden"	"2"	"9"	"Robinson, Ben"	"Ellison, B"
"17:25:00"	"2026-04-23"	"Beverley"	"Jambearee (IRE)"	"16.00"	"28"	"Handicap"	"7"	"12"	"Robinson, Ben"	"Ellison, B"
"14:22:00"	"2026-04-23"	"Beverley"	"Concert Pitch (IRE)"	"80.00"	"121.44"	"Novices"	"3"	"9"	"Hardie, Cameron"	"Ellison, B"
"14:22:00"	"2026-04-23"	"Beverley"	"Amantha (IRE)"	"66.00"	"115.73"	"Novices"	"8"	"9"	"Robinson, Ben"	"Ellison, B"
"14:50:00"	"2026-04-15"	"Beverley"	"Showmethebubbles"	"66.00"	"90"	"Novices"	"8"	"11"	"Robinson, Ben"	"Ellison, B"
"14:15:00"	"2026-04-15"	"Beverley"	"Amantha (IRE)"	"28.00"	"40"	"Novices"	"11"	"11"	"Robinson, Ben"	"Ellison, B"
"15:08:00"	"2025-09-23"	"Beverley"	"Commander Atkinson"	"12.00"	"14.52"	"Handicap"	"5"	"9"	"Robinson, Ben"	"Ellison, B"
"14:38:00"	"2025-09-23"	"Beverley"	"Mademoiselle Belle (IRE)"	"11.00"	"14.5"	"Novices"	"3"	"9"	"Farmer, Shay"	"Ellison, B"
"14:08:00"	"2025-09-23"	"Beverley"	"Steel Fixer"	"150.00"	"247.04"	"Novices"	"6"	"8"	"Robinson, Ben"	"Ellison, B"
"15:48:00"	"2025-09-17"	"Beverley"	"Due To Shine"	"28.00"	"40"	"Handicap Nursery"	"2"	"7"	"Morris, Luke"	"Ellison, B"
"15:15:00"	"2025-09-17"	"Beverley"	"Elizabetty (IRE)"	"1.75"	"3.05"	"Novices"	"7"	"8"	"Robinson, Ben"	"Ellison, B"
"14:45:00"	"2025-09-17"	"Beverley"	"Jungle Juice Jojo (IRE)"	"100.00"	"316.11"	"Novices"	"5"	"6"	"McManoman, Faye"	"Ellison, B"
"14:15:00"	"2025-09-17"	"Beverley"	"Sands Of Josepi (IRE)"	"5.00"	"7.17"	"Maiden"	"7"	"12"	"Robinson, Ben"	"Ellison, B"
"15:07:00"	"2025-08-30"	"Beverley"	"Bestfootleads"	"66.00"	"85"	"Handicap Nursery"	"8"	"8"	"Hardie, Cameron"	"Ellison, B"
"15:45:00"	"2025-08-24"	"Beverley"	"Due To Shine"	"80.00"	"200"	"Maiden"	"12"	"13"	"Robinson, Ben"	"Ellison, B"
"14:40:00"	"2025-08-14"	"Beverley"	"Imso Friendly (IRE)"	"25.00"	"28.98"	"Handicap Nursery"	"4"	"6"	"Wheatley, Zak"	"Ellison, B"
"15:15:00"	"2025-08-13"	"Beverley"	"Starintime"	"100.00"	"235.26"	"Maiden"	"8"	"8"	"Robinson, Ben"	"Ellison, B"
"14:45:00"	"2025-08-13"	"Beverley"	"Perfect Price (IRE)"	"14.00"	"22"	"Maiden"	"4"	"8"	"Robinson, Ben"	"Ellison, B"
"14:15:00"	"2025-08-13"	"Beverley"	"Mossvale Diva (IRE)"	"5.50"	"7.6"	"Maiden"	"2"	"9"	"Robinson, Ben"	"Ellison, B"
"16:35:00"	"2025-07-29"	"Beverley"	"Perfect Price (IRE)"	"12.00"	"20"	"Maiden"	"5"	"8"	"Hardie, Cameron"	"Ellison, B"
"16:00:00"	"2025-07-29"	"Beverley"	"Mossvale Diva (IRE)"	"2.50"	"4"	"Maiden"	"2"	"8"	"Robinson, Ben"	"Ellison, B"
"16:00:00"	"2025-07-29"	"Beverley"	"Bestfootleads"	"28.00"	"44"	"Maiden"	"8"	"8"	"Hardie, Cameron"	"Ellison, B"
"18:20:00"	"2025-07-21"	"Beverley"	"Temple Of Athena"	"3.33"	"4.4"	"Maiden"	"1"	"8"	"Robinson, Ben"	"Ellison, B"
"14:30:00"	"2025-07-15"	"Beverley"	"Imso Friendly (IRE)"	"5.00"	"7"	"Handicap Nursery"	"4"	"5"	"Robinson, Ben"	"Ellison, B"
"17:42:00"	"2025-07-05"	"Beverley"	"Almutraf (IRE)"	"3.50"	"5.9"	"Handicap"	"9"	"11"	"Farmer, Shay"	"Ellison, B"
"18:45:00"	"2025-06-17"	"Beverley"	"Mary Anne Maximus (IRE)"	"200.00"	"700"	"Maiden"	"9"	"10"	"McManoman, Faye"	"Ellison, B"
"18:45:00"	"2025-06-17"	"Beverley"	"Division Day"	"125.00"	"380"	"Maiden"	"10"	"10"	"Swift, Mr Dale"	"Ellison, B"
"14:42:00"	"2025-05-13"	"Beverley"	"Butterfly Jasmine"	"8.00"	"11"	"Seller"	"7"	"7"	"Robinson, Ben"	"Ellison, B"
"14:12:00"	"2025-05-13"	"Beverley"	"Homestrait (IRE)"	"20.00"	"25.85"	"Novices"	"2"	"11"	"Robinson, Ben"	"Ellison, B"
"14:20:00"	"2025-05-05"	"Beverley"	"Homestrait (IRE)"	"80.00"	"141.81"	"Maiden"	"2"	"12"	"Robinson, Ben"	"Ellison, B"
"13:45:00"	"2025-04-24"	"Beverley"	"Kanishka (IRE)"	"4.00"	"6.23"	"Novices"	"4"	"12"	"Robinson, Ben"	"Ellison, B"
"13:40:00"	"2025-04-16"	"Beverley"	"Imso Friendly (IRE)"	"25.00"	"42"	"Novices"	"11"	"12"	"Robinson, Ben"	"Ellison, B"
"15:10:00"	"2024-08-15"	"Beverley"	"Solar Biricz (IRE)"	"6.00"	"7.8"	"Handicap Nursery"	"3"	"10"	"Robinson, Ben"	"Ellison, B"
"17:20:00"	"2024-08-14"	"Beverley"	"Northerner (IRE)"	"18.00"	"25.73"	"Handicap"	"6"	"9"	"Robinson, Ben"	"Ellison, B"
"18:00:00"	"2024-07-22"	"Beverley"	"Solar Biricz (IRE)"	"50.00"	"85.27"	"Maiden"	"8"	"12"	"Robinson, Ben"	"Ellison, B"
"15:30:00"	"2024-07-16"	"Beverley"	"Solar Bentley (IRE)"	"6.00"	"7.79"	"Handicap"	"2"	"11"	"Robinson, Ben"	"Ellison, B"
"17:30:00"	"2024-07-05"	"Beverley"	"Perfect Part (IRE)"	"1.63"	"2.79"	"Novices"	"2"	"9"	"Robinson, Ben"	"Ellison, B"
"17:00:00"	"2024-06-08"	"Beverley"	"Thea Bell"	"80.00"	"220"	"Handicap"	"10"	"10"	"Farmer, Shay"	"Ellison, B"
"14:05:00"	"2024-06-08"	"Beverley"	"Perfect Part (IRE)"	"125.00"	"200"	"Non-Handicap"	"1"	"13"	"Hardie, Cameron"	"Ellison, B"
"14:45:00"	"2024-05-14"	"Beverley"	"Thea Bell"	"200.00"	"404.74"	"Seller"	"8"	"9"	"Russell, Harry"	"Ellison, B"
"17:25:00"	"2024-05-06"	"Beverley"	"Pearl Sands (IRE)"	"5.50"	"7"	"Handicap"	"4"	"6"	"Robinson, Ben"	"Ellison, B"
"14:30:00"	"2024-05-06"	"Beverley"	"Our Neil"	"40.00"	"76.9"	"Handicap"	"8"	"10"	"Hardie, Cameron"	"Ellison, B"
"13:55:00"	"2024-05-06"	"Beverley"	"Sybaris Jewel (IRE)"	"9.00"	"11.5"	"Maiden"	"3"	"12"	"Robinson, Ben"	"Ellison, B"
"17:40:00"	"2024-04-25"	"Beverley"	"Letmeseethecolts"	"14.00"	"16.84"	"Handicap"	"6"	"9"	"Robinson, Ben"	"Ellison, B"
"17:40:00"	"2024-04-25"	"Beverley"	"Gator Girl"	"40.00"	"70"	"Handicap"	"8"	"9"	"Mason, Joanna"	"Ellison, B"
"15:55:00"	"2024-04-25"	"Beverley"	"Power Of Zeus"	"14.00"	"16.78"	"Handicap"	"7"	"7"	"Robinson, Ben"	"Ellison, B"
"15:20:00"	"2024-04-25"	"Beverley"	"Tryfan"	"14.00"	"18.5"	"Novices"	"5"	"6"	"Robinson, Ben"	"Ellison, B"
"14:10:00"	"2024-04-25"	"Beverley"	"Jayvee (IRE)"	"16.00"	"18.74"	"Novices"	"1"	"8"	"Robinson, Ben"	"Ellison, B"
"15:25:00"	"2023-09-26"	"Beverley"	"Moku Manu"	"18.00"	"23"	"Novices"	"3"	"12"	"Winn, Mark"	"Ellison, B"
"14:20:00"	"2023-09-20"	"Beverley"	"Our Neil"	"50.00"	"104.18"	"Maiden"	"11"	"13"	"Robinson, Ben"	"Ellison, B"
"14:35:00"	"2023-08-16"	"Beverley"	"Grid Iron Maiden"	"50.00"	"76.81"	"Maiden"	"7"	"11"	"Robinson, Ben"	"Ellison, B"
"17:55:00"	"2023-07-24"	"Beverley"	"Sweet Soul Music (IRE)"	"40.00"	"91.77"	"Maiden"	"4"	"10"	"Robinson, Ben"	"Ellison, B"
"17:20:00"	"2023-06-27"	"Beverley"	"Greek Siren"	"6.50"	"8.43"	"Handicap"	"6"	"10"	"Robinson, Ben"	"Ellison, B"
"17:40:00"	"2023-06-20"	"Beverley"	"Just Like Tonto"	"100.00"	"164.81"	"Novices"	"7"	"8"	"Russell, Harry"	"Ellison, B"
"16:15:00"	"2023-06-11"	"Beverley"	"Letmeseethecolts"	"22.00"	"35.77"	"Maiden"	"7"	"9"	"Russell, Harry"	"Ellison, B"
"14:05:00"	"2023-06-10"	"Beverley"	"Callianassa (IRE)"	"100.00"	"187.29"	"Non-Handicap"	"6"	"9"	"Scott, Rowan"	"Ellison, B"
"14:25:00"	"2023-05-16"	"Beverley"	"Just Like Tonto"	"100.00"	"144.85"	"Novices"	"10"	"10"	"Robinson, Ben"	"Ellison, B"
"17:48:00"	"2023-05-01"	"Beverley"	"Greek Siren"	"9.00"	"12.19"	"Handicap"	"7"	"7"	"Robinson, Ben"	"Ellison, B"
"14:18:00"	"2023-05-01"	"Beverley"	"Just Like Tonto"	"125.00"	"300"	"Maiden"	"8"	"12"	"Robinson, Ben"	"Ellison, B"
"17:10:00"	"2023-04-19"	"Beverley"	"Greek Siren"	"25.00"	"41.65"	"Handicap"	"11"	"12"	"Robinson, Ben"	"Ellison, B"
"14:52:00"	"2022-09-14"	"Beverley"	"Greek Siren"	"16.00"	"24.86"	"Novices"	"4"	"8"	"Robinson, Ben"	"Ellison, B"
"14:17:00"	"2022-09-14"	"Beverley"	"Oahu"	"6.50"	"9.33"	"Maiden"	"2"	"14"	"Robinson, Ben"	"Ellison, B"
"14:17:00"	"2022-09-14"	"Beverley"	"Chattel Village (IRE)"	"6.00"	"9.26"	"Maiden"	"7"	"14"	"Russell, Harry"	"Ellison, B"
"15:55:00"	"2022-08-11"	"Beverley"	"Gemcutter"	"3.33"	"4.97"	"Handicap Nursery"	"1"	"8"	"Russell, Harry"	"Ellison, B"
