RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"16:40:00"	"2026-04-23"	"Perth"	"Tigress Lilly"	"50.00"	"82.73"	"Handicap Hurdle"	"11"	"14"	"Power, Jack"	"Russell, Miss Lucinda V"
"17:00:00"	"2026-04-19"	"Tramore"	"Torquay Road (IRE)"	"2.50"	"3.82"	"Handicap Novices Chase"	"2"	"8"	"Gilligan, D J"	"Collins, C M"
"16:18:00"	"2026-04-19"	"Stratford"	"Renoir"	"3.00"	"4.46"	"Handicap Hurdle"	"7"	"13"	"McCain-Mitchell, Toby"	"Clarke, Ben"
"17:05:00"	"2026-04-16"	"Limerick"	"Suresuresure (IRE)"	"125.00"	"390"	"NH Flat"	"PU"	"9"	"ONeill, Mr K"	"ONeill, John F"
"16:30:00"	"2026-04-16"	"Limerick"	"Le Fanu (IRE)"	"14.00"	"19.87"	"Handicap Hurdle"	"4"	"14"	"Williamson, Mr J H"	"Walsh, Brendan M"
"15:20:00"	"2026-04-16"	"Limerick"	"Barryroe Madam (FR)"	"16.00"	"30"	"Handicap Hurdle"	"13"	"14"	"Shinnick, J P"	"OBrien, Terence"
"15:35:00"	"2026-04-12"	"Down Royal"	"Georginas Jet (IRE)"	"28.00"	"55"	"Handicap Hurdle"	"PU"	"19"	"Gilligan, Jack G"	"Gilligan, Paul John"
"13:05:00"	"2026-04-11"	"Chepstow"	"Elated"	"9.00"	"30"	"Novices Hurdle"	"3"	"9"	"Powell, Brendan"	"Pauling, Ben"
"18:38:00"	"2026-04-10"	"Wexford"	"A Wave Of The Sea (IRE)"	"12.00"	"21.85"	"Handicap Chase"	"12"	"15"	"Torrens, Simon"	"Broderick, J P"
"16:55:00"	"2026-04-10"	"Wexford"	"Ersudaly"	"40.00"	"98.35"	"Handicap Hurdle"	"F"	"14"	"Doyle, R A"	"Bowe, Colin"
"13:50:00"	"2026-04-06"	"Cork"	"Kilt (IRE)"	"16.00"	"23.87"	"Handicap Hurdle"	"12"	"20"	"OHanlon, P J"	"Rothwell, P J"
"15:35:00"	"2026-04-05"	"Cork"	"Glenmalure Lady (IRE)"	"33.00"	"55"	"Handicap Hurdle"	"7"	"16"	"OBrien, P M"	"OConnell, Ms Claire"
"16:20:00"	"2026-03-28"	"Uttoxeter"	"Individualiste (FR)"	"125.00"	"420"	"Handicap Hurdle"	"PU"	"11"	"Stevens, Miss A"	"Lund, B V"
"15:12:00"	"2026-03-26"	"Clonmel"	"Reliable Prince (FR)"	"25.00"	"32"	"Beginners Chase"	"3"	"8"	"Gleeson, Mr J L"	"Bolger, E"
"15:00:00"	"2026-03-23"	"Kempton"	"Largy Panic (IRE)"	"4.50"	"5.6"	"Handicap Novices Hurdle"	"1"	"6"	"Bellamy, Tom"	"Clarke, Ben"
"13:45:00"	"2026-03-22"	"Carlisle"	"Caspada (IRE)"	"125.00"	"530"	"Novices Hurdle"	"6"	"9"	"Maggs, Mr William"	"McCain Jnr, D"
"17:00:00"	"2026-03-19"	"Cork"	"Nashville Notions (IRE)"	"22.00"	"30"	"Handicap Hurdle"	"UR"	"11"	"Queally, Mr S P"	"Kiely, Paul Stephen"
"16:20:00"	"2026-03-19"	"Ludlow"	"Stoners Choice"	"3.33"	"5.09"	"Handicap Hurdle"	"6"	"8"	"Obrien, Miss Fern"	"OBrien, Fergal"
"16:00:00"	"2026-03-19"	"Cork"	"Khmer (FR)"	"28.00"	"52.87"	"Handicap Hurdle"	"11"	"18"	"King, D"	"Cooper, Thomas"
"15:30:00"	"2026-03-19"	"Cork"	"Tountinna (IRE)"	"50.00"	"115.84"	"Maiden Hurdle"	"4"	"21"	"Donovan, Philip"	"Magnussen, M"
"15:00:00"	"2026-03-19"	"Cork"	"Gino Bella (IRE)"	"12.00"	"19.35"	"Handicap Hurdle"	"2"	"22"	"Torrens, Simon"	"Foley, Patrick T"
"15:00:00"	"2026-03-16"	"Ffos Las"	"Henry Box Brown (IRE)"	"7.00"	"10"	"Handicap Chase"	"4"	"6"	"Collier, Ellis"	"Williams, Mrs C"
"13:40:00"	"2026-03-06"	"Exeter"	"Bees Kiss (IRE)"	"300.00"	"1000"	"Maiden Hurdle"	"11"	"16"	"Dingle, Rex"	"Frost, J D"
"15:30:00"	"2026-03-05"	"Thurles"	"We Be Grand (IRE)"	"7.50"	"26"	"Maiden Hurdle"	"5"	"18"	"Hogan, C M"	"McNamara, E"
"15:30:00"	"2026-03-05"	"Thurles"	"Mysilverriverfeale (IRE)"	"14.00"	"53.7"	"Maiden Hurdle"	"6"	"18"	"Staples, Mr E"	"Cooper, Thomas"
"15:15:00"	"2026-02-28"	"Newbury"	"Hang In There (IRE)"	"11.00"	"14.15"	"Handicap Chase"	"3"	"9"	"Corcoran, Mr Rian"	"Lavelle, Miss E C"
"16:20:00"	"2026-02-25"	"Wincanton"	"Gateau De Miel (FR)"	"28.00"	"44"	"Hunters Chase"	"2"	"6"	"Stanley, Thomas"	"Osborne, M"
"14:00:00"	"2026-02-25"	"Bangor"	"Shouldvebeenshav"	"125.00"	"447.4"	"Maiden Hurdle"	"7"	"10"	"Edwards, Huw"	"Bevis, R J"
"16:00:00"	"2026-02-23"	"Ayr"	"The Navigator"	"100.00"	"220"	"Handicap Hurdle"	"PU"	"11"	"Kavanagh, Peter J"	"Sayer, Mrs Dianne"
"15:35:00"	"2026-02-16"	"Carlisle"	"Rock Hurley (FR)"	"20.00"	"32.9"	"Handicap Hurdle"	"12"	"14"	"Maggs, Mr William"	"McCain Jnr, D"
"17:02:00"	"2026-02-15"	"Punchestown"	"Solar Falcon (IRE)"	"50.00"	"130.52"	"Non-Handicap"	"13"	"15"		"ODwyer, Conor"
"17:02:00"	"2026-02-15"	"Punchestown"	"Kalaroun (IRE)"	"80.00"	"177.72"	"Non-Handicap"	"14"	"15"		"ODwyer, Conor"
"13:30:00"	"2026-02-12"	"Leicester"	"Hitthekettle (IRE)"	"50.00"	"66.09"	"Handicap Novices Chase"	"PU"	"6"	"Turner, James"	"Gates, Michael "
"16:20:00"	"2026-02-08"	"Navan"	"Hermino Aa (FR)"	"22.00"	"32.96"	"Handicap Chase"	"PU"	"17"	"OBrien, P M"	"McNamara, E"
"12:28:00"	"2026-02-04"	"Punchestown"	"Grange Soldier (IRE)"	"125.00"	"480"	"Chase"	"9"	"10"	"King, Mr P A"	"Murphy, William P"
"13:15:00"	"2026-02-03"	"Fairyhouse"	"Lake Okeechobee (IRE)"	"400.00"	"1000"	"Maiden Hurdle"	"15"	"15"	"Enright, P T"	"OSullivan, Eugene M"
"14:40:00"	"2026-01-25"	"Sedgefield"	"Saviour (IRE)"	"14.00"	"18.46"	"Handicap Novices Hurdle"	"5"	"7"	"Shanahan, William T"	"Candlish, Jennie"
"14:50:00"	"2026-01-18"	"Thurles"	"Hascoeur Clermont (FR)"	"66.00"	"170"	"Handicap Chase"	"12"	"14"	"Harvey, A"	"OSullivan, David"
"14:50:00"	"2026-01-14"	"Fairyhouse"	"Stuntman Steve (IRE)"	"28.00"	"75"	"Beginners Chase"	"7"	"8"	"Donoghue, K M"	"Cromwell, Gavin Patrick"
"13:18:00"	"2026-01-12"	"Punchestown"	"Be Fierce (IRE)"	"10.00"	"13.5"	"Handicap Hurdle"	"1"	"9"	"Shanahan, Mr L P"	"Walsh, T M"
"13:40:00"	"2026-01-03"	"Cork"	"Kashchei"	"28.00"	"82.03"	"Maiden Hurdle"	"6"	"7"	"Gilligan, D J"	"Collins, C M"
"12:32:00"	"2025-12-29"	"Limerick"	"Survivors Sister (IRE)"	"40.00"	"82.19"	"Handicap Hurdle"	"F"	"13"	"OCallaghan, Shane"	"Gilligan, Paul John"
"13:47:00"	"2025-12-28"	"Leicester"	"Plantaroma (FR)"	"4.00"	"5.6"	"Handicap Chase"	"3"	"6"	"Poste, Ben J"	"Symonds, Tom"
"13:45:00"	"2025-12-26"	"Leopardstown"	"Walk On Annilog (IRE)"	"100.00"	"307.93"	"Handicap Novices Hurdle"	"6"	"18"	"Barry, Mr B"	"Dunne, R"
"13:05:00"	"2025-12-13"	"Fairyhouse"	"Driveonwill (IRE)"	"5.50"	"8"	"Handicap Novices Hurdle"	"6"	"18"	"Meyler, D"	"OSullivan, Ross"
"12:38:00"	"2025-12-03"	"Haydock"	"Vroomoz Eile (IRE)"	"28.00"	"31.37"	"Handicap Hurdle"	"3"	"7"	"Noreci, Miss Leah"	"Moffatt, James"
"14:20:00"	"2025-11-24"	"Sedgefield"	"Rock Hurley (FR)"	"8.00"	"10"	"Handicap Hurdle"	"10"	"11"	"Maggs, Mr William"	"McCain Jnr, D"
"13:15:00"	"2025-11-24"	"Sedgefield"	"Macho Sun (IRE)"	"100.00"	"217.36"	"Handicap Hurdle"	"7"	"9"	"Anderson, Mr A"	"Sowersby, M E"
"14:33:00"	"2025-11-22"	"Huntingdon"	"Kalhandrion (FR)"	"2.75"	"4.1"	"Handicap Chase"	"1"	"11"	"Maggs, Mr Charlie"	"Hobson, Richard"
"15:35:00"	"2025-11-18"	"Limerick"	"Abelene (IRE)"	"80.00"	"170"	"NH Flat"	"7"	"7"	"McGuinness, Miss A"	"Hallahan, B J"
"12:55:00"	"2025-11-18"	"Kelso"	"Goodoldbill"	"20.00"	"27.01"	"Handicap Hurdle"	"PU"	"11"	"Maggs, Mr William"	"Walton, Mrs J M"
"14:32:00"	"2025-11-16"	"Navan"	"Answer To Kayf"	"11.00"	"15"	"Handicap Chase"	"1"	"19"	"Shinnick, J P"	"OBrien, Terence"
"13:57:00"	"2025-11-16"	"Navan"	"Clodders Dream"	"50.00"	"180"	"Handicap Hurdle"	"PU"	"19"	"Kenneally, Michael"	"Elliott, Gordon"
"13:25:00"	"2025-11-15"	"Wetherby"	"Ballygeary (IRE)"	"33.00"	"46.94"	"Handicap Hurdle"	"6"	"8"	"Anderson, Mr A"	"Sowersby, M E"
"13:13:00"	"2025-11-13"	"Market Rasen"	"Klapton Boy (FR)"	"7.00"	"9.12"	"Handicap Novices Chase"	"PU"	"4"	"Hammond, Charlie"	"Kent, Nick"
"13:15:00"	"2025-11-12"	"Ayr"	"Cest Quelquun (FR)"	"50.00"	"80"	"Handicap Chase"	"PU"	"10"	"Maggs, Mr William"	"Hamilton, A B"
"15:23:00"	"2025-11-10"	"Carlisle"	"Gilbertina"	"7.50"	"9.84"	"Handicap Chase"	"5"	"8"	"Broughton, Mr T P"	"Kent, Nick"
"15:37:00"	"2025-11-09"	"Naas"	"Goraibhmaithagat (IRE)"	"6.00"	"8.23"	"Beginners Chase"	"5"	"16"	"Donoghue, K M"	"Murphy, C A"
"12:20:00"	"2025-11-09"	"Naas"	"Cayd Boy (FR)"	"22.00"	"34"	"Handicap Novices Chase"	"8"	"9"	"Torrens, Simon"	"Doyle, Miss Elizabeth"
"15:20:00"	"2025-11-08"	"Gowran Park"	"Kentucky Beach (FR)"	"10.00"	"9.66"	"Handicap Novices Hurdle"	"2"	"10"	"Roche, T P"	"Rothwell, P J"
"13:47:00"	"2025-11-06"	"Clonmel"	"Pray Tell (IRE)"	"12.00"	"19"	"Handicap Hurdle"	"5"	"9"	"Shinnick, J P"	"Kenneally, Desmond"
"14:15:00"	"2025-11-04"	"Fairyhouse"	"Can Happen (IRE)"	"12.00"	"20"	"Maiden Hurdle"	"5"	"16"	"Gordon, Austin"	"Fahey, Mark"
"14:15:00"	"2025-11-04"	"Fairyhouse"	"Big Dee (IRE)"	"20.00"	"42.59"	"Maiden Hurdle"	"11"	"16"	"OKeeffe, Darragh"	"McCarthy, Eoin Christopher"
"12:15:00"	"2025-11-04"	"Fairyhouse"	"Kish Bank (IRE)"	"1.75"	"2.96"	"Beginners Chase"	"4"	"9"	"Kennedy, J W"	"Elliott, Gordon"
"14:10:00"	"2025-11-02"	"Cork"	"The Night Agent (IRE)"	"20.00"	"32"	"Novices Hurdle"	"7"	"7"	"Ewing, Sam"	"Fitzgerald, D E"
"13:10:00"	"2025-11-02"	"Cork"	"The Blaggard (IRE)"	"20.00"	"22.97"	"Handicap Hurdle"	"10"	"11"	"King, D"	"McCarthy, Eoin Christopher"
"14:10:00"	"2025-11-01"	"Down Royal"	"Rust To Riches (IRE)"	"33.00"	"44.94"	"Handicap Chase"	"PU"	"13"	"OBrien, P M"	"McBratney, C A"
"13:47:00"	"2025-10-30"	"Stratford"	"Jaffa Cake (IRE)"	"28.00"	"60"	"Novices Hurdle"	"7"	"14"	"Woods, K K"	"Pauling, Ben"
"14:12:00"	"2025-10-27"	"Bangor"	"Ridin Solo (IRE)"	"11.00"	"16.72"	"Handicap Novices Chase"	"3"	"11"	"Hughes, Brian"	"McCain Jnr, D"
"15:38:00"	"2025-10-25"	"Galway"	"Promontory (IRE)"	"22.00"	"30"	"Novices Chase"	"7"	"10"	"Kelly, Aidan"	"Connell, Sarah"
"16:50:00"	"2025-10-23"	"Fontwell"	"Well Presented (IRE)"	"8.00"	"12"	"Handicap Novices Hurdle"	"PU"	"11"	"Macey, Benjamin"	"Mullins, J W"
"16:07:00"	"2025-10-23"	"Ludlow"	"Bossofthebus (IRE)"	"16.00"	"18.49"	"Handicap Hurdle"	"5"	"8"	"Ring, C V"	"Williams, Evan"
"15:45:00"	"2025-10-22"	"Worcester"	"Our Dylan (IRE)"	"33.00"	"70"	"Handicap Hurdle"	"12"	"14"	"Godfrey, Ben"	"Woollacott, Mrs Kayley"
"14:20:00"	"2025-10-18"	"Limerick"	"Easy Doyen (IRE)"	"18.00"	"27"	"Maiden Hurdle"	"8"	"10"	"ODwyer, Charlie"	"ODwyer, Conor"
"14:47:00"	"2025-10-16"	"Thurles"	"Hollow Spark (IRE)"	"40.00"	"140"	"Handicap Hurdle"	"16"	"18"	"Sexton, Mr H E"	"Barcoe, James M"
"15:05:00"	"2025-10-15"	"Punchestown"	"Giant Haystacks (IRE)"	"8.00"	"11"	"Handicap Hurdle"	"3"	"12"	"Gilligan, D J"	"OSullivan, Ross"
"14:22:00"	"2025-10-15"	"Worcester"	"Iris Des Issards (FR)"	"14.00"	"21.26"	"Handicap Chase"	"6"	"9"	"Pritchard, Mr Callum"	"Woollacott, Mrs Kayley"
"15:12:00"	"2025-10-13"	"Hereford"	"Lelant (IRE)"	"4.00"	"5.63"	"Handicap Chase"	"1"	"8"	"Wedge, Adam"	"Williams, Evan"
"16:02:00"	"2025-10-12"	"Cork"	"Royal Time (IRE)"	"10.00"	"17"	"Novices Chase"	"3"	"4"	"OKeeffe, Darragh"	"Crawley, Shane"
"14:17:00"	"2025-10-12"	"Cork"	"Rhythmic Tune (IRE)"	"11.00"	"17.57"	"Handicap Hurdle"	"3"	"17"	"King, D"	"Molloy, M A"
"16:10:00"	"2025-10-06"	"Tipperary"	"Lucky Viv (IRE)"	"25.00"	"40"	"Handicap Hurdle"	"7"	"7"	"Shinnick, J P"	"Barry, Michael"
"16:00:00"	"2025-10-05"	"Uttoxeter"	"Alnilam (FR)"	"2.50"	"3.76"	"Beginners Chase"	"1"	"3"	"Bowen, Sean P"	"Murphy, Olly"
"16:27:00"	"2025-10-03"	"Hexham"	"Justlikefire"	"3.50"	"5.38"	"Handicap Hurdle"	"PU"	"8"	"Quinlan, Sean"	"Candlish, Jennie"
"14:45:00"	"2025-10-03"	"Hexham"	"Didntgotwenty (IRE)"	"5.00"	"6.81"	"Handicap Novices Hurdle"	"3"	"11"	"Quinlan, Sean"	"Todhunter, M"
"17:35:00"	"2025-10-02"	"Clonmel"	"Esticky End (IRE)"	"33.00"	"84.88"	"Handicap Chase"	"PU"	"12"	"OBrien, P M"	"McGuinness, Tom"
"17:18:00"	"2025-10-01"	"Sligo"	"Eddies Pride (IRE)"	"33.00"	"65.32"	"Handicap Chase"	"10"	"11"	"Kenneally, Michael"	"Lee, Norman"
"14:31:00"	"2025-09-29"	"Newton Abbot"	"Mega Speculator (FR)"	"12.00"	"15"	"Handicap Seller Hurdle"	"6"	"9"	"Tidball, Jay"	"Hitchins, Daisy"
"17:05:00"	"2025-09-27"	"Listowel"	"On The Tide (IRE)"	"16.00"	"27"	"Handicap Chase"	"9"	"12"	"OSullivan, Alan"	"Neville, Seamus"
"17:23:00"	"2025-09-25"	"Perth"	"Lightning Flash (IRE)"	"2.25"	"3.64"	"Handicap Hurdle"	"1"	"9"	"Twiston-Davies, Sam"	"Twiston-Davies, N A"
"15:43:00"	"2025-09-25"	"Perth"	"Monochromix (FR)"	"12.00"	"15"	"Handicap Chase"	"5"	"8"	"Wadge, P"	"Russell, Miss Lucinda V"
"14:50:00"	"2025-09-25"	"Listowel"	"L Evangeliste (FR)"	"4.50"	"9.13"	"Maiden Hurdle"	"2"	"11"	"Flanagan, S W"	"McNamara, E"
"16:58:00"	"2025-09-21"	"Listowel"	"Captains Nephew (IRE)"	"12.00"	"17.66"	"Handicap Chase"	"7"	"13"	"Roche, T P"	"Rothwell, P J"
"14:20:00"	"2025-09-21"	"Plumpton"	"The Wise Traveller (IRE)"	"25.00"	"35.43"	"Handicap Hurdle"	"1"	"11"	"Gambin, Mr Jamie"	"Humphrey, Mrs S J"
