RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"16:45:00"	"2024-12-28"	"Southwell"	"Brosay"	"11.00"	"12.01"	"Handicap Nursery"	"1"	"6"	"Greatrex, Edward"	"Attwater, P"
"15:05:00"	"2024-12-28"	"Leopardstown"	"Salvador Ziggy (IRE)"	"25.00"	"59.6"	"Handicap Hurdle"	"17"	"20"	"Flanagan, S W"	"Connell, B"
"14:50:00"	"2024-12-28"	"Limerick"	"Dancingondaceiling (IRE)"	"5.00"	"6.73"	"Handicap Hurdle"	"3"	"17"	"Stone-Walsh, C"	"Cromwell, Gavin Patrick"
"14:10:00"	"2024-12-28"	"Catterick"	"Surrey Belle"	"4.00"	"5.7"	"Novices Hurdle"	"2"	"11"	"McMenamin, Daniel"	"Keatley, Adrian Paul"
"14:00:00"	"2024-12-28"	"Leopardstown"	"Hewick (IRE)"	"4.00"	"6.6"	"Hurdle"	"5"	"8"	"Gainford, Mr J C"	"Cogan, Miss Tara Lee"
"13:45:00"	"2024-12-28"	"Newbury"	"Lucky One (FR)"	"66.00"	"100.04"	"Handicap Hurdle"	"9"	"11"	"Leech, Roisin"	"Candlish, Jennie"
"18:00:00"	"2024-12-27"	"Wolverhampton"	"Haaland (IRE)"	"16.00"	"24.46"	"Handicap"	"5"	"9"	"Fallon, Cieren"	"Best, Jim/Suzi"
"17:00:00"	"2024-12-27"	"Wolverhampton"	"March To The Band"	"20.00"	"27"	"Novices"	"10"	"12"	"Morris, Luke"	"Watson, Archie"
"16:00:00"	"2024-12-27"	"Wolverhampton"	"Collusion (IRE)"	"22.00"	"30.03"	"Handicap"	"4"	"12"	"Cole, Morgan"	"Cunha, Dylan"
"15:30:00"	"2024-12-27"	"Leopardstown"	"Karate Kid (IRE)"	"18.00"	"29.16"	"NH Flat"	"1"	"9"	"Barron, Mr R W"	"Ryan, Colm"
"15:11:00"	"2024-12-27"	"Limerick"	"Apologise (IRE)"	"12.00"	"17.14"	"Handicap Hurdle"	"1"	"18"	"McGill, Mr D"	"McGill, Gary"
"14:36:00"	"2024-12-27"	"Limerick"	"Strutter (FR)"	"2.00"	"3.64"	"Handicap Hurdle"	"1"	"11"	"Townend, Miss J"	"Mullins, W P"
"14:20:00"	"2024-12-27"	"Leopardstown"	"Ballystone (IRE)"	"80.00"	"140"	"Handicap Hurdle"	"11"	"19"	"Harvey, Mr B W"	"McConnell, John C"
"14:15:00"	"2024-12-27"	"Wetherby"	"Cruden"	"3.50"	"5.8"	"Hurdle"	"2"	"11"	"Mania, Ryan"	"Ewart, J P L"
"14:15:00"	"2024-12-27"	"Wetherby"	"Catalan King"	"18.00"	"32.9"	"Hurdle"	"9"	"11"	"Bannister, Harry A A"	"Hales, A M"
"14:15:00"	"2024-12-27"	"Wetherby"	"Amancio"	"50.00"	"100"	"Hurdle"	"PU"	"11"	"Davies, James"	"Brown, G"
"14:02:00"	"2024-12-27"	"Limerick"	"Jalila Moriviere (FR)"	"2.75"	"4.06"	"Hurdle"	"4"	"5"	"Torrens, Simon"	"Mullins, W P"
"13:00:00"	"2024-12-27"	"Wetherby"	"Mr Mistoffelees (IRE)"	"50.00"	"131.85"	"Novices Hurdle"	"PU"	"9"	"England, Jonathan"	"England, Sam"
"12:25:00"	"2024-12-27"	"Wetherby"	"Solent Gateway (IRE)"	"5.50"	"7.48"	"Novices Hurdle"	"4"	"9"	"Hughes, Brian"	"McCain Jnr, D"
"12:25:00"	"2024-12-27"	"Wetherby"	"Lazy Bones (IRE)"	"80.00"	"180"	"Novices Hurdle"	"8"	"9"	"Rabbitt, Mr C"	"Norton, J R"
"12:05:00"	"2024-12-27"	"Leopardstown"	"Raydamann (FR)"	"11.00"	"16.93"	"Maiden Hurdle"	"12"	"16"	"Gilligan, D J"	"Elliott, Gordon"
"12:05:00"	"2024-12-27"	"Leopardstown"	"Bella Colombia (IRE)"	"125.00"	"990"	"Maiden Hurdle"	"13"	"16"	"OSullivan, Mr M J M"	"Ryder, Shane Kieran"
"16:05:00"	"2024-12-26"	"Wolverhampton"	"Intinso"	"14.00"	"15.67"	"Handicap"	"3"	"6"	"Kirrane, Sean"	"Lidster, Craig"
"15:50:00"	"2024-12-26"	"Limerick"	"Forceonmyown (IRE)"	"4.50"	"5.92"	"NH Flat"	"2"	"12"	"Halford, Mr J M"	"Elliott, Gordon"
"15:30:00"	"2024-12-26"	"Leopardstown"	"Green Splendour"	"2.75"	"3.89"	"NH Flat"	"1"	"11"	"Mullins, Mr P W"	"Mullins, W P"
"15:30:00"	"2024-12-26"	"Leopardstown"	"Attaho (FR)"	"12.00"	"16.59"	"NH Flat"	"9"	"11"	"Doyle, Mr D"	"Brassil, Martin"
"15:08:00"	"2024-12-26"	"Down Royal"	"Takenasred (IRE)"	"100.00"	"154.72"	"NH Flat"	"4"	"14"	"Smithers, C D"	"Crawford, S R B"
"15:08:00"	"2024-12-26"	"Down Royal"	"Mount Mason (IRE)"	"14.00"	"26.49"	"NH Flat"	"11"	"14"	"Barry, Mr J C"	"McKiernan, Oliver"
"15:05:00"	"2024-12-26"	"Kempton"	"Jack Hyde (IRE)"	"6.00"	"8.03"	"Maiden Hurdle"	"4"	"9"	"Brace, Connor"	"OBrien, Fergal"
"14:38:00"	"2024-12-26"	"Wincanton"	"Thomas Mor (IRE)"	"12.00"	"15.64"	"Handicap Hurdle"	"1"	"10"	"Houlihan, Sean M"	"Hobbs, P J / White, J"
"14:33:00"	"2024-12-26"	"Down Royal"	"Vina Ardanza (IRE)"	"14.00"	"19.35"	"Hunters Chase"	"5"	"12"	"Lavery, Mr D G"	"McBratney, C A"
"14:33:00"	"2024-12-26"	"Down Royal"	"Hudson Duster (IRE)"	"125.00"	"773.44"	"Hunters Chase"	"7"	"12"	"Powell, Mr E P"	"Lennon, Liam"
"14:00:00"	"2024-12-26"	"Sedgefield"	"Fete Champetre (IRE)"	"20.00"	"21.92"	"Handicap Chase"	"4"	"8"	"Austin, Edward"	"Robson, Paul"
"14:00:00"	"2024-12-26"	"Sedgefield"	"Kaproyale"	"22.00"	"32.99"	"Handicap Chase"	"6"	"8"	"King, Mr James"	"Comley, Max"
"13:45:00"	"2024-12-26"	"Leopardstown"	"Irish Panther"	"16.00"	"26.99"	"Handicap Novices Hurdle"	"3"	"19"	"Buckley, Kieran"	"Harty, Edward and Patrick"
"13:42:00"	"2024-12-26"	"Fontwell"	"Candle Wax"	"50.00"	"175.57"	"Maiden Hurdle"	"F"	"5"	"Davies, James"	"Brown, G"
"13:40:00"	"2024-12-26"	"Aintree"	"Call Me Lyreen (IRE)"	"100.00"	"190"	"Handicap Hurdle"	"PU"	"9"	"Hughes, Brian"	"Quayle, Eloise"
"13:35:00"	"2024-12-26"	"Wetherby"	"Mr Incredible (IRE)"	"25.00"	"29.34"	"Handicap Chase"	"RR"	"7"	"Mania, Ryan"	"Thomson, A M"
"13:12:00"	"2024-12-26"	"Wolverhampton"	"Rogue Endeavour (IRE)"	"50.00"	"81.67"	"Handicap Nursery"	"9"	"11"	"Fallon, Cieren"	"Mulholland, N P"
"12:58:00"	"2024-12-26"	"Limerick"	"Laafi (FR)"	"18.00"	"34"	"Maiden Hurdle"	"1"	"18"	"Byrnes, Mr P"	"Durkan, William"
"12:53:00"	"2024-12-26"	"Wincanton"	"Blazeon Five"	"8.50"	"9.45"	"Novices Hurdle"	"4"	"11"	"Powell, Brendan"	"King, A"
"12:00:00"	"2024-12-26"	"Leopardstown"	"Yeshil (IRE)"	"7.00"	"10.2"	"Maiden Hurdle"	"8"	"23"	"Jacob, Daryl"	"Bromhead, Henry De"
"12:00:00"	"2024-12-26"	"Leopardstown"	"Mooretown Lad (IRE)"	"125.00"	"1000"	"Maiden Hurdle"	"20"	"23"	"OSullivan, Mr M J M"	"McConnell, John C"
"15:00:00"	"2024-12-22"	"Lingfield"	"Ernies Valentine"	"9.00"	"10.74"	"Handicap"	"1"	"11"	"Hutchinson, Callum"	"Pearce, Simon"
"14:43:00"	"2024-12-22"	"Fakenham"	"Chandlers Bay (IRE)"	"14.00"	"18.79"	"Handicap Hurdle"	"PU"	"5"	"Best, J A"	"Humphrey, Mrs S J"
"14:00:00"	"2024-12-22"	"Lingfield"	"Ravensbourne"	"3.33"	"5.2"	"Handicap"	"3"	"12"	"Pinna, Mr Andrea"	"Keady, Michael"
"14:00:00"	"2024-12-22"	"Lingfield"	"Barnsnape Boy"	"28.00"	"38"	"Handicap"	"7"	"12"	"Catton, Luke"	"Boyle, J R"
"13:43:00"	"2024-12-22"	"Fakenham"	"Miss Cynthia"	"1.38"	"2.53"	"Maiden Hurdle"	"2"	"6"	"Cannon, Tom J"	"Wadham, Mrs L"
"12:30:00"	"2024-12-22"	"Lingfield"	"Five Winds"	"16.00"	"19.09"	"Handicap"	"6"	"7"	"Hutchinson, Callum"	"Cassidy, Stephanie"
"12:30:00"	"2024-12-22"	"Lingfield"	"Momaer (IRE)"	"8.00"	"11"	"Handicap"	"7"	"7"	"Cole, Morgan"	"Morland, Jack"
"12:13:00"	"2024-12-22"	"Fakenham"	"Hardy Buck (IRE)"	"14.00"	"18.04"	"Handicap Hurdle"	"2"	"9"	"Broughton, Mr T P"	"Brennan, F J"
"12:00:00"	"2024-12-22"	"Lingfield"	"Bree Anna Poppy"	"80.00"	"251.82"	"Novices"	"4"	"4"	"Hutchinson, Callum"	"Best, Jim/Suzi"
"11:30:00"	"2024-12-22"	"Lingfield"	"Bearaway (IRE)"	"6.50"	"8.35"	"Handicap"	"1"	"11"	"Carver, William"	"Pearce, Simon"
"11:30:00"	"2024-12-22"	"Lingfield"	"Gone Rogue (IRE)"	"16.00"	"20"	"Handicap"	"11"	"11"	"Queally, T P"	"Moore, Gary and Josh"
"20:15:00"	"2024-12-21"	"Wolverhampton"	"Harry The Haggler (IRE)"	"2.00"	"3.04"	"Handicap"	"2"	"10"	"Ryan, Rossa"	"Loughnane, David"
"18:45:00"	"2024-12-21"	"Wolverhampton"	"Minnesota Lad (IRE)"	"7.50"	"9.94"	"Handicap"	"2"	"7"	"Ghiani, Marco"	"Furtado, Ivan"
"18:15:00"	"2024-12-21"	"Wolverhampton"	"Edna E Mode (IRE)"	"66.00"	"139.53"	"Handicap"	"6"	"10"	"Probert, David"	"Stephens, Robert"
"18:00:00"	"2024-12-21"	"Newcastle"	"The Green Man (IRE)"	"50.00"	"82.42"	"Handicap"	"3"	"8"	"Rawlinson, Ali"	"Brooke, Daniel"
"17:15:00"	"2024-12-21"	"Wolverhampton"	"Coma Cluster (IRE)"	"6.50"	"7.87"	"Maiden"	"7"	"8"	"Crouch, Hector"	"Boughey, George"
"16:55:00"	"2024-12-21"	"Newcastle"	"Navarre Special (IRE)"	"33.00"	"72.52"	"Handicap Nursery"	"8"	"10"	"Bond, Alice"	"Holland, Darryll"
"15:47:00"	"2024-12-21"	"Newcastle"	"Electric Avenue"	"16.00"	"21.65"	"Handicap"	"1"	"6"	"James, S H"	"Furtado, Ivan"
"14:30:00"	"2024-12-21"	"Thurles"	"Implicit (FR)"	"50.00"	"160.46"	"Handicap Hurdle"	"11"	"18"	"Quirke, Mr C M"	"Curling, S"
"13:55:00"	"2024-12-21"	"Thurles"	"Love At Sea (IRE)"	"16.00"	"21"	"Novices Hurdle"	"5"	"11"	"Enright, P T"	"Power, Edward F"
"13:30:00"	"2024-12-21"	"Haydock"	"Sunnyvilla (IRE)"	"6.50"	"7.8"	"Handicap Chase"	"1"	"8"	"McMenamin, Daniel"	"Richards, N G"
"13:20:00"	"2024-12-21"	"Thurles"	"Moonis (IRE)"	"80.00"	"268.94"	"Maiden Hurdle"	"PU"	"18"	"Harney, T P"	"Morrison, J"
"12:40:00"	"2024-12-21"	"Ascot"	"Gotthereintheend (IRE)"	"3.33"	"4.9"	"Handicap Novices Hurdle"	"4"	"6"	"Price, Charlie"	"Llewellyn, Robert"
"19:00:00"	"2024-12-20"	"Wolverhampton"	"Alright Sunshine (IRE)"	"10.00"	"15.5"	"Handicap"	"5"	"7"	"Bradley, Paddy"	"Murphy, Mike"
"19:00:00"	"2024-12-20"	"Wolverhampton"	"Chase The Dollar"	"50.00"	"89.12"	"Handicap"	"7"	"7"	"ONeill, K T"	"Williamson, Mrs L"
"18:45:00"	"2024-12-20"	"Dundalk"	"A Daughtersdelight (IRE)"	"66.00"	"120"	"Handicap"	"13"	"14"	"Cleary, Jack"	"Duffy, S M"
"18:30:00"	"2024-12-20"	"Wolverhampton"	"Centurion Dream (IRE)"	"80.00"	"188.08"	"Handicap"	"11"	"11"	"Keniry, L P"	"Ponting, J"
"18:15:00"	"2024-12-20"	"Dundalk"	"Inchiquin Maid (IRE)"	"3.50"	"4.84"	"Handicap"	"1"	"14"	"Whearty, R"	"Timmons, C D"
"18:00:00"	"2024-12-20"	"Wolverhampton"	"Lightning Force"	"8.00"	"10.2"	"Novices"	"5"	"7"	"Pearson, Laura"	"Ryan, J"
"18:00:00"	"2024-12-20"	"Wolverhampton"	"Ornately"	"50.00"	"75.11"	"Novices"	"6"	"7"	"Fraser, Kaiya"	"Fanshawe, J R"
"17:45:00"	"2024-12-20"	"Dundalk"	"Daboya (IRE)"	"33.00"	"50"	"Non-Handicap"	"8"	"9"	"Coen, S"	"Donohoe, R"
"16:45:00"	"2024-12-20"	"Dundalk"	"Nikki Swango (IRE)"	"50.00"	"170"	"Handicap"	"8"	"14"	"OConnor, Donagh"	"McConnell, John C"
"15:40:00"	"2024-12-20"	"Ascot"	"Windbeneathmywings (IRE)"	"3.00"	"4.35"	"NH Flat"	"1"	"14"	"Tudor, Jack"	"Pipe, D E"
"15:27:00"	"2024-12-20"	"Southwell"	"Emaculate Soldier (GER)"	"5.50"	"8.59"	"Handicap"	"4"	"7"	"Morris, Luke"	"Watson, Archie"
"14:40:00"	"2024-12-20"	"Uttoxeter"	"Intersky Sunset (IRE)"	"22.00"	"38.69"	"Handicap Hurdle"	"PU"	"13"	"Quinlan, Sean"	"Candlish, Jennie"
"14:30:00"	"2024-12-20"	"Ascot"	"Diamond Egg (FR)"	"66.00"	"171.98"	"Handicap Hurdle"	"17"	"18"	"Obrien, P V"	"Knight, Miss H C"
"14:17:00"	"2024-12-20"	"Southwell"	"Zousca (IRE)"	"20.00"	"29"	"Handicap"	"9"	"10"	"Hardie, Cameron"	"Smith, Mrs S J"
"11:45:00"	"2024-12-20"	"Uttoxeter"	"Intertwine (FR)"	"150.00"	"410"	"Maiden Hurdle"	"10"	"14"	"Quinlan, Sean"	"Candlish, Jennie"
"11:30:00"	"2024-12-20"	"Southwell"	"Alyara"	"20.00"	"27"	"Handicap"	"1"	"12"	"Hogan, D E"	"Ponting, J"
"11:00:00"	"2024-12-20"	"Southwell"	"Aiyana Rose (IRE)"	"14.00"	"18.89"	"Handicap Nursery"	"12"	"12"	"Mullen, Andrew"	"Jardine, I"
"20:10:00"	"2024-12-19"	"Chelmsford City"	"Silky Robin (IRE)"	"7.50"	"8.8"	"Handicap"	"4"	"13"	"Hutchinson, Callum"	"Toomey, Brian"
"18:40:00"	"2024-12-19"	"Chelmsford City"	"Dash Power"	"66.00"	"82.09"	"Handicap"	"5"	"12"	"Hogan, D E"	"Mullaney, L A"
"18:10:00"	"2024-12-19"	"Chelmsford City"	"Miss Harmony"	"12.00"	"16.75"	"Handicap"	"12"	"12"	"Levey, S M"	"Evans, P D"
"17:40:00"	"2024-12-19"	"Chelmsford City"	"Backer Bilk"	"150.00"	"1000"	"Novices"	"8"	"13"	"Keeley, Aidan"	"Best, Jim/Suzi"
"16:10:00"	"2024-12-19"	"Chelmsford City"	"Mister Coco Fizz"	"5.50"	"8.2"	"Handicap Nursery"	"5"	"8"	"Larson, Frederick"	"Appleby, M"
"15:40:00"	"2024-12-19"	"Exeter"	"Limerick Leader (FR)"	"22.00"	"29.27"	"Handicap Hurdle"	"4"	"18"	"Mathias, Imogen"	"Thorpe, Mrs A M"
"15:40:00"	"2024-12-19"	"Exeter"	"Russian Invasion (IRE)"	"14.00"	"20"	"Handicap Hurdle"	"PU"	"18"	"Corcoran, Mr Rian"	"Summersby, D P"
"15:30:00"	"2024-12-19"	"Southwell"	"Belvoir Kitten"	"66.00"	"136.33"	"Handicap"	"12"	"12"	"Jary, Alex"	"Mullaney, L A"
"15:17:00"	"2024-12-19"	"Ffos Las"	"Karuma Grey (GER)"	"100.00"	"210"	"Handicap Novices Chase"	"1"	"9"	"Fenelon, S"	"Thorpe, Mrs A M"
"14:55:00"	"2024-12-19"	"Southwell"	"Lessay (IRE)"	"8.50"	"13.5"	"Handicap"	"5"	"11"	"Watson, Jason"	"Dunlop, E A L"
"14:42:00"	"2024-12-19"	"Ffos Las"	"Mohawk Chief (USA)"	"200.00"	"1000"	"Novices Hurdle"	"7"	"9"	"Fenelon, S"	"Bowen, Peter / Michael"
"13:45:00"	"2024-12-19"	"Southwell"	"Down To The Kid (IRE)"	"9.00"	"10.69"	"Handicap"	"11"	"11"	"Hart, Jason"	"Herrington,M "
"13:10:00"	"2024-12-19"	"Southwell"	"Currumbin (IRE)"	"2.25"	"3.5"	"Handicap"	"1"	"9"	"Shoemark, Kieran"	"Keady, Michael"
"13:10:00"	"2024-12-19"	"Southwell"	"Altanera"	"16.00"	"18.27"	"Handicap"	"7"	"9"	"Mulrennan, Paul"	"Williams, S C"
"12:35:00"	"2024-12-19"	"Southwell"	"Devilwala (IRE)"	"100.00"	"380"	"Handicap"	"10"	"10"	"Mason, Joanna"	"Shaw, D"
"12:22:00"	"2024-12-19"	"Ffos Las"	"Fame And Fun (IRE)"	"25.00"	"34.76"	"Handicap Hurdle"	"5"	"7"	"Fenelon, S"	"Bowen, Peter / Michael"
"11:30:00"	"2024-12-19"	"Southwell"	"Line Of Force (IRE)"	"8.00"	"8.39"	"Novices"	"1"	"9"	"Bond, Alice"	"Parr, Joseph"
"11:00:00"	"2024-12-19"	"Southwell"	"Early Release"	"5.50"	"7.8"	"Handicap Nursery"	"1"	"11"	"Williams, Jordan"	"Evans, P D"
"11:00:00"	"2024-12-19"	"Southwell"	"Ballsgrove Boy"	"25.00"	"42"	"Handicap Nursery"	"2"	"11"	"Lee, Clifford"	"Crawley, Matt"
"11:00:00"	"2024-12-19"	"Southwell"	"Ignition (IRE)"	"12.00"	"16.67"	"Handicap Nursery"	"8"	"11"	"Hornby, Rob"	"Smyth-Osbourne, Edward"
"20:10:00"	"2024-12-18"	"Kempton"	"Dogged"	"28.00"	"41.09"	"Handicap"	"12"	"13"	"Farragher, Adam J"	"Steele, Daniel"
"20:10:00"	"2024-12-18"	"Kempton"	"The Pug (IRE)"	"22.00"	"29.81"	"Handicap"	"13"	"13"	"Marsh, Finley"	"Wintle, A"
"20:00:00"	"2024-12-18"	"Dundalk"	"Beauty Bella (IRE)"	"20.00"	"30"	"Handicap"	"4"	"14"	"Cleary, R P"	"McGuinness, Adrian"
"20:00:00"	"2024-12-18"	"Dundalk"	"Nika Pika (IRE)"	"50.00"	"162.71"	"Handicap"	"8"	"14"	"Leonard, Killian"	"Kelly, Noel C"
"19:40:00"	"2024-12-18"	"Kempton"	"Sonmarg (IRE)"	"20.00"	"27.39"	"Handicap"	"11"	"11"	"Kingscote, Richard"	"Evans, P D"
"19:25:00"	"2024-12-18"	"Dundalk"	"Radar Ahead"	"10.00"	"16.35"	"Maiden"	"4"	"12"	"Ryan, J J G"	"McCourt, T G"
"18:55:00"	"2024-12-18"	"Dundalk"	"El Bosh"	"100.00"	"250"	"Non-Handicap"	"9"	"11"	"McAteer, L T"	"OBrien, Richard John"
"18:25:00"	"2024-12-18"	"Dundalk"	"Chica Power (IRE)"	"16.00"	"28"	"Handicap"	"11"	"13"	"Keane, C T"	"Martin, A J"
"18:25:00"	"2024-12-18"	"Dundalk"	"Jackandthefox (IRE)"	"100.00"	"267.94"	"Handicap"	"12"	"13"	"Roche, L F"	"Lynch, Miss Jennifer Anne"
"17:25:00"	"2024-12-18"	"Dundalk"	"Duplantis (IRE)"	"66.00"	"130"	"Handicap"	"9"	"9"	"Roche, L F"	"Collins, Tracey / Halford, Mick"
"17:10:00"	"2024-12-18"	"Kempton"	"Zaltalla (FR)"	"125.00"	"275.9"	"Handicap"	"6"	"13"	"Bradley, Paddy"	"Attwater, M J"
"15:22:00"	"2024-12-18"	"Lingfield"	"Santana Plessis (FR)"	"66.00"	"120"	"Handicap Hurdle"	"7"	"7"	"Scholfield, Nick"	"Hodgson, Simon"
"14:47:00"	"2024-12-18"	"Lingfield"	"Hot Rod Lincoln (IRE)"	"66.00"	"107.94"	"Handicap Hurdle"	"4"	"11"	"Scholfield, Nick"	"Hodgson, Simon"
"14:12:00"	"2024-12-18"	"Lingfield"	"Great Name That (IRE)"	"66.00"	"100"	"Handicap Chase"	"F"	"9"	"Scholfield, Nick"	"Hodgson, Simon"
"13:50:00"	"2024-12-18"	"Newbury"	"Diagon Alley (IRE)"	"66.00"	"180.69"	"Novices Hurdle"	"PU"	"8"	"Burke, Jonathan"	"Charlton, Anthony"
"13:37:00"	"2024-12-18"	"Lingfield"	"Ring O Roses"	"28.00"	"38"	"Handicap Hurdle"	"3"	"6"	"McLernon, R P"	"Knight, Miss H C"
