RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"17:20:00"	"2026-07-25"	"Ascot"	"Getreadytorumble"	"3.33"	"5"	"Handicap"	"2"	"13"	"Marquand, Tom"	"Channon, Jack"
"17:20:00"	"2026-07-25"	"Ascot"	"King Of Light"	"12.00"	"14"	"Handicap"	"7"	"13"	"Ghiani, Marco"	"Williams, S C"
"13:55:00"	"2026-07-11"	"Ascot"	"Brosay"	"40.00"	"65"	"Handicap"	"10"	"15"	"Fox, Kieren"	"Pike, Charlie"
"16:55:00"	"2026-07-10"	"Ascot"	"Diligently"	"5.50"	"8.2"	"Handicap"	"10"	"11"	"Rodriguez, Callum"	"Cox, C G"
"17:00:00"	"2026-06-20"	"Ascot"	"Candy"	"50.00"	"88.34"	"Handicap"	"27"	"27"	"Osborne, Saffie"	"Spencer, Richard"
"14:20:00"	"2026-05-09"	"Ascot"	"Pellitory"	"40.00"	"48.17"	"Handicap"	"16"	"28"	"Tudhope, Daniel"	"OMeara, D"
"14:20:00"	"2026-05-09"	"Ascot"	"Star Anthem (IRE)"	"66.00"	"95.55"	"Handicap"	"27"	"28"	"Davies, Harry"	"Cox, C G"
"16:20:00"	"2026-05-01"	"Ascot"	"Hockney"	"10.00"	"13"	"Handicap"	"12"	"17"	"Jamin, Pierre-Louis"	"Dascombe, Tom"
"16:20:00"	"2026-05-01"	"Ascot"	"Kings Call (IRE)"	"40.00"	"55.34"	"Handicap"	"13"	"17"	"Swift, Mr Dale"	"Spencer, Seb"
"16:20:00"	"2026-05-01"	"Ascot"	"Rage Of Thunder (IRE)"	"20.00"	"30"	"Handicap"	"15"	"17"	"Moore, Toby"	"Moore, Gary and Josh"
"14:05:00"	"2025-10-18"	"Ascot"	"King Cuan"	"16.00"	"19.5"	"Non-Handicap"	"17"	"19"	"Lee, W J"	"Twomey, P"
"16:10:00"	"2025-10-04"	"Ascot"	"Rosario (IRE)"	"3.00"	"4.78"	"Handicap"	"2"	"11"	"Fallon, Cieren"	"Teal, R A"
"16:10:00"	"2025-10-04"	"Ascot"	"Canons House"	"9.00"	"12"	"Handicap"	"11"	"11"	"Garritty, Billy"	"Easterby, M W"
"15:35:00"	"2025-10-04"	"Ascot"	"Great Acclaim"	"16.00"	"20.98"	"Handicap"	"4"	"15"	"Bishop, Charles"	"Houghton, Eve Johnson"
"15:35:00"	"2025-10-04"	"Ascot"	"Two Tribes"	"22.00"	"32"	"Handicap"	"5"	"15"	"Wood, George"	"Spencer, Richard"
"13:50:00"	"2025-10-04"	"Ascot"	"Shagraan (IRE)"	"3.00"	"4.64"	"Non-Handicap"	"1"	"10"	"Shoemark, Kieran"	"Appleby, M"
"16:40:00"	"2025-10-03"	"Ascot"	"Aramram (IRE)"	"7.50"	"10.11"	"Handicap"	"1"	"10"	"Marquand, Tom"	"Hannon (Jnr), Richard"
"16:55:00"	"2025-09-06"	"Ascot"	"All Ways Glamorous"	"12.00"	"17.02"	"Handicap"	"2"	"16"	"Mangan, Gina"	"Mason, Christopher"
"16:55:00"	"2025-09-06"	"Ascot"	"Jakajaro (IRE)"	"8.00"	"10"	"Handicap"	"3"	"16"	"Spencer, Jamie"	"Cowell, R M H"
"16:55:00"	"2025-09-06"	"Ascot"	"Moonstone Boy (IRE)"	"16.00"	"28.18"	"Handicap"	"10"	"16"	"Dawson, R"	"Jardine, I"
"16:55:00"	"2025-09-06"	"Ascot"	"Solar Aclaim (IRE)"	"5.50"	"8.4"	"Handicap"	"15"	"16"	"Fallon, Cieren"	"Camacho, Miss J A"
"13:35:00"	"2025-08-09"	"Ascot"	"Toca Madera (IRE)"	"5.50"	"7.6"	"Handicap"	"9"	"10"	"Santiago, Delphine"	"Meehan, B J"
"17:15:00"	"2025-07-26"	"Ascot"	"Toca Madera (IRE)"	"11.00"	"18.5"	"Handicap"	"4"	"14"	"Loughnane, Mr Billy"	"Meehan, B J"
"17:15:00"	"2025-07-26"	"Ascot"	"Aramram (IRE)"	"2.25"	"3.55"	"Handicap"	"9"	"14"	"Moore, Ryan"	"Hannon (Jnr), Richard"
"17:15:00"	"2025-07-26"	"Ascot"	"Mesaafi"	"14.00"	"23"	"Handicap"	"12"	"14"	"Marquand, Tom"	"Burdon, R"
"15:00:00"	"2025-07-26"	"Ascot"	"Two Tribes"	"25.00"	"40"	"Handicap"	"1"	"21"	"Egan, David"	"Spencer, Richard"
"15:00:00"	"2025-07-26"	"Ascot"	"Kodi Lion (IRE)"	"11.00"	"16.5"	"Handicap"	"5"	"21"	"Larson, Frederick"	"Appleby, M"
"16:10:00"	"2025-07-25"	"Ascot"	"Gunfighter (IRE)"	"28.00"	"44.46"	"Handicap"	"12"	"12"	"Probert, David"	"Eddery, Robert"
"16:50:00"	"2025-07-12"	"Ascot"	"Mesaafi"	"22.00"	"31.33"	"Handicap"	"3"	"17"	"Mitchell, Jack"	"Burdon, R"
"16:50:00"	"2025-07-12"	"Ascot"	"Toca Madera (IRE)"	"18.00"	"28.63"	"Handicap"	"10"	"17"	"Bishop, Charles"	"Meehan, B J"
"16:50:00"	"2025-07-12"	"Ascot"	"Blue Day"	"7.00"	"8.91"	"Handicap"	"12"	"17"	"Shepherd, Callum"	"Charlton, Roger/Harry"
"17:00:00"	"2025-06-21"	"Ascot"	"Aramram (IRE)"	"5.50"	"10.73"	"Handicap"	"6"	"28"	"Moore, Ryan"	"Hannon (Jnr), Richard"
"13:55:00"	"2024-10-19"	"Ascot"	"Shouldvebeenaring"	"100.00"	"205.96"	"Non-Handicap"	"11"	"20"	"Levey, S M"	"Hannon (Jnr), Richard"
"13:55:00"	"2024-10-19"	"Ascot"	"Mill Stream (IRE)"	"14.00"	"24"	"Non-Handicap"	"15"	"20"	"Buick, William"	"Chapple-Hyam, Jane"
"13:55:00"	"2024-10-19"	"Ascot"	"Shartash (IRE)"	"66.00"	"96.02"	"Non-Handicap"	"16"	"20"	"Doyle, Hollie"	"Watson, Archie"
"16:45:00"	"2024-10-05"	"Ascot"	"Jm Jungle (IRE)"	"5.50"	"7.66"	"Handicap"	"5"	"12"	"Hart, Jason"	"Quinn, J J"
"15:35:00"	"2024-10-05"	"Ascot"	"Akkadian Thunder"	"5.00"	"6.91"	"Handicap"	"8"	"18"	"Watson, Jason"	"OMeara, D"
"15:00:00"	"2024-10-05"	"Ascot"	"Russet Gold"	"16.00"	"20.51"	"Non-Handicap"	"3"	"9"	"Rodriguez, Callum"	"Varian, Roger"
"15:00:00"	"2024-10-05"	"Ascot"	"Wiltshire"	"6.50"	"9.6"	"Non-Handicap"	"8"	"9"	"Fallon, Cieren"	"Haggas, W J"
"15:00:00"	"2024-10-05"	"Ascot"	"English Oak"	"4.00"	"5.25"	"Non-Handicap"	"9"	"9"	"Spencer, Jamie"	"Walker, Ed"
"13:50:00"	"2024-10-05"	"Ascot"	"Rumstar"	"6.00"	"7.08"	"Non-Handicap"	"1"	"6"	"Crouch, Hector"	"Portman, J G"
"13:50:00"	"2024-10-05"	"Ascot"	"Democracy Dilemma (IRE)"	"5.00"	"6.79"	"Non-Handicap"	"6"	"6"	"Spencer, Jamie"	"Cowell, R M H"
