RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"20:11:00"	"2026-07-24"	"Chepstow"	"Level Up (IRE)"	"1.88"	"2.96"	"Handicap"	"1"	"7"	"Lewis, Ashley"	"Evans, P D"
"20:11:00"	"2026-07-24"	"Chepstow"	"So Smart (IRE)"	"3.00"	"4.8"	"Handicap"	"3"	"7"	"Kavanagh, Ryan"	"Harris, Miss G"
"16:25:00"	"2026-07-16"	"Chepstow"	"Romanovich (IRE)"	"14.00"	"23.41"	"Handicap"	"10"	"12"	"Carson, William"	"Oshea, J G M"
"16:25:00"	"2026-07-16"	"Chepstow"	"King of The Dance (IRE)"	"6.50"	"8.6"	"Handicap"	"UR"	"12"	"Egan, Ms A"	"Llewellyn, B J"
"14:40:00"	"2026-07-16"	"Chepstow"	"So Smart (IRE)"	"3.33"	"4.39"	"Handicap"	"1"	"4"	"Kavanagh, Ryan"	"Harris, Miss G"
"19:36:00"	"2026-07-08"	"Chepstow"	"Bobby Dassler (IRE)"	"7.00"	"11"	"Handicap"	"7"	"8"	"Kavanagh, Ryan"	"Murphy, Barry John"
"18:45:00"	"2026-07-03"	"Chepstow"	"Banana"	"2.50"	"4.31"	"Non-Handicap"	"2"	"8"	"ONeill, K T"	"Dixon, Scott"
"20:35:00"	"2026-06-27"	"Chepstow"	"Autumn Angel (IRE)"	"1.75"	"2.86"	"Handicap"	"2"	"7"	"Scott, Rowan"	"Carroll, A W"
"20:35:00"	"2026-06-27"	"Chepstow"	"Ravenglass (IRE)"	"2.75"	"4.54"	"Handicap"	"4"	"7"	"Leavy, Mr Joe"	"Wintle, A"
"17:05:00"	"2026-06-15"	"Chepstow"	"Bobby Dassler (IRE)"	"12.00"	"15.5"	"Handicap"	"1"	"10"	"Paetel, Mason"	"Murphy, Barry John"
"16:33:00"	"2026-06-15"	"Chepstow"	"Autumn Angel (IRE)"	"2.75"	"4.37"	"Handicap"	"2"	"7"	"Fox, Kieren"	"Carroll, A W"
